"FAFZone","AcadiaParish","AllenParish","AscensionParish","AssumptionParish","AvoyellesParish","BeauregardParish","BienvilleParish","BossierParish","CaddoParish","CalcasieuParish","CaldwellParish","CameronParish","CatahoulaParish","ClaiborneParish","ConcordiaParish","DeSotoParish","EastBatonRougeParish","EastCarrollParish","EastFelicianaParish","EvangelineParish","FranklinParish","GrantParish","IberiaParish","IbervilleParish","JacksonParish","JeffersonParish","JeffersonDavisParish","LafayetteParish","LafourcheParish","LaSalleParish","LincolnParish","LivingstonParish","MadisonParish","MorehouseParish","NatchitochesParish","OrleansParish","OuachitaParish","PlaqueminesParish","PointeCoupeeParish","RapidesParish","RedRiverParish","RichlandParish","SabineParish","StBernardParish","StCharlesParish","StHelenaParish","StJamesParish","StJohntheBaptistParish","StLandryParish","StMartinParish","StMaryParish","StTammanyParish","TangipahoaParish","TensasParish","TerrebonneParish","UnionParish","VermilionParish","VernonParish","WashingtonParish","WebsterParish","WestBatonRougeParish","WestCarrollParish","WestFelicianaParish","WinnParish"
"331",1710.24,1707.67,1628.36,1648.62,1655.52,1728.95,1651.48,1681.74,1689.86,1761.02,1609.56,1792.44,1604.68,1658.34,1580.44,1722.24,1628.96,1559.78,1595.64,1715.08,1580.08,1655.96,1700.84,1647.14,1625.84,1584.04,1728.08,1687.91,1623.7,1629.22,1620.62,1607.38,1530.64,1595.04,1682.86,1572.68,1586.48,1614.48,1662.24,1651.29,1694.74,1565.14,1715.46,1576.04,1596.24,1578.6,1618.64,1604.02,1690.18,1681.44,1671.44,1557.74,1583.56,1568.86,1635.86,1620.94,1713.6,1697.18,1534.14,1671.02,1635.68,1577.74,1607.7,1646.64
"339",1723.22,1720.63,1641.36,1661.6,1668.5,1741.93,1664.48,1694.76,1702.86,1773.98,1622.56,1805.4,1617.68,1671.3,1593.44,1735.2,1641.98,1572.78,1608.66,1728.08,1593.08,1668.96,1713.82,1660.1,1638.86,1597.04,1741.08,1700.91,1636.68,1642.18,1633.58,1620.38,1543.64,1608,1695.86,1585.68,1599.48,1627.48,1675.22,1664.28,1707.76,1578.14,1728.48,1589.04,1609.26,1591.58,1631.64,1617,1703.18,1694.44,1684.4,1570.7,1596.56,1581.86,1648.86,1633.88,1726.58,1710.14,1547.12,1684,1648.68,1590.7,1620.68,1659.62
"341",1421.3,1418.71071428571,1339.43571428571,1359.67857142857,1366.57857142857,1440.00714285714,1362.55714285714,1392.80714285714,1400.93571428571,1472.06428571429,1320.61428571429,1503.48571428571,1315.75,1369.38571428571,1291.5,1433.27857142857,1340.04285714286,1270.85,1306.72857142857,1426.15714285714,1291.15714285714,1367.02142857143,1411.9,1358.19285714286,1336.90714285714,1295.1,1439.15714285714,1398.975,1334.75714285714,1340.26428571429,1331.65714285714,1318.45714285714,1241.7,1306.09285714286,1393.92857142857,1283.75,1297.55714285714,1325.55714285714,1373.3,1362.35714285714,1405.82857142857,1276.2,1426.54285714286,1287.1,1307.30714285714,1289.65714285714,1329.7,1315.07857142857,1401.25,1392.5,1382.49285714286,1268.79285714286,1294.61428571429,1279.92857142857,1346.93571428571,1331.97857142857,1424.65714285714,1408.23214285714,1245.2,1382.07857142857,1346.75,1288.79285714286,1318.75714285714,1357.7
"342",1370,1367.41428571428,1288.1,1308.38571428571,1315.28571428571,1388.68571428571,1311.22857142857,1341.5,1349.6,1420.77142857143,1269.3,1452.2,1264.42857142857,1318.1,1240.2,1381.98571428571,1288.72857142857,1219.52857142857,1255.4,1374.82857142857,1239.82857142857,1315.7,1360.6,1306.88571428571,1285.6,1243.8,1387.82857142857,1347.65,1283.42857142857,1288.97142857143,1280.35714285714,1267.12857142857,1190.4,1254.8,1342.6,1232.42857142857,1246.24285714286,1274.22857142857,1322,1311.03571428572,1354.5,1224.9,1375.22857142857,1235.8,1256,1238.32857142857,1278.4,1263.78571428571,1349.92857142857,1341.2,1331.2,1217.48571428571,1243.3,1228.6,1295.6,1280.68571428571,1373.32857142857,1356.93571428571,1193.9,1330.78571428571,1295.42857142857,1237.48571428571,1267.42857142857,1306.4
"350",1007.1,956.843939393939,1071.96818181819,1094.68939393939,973.019696969697,916.407575757576,884.789393939394,828.519696969697,815.584848484848,959.790909090909,936.757575757576,1010.53333333333,986.631818181819,871.837878787879,1002.42575757576,842.019696969697,1052.99848484849,988.857575757576,1078.07121212122,980.374242424243,961.989393939394,934.737878787879,1038.56212121213,1062.50454545454,906.769696969697,1126.83939393939,991.372727272727,1016.53484848485,1128.30757575758,953.65,887.307575757576,1072.62424242424,971.056060606061,947.107575757576,884.974242424242,1130.75151515152,916.398484848485,1181.50454545455,1024.99242424242,936.998484848485,861.289393939394,939.971212121212,878.283333333334,1143.07424242424,1124.23484848485,1099.28636363636,1091.3196969697,1100.68939393939,996.651515151515,1033.35303030303,1070.10757575757,1127.9409090909,1103.45606060606,988.407575757576,1119.69242424242,910.425757575758,1039.8696969697,932.677272727273,1144.35,854.925757575758,1046.28484848485,979.834848484849,1035.93484848485,920.877272727273
"361",1576.4,1573.79,1494.52,1514.76,1521.67,1595.075,1517.62,1535.48,1536.95,1627.14,1475.72,1658.59,1470.82,1485.66,1446.6,1575.36,1495.12,1413.07,1461.82,1581.22,1446.22,1522.12,1567,1513.29,1492.01,1450.21,1594.22,1554.07,1489.82,1495.34,1486.74,1473.52,1396.8,1446.39,1549.02,1438.82,1452.63,1480.62,1528.4,1517.425,1560.92,1431.32,1581.62,1442.2,1462.42,1444.72,1484.82,1470.17,1556.32,1547.6,1537.6,1423.89,1449.72,1435.02,1502.02,1487.07,1579.72,1563.32,1400.3,1524.38,1501.82,1402.285,1473.82,1512.8
"362",1375.2,1319.61666666667,1293.33333333333,1313.56666666667,1272.61666666667,1342.21666666667,1237.76666666667,1244.76666666667,1244.03333333333,1425.96666666667,1201.98333333333,1457.4,1215.98333333333,1192.16666666667,1234.8,1282.36666666667,1293.93333333333,1120.71666666667,1258.03333333333,1311.86666666667,1172.5,1248.38333333333,1365.8,1312.06666666667,1212.1,1249,1393.03333333333,1352.88333333333,1288.66666666667,1229.21666666667,1201.1,1272.36666666667,1181.7,1146.2,1269.13333333333,1237.63333333333,1173.81666666667,1279.46666666667,1327.2,1265.51666666667,1255.33333333333,1158.6,1330.83333333333,1241,1261.23333333333,1240.96666666667,1283.6,1268.96666666667,1355.13333333333,1346.4,1336.4,1222.7,1245.93333333333,1219.93333333333,1300.83333333333,1184.46666666667,1378.56666666667,1310.41666666667,1199.1,1232.2,1300.63333333333,1116.48333333333,1270.06666666667,1232.9
"363",1466.46923076923,1463.88846153846,1384.61153846154,1404.86923076923,1411.76923076923,1485.18076923077,1407.71538461539,1438,1446.11153846154,1517.26153846154,1365.80769230769,1548.66923076923,1360.91153846154,1414.56923076923,1336.66923076923,1478.46153846154,1385.21538461539,1316.01538461538,1351.90769230769,1471.31538461539,1336.31538461539,1412.20769230769,1457.07692307692,1403.36923076923,1382.10384615385,1340.28846153847,1484.31538461539,1444.15769230769,1379.93076923077,1385.43846153846,1376.84230769231,1363.61538461538,1286.87692307692,1351.26923076923,1439.10769230769,1328.91153846154,1342.73461538462,1370.71538461539,1418.47692307692,1407.52692307692,1451.00769230769,1321.38846153846,1471.71538461539,1332.26923076923,1352.5,1334.83846153846,1374.88846153846,1360.26923076923,1446.41153846154,1437.66923076923,1427.66923076923,1313.96923076923,1339.80769230769,1325.10769230769,1392.11153846154,1377.16923076923,1469.83846153846,1453.41538461538,1290.36923076923,1427.26923076923,1391.91153846154,1333.96923076923,1363.93076923077,1402.86923076923
"364",1449.575,1393.9625,1367.7,1387.925,1346.98125,1416.5625,1312.1,1319.1375,1318.4,1500.3125,1276.35,1531.75,1290.35,1266.5125,1309.1875,1356.725,1368.3,1195.0875,1332.4,1386.2125,1246.85,1322.75,1440.1875,1386.4625,1286.4875,1323.4,1467.4,1427.25,1363.0125,1303.5625,1275.4875,1346.7,1256.0875,1220.575,1343.5,1312,1248.1625,1353.8,1401.5875,1339.8625,1329.7,1232.9875,1405.2,1315.375,1335.5875,1315.3,1357.9875,1343.3125,1429.5,1420.775,1410.775,1297.075,1320.3,1294.3,1375.2,1258.8125,1452.9,1384.76875,1273.475,1306.575,1375,1190.85,1344.4,1307.275
"369",1521.94464285715,1492.27142857143,1440.0875,1460.32321428572,1446.10357142857,1514.16785714286,1420.56071428571,1425.90357142857,1426.78214285714,1572.71607142858,1381.92857142857,1604.13392857143,1388.99107142857,1377.12142857143,1387.1875,1463.61785714286,1440.68392857142,1301.77857142858,1404.98035714285,1503.32321428572,1352.45535714286,1428.33214285715,1512.54821428571,1458.8375,1394.91785714286,1395.75892857143,1539.79464285714,1499.62321428571,1435.40535714285,1407.22678571429,1383.85357142857,1419.09107142858,1333.71964285715,1329.68571428571,1451.93928571429,1384.38392857143,1356.13392857142,1426.19464285715,1473.94464285715,1436.95714285714,1442.73214285714,1338.07142857143,1498.675,1387.74821428571,1407.95178571429,1387.91964285714,1430.35357142857,1415.72678571428,1501.88392857143,1493.14821428572,1483.14464285715,1369.43392857142,1392.88035714286,1371.95535714286,1447.5875,1370.81428571429,1525.30892857142,1482.3875,1345.84107142858,1413.85357142857,1447.38392857143,1300.37678571429,1417.01607142858,1415.71071428571
"371",862.294444444444,911.361111111111,780.416666666667,800.683333333333,823.094444444444,896.477777777778,819.027777777778,849.316666666667,857.416666666667,913.055555555555,777.116666666667,944.494444444445,772.216666666667,825.894444444444,748.005555555555,889.794444444444,781.016666666667,727.316666666667,763.216666666667,867.116666666667,747.616666666667,823.516666666667,852.894444444444,799.194444444445,793.405555555556,736.116666666667,880.116666666667,839.966666666667,775.727777777778,796.75,788.172222222222,759.427777777778,698.205555555556,762.594444444444,850.416666666667,724.716666666667,754.027777777778,766.527777777778,814.305555555555,818.827777777778,862.316666666667,732.705555555556,883.016666666667,728.094444444444,748.316666666667,746.127777777778,770.705555555556,756.094444444444,842.216666666667,833.505555555555,823.494444444445,709.794444444444,752.727777777778,736.416666666667,787.916666666667,788.494444444445,865.627777777778,864.738888888888,701.694444444445,838.594444444444,787.716666666667,745.294444444444,775.227777777778,814.194444444445
"372",934.48,983.57,852.62,872.87,895.27,968.69,891.24,921.52,929.62,985.26,849.32,1016.68,844.42,898.07,820.2,961.97,853.23,799.54,835.42,939.34,819.84,895.72,925.1,871.37,865.61,808.31,952.34,912.17,847.94,868.96,860.35,831.63,770.39,834.78,922.62,796.92,826.24,838.74,886.51,891.04,934.52,804.92,955.23,800.31,820.52,818.34,842.92,828.27,914.42,905.7,895.68,781.98,824.93,808.62,860.12,860.67,937.84,936.92,773.89,910.77,859.92,817.48,847.44,886.39
"373",999.022727272727,1048.09545454545,917.15,937.413636363636,957.995454545455,1031.43636363637,953.986363636364,984.236363636363,992.35,1049.79545454545,912.045454545455,1081.21363636364,907.154545454546,960.813636363637,882.931818181818,1024.71363636364,917.745454545455,862.286363636363,898.136363636364,1003.86818181818,882.577272727273,958.445454545455,989.622727272728,935.922727272727,928.336363636364,872.827272727272,1016.86818181818,976.681818181818,912.486363636364,931.695454545454,923.095454545454,896.168181818182,833.131818181819,897.522727272727,985.336363636364,861.445454545455,888.986363636364,903.286363636363,951.022727272727,953.786363636363,997.245454545455,867.631818181819,1017.96363636364,864.822727272727,885.027272727273,881.086363636364,907.422727272727,892.795454545455,978.945454545455,970.222727272728,960.222727272728,846.522727272727,889.477272727273,871.336363636364,924.65,923.413636363636,1002.38636363636,999.649999999998,836.631818181819,973.495454545455,924.445454545455,880.231818181818,910.186363636363,949.131818181819
"379",975.591428571429,1017.84428571428,893.73,913.977142857143,936.545,1009.97285714285,932.515,962.786428571428,970.903571428571,1026.36142857142,890.593571428572,1057.78714285714,885.705,939.356428571429,861.477857142857,1003.24642857142,894.334285714285,840.815,876.694285714286,980.444285714286,861.115,936.998571428571,966.204285714286,912.49,906.885,849.412857142857,993.444285714286,953.275,889.052857142857,910.233571428572,901.632142857143,872.742857142857,811.677857142857,876.057857142857,963.891428571428,838.035714285714,867.520714285715,879.842857142857,927.604285714286,932.322142857143,975.795,846.182142857143,996.506428571429,841.4,861.614285714286,859.622142857143,884.011428571428,869.377142857143,955.535714285714,946.807142857143,936.798571428571,823.082857142857,863.662142857143,849.891428571429,901.23,901.945,978.951428571429,978.193571428571,815.166428571428,952.046428571428,901.035714285714,858.755,888.725,927.665
"380",1543.68867924529,1519.87735849057,1549.26603773585,1576.98396226415,1503.17264150943,1486.59245283019,1369.85283018868,1344.8358490566,1337.48867924528,1509.66603773585,1391.97075471698,1568.75754716981,1430.13773584906,1332.49622641509,1432.72641509434,1373.92830188679,1526.46509433963,1349.87735849057,1514.32830188679,1514.86226415095,1388.95188679245,1425.27358490566,1578.78679245283,1544.79339622642,1379.26415094339,1635.21320754717,1549.47924528302,1554.56603773584,1660.06603773585,1419.22264150944,1344.80754716981,1601.95094339623,1376.60377358491,1332.25660377359,1415.11320754717,1639.13773584906,1358.81509433962,1688.15471698113,1555.47924528302,1467.15377358491,1380.34905660377,1366.91509433962,1421.46320754717,1649.70566037736,1632.61509433962,1572.8641509434,1634.11509433962,1619.48679245283,1532.52735849056,1573.58396226415,1610.35471698113,1619.72830188679,1577.82830188679,1413.12452830189,1672.23773584906,1344.38679245283,1580.25188679246,1462.80943396226,1589.30188679245,1344.7,1535.58113207547,1345.61509433962,1493.3641509434,1392.40754716981
"391",968.1,912.533333333333,886.233333333333,906.483333333333,865.541666666667,935.125,830.65,837.7,836.933333333333,1018.88333333333,794.883333333333,1050.3,808.891666666667,785.083333333333,827.733333333333,875.283333333333,886.85,713.65,850.933333333333,904.783333333333,765.408333333334,841.283333333333,958.733333333333,905,805.033333333333,841.933333333333,985.966666666667,945.783333333333,881.566666666667,822.133333333333,794.033333333333,865.266666666667,774.6,739.1,862.033333333333,830.55,766.725,872.35,920.1,858.416666666667,848.233333333333,751.533333333333,923.733333333333,833.9,854.133333333333,833.883333333333,876.533333333333,861.9,948.05,939.333333333333,929.3,815.6,838.833333333333,812.833333333333,893.733333333333,777.4,971.483333333333,903.341666666666,792,825.1,893.55,709.383333333333,862.983333333333,825.8
"392",1180.46153846154,1124.9,1098.62307692308,1118.86153846154,1077.91153846154,1147.49615384615,1043.02307692308,1050.06153846154,1049.32307692308,1231.24615384615,1007.26153846154,1262.66153846154,1021.27307692308,997.453846153846,1040.06923076923,1087.65384615385,1099.22307692308,926.011538461538,1063.3,1117.14615384615,977.780769230769,1053.66923076923,1171.07692307692,1117.36153846154,1017.38461538462,1054.28461538462,1198.33076923077,1158.16923076923,1093.94615384615,1034.50384615385,1006.37692307692,1077.63076923077,986.984615384615,951.461538461538,1074.4,1042.92307692308,979.096153846154,1084.73076923077,1132.47692307692,1070.79615384615,1060.61538461538,963.884615384615,1136.12307692308,1046.27692307692,1066.49230769231,1046.23076923077,1088.88461538462,1074.25384615385,1160.42307692308,1151.66923076923,1141.66153846154,1027.96153846154,1051.22307692308,1025.22307692308,1106.12307692308,989.761538461538,1183.83076923077,1115.70384615385,1004.36153846154,1037.46153846154,1105.92307692308,921.757692307692,1075.33076923077,1038.16153846154
"393",1067.35294117647,1011.79117647059,985.49705882353,1005.74705882353,964.797058823529,1034.38235294118,929.920588235294,936.947058823529,936.202941176471,1118.14705882353,894.138235294118,1149.54705882353,908.155882352941,884.335294117647,926.970588235294,974.547058823529,986.10294117647,812.897058823529,950.191176470589,1004.04411764706,864.673529411765,940.535294117647,1057.97058823529,1004.24705882353,904.273529411764,941.179411764706,1085.22941176471,1045.03529411765,980.835294117647,921.391176470588,893.270588235294,964.523529411765,873.864705882353,838.347058823529,961.279411764706,929.802941176471,865.982352941176,971.620588235294,1019.36470588235,957.685294117647,947.485294117647,850.773529411764,1023.00294117647,933.164705882353,953.376470588235,933.135294117647,975.773529411764,961.147058823529,1047.30294117647,1038.57058823529,1028.55294117647,914.847058823529,938.085294117647,912.085294117647,992.99705882353,876.647058823529,1070.72941176471,1002.59705882353,891.252941176471,924.358823529412,992.802941176471,808.638235294118,962.229411764706,925.052941176471
"394",1015.63571428572,959.828571428572,935.65,954.135714285714,912.842857142857,988.892857142857,876.321428571429,891.264285714286,890.564285714286,1066.39285714286,842.2,1097.82142857143,856.214285714286,838.664285714286,875.578571428571,928.878571428571,934.364285714286,760.935714285715,898.792857142857,952.078571428571,812.728571428571,888.592857142857,1006.70714285715,952.521428571428,852.342857142857,888.4,1033.49285714285,993.314285714286,928.035714285714,869.428571428572,847.621428571429,912.792857142857,822.471428571429,786.392857142857,915.678571428571,877.014285714286,814.028571428571,918.835714285714,967.642857142857,905.728571428572,901.835714285714,798.842857142857,977.364285714286,880.385714285714,900.6,881.721428571429,923,908.335714285714,995.564285714286,986.857142857143,975.778571428571,862.05,886.685714285715,860.685714285715,940.235714285714,825.564285714286,1018.99285714285,950.635714285715,838.464285714286,878.707142857143,941.064285714286,756.7,910.821428571428,873.95
"399",1103.57777777778,1048.07777777778,1023.75222222222,1042.93222222222,1001.09111111111,1080.00777777778,964.31,975.363333333333,974.626666666667,1154.34444444444,930.451111111111,1185.77111111111,944.457777777778,922.75,963.961111111111,1012.96111111111,1022.32666666667,849.19,987.177777777778,1040.32777777778,900.964444444444,976.852222222222,1094.69666666666,1040.47111111111,940.597777777778,979.198888888889,1121.43555555555,1081.27,1018.83333333334,957.678888888889,931.7,1000.73111111111,910.852222222222,874.651111111111,1007.90333333334,967.811111111111,902.272222222222,1009.62,1055.59888888889,993.97,985.923333333333,887.097777777778,1061.43111111111,971.191111111111,991.395555555555,970.095555555556,1014.53111111111,999.874444444444,1083.52111111111,1074.79777777778,1066.56888888888,952.86,975.075555555556,949.075555555556,1031.01444444444,914.456666666667,1106.94,1038.88888888889,929.268888888889,962.787777777778,1029.02333333333,844.951111111111,999.2,962.805555555555
"401",575.9375,539.75,642.225,664.925,535.425,496.0125,446.6875,389.725,377.975,522.8,498.675,573.5125,549.01875,418.2875,564.8125,404.425,622.225,520.3875,647.2625,547.125,523.9,497.1375,611.0375,632.7375,468.6375,697.0375,557.04375,586.8,700.8,516.0375,449.225,642.8375,532.9375,499.89375,447.35625,700.9625,478.3,751.7375,587.7375,499.425,423.675,501.8375,444.1875,713.2875,694.4375,668.5125,661.5375,670.925,564.7625,605.8375,642.6125,698.15625,673.6875,550.325,692.1625,467.7625,612.5125,495.04375,713.0375,414.3125,616.875,516.5375,597.1375,483.2625
"402",544.46,522.05,610.74,633.45,503.95,489.94,409.85,351.275,346.5,510.75,466.61,561.45,514.18,374.89,523.355,372.95,590.74,447.99,605.62,515.65,480.445,465.65,579.57,601.25,432.925,664.67,553.025,555.34,669.35,483.415,411.99,611.37,473.75,430.35,415.89,668.57,441.15,719.35,556.25,467.95,392.23,458.41,423.29,680.905,662.06,629.68,630.07,639.45,533.29,574.35,611.15,664.11,633.82,506.5,660.69,410.59,581.05,463.59,653.84,369.11,585.4,443.72,569.835,451.79
"409",583.587288135594,550.259322033899,649.205084745763,672.562711864407,543.063559322034,509.507627118644,450.469491525424,394.371186440678,383.484745762712,539.046610169491,503.169491525423,589.431355932203,553.643220338983,422.379661016949,567.166949152542,412.192372881356,629.026271186441,519.522033898305,649.908474576271,554.753389830508,525.666949152542,503.311864406779,618.688983050847,640.37033898305,473.766949152542,704.078813559322,573.341525423729,594.467796610169,708.385593220339,521.634745762712,452.716101694915,650.433050847458,529.455084745763,487.305084745763,455.016101694916,707.997457627119,481.669491525423,758.752542372882,595.37033898305,507.039830508474,429.634745762712,503.646610169492,454.061864406779,720.314406779661,701.472033898305,672.2,668.553389830508,678.50593220339,572.427966101694,613.483898305084,650.239830508474,703.86186440678,677.353389830508,552.158474576271,699.826271186441,464.277966101695,620.140677966102,502.721186440678,709.548305084746,413.762711864407,624.52627118644,511.090677966102,604.744915254237,486.805084745763
"411",2548.03888888889,2507.24444444444,2614.30555555556,2637.02777777778,2507.52777777778,2459.61666666666,2419.28333333334,2363.02777777778,2350.07222222222,2488.41666666667,2471.26666666667,2539.13888888889,2521.12222222222,2344.13888888889,2536.91666666667,2376.52777777778,2594.30555555556,2425.21666666666,2619.37222222222,2519.21666666666,2496.48333333333,2469.23888888888,2583.15,2604.82777777777,2441.26111111112,2669.16111111112,2519.98333333333,2558.91666666667,2672.91666666667,2488.15,2421.81666666666,2614.95555555556,2451.95555555556,2407.57222222222,2419.46111111111,2673.07222222222,2450.91666666667,2723.82777777778,2559.82777777777,2471.5,2395.78333333334,2474.46111111111,2412.77222222223,2685.40555555556,2666.56111111111,2640.61666666666,2633.65,2643.02777777778,2536.87222222222,2577.93888888889,2614.69444444444,2670.26111111112,2645.78333333334,2522.91666666667,2664.27222222223,2386.11666666666,2584.61666666666,2467.17222222223,2632.03888888889,2338.83888888888,2588.97222222222,2420.96111111111,2569.22777777777,2455.37222222222
"419",2421.39444444445,2389.66296296297,2494.90555555556,2517.63148148148,2380.62037037037,2345.25370370371,2292.39444444445,2236.12037037037,2223.17962962963,2362.12407407407,2344.3574074074,2412.83888888889,2394.23148148148,2231.0462962963,2410.02407407407,2249.62037037037,2467.39444444445,2318.29814814815,2492.46851851852,2392.31296296296,2369.59074074074,2342.32777777778,2459.65,2485.43518518519,2314.35925925926,2549.77407407407,2393.70555555555,2434.22962962963,2549.40925925926,2361.23518518518,2294.90185185185,2495.55740740741,2336.95740740741,2297.13333333333,2292.57222222222,2553.68703703704,2323.99814814815,2604.45185185186,2432.92407407408,2344.5962962963,2268.89444444445,2347.55925925926,2285.87962962963,2566.00555555556,2547.16296296297,2513.69444444444,2514.24629629629,2523.63148148148,2409.97962962963,2454.44259259259,2491.20925925926,2550.88333333334,2526.40555555556,2396.00925925926,2540.79074074074,2272.28703703704,2454.36851851852,2340.26851851852,2526.07592592592,2223.17592592593,2469.05740740741,2313.15370370371,2442.32037037037,2328.46851851852
"421",1356.78333333334,1354.23333333333,1274.95833333333,1295.18333333333,1302.08333333333,1375.525,1298.06666666667,1328.3,1336.45833333333,1407.58333333333,1256.13333333334,1438.98333333333,1251.24166666666,1304.88333333334,1227,1368.78333333334,1275.56666666667,1206.36666666666,1242.21666666666,1361.66666666667,1226.66666666667,1302.53333333334,1347.4,1293.68333333333,1272.41666666667,1230.61666666666,1374.66666666667,1334.48333333333,1270.28333333334,1275.78333333334,1267.18333333333,1253.96666666666,1177.2,1241.58333333333,1329.43333333333,1219.24166666666,1233.06666666667,1261.06666666667,1308.8,1297.88333333334,1341.31666666667,1211.7,1362.06666666667,1222.6,1242.8,1225.16666666667,1265.2,1250.58333333333,1336.74166666666,1328,1318,1204.28333333334,1230.13333333334,1215.43333333333,1282.45833333333,1267.48333333333,1360.16666666667,1343.73333333333,1180.68333333333,1317.58333333333,1282.24166666666,1224.28333333334,1254.28333333334,1293.18333333333
"422",1231.03333333333,1194.82222222223,1149.18888888889,1169.42222222222,1146.11111111111,1216.97777777778,1111.04444444445,1115.21111111111,1114.47777777778,1281.81111111111,1074.60555555555,1313.23333333333,1091.41111111111,1062.61111111111,1096.35555555556,1152.81111111111,1149.78888888889,991.161111111111,1115.15555555556,1205.41111111111,1045.12222222222,1121,1221.64444444444,1167.93333333333,1085.43333333333,1104.86666666667,1248.9,1208.73888888889,1144.5,1101,1075.03333333333,1128.18888888889,1043.86666666667,1016.61111111111,1142.44444444445,1093.48888888889,1046.99444444444,1135.28888888889,1183.04444444444,1139.96111111111,1131.48888888889,1031.12222222222,1200.91111111111,1096.84444444444,1117.05555555556,1098.06666666667,1139.45555555556,1124.82222222222,1210.98888888889,1202.24444444444,1192.24444444444,1078.52222222222,1103.04444444444,1082.1,1156.68888888889,1054.91111111111,1234.4,1185.19444444445,1054.94444444444,1102.62222222222,1156.48888888889,986.911111111111,1127.16666666667,1106.2
"423",1382.2,1379.63,1300.36,1320.58,1327.48,1400.93,1323.48,1353.74,1361.86,1432.98,1281.56,1464.4,1276.66,1330.3,1252.44,1394.18,1300.96,1231.78,1267.66,1387.06,1252.06,1327.96,1372.82,1319.08,1297.84,1256.06,1400.06,1359.91,1295.68,1301.18,1292.58,1279.38,1202.62,1267,1354.86,1244.66,1258.48,1286.48,1334.2,1323.28,1366.76,1237.16,1387.46,1248.04,1268.24,1250.58,1290.66,1275.98,1362.16,1353.44,1343.4,1229.68,1255.56,1240.86,1307.86,1292.88,1385.58,1369.13,1206.1,1342.98,1307.66,1249.68,1279.68,1318.6
"429",1315.12765957446,1299.01489361702,1233.27659574468,1253.50212765957,1248.18936170213,1320.6414893617,1235.5829787234,1250.72234042553,1254.21063829787,1365.89361702128,1195.36063829788,1397.31702127659,1195.87553191489,1213.14255319149,1182.63617021277,1289.89787234043,1233.87872340425,1127.81808510638,1199.89680851064,1302.57659574468,1165.88404255319,1241.76276595745,1305.74680851063,1252.0170212766,1209.95106382978,1188.95744680851,1332.98723404255,1292.81808510638,1228.59148936171,1217.09680851064,1202.10638297872,1212.28723404256,1131.99574468085,1157.95106382979,1266.95638297873,1177.57234042554,1170.87765957447,1219.38723404256,1267.14893617022,1243.23510638298,1269.23617021277,1151.24042553191,1307.36808510639,1180.94042553192,1201.15319148936,1182.82765957447,1223.55531914893,1208.90851063829,1295.07234042554,1286.34255319148,1276.33191489362,1162.61489361703,1187.80425531914,1170.21808510638,1240.77659574468,1191.75,1318.49148936171,1288.85638297872,1139.0255319149,1239.87340425532,1240.57234042554,1134.0670212766,1211.92765957446,1230.72340425532
"441",1627.82,1625.23,1545.96,1566.18,1573.1,1646.53,1569.06,1599.34,1607.46,1678.58,1527.14,1710.01,1522.26,1575.91,1498.02,1639.78,1546.56,1477.38,1513.24,1632.68,1497.68,1573.56,1618.42,1564.71,1543.42,1501.64,1645.68,1605.51,1541.28,1546.78,1538.18,1524.96,1448.22,1512.61,1600.46,1490.26,1504.08,1532.06,1579.82,1568.88,1612.36,1482.74,1633.06,1493.62,1513.84,1496.18,1536.24,1521.6,1607.76,1599.02,1589.02,1475.32,1501.14,1486.46,1553.46,1538.5,1631.18,1614.75,1451.72,1588.6,1553.26,1495.32,1525.28,1564.22
"451",878.533333333333,927.633333333333,796.666666666667,816.933333333333,863.666666666667,936.033333333334,858.566666666667,888.8,896.966666666667,929.333333333333,816.6,960.733333333333,811.766666666667,865.4,787.5,929.3,797.3,766.866666666667,802.733333333333,883.4,787.166666666667,863.033333333333,869.133333333333,815.433333333333,832.9,752.333333333333,896.4,856.2,792.033333333333,836.3,827.7,775.7,737.7,802.1,889.9,741,793.6,782.8,830.533333333333,858.383333333333,901.833333333333,772.2,922.566666666667,744.333333333333,764.533333333333,785.666666666667,786.933333333333,772.333333333333,858.5,849.733333333333,839.733333333333,726.033333333333,769,775.9,804.166666666667,828,881.9,904.25,741.2,878.1,804,784.8,814.8,853.7
"452",765.195,814.285,683.365,703.595,726.995,800.435,722.975,753.255,761.365,815.985,681.065,847.395,676.165,729.795,651.92,793.685,683.965,631.275,667.165,770.075,651.575,727.455,755.82,702.095,697.335,639.045,783.075,742.91,678.675,700.685,692.085,662.365,602.125,666.495,754.365,627.665,657.985,669.475,717.21,722.775,766.255,636.635,786.965,631.01,651.255,650.085,673.635,658.995,745.165,736.42,726.405,612.695,655.665,640.365,690.865,692.385,768.585,768.645,605.605,742.495,690.665,649.195,679.175,718.105
