"FAFZone","AdaCounty","AdamsCounty","BannockCounty","BearLakeCounty","BenewahCounty","BinghamCounty","BlaineCounty","BoiseCounty","BonnerCounty","BonnevilleCounty","BoundaryCounty","ButteCounty","CamasCounty","CanyonCounty","CaribouCounty","CassiaCounty","ClarkCounty","ClearwaterCounty","CusterCounty","ElmoreCounty","FranklinCounty","FremontCounty","GemCounty","GoodingCounty","IdahoCounty","JeffersonCounty","JeromeCounty","KootenaiCounty","LatahCounty","LemhiCounty","LewisCounty","LincolnCounty","MadisonCounty","MinidokaCounty","NezPerceCounty","OneidaCounty","OwyheeCounty","PayetteCounty","PowerCounty","ShoshoneCounty","TetonCounty","TwinFallsCounty","ValleyCounty","WashingtonCounty"
"222",2051.15,2189.3,1809.25,1731.4,2302,1837.05,1991.85,2089.65,2336.95,1831.95,2328.85,1895.55,1993.55,2074.2,1766.05,1898.15,1879.35,2333.2,1963.15,2008.15,1768.3,1828.35,2092.25,1956.05,2287.55,1840.3,1924.35,2281.75,2365.65,1973.55,2287.45,1960.15,1824.3,1893.45,2331.9,1828.15,2038.65,2101.9,1842.05,2242.75,1777.5,1941.25,2152.7,2135.75
"223",2201.69,2339.8,1959.78,1881.92,2451.39,1987.59,2142.32,2240.2,2486.295,1982.51,2478.24,2046.11,2144.02,2224.685,1916.52,2048.67,2029.85,2482.58,2113.65,2158.62,1918.81,1978.82,2242.75,2106.52,2436.92,1990.81,2074.82,2431.13,2515.01,2124.02,2439.1,2110.64,1974.82,2043.92,2481.28,1978.62,2189.12,2252.41,1992.59,2392.13,1928.02,2091.77,2303.21,2286.27
"229",2018.61511627907,2156.74186046511,1776.71046511627,1698.84767441861,2265.36395348838,1804.51976744186,1959.26395348838,2057.12441860466,2300.29186046511,1799.42906976745,2292.22906976745,1863.03139534883,1960.95465116279,2041.63023255814,1733.45465116279,1865.61046511628,1846.80348837209,2296.54767441861,1930.60348837209,1975.56046511628,1735.73139534884,1795.76627906977,2059.69534883721,1923.46395348837,2250.91046511628,1807.73139534884,1891.76627906977,2245.11860465116,2329.00465116279,1940.96395348837,2254.88953488372,1927.59069767442,1791.74767441861,1860.86744186047,2295.2546511628,1795.56046511628,2006.06046511628,2069.33372093023,1809.51744186047,2206.11860465116,1744.94302325582,1908.71046511627,2120.13837209303,2103.20116279069
"230",2865.790625,3003.890625,2623.884375,2546.009375,2967.009375,2651.696875,2806.425,2904.296875,3001.934375,2646.596875,2993.884375,2710.203125,2808.115625,2888.78125,2580.615625,2712.778125,2693.959375,2998.203125,2777.759375,2822.715625,2582.903125,2642.925,2906.840625,2770.621875,2952.540625,2654.903125,2738.925,2946.759375,3030.640625,2836.309375,2975.290625,2774.746875,2638.903125,2708.025,2996.903125,2642.715625,2853.215625,2916.503125,2656.684375,2907.759375,2592.109375,2755.884375,2967.309375,2950.365625
"241",2400.82142857143,2538.95,2158.92142857143,2081.05,2502.05,2186.75,2341.48571428571,2439.32142857143,2537,2181.65,2528.92142857143,2245.25,2343.17857142857,2423.85,2115.67857142857,2247.82142857143,2229.01428571429,2533.25,2312.81428571428,2357.77142857143,2117.95,2177.98571428571,2441.9,2305.68571428572,2487.6,2189.95,2273.98571428571,2481.81428571428,2565.7,2371.35,2510.32142857143,2309.8,2173.95,2243.1,2531.95,2177.77142857143,2388.27142857143,2451.55,2191.72142857143,2442.81428571428,2127.15,2290.92142857143,2502.35,2485.42857142857
"242",2394.9,2533.03,2153,2075.16,2496.16,2180.82,2335.56,2433.42,2531.06,2175.72,2523,2239.36,2337.26,2417.92,2109.76,2241.9,2223.1,2527.36,2306.88,2351.86,2112.04,2172.06,2435.98,2299.76,2481.68,2184.04,2268.06,2475.88,2559.78,2365.46,2504.4,2303.88,2168.06,2237.16,2526.06,2171.86,2382.36,2445.66,2185.82,2436.88,2121.26,2285,2496.46,2479.51
"249",2420.45,2558.55833333333,2178.54166666667,2100.675,2521.675,2206.36666666667,2361.09166666667,2458.95833333333,2556.59166666667,2201.275,2548.54166666667,2264.86666666667,2362.775,2443.44166666667,2135.275,2267.44166666667,2248.63333333333,2552.86666666667,2332.425,2377.38333333333,2137.575,2197.59166666667,2461.51666666667,2325.28333333333,2507.20833333333,2209.56666666667,2293.59166666667,2501.425,2585.30833333333,2390.975,2529.95,2329.4,2193.575,2262.69166666667,2551.575,2197.38333333333,2407.88333333333,2471.175,2211.35833333333,2462.425,2146.775,2310.54166666667,2521.975,2505.025
"251",2686.05,2824.175,2444.1375,2366.275,2787.275,2471.975,2626.7,2724.5625,2822.2,2466.875,2814.1375,2530.475,2628.3875,2709.05625,2400.8875,2533.0375,2514.225,2818.475,2598.025,2643,2403.175,2463.2,2727.125,2590.9,2772.8125,2475.175,2559.2,2767.025,2850.925,2656.575,2795.55,2595.0125,2459.1875,2528.3,2817.1875,2463,2673.5,2736.775,2476.95,2728.025,2412.3875,2576.1375,2787.575,2770.6375
"259",2634.65,2772.75,2392.71666666667,2314.86666666667,2735.86666666667,2420.55,2575.26666666667,2673.15,2770.78333333333,2415.45,2762.71666666667,2479.05,2576.96666666667,2657.63333333333,2349.46666666667,2481.63333333333,2462.8,2767.05,2546.6,2591.56666666667,2351.75,2411.76666666667,2675.68333333333,2539.48333333333,2721.38333333333,2423.75,2507.76666666667,2715.6,2799.5,2605.16666666667,2744.15,2543.6,2407.75,2476.88333333333,2765.75,2411.56666666667,2622.06666666667,2685.35,2425.53333333333,2676.6,2360.95,2524.71666666667,2736.16666666667,2719.21666666667
"261",1959.71,2097.82,1717.79,1639.92,2060.92,1745.61,1900.34,1998.21,2095.85,1740.51,2087.79,1804.11,1902.03,1982.705,1674.53,1806.69,1787.89,2092.11,1871.69,1916.63,1676.81,1736.84,2000.78,1864.55,2046.48,1748.81,1832.84,2040.69,2124.57,1930.22,2069.2,1868.67,1732.81,1801.95,2090.82,1736.63,1947.13,2010.41,1750.61,2001.69,1686.03,1849.79,2061.23,2044.28
"262",1877.1875,2015.3125,1635.275,1557.4375,1978.4375,1663.1,1817.8625,1915.7,2013.3625,1658.0125,2005.275,1721.6125,1819.55,1900.2125,1592.05,1724.175,1705.375,2009.6125,1789.175,1834.15,1594.3125,1654.3625,1918.275,1782.0625,1963.975,1666.3125,1750.3625,1958.175,2042.075,1847.725,1986.6875,1786.1625,1650.3375,1719.4625,2008.3375,1654.15,1864.65,1927.9125,1668.0875,1919.175,1603.5375,1767.275,1978.725,1961.8
"269",1922.42538461539,1996.31615384615,1684.54692307692,1645.25461538462,1918.15769230769,1692.77,1836.57461538461,1960.93615384615,1953.08538461539,1677.03692307692,1945.01615384615,1742.77769230769,1849.40384615385,1945.43307692308,1664.92076923077,1770.27,1695.13307692308,1949.34384615385,1800.44846153846,1875.11,1668.81153846154,1644.73769230769,1963.49153846154,1827.27307692308,1903.69615384615,1681.49,1795.57153846154,1897.90538461538,1981.79461538462,1787.45923076923,1926.42846153846,1822.72076923077,1660.61,1764.67153846154,1948.05615384615,1717.38538461538,1909.86692307692,1973.14384615385,1712.84384615385,1858.90538461538,1638.79461538462,1812.51153846154,1993.45153846154,1995.41153846153
"271",1471.24736842105,1452.53684210526,1248.52105263158,1261.97368421053,1373.47894736842,1219.40789473685,1334.65789473684,1509.76842105263,1408.4,1195.67368421053,1400.33684210526,1265.88421052632,1359.78421052632,1494.25789473684,1273.05263157895,1321.74736842105,1191.17894736842,1404.67368421053,1302.84210526316,1410.71052631579,1273.60526315789,1133.35263157895,1512.32631578947,1376.08947368421,1359.02105263158,1192.04210526316,1344.39473684211,1353.22631578947,1437.11578947368,1242.77894736842,1381.74210526316,1344.33684210526,1165.97894736842,1313.49473684211,1403.37894736842,1299.48947368421,1458.68947368421,1521.97894736842,1261.74210526316,1314.22631578947,1164.92105263158,1361.34210526316,1481.06315789474,1507.24210526316
"279",1420.32205882353,1406.34411764706,1200.075,1197.63382352941,1327.28235294118,1173.21029411764,1288.45882352941,1458.83235294118,1362.20882352941,1149.47058823529,1334.26470588235,1219.68970588235,1313.59117647059,1443.33382352941,1201.94705882353,1269.70735294118,1144.98970588235,1358.47058823529,1256.64558823529,1365.33088235294,1205.58823529412,1087.16029411765,1461.39264705882,1325.17205882353,1312.81911764706,1145.84705882353,1293.475,1307.02794117647,1390.91911764706,1196.58235294118,1335.54705882353,1300.57794117647,1119.78235294118,1262.57352941176,1357.18382352941,1233.26470588235,1407.76617647059,1471.04264705882,1215.54705882353,1268.02794117647,1087.97352941176,1310.41617647059,1434.86323529412,1467.77426470588
"280",2024.12439024391,2162.24146341463,1782.21585365854,1704.36036585366,2253.39878048781,1810.03658536585,1964.77682926829,2062.63658536585,2288.31951219512,1804.95121951219,2280.25365853659,1868.55243902439,1966.46829268293,2047.13109756097,1738.96829268293,1871.11585365853,1852.3012195122,2284.59024390244,1936.10365853659,1981.06951219513,1741.25121951219,1801.2756097561,2065.19146341464,1928.975,2238.93048780488,1813.25121951219,1897.2756097561,2233.13780487805,2317.02682926829,1946.475,2264.25487804878,1933.09024390244,1797.26341463414,1866.37134146341,2283.29756097561,1801.06707317074,2011.56951219513,2074.85,1815.02804878049,2194.13780487805,1750.46036585366,1914.21463414634,2125.65975609756,2108.71829268293
"291",1380.93846153846,1519.05,1139.02307692308,1061.17692307692,1614.97692307692,1166.85384615385,1321.59230769231,1419.45384615385,1649.9,1161.76153846154,1641.82307692308,1225.36153846154,1323.28461538462,1403.94615384616,1095.78461538462,1227.91538461538,1209.11538461538,1646.16923076923,1292.90769230769,1337.88461538462,1098.06153846154,1158.09230769231,1422,1285.78461538462,1600.5,1170.06153846154,1254.09230769231,1594.70769230769,1678.6,1303.28461538462,1623.23846153846,1289.9,1154.07692307692,1223.18461538462,1644.87692307692,1157.88461538462,1368.38461538462,1431.66923076923,1171.83846153846,1555.70769230769,1107.28461538462,1271.02307692308,1482.47692307692,1465.53461538462
"292",1612.5625,1750.7,1370.6625,1292.8,1846.5875,1398.475,1553.225,1651.075,1881.5375,1393.3875,1873.45,1456.975,1554.9125,1635.5875,1327.4125,1459.5625,1440.75,1877.7875,1524.55,1569.5,1329.6875,1389.725,1653.65,1517.425,1832.15,1401.6875,1485.725,1826.35,1910.2375,1534.925,1854.875,1521.55,1385.6875,1454.8125,1876.5,1389.5,1600,1663.2875,1403.475,1787.35,1338.9,1502.6625,1714.0875,1697.1625
"299",1547.68723404255,1685.80638297872,1305.77340425532,1227.91170212766,1780.09680851064,1333.59255319149,1488.33829787234,1586.19468085106,1815.03191489362,1328.50212765957,1806.95744680851,1392.1,1490.02765957447,1570.69787234043,1262.52765957447,1394.67127659574,1375.86382978723,1811.2829787234,1459.6670212766,1504.62659574468,1264.79787234043,1324.83829787234,1588.75744680851,1452.53510638298,1765.64042553192,1336.79787234043,1420.83829787234,1759.84787234043,1843.7414893617,1470.03510638298,1788.36489361702,1456.65744680851,1320.81489361702,1389.93617021277,1809.9914893617,1324.62659574468,1535.12659574468,1598.39893617021,1338.58617021277,1720.84787234043,1274.0085106383,1437.77340425532,1649.21489361702,1632.27765957447
"300",647.091071428571,562.030357142858,470.841071428571,551.1875,473.910714285715,441.727678571428,526.276785714286,643.142857142857,488.70625,420.633928571429,468.217857142857,464.880357142857,551.960714285714,664.715178571429,522.198214285714,545.969642857143,391.848214285714,510.182142857143,473.105357142857,604.592857142857,526.841071428571,363.373214285714,658.151785714286,568.7625,468.879464285715,409.330357142857,566.848214285714,453.014285714286,536.516964285714,412.816071428571,490.376785714286,536.508928571429,396.95,537.526785714286,508.778571428572,530.619642857143,650.236607142857,656.359821428571,484.069642857143,415.6875,412.326785714286,583.746428571429,591.008928571428,616.235714285714
"311",1224.53333333333,1362.65,982.616666666667,904.766666666667,1430.71666666667,1010.43333333333,1165.18333333333,1263.03333333333,1465.63333333333,1005.35,1457.53333333333,1068.93333333333,1166.88333333333,1247.55,939.383333333333,1071.51666666667,1052.71666666667,1461.88333333333,1136.5,1181.48333333333,941.633333333333,1001.68333333333,1265.6,1129.38333333333,1416.23333333333,1013.63333333333,1097.68333333333,1410.43333333333,1494.33333333333,1146.88333333333,1440.68333333333,1133.5,997.666666666667,1066.78333333333,1460.61666666667,1001.48333333333,1211.98333333333,1275.25,1015.43333333333,1371.43333333333,950.866666666667,1114.61666666667,1326.06666666667,1309.13333333333
"319",1085.65862068966,1222.34712643678,843.003448275862,765.888505747126,1267.78275862069,859.787931034483,1011.50574712644,1124.17126436782,1302.71149425287,840.155172413793,1294.64252873563,912.262068965517,1020.47816091954,1108.67183908046,800.496551724138,932.647126436782,891.240229885057,1298.97356321839,979.822988505747,1042.59425287356,802.77816091954,837.129885057471,1126.73563218391,990.502298850575,1253.32528735632,848.454022988506,958.808045977011,1247.53218390805,1331.42298850575,992.833333333333,1269.63218390805,994.631034482759,829.363218390805,927.908045977012,1297.68505747126,862.593103448276,1073.09425287356,1136.37816091954,871.616091954023,1208.53218390805,782.565517241379,975.747126436782,1187.18505747126,1170.24425287356
"321",580.45,707.4,566.9,558.1,1014.65,594.7,525.85,618.95,1091.7,631.7,1102.2,597.65,527.55,594.425,588,543.2,677.75,879.75,661.65,537.35,526.3,687.1,621.5,490.05,802.3,642.55,535.35,1039.8,881.8,720,816.7,494.2,651.8,534.15,847.8,527.6,557.75,620.85,558.9,1061.05,699,446.9,681.95,653.85
"329",399.573333333333,500.81,507.193333333333,538.873333333333,737.143333333333,518.233333333333,451.346666666667,445.003333333334,862.353333333333,555.24,891.38,497.153333333333,449.45,388.893333333333,552.533333333333,443.88,601.273333333333,678.276666666667,557.673333333333,417.616666666667,506.306666666667,610.653333333333,424.88,414.083333333333,600.803333333333,566.053333333333,402.046666666667,813.846666666667,680.303333333333,623.186666666667,615.203333333333,419.653333333333,575.353333333333,430.546666666667,646.303333333333,495.74,407.38,414.686666666667,473.186666666667,868.473333333333,622.533333333333,372.353333333333,493.323333333333,447.296666666667
"331",2671.92,2810.03,2429.98,2352.14,2773.14,2457.84,2612.56,2710.44,2808.08,2452.74,2799.98,2516.34,2614.24,2694.92,2386.74,2518.9,2500.08,2804.34,2583.88,2628.84,2389.04,2449.06,2712.98,2576.76,2758.68,2461.04,2545.06,2752.88,2836.78,2642.44,2781.42,2580.88,2445.04,2514.14,2803.04,2448.84,2659.34,2722.64,2462.8,2713.88,2398.24,2561.98,2773.44,2756.49
"339",2656.92,2795.07,2415.02,2337.18,2758.18,2442.86,2597.6,2695.46,2793.12,2437.78,2785.02,2501.36,2599.28,2679.96,2371.78,2503.92,2485.12,2789.36,2568.92,2613.9,2374.08,2434.1,2698.02,2561.8,2743.72,2446.08,2530.1,2737.92,2821.82,2627.48,2766.42,2565.92,2430.08,2499.2,2788.08,2433.9,2644.4,2707.66,2447.84,2698.92,2383.28,2547.02,2758.48,2741.53
"341",2465.1,2603.22857142857,2223.19285714286,2145.33571428571,2566.33571428571,2251.02142857143,2405.75714285714,2503.60714285714,2601.27142857143,2245.92857142857,2593.19285714286,2309.53571428571,2407.44285714286,2488.125,2179.94285714286,2312.08571428571,2293.28571428571,2597.53571428571,2377.08571428571,2422.05,2182.22857142857,2242.25714285714,2506.18571428571,2369.95714285714,2551.88571428571,2254.22857142857,2338.25714285714,2546.08571428571,2629.97857142857,2435.64285714286,2574.6,2374.08571428571,2238.24285714286,2307.35714285714,2596.24285714286,2242.05,2452.55,2515.82857142857,2256,2507.08571428571,2191.44285714286,2355.19285714286,2566.64285714286,2549.69285714286
"342",2472.76428571429,2610.84285714285,2230.84285714285,2152.99285714285,2573.99285714285,2258.66428571429,2413.39285714286,2511.27857142857,2608.89285714286,2253.57857142857,2600.84285714285,2317.19285714286,2415.09285714285,2495.74285714286,2187.59285714285,2319.75714285714,2300.92142857143,2605.19285714286,2384.72142857143,2429.69285714286,2189.89285714286,2249.89285714286,2513.80714285714,2377.59285714285,2559.50714285715,2261.89285714286,2345.89285714286,2553.72142857143,2637.59285714285,2443.29285714286,2582.26428571429,2381.70714285714,2245.89285714286,2314.99285714285,2603.89285714286,2249.69285714286,2460.19285714286,2523.49285714285,2263.66428571429,2514.72142857143,2199.09285714285,2362.84285714285,2574.29285714286,2557.34285714285
"350",1057.01212121212,1195.12272727273,866.154545454545,859.484848484848,1425.25151515152,893.975757575758,997.654545454545,1095.52424242424,1460.18181818182,926.751515151515,1452.11515151515,952.484848484848,999.348484848485,1080.01363636364,884.393939393939,903.99696969697,972.1,1357.61212121212,1020.04545454545,1013.95151515152,825.524242424242,971.254545454545,1098.07272727273,961.854545454545,1280.6303030303,937.20303030303,930.154545454545,1404.99696969697,1364.26363636364,1066.26363636364,1293.2696969697,965.972727272727,942.512121212121,899.254545454545,1325.99393939394,833.948484848485,1044.45151515152,1107.7303030303,898.969696969697,1365.99696969697,959.566666666667,947.09696969697,1158.53636363636,1141.59848484848
"361",2502.95,2641.08,2261.04,2183.19,2604.19,2288.87,2443.62,2541.45,2639.13,2283.78,2631.04,2347.37,2445.31,2525.98,2217.81,2349.93,2331.13,2635.37,2414.93,2459.9,2220.08,2280.12,2544.03,2407.83,2589.73,2292.08,2376.12,2583.93,2667.83,2473.49,2612.45,2411.93,2276.08,2345.22,2634.08,2279.9,2490.4,2553.67,2293.84,2544.93,2229.29,2393.04,2604.49,2587.56
"362",2224.56666666667,2362.71666666667,1982.66666666667,1904.8,2325.8,2010.46666666667,2165.23333333333,2263.06666666667,2360.73333333333,2005.4,2352.66666666667,2069,2166.93333333333,2247.58333333333,1939.43333333333,2071.56666666667,2052.76666666667,2357,2136.56666666667,2181.53333333333,1941.7,2001.73333333333,2265.63333333333,2129.43333333333,2311.33333333333,2013.7,2097.73333333333,2305.56666666667,2389.46666666667,2195.1,2334.06666666667,2133.56666666667,1997.7,2066.83333333333,2355.7,2001.5,2212.03333333333,2275.3,2015.46666666667,2266.56666666667,1950.9,2114.66666666667,2326.1,2309.18333333333
"363",2495.71538461539,2633.82692307693,2253.80769230769,2175.92307692307,2596.92307692307,2281.62307692308,2436.36923076923,2534.22307692308,2631.87307692308,2276.52307692307,2623.80769230769,2340.12307692308,2438.05,2518.71923076923,2210.55,2342.71538461539,2323.89230769231,2628.12307692308,2407.69230769231,2452.65384615384,2212.82307692307,2272.86923076923,2536.77692307692,2400.56923076923,2582.47692307693,2284.82307692307,2368.86923076923,2576.69230769231,2660.57692307693,2466.23076923077,2605.21538461539,2404.67692307693,2268.83076923077,2337.96153846154,2626.83076923077,2272.65384615384,2483.15384615384,2546.42307692307,2286.62307692308,2537.69230769231,2222.03076923077,2385.80769230769,2597.23076923077,2580.3
"364",2298.925,2437.05,2057.0125,1979.1875,2400.1875,2084.875,2239.6,2337.4375,2435.1,2079.775,2427.0125,2143.375,2241.2875,2321.95,2013.8,2145.9125,2127.1,2431.375,2210.9,2255.9,2016.075,2076.1,2340,2203.8,2385.7,2088.075,2172.1,2379.9,2463.8,2269.4875,2408.425,2207.9,2072.075,2141.2,2430.075,2075.9,2286.4,2349.675,2089.825,2340.9,2025.275,2189.0125,2400.4875,2383.5375
"369",2405.85535714285,2543.97857142857,2163.94642857143,2086.06607142857,2507.08214285714,2191.76428571429,2346.50357142857,2444.36785714286,2542.01071428572,2186.67857142857,2533.94642857143,2250.27142857143,2348.18571428572,2428.86607142857,2120.68928571428,2252.84285714286,2234.03571428572,2538.275,2317.83214285714,2362.79642857143,2122.975,2183.00357142857,2446.92857142857,2310.70357142857,2492.625,2194.975,2279.00357142857,2486.83214285714,2570.72857142857,2376.38214285714,2515.35535714285,2314.82142857143,2178.97857142857,2248.1,2536.97857142857,2182.79642857143,2393.29642857143,2456.575,2196.75892857143,2447.83214285714,2132.17857142857,2295.94642857143,2507.38214285714,2490.43571428572
"371",2339.98333333333,2478.07777777778,2098.05,2020.19444444445,2544.57222222222,2125.89444444445,2280.62777777778,2378.49444444444,2579.49444444444,2120.79444444444,2571.45,2184.39444444445,2282.31666666667,2362.97777777778,2054.81666666667,2186.98333333333,2168.13888888889,2575.76111111111,2251.93888888889,2296.91666666667,2057.09444444444,2117.12777777778,2381.02777777778,2244.81666666667,2530.09444444444,2129.09444444444,2213.12777777778,2524.30555555555,2608.20555555556,2262.31666666667,2552.86111111111,2248.93888888889,2113.10555555555,2182.22777777778,2574.47222222222,2116.91666666667,2327.41666666667,2390.69444444445,2130.89444444445,2485.30555555555,2066.29444444444,2230.05,2441.49444444444,2424.56666666667
"372",2361.27,2499.39,2119.35,2041.51,2512.64,2147.18,2301.93,2399.77,2547.56,2142.08,2539.5,2205.68,2303.62,2384.285,2076.12,2208.27,2189.44,2543.81,2273.24,2318.23,2078.38,2138.43,2402.34,2266.13,2498.17,2150.38,2234.43,2492.37,2576.27,2283.63,2520.9,2270.24,2134.42,2203.53,2542.53,2138.23,2348.73,2411.98,2152.17,2453.37,2087.6,2251.35,2462.79,2445.87
"373",2444.93181818182,2583.05454545455,2203.02272727273,2125.15909090909,2594.55909090909,2230.85909090909,2385.56363636363,2483.45,2629.48636363637,2225.75909090909,2621.41363636364,2289.35909090909,2387.26363636363,2467.93181818182,2159.76363636363,2291.91363636364,2273.11363636364,2625.75909090909,2356.91363636364,2401.85909090909,2162.05909090909,2222.06363636363,2486.00454545455,2349.77272727273,2580.10454545454,2234.05909090909,2318.06363636363,2574.31363636363,2658.20454545455,2367.27272727273,2602.84090909091,2353.91363636364,2218.05909090909,2287.17272727273,2624.45909090909,2221.85909090909,2432.35909090909,2495.65909090909,2235.84090909091,2535.31363636363,2171.25909090909,2335.02272727273,2546.45909090909,2529.51363636363
"379",2423.05642857143,2561.17642857143,2181.14785714286,2103.27785714286,2598.38285714286,2208.96642857143,2363.7,2461.56928571428,2633.31714285714,2203.87357142857,2625.24,2267.475,2365.39214285714,2446.06714285714,2137.89357142858,2270.03928571429,2251.235,2629.57714285714,2335.03357142857,2379.99357142857,2140.175,2200.19857142857,2464.125,2327.90571428571,2583.92142857143,2212.175,2296.19857142857,2578.12857142857,2662.02285714286,2345.40571428571,2606.65857142857,2332.025,2196.18214285714,2265.30285714286,2628.28285714286,2199.995,2410.49357142857,2473.775,2213.95642857143,2539.12857142857,2149.385,2313.14928571428,2524.585,2507.64214285714
"380",1118.2679245283,1097.86226415094,893.845283018868,968.871698113207,1018.8,864.727358490566,979.977358490566,1156.77358490566,1048.43962264151,840.984905660377,976.947169811321,911.209433962264,1005.10943396226,1141.28018867924,945.18679245283,968.958490566038,836.507547169811,1049.98679245283,948.167924528302,1056.76226415094,949.847169811321,778.679245283019,1159.34716981132,1023.11698113208,1004.34716981132,837.371698113207,991.415094339623,998.549056603774,1082.44339622642,888.096226415094,1027.0679245283,989.662264150943,811.3,960.516981132075,1048.70188679245,953.609433962264,1105.70943396226,1168.98679245283,907.069811320755,959.549056603774,825.379245283019,1008.36226415094,1126.37547169811,1152.5679245283
"391",1980.575,2118.69166666667,1738.65833333333,1660.78333333334,2101.08333333333,1766.475,1921.20833333333,2019.075,2136.01666666667,1761.375,2127.95,1824.975,1922.9,2003.575,1695.4,1827.55833333333,1808.75833333333,2132.26666666667,1892.54166666667,1937.5,1697.675,1757.70833333333,2021.64166666667,1885.4,2086.61666666667,1769.675,1853.70833333333,2080.85,2164.73333333333,1902.9,2109.35,1889.54166666667,1753.69166666667,1822.8,2130.98333333333,1757.5,1968,2031.275,1771.475,2041.85,1706.88333333334,1870.65833333333,2082.08333333333,2065.15
"392",2045.57692307692,2183.71923076923,1803.67692307692,1725.83076923077,2146.83076923077,1831.5,1986.26923076923,2084.1,2181.76923076923,1826.40769230769,2173.67692307692,1890,1987.94615384615,2068.61923076923,1760.44615384615,1892.57692307692,1873.76923076923,2178.00769230769,1957.57692307692,2002.54615384615,1762.71538461538,1822.76923076923,2086.66923076923,1950.45384615385,2132.36923076923,1834.71538461538,1918.76923076923,2126.57692307692,2210.46923076923,2016.12307692308,2155.07692307692,1954.56923076923,1818.73076923077,1887.86923076923,2176.73076923077,1822.53846153846,2033.04615384615,2096.31538461538,1836.47692307692,2087.57692307692,1771.93076923077,1935.67692307692,2147.12307692308,2130.19615384615
"393",2027.05294117647,2165.17647058824,1785.14117647059,1707.26470588235,2138.27647058824,1812.95294117647,1967.69117647059,2065.55294117647,2173.22647058824,1807.85882352941,2165.16470588235,1871.45882352941,1969.37352941177,2050.05882352941,1741.87352941177,1874.05294117647,1855.23529411765,2169.47058823529,1939.04117647059,1983.97352941176,1744.15882352941,1804.19117647059,2068.13529411765,1931.87941176471,2123.84411764706,1816.15882352941,1900.19117647059,2118.04705882353,2201.94117647059,1968.10882352941,2146.56470588235,1936.02352941176,1800.16470588235,1869.29117647059,2168.17647058824,1803.97352941176,2014.47352941176,2077.76470588235,1817.95294117647,2079.04705882353,1753.36470588235,1917.14117647059,2128.56470588235,2111.61470588235
"394",1962.23571428571,2100.37142857143,1720.32142857143,1642.46428571428,2071.21428571428,1748.16428571428,1902.87857142857,2000.76428571429,2106.15,1743.06428571429,2098.06428571428,1806.66428571428,1904.57142857143,1985.24285714285,1677.07142857143,1809.22142857143,1790.42142857143,2102.40714285715,1874.22142857143,1919.17142857142,1679.36428571428,1739.37857142857,2003.32142857143,1867.07142857143,2056.75,1751.36428571428,1835.37857142857,2050.96428571428,2134.86428571428,1891.45714285714,2079.47857142857,1871.22142857143,1735.37142857142,1804.47857142857,2101.10714285714,1739.17142857142,1949.67142857142,2012.96428571428,1753.15,2011.96428571428,1688.56428571429,1852.32142857143,2063.76428571429,2046.82142857143
"399",2011.19222222222,2149.30666666667,1769.27222222222,1691.41666666667,2119.52777777778,1797.09444444444,1951.83222222222,2049.69666666667,2154.45666666667,1792.00555555556,2146.39,1855.60777777778,1953.52777777778,2034.19333333333,1726.02777777778,1858.17444444445,1839.35888888889,2150.72111111111,1923.16111111111,1968.12555555555,1728.30333333333,1788.33222222222,2052.25666666667,1916.03111111111,2105.06333333333,1800.30333333333,1884.33222222222,2099.27,2183.16777777778,1964.58777777778,2127.80555555555,1920.15444444445,1784.31888888889,1853.43222222222,2149.42777777778,1788.12555555555,1998.62555555555,2061.90555555556,1802.09,2060.27,1737.51444444444,1901.27222222222,2112.72111111111,2095.77777777778
"401",1508.825,1646.95,1266.925,1189.05,1759.65,1294.7375,1449.4875,1547.3375,1794.5875,1289.65,1786.525,1353.25,1451.15,1531.8375,1223.65,1355.825,1337.0125,1790.8375,1420.825,1465.75,1225.9375,1285.9875,1549.9,1413.6875,1745.2,1297.9375,1381.9875,1739.4125,1823.2875,1431.1875,1745.1125,1417.7875,1281.95,1351.0875,1789.55,1285.75,1496.25,1559.55,1299.725,1700.4125,1235.15,1398.925,1610.35,1593.4
"402",1528.94,1667.08,1287.04,1209.15,1779.75,1314.85,1469.58,1567.45,1814.69,1309.75,1806.64,1373.35,1471.27,1551.945,1243.77,1375.94,1357.14,1810.95,1440.93,1485.87,1246.05,1306.08,1570.01,1433.78,1765.33,1318.05,1402.08,1759.54,1843.41,1451.28,1765.22,1437.91,1302.06,1371.18,1809.65,1305.87,1516.37,1579.65,1319.84,1720.54,1255.25,1419.04,1630.46,1613.52
"409",1489.77796610169,1627.89406779661,1247.86949152542,1170.00677966102,1740.45762711864,1275.68983050847,1430.42881355932,1528.28983050847,1775.38474576271,1270.6,1767.3186440678,1334.2,1432.1186440678,1512.78898305084,1204.6186440678,1336.76779661017,1317.95593220339,1771.64406779661,1401.75423728814,1446.72033898305,1206.89491525424,1266.92881355932,1530.85084745763,1394.62881355932,1725.99152542373,1278.89491525424,1362.92881355932,1720.20169491525,1804.09322033898,1412.12881355932,1726.31694915254,1398.74576271186,1262.90508474576,1332.02881355932,1770.35254237288,1266.72033898305,1477.22033898305,1540.49830508475,1280.67966101695,1681.20169491525,1216.11016949153,1379.86949152542,1591.30847457627,1574.3686440678
