"FAFZone","AdamsCounty","AllenCounty","BartholomewCounty","BentonCounty","BlackfordCounty","BooneCounty","BrownCounty","CarrollCounty","CassCounty","ClarkCounty","ClayCounty","ClintonCounty","CrawfordCounty","DaviessCounty","DearbornCounty","DecaturCounty","DeKalbCounty","DelawareCounty","DuboisCounty","ElkhartCounty","FayetteCounty","FloydCounty","FountainCounty","FranklinCounty","FultonCounty","GibsonCounty","GrantCounty","GreeneCounty","HamiltonCounty","HancockCounty","HarrisonCounty","HendricksCounty","HenryCounty","HowardCounty","HuntingtonCounty","JacksonCounty","JasperCounty","JayCounty","JeffersonCounty","JenningsCounty","JohnsonCounty","KnoxCounty","KosciuskoCounty","LaGrangeCounty","LakeCounty","LaPorteCounty","LawrenceCounty","MadisonCounty","MarionCounty","MarshallCounty","MartinCounty","MiamiCounty","MonroeCounty","MontgomeryCounty","MorganCounty","NewtonCounty","NobleCounty","OhioCounty","OrangeCounty","OwenCounty","ParkeCounty","PerryCounty","PikeCounty","PorterCounty","PoseyCounty","PulaskiCounty","PutnamCounty","RandolphCounty","RipleyCounty","RushCounty","StJosephCounty","ScottCounty","ShelbyCounty","SpencerCounty","StarkeCounty","SteubenCounty","SullivanCounty","SwitzerlandCounty","TippecanoeCounty","TiptonCounty","UnionCounty","VanderburghCounty","VermillionCounty","VigoCounty","WabashCounty","WarrenCounty","WarrickCounty","WashingtonCounty","WayneCounty","WellsCounty","WhiteCounty","WhitleyCounty"
"230",1037.1,1040.30625,1136.53125,1173.7875,1072.025,1156.83125,1160.2875,1136.79375,1116.81875,1166.76875,1194.48125,1173.625,1207.86875,1244.7875,1085.30625,1111.3875,1035.290625,1079.1875,1233.6,1079.465625,1088.65,1165.25625,1202.525,1093.3625,1109.5375,1271.76875,1087.36875,1211.0875,1134.86875,1110.9125,1184.66875,1157.125,1098.29375,1110.93125,1061.565625,1145.6125,1178.203125,1053.16875,1128.39375,1124.81875,1151.21875,1269.175,1087.26875,1049.871875,1156.665625,1121.440625,1177.51875,1121.45625,1130.9375,1115.303125,1235.875,1101.55625,1186.26875,1181.23125,1160.1875,1204.096875,1066.334375,1099.19375,1195.33125,1191.55,1198.19375,1223.95,1256.2875,1140.690625,1301.55625,1133.9875,1186.25,1086.68125,1105.4375,1110.8875,1093.609375,1151.13125,1130.25,1243.68125,1139.309375,1021.790625,1234.5875,1108.26875,1155.5375,1112.58125,1078.509375,1271.39375,1211.1875,1212.31875,1086.95,1216.98125,1258.23125,1171.4125,1069.36875,1050.225,1143.35,1068.8625
"241",551.264285714286,568.75,594.321428571428,678.55,576.9,611.8,618.085714285715,653.7,629.885714285714,629.885714285714,649.45,628.6,670.957142857143,680.15,543.1,569.2,570.35,561.45,696.7,614.521428571428,543.628571428571,628.35,657.5,551.15,625.921428571429,734.885714285714,594.2,666.05,589.821428571428,565.885714285714,647.764285714286,612.1,553.264285714286,617.75,579.5,603.4,694.5,548.621428571429,586.2,582.607142857143,606.2,724.121428571429,616.107142857143,584.921428571429,691.714285714286,656.5,635.307142857143,576.421428571429,585.9,650.35,664.15,614.6,641.221428571429,636.2,615.15,698.65,601.4,557,670.521428571428,646.521428571428,653.171428571428,687.05,719.35,675.721428571429,764.65,650.4,641.214285714286,541.65,563.221428571429,565.85,628.664285714286,608.921428571429,589.914285714285,706.8,674.35,556.85,689.55,566.078571428571,649.385714285714,599.821428571428,533.471428571429,734.5,666.15,667.3,600,671.95,721.321428571428,629.214285714286,524.321428571428,564.4,672.05,597.7
"242",545.36,562.84,588.4,672.66,570.96,605.88,612.16,647.76,623.96,614.26,643.56,622.68,655.36,670.96,537.18,563.26,564.42,555.56,681.06,608.6,537.71,612.76,651.58,545.26,620,719.26,588.26,660.16,583.92,559.96,632.16,606.18,547.36,611.86,573.56,597.48,688.58,542.7,580.26,576.7,600.26,709.26,610.2,579,685.78,650.58,629.4,570.5,579.98,644.44,654.92,608.68,635.3,630.26,609.26,692.76,595.46,551.08,654.92,640.58,647.26,671.42,703.74,669.8,749.06,644.46,635.28,535.72,557.32,559.96,622.74,601.84,584,691.16,668.46,550.92,683.66,560.16,643.46,593.92,527.55,718.88,660.26,661.36,594.08,666.02,705.7,618.84,518.42,558.46,666.12,591.78
"249",570.058333333333,587.183333333333,613.116666666667,697.35,595.666666666667,630.591666666667,636.858333333333,672.466666666667,648.65,642.166666666667,668.25,647.366666666667,683.275,696.833333333333,561.883333333333,587.966666666667,589.966666666667,580.25,708.983333333333,634.141666666667,562.404166666666,640.666666666667,676.266666666667,569.95,644.783333333333,747.166666666667,612.966666666667,684.85,608.633333333333,584.666666666667,660.075,630.866666666667,572.058333333333,636.55,598.266666666667,622.175,713.266666666667,567.416666666667,604.966666666667,601.4,624.966666666667,738.466666666667,634.533333333333,604.541666666667,711.325,676.108333333333,654.1,595.216666666667,604.675,667.033333333333,680.833333333333,633.383333333333,660.025,654.966666666667,633.95,717.441666666667,620.991666666667,575.766666666667,682.85,665.3,671.958333333333,699.366666666667,731.658333333333,695.35,776.966666666667,669.225,660,560.433333333333,582.041666666667,584.641666666667,648.275,626.5,608.708333333333,719.075,691.95,576.466666666667,708.35,584.85,668.166666666667,618.633333333333,552.266666666667,746.783333333333,684.95,686.058333333333,618.766666666667,690.741666666667,733.633333333333,645.975,543.133333333333,583.166666666667,690.85,616.108333333333
"251",848.9,852.975,942.2625,986.4375,883.8125,962.425,966.0125,949.45,929.5,972.5125,1000.0875,979.2,1013.6125,1039.55,891.025,917.125,855.5625,895.3375,1039.325,899.75,894.25,971,1008.1125,899.1125,922.45,1077.5125,899.3125,1016.6875,940.45,916.5,990.4125,962.7,903.8875,922.8875,873.5,951.325,998.475,864.9375,934.125,930.55,956.8,1074.7625,900.325,870.1375,976.925,941.7125,983.25,927.05,936.5125,935.575,1027.0875,914.2125,991.8375,986.8125,965.7875,1024.375,886.6,904.925,1001.0875,997.1375,1003.8,1029.6875,1061.9875,960.95,1107.3125,946.9,991.8375,892.275,911.1875,916.4875,913.875,956.8625,937.5875,1049.4125,959.5875,842.0625,1040.1875,914.0125,975.225,924.15,884.09375,1077.125,1016.7875,1017.9,899.6,1022.5625,1063.9625,977.15,874.95,862.0125,956.0125,881.9125
"259",811.416666666667,808.466666666667,913.083333333333,941.933333333333,846.333333333333,927.833333333333,936.8,904.966666666667,884.966666666667,943.283333333333,965.516666666667,944.633333333333,984.383333333333,1009.28333333333,861.816666666667,887.883333333333,804.15,859.316666666667,1010.1,848.333333333333,859.666666666667,941.783333333333,973.533333333333,869.883333333333,873.65,1048.28333333333,860.583333333333,982.116666666667,905.916666666667,881.933333333333,961.183333333333,928.133333333333,869.316666666667,884.166666666667,834.766666666667,922.133333333333,947.05,827.5,904.9,901.35,922.216666666667,1040.21666666667,849.966666666667,818.733333333333,925.5,890.283333333333,954.066666666667,892.5,901.966666666667,884.15,998.016666666667,869.7,957.316666666667,952.233333333333,931.216666666667,972.95,835.183333333333,875.7,971.883333333333,962.566666666667,969.216666666667,1000.48333333333,1033.18333333333,909.55,1078.08333333333,898.083333333333,957.283333333333,857.716666666667,881.983333333333,881.916666666667,862.458333333333,927.666666666667,902.833333333333,1020.18333333333,908.15,790.65,1005.61666666667,884.783333333333,933.05,888.416666666667,849.558333333334,1047.9,982.216666666667,983.333333333333,855.083333333333,988.016666666667,1034.76666666667,947.95,840.416666666667,824.533333333333,911.483333333333,831.55
"261",195,168.91,335.72,316,223.78,305.52,341.74,268.68,248.73,384.16,357.15,282.68,412.79,407.45,299.66,316.82,155.92,243.63,425.5,186.42,278.57,384.81,331.39,290.84,241.22,454.65,228.49,373.76,278.34,274.28,404.51,314.09,259.84,252.07,202.68,354.35,275.55,217.47,342.73,334.76,313.88,431.85,205.5,158.25,250.58,222.08,371.93,253.93,293.61,222.23,398.55,233.45,348.93,329.89,322.85,298.01,174.71,313.53,394.44,354.22,355.17,436.53,426.38,237.81,507.2,263.78,344.12,234.62,319.79,294.07,200.555,365.03,293.62,450.3,244.99,135.69,397.26,322.6,287.43,259.25,272.23,477.03,372.35,374.98,218.83,333.39,464.86,385.69,263.09,194.25,274.1,192.32
"262",206.1625,169.2875,311.05,243.775,216.0375,258.6375,317.35,217.9375,198.475,371.8375,326.7875,236.2625,384.6625,378.525,328.3625,302.7375,153.925,240.2875,394.65,128.8375,280.1875,379.8375,276.0625,305.14375,173.75,409.5125,215.94375,344.6,249.5375,263.1875,400.225,282.6125,254.7625,215.8875,185.625,333.65,193.9125,230.525,346.6875,324.5,289.525,386.6875,149.9375,124.65,168.075,141.275,345.55,243.8875,269.2375,154.775,372.1875,197.0375,322.55,253.0625,293.7,215.5125,144.5375,351.7625,368.0625,325.05,302.9625,414.9875,401.35,156.0875,462.7375,184.0625,282.4375,248.2375,321.0375,284.925,133.91875,350.7375,279,419.8375,165.4375,132.1125,352.125,360.83125,227.0625,234.1,287.275,432.5625,300.2375,324.2125,183.1125,261.275,438.2125,368.65,274.125,198.2875,203.9125,161.2
"269",331.087692307692,297.833846153846,435.735384615385,369.885384615385,343.533846153846,389.370769230769,440.86,352.136923076923,336.269230769231,496.490769230769,443.346153846154,368.818461538462,508.22,497.872307692308,453.157692307692,427.043076923077,282.026153846154,365.629230769231,517.6,271.544615384615,403.348461538461,503.896923076923,397.070769230769,424.977692307692,314.009230769231,530.593846153846,345.086153846153,464.64,377.233846153846,384.918461538462,524.250769230769,405.856923076923,379.304615384615,350.821538461538,318.104615384615,458.301538461538,326.010769230769,354.82,468.636923076923,447.98,413.709230769231,507.78,290.430769230769,266.826153846154,296.585384615384,280.905384615384,469.092307692308,368.489230769231,392.98,295.026153846154,495.727692307692,331.310769230769,446.112307692308,391.66,417.735384615385,342.680769230769,283.883076923077,472.648461538462,491.618461538462,449.090769230769,428.518461538462,538.252307692308,514.521538461539,290.005384615385,580.133846153846,321.414615384616,420.283076923077,370.507692307692,444.316923076923,406.675384615385,276.403076923077,475.404615384615,403.295384615385,541.392307692308,304.420769230769,261.895384615385,473.510769230769,481.735384615385,359.029230769231,361.964615384615,407.620769230769,553.587692307692,426.832307692308,449.456923076923,320.895384615385,387.622307692308,550.758461538462,493.316923076923,395.646153846154,327.415384615385,339.336923076923,297.992307692308
"271",646.836842105263,608.973684210526,671.8,540.294736842105,640.147368421053,598.257894736842,671.210526315789,573.636842105263,573.736842105263,732.542105263158,646.589473684211,587.378947368421,733.915789473684,701.442105263158,721.663157894737,679.736842105263,613.421052631579,649.936842105263,722.547368421053,555.410526315789,682.378947368421,740.552631578947,572.542105263158,694.236842105263,560.915789473684,704.289473684211,633.647368421053,680.126315789474,618.815789473684,643.436842105263,760.936842105263,621.247368421053,663.231578947368,605.831578947368,610.936842105263,694.357894736842,520.031578947368,669.421052631579,714.147368421053,691.973684210526,647.436842105263,681.478947368421,564.915789473684,580.921052631579,473.6,508.463157894737,694.784210526316,643.8,624.5,541.931578947369,721.421052631579,588.663157894737,671.8,591.747368421053,642.236842105263,513.742105263158,590.847368421053,740.347368421053,717.315789473684,673.584210526316,617.505263157895,764.231578947368,702.8,491.952631578947,711,541.436842105263,619.126315789474,672.8,698.031578947368,665.147368421053,536.078947368421,711.463157894737,655.973684210526,759.4,531.836842105263,610.736842105263,656.994736842105,749.436842105263,565.736842105263,613.215789473684,697.605263157895,725.910526315789,608.7,632.2,598.515789473684,557.8,739.126315789474,729.378947368421,688.247368421053,637.647368421053,550.731578947368,585.3
"279",745.923529411765,708.067647058823,770.873529411765,639.375,739.251470588235,697.357352941176,770.277941176471,672.711764705882,672.826470588235,831.645588235294,734.811029411765,686.466176470588,832.983823529412,789.680147058824,820.754411764706,778.814705882353,712.494117647059,749.016176470588,810.777205882353,654.477941176471,781.466176470588,839.658823529412,666.534558823529,793.314705882353,659.983823529412,792.509558823529,732.751470588235,768.366911764706,717.882352941176,742.535294117647,860.023529411765,719.941176470588,762.3,704.908823529412,710.035294117647,793.457352941176,619.101470588235,768.494117647059,813.25,791.067647058823,746.535294117647,769.694852941176,663.983823529412,679.994117647059,572.679411764706,607.552941176471,793.867647058824,742.873529411765,723.573529411765,641.001470588235,808.727205882353,687.755882352941,770.873529411765,685.878676470588,741.314705882353,612.844117647059,689.948529411765,839.448529411765,816.382352941176,759.171323529412,705.758088235294,858.548529411765,791.036029411765,591.047058823529,799.508088235294,640.523529411765,713.2375,771.873529411765,797.114705882353,764.251470588235,635.166176470588,810.555882352941,755.067647058823,847.908088235294,630.908823529412,709.836764705882,745.228676470588,848.523529411765,664.835294117647,712.285294117647,796.679411764706,814.419852941176,696.925735294118,720.440441176471,697.582352941176,655.136764705882,827.627205882353,828.466176470588,787.344117647059,736.751470588235,649.8,684.375
"280",733.618902439025,760.460975609756,599.193902439024,663.796341463414,712.842682926829,654.520731707318,601.114634146341,687.929268292683,705.108536585366,539.318902439024,589.528048780488,673.932926829268,537.661585365854,525.200609756097,638.643902439024,620.614024390243,777.436585365854,693.426219512195,516.476219512195,783.460975609756,659.890243902439,539.914634146342,628.648780487805,665.112804878049,726.281707317073,485.565243902439,698.94512195122,551.388414634147,658.084146341463,649.935975609756,536.559146341463,636.357317073171,666.201829268292,685.217073170732,730.404268292682,587.443902439024,696.145121951219,708.790853658536,576.217073170732,592.050609756098,621.463414634146,518.12987804878,754.682926829268,798.678658536586,712.643902439024,747.490243902439,559.705487804878,679.376829268293,632.407926829268,746.084146341463,536.146951219513,710.046341463414,577.290853658536,635.943902439024,621.998780487805,675.082926829268,780.528048780488,621.917073170732,552.195731707317,589.30243902439,600.57012195122,497.37256097561,503.816463414635,731.063414634147,463.40975609756,718.023170731708,618.271951219513,699.929268292683,609.312195121951,645.462195121951,766.987804878049,561.041463414634,630.028048780488,481.943292682927,732.34024390244,795.703048780488,545.160975609756,610.417073170732,663.926829268293,676.084146341463,676.725609756098,462.638414634146,596.637804878048,575.950000000001,726.037195121951,632.717073170732,476.989634146341,561.601219512195,681.253048780487,748.44512195122,692.156097560975,754.851829268292
"291",599.523076923077,617.023076923077,531.246153846154,463.346153846154,567.946153846154,489.238461538461,504.261538461538,500.3,522.938461538462,534.884615384615,444.938461538462,495.476923076923,494.461538461538,463.484615384615,583.230769230769,541.292307692308,633.046153846154,548.515384615385,473.276923076923,590.146153846154,546.930769230769,522.638461538462,437.315384615385,558.792307692308,548.115384615385,436.361538461538,549.9,476.784615384615,503.030769230769,510.430769230769,510.461538461538,480.138461538462,535.492307692308,527.907692307692,585.5,537.615384615385,489.215384615385,574.692307692308,565.607692307692,551.430769230769,500.615384615385,443.507692307692,601.307692307692,615.661538461538,508.346153846154,543.223076923077,510.284615384615,534.476923076923,491.692307692308,576.669230769231,478.730769230769,546.376923076923,487.3,455.703846153846,490.869230769231,469.715384615385,632.653846153846,601.930769230769,508.984615384615,464.484615384615,431.669230769231,496.138461538462,453.992307692308,526.723076923077,423.469230769231,515.592307692308,464.446153846154,567.361538461538,559.576923076923,529.723076923077,570.823076923077,552.6,517.530769230769,471.876923076923,532.661538461538,649.646153846154,453.653846153846,596.476923076923,471.061538461538,519.369230769231,562.138461538462,438.376923076923,423.884615384615,431.376923076923,562.376923076923,440.269230769231,451.584615384615,531.984615384615,555.238461538461,603.553846153846,488.169230769231,599.6
"292",400.3,416.325,322.0375,295.475,368.725,299.625,284.825,325.4125,351.3875,308.1625,224.3625,319.025,267.7125,244.2,374.025,332.0625,433.325,349.275,246.5625,416.0375,337.725,295.8875,262.45,349.5625,376.4375,209.6375,354.825,256.225,308.25,305.825,283.7125,277.125,334.2,335.375,386.25,317.5625,325.55,375.45,342.8375,342.225,286.5375,208.65,404.85,441.5625,334.25,369.1375,286.7375,335.2375,285.0375,394.95,259.425,360.225,266.7375,266.8,272.7125,306.05,436.3875,385,282.2625,243.925,235.275,269.3875,227.2625,352.625,196.75,351.925,253.125,368.1375,350.375,320.525,396.7375,327.6625,308.325,245.1625,366.4875,451.55,233.075,372.5375,296.1875,326.25,352.925,211.6625,230.425,210.825,376.225,265.3875,224.8625,305.2625,350.625,404.325,324.4875,410.725
"299",528.344680851064,542.097872340426,456.685106382979,408.757446808511,497.953191489362,420.758510638298,427.713829787234,443.132978723404,465.391489361702,448.054255319149,369.098936170213,436.908510638298,407.964893617021,383.264893617021,505.727659574468,467.693617021277,558.468085106383,478.528723404255,386.786170212766,525.513829787234,473.343617021277,436.135106382979,380.175531914894,485.193617021277,492.135106382979,349.868085106383,481.287234042553,394.343617021277,433.526595744681,439.445744680851,423.964893617021,409.185106382979,465.301063829787,459.179787234043,512.622340425532,451.415957446808,437.459574468085,504.706382978723,475.745744680851,472.291489361702,425.117021276596,354.593617021277,523.077659574468,551.226595744681,443.718085106383,478.595744680851,423.298936170213,464.487234042553,420.094680851064,506.543617021277,398.498936170213,478.2,408.389361702128,391.252127659575,413.963829787234,418.070212765957,552.896808510638,513.495744680851,422.506382978723,388.637234042553,363.489361702127,404.910638297872,367.515957446808,462.085106382979,328.73829787234,463.579787234043,387.185106382979,497.391489361702,482.129787234043,456.123404255319,506.207446808511,463.16170212766,443.944680851064,384.810638297872,478.514893617021,569.522340425532,374.078723404255,507.070212765957,413.926595744681,450.2,488.554255319149,345.315957446809,357.185106382979,354.827659574468,493.992553191489,383.126595744681,360.427659574468,445.486170212766,484.253191489362,531.208510638298,436.101063829787,528.528723404255
"300",1548.73214285714,1510.86964285714,1573.79285714286,1442.18214285714,1542.05178571429,1500.1625,1573.19464285714,1475.51964285714,1475.63035714286,1634.5625,1549.04107142857,1489.275,1639.65178571429,1603.90535714286,1623.74464285714,1581.80178571429,1515.29464285714,1551.81607142857,1624.69107142857,1457.28214285714,1584.275,1642.57142857143,1483.19464285714,1596.11607142857,1462.79285714286,1596.44107142857,1535.55178571429,1582.59464285714,1520.69107142857,1545.34821428571,1660.56428571429,1523.04821428571,1565.10714285714,1507.71785714286,1512.84821428571,1596.37321428571,1421.90357142857,1571.29464285714,1616.16071428571,1593.98035714286,1549.45892857143,1583.92321428571,1466.79285714286,1482.79464285714,1375.48392857143,1410.36071428571,1596.78928571429,1545.68214285714,1526.38214285714,1443.80714285714,1620.90357142857,1490.56071428571,1573.79285714286,1492.81071428571,1544.22678571429,1415.65,1492.75178571429,1642.43928571429,1619.30178571429,1571.34642857143,1519.98928571429,1655.3375,1605.46071428571,1393.85178571429,1594.43214285714,1443.33035714286,1520.16071428571,1574.68214285714,1600.10178571429,1567.05178571429,1437.96964285714,1613.47142857143,1558.05535714286,1642.83571428571,1433.71785714286,1512.6375,1559.45535714286,1651.51785714286,1467.6375,1515.08928571429,1599.48392857143,1609.34107142857,1511.15178571429,1534.66964285714,1500.38928571429,1460.025,1622.54642857143,1631.38571428571,1590.15,1539.55178571429,1452.60714285714,1487.18214285714
"311",676.816666666667,638.916666666667,678.116666666667,552.533333333333,670.116666666667,609.316666666667,673.55,603.616666666667,603.716666666667,720.816666666667,613.45,617.316666666667,683.15,651.116666666667,730.116666666667,688.183333333333,643.383333333333,684.016666666667,661.95,585.333333333333,693.816666666667,711.316666666667,567.716666666667,705.683333333333,590.866666666667,625.05,663.616666666667,646.7,631.366666666667,654.516666666667,699.15,621.683333333333,674.283333333333,635.816666666667,640.916666666667,700.716666666667,549.983333333333,710.183333333333,720.516666666667,698.316666666667,653.816666666667,631.166666666667,594.866666666667,610.883333333333,503.533333333333,538.416666666667,694.033333333333,669.916666666667,639.033333333333,571.883333333333,666.45,618.616666666667,671.033333333333,587.216666666667,647.45,542.116666666667,620.816666666667,748.816666666667,697.583333333333,634.4,588.416666666667,684.816666666667,642.666666666667,521.916666666667,612.15,571.416666666667,614.583333333333,702.833333333333,706.516666666667,676.616666666667,566.016666666667,715.3,664.416666666667,660.55,561.816666666667,640.716666666667,623.566666666667,757.916666666667,595.716666666667,643.15,709.033333333333,627.05,579.616666666667,599.216666666667,628.45,570.683333333333,640.25,717.816666666667,699.316666666667,667.616666666667,580.683333333333,615.233333333333
"319",863.725287356322,827.651149425287,854.721264367816,737.333908045977,852.787931034483,786.908620689655,840.384482758621,788.090804597701,788.931034482758,880.648850574713,781.971264367816,795.163793103448,842.614942528736,810.483908045977,906.701724137931,864.758620689656,832.089655172414,861.614942528736,821.437931034483,774.063793103448,870.409770114942,871.614942528736,745.300574712644,882.258620689656,779.577586206897,784.516091954023,844.352298850575,814.281034482759,809.044252873563,831.417241379311,858.614942528736,799.081609195403,851.783908045977,816.714367816092,828.719540229885,875.77183908046,737.559770114942,887.798850574713,896.950574712644,874.909770114942,829.863218390804,790.504597701149,783.576436781609,799.589655172414,692.261494252873,727.146551724138,852.316666666667,847.57183908046,815.71551724138,760.595402298851,825.801149425287,805.015517241379,829.323563218391,764.800574712644,823.972413793103,729.037356321839,809.528735632183,925.386206896552,857.12183908046,801.970689655172,762.352298850574,844.301149425287,802.168965517241,710.625862068965,771.625287356322,759.497701149425,793.443678160919,880.476436781609,883.059770114942,853.183333333334,754.752298850575,885.556896551724,841.009770114943,820.027586206896,750.501724137931,829.416091954022,791.145977011494,932.96091954023,775.477011494253,820.985632183908,885.620114942529,786.534482758621,749.135632183908,767.395402298851,815.056896551724,748.255172413794,799.748275862069,877.678735632184,876.226436781609,855.231609195402,766.337931034482,803.961494252874
"321",1964.5,1926.65,1933.55,1840.25,1952.9,1887.95,1897.8,1891.3,1891.4,1927.3,1837.4,1905.05,1886.9,1855.95,1985.55,1943.6,1931.1,1950.1,1865.7,1873.1,1949.25,1915.1,1855.45,1961.1,1878.6,1828.8,1942.7,1869.25,1903.3,1913.6,1902.9,1882.85,1937.7,1919.05,1928.6,1944.15,1837.7,1976.3,1962,1953.75,1903.6,1836,1882.6,1898.6,1791.25,1826.15,1902.75,1936.1,1895.5,1859.6,1871.2,1906.35,1879.8,1860.525,1885.7,1829.85,1908.5,2004.25,1901.45,1856.95,1845.275,1888.6,1846.45,1809.6,1815.9,1859.1,1866.15,1969,1961.9,1932.05,1853.75,1946.85,1919.85,1864.3,1849.5,1928.4,1846.1,1991.7,1883.4,1918.2,1964.45,1830.8,1838.45,1823.8,1916.2,1858.4,1844.05,1924.45,1958.4,1955.35,1868.4,1903
"329",2008.06666666667,1970.18666666667,2005.09333333333,1883.8,2000.70666666667,1939.35333333333,1975.89333333333,1934.86666666667,1934.96666666667,2005.39333333333,1915.48666666667,1948.58666666667,1964.99333333333,1934.01333333333,2057.06,2015.15333333333,1974.63333333333,2012.38,1943.79333333333,1916.6,2020.78,1993.16666666667,1898.96666666667,2032.65333333333,1922.11333333333,1906.89333333333,1993.71333333333,1947.29333333333,1960.51333333333,1981.95333333333,1980.99333333333,1949.42,2002.32,1966.47333333333,1972.16666666667,2026.06,1881.25333333333,2038.56666666667,2043.29333333333,2025.28,1980.02,1914.03333333333,1926.11333333333,1942.13333333333,1834.8,1869.66666666667,1980.81333333333,1998.32,1966.13333333333,1903.16,1949.27333333333,1949.86666666667,1957.82666666667,1916.54333333333,1970.51333333333,1873.36666666667,1952.06666666667,2075.76,1979.51333333333,1934.99333333333,1915.55666666667,1966.68666666667,1924.52666666667,1853.16666666667,1893.99333333333,1902.66666666667,1941.03333333333,2031.22,2033.45333333333,2003.56,1897.28666666667,2024.89333333333,1991.38,1942.39333333333,1893.06666666667,1971.96666666667,1924.19333333333,2081.98,1926.96666666667,1972.71333333333,2035.99333333333,1908.89333333333,1907.02,1901.89333333333,1959.70666666667,1901.94666666667,1922.09333333333,2002.49333333333,2026.75333333333,1998.86666666667,1911.96,1946.5
"331",858.52,854.16,961.86,987.62,893.44,978.24,985.62,950.64,930.66,992.1,1015.92,995.02,1033.2,1066.22,910.64,936.7,841.42,900.62,1058.92,885.6,910.07,990.6,1023.92,918.7,911.42,1097.1,907.44,1032.52,956.3,932.32,1010,978.52,919.72,931.02,881.62,970.94,984.34,874.56,953.74,950.14,972.62,1090.6,887.46,856,962.78,927.58,1002.84,942.86,952.36,921.44,1057.32,915.4,1007.68,1002.64,981.62,1010.24,872.48,924.54,1020.66,1012.96,1019.62,1049.3,1081.96,946.82,1126.9,935.88,1007.66,908.1,930.8,932.32,899.73,976.44,951.66,1069.02,945.44,827.92,1056.02,933.6,969.36,935.84,899.92,1096.74,1032.62,1033.72,900.78,1038.42,1083.54,996.74,890.8,871.64,957.18,869.06
"339",841.88,831.88,948.12,965.32,876.82,961.62,971.9,928.32,908.38,978.4,999.26,978.4,1019.5,1049.56,896.92,923,826.44,883.98,1045.22,870.62,893.44,976.88,1007.32,904.98,897.24,1083.4,889.82,1015.88,939.62,915.7,996.28,961.9,903.1,913.38,864,957.22,969.38,857.92,940.02,936.42,956,1073.94,872.82,841.02,947.82,912.62,989.12,926.22,935.72,906.48,1040.64,893.12,991.02,986.02,964.98,995.26,857.52,910.82,1006.94,996.32,1003,1035.56,1068.5,931.82,1113.18,921.72,991.02,891.44,917.06,915.68,884.77,962.72,935.02,1055.3,930.48,812.94,1039.38,919.88,947.1,920.54,883.27,1083,1015.98,1017.1,878.52,1021.76,1069.82,983.02,874.12,855.02,934.9,854.42
"341",628.571428571429,632.1,698.142857142857,772.764285714286,663.95,716.321428571429,721.892857142857,729.892857142857,708.342857142857,728.371428571429,753.957142857143,733.114285714286,769.478571428572,783.964285714286,646.928571428571,673,634.621428571429,664.014285714286,795.221428571429,678.785714285714,648.117857142857,726.871428571429,762,654.971428571429,701.571428571429,833.371428571429,680.221428571429,770.564285714286,694.342857142857,670.392857142857,746.278571428571,716.614285714286,657.764285714286,703.785714285714,653.7,707.221428571429,777.164285714286,641.035714285714,690.021428571428,686.428571428571,710.692857142857,828.635714285714,679.457142857143,649.192857142857,755.985714285714,720.785714285714,739.128571428571,680.935714285714,690.414285714286,714.628571428571,767.964285714286,693.085714285714,745.721428571429,740.714285714286,719.664285714286,796.55,665.671428571429,660.807142857143,756.942857142857,751.021428571428,757.671428571429,785.571428571429,817.871428571429,740,863.171428571429,726.05,745.721428571429,646.157142857143,667.064285714286,670.364285714286,692.935714285714,712.742857142857,693.728571428572,805.292857142857,738.642857142857,621.121428571429,794.064285714286,669.871428571429,751.178571428571,698.75,637.978571428571,833.021428571428,770.664285714286,771.785714285714,678.471428571429,776.457142857143,819.828571428571,733.028571428571,628.842857142857,641.692857142857,738.985714285714,661.057142857143
"342",634.792857142857,640.678571428572,677.85,762.092857142857,660.392857142857,695.292857142857,701.592857142857,737.192857142857,713.392857142857,708.092857142857,732.978571428572,712.092857142857,749.192857142857,763.678571428572,626.607142857143,652.692857142857,642.264285714286,644.992857142857,774.892857142857,686.442857142857,627.142857142857,706.592857142857,740.992857142857,634.692857142857,710.164285714286,813.092857142857,677.692857142857,749.592857142857,673.364285714286,649.392857142857,725.992857142857,695.592857142857,636.792857142857,701.292857142857,662.992857142857,686.907142857143,777.992857142857,632.157142857143,669.692857142857,666.121428571429,689.692857142857,807.664285714286,688.007142857143,656.85,763.621428571429,728.407142857143,718.821428571428,659.942857142857,669.407142857143,722.292857142857,747.678571428572,698.107142857143,724.742857142857,719.692857142857,698.692857142857,782.178571428572,673.292857142857,640.492857142857,736.664285714286,730.007142857143,736.692857142857,765.292857142857,797.592857142857,747.664285714286,842.892857142857,734.592857142857,724.707142857143,625.178571428572,646.764285714286,649.392857142857,700.564285714286,692.442857142857,673.421428571429,784.992857142857,746.292857142857,628.764285714286,773.092857142857,649.592857142857,732.892857142857,683.364285714286,616.985714285714,812.692857142857,749.692857142857,750.792857142857,683.492857142857,755.478571428572,799.542857142857,712.707142857143,607.864285714286,647.892857142857,755.592857142857,669.607142857143
