"FAFZone","AutaugaCounty","BaldwinCounty","BarbourCounty","BibbCounty","BlountCounty","BullockCounty","ButlerCounty","CalhounCounty","ChambersCounty","CherokeeCounty","ChiltonCounty","ChoctawCounty","ClarkeCounty","ClayCounty","CleburneCounty","CoffeeCounty","ColbertCounty","ConecuhCounty","CoosaCounty","CovingtonCounty","CrenshawCounty","CullmanCounty","DaleCounty","DallasCounty","DeKalbCounty","ElmoreCounty","EscambiaCounty","EtowahCounty","FayetteCounty","FranklinCounty","GenevaCounty","GreeneCounty","HaleCounty","HenryCounty","HoustonCounty","JacksonCounty","JeffersonCounty","LamarCounty","LauderdaleCounty","LawrenceCounty","LeeCounty","LimestoneCounty","LowndesCounty","MaconCounty","MadisonCounty","MarengoCounty","MarionCounty","MarshallCounty","MobileCounty","MonroeCounty","MontgomeryCounty","MorganCounty","PerryCounty","PickensCounty","PikeCounty","RandolphCounty","RussellCounty","StClairCounty","ShelbyCounty","SumterCounty","TalladegaCounty","TallapoosaCounty","TuscaloosaCounty","WalkerCounty","WashingtonCounty","WilcoxCounty","WinstonCounty"
"319",1179.14252873563,1238.73793103448,1260.10804597701,1126.60689655172,1075.3816091954,1224.57011494253,1229.67011494253,1155.46436781609,1206.89310344828,1113.71724137931,1144.46436781609,1108.49425287356,1161.03218390805,1167.83563218391,1168.59540229885,1260.47931034483,975.848275862069,1255.45862068966,1151.76091954023,1276.65747126437,1227.40344827586,1042.41379310345,1264.44712643678,1173.21149425287,1091.28275862069,1177.5275862069,1284.90114942529,1091.96436781609,1007.47931034483,992.448275862069,1286.26666666667,1054.16666666667,1073.75632183908,1282.86091954023,1287.0367816092,1054.79195402299,1086.73563218391,991.657471264368,980.308045977011,1001.89540229885,1206.99425287356,1025.9,1206.2183908046,1213.67931034483,1035.29195402299,1104.1091954023,979.490804597701,1075.75057471264,1203.06206896552,1179.03218390805,1183.57701149425,1029.03563218391,1110.44712643678,1028.64482758621,1229.92413793103,1186.91494252874,1238.51149425287,1113.25172413793,1112.40344827586,1072.2816091954,1138.83448275862,1170.51149425287,1052.42528735632,1025.9908045977,1152.84482758621,1144.62643678161,1032.4816091954
"321",2017.85,1957.2,2069.3,1973.8,1950.8,2033.8,1992.6,2019.7,2067.1,1999.2,2004.7,1875.3,1911.7,2028.05,2029.1,2043.2,1851.25,1979.05,2011.95,2024.15,2007,1917.8,2070.25,1943.5,1982.55,2037.7,1997.2,1967.35,1891.45,1878.15,2068,1891.1,1915.8,2088.65,2092.85,1968.2,1947.85,1875.6,1868.9,1877.3,2067.2,1903.8,1981.7,2024.4,1918.6,1895.9,1863.45,1947.9,1921.5,1961.4,1989.4,1904.4,1930.3,1912.6,2035.7,2047.1,2098.7,1990.25,1972.6,1867.3,1999.05,2030.7,1936.4,1909.95,1904.3,1929.1,1892.8
"329",2256.76,2187.19333333333,2328.15333333333,2207.04,2173.22,2292.59333333333,2253.44,2251.09333333333,2291.93333333333,2214.26666666667,2229.48666666667,2119.40666666667,2161.24,2252.86666666667,2253.73333333333,2319.68666666667,2073.7,2237.59333333333,2236.78,2284.48666666667,2269.6,2140.29333333333,2331.33333333333,2187.8,2192.59333333333,2262.56,2260.84666666667,2189.82,2100.06,2092.36,2345.14,2117.08,2139.40666666667,2349.74666666667,2353.93333333333,2159.06,2172.06666666667,2084.25333333333,2080.82666666667,2099.76,2292.04,2125.44,2236.72666666667,2282.20666666667,2134.73333333333,2131.69333333333,2072.06666666667,2172.94666666667,2151.53333333333,2200.37333333333,2250.47333333333,2126.9,2164.26666666667,2121.24666666667,2296.82666666667,2271.95333333333,2323.56,2203.86666666667,2197.45333333333,2101.98666666667,2223.86666666667,2255.56,2145.02666666667,2118.56666666667,2153.02,2167.32,2117.54666666667
"331",1323.58,1471.52,1317.34,1277.56,1211.44,1301.12,1362.22,1188.8,1241.9,1148.74,1283.72,1389.72,1389.04,1251.58,1213.64,1378.44,1256.24,1387.98,1255.6,1409.2,1357.44,1210.84,1362.58,1316.34,1141.62,1287.3,1421.44,1176.22,1302.84,1265.18,1382.22,1320.68,1320.06,1335.98,1356.86,1138.74,1232.18,1324.54,1247.62,1236.24,1253.24,1209.54,1338.74,1276.58,1186.74,1353.1,1290.24,1175.28,1476.48,1387.94,1308.02,1214.96,1310.14,1325.78,1347.86,1235.34,1266.64,1207.78,1251.64,1347.88,1224.02,1279.24,1290.86,1271.8,1424.96,1355.34,1259.4
"339",1336.58,1484.5,1330.32,1290.56,1224.38,1314.08,1375.18,1201.78,1254.88,1161.76,1296.68,1402.68,1402,1264.58,1226.6,1391.38,1269.2,1400.98,1268.58,1422.18,1370.44,1223.86,1375.58,1329.32,1154.6,1300.28,1434.4,1189.18,1315.82,1278.18,1395.18,1333.68,1333.06,1348.98,1369.86,1151.7,1245.18,1337.54,1260.6,1249.26,1266.2,1222.5,1351.76,1289.58,1199.7,1366.08,1303.26,1188.28,1489.48,1400.9,1321,1227.98,1323.14,1338.76,1360.86,1248.36,1279.64,1220.78,1264.64,1360.88,1237,1292.22,1303.86,1284.78,1437.96,1368.3,1272.38
"341",1034.65,1180.12857142857,1025.95,988.628571428571,922.478571428572,1009.70714285714,1070.81428571429,899.864285714286,950.521428571428,859.8,994.764285714286,1100.76428571429,1100.09285714286,960.2,922.242857142857,1087.02857142857,967.285714285714,1096.60714285714,966.657142857143,1117.80714285714,1066.05,921.907142857143,1071.20714285714,1027.4,852.671428571429,998.364285714286,1130.03571428571,887.264285714286,1013.9,976.25,1090.81428571429,1031.75,1031.11428571429,1044.60714285714,1065.49285714286,849.792857142857,943.25,1035.6,958.671428571429,947.3,961.842857142857,920.6,1047.35714285714,985.207142857143,897.792857142857,1064.15714285714,1001.32142857143,886.357142857143,1185.10714285714,1098.17142857143,1016.62857142857,926.042857142857,1021.2,1036.84285714286,1056.47857142857,943.957142857143,975.257142857143,918.857142857143,962.7,1058.95714285714,935.085714285714,987.85,1001.93571428571,982.857142857143,1136.02142857143,1066.38571428571,970.471428571429
"342",983.328571428571,1096.98571428571,942.8,937.3,871.185714285714,926.557142857143,987.685714285714,848.557142857143,867.371428571429,808.5,943.471428571429,1049.47142857143,1048.8,877,839.085714285714,1003.88571428571,915.985714285714,1013.44285714286,915.328571428571,1034.64285714286,982.9,870.6,988.028571428571,976.1,801.385714285714,947.057142857143,1046.88571428571,835.971428571429,962.6,924.928571428571,1007.68571428571,980.428571428571,979.8,961.442857142857,982.328571428571,798.5,891.928571428571,984.3,907.385714285714,896,878.7,869.3,964.2,902.028571428571,846.5,1012.82857142857,950,835.028571428571,1101.92857142857,1036.2,933.485714285714,874.7,969.9,985.5,973.3,860.8,892.1,867.528571428571,911.4,1007.62857142857,883.785714285714,904.7,950.6,931.528571428571,1084.7,1015.1,919.185714285714
"350",1293.51818181818,1245.04696969696,1360.26060606061,1260.90757575758,1265.61212121212,1324.70757575757,1283.50757575758,1322.5696969697,1362.11666666666,1315.28636363636,1292.38636363636,1166.20757575757,1202.66666666667,1330.87575757576,1331.9303030303,1334.15303030303,1172.36818181818,1273.38636363636,1313.17121212121,1318.48636363637,1297.95454545455,1241.34848484848,1361.18939393939,1234.44696969696,1303.87272727273,1315.5106060606,1286.69848484848,1284.10909090909,1204.16666666667,1199.26818181818,1361.7303030303,1182.05,1206.77424242425,1379.59242424242,1383.78333333334,1289.30454545454,1251.28030303031,1186.1303030303,1189.99848484849,1198.41666666666,1353.64090909091,1224.92878787878,1272.66666666667,1315.32272727272,1239.70151515151,1186.82272727272,1184.57727272727,1269.95454545455,1211.43484848485,1252.37272727273,1280.32272727272,1225.55757575758,1221.2696969697,1209.16515151516,1326.67727272728,1349.96515151515,1381.6303030303,1293.08181818182,1271.62727272727,1158.20757575757,1300.25606060607,1331.94545454545,1226.99848484849,1226.62424242424,1195.23484848484,1220.00757575758,1213.89848484848
"361",1189.72,1337.67,1183.5,1143.72,1077.57,1167.24,1228.34,1054.94,1108.05,1014.92,1149.84,1255.84,1255.2,1117.72,1079.79,1244.57,1114.26,1254.13,1121.72,1275.32,1223.6,1077.01,1228.72,1182.5,1007.77,1153.44,1287.59,1042.34,1169,1125.26,1248.34,1186.82,1186.22,1202.13,1223.02,1004.89,1098.32,1184.65,1097.25,1099.44,1119.39,1070.71,1204.92,1142.72,1052.89,1219.22,1151.64,1041.42,1342.62,1254.1,1174.17,1078.78,1176.32,1191.92,1214.02,1101.51,1132.82,1073.92,1117.8,1214.02,1090.17,1145.4,1157.02,1137.93,1291.12,1221.49,1122.57
"362",996.033333333333,1150.66666666667,1050.7,942.533333333333,877.666666666667,1034.46666666667,1041.36666666667,901.466666666667,975.266666666667,861.433333333333,956.166666666667,1054.66666666667,1054,946.933333333333,908.966666666667,1072.16666666667,840.9,1067.16666666667,963.466666666667,1088.36666666667,1039.1,854.133333333333,1076.13333333333,988.8,854.266666666667,989.233333333333,1100.56666666667,888.866666666667,910.7,860.033333333333,1097.96666666667,985.633333333333,985.033333333333,1069.36666666667,1098.73333333333,838.666666666667,898.433333333333,919.433333333333,826.066666666667,846.5,986.6,809.8,1017.93333333333,1009.96666666667,819.166666666667,1018.06666666667,891.566666666667,859.666666666667,1155.63333333333,1059.4,995.266666666667,828.433333333333,975.133333333333,957.9,1041.63333333333,933.633333333333,1000,920.466666666667,924.1,1012.86666666667,936.666666666667,982.2,955.833333333333,892.866666666667,1089.93333333333,1024.96666666667,869.666666666667
"363",1079.81538461539,1227.76923076923,1073.57692307692,1033.80769230769,967.661538461538,1057.34230769231,1118.43846153846,945.042307692308,998.157692307693,904.996153846153,1039.94615384616,1145.93846153846,1145.26923076923,1007.81538461539,969.86923076923,1134.66923076923,1012.46153846154,1144.23461538462,1011.83461538461,1165.43076923077,1113.66923076923,967.096153846154,1118.81538461539,1072.56923076923,897.86923076923,1043.55,1177.66923076923,932.457692307692,1059.07692307692,1021.41153846154,1138.43846153846,1076.91153846154,1076.30769230769,1092.23461538462,1113.11153846154,894.969230769231,988.411538461538,1080.78846153847,1003.86923076923,992.496153846153,1009.46923076923,965.76923076923,1095,1032.81538461539,942.969230769231,1109.33846153846,1046.50769230769,931.515384615385,1232.71538461539,1144.16923076923,1064.26923076923,971.211538461539,1066.38846153846,1082.00769230769,1104.10769230769,991.596153846154,1022.88461538462,964.015384615385,1007.86923076923,1104.11538461538,980.26923076923,1035.46923076923,1047.10769230769,1028.02692307692,1181.20769230769,1111.56923076923,1015.6576923077
"364",1070.4,1223.60625,1099.91875,1016.9,952.025,1083.65625,1114.28125,964.3,1024.45625,924.275,1030.5125,1129.0125,1128.375,1014.1,976.14375,1139.7375,915.275,1140.08125,1027.4875,1161.28125,1111.74375,928.4875,1138.7625,1063.175,917.1125,1054.7625,1173.53125,951.7,985.075,934.4,1160.025,1060,1059.4,1118.55625,1142.63125,904.70625,972.8,993.8,900.425,920.9,1035.8,884.175,1090.86875,1059.14375,893.5625,1092.4,965.9125,929.5625,1228.56875,1133.775,1064.4625,902.8,1049.4875,1032.275,1109.2,1000.0625,1049.23125,983.2875,998.475,1087.2,999.5125,1047.5,1030.2,967.2125,1164.3,1099.3625,944.0125
"369",1137.95178571429,1287.11785714286,1138.30357142857,1089.26964285715,1024.67678571428,1122.06428571429,1177.80357142857,1007.98928571428,1062.86428571428,967.941071428571,1098.07678571429,1201.4125,1200.74107142857,1068.91785714286,1030.96785714286,1195.57857142857,1016,1203.59642857143,1074.26785714286,1224.79285714286,1173.31071428571,1011.97857142857,1181.87142857143,1130.70892857143,960.803571428572,1105.33928571429,1237.02857142857,995.396428571428,1081.20714285714,1032.07857142857,1201.725,1132.3875,1131.76964285715,1156.95357142857,1178.825,956.557142857142,1044.16607142857,1091.46071428571,1001.46785714286,1016.16785714286,1074.18928571429,981.021428571428,1154.35,1097.54642857143,980.553571428571,1164.80892857142,1064.42142857143,991.442857142858,1292.08571428572,1201.0375,1124.48571428571,996.95,1121.85357142857,1130.44821428572,1165.03571428571,1052.99642857143,1087.61071428571,1026.975,1066.00892857143,1159.59107142858,1043.20714285714,1097.38928571429,1102.57321428572,1058.65714285714,1236.67321428571,1168.04107142857,1039.325
"371",442.716666666667,580.683333333333,426.505555555555,445.116666666667,409.794444444444,410.266666666667,471.355555555555,351.316666666667,351.055555555556,342.505555555555,433.172222222222,557.25,541.094444444444,360.716666666667,322.794444444444,487.594444444444,484.761111111111,497.127777777778,408.527777777778,518.327777777778,466.594444444444,450.616666666667,471.727777777778,468.627777777778,361.305555555555,424.316666666667,530.594444444444,369.355555555555,474.594444444444,502.65,491.366666666666,488.216666666667,487.616666666667,445.127777777778,466.016666666667,370.994444444445,403.916666666667,503.672222222222,476.161111111111,478.05,362.394444444445,438.061111111111,447.905555555556,385.727777777778,415.261111111111,520.627777777778,487.316666666667,392.072222222222,585.616666666667,519.905555555556,417.194444444445,437.361111111111,477.716666666667,493.316666666667,457.016666666667,344.505555555555,375.816666666667,376.916666666667,409.516666666667,515.416666666667,376.983333333333,388.394444444445,458.416666666667,443.527777777778,590.016666666667,494.594444444444,468.194444444445
"372",514.92,652.87,498.7,517.32,481.14,482.44,543.57,423.52,423.27,414.35,505.35,629.46,613.29,432.93,394.98,559.77,529.88,569.34,480.74,590.54,538.81,495.1,543.93,540.84,414.79,496.52,602.78,441.85,546.81,538.84,563.57,560.42,559.82,517.34,538.23,412.38,476.12,575.85,521.28,509.94,434.57,483.2,520.11,457.94,460.38,592.84,558.83,448.81,657.84,592.11,489.37,488.64,549.92,565.53,529.22,416.72,448.02,449.13,481.73,587.63,449.17,460.59,530.62,515.74,662.22,566.78,536.1
"373",579.445454545455,717.413636363636,563.222727272728,580.045454545455,544.704545454545,546.995454545455,608.086363636364,486.245454545454,487.795454545455,477.436363636363,571.731818181818,692.195454545454,677.822727272727,495.663636363636,457.731818181818,624.295454545455,613.95,633.886363636364,545.422727272727,655.086363636364,603.322727272727,585.536363636364,608.477272727273,605.386363636364,492.904545454546,561.036363636364,667.313636363637,504.295454545455,609.531818181818,622.904545454546,628.086363636364,623.154545454546,622.545454545455,581.886363636364,602.745454545455,496.459090909091,538.859090909091,638.595454545454,605.35,593.977272727273,499.113636363636,567.277272727272,584.627272727273,522.486363636364,544.468181818182,658.168181818182,622.259090909091,524.013636363636,722.368181818182,656.627272727273,553.904545454546,572.713636363637,612.631818181818,628.259090909091,593.736363636363,479.436363636363,512.522727272727,511.868181818182,544.454545454545,650.368181818182,511.913636363636,525.122727272728,593.336363636364,578.486363636364,726.736363636363,631.313636363637,603.113636363636
"379",556.115,694.052857142857,539.884285714286,558.593571428572,515.349285714286,523.641428571428,584.741428571429,465.122857142857,464.444285714285,446.227857142857,554.156428571428,670.735,654.352142857143,476.393571428571,438.441428571429,600.952857142857,582.576428571429,610.527142857143,522.576428571429,631.727142857143,579.978571428572,542.440714285715,585.12,582.027142857143,460.313571428571,537.700714285715,643.964285714286,474.772142857143,587.529285714285,589.815,604.741428571429,601.706428571428,601.093571428572,558.527142857143,579.414285714285,465.787857142857,516.862142857143,615.642142857143,571.729285714285,563.294285714286,475.765714285714,533.650714285714,561.288571428571,499.12,510.840714285715,631.700714285715,593.767857142857,492.362142857143,699.021428571428,633.288571428571,530.554285714285,540.500714285714,591.185,606.806428571429,570.400714285714,456.798571428571,489.187142857143,490.206428571429,524.250714285714,628.910714285714,492.502142857143,501.768571428571,571.895714285714,556.480714285714,703.108571428571,607.964285714286,570.306428571429
"380",1571.87169811321,1666.08113207547,1647.64150943396,1518.35471698113,1455.13018867925,1612.10943396226,1617.21132075472,1518.42075471698,1594.42452830189,1476.65849056604,1532.00943396226,1532.27358490566,1584.80188679245,1555.37169811321,1531.54150943396,1648.01509433962,1399.65471698113,1643,1539.3,1664.2,1614.93773584906,1429.94905660377,1651.98867924528,1564.6358490566,1454.22641509434,1565.06226415094,1676.42452830189,1484.98301886792,1431.25660377359,1416.25660377359,1673.81320754717,1477.93962264151,1497.51886792453,1670.4,1674.57169811321,1417.73396226415,1474.27358490566,1415.42264150943,1387.3320754717,1425.68867924528,1594.52264150943,1388.84716981132,1593.74905660377,1601.22075471698,1398.23396226415,1527.88679245283,1403.26603773585,1438.7,1630.40754716981,1616.85660377358,1571.11698113208,1405.73018867925,1536.71698113208,1452.41698113208,1617.45849056604,1555.62641509434,1640.76037735849,1493,1499.93773584906,1496.05094339623,1526.37169811321,1558.04716981132,1476.18867924528,1453.88301886792,1574.99622641509,1582.45094339623,1438.54528301887
"391",588.933333333333,743.6,637.8,535.433333333333,470.583333333333,621.566666666667,634.283333333333,488.566666666667,562.366666666667,448.533333333333,549.083333333333,647.583333333333,646.9,534.05,496.1,665.1,433.8,660.066666666667,551.366666666667,681.266666666667,632.033333333333,447.033333333333,669.066666666667,581.7,441.383333333333,582.133333333333,693.5,475.966666666667,503.6,452.95,690.883333333333,578.55,577.933333333333,656.45,684.433333333333,421.216666666667,491.35,512.333333333333,418.983333333333,439.433333333333,573.683333333333,402.7,610.833333333333,597.05,412.1,610.983333333333,484.483333333333,444.766666666667,748.566666666667,652.3,588.2,421.35,568.033333333333,550.833333333333,634.533333333333,520.733333333333,587.133333333333,507.55,517.033333333333,605.766666666667,523.766666666667,570.133333333333,548.733333333333,485.766666666667,682.833333333333,617.9,462.583333333333
"392",801.323076923077,955.961538461538,857.553846153846,747.8,682.961538461538,841.323076923077,846.646153846154,706.753846153846,782.130769230769,666.692307692308,761.453846153846,859.953846153846,859.261538461538,752.223076923077,714.261538461538,877.461538461538,646.161538461538,872.430769230769,768.730769230769,893.646153846154,844.369230769231,659.392307692308,881.423076923077,794.061538461538,659.561538461538,794.492307692308,905.861538461539,694.146153846154,715.961538461538,665.330769230769,903.253846153846,790.923076923077,790.3,876.223076923077,903.638461538461,643.961538461538,703.723076923077,724.715384615385,631.353846153846,651.784615384615,793.438461538462,615.061538461538,823.192307692308,816.807692307692,624.461538461538,823.346153846154,696.846153846154,664.923076923077,960.923076923077,864.661538461538,800.561538461538,633.723076923077,780.392307692308,763.176923076923,846.923076923077,738.892307692308,806.861538461539,725.730769230769,729.369230769231,818.123076923077,741.961538461538,787.484615384615,761.123076923077,698.146153846154,895.215384615385,830.261538461538,674.953846153846
"393",688.202941176471,842.847058823529,732.611764705882,634.691176470589,569.847058823529,716.388235294118,733.535294117647,583.217647058824,657.188235294118,543.152941176471,648.335294117647,746.835294117647,746.164705882353,628.685294117648,590.723529411765,764.347058823529,533.047058823529,759.335294117647,651.317647058823,780.535294117647,731.270588235294,546.273529411764,766.729411764706,680.958823529412,536.017647058824,679.261764705883,792.747058823529,570.611764705882,602.858823529412,552.229411764706,788.417647058824,677.802941176471,677.191176470589,751.282352941176,779.944117647058,522.729411764706,590.608823529411,611.585294117647,518.247058823529,538.679411764706,668.494117647059,501.958823529412,710.076470588235,691.867647058823,511.347058823529,710.229411764706,583.729411764706,545.541176470588,847.823529411765,751.552941176471,687.447058823529,520.614705882353,667.273529411764,650.070588235294,733.779411764706,615.35,681.926470588235,602.197058823529,616.270588235294,705.023529411765,618.423529411765,670.058823529412,647.985294117647,585.035294117647,782.085294117647,717.147058823529,561.835294117647
"394",635.435714285714,790.05,690.085714285714,581.907142857143,517.05,673.835714285714,680.735714285714,540.835714285714,614.635714285714,500.8,595.535714285714,694.035714285714,693.378571428571,586.307142857143,548.35,711.55,480.264285714286,706.535714285714,602.835714285714,727.735714285714,678.492857142857,493.5,715.535714285714,628.164285714286,493.65,628.6,739.964285714286,528.235714285714,550.078571428571,499.435714285714,737.335714285714,625.014285714286,624.407142857143,708.735714285714,738.128571428571,478.05,537.807142857143,558.8,465.435714285714,485.9,625.964285714286,449.164285714286,657.3,649.335714285714,458.55,657.435714285714,530.935714285714,499.035714285714,795.035714285714,698.778571428571,634.635714285714,467.828571428571,614.5,597.3,681.007142857143,573,639.4,559.835714285714,563.492857142857,652.235714285714,576.05,621.6,595.207142857143,532.235714285714,729.3,664.35,509.035714285714
"399",725.167777777777,879.804444444444,767.941111111111,672.704444444445,607.768888888889,751.234444444445,770.494444444445,618.005555555555,692.177777777777,577.963333333334,685.296666666667,784.838888888889,784.168888888888,664.054444444444,625.524444444444,801.322222222223,571.06,796.286666666667,681.908888888888,817.487777777778,768.236666666666,584.301111111111,800.111111111111,717.922222222222,571.133333333333,709.397777777777,829.717777777777,605.721111111111,640.868888888889,590.217777777777,820.361111111112,715.813333333334,715.204444444445,786.27,812.024444444444,548.326666666666,628.612222222222,649.606666666667,556.251111111112,576.698888888889,703.497777777778,539.966666666666,747.055555555555,727.32,549.36,748.228888888888,621.728888888888,575.06,884.78,788.946666666666,724.408888888888,558.614444444444,705.301111111111,688.078888888889,770.78,650.165555555556,716.938888888889,636.548888888889,653.236666666666,743.017777777777,653.606666666667,700.677777777777,686.004444444445,623.03,820.106666666667,755.16,599.838888888889
"401",792.0625,810.0375,892.5875,747.9625,724.9625,857.075,852.1,793.86875,841.2625,773.3625,778.85,728.125,764.5375,802.2,803.2625,889.6625,625.425,838.375,786.125,892.0125,853.9875,691.9625,896.5,790.7,756.725,811.86875,850.0375,741.55,665.625,652.3,915.3375,712.9125,733.78125,914.95,919.1,742.35,722,649.8,643.05,651.4625,841.3625,677.9625,831.7625,846.3625,692.7625,754.4,637.625,722.05,774.3375,816.3125,815.6625,678.6,764.9125,686.7625,861.9875,821.2625,872.8625,764.425,746.7625,725,773.2,804.8625,710.5625,684.125,757.1375,783.7375,666.9625
"402",717.88,750.83,820.31,673.79,650.79,784.79,789.89,719.73,767.09,699.19,704.69,689.27,705.37,728.03,729.09,820.69,551.25,815.68,711.99,836.88,787.61,617.82,824.68,723.19,682.55,737.73,790.83,667.39,591.47,578.18,846.49,638.14,657.73,843.09,847.23,668.19,647.84,575.63,568.89,577.29,767.19,603.8,766.43,773.89,618.59,688.09,563.49,647.89,715.15,762.99,743.79,604.44,694.43,612.62,790.13,747.12,798.72,690.24,672.61,656.24,699.03,730.72,636.39,609.99,697.93,728.59,592.79
"409",796.908474576271,806.519491525424,893.740677966102,760.85593220339,746.813559322034,858.203389830509,842.953389830509,814.952542372881,859.722033898305,795.44406779661,792.55593220339,728.899152542373,760.926271186441,823.262711864407,824.323728813559,883.913559322034,645.727118644068,838.712711864407,807.237288135593,882.05,849.322033898305,712.303389830509,896.810169491525,783.499152542373,778.986440677966,816.154237288136,846.056779661017,763.722033898305,685.928813559322,672.628813559322,909.315254237288,713.364406779661,735.186440677966,915.216949152542,919.4,762.994915254237,742.198305084746,670.4,663.364406779661,671.781355932203,854.089830508475,698.286440677966,825.055084745763,847.871186440678,713.066101694915,742.744915254237,657.940677966102,742.364406779661,770.851694915254,810.991525423729,815.945762711864,698.920338983051,762.84406779661,703.371186440678,862.291525423729,842.34406779661,882.872881355932,785.467796610169,767.293220338983,713.211016949153,794.318644067797,825.998305084746,726.910169491525,704.440677966102,753.460169491525,778.05,687.266101694915
"411",2656.37222222222,2714.32777777777,2732.15555555556,2602.87222222222,2547.41666666667,2696.61666666666,2701.71666666666,2627.51666666667,2678.93888888889,2585.76111111112,2616.51666666667,2580.51666666667,2633.03888888889,2639.87222222222,2640.63888888889,2732.52777777778,2447.87222222222,2727.48333333333,2623.80555555556,2748.69444444444,2699.45555555556,2514.46111111111,2736.48333333333,2649.15,2563.32777777777,2649.57222222222,2760.93888888889,2564.01666666667,2479.48333333333,2464.48333333333,2758.31666666666,2526.17222222223,2545.76111111112,2754.91666666667,2759.07222222222,2526.82777777777,2558.77222222223,2463.67222222223,2452.36111111111,2473.93888888889,2679.02777777778,2497.95,2678.26111111112,2685.72777777777,2507.32777777777,2576.11666666666,2451.48333333333,2547.78333333334,2678.65555555556,2651.03888888889,2655.61666666666,2501.07222222222,2582.46111111111,2500.66111111112,2701.96111111111,2658.96111111111,2710.56111111111,2585.28333333334,2584.45555555556,2544.28333333334,2610.87222222222,2642.56111111111,2524.43888888889,2497.98333333333,2623.23888888888,2616.63888888889,2504.52777777778
"419",2559.96481481481,2602.59444444444,2633.02407407408,2507.49444444444,2451.96481481481,2597.47962962963,2597.44629629629,2531.64259259259,2585.47222222222,2490.74074074074,2523.05370370371,2480.32037037037,2529.28333333334,2546.43148148148,2547.20185185185,2630.4537037037,2352.43518518519,2616.66481481482,2530.34259259259,2640.10925925926,2597.03148148148,2419.00740740741,2636.99444444444,2546.23148148148,2468.2962962963,2556.12407407407,2647.73888888889,2468.55370370371,2388.68333333334,2369.42037037037,2656.12777777778,2430.84629629629,2451.20185185185,2655.39814814815,2659.57962962963,2431.8037037037,2465.42407407408,2372.86111111111,2357.38333333334,2378.47222222222,2585.57222222222,2402.91111111111,2575.39814814815,2586.76481481482,2412.3037037037,2477.91666666667,2360.68703703704,2452.22037037037,2566.92037037037,2551.1037037037,2556.12037037037,2405.62407407407,2484.6,2409.85555555555,2602.47592592592,2565.50740740741,2617.10185185185,2493.70925925926,2490.99074074074,2446.68703703704,2517.43148148148,2549.10185185185,2433.61666666666,2407.18703703704,2519.99444444444,2517.06851851852,2411.07592592592
"421",970.141666666666,1106.65,952.466666666666,924.133333333333,857.983333333334,936.25,997.35,835.383333333333,877.05,795.316666666666,930.283333333334,1036.28333333334,1035.6,886.708333333333,848.75,1013.55,902.783333333334,1023.13333333334,902.183333333334,1044.35,992.566666666666,857.4,997.733333333334,962.883333333333,788.183333333334,933.883333333333,1056.55,822.783333333334,949.4,911.766666666666,1017.35,967.266666666666,966.633333333333,971.133333333333,992.033333333334,785.283333333334,878.766666666666,971.116666666667,894.183333333334,882.816666666666,888.35,856.1,973.883333333333,911.733333333334,833.283333333334,999.683333333334,936.833333333333,821.866666666667,1111.63333333334,1030.68333333333,943.15,861.558333333333,956.7,972.333333333333,983,870.483333333334,901.766666666666,854.366666666667,898.2,994.466666666666,870.583333333333,914.366666666667,937.416666666667,918.383333333333,1071.53333333334,1001.88333333334,905.983333333334
"422",848.044444444444,1002.67777777778,862.255555555556,798.377777777778,735.188888888889,846.022222222222,893.366666666667,716.133333333333,786.833333333333,676.077777777778,808.177777777778,910.522222222222,909.844444444444,761.6,723.644444444445,920.888888888889,711.322222222222,919.166666666667,782.911111111111,940.366666666667,891.1,721.088888888889,907.266666666667,840.8,668.933333333333,814.633333333333,952.588888888889,703.522222222222,781.122222222222,730.488888888889,927.133333333333,841.488888888889,840.877777777778,880.911111111111,901.8,666.033333333333,753.388888888889,789.866666666667,696.511111111111,716.955555555556,798.144444444445,680.222222222222,869.933333333333,821.511111111111,687.355555555555,873.9,762,702.611111111111,1007.65555555556,910.177777777778,847.277777777778,698.877777777778,830.966666666667,839.288888888889,890.355555555555,748.288888888889,811.577777777778,735.111111111111,776.1,868.688888888889,751.333333333333,801.666666666667,811.688888888889,762.288888888889,945.788888888889,877.177777777778,740.111111111111
"423",995.56,1143.48,989.3,949.56,883.38,973.08,1034.18,860.78,913.88,820.74,955.68,1061.68,1061,923.56,885.58,1050.38,928.18,1059.98,927.58,1081.18,1029.44,882.86,1034.56,988.3,813.58,959.28,1093.4,848.18,974.8,937.16,1054.18,992.66,992.06,1007.98,1028.86,810.7,904.16,996.56,919.58,908.24,925.2,881.5,1010.74,948.56,858.7,1025.08,962.26,847.26,1148.48,1059.9,979.98,886.96,982.16,997.76,1019.86,907.36,938.66,879.76,923.62,1019.88,895.98,951.2,962.86,943.78,1096.96,1027.28,931.38
