"FAFZone","AdamsCounty","AlamosaCounty","ArapahoeCounty","ArchuletaCounty","BacaCounty","BentCounty","BoulderCounty","BroomfieldCounty","ChaffeeCounty","CheyenneCounty","ClearCreekCounty","ConejosCounty","CostillaCounty","CrowleyCounty","CusterCounty","DeltaCounty","DenverCounty","DoloresCounty","DouglasCounty","EagleCounty","ElbertCounty","ElPasoCounty","FremontCounty","GarfieldCounty","GilpinCounty","GrandCounty","GunnisonCounty","HinsdaleCounty","HuerfanoCounty","JacksonCounty","JeffersonCounty","KiowaCounty","KitCarsonCounty","LakeCounty","LaPlataCounty","LarimerCounty","LasAnimasCounty","LincolnCounty","LoganCounty","MesaCounty","MineralCounty","MoffatCounty","MontezumaCounty","MontroseCounty","MorganCounty","OteroCounty","OurayCounty","ParkCounty","PhillipsCounty","PitkinCounty","ProwersCounty","PuebloCounty","RioBlancoCounty","RioGrandeCounty","RouttCounty","SaguacheCounty","SanJuanCounty","SanMiguelCounty","SedgwickCounty","SummitCounty","TellerCounty","WashingtonCounty","WeldCounty","YumaCounty"
"319",382.828735632183,603.588505747126,400.025287356322,673.070114942529,430.296551724138,422.577586206897,395.095402298851,395.797701149426,518.239080459771,342.003448275862,431.064367816092,630.509195402298,593.076436781609,430.943103448276,517.240804597701,641.766666666666,395.97183908046,779.812068965517,413.024137931034,513.266666666666,389.208620689655,440.868965517241,492.11551724138,569.83908045977,427.420689655173,486.513793103449,594.593103448276,673.725287356322,544.602298850574,469.440229885057,404.71091954023,368.356896551724,313.21551724138,498.183908045977,719.404597701149,398.94367816092,515.437931034483,368.587931034483,270.42816091954,636.258620689656,642.536781609195,601.351724137931,769.88275862069,684.629885057471,314.264942528736,443.27643678161,692.895977011494,493.758620689655,252.326436781609,587.402298850574,385.541379310345,486.628735632184,639.820689655172,609.556896551724,534.165517241379,572.486206896551,724.828735632183,757.333908045977,232.927586206897,465.773563218391,474.206896551725,307.07816091954,369.398850574712,272.13448275862
"321",820.65,823.5,819.3,682.85,1034.65,980.25,818.2,821.05,783.75,973.8,779.75,795.4,838.5,929.65,809.6,612,808.15,616.7,827.4,691.85,863.45,871.45,844.7,630.3,792.2,776.85,696.35,708.2,876.3,780.55,798.3,989.1,961,739.6,640.4,840.85,927.25,915.3,933.4,565.7,740.7,636.7,584.8,642.15,885,937.025,650.4,791.6,966.95,685.9,1028.1,884.6,634.4,756.7,710.1,757.5,682.35,622,957.1,738.1,827.05,929.35,846.15,965.65
"329",930.1,934.533333333333,941.913333333333,839.246666666667,1184.85333333333,1125.18,922.92,924.993333333333,899.286666666667,1087.92,895.3,946.4,970.446666666667,1077.30666666667,925.186666666667,727.573333333333,930.46,732.286666666667,950.22,807.406666666667,986.126666666667,994.28,960.286666666667,745.886666666667,907.786666666667,864.82,811.886666666667,823.786666666667,996.086666666667,826.846666666667,932.213333333333,1103.22,1075.06666666667,855.14,796.793333333333,882.826666666667,1122.12,1029.42,994.796666666667,681.26,886.186666666667,685.053333333333,741.24,757.713333333333,953.946666666667,1084.69,765.986666666667,907.14,1035.18666666667,801.473333333333,1142.22,1032.25333333333,685.16,915.306666666667,748.786666666667,873.086666666667,797.906666666667,737.58,1009.09333333333,853.62,942.6,998.246666666667,912.82,1034.57333333333
"331",1966.16,2183.92,1986.28,2272.52,1925.7,1971.52,1979.64,1980.14,2107.28,1887.7,2015.08,2210.86,2173.42,1986.1,2101.42,2225.78,1980.3,2363.84,2001.92,2097.28,1989.92,2024.52,2076.32,2153.86,2011.44,2071.58,2185.28,2273.22,2124.96,2056.04,1988.84,1923.28,1895.32,2082.22,2318.88,1987.48,2067.37,1968.22,1849.64,2220.28,2242.02,2188.48,2369.36,2275.98,1898.34,1998.41,2284.26,2083.32,1833.78,2171.44,1906.96,2066.98,2226.78,2207.76,2121.26,2163.64,2316.18,2349.34,1805.18,2049.78,2059.36,1896.56,1954.38,1842.92
"339",1951.22,2167.32,1971.32,2248.5,1909.04,1954.9,1964.68,1965.16,2092.32,1871.04,2000.12,2194.22,2156.8,1969.44,2084.8,2210.82,1965.33,2348.88,1986.94,2082.32,1973.32,2007.88,2059.68,2138.9,1996.48,2056.62,2170.32,2249.16,2108.32,2041.08,1973.88,1906.62,1878.72,2067.22,2294.84,1972.52,2050.72,1951.6,1834.66,2205.32,2217.98,2173.52,2345.32,2261.02,1883.4,1981.77,2269.3,2069.72,1818.82,2156.48,1890.32,2050.34,2211.82,2185.88,2106.3,2148.66,2301.22,2334.38,1790.22,2034.82,2042.72,1881.62,1939.42,1827.94
"341",1759.28571428571,1922.01428571429,1771.85,2021.71428571429,1663.74285714286,1709.58571428571,1773.17142857143,1772.16428571429,1877.69285714286,1625.74285714286,1806.15,1948.92142857143,1911.48571428571,1724.15714285714,1839.48571428571,2016.85,1770.01785714286,2154.90714285714,1772.91428571429,1888.35,1728.01428571429,1762.56428571429,1814.36428571429,1944.92857142857,1802.51428571429,1862.64285714286,1943.17857142857,2022.35714285714,1863.02142857143,1849.23571428571,1778.92857142857,1661.33571428571,1633.4,1873.27142857143,2068.04285714286,1780.68571428571,1805.41071428572,1706.27142857143,1642.80714285714,2011.35,1991.16428571429,1981.69285714286,2118.51428571429,2032,1691.56428571429,1736.47857142857,2040.27142857143,1839.52142857143,1626.98571428571,1962.49285714286,1645.02142857143,1805.04285714286,2017.86428571429,1953.62142857143,1914.46428571429,1918.39285714286,2072.2,2102.05,1598.38571428571,1840.86428571429,1797.42142857143,1689.77142857143,1747.58571428571,1639.24285714286
"342",1761.19285714286,1900.99285714285,1756.69285714286,2000.69285714286,1642.76428571429,1688.59285714285,1785.16428571428,1769.99285714285,1851.20714285715,1604.76428571429,1800.50714285715,1927.92142857143,1890.49285714285,1703.16428571428,1818.49285714285,2011.22142857143,1760.43571428571,2149.29285714286,1746.89285714286,1882.72142857143,1706.99285714285,1741.59285714285,1793.39285714286,1939.29285714285,1796.89285714286,1856.99285714285,1919.89285714286,2001.39285714286,1842.00714285715,1856.89285714286,1769.69285714286,1640.33571428572,1612.39285714286,1867.66428571428,2047.06428571429,1788.32142857143,1784.43571428571,1685.29285714285,1650.47857142857,2005.70714285715,1970.19285714286,1989.33571428572,2097.50714285715,1994.72142857143,1699.19285714286,1715.5,2002.99285714285,1818.50714285715,1634.60714285714,1956.89285714286,1624.05,1784.06428571429,2012.25,1932.60714285714,1922.09285714285,1896.87857142857,2034.92142857143,2054.09285714285,1606.05,1835.25,1776.42142857143,1697.39285714286,1755.22142857143,1660.56428571429
"350",495.989393939394,292.577272727273,473.640909090909,307.35303030303,377.977272727273,392.109090909091,510.484848484848,495.325757575758,369.733333333333,459.101515151515,509.692424242424,271.316666666667,281.643939393939,382.086363636364,393.431818181818,462.295454545455,476.098484848485,403.709090909091,457.525757575757,475.45303030303,485.171212121212,412.683333333333,408.331818181818,520.84696969697,513.610606060606,514.913636363636,413.765151515152,368.598484848485,311.337878787879,560.710606060606,482.637878787879,430.151515151515,514.863636363636,416.637878787879,330.886363636364,550.74393939394,297.559090909091,451.021212121212,603.628787878788,500.571212121212,345.886363636364,615.437878787879,362.136363636364,449.459090909091,558.443939393939,365.189393939394,414.768181818182,423.574242424242,626.569696969697,470.331818181818,413.434848484848,366.004545454546,588.277272727273,312.922727272727,557.031818181818,340.463636363636,383.728787878788,452.121212121212,640.965151515152,445.866666666667,435.301515151515,531.333333333333,530.304545454546,571.277272727273
"361",1797.23,2012.53,1817.33,2095.58,1754.25,1800.11,1810.69,1811.17,1938.33,1716.25,1846.13,2039.43,2002.02,1814.67,1930.02,2056.83,1811.345,2194.88,1832.97,1928.33,1818.53,1853.08,1904.89,1984.91,1842.5,1902.63,2016.33,2096.22,1953.53,1887.09,1819.88,1751.84,1723.93,1913.24,2141.89,1818.53,1895.925,1796.8,1680.65,2051.33,2065.04,2019.54,2192.38,2107.03,1729.41,1826.985,2115.33,1916.45,1664.83,2002.48,1735.53,1895.54,2057.84,2032.39,1952.32,1994.65,2147.23,2180.38,1636.24,1880.83,1887.93,1727.63,1785.43,1673.95
"362",1518.83333333333,1734.93333333333,1538.93333333333,1816.13333333333,1476.66666666667,1522.53333333333,1532.3,1532.8,1659.96666666667,1438.66666666667,1567.76666666667,1761.86666666667,1724.43333333333,1537.06666666667,1652.43333333333,1778.46666666667,1532.95,1916.5,1554.56666666667,1649.96666666667,1540.93333333333,1575.5,1627.3,1706.53333333333,1564.1,1624.23333333333,1737.93333333333,1816.8,1675.96666666667,1608.7,1541.5,1474.26666666667,1446.33333333333,1634.86666666667,1862.46666666667,1540.16666666667,1618.35,1519.23333333333,1402.3,1772.96666666667,1785.6,1741.16666666667,1912.96666666667,1828.66666666667,1451.03333333333,1549.41666666667,1836.93333333333,1637.36666666667,1386.46666666667,1724.1,1457.96666666667,1617.96666666667,1779.46666666667,1753.5,1673.93333333333,1716.3,1868.86666666667,1902,1357.86666666667,1602.46666666667,1610.36666666667,1449.23333333333,1507.06666666667,1395.56666666667
"363",1789.97692307693,1966.68461538461,1809.93461538461,2066.38076923077,1708.42307692308,1754.27692307692,1803.42307692307,1803.92307692307,1919.08461538462,1670.42307692308,1838.9,1993.6,1956.16923076923,1768.83076923077,1884.16923076923,2049.58461538462,1804.09615384615,2187.62307692308,1814.19230769231,1921.08461538462,1772.68461538461,1807.23076923077,1859.03846153846,1977.66923076923,1835.24615384615,1895.37692307692,1987.48846153846,2067.03076923077,1907.68461538461,1879.82307692307,1812.63076923077,1706.01923076924,1678.08076923076,1906.02307692307,2112.73076923077,1811.29230769231,1850.08076923077,1750.96923076923,1673.42307692307,2044.07692307693,2035.83846153846,2012.3,2163.18461538461,2076.16923076923,1722.16923076923,1781.17307692308,2084.44615384616,1884.18461538461,1657.58461538462,1995.22307692308,1689.72307692308,1849.73076923077,2050.60769230769,1998.28461538461,1945.06923076923,1964.86923076923,2116.36538461538,2167.93076923077,1629.01538461538,1873.61538461538,1842.1,1720.37692307692,1778.18461538461,1666.71538461539
"364",1593.2,1809.3,1613.3,1890.5,1551.0375,1596.9,1606.6875,1607.175,1734.3,1513.0375,1642.1125,1836.2125,1798.8,1611.4625,1726.8,1852.8,1607.33125,1990.875,1628.9625,1724.3,1615.3,1649.875,1701.6875,1780.9,1638.4875,1698.6,1812.3,1891.175,1750.3,1683.0875,1615.875,1548.6125,1520.7,1709.225,1936.8125,1614.5125,1692.725,1593.5875,1476.65,1847.3,1859.9875,1815.5125,1987.3,1903.0125,1525.4,1623.7625,1911.3,1711.725,1460.8,1798.475,1532.3125,1692.3125,1853.8125,1827.875,1748.3,1790.65,1943.2125,1976.375,1432.2125,1676.8125,1684.7125,1523.6,1581.4,1469.925
"369",1700.10535714286,1915.62857142857,1720.19821428571,1998.14642857143,1657.36607142857,1703.21428571429,1713.56607142857,1714.0625,1841.20892857143,1619.36607142857,1749.0125,1942.54285714286,1905.11785714286,1717.77857142857,1833.11785714286,1959.72321428571,1714.22142857143,2097.78214285714,1735.85178571429,1831.22321428571,1721.625,1756.19285714286,1807.99285714286,1887.7875,1745.36607142857,1805.50357142858,1919.20178571429,1998.81071428571,1856.63571428572,1789.9625,1722.76607142857,1654.95,1627.03214285714,1816.14107142857,2044.49107142857,1721.41964285714,1799.0375,1699.89642857143,1583.54821428571,1954.20892857143,1967.61071428571,1922.43035714286,2094.96071428571,2009.91964285714,1632.2875,1730.10714285714,2018.19107142857,1819.14285714286,1567.72321428571,1905.35892857143,1638.66071428571,1798.66964285714,1960.73392857143,1935.125,1855.19107142857,1897.54821428571,2050.11607142857,2083.28214285714,1539.12678571429,1783.73392857143,1791.04285714286,1630.50357142858,1688.32321428571,1576.83928571428
"371",1567.82777777778,1707.62777777778,1563.32777777778,1788.62777777778,1449.38333333333,1495.21666666667,1591.79444444445,1576.62777777778,1657.82777777778,1411.38333333333,1607.13888888889,1736.73888888889,1697.12777777778,1509.79444444445,1625.12777777778,1817.83888888889,1567.06111111111,1923.72777777778,1553.50555555556,1689.33888888889,1513.62777777778,1548.19444444445,1600.00555555556,1745.92777777778,1603.50555555556,1663.62777777778,1726.52777777778,1807.99444444444,1648.63888888889,1708.02777777778,1576.31666666667,1446.97777777777,1419.02777777778,1674.29444444445,1843.69444444445,1632.03888888889,1594.69444444445,1491.90555555556,1517.69444444445,1812.32777777778,1776.79444444445,1806.97777777777,1882.29444444445,1801.33888888889,1566.42777777778,1522.11666666666,1809.62777777778,1625.13888888889,1501.83888888889,1763.49444444444,1430.67222222222,1590.69444444445,1818.85555555555,1739.22777777778,1739.71666666667,1703.49444444444,1891.93888888889,1860.71666666667,1473.25555555556,1641.85555555555,1583.03888888889,1510.39444444445,1601.69444444445,1467.19444444445
"372",1589.14,1728.94,1584.64,1824.85,1470.67,1516.53,1613.07,1597.94,1679.14,1432.67,1628.44,1756.63,1718.43,1531.07,1646.43,1839.14,1588.355,1959.96,1574.81,1710.64,1534.94,1569.49,1621.31,1767.23,1624.83,1684.94,1747.83,1829.28,1669.94,1729.33,1597.63,1468.26,1440.33,1695.57,1879.89,1653.34,1623.7,1513.23,1538.97,1833.64,1798.1,1828.26,1918.53,1822.64,1587.73,1543.405,1830.93,1646.44,1523.14,1784.78,1451.96,1611.97,1840.16,1760.54,1761.03,1724.78,1878.09,1882.02,1494.56,1663.16,1604.34,1531.68,1622.98,1488.47
"373",1672.79090909091,1812.58636363636,1668.29090909091,1914.10454545455,1554.33181818182,1600.17272727273,1696.75,1681.58636363636,1762.81363636363,1516.33181818182,1712.11363636364,1839.51363636363,1802.07272727273,1614.75,1730.07272727273,1922.81363636363,1672.00909090909,2049.22272727273,1658.45909090909,1794.31363636363,1618.58636363636,1653.15909090909,1704.95909090909,1850.86363636364,1708.46363636364,1768.58636363636,1831.48636363637,1912.95909090909,1753.60454545455,1812.97272727273,1681.26363636363,1551.91363636364,1523.98636363637,1779.24090909091,1969.15909090909,1737.01363636363,1715.67272727273,1596.85909090909,1622.65,1917.31363636363,1881.75909090909,1911.91363636364,2007.77727272727,1906.31363636363,1671.36363636364,1627.07272727272,1914.57272727273,1730.10454545455,1606.81363636363,1868.45909090909,1535.62272727273,1695.64090909091,1923.81363636363,1844.21363636364,1844.67272727273,1808.45,1946.51363636363,1965.66363636364,1578.22272727273,1746.81363636363,1688.01363636363,1615.35909090909,1706.65909090909,1572.14090909091
"379",1650.91785714286,1789.16642857143,1646.41785714286,1882.725,1532.455,1578.30428571429,1674.86642857142,1659.71357142858,1740.92642857143,1494.455,1690.23214285714,1818.59214285715,1778.65571428572,1592.86642857142,1708.20214285714,1900.93357142857,1650.13571428572,2018.22071428572,1636.585,1772.43357142857,1596.71357142858,1631.27785714286,1683.085,1829.00071428572,1686.58642857143,1746.71357142858,1809.61642857142,1889.52642857142,1730.17785714285,1791.10428571429,1659.40214285715,1530.045,1502.11642857142,1757.35642857143,1938.73642857142,1715.13357142858,1684.48785714286,1574.98928571428,1600.76928571429,1895.42642857143,1858.33642857143,1890.045,1977.36357142858,1884.43357142857,1649.50071428572,1605.19428571428,1892.69928571428,1708.225,1584.93357142857,1846.57357142857,1513.74071428572,1673.75785714285,1901.94642857143,1820.77642857142,1822.80428571429,1786.56785714286,1949.68928571429,1943.79357142857,1556.34214285715,1724.945,1666.13357142858,1593.47357142858,1684.77642857142,1550.25785714285
"380",762.298113207547,1001.41509433962,780.883018867925,1054.52452830189,879.925471698113,856.710377358491,770.82641509434,772.469811320755,898.332075471698,778.204716981132,806.143396226415,1028.33396226415,990.896226415094,839.396226415094,913.596226415094,1016.84528301887,772.457547169812,1154.88301886792,793.356603773585,888.343396226415,801.424528301887,837.441509433962,888.479245283019,944.905660377358,802.496226415094,824.469811320755,976.322641509434,1055.17547169811,942.430188679245,764.088679245283,779.883018867925,808.269811320755,745.654716981132,873.258490566038,1100.86037735849,732.181132075472,936.124528301886,778.815094339623,651.517924528302,1011.33396226415,1023.98867924528,865.075471698113,1151.33396226415,1067.04150943396,697.685849056604,852.992452830189,1075.30566037736,875.758490566038,647.897169811321,962.475471698113,829.633018867924,884.445283018868,909.588679245283,991.884905660377,829.307547169811,954.667924528302,1107.24528301887,1140.38490566038,619.300943396227,840.854716981132,866.237735849057,695.902830188679,744.549056603774,691.716981132075
"391",1219.80833333333,1359.625,1215.30833333333,1459.30833333333,1101.35833333333,1147.20833333333,1243.775,1228.625,1309.825,1063.35833333333,1259.14166666667,1386.54166666667,1349.10833333333,1161.775,1277.10833333333,1469.85833333333,1219.04166666666,1607.88333333334,1205.5,1341.35833333333,1165.625,1200.19166666667,1252,1397.9,1255.5,1315.625,1378.525,1459.975,1300.64166666667,1364.69166666667,1228.3,1098.95833333333,1071.025,1326.25833333333,1505.675,1284.04166666667,1243.025,1143.9,1158.275,1464.325,1428.78333333334,1458.95833333333,1556.14166666667,1453.35833333333,1207.00833333333,1174.10833333333,1461.60833333333,1277.14166666667,1142.45833333333,1415.475,1082.65833333333,1242.675,1470.85833333333,1391.225,1391.70833333333,1355.475,1493.54166666667,1512.7,1113.85833333333,1293.85833333333,1235.04166666667,1162.375,1253.675,1119.175
"392",1341.24615384615,1541.14615384615,1358.97692307692,1627.29230769231,1279.08461538462,1324.93076923077,1353.33076923077,1354.79230769231,1474.14615384615,1241.08461538462,1389.40769230769,1568.06153846154,1530.64615384615,1339.49230769231,1457.83076923077,1600.11538461538,1354.20384615385,1738.16153846154,1369.00769230769,1471.61538461538,1342.29230769231,1381,1432.68461538462,1528.18461538462,1385.77692307692,1445.90769230769,1548.09230769231,1627.93846153846,1482.14615384615,1429.73076923077,1362.81538461538,1276.68461538462,1247.69230769231,1456.51538461538,1673.61538461538,1361.16923076923,1420.74230769231,1320.56153846154,1223.28461538462,1594.60769230769,1596.74615384615,1562.17692307692,1724.09230769231,1637.03076923077,1272.04615384615,1351.82692307692,1645.31538461538,1447.19230769231,1207.47692307692,1545.73846153846,1260.37692307692,1424.17692307692,1601.11538461538,1562.47692307692,1494.95384615385,1525.88461538462,1677.23846153846,1711.93846153846,1178.87692307692,1424.11538461538,1417.36923076923,1270.26923076923,1328.07692307692,1219.69230769231
"393",1290.60882352941,1430.98529411765,1286.69117647059,1530.69117647059,1172.72941176471,1218.57352941176,1311.22352941176,1299.98529411765,1381.20294117647,1134.72941176471,1330.51764705882,1457.91764705882,1420.46176470588,1233.12941176471,1348.46176470588,1541.21176470588,1290.39705882353,1679.24705882353,1276.84705882353,1412.71176470588,1236.98529411765,1271.55294117647,1323.34705882353,1469.27352941177,1326.86176470588,1386.98529411765,1449.87941176471,1531.33529411765,1372.00588235294,1411.16470588235,1299.67352941177,1170.32352941176,1142.37941176471,1397.62941176471,1577.02941176471,1339.84117647059,1314.38529411765,1215.26176470588,1204.75294117647,1535.70294117647,1500.15294117647,1525.30588235294,1627.50588235294,1524.71176470588,1253.47941176471,1245.47647058823,1532.96176470588,1348.50588235294,1188.94117647059,1486.83529411765,1154.02941176471,1314.02941176471,1542.22352941176,1462.60882352941,1458.05588235294,1426.82941176471,1564.91764705882,1584.05294117647,1160.35294117647,1365.22352941176,1306.41764705882,1228.60588235294,1308.5,1190.52941176471
"394",1218.82142857143,1358.65,1214.32142857143,1458.32142857143,1100.36428571428,1146.22142857143,1242.77857142857,1227.65,1308.85,1062.36428571428,1258.15,1385.55,1348.11428571428,1160.77857142857,1276.11428571428,1468.85,1218.05,1606.89285714286,1204.50714285715,1340.35,1164.65,1199.21428571428,1251.00714285715,1396.92142857143,1254.51428571429,1314.65,1377.55,1458.99285714285,1299.65,1346.37142857142,1227.32142857143,1097.95,1070.05,1325.25,1504.66428571428,1274.46428571428,1242.04285714285,1142.91428571429,1139.95,1463.35,1427.8,1457.95,1555.15,1452.35,1188.67142857142,1173.1,1460.61428571428,1276.15,1124.12142857143,1414.49285714285,1081.65,1241.66428571428,1469.85,1390.25,1390.72142857143,1354.49285714285,1492.55,1511.71428571428,1095.52142857143,1292.85,1234.05,1159.16428571428,1243.33571428572,1118.16428571428
"399",1286.89444444445,1461.13,1296.50333333333,1553.55555555556,1202.02333333333,1247.87666666667,1304.78777777778,1298.69888888889,1401.85333333333,1164.02333333333,1331.58111111111,1488.04111111111,1450.61444444444,1262.50555555556,1377.90777777778,1542.28111111111,1295.21222222222,1680.33444444445,1297.11111111111,1413.78111111111,1261.96777777778,1301.09666666667,1352.79222222222,1470.35222222222,1327.94333333333,1388.07222222222,1473.74111111111,1554.21666666667,1402.13444444444,1394.96111111111,1303.19888888889,1199.61,1167.36444444444,1398.70111111111,1599.89666666667,1323.77666666667,1343.76555555556,1240.24333333333,1188.89666666667,1536.77666666667,1523.03,1516.31666666667,1650.37,1555.44,1237.63222222222,1274.83222222222,1563.71111111111,1372.36333333333,1173.06111111111,1487.92111111111,1183.30777777778,1344.15444444445,1543.29,1486.99222222222,1449.07555555556,1451.00555555556,1595.64222222222,1621.62666666667,1144.47,1366.29,1335.52777777778,1222.02555555556,1291.65222222222,1173.79666666667
"401",684.5875,612.975,680.0875,716.075,400.025,454.075,708.5375,693.3875,672.625,512.025,723.9125,664.2125,602.45,507.25,617.45,844.825,683.79375,851.1875,670.25,806.1125,630.3875,645.1,628.875,862.6875,720.25,780.3875,734.675,713.325,553.9875,824.75,693.0875,455.0375,535.7875,769.95,771.1375,748.825,514.425,602.675,652.0375,929.1125,682.1375,923.725,809.75,809.5,654.1875,494.025,854.0625,708.35,606.725,880.25,415.0375,585.225,935.625,644.6,856.45,671.525,819.4,901.15,637.925,758.625,666.275,627.15,718.45,583.925
"402",704.69,699.03,700.19,821.89,460.75,520.94,728.64,713.49,789.57,548.24,744.03,737.6,688.53,574.11,698.06,954.74,703.915,957.02,690.35,826.24,650.49,685.06,733.4,882.78,740.38,800.49,857.58,799.39,640.07,844.88,713.18,514.38,555.9,811.14,876.93,768.94,599.62,628.76,672.14,949.23,768.19,943.84,915.57,932.42,674.28,560.89,942.07,762.03,626.83,900.35,481.9,626.01,955.74,730.65,876.58,765.61,925.23,990.35,658.04,778.74,719.94,647.25,738.55,604.04
"409",665.537288135593,609.742372881356,662.937288135593,715.622033898305,405.591525423729,463.774576271186,689.48813559322,674.335593220339,670.994915254237,501.462711864407,706.21186440678,649.042372881356,599.23220338983,516.935593220339,613.523728813559,831.786440677966,666.460169491525,860.659322033898,651.38813559322,780.25593220339,611.335593220339,620.849152542373,622.78813559322,836.828813559322,703.710169491525,762.691525423729,734.05593220339,710.108474576271,550.750847457627,807.081355932203,675.503389830508,464.028813559322,526.074576271187,750.318644067797,773.435593220339,729.75593220339,511.025423728814,577.091525423729,641.35593220339,903.249152542373,678.915254237288,906.025423728814,817.276271186441,808.869491525424,640.564406779661,503.696610169492,840.201694915254,688.961016949153,597.342372881356,854.4,426.347457627119,568.872881355932,909.766101694915,641.350847457627,838.781355932203,670.957627118644,822.65593220339,889.396610169492,629.333898305085,731.798305084746,646.864406779661,614.966101694915,699.398305084746,574.561016949153
"411",1294.17222222222,1345.62777777778,1310.77222222223,1252.77222222223,1550.99444444444,1503.13888888889,1285.26111111112,1287.05,1310.37222222222,1453.66111111112,1278.99444444444,1365.30555555555,1378.87222222222,1455.27222222223,1336.26111111112,1138.65,1299.18333333333,1143.35555555556,1319.13888888889,1218.49444444444,1354.99444444444,1363.21666666666,1371.35555555556,1156.97222222222,1327.76111111112,1221.07222222223,1222.97222222222,1234.85555555556,1468.18333333333,1169.26111111112,1305.16111111112,1468.95,1440.81666666667,1266.22777777777,1210.31666666667,1224.61666666666,1501.91666666666,1395.16111111112,1339.53888888889,1092.32777777778,1297.26111111112,1068.21666666666,1154.76111111112,1168.80555555555,1303.26111111112,1462.66666666666,1177.07222222223,1318.22777777777,1380.99444444444,1212.55,1507.95,1410.22777777777,1068.66111111112,1329.16111111112,1153.53888888888,1284.16111111112,1208.99444444444,1148.66111111112,1352.41666666666,1264.71666666666,1391.99444444444,1347.57222222223,1258.39444444445,1383.89444444445
"419",1199.16666666667,1238.59259259259,1215.76666666667,1145.75925925926,1455.97777777778,1408.1037037037,1190.22962962963,1192.01851851852,1203.35925925926,1358.64074074074,1182.04444444444,1258.27037037037,1271.84814814815,1360.27037037037,1229.24814814815,1031.6037037037,1204.15555555556,1036.31481481481,1224.1037037037,1111.47037037037,1259.97777777778,1268.18518518519,1264.31481481481,1049.95185185185,1226.76666666667,1126.05925925926,1115.95185185185,1127.81481481481,1361.42222222222,1074.22962962963,1210.12962962963,1373.92222222222,1345.8,1159.19259259259,1103.28888888889,1129.57777777778,1406.9037037037,1300.14074074074,1244.50555555556,985.296296296296,1190.21481481481,968.692592592593,1047.71481481481,1061.77037037037,1208.25185185185,1367.63703703704,1070.04074074074,1211.19259259259,1285.97777777778,1105.50740740741,1412.92222222222,1315.1962962963,969.166666666667,1222.11481481481,1051.44814814815,1177.14444444444,1101.97037037037,1041.61481481481,1257.38888888889,1157.67777777778,1283.8,1252.55925925926,1163.37777777778,1288.87777777778
"421",1720.73333333333,1862.49166666666,1718.175,1962.175,1604.23333333333,1650.06666666667,1738.98333333333,1731.49166666666,1812.7,1566.23333333333,1762.01666666667,1889.41666666667,1851.96666666666,1664.63333333334,1779.96666666666,1972.71666666666,1721.9,2110.75,1708.35,1844.21666666666,1668.49166666666,1703.05,1754.85,1900.76666666667,1758.36666666666,1818.49166666666,1881.4,1962.85,1803.5,1813.03333333333,1731.16666666667,1601.83333333333,1573.9,1829.13333333334,2008.53333333334,1744.5,1745.9,1646.75,1606.61666666667,1967.2,1931.65,1945.51666666667,2059,1956.21666666666,1655.35,1676.98333333333,1964.46666666666,1780,1590.81666666667,1918.35,1585.53333333334,1745.53333333334,1973.73333333333,1894.1,1878.25,1858.33333333333,1996.41666666667,2015.56666666667,1562.21666666667,1796.73333333333,1737.91666666667,1653.58333333333,1711.4,1616.1
"422",1444.1,1608.53333333333,1455.4,1708.24444444444,1350.27777777778,1396.13333333333,1459.87777777778,1457.35555555556,1561.67777777778,1312.27777777778,1490.36666666667,1635.46666666667,1598.02222222222,1410.67777777778,1526.02222222222,1701.05555555556,1453.2,1839.08888888889,1456.86666666667,1572.55555555556,1414.53333333333,1449.08888888889,1500.88888888889,1629.13333333333,1486.72222222222,1546.83333333333,1628.81111111111,1708.88888888889,1549.55555555556,1541.04444444444,1462.05555555556,1347.87777777778,1319.93333333333,1557.47777777778,1754.57777777778,1472.51111111111,1491.93888888889,1392.8,1334.64444444444,1695.54444444444,1677.68888888889,1670.16666666667,1805.05555555556,1716.38888888889,1383.38888888889,1423.01666666667,1724.66666666667,1526.05555555556,1318.82222222222,1646.68888888889,1331.56666666667,1491.57777777778,1702.07777777778,1640.15555555556,1602.92222222222,1606.07777777778,1756.6,1781.95555555556,1290.22222222222,1525.07777777778,1483.96666666667,1377.2,1439.41111111111,1328.94444444444
"423",1699.96,1876.12,1714.06,1975.82,1617.84,1663.72,1713.44,1713.92,1824.48,1579.84,1749.72,1903.04,1865.62,1678.24,1793.62,1960.4,1711.96,2098.46,1719.5,1831.9,1682.12,1716.7,1768.48,1888.48,1746.08,1806.18,1898.74,1976.46,1817.14,1789.84,1722.54,1615.44,1587.52,1816.82,2022.14,1721.3,1759.51,1660.4,1583.42,1954.9,1945.28,1922.3,2072.62,1983.1,1632.16,1690.59,1991.38,1793.64,1567.58,1906.04,1599.14,1759.14,1961.42,1907.74,1855.06,1876.52,2023.3,2050.86,1539,1784.42,1751.54,1630.36,1688.2,1576.7
