"FAFZone","AlbanyCounty","BigHornCounty","CampbellCounty","CarbonCounty","ConverseCounty","CrookCounty","FremontCounty","GoshenCounty","HotSpringsCounty","JohnsonCounty","LaramieCounty","LincolnCounty","NatronaCounty","NiobraraCounty","ParkCounty","PlatteCounty","SheridanCounty","SubletteCounty","SweetwaterCounty","TetonCounty","UintaCounty","WashakieCounty","WestonCounty"
"399",1337.15444444445,1593.09,1406.49,1407.45222222222,1412.46111111111,1356.20555555555,1565.78111111111,1269.54111111111,1584.44333333333,1481.79666666667,1273.03111111111,1653.66111111111,1461.01444444444,1345.95222222222,1645.35,1353.73111111111,1493.28333333333,1652.72555555556,1527.90333333333,1718.46111111111,1610.88333333333,1545.07,1355.83222222222
"401",834.8,1159.1375,1002.7375,905.1125,914.525,977.2625,1063.4375,768.675,1090.0375,1046.8375,782.95,1151.325,963.05,845.0875,1171.125,855.75,1099.1375,1150.35,1025.5375,1216.125,1108.5375,1149.0375,922.275
"402",854.91,1179.24,1022.84,925.23,934.64,1003.11,1083.54,788.9,1110.14,1066.94,803.08,1171.43,983.15,865.32,1191.24,875.88,1119.24,1170.48,1045.65,1236.24,1128.64,1169.14,942.49
"409",815.749152542373,1140.08813559322,983.889830508475,886.049152542373,895.454237288136,978.340677966102,1044.37796610169,759.971186440678,1070.97796610169,1027.77966101695,763.925423728813,1132.25423728814,944.005084745763,839.483050847458,1152.05762711864,836.725423728814,1079.93559322034,1131.31694915254,1006.49830508475,1197.05762711864,1089.47796610169,1129.88983050847,923.14406779661
"411",1145.71666666666,1029.78333333334,1187.18333333333,1073.93888888889,1228.99444444444,1231.41666666666,987.861111111112,1264.96111111112,1088.11666666666,1124.69444444445,1208.07222222223,842.161111111111,1175.26111111112,1296.13888888889,1009.89444444445,1220.16111111112,1071.78333333334,908.361111111111,949.838888888889,849.316666666666,865.261111111112,1084.56111111111,1241.85
"419",1050.68148148148,988.338888888889,1143.26851851852,978.907407407407,1133.97777777778,1194.39074074075,891.6,1169.94444444444,975.018518518518,1089.79814814814,1113.05185185185,745.914814814815,1080.22962962963,1197.41851851852,940.020370370371,1125.15185185185,1040.32037037037,812.103703703704,854.807407407407,753.040740740741,770.233333333333,1006.8,1194.99814814814
"421",1754.88333333333,2003.11666666667,1816.51666666667,1825.18333333333,1830.2,1766.23333333333,1983.51666666667,1687.26666666667,2000.21666666667,1891.83333333333,1690.75,2071.4,1878.73333333333,1763.68333333333,2055.41666666667,1771.45,1903.31666666667,2070.43333333333,1945.61666666667,2136.18333333333,2028.61666666667,1955.11666666667,1765.85
"422",1482.91111111111,1731.14444444444,1544.54444444444,1553.21111111111,1558.22222222222,1494.24444444444,1711.53333333333,1415.31111111111,1728.23333333333,1619.84444444444,1418.78888888889,1799.41111111111,1606.74444444444,1491.71111111111,1783.41111111111,1499.5,1631.33333333333,1798.47777777778,1673.64444444444,1864.22222222222,1756.63333333333,1683.13333333333,1493.9
"423",1731.66,1979.92,1793.32,1801.98,1806.98,1743.06,1960.3,1664.06,1977,1868.62,1667.56,2048.2,1855.56,1740.48,2032.2,1748.26,1880.1,2047.26,1922.42,2113,2005.4,1931.9,1742.66
"429",1608.88510638298,1857.12553191489,1670.52553191489,1679.17872340426,1684.19787234043,1620.24893617021,1837.51489361702,1541.26808510638,1854.21063829787,1745.83617021277,1544.75531914894,1925.39361702128,1732.74893617021,1617.67872340426,1909.39361702128,1625.46170212766,1757.32340425532,1924.45319148936,1799.63829787234,1990.19787234043,1882.6085106383,1809.1085106383,1619.86595744681
"441",1976.68,2224.9,2038.3,2046.98,2051.98,1988.02,2205.28,1909.06,2222,2113.62,1912.54,2293.18,2100.52,1985.48,2277.18,1993.24,2125.1,2292.24,2167.41,2357.98,2250.4,2176.9,1987.66
"451",1798.6,2145.93333333333,1959.33333333333,1868.9,1873.93333333333,1909.03333333333,2027.23333333333,1731,2049.43333333333,2006.23333333333,1734.46666666667,2115.1,1922.43333333333,1807.4,2130.53333333333,1815.16666666667,2046.13333333333,2114.13333333333,1989.33333333333,2179.93333333333,2072.33333333333,2097.93333333333,1908.7
"452",1621.515,1968.835,1782.235,1691.805,1696.825,1731.95,1850.135,1553.905,1872.335,1829.135,1557.405,1938.015,1745.355,1630.305,1953.415,1638.095,1869.035,1937.075,1812.235,2002.825,1895.235,1920.835,1731.605
"459",1737.85606060607,2085.18333333334,1898.58333333333,1808.15303030303,1813.16212121212,1848.31060606061,1966.47424242424,1670.24696969697,1988.67424242424,1945.47424242424,1673.73787878788,2054.36515151516,1861.71363636364,1746.65303030303,2069.76515151516,1754.43787878787,1985.38030303031,2053.42878787878,1928.59545454546,2119.16212121212,2011.58030303031,2037.17424242424,1847.9409090909
"460",544.407575757576,575.337878787879,387.131818181818,605.901515151515,445.304545454545,334.456060606061,620.11893939394,415.907575757576,569.383333333333,462.442424242424,493.263636363636,828.812878787879,485.529545454546,378.577272727273,625.10303030303,462.248484848485,473.934848484849,777.887121212121,703.059848484849,755.597727272727,786.032575757576,525.721212121212,347.845454545455
"471",1199.26666666667,1546.63333333333,1360.03333333333,1269.56666666667,1274.56666666667,1309.76666666667,1427.93333333333,1131.66666666667,1450.13333333333,1406.93333333333,1135.16666666667,1515.76666666667,1323.16666666667,1208.06666666667,1531.16666666667,1215.86666666667,1446.83333333333,1514.86666666667,1390.03333333333,1580.56666666667,1473.03333333333,1498.63333333333,1309.36666666667
"472",1285.23235294118,1632.57941176471,1445.98529411765,1355.52647058824,1360.53823529412,1395.70882352941,1513.85588235294,1217.62647058823,1536.06176470588,1492.85588235294,1221.12058823529,1601.74411764706,1409.10294117647,1294.02647058824,1617.13823529412,1301.81470588235,1532.76764705882,1600.81176470588,1475.99705882353,1666.53823529412,1558.96176470588,1584.56176470588,1395.32647058823
"473",1442.97692307692,1790.78461538462,1604.17692307692,1513.27692307692,1518.3,1553.89230769231,1671.60769230769,1375.36923076923,1693.8,1650.60769230769,1378.85384615385,1759.48461538462,1566.83846153846,1451.77692307692,1774.9,1459.56153846154,1690.96923076923,1758.54615384615,1633.73076923077,1824.3,1716.70769230769,1742.75384615385,1553.50769230769
"479",1323.37419354839,1670.42419354839,1483.825,1393.67661290322,1398.67741935484,1433.5435483871,1551.98870967742,1255.76451612903,1574.18709677419,1530.98870967742,1259.24516129032,1639.87903225806,1447.21451612903,1332.17661290322,1655.27741935484,1339.94032258065,1570.62096774194,1638.92419354839,1514.10322580645,1704.67741935484,1597.08548387097,1622.41290322581,1433.18548387097
"481",1108.06,1432.4,1275.98,1178.36,1187.76,1353.62,1336.68,1154.86,1363.28,1320.06,1056.24,1424.56,1236.32,1231.26,1444.36,1129.04,1372.4,1423.62,1298.82,1489.36,1381.78,1422.28,1308.46
"482",1313.8,1638.2,1481.775,1384.1,1393.5,1446.6,1542.475,1247.8,1569.075,1525.875,1262,1630.325,1442.1,1324.2,1650.125,1334.8,1578.2,1629.4,1504.6,1695.125,1587.575,1628.075,1401.4
"483",1245.60833333333,1569.96666666667,1413.56666666667,1315.90833333334,1325.31666666667,1488.04166666667,1474.26666666667,1249.50833333334,1500.86666666667,1457.65833333334,1193.79166666667,1562.15,1373.86666666667,1363.6,1581.93333333333,1266.6,1509.96666666667,1561.175,1436.36666666667,1626.93333333333,1519.36666666667,1559.86666666667,1448.96666666667
"484",997.026315789474,1321.36315789474,1164.96315789474,1067.32631578947,1076.73684210526,1178.34210526316,1225.66315789474,969.236842105263,1252.25789473684,1209.05789473684,945.221052631579,1313.53684210526,1125.28421052632,1050.58421052632,1333.33157894737,1018.02105263158,1261.36315789474,1312.61052631579,1187.76842105263,1378.33157894737,1270.75789473684,1311.25789473684,1128.63157894737
"485",825.55,1149.85,993.45,895.85,905.25,1066.55,1054.15,857.65,1080.75,1037.55,773.75,1070.35,953.75,943.55,1161.85,846.55,1089.85,1101.75,981.2,1167.5,974.45,1139.75,1028.85
"486",1230.25,1554.57857142857,1398.18571428571,1300.55,1309.95,1408.22142857143,1458.86428571429,1209.45714285714,1485.47142857143,1442.25714285714,1178.44285714286,1546.75,1358.50714285714,1285.85714285714,1566.55,1251.24285714286,1494.57857142857,1545.83571428571,1421,1611.55,1503.97142857143,1544.47142857143,1363.05714285714
"487",1237.55,1561.85,1405.45,1307.85,1317.25,1478.65,1466.15,1232.15,1492.75,1449.55,1185.75,1554.05,1365.8,1355.55,1573.85,1258.55,1501.85,1553.15,1428.25,1618.85,1511.25,1551.75,1440.85
"488",1089.65,1413.975,1257.575,1159.95,1169.3625,1336.21875,1318.275,1095.75,1344.875,1301.675,1037.83125,1406.15,1217.875,1213.25,1425.9625,1110.60625,1353.975,1405.18125,1280.375,1470.9625,1363.375,1403.875,1297.59375
"489",935.235897435897,1259.57384615384,1103.17307692308,1005.53435897435,1014.94564102564,1159.49307692308,1163.86230769231,928.895897435897,1190.46076923077,1147.26384615385,883.411025641026,1251.62512820512,1063.49025641026,1031.45076923077,1271.54692307692,956.213076923077,1199.57333333334,1250.80025641026,1125.98153846154,1316.54692307692,1208.21051282051,1249.46076923077,1114.22282051282
"491",399.32,467.94,539.64,327.54,482.6,609.95,339.66,518.55,398.84,517.74,461.66,184.67,428.85,548.06,479.89,473.76,570.04,236.74,203.44,290.55,118.86,442.53,581.04
"499",490.652631578947,567.363157894737,645.078947368421,426.073684210526,585.726315789474,715.694736842105,439.1,608.631578947368,498.252631578947,616.257894736842,546,315.368421052632,527.384210526316,647.852631578947,579.326315789474,568.773684210526,668.578947368421,365.810526315789,308.3,424.957894736842,253.336842105263,541.957894736842,688.147368421053
"500",1946.73571428571,2194.97142857143,2008.37142857143,2017.03571428571,2022.03571428571,1958.09285714286,2175.35714285714,1879.12142857143,2192.05,2083.68571428571,1882.62142857143,2263.23571428571,2070.60714285714,1955.53571428571,2247.23571428571,1963.31428571429,2095.17857142857,2262.31428571429,2137.48571428571,2328.03571428571,2220.45,2146.95,1957.72142857143
"511",1783.44117647059,2072.55294117647,1885.94705882353,1853.73529411765,1858.74705882353,1835.67647058824,2012.05882352941,1715.82352941176,2033.93529411765,1961.26470588235,1719.31764705882,2099.94117647059,1907.3,1792.23529411765,2118.97058823529,1800.01764705882,1972.74117647059,2099.01176470588,1974.19411764706,2164.74705882353,2057.15882352941,2024.52941176471,1835.28823529412
"512",1847.22142857143,2130.50714285714,1943.9,1917.52142857143,1922.52142857143,1893.62857142857,2075.84285714286,1779.62142857143,2098.05,2019.20714285714,1783.11428571429,2163.72142857143,1971.07857142857,1856.02142857143,2182.77142857143,1863.82142857143,2030.70714285714,2162.8,2037.95714285714,2228.52142857143,2120.95,2082.49285714286,1893.27142857143
"513",1718.49411764706,1966.75294117647,1780.14705882353,1788.80588235294,1793.82352941176,1729.86470588235,1947.14117647059,1650.88823529412,1963.83529411765,1855.46470588235,1654.38823529412,2035.01764705882,1842.36470588235,1727.30588235294,2019.01764705882,1735.08235294118,1866.95294117647,2034.07058823529,1909.25882352941,2099.81764705882,1992.23529411765,1918.73529411765,1729.49411764706
"519",1674.83081395349,1972.64127906977,1786.04011627907,1745.1238372093,1750.13662790698,1735.76162790698,1903.4523255814,1607.21569767442,1924.91569767442,1857.91976744186,1610.70523255814,1991.34011627907,1798.68139534884,1683.6238372093,2002.36569767442,1691.40581395349,1872.84069767441,1990.39360465116,1865.56976744186,2056.13662790698,1948.55406976744,1924.63430232558,1735.39651162791
"531",1215.94444444444,955.311111111111,1112.71111111111,1144.16666666667,1198.08888888889,1156.96666666667,1054.93333333333,1279.56666666667,1013.67777777778,1050.23333333333,1278.33333333333,912.433333333333,1147.65555555556,1240.38888888889,935.455555555556,1243.26666666667,997.311111111111,978.633333333333,1020.06666666667,916.344444444444,935.533333333333,1010.1,1167.38888888889
"532",1117.93333333333,989.3,1146.7,1046.13333333333,1201.23333333333,1190.9,960.066666666667,1237.16666666667,1047.66666666667,1084.2,1180.26666666667,814.4,1147.46666666667,1268.63333333333,969.4,1192.36666666667,1031.3,880.566666666667,922.033333333333,821.5,837.466666666667,1044.1,1201.36666666667
"539",1088.4962962963,821.548148148148,978.944444444444,1018.26296296296,1061.76666666667,1023.16666666667,899.244444444444,1136.57777777778,879.892592592593,916.451851851852,1139.38518518519,793.303703703704,1010.96666666667,1106.59259259259,801.659259259259,1098.70740740741,863.548148148148,824.437037037037,893.192592592593,760.681481481482,827.911111111111,876.337037037037,1033.60740740741
"540",1531.75454545454,1806.57818181818,1619.97818181818,1602.05090909091,1607.06,1569.7,1760.38545454546,1464.14181818182,1781.36363636363,1695.26090909091,1467.63272727273,1848.26181818182,1655.61454545454,1540.55090909091,1849.59090909091,1548.32545454545,1706.77454545454,1847.32,1722.50363636363,1913.06,1805.48545454546,1758.56909090909,1569.32909090909
"551",1055.0625,1166.6875,980.075,1125.35,1037.775,929.8125,1234.3125,987.575,1163.775,1055.3875,990.9125,1371.575,1097.5125,958.3625,1218.975,1062,1066.875,1370.6125,1245.8,1371.9625,1328.7875,1118.675,929.4375
"559",1059.31015625,1087.8609375,904.9796875,1129.60859375,963.51953125,854.6921875,1158.5796875,921.3375,1088.45625,980.284375,995.1859375,1375.81796875,1022.3921875,883.234375,1119.45390625,980.23828125,990.5390625,1310.58828125,1250.05078125,1294.946875,1333.03828125,1043.57109375,854.32421875
