"FAFZone","AlconaCounty","AlgerCounty","AlleganCounty","AlpenaCounty","AntrimCounty","ArenacCounty","BaragaCounty","BarryCounty","BayCounty","BenzieCounty","BerrienCounty","BranchCounty","CalhounCounty","CassCounty","CharlevoixCounty","CheboyganCounty","ChippewaCounty","ClareCounty","ClintonCounty","CrawfordCounty","DeltaCounty","DickinsonCounty","EatonCounty","EmmetCounty","GeneseeCounty","GladwinCounty","GogebicCounty","GrandTraverseCounty","GratiotCounty","HillsdaleCounty","HoughtonCounty","HuronCounty","InghamCounty","IoniaCounty","IoscoCounty","IronCounty","IsabellaCounty","JacksonCounty","KalamazooCounty","KalkaskaCounty","KentCounty","KeweenawCounty","LakeCounty","LapeerCounty","LeelanauCounty","LenaweeCounty","LivingstonCounty","LuceCounty","MackinacCounty","MacombCounty","ManisteeCounty","MarquetteCounty","MasonCounty","MecostaCounty","MenomineeCounty","MidlandCounty","MissaukeeCounty","MonroeCounty","MontcalmCounty","MontmorencyCounty","MuskegonCounty","NewaygoCounty","OaklandCounty","OceanaCounty","OgemawCounty","OntonagonCounty","OsceolaCounty","OscodaCounty","OtsegoCounty","OttawaCounty","PresqueIsleCounty","RoscommonCounty","SaginawCounty","StClairCounty","StJosephCounty","SanilacCounty","SchoolcraftCounty","ShiawasseeCounty","TuscolaCounty","VanBurenCounty","WashtenawCounty","WayneCounty","WexfordCounty"
"230",1202.409375,1398.221875,1130.390625,1235.078125,1240.440625,1139.590625,1509.515625,1102.578125,1105.203125,1244.784375,1114.734375,1040.784375,1065.046875,1088.928125,1255.61875,1260.290625,1320.928125,1164.284375,1083.928125,1198.021875,1406.984375,1475.496875,1080.809375,1268.515625,1059.146875,1149.009375,1603.309375,1241.096875,1110.440625,1016.496875,1538.390625,1124.553125,1062.515625,1107.959375,1175.825,1515.415625,1140.603125,1022.740625,1093.240625,1215.409375,1133.790625,1574.646875,1212.028125,1066.528125,1263.784375,990.728125,1029.228125,1361.521875,1304.665625,1028.334375,1250.515625,1456.371875,1238.440625,1166.959375,1464.203125,1122.996875,1200.915625,972.434375,1144.734375,1212.209375,1175.903125,1180.890625,1023.984375,1211.290625,1155.021875,1551.759375,1186.015625,1180.309375,1223.690625,1159.078125,1256.290625,1179.203125,1093.85625,1057.434375,1065.046875,1090.465625,1385.028125,1079.284375,1106.853125,1123.334375,1004.284375,1005.384375,1206.234375
"241",737.45,933.3,665.45,770.121428571429,775.5,674.621428571429,1044.56428571429,637.621428571429,640.25,779.821428571428,649.8,575.821428571428,600.1,624,790.7,795.321428571428,856,699.321428571428,619,733.085714285715,942.021428571428,1010.55,615.885714285714,803.578571428571,594.2,684.05,1138.37142857142,776.15,645.5,551.55,1073.45,659.607142857143,597.578571428571,643.021428571428,710.885714285714,1050.47142857142,675.65,557.8,628.3,750.45,668.821428571428,1109.7,747.1,601.6,798.821428571428,525.8,564.3,896.585714285715,839.714285714286,563.4,785.578571428571,991.421428571429,773.5,702.021428571428,999.25,658.05,735.957142857143,507.5,679.8,747.264285714286,710.95,715.95,559.021428571428,746.321428571428,690.085714285715,1086.81428571429,721.078571428571,715.35,758.721428571429,694.121428571429,791.35,714.25,628.9,592.5,600.1,625.521428571428,920.1,614.321428571428,641.914285714285,658.4,539.321428571428,540.421428571429,741.3
"242",731.56,927.36,659.52,764.2,769.58,668.72,1038.66,631.7,634.34,773.9,643.88,569.9,594.18,618.06,784.76,789.42,850.06,693.4,613.06,727.16,936.12,1004.62,609.96,797.66,588.28,678.16,1132.46,770.22,639.58,545.62,1067.52,653.7,591.66,637.08,704.96,1044.56,669.76,551.88,622.38,744.56,662.92,1103.78,741.18,595.68,792.9,519.88,558.38,890.66,833.78,557.48,779.66,985.5,767.58,696.08,993.36,652.12,730.06,501.58,673.88,741.36,705.06,710.02,553.12,740.42,684.16,1080.9,715.16,709.46,752.8,688.2,785.42,708.36,623.01,586.58,594.18,619.6,914.18,608.4,636,652.48,533.4,534.5,735.38
"249",757.075,952.883333333333,685.058333333333,789.75,795.108333333333,694.258333333333,1064.18333333333,657.241666666667,659.875,799.441666666667,669.391666666667,595.45,619.708333333333,643.591666666667,810.291666666667,814.958333333333,875.591666666667,718.941666666667,638.591666666667,752.683333333333,961.658333333333,1030.175,635.475,823.175,613.8,703.675,1157.975,795.766666666667,665.108333333333,571.175,1093.05833333333,679.225,617.175,662.625,730.491666666667,1070.075,695.275,577.416666666667,647.916666666667,770.075,688.458333333333,1129.30833333333,766.691666666667,621.191666666667,818.441666666667,545.391666666667,583.891666666667,916.183333333333,859.325,583,805.175,1011.04166666667,793.108333333333,721.625,1018.875,677.675,755.583333333333,527.108333333333,699.391666666667,766.883333333333,730.575,735.558333333333,578.658333333333,765.958333333333,709.683333333333,1106.43333333333,740.675,734.975,778.35,713.75,810.966666666667,733.875,648.525,612.091666666667,619.708333333333,645.141666666667,939.691666666667,633.95,661.533333333333,678,558.95,560.05,760.891666666667
"251",1022.675,1218.5,950.675,1055.3375,1060.7125,959.85,1329.8,922.8375,925.475,1065.0375,935.0125,861.0375,885.325,909.2,1075.9,1080.55,1141.2,984.5375,904.2,1018.3,1227.25,1295.775,901.0875,1088.8,879.4125,969.2875,1423.5875,1061.3625,930.7125,836.775,1358.6625,944.825,882.7875,928.225,996.1,1335.6875,960.8875,843.025,913.525,1035.675,954.05,1394.925,1032.3125,886.8125,1084.0375,811.0125,849.5125,1181.8,1124.925,848.625,1070.8,1276.65,1058.7125,987.225,1284.475,943.275,1021.1875,792.7125,965.0125,1032.5,996.175,1001.175,844.25,1031.55,975.3,1372.025,1006.2875,1000.5875,1043.95,979.3375,1076.5625,999.475,914.13125,877.7125,885.325,910.75,1205.3125,899.5375,927.125,943.625,824.5375,825.65,1026.5125
"259",971.266666666667,1167.06666666667,899.25,1003.91666666667,1009.28333333333,908.433333333333,1278.36666666667,871.416666666667,874.05,1013.63333333333,883.583333333333,809.616666666667,833.9,857.783333333333,1024.46666666667,1029.15,1089.78333333333,933.133333333333,852.783333333333,966.883333333333,1175.85,1244.35,849.666666666667,1037.36666666667,828,917.85,1372.16666666667,1009.95,879.283333333333,785.35,1307.25,893.416666666667,831.366666666667,876.816666666667,944.666666666667,1284.26666666667,909.466666666667,791.583333333333,862.083333333333,984.266666666667,902.633333333333,1343.5,980.883333333333,835.383333333333,1032.63333333333,759.583333333333,798.083333333333,1130.38333333333,1073.5,797.2,1019.36666666667,1225.23333333333,1007.28333333333,935.816666666667,1233.06666666667,891.85,969.766666666667,741.283333333333,913.583333333333,981.066666666667,944.75,949.75,792.85,980.15,923.883333333333,1320.6,954.866666666667,949.15,992.533333333333,927.916666666667,1025.15,948.066666666667,862.708333333333,826.283333333333,833.9,859.333333333333,1153.88333333333,848.116666666667,875.7,892.2,773.116666666667,774.25,975.083333333333
"271",653.789473684211,436.247368421053,595.636842105263,620.347368421053,608.194736842105,735.721052631579,345.836842105263,621.815789473684,750.915789473684,729.852631578947,536.336842105263,607.026315789474,616.526315789474,554.736842105263,598.889473684211,558.373684210526,539.915789473684,712.184210526316,676.236842105263,615.094736842105,393.594736842105,342.457894736842,646.147368421053,558.594736842105,717.357894736842,720.736842105263,265.273684210526,644.210526315789,702.757894736842,644.415789473684,349.936842105263,804.742105263158,662.936842105263,655.784210526316,703.368421052632,319.7,703.615789473684,651.871052631579,589.463157894737,642.873684210526,626.715789473684,384.673684210526,697.847368421053,743.447368421053,663.294736842105,672.847368421053,695.936842105263,500.068421052632,501.973684210526,746.736842105263,706.668421052632,384.331578947368,676.584210526316,687.326315789474,363.88947368421,724.173684210526,706.126315789474,707.031578947368,666.347368421053,597.378947368421,629.531578947368,666.615789473684,724.715789473684,664.915789473684,667.173684210526,310.673684210526,708.936842105263,630.847368421053,585.668421052632,609.515789473684,591.678947368421,637.947368421053,734.473684210526,776.615789473684,590.821052631579,792.784210526316,445.815789473684,699.431578947369,765.084210526316,567.936842105263,687.410526315789,718.673684210526,725.647368421053
"279",729.047058823529,496.233823529412,694.711764705882,695.607352941176,706.647058823529,779.741176470588,409.726470588235,720.882352941176,798.670588235294,769.405882352941,635.439705882353,706.088235294118,715.588235294118,653.835294117647,674.145588235294,633.617647058824,603.157352941176,763.845588235294,775.336764705882,706.952941176471,472.811764705882,421.941176470588,745.251470588235,633.854411764706,805.450735294118,776.702941176471,331.498529411765,727.25,773.382352941176,743.483823529412,413.820588235294,849.461764705882,762.035294117647,754.867647058824,787.808823529412,392.063235294118,758.560294117647,750.942647058823,688.554411764706,722.755882352941,725.785294117647,448.560294117647,777.132352941176,831.598529411765,747.226470588235,771.948529411765,795.035294117647,563.323529411765,577.220588235294,845.826470588235,779.691176470588,445.901470588235,766.7,775.294117647059,450.522058823529,774.119117647059,756.801470588235,806.114705882353,765.448529411765,672.635294117647,728.601470588235,765.694117647059,823.785294117647,763.983823529412,754.116176470588,374.567647058824,773.6,725.683823529412,660.922058823529,708.582352941176,666.929411764706,725.389705882353,789.146323529412,864.738235294118,689.891176470588,846.426470588235,517.267647058824,798.502941176471,815.832352941176,667.036764705882,786.479411764706,817.764705882353,769.423529411765
"280",1062.49695121951,1094.20121951219,833.797560975609,1089.39512195122,1022.6256097561,1006.54695121951,1101.09512195122,857,972.173780487804,983.153658536585,774.028048780488,818.575609756098,839.174390243903,788.118292682926,1037.35792682927,1073.31707317073,1133.96341463415,969.058536585366,895.308536585366,1011.06341463415,1047.39390243902,1025.08536585366,865.216463414634,1057.98170731707,926.107926829269,983.49756097561,1100.18536585366,998.676829268293,921.823170731707,839.290853658536,1139.78109756098,1019.41036585366,882.009146341464,886.068292682927,1042.79329268293,1067.39390243902,936.317073170732,858.890853658537,826.506097560975,995.296951219512,864.870731707318,1166.21829268293,936.018292682926,952.201219512195,1021.35487804878,853.274390243902,899.514634146341,1174.56341463415,1117.69390243902,910.433536585366,960.302439024391,1091.37195121951,930.226829268292,925.487804878049,1003.94512195122,953.995731707317,972.337804878048,855.215853658537,904.113414634146,1066.45487804878,867.691463414634,904.776829268292,907.911585365854,903.065853658537,1013.14939024391,1100.52073170732,947.10243902439,1034.64085365853,1036.71829268293,847.667073170732,1100.02682926829,998.650609756098,953.534756097561,939.525,817.896341463415,981.951829268292,1099.90975609756,918.487804878049,973.817073170732,806.112195121952,880.003048780487,887.468902439025,963.819512195122
"291",879.276923076923,793.353846153846,630.376923076923,897.538461538462,819.223076923077,832.553846153846,764.638461538461,656.553846153846,798.169230769231,779.730769230769,571.107692307692,641.769230769231,651.269230769231,589.507692307692,831.876923076923,875.746153846154,936.415384615385,773.661538461538,711.007692307692,813.507692307692,746.553846153846,724.230769230769,680.915384615385,852.323076923077,752.123076923077,789.661538461538,684.084615384615,795.269230769231,737.523076923077,684.961538461538,768.738461538462,845.423076923077,697.715384615385,690.523076923077,868.8,721.084615384615,738.361538461539,686.615384615385,624.223076923077,791.876923076923,661.453846153846,803.469230769231,732.615384615385,778.223076923077,817.930769230769,708.615384615385,730.715384615385,855.269230769231,873.1,781.492307692308,756.892307692308,790.869230769231,726.823076923077,722.069230769231,703.092307692308,763.876923076923,768.923076923077,737.392307692308,701.115384615385,868.892307692308,664.269230769231,701.361538461539,759.453846153846,699.661538461538,828.415384615385,729.476923076923,743.692307692308,842.776923076923,839.161538461538,644.246153846154,902.469230769231,801.084615384615,769.223076923077,811.361538461539,625.569230769231,827.523076923077,799.069230769231,734.169230769231,799.823076923077,602.715384615385,722.146153846154,753.423076923077,760.415384615385
"292",705.175,695.2125,456.275,723.4375,645.1375,658.4625,702.1,482.4625,624.075,605.65,397.025,471.4875,477.1625,415.425,657.7875,701.6625,762.325,599.55,536.925,639.425,648.4,626.075,506.825,678.225,578.025,615.5625,666.6,621.1625,563.4375,495.15,706.175,671.3375,523.625,516.4375,694.7125,655.6375,564.2625,512.5125,450.1375,617.7875,487.35,740.9375,558.525,604.125,643.85,511.125,556.625,757.125,746.0375,607.4,582.8,692.3625,552.725,547.9625,604.9375,589.7875,594.8375,533.975,527.025,694.8,490.1625,527.2625,585.35,525.55,654.325,666.9375,569.6,668.675,665.05,470.15,728.3625,626.975,595.1375,637.2625,451.4625,653.4375,700.925,560.075,625.7375,428.625,548.05,579.3375,586.325
"299",814.655319148936,785.325531914894,565.754255319149,832.917021276596,754.597872340426,767.926595744681,786.148936170213,591.925531914894,733.539361702128,715.115957446808,506.474468085106,578.321276595745,586.635106382979,524.878723404255,767.255319148936,811.126595744681,871.774468085106,709.027659574468,646.376595744681,748.876595744681,738.515957446809,716.190425531915,616.286170212766,787.696808510638,687.496808510638,725.036170212766,739.35,730.635106382979,672.896808510638,610.045744680851,791.959574468085,780.795744680851,633.076595744681,625.905319148936,804.177659574468,740.993617021277,673.736170212766,621.061170212766,559.597872340426,727.255319148936,596.828723404255,826.353191489362,667.986170212766,713.587234042553,753.313829787234,629.858510638298,666.076595744681,850.153191489362,843.279787234043,716.867021276596,692.265957446809,782.524468085106,662.196808510638,657.446808510638,695.063829787234,699.255319148936,704.306382978723,656.215957446808,636.486170212766,804.265957446809,599.647872340426,636.736170212766,694.828723404255,635.027659574468,763.774468085106,752.709574468085,679.065957446809,778.155319148936,774.527659574468,579.627659574468,837.835106382979,736.457446808511,704.607446808511,746.726595744681,560.937234042553,762.905319148936,791.031914893617,669.539361702128,735.205319148936,538.076595744681,657.514893617021,687.06170212766,695.786170212766
"300",1524.53392857143,1247.42857142857,1497.51964285714,1491.1,1480.5,1556.64464285714,1159.60892857143,1523.69107142857,1662.45535714286,1643.58035714286,1438.24107142857,1508.89821428571,1518.39821428571,1456.6375,1469.62857142857,1429.10535714286,1357.45357142857,1630.10714285714,1578.1375,1487.20714285714,1264.79642857143,1208.15535714286,1548.05178571429,1429.34642857143,1619.2625,1645.64821428571,1079.05535714286,1505.06785714286,1604.6625,1546.29285714286,1163.7,1712.55892857143,1564.84821428571,1557.67857142857,1564.99464285714,1152.25357142857,1605.49821428571,1553.74375,1491.36071428571,1504.01428571429,1528.58928571429,1198.44464285714,1599.75178571429,1645.35178571429,1523.61964285714,1574.75178571429,1597.84821428571,1317.625,1372.70714285714,1648.63035714286,1624.03214285714,1193.98214285714,1593.96071428571,1589.20714285714,1267.84821428571,1631.01964285714,1625.05357142857,1608.91607142857,1568.25178571429,1468.12142857143,1531.40357142857,1568.49821428571,1626.58928571429,1566.79285714286,1534.125,1124.45357142857,1610.83035714286,1503.18392857143,1456.40535714286,1511.38928571429,1462.4125,1504.79642857143,1636.36964285714,1678.4875,1492.69285714286,1694.67857142857,1280.71964285714,1601.30714285714,1666.96964285714,1469.84821428571,1589.28214285714,1620.575,1627.55178571429
"311",874.516666666667,751.916666666667,625.616666666667,892.733333333333,814.416666666667,827.75,716.333333333333,651.75,793.383333333333,774.916666666667,566.316666666667,636.966666666667,646.466666666667,584.716666666667,827.116666666667,870.95,931.616666666667,768.866666666667,706.216666666667,808.716666666667,705.116666666667,682.783333333333,676.116666666667,847.516666666667,747.316666666667,784.883333333333,635.733333333333,790.466666666667,732.716666666667,674.366666666667,720.433333333333,840.616666666667,692.916666666667,685.716666666667,864.016666666667,676.1,733.583333333333,681.825,619.416666666667,787.116666666667,656.65,755.133333333333,727.816666666667,773.416666666667,813.116666666667,702.816666666667,725.916666666667,813.816666666667,813.45,776.716666666667,752.116666666667,743.466666666667,722.016666666667,717.283333333333,661.616666666667,759.116666666667,764.116666666667,737.016666666667,696.316666666667,864.116666666667,659.483333333333,696.583333333333,754.65,694.866666666667,823.616666666667,681.15,738.916666666667,838.016666666667,834.366666666667,639.45,897.683333333333,796.316666666667,764.416666666667,806.55,620.766666666667,822.716666666667,757.616666666667,729.383333333333,795.016666666667,597.916666666667,717.333333333333,748.616666666667,755.616666666667
"319",1063.20229885058,918.989655172413,814.301149425288,1079.23505747127,1003.14425287356,1016.47528735632,859.216091954023,840.472988505747,982.094252873564,963.661494252874,755.019540229885,825.687931034483,835.187931034483,773.416091954022,1015.80229885057,1050.49827586207,1075.64885057471,957.574137931035,894.917241379311,997.417241379311,872.181609195402,849.868965517242,864.825862068966,1031.46034482759,936.041954022988,973.590804597701,778.656896551724,979.187931034483,921.438505747127,863.075287356322,863.305747126436,1029.34195402299,881.614942528736,874.451149425287,1052.71724137931,825.176436781609,922.289655172414,870.540229885057,808.145402298851,975.802298850575,845.376436781609,898.046551724138,916.528735632183,962.125862068965,1001.86034482759,891.528735632183,914.614942528736,980.897701149426,980.54540229885,965.406896551724,940.806896551725,892.511494252873,910.737356321839,905.99540229885,828.735057471265,947.802298850575,952.854597701149,925.702298850574,885.028735632183,1050.77356321839,848.19540229885,885.289655172414,943.375287356322,883.574137931035,1012.31264367816,824.055747126437,927.608045977011,1026.74022988506,1022.11781609195,828.176436781609,1078.81264367816,985.000574712644,953.151149425287,995.277586206897,809.491379310345,1011.48965517241,924.705172413793,918.094252873564,983.752298850575,786.614942528736,906.063793103448,937.355747126437,944.32816091954
"321",2162.2,2039.6,1913.3,2180.45,2102.15,2115.5,2013.4,1939.5,2081.1,2062.65,1854,1924.7,1934.2,1872.4,2114.8,2158.7,2219.3,2056.6,1993.9,2096.4,1992.8,1970.5,1963.85,2135.25,2035.05,2072.6,1932.9,2078.2,2020.45,1962.1,2017.5,2128.35,1980.6,1973.45,2151.7,1969.9,2021.3,1969.55,1907.15,2074.8,1944.4,2052.25,2015.5,2061.1,2100.9,1990.5,2013.6,2101.5,2101.2,2064.4,2039.8,2037.2,2009.75,2005,1949.4,2046.8,2051.85,2024.7,1984,2151.8,1947.2,1984.3,2042.4,1982.6,2111.3,1978.25,2026.6,2125.7,2122.1,1927.2,2185.4,2084,2052.15,2094.3,1908.5,2110.45,2045.3,2017.1,2082.75,1885.6,2005.1,2036.35,2043.3
"329",2205.76,2083.16666666667,1956.86666666667,2224,2145.66666666667,2159.02666666667,1961.04666666667,1983.02666666667,2124.66,2106.2,1897.56666666667,1968.24666666667,1977.74666666667,1915.96666666667,2158.36666666667,2202.20666666667,2262.86666666667,2100.11333333333,2037.46666666667,2139.96666666667,2036.36666666667,2014.06,2007.36666666667,2178.76666666667,2078.56666666667,2116.13333333333,1880.46,2121.74666666667,2063.96666666667,2005.61333333333,1965.14,2171.86666666667,2024.16666666667,2016.98666666667,2195.26666666667,2013.4,2064.84,2013.09,1950.66666666667,2118.36666666667,1987.90666666667,1999.84666666667,2059.06666666667,2104.66666666667,2144.4,2034.06666666667,2057.16666666667,2145.06666666667,2144.70666666667,2107.96666666667,2083.36666666667,1993.26666666667,2053.26666666667,2048.56,1992.9,2090.36666666667,2095.38666666667,2068.26,2027.56666666667,2195.36666666667,1990.75333333333,2027.84,2085.90666666667,2026.11333333333,2154.86666666667,1925.86,2070.16666666667,2169.26,2165.62,1970.70666666667,2228.94,2127.56666666667,2095.68666666667,2137.82666666667,1952.04666666667,2153.98,2088.86666666667,2060.66,2126.28666666667,1929.16666666667,2048.6,2079.89333333333,2086.86666666667
"331",1008.54,1204.34,936.54,1041.18,1046.58,945.7,1315.64,908.68,911.34,1050.88,920.88,846.88,871.18,895.04,1061.76,1066.42,1127.06,970.38,890.04,1004.16,1213.12,1281.64,886.94,1074.64,865.28,955.14,1409.44,1047.24,916.58,822.64,1344.52,930.68,868.64,914.08,981.96,1321.54,946.74,828.88,899.38,1021.54,939.9,1380.78,1018.16,872.68,1069.9,796.88,835.38,1167.66,1110.78,834.48,1056.64,1262.5,1044.58,973.08,1270.34,929.14,1007.04,778.58,950.88,1018.34,982.04,987.04,830.12,1017.4,961.16,1357.88,992.14,986.44,1029.8,965.18,1062.42,985.34,899.99,863.56,871.18,896.6,1191.16,885.38,912.98,929.48,810.38,811.52,1012.38
"339",993.58,1189.4,921.56,1026.22,1031.62,930.74,1300.68,893.72,896.38,1035.92,905.9,831.92,856.22,880.1,1046.8,1051.44,1112.1,955.42,875.1,989.2,1198.12,1266.66,872,1059.68,850.32,940.18,1394.5,1032.26,901.62,807.68,1329.54,915.72,853.68,899.12,967,1306.6,931.78,813.92,884.42,1006.58,924.94,1365.82,1003.22,857.72,1054.92,781.9,820.4,1152.7,1095.82,819.52,1041.68,1247.52,1029.62,958.12,1255.38,914.18,992.1,763.62,935.9,1003.4,967.06,972.06,815.12,1002.44,946.2,1342.92,977.18,971.48,1014.84,950.22,1047.44,970.38,885.03,848.6,856.22,881.62,1176.22,870.42,898.02,914.52,795.42,796.54,997.4
"341",801.735714285714,997.564285714286,729.721428571429,834.392857142857,839.785714285714,738.9,1108.84285714286,701.892857142857,704.528571428571,844.092857142857,714.071428571429,640.092857142857,664.378571428571,688.257142857143,854.957142857143,859.6,920.257142857143,763.592857142857,683.257142857143,797.357142857143,1006.30714285714,1074.83571428571,680.15,867.842857142857,658.485714285714,748.342857142857,1202.65,840.421428571429,709.785714285714,615.828571428571,1137.72142857143,723.885714285714,661.842857142857,707.285714285714,775.157142857143,1114.75,739.935714285714,622.085714285714,692.585714285714,814.735714285714,733.1,1173.98571428571,811.371428571429,665.871428571429,863.092857142857,590.071428571429,628.571428571429,960.857142857143,903.985714285714,627.678571428571,849.842857142857,1055.69285714286,837.785714285714,766.285714285714,1063.54285714286,722.328571428571,800.25,571.785714285714,744.071428571429,811.542857142857,775.228571428572,780.221428571429,623.307142857143,810.6,754.357142857143,1151.08571428571,785.342857142857,779.642857142857,823,758.392857142857,855.621428571429,778.542857142857,693.192857142857,656.771428571428,664.378571428571,689.785714285714,984.378571428571,678.592857142857,706.185714285714,722.678571428571,603.592857142857,604.7,805.571428571429
"342",809.392857142857,1005.19285714286,737.378571428571,842.042857142857,847.407142857143,746.564285714286,1116.49285714285,709.542857142857,712.178571428572,851.742857142857,721.692857142857,647.742857142857,671.992857142857,695.892857142857,862.592857142857,867.264285714286,927.892857142857,771.242857142857,690.892857142857,804.992857142857,1013.96428571428,1082.47857142857,687.792857142857,875.492857142857,666.107142857143,755.992857142857,1210.29285714285,848.064285714286,717.407142857143,623.478571428572,1145.37857142857,731.507142857143,669.492857142857,714.921428571429,782.792857142857,1122.39285714286,747.592857142857,629.707142857143,700.207142857143,822.392857142857,740.764285714286,1181.60714285714,818.992857142857,673.492857142857,870.742857142857,597.692857142857,636.192857142857,968.492857142857,911.621428571429,635.292857142857,857.492857142857,1063.33571428572,845.407142857143,773.921428571429,1071.19285714286,729.978571428572,807.892857142857,579.407142857143,751.692857142857,819.192857142857,782.892857142857,787.878571428571,630.964285714286,818.264285714286,761.992857142857,1158.72142857143,792.992857142857,787.292857142857,830.664285714286,766.042857142857,863.264285714286,786.192857142857,700.842857142857,664.392857142857,671.992857142857,697.442857142857,991.992857142857,686.242857142857,713.821428571428,730.292857142857,611.242857142857,612.364285714286,813.192857142857
"350",1720.48181818182,1678.37272727273,1471.58181818182,1738.71818181818,1660.4,1673.73333333333,1630.53333333334,1497.73333333333,1639.36363636364,1620.91515151515,1412.29090909091,1487.58787878788,1492.45151515151,1430.69090909091,1673.08181818182,1716.93333333333,1777.59393939394,1614.83030303031,1552.19090909091,1654.69090909091,1631.56666666667,1609.24545454546,1522.09393939394,1693.5,1593.3,1630.85303030303,1549.95757575757,1636.45151515151,1578.7,1511.7393939394,1634.62727272727,1686.6,1538.89393939394,1531.71212121212,1709.99393939394,1586.95757575757,1579.55303030303,1527.80303030303,1465.4,1633.08181818182,1502.63636363636,1669.34545454545,1573.8,1619.4,1659.12121212121,1528.83939393939,1571.89393939394,1740.27272727272,1744.13939393939,1622.68787878788,1598.09090909091,1671.13333333334,1568,1563.26515151515,1588.09696969697,1605.08181818182,1610.10909090909,1552.74242424242,1542.3,1710.09090909091,1505.46666666666,1542.55303030303,1600.63636363636,1540.83030303031,1669.59393939394,1595.35454545455,1584.88484848485,1683.98181818182,1680.33030303031,1485.43333333333,1743.65303030303,1642.26969696969,1610.40303030303,1652.53636363636,1466.75454545454,1668.71212121212,1684.07575757576,1575.36363636364,1641.00303030303,1443.89393939394,1563.31515151515,1594.60909090909,1601.59393939394
"361",839.59,1035.41,767.57,872.24,877.63,776.74,1146.7,739.74,742.38,881.94,751.93,677.94,702.23,726.12,892.82,897.44,958.12,801.44,721.12,835.23,1044.15,1112.67,718.01,905.71,696.33,786.19,1240.5,878.27,747.63,653.68,1175.57,761.73,699.71,745.13,813.02,1152.6,777.78,659.93,730.43,852.59,770.94,1211.83,849.23,703.73,900.94,627.93,666.43,998.73,941.83,665.53,887.71,1093.54,875.63,804.13,1101.38,760.18,838.09,609.63,781.93,849.4,813.07,818.07,661.15,848.44,792.23,1188.93,823.21,817.48,860.85,796.24,893.47,816.39,731.04,694.63,702.23,727.64,1022.23,716.44,744.03,760.53,641.44,642.55,843.43
"362",561.2,757.033333333333,489.166666666667,593.866666666667,599.233333333333,498.366666666667,868.333333333333,461.366666666667,464,603.566666666667,473.533333333333,399.566666666667,423.833333333333,447.733333333333,614.433333333333,619.066666666667,679.733333333333,523.066666666667,442.733333333333,556.833333333333,765.766666666667,834.3,439.633333333333,627.333333333333,417.966666666667,507.8,962.133333333333,599.9,469.233333333333,375.3,897.166666666667,483.366666666667,421.3,466.766666666667,534.633333333333,874.2,499.4,381.566666666667,452.066666666667,574.2,492.566666666667,933.466666666667,570.833333333333,425.333333333333,622.566666666667,349.533333333333,388.033333333333,720.333333333333,663.466666666667,387.166666666667,609.333333333333,815.166666666667,597.233333333333,525.766666666667,823,481.8,559.7,331.233333333333,503.533333333333,571,534.7,539.666666666667,382.766666666667,570.066666666667,513.833333333333,910.566666666667,544.833333333333,539.1,582.466666666667,517.866666666667,615.1,538,452.65,416.233333333333,423.833333333333,449.266666666667,743.833333333333,438.066666666667,465.666666666667,482.166666666667,363.066666666667,364.166666666667,565.033333333333
"363",832.323076923077,1028.16923076923,760.323076923077,865.007692307692,870.376923076923,769.523076923077,1139.45384615385,732.507692307692,735.123076923077,874.707692307692,744.673076923076,670.707692307692,694.976923076923,718.861538461538,885.561538461538,890.223076923077,950.861538461538,794.207692307692,713.861538461538,827.969230769231,1036.92307692307,1105.42307692307,710.75,898.45,689.076923076923,778.93076923077,1233.24615384615,871.023076923077,740.376923076923,646.423076923077,1168.32307692307,754.492307692308,692.45,737.892307692307,805.76923076923,1145.35769230769,770.523076923077,652.676923076923,723.176923076923,845.323076923077,763.723076923077,1204.57692307693,841.976923076923,696.476923076923,893.707692307692,620.673076923076,659.173076923076,991.469230769231,934.592307692307,658.276923076923,880.45,1086.3,868.376923076923,796.892307692307,1094.13076923077,752.923076923077,830.85,602.376923076923,774.673076923076,842.142307692307,805.823076923077,810.823076923077,653.923076923077,841.223076923077,784.969230769231,1181.68461538461,815.95,810.23076923077,853.615384615385,789.007692307692,886.223076923077,809.130769230769,723.780769230769,687.373076923077,694.976923076923,720.407692307693,1014.97692307693,709.207692307692,736.792307692308,753.276923076923,634.207692307692,635.315384615385,836.173076923076
"364",635.5875,831.4,563.5625,668.2125,673.6,572.725,942.6875,535.7125,538.375,677.9125,547.9,473.9125,498.2,522.1,688.8,693.425,754.1,597.4125,517.1,631.2,840.1375,908.675,514,701.6875,492.3,582.1875,1036.4875,674.275,543.6,449.675,971.5625,557.7125,495.6875,541.1125,609,948.6,573.775,455.9,526.4,648.5875,566.925,1007.8,645.2,499.7,696.9125,423.9,462.4,794.7,737.8,461.5,683.6875,889.5125,671.6,600.1125,897.3875,556.175,634.1,405.6,577.9,645.4,609.075,614.0625,457.125,644.425,588.2,984.9125,619.1875,613.475,656.825,592.2125,689.475,612.3875,527.0375,490.6,498.2,523.6125,818.2,512.4125,540,556.5,437.4125,438.5125,639.4
