"FAFZone","BeaverheadCounty","BigHornCounty","BlaineCounty","BroadwaterCounty","CarbonCounty","CarterCounty","CascadeCounty","ChouteauCounty","CusterCounty","DanielsCounty","DawsonCounty","DeerLodgeCounty","FallonCounty","FergusCounty","FlatheadCounty","GallatinCounty","GarfieldCounty","GlacierCounty","GoldenValleyCounty","GraniteCounty","HillCounty","JeffersonCounty","JudithBasinCounty","LakeCounty","LewisandClarkCounty","LibertyCounty","LincolnCounty","McConeCounty","MadisonCounty","MeagherCounty","MineralCounty","MissoulaCounty","MusselshellCounty","ParkCounty","PetroleumCounty","PhillipsCounty","PonderaCounty","PowderRiverCounty","PowellCounty","PrairieCounty","RavalliCounty","RichlandCounty","RooseveltCounty","RosebudCounty","SandersCounty","SheridanCounty","SilverBowCounty","StillwaterCounty","SweetGrassCounty","TetonCounty","TooleCounty","TreasureCounty","ValleyCounty","WheatlandCounty","WibauxCounty","YellowstoneCounty"
"182",1730.16111111111,1431.22777777778,1518.15555555556,1661.96666666667,1511.15555555556,1317.91111111111,1594.91111111111,1600.58333333333,1318.45555555556,1384.68333333333,1245.25555555556,1709.55555555556,1260.90555555556,1485.22777777778,1806.87777777778,1615.83333333333,1366.25555555556,1696.75555555556,1499.08333333333,1746.02777777778,1562.73333333333,1684.46666666667,1524.75555555556,1866.37777777778,1718.68333333333,1610.96666666667,2010.03333333333,1309.01111111111,1666.26111111111,1584.35555555556,1865.69444444444,1808.78888888889,1457.62222222222,1572.93333333333,1425.38888888889,1455.15555555556,1677.16111111111,1288.03888888889,1746.08333333333,1283.91111111111,1831.65555555556,1306.95555555556,1330.27222222222,1382.32777777778,1899.17777777778,1300.82222222222,1686.15555555556,1505.65555555556,1538.1,1646.48333333333,1657.87777777778,1387.88888888889,1390.32222222222,1530.44444444444,1211.01111111111,1457.50555555556
"183",1697.225,1397.675,1485.2,1629.025,1478.2,1284.95,1561.95,1567.625,1285.525,1351.7375,1212.3,1676.6125,1227.95,1452.2625,1773.925,1582.8625,1333.325,1663.8,1466.125,1713.0625,1529.775,1651.525,1491.825,1833.425,1685.7375,1578.025,1977.0625,1276.05,1633.325,1551.425,1832.7375,1775.8375,1424.6625,1539.9625,1392.4375,1422.2,1644.225,1254.525,1713.125,1250.95,1798.7,1274.025,1297.325,1352.8625,1866.225,1267.8625,1653.2125,1472.7125,1505.1375,1613.525,1624.925,1354.9375,1357.3625,1497.4875,1178.05,1424.55
"189",1736.69672131148,1426.4131147541,1527.53606557377,1668.5,1517.67704918033,1311.7131147541,1607.48032786885,1609.96721311475,1323.02950819672,1394.07213114754,1254.63606557377,1716.0868852459,1270.29180327869,1494.60983606557,1828.23442622951,1622.35081967213,1375.64426229508,1706.13606557377,1511.00163934426,1752.55081967213,1572.12459016393,1691,1537.32459016393,1872.90983606557,1725.21967213115,1620.35573770492,2016.55081967213,1318.4,1672.8,1596.28360655738,1872.22786885246,1815.32295081967,1464.2737704918,1579.45081967213,1434.78032786885,1464.53606557377,1689.73278688525,1283.22786885246,1752.60983606557,1293.3,1838.17704918033,1316.34262295082,1339.66229508197,1372.51475409836,1905.70819672131,1310.20163934426,1692.68852459016,1512.18852459016,1544.6262295082,1659.04590163934,1667.26557377049,1393.81147540984,1399.70163934426,1542.36393442623,1220.4,1464.03442622951
"190",1255.35858585859,922.131313131313,1124.96363636364,1187.15555555556,1036.3404040404,749.268686868687,1191.32070707071,1200.47070707071,831.570707070707,991.509090909091,852.063636363636,1234.74848484848,823.288383838384,1083.96313131313,1448.37070707071,1141.02424242424,929.277272727273,1303.96111111111,1044.87171717172,1271.22323232323,1169.55454545454,1209.65555555556,1121.14898989899,1391.56868686869,1243.89191919192,1220.23333333333,1535.22323232323,915.843434343434,1191.4595959596,1130.14949494949,1390.9101010101,1333.99797979798,984.710606060606,1098.12323232323,996.94696969697,1061.96363636364,1273.55808080808,778.947474747475,1271.27878787879,872.015656565657,1356.84141414141,913.775757575758,937.097474747475,853.558585858586,1424.37070707071,907.644444444444,1211.34646464646,1030.84747474747,1063.3101010101,1242.87323232323,1265.39646464647,903.780303030303,997.143434343434,1076.2303030303,817.842929292929,982.714141414141
"201",1356.82222222222,1030.33333333333,1280.04444444444,1295.37777777778,1144.54444444444,857.477777777778,1316.6,1333.48888888889,938.377777777778,1146.57777777778,1007.15555555556,1342.95555555556,931.9,1216.22222222222,1556.57777777778,1249.22222222222,1031.57777777778,1441.75555555556,1153.07777777778,1379.42222222222,1324.63333333333,1317.87777777778,1246.45555555556,1499.77777777778,1352.1,1373.65555555556,1643.42222222222,1070.91111111111,1299.65555555556,1238.35555555556,1499.1,1442.2,1089.02222222222,1206.32222222222,1101.48888888889,1217.04444444444,1398.87777777778,887.155555555556,1379.48888888889,991.1,1465.04444444444,1068.85555555556,1092.17777777778,961.766666666667,1532.57777777778,1062.7,1319.55555555556,1139.05555555556,1171.5,1368.17777777778,1403.37777777778,1008.2,1152.2,1184.44444444444,972.911111111111,1090.9
"202",1274.48333333333,1012.36666666667,1281.23333333333,1277.38333333333,1126.56666666667,847.066666666667,1298.63333333333,1315.53333333333,927.983333333333,1163.4,1023.95,1324.98333333333,921.483333333333,1198.23333333333,1538.61666666667,1231.23333333333,1021.18333333333,1423.78333333333,1135.11666666667,1361.45,1334.55,1299.88333333333,1228.48333333333,1481.83333333333,1334.13333333333,1355.71666666667,1625.45,1087.7,1281.71666666667,1220.38333333333,1481.13333333333,1424.23333333333,1133.28333333333,1188.35,1167.73333333333,1279.13333333333,1380.88333333333,876.733333333333,1361.53333333333,980.683333333333,1447.06666666667,1085.65,1109,971.683333333333,1514.61666666667,1108.16666666667,1301.58333333333,1121.08333333333,1153.53333333333,1350.23333333333,1385.43333333333,1074.83333333333,1169,1166.46666666667,991.5,1072.93333333333
"209",1166.57222222222,900.537222222222,1166.26666666667,1165.45444444445,1014.75222222222,753.720555555556,1186.71111111111,1203.69,848.703333333333,1057.20555555556,918.05,1213.05,828.148333333334,1086.32,1426.66666666667,1119.32,941.911111111111,1311.835,1023.27777777778,1249.51666666667,1218.54555555556,1187.95444444445,1116.54888888889,1369.86666666667,1222.18888888889,1243.76111111111,1513.51666666667,981.536666666667,1169.76111111111,1108.55555555555,1369.2,1312.28888888889,1013.075,1076.41666666667,1043.19,1149.97222222222,1268.95444444445,797.483333333333,1249.57888888889,901.442222222222,1335.13833333334,980.28,1009.22111111111,905.667777777777,1402.66666666667,1002.62444444444,1189.65111111111,1009.26,1041.70666666667,1238.26666666667,1273.46777777778,949.086666666667,1061.74833333333,1054.52722222222,871.731666666667,961.106666666667
"211",1849.7375,1555.4125,1637.7125,1781.5375,1630.7125,1437.5125,1714.5125,1720.175,1438.0375,1504.275,1364.8125,1829.1375,1380.5125,1604.8125,1926.4625,1735.4125,1485.8125,1816.3125,1618.6375,1865.6125,1682.3125,1804.0375,1644.3125,1985.9625,1838.2875,1730.5375,2129.6125,1428.6125,1785.8375,1703.9125,1985.3,1928.3875,1577.2125,1692.5125,1544.9875,1574.7125,1796.7375,1412.2375,1865.675,1403.5125,1951.2125,1426.5375,1449.8625,1505.4125,2018.75,1420.4125,1805.7375,1625.2375,1657.7,1766.05,1777.4625,1507.4875,1509.9125,1650.0125,1330.6125,1577.1125
"212",1852.20909090909,1552.19090909091,1640.2,1784.01818181818,1633.2,1439.97272727273,1716.97272727273,1722.62727272727,1440.5,1506.72727272727,1367.3,1831.6,1382.97272727273,1607.29090909091,1928.92727272727,1737.88181818182,1488.30909090909,1818.8,1621.11818181818,1868.08181818182,1684.79090909091,1806.51818181818,1646.80909090909,1988.42727272727,1840.76363636364,1733.01818181818,2132.09090909091,1431.07272727273,1788.30909090909,1706.40909090909,1987.77272727273,1930.86363636364,1579.68181818182,1694.98181818182,1547.46363636364,1577.2,1799.20909090909,1409,1868.12727272727,1405.97272727273,1953.7,1429,1452.32727272727,1502.4,2021.21818181818,1422.87272727273,1808.20909090909,1627.70909090909,1660.17272727273,1768.52727272727,1779.92727272727,1509.96363636364,1512.37272727273,1652.5,1333.07272727273,1579.57272727273
"219",1907.19158415842,1597.36881188119,1716.39207920792,1838.99306930693,1688.17178217821,1465.21089108911,1797.14108910891,1798.7702970297,1492.55544554455,1582.93267326733,1443.4900990099,1886.58366336634,1450.50742574257,1683.14702970297,2020.74851485148,1792.85297029703,1555.7396039604,1896.60445544554,1682.62871287129,1923.05792079208,1760.98118811881,1861.49306930693,1726.97970297029,2043.40198019802,1895.72277227723,1809.22128712871,2187.05297029703,1507.26633663366,1843.29108910891,1767.91237623762,2042.73118811881,1985.82227722772,1635.99554455446,1749.95792079208,1619.56732673267,1653.39207920792,1879.38910891089,1454.18762376238,1923.11188118812,1482.16435643564,2008.67277227723,1505.20396039604,1528.5198019802,1541.4702970297,2076.2,1499.06435643564,1863.18366336634,1682.68366336634,1715.13514851486,1848.70099009901,1857.80693069307,1563.29653465347,1588.56435643564,1713.99455445544,1409.26633663366,1634.53118811881
"221",2060.11111111111,1793.95555555556,2060.67777777778,2058.97777777778,1908.15555555556,1600.27777777778,2080.24444444444,2097.1,1681.17777777777,1888.68888888889,1749.26111111111,2106.56666666667,1674.7,1979.84444444444,2320.17777777778,2012.84444444444,1774.38333333333,2205.36666666667,1916.67777777778,2143.04444444444,2105.01111111111,2081.47777777778,2010.06666666667,2263.37777777778,2115.71111111111,2137.27777777778,2407.04444444444,1813.02777777778,2063.27777777778,2001.96666666667,2262.71111111111,2205.81111111111,1907.95555555556,1969.94444444444,1925.63333333333,2001.13333333334,2162.47777777778,1629.97777777777,2143.1,1733.91666666667,2228.66666666667,1810.97222222222,1834.27222222222,1704.57777777777,2296.17777777778,1804.81111111111,2083.16666666667,1902.66666666667,1935.11111111111,2131.77777777778,2166.97777777778,1815.11111111111,1894.31111111111,1948.04444444444,1715.02777777778,1854.51111111111
"222",1973.15,1711.05,1979.9,1976.05,1825.25,1543.65,1997.35,2014.2,1624.55,1890.925,1751.475,2023.65,1618.15,1896.95,2237.25,1929.95,1717.8,2122.45,1833.75,2060.15,2033.25,1998.55,1927.15,2180.45,2032.8,2054.35,2324.15,1815.275,1980.35,1919.05,2179.8,2122.9,1831.95,1887.05,1866.35,1977.8,2079.55,1573.35,2060.2,1677.35,2145.75,1813.175,1836.475,1647.95,2213.25,1807.075,2000.25,1819.75,1852.2,2048.85,2084.05,1773.55,1896.575,1865.15,1717.275,1771.65
"223",2129.67,1860.41,2121.8,2125.455,1974.63,1684.4,2146.69,2163.58,1765.3,1973.5,1834.04,2173.04,1758.81,2046.295,2386.67,2079.295,1858.5,2271.82,1983.18,2209.495,2173.38,2147.955,2076.54,2329.87,2182.19,2203.755,2473.495,1897.81,2129.755,2068.44,2329.19,2272.28,1965.22,2036.405,1984.96,2043.95,2228.955,1714.08,2209.58,1818.01,2295.13,1895.75,1919.09,1788.68,2362.67,1889.61,2149.64,1969.15,2001.59,2198.28,2233.47,1874.18,1979.11,2014.51,1799.81,1920.99
"229",1940.61511627907,1674.41046511628,1934.0988372093,1939.43139534883,1788.61744186047,1491.31976744186,1960.68023255814,1977.55,1572.21511627907,1792.35697674419,1652.92674418604,1987.02674418605,1565.74767441861,1860.29418604651,2200.63837209303,1893.29418604651,1665.42209302326,2085.82209302326,1797.14069767442,2023.49767441861,1984.63953488372,1961.93139534883,1890.52674418605,2143.84302325581,1996.16395348838,2017.73372093023,2287.49534883721,1716.68837209303,1943.73372093023,1882.42906976745,2143.17093023256,2086.25930232558,1778.14534883721,1850.3976744186,1801.45930232558,1888.18953488372,2042.93139534883,1521.00581395349,2023.55,1624.95813953489,2109.11860465116,1714.63837209302,1737.9546511628,1595.61279069767,2176.63604651162,1708.49069767442,1963.62906976744,1783.12906976744,1815.57325581395,2012.23837209303,2047.43837209303,1703.73023255814,1797.99069767442,1828.50930232558,1618.68837209303,1734.97674418604
"230",2709.290625,2409.746875,2497.259375,2641.090625,2490.259375,2297.025,2574.025,2579.703125,2297.578125,2363.796875,2224.359375,2688.671875,2240.009375,2464.328125,2785.996875,2594.934375,2345.384375,2675.859375,2478.196875,2725.128125,2541.840625,2663.590625,2503.884375,2845.496875,2697.809375,2590.090625,2989.128125,2288.121875,2645.390625,2563.471875,2844.809375,2787.903125,2436.734375,2552.034375,2404.509375,2434.259375,2656.290625,2266.578125,2725.203125,2263.025,2810.759375,2286.078125,2309.390625,2364.934375,2878.296875,2279.925,2665.278125,2484.778125,2517.215625,2625.590625,2636.996875,2367.009375,2369.425,2509.540625,2190.121875,2436.615625
"241",2244.32142857143,1944.8,2032.31428571429,2176.12142857143,2025.31428571429,1832.1,2109.1,2114.75,1832.62142857143,1898.85,1759.42142857143,2223.72142857143,1775.06428571429,1999.4,2321.05,2130,1880.42142857143,2210.90714285715,2013.25,2260.2,2076.9,2198.62142857143,2038.92142857143,2380.55,2232.85,2125.12142857143,2524.2,1823.2,2180.42142857143,2098.52142857143,2379.86428571428,2322.95,1971.8,2087.1,1939.55,1969.31428571429,2191.32142857143,1801.62142857143,2260.25,1798.1,2345.81428571428,1821.12142857143,1844.45,1900,2413.32142857143,1814.98571428571,2200.32142857143,2019.82142857143,2052.25714285715,2160.62142857143,2172.05,1902.05,1904.48571428571,2044.6,1725.2,1971.67857142857
"242",2238.4,1938.88,2026.4,2170.22,2019.4,1826.16,2103.16,2108.86,1826.7,1892.94,1753.5,2217.8,1769.16,1993.48,2315.12,2124.06,1874.5,2205,2007.32,2254.28,2070.98,2192.72,2033,2374.62,2226.96,2119.22,2518.28,1817.26,2174.52,2092.6,2373.96,2317.06,1965.86,2081.18,1933.66,1963.4,2185.4,1795.7,2254.36,1792.16,2339.88,1815.2,1838.52,1894.08,2407.42,1809.06,2194.4,2013.9,2046.36,2154.72,2166.12,1896.16,1898.56,2038.68,1719.26,1965.76
"249",2263.95,1964.40833333333,2051.925,2195.75833333333,2044.925,1851.68333333333,2128.69166666667,2134.36666666667,1852.25,1918.475,1779.03333333333,2243.35,1794.68333333333,2018.99166666667,2340.65833333333,2149.59166666667,1900.04166666667,2230.525,2032.85833333333,2279.79166666667,2096.51666666667,2218.25833333333,2058.54166666667,2400.15833333333,2252.475,2144.75833333333,2543.79166666667,1842.78333333333,2200.05833333333,2118.14166666667,2399.48333333333,2342.575,1991.39166666667,2106.69166666667,1959.175,1988.925,2210.95,1821.25,2279.86666666667,1817.68333333333,2365.425,1840.75,1864.06666666667,1919.59166666667,2432.95833333333,1834.59166666667,2219.94166666667,2039.43333333333,2071.88333333333,2180.26666666667,2191.66666666667,1921.675,1924.09166666667,2064.20833333333,1744.78333333333,1991.28333333333
"251",2529.55,2230.0125,2317.525,2461.35,2310.525,2117.3,2394.3,2399.975,2117.85,2184.075,2044.625,2508.9375,2060.3,2284.6125,2606.275,2415.2,2165.6375,2496.125,2298.475,2545.4125,2362.125,2483.85,2324.1375,2665.775,2518.075,2410.35,2809.4125,2108.4,2465.65,2383.7375,2665.1,2608.1875,2257,2372.3125,2224.775,2254.525,2476.55,2086.85,2545.475,2083.3,2631.025,2106.35,2129.6625,2185.2,2698.5625,2100.2,2485.5375,2305.0375,2337.5,2445.85,2457.275,2187.275,2189.7,2329.8125,2010.4,2256.8875
"259",2478.15,2178.6,2266.1,2409.95,2259.1,2065.88333333333,2342.88333333333,2348.55,2066.43333333333,2132.65,1993.21666666667,2457.51666666667,2008.86666666667,2233.18333333333,2554.85,2363.78333333333,2114.21666666667,2444.71666666667,2247.05,2493.98333333333,2310.68333333333,2432.45,2272.71666666667,2614.35,2466.66666666667,2358.95,2757.98333333333,2056.96666666667,2414.23333333333,2332.33333333333,2613.66666666667,2556.75,2205.58333333333,2320.88333333333,2173.36666666667,2203.1,2425.15,2035.43333333333,2494.05,2031.88333333333,2579.6,2054.93333333333,2078.25,2133.78333333333,2647.15,2048.78333333333,2434.13333333333,2253.63333333333,2286.06666666667,2394.45,2405.85,2135.86666666667,2138.26666666667,2278.38333333333,1958.96666666667,2205.46666666667
"261",1803.21,1503.67,1591.19,1735,1584.19,1390.95,1667.95,1673.61,1391.5,1457.71,1318.29,1782.6,1333.94,1558.26,1879.91,1688.86,1439.29,1769.79,1572.11,1819.05,1635.78,1757.5,1597.79,1939.41,1791.72,1684,2083.06,1382.05,1739.31,1657.4,1938.74,1881.81,1530.65,1645.96,1498.42,1528.19,1750.21,1360.5,1819.11,1356.95,1904.69,1380,1403.31,1458.86,1972.21,1373.84,1759.19,1578.69,1611.13,1719.51,1730.91,1460.92,1463.34,1603.47,1284.05,1530.53
"262",1720.6875,1421.1625,1508.675,1652.4875,1501.675,1308.4625,1585.4625,1591.1125,1308.975,1375.2125,1235.775,1700.075,1251.45,1475.7625,1797.4,1606.3625,1356.775,1687.275,1489.6,1736.5625,1553.275,1674.9875,1515.275,1856.9,1709.225,1601.4875,2000.5625,1299.5625,1656.775,1574.875,1856.25,1799.3375,1448.1625,1563.4625,1415.9375,1445.675,1667.6875,1277.975,1736.6125,1274.4625,1822.175,1297.475,1320.8125,1376.3625,1889.7,1291.3625,1676.675,1496.175,1528.65,1637,1648.4,1378.4375,1380.8625,1520.975,1201.5625,1448.05
"269",1660.42846153846,1379.96076923077,1448.40538461538,1592.22692307692,1441.40538461538,1248.17615384615,1525.17615384615,1530.84538461539,1248.71461538461,1252.38153846154,1175.50538461539,1639.81461538462,1191.16846153846,1415.48692307692,1737.13769230769,1546.08384615385,1296.51615384615,1627.00538461539,1429.33307692308,1676.28846153846,1492.99461538461,1614.72692307692,1455.01615384615,1796.63769230769,1648.95923076923,1541.22692307692,1940.28692307692,1239.27769230769,1596.52384615385,1514.61615384615,1795.97,1739.05769230769,1387.88846153846,1503.18538461538,1355.65769230769,1385.40538461538,1607.42846153846,1285.21153846154,1676.34538461539,1214.17615384615,1761.90538461538,1237.21461538461,1210.47615384615,1316.08538461539,1829.43461538461,1187.17461538461,1616.41769230769,1435.91769230769,1468.37153846154,1576.73461538462,1588.13769230769,1318.15769230769,1320.57615384615,1460.69615384615,1141.27769230769,1387.76846153846
"271",1115.74210526316,833.305263157895,903.731578947368,1047.54210526316,896.731578947368,703.484210526316,980.484210526316,986.173684210526,704.031578947368,770.278947368421,630.826315789474,1095.13684210526,646.484210526316,870.794736842105,1192.46315789474,1001.4,751.836842105263,1082.33157894737,884.663157894737,1131.6,948.315789473684,1070.04210526316,910.336842105263,1251.96315789474,1104.27894736842,996.542105263158,1395.6,694.589473684211,1051.84210526316,969.942105263158,1251.28421052632,1194.37894736842,843.210526315789,958.505263157895,810.978947368421,840.731578947368,1062.74210526316,742.505263157895,1131.67368421053,669.484210526316,1217.22631578947,692.531578947368,715.857894736842,768.263157894737,1284.75263157895,686.389473684211,1071.74210526316,891.236842105263,923.684210526316,1032.05789473684,1043.46315789474,773.478947368421,775.889473684211,916.021052631579,596.589473684211,843.078947368421
"279",1069.54705882353,769.898529411765,854.145588235294,1001.34558823529,850.527941176471,627.885294117647,945.316176470588,940.386764705882,656.716176470588,702.669117647059,599.652941176471,1048.93970588235,593.558823529412,839.626470588235,1156.95294117647,955.208823529412,714.535294117647,1034.38382352941,844.113235294118,1085.41029411765,898.732352941176,1023.84558823529,878.752941176471,1205.75882352941,1058.07941176471,947.989705882353,1318.41911764706,662.095588235294,1005.64705882353,929.394117647059,1205.09117647059,1148.18382352941,798.876470588235,912.310294117647,774.464705882353,791.145588235294,1015.34558823529,675.641176470588,1085.46911764706,635.911764705882,1171.02794117647,644.892647058824,657.775,705.302941176471,1238.55735294118,631.758823529412,1025.53676470588,845.039705882353,877.491176470588,996.739705882353,995.579411764706,726.810294117647,726.320588235294,875.473529411765,565.432352941177,796.888235294118
"280",1989.48170731708,1662.42926829269,1909.69512195122,1927.46219512195,1776.63902439024,1487.13292682927,1948.71219512195,1965.58780487805,1568.03292682927,1776.24512195121,1636.79878048781,1975.05487804878,1561.56219512195,1848.31829268292,2188.6743902439,1881.31829268292,1661.24512195121,2073.84146341464,1785.1756097561,2011.52195121951,1954.28292682927,1949.96219512195,1878.55487804878,2131.87560975609,1984.19756097561,2005.76463414634,2275.52073170732,1700.57073170732,1931.76585365853,1870.45365853658,2131.20609756098,2074.29756097561,1721.99390243903,1838.42073170732,1731.15731707317,1846.69512195122,2030.96341463415,1516.80853658537,2011.58780487805,1620.76829268293,2097.13902439025,1698.50975609756,1721.83292682927,1591.41951219512,2164.6743902439,1692.36951219512,1951.65731707317,1771.15487804878,1803.60365853659,2000.27804878049,2035.4756097561,1637.85365853659,1781.86951219512,1816.52682926829,1602.57073170732,1723.00487804878
"291",1357.23846153846,1024,1273.70769230769,1289.03076923077,1138.20769230769,851.138461538461,1310.28461538462,1327.16923076923,932.053846153846,1140.26153846154,1000.81538461538,1336.63076923077,925.584615384615,1209.9,1550.23846153846,1242.9,1025.26153846154,1435.40769230769,1146.73846153846,1373.09230769231,1318.3,1311.53076923077,1240.13076923077,1493.45384615385,1345.78461538462,1367.33846153846,1637.09230769231,1064.59230769231,1293.33846153846,1232.02307692308,1492.78461538462,1435.87692307692,1082.7,1199.99230769231,1095.17692307692,1210.70769230769,1392.53076923077,880.823076923077,1373.16923076923,984.792307692308,1458.70769230769,1062.52307692308,1085.85384615385,955.438461538462,1526.23846153846,1056.39230769231,1313.23076923077,1132.73076923077,1165.18461538462,1361.85384615385,1397.05384615385,1001.87692307692,1145.89230769231,1178.1,966.592307692308,1084.58461538462
"292",1588.875,1255.65,1495.76875,1520.6625,1369.85,1082.775,1541.925,1558.7875,1163.675,1362.30625,1222.86875,1568.2625,1157.2125,1441.5375,1781.875,1474.5375,1256.8875,1667.05,1378.375,1604.7375,1540.36875,1543.1625,1471.7625,1725.075,1577.4,1589.29375,1868.7375,1286.64375,1524.975,1463.6625,1724.4125,1667.5,1314.3375,1431.6375,1326.8,1432.76875,1624.1625,1112.45,1604.7875,1213.68125,1690.35,1284.58125,1307.89375,1187.0625,1757.875,1278.45625,1544.85,1364.35,1396.8125,1593.475,1628.675,1233.5,1367.95625,1409.7375,1188.64375,1316.2125
"299",1522.36489361702,1189.14042553191,1430.94627659575,1454.16914893617,1303.34787234043,1016.27659574468,1475.42021276596,1492.28404255319,1097.17872340426,1297.48244680851,1158.04840425532,1501.75638297872,1090.7085106383,1375.03191489362,1715.37553191489,1408.03191489362,1192.30106382979,1600.55,1311.87553191489,1538.2329787234,1475.53776595745,1476.66914893617,1405.25638297872,1658.57872340426,1510.89468085106,1524.84840425532,1802.2329787234,1221.82074468085,1458.47021276596,1397.15638297872,1657.91170212766,1600.99255319149,1247.82872340426,1365.13191489362,1263.12127659574,1367.94627659575,1557.66914893617,1045.95531914894,1538.28404255319,1150.74893617021,1623.84787234043,1219.75531914894,1243.07287234042,1120.57021276596,1691.37553191489,1213.6170212766,1478.35638297872,1297.85638297872,1330.30957446809,1526.97659574468,1562.17872340426,1166.99255319149,1303.11914893617,1343.2414893617,1123.82074468085,1249.70957446809
"311",1166.63333333333,839.733333333333,1089.43333333333,1104.75,953.933333333333,666.866666666667,1126.03333333333,1142.88333333333,747.783333333333,955.983333333333,816.533333333333,1152.33333333333,741.333333333333,1025.63333333333,1365.98333333333,1058.63333333333,840.983333333333,1251.13333333333,962.483333333333,1188.83333333333,1134.03333333333,1127.25,1055.83333333333,1309.16666666667,1161.51666666667,1183.06666666667,1452.83333333333,880.333333333333,1109.06666666667,1047.73333333333,1308.53333333333,1251.61666666667,898.433333333333,1015.73333333333,910.916666666667,1026.43333333333,1208.25,696.533333333333,1188.88333333333,800.533333333333,1274.43333333333,878.233333333333,901.583333333333,771.166666666667,1341.98333333333,872.133333333333,1128.93333333333,948.433333333333,980.933333333333,1177.58333333333,1212.76666666667,817.6,961.633333333333,993.833333333333,782.333333333333,900.333333333333
"319",978.108045977011,676.824137931034,944.818390804598,941.854022988506,791.029885057471,521.820114942529,963.102298850575,979.973563218391,602.124137931035,811.649425287356,672.257471264368,989.442528735632,596.335057471264,862.713793103448,1203.06896551724,895.713793103448,695.33908045977,1088.23333333333,799.566666666667,1025.9091954023,997.687356321839,964.354022988506,892.940229885058,1146.26551724138,998.585057471264,1020.15402298851,1289.9091954023,735.97183908046,946.154022988506,884.840229885058,1145.59195402299,1088.68505747126,770.496551724138,852.812643678161,792.647126436782,902.918965517242,1045.35287356322,550.896551724138,1025.97356321839,654.859770114943,1111.53103448276,734.080459770115,761.775287356322,626.864367816092,1179.06781609195,766.184482758621,966.03908045977,785.542528735632,817.991954022989,1014.66781609195,1049.86551724138,696.530459770115,815.44540229885,830.922988505747,640.237356321839,737.393103448276
"321",771.6,1022.25,1139.95,874,956.1,1119.6,979.9,1037.9,1119.8,1332,1193.8,841.95,1187.15,994.05,1055.6,811.1,1119.7,1073.3,974.5,878.4,1104.85,856.4,998.95,998.8,915.2,1078.1,1142.45,1256.3,791.9,919.9,998.1,941.2,1016.35,854.4,1047.6,1126.8,1065,1038.35,878.5,1161,830.4,1257.9,1304.2,1085.55,1031.6,1317.9,827.5,927.8,891.3,994.15,1069.5,1045.1,1201.7,934.35,1219.4,976.2
"329",695.113333333333,959.993333333333,1063.45333333333,797.506666666667,910.953333333333,1155.30666666667,903.453333333333,961.446666666667,1043.28666666667,1255.54,1117.35333333333,765.486666666667,1110.67333333333,917.553333333333,883.056666666667,734.653333333333,1043.25333333333,988.123333333333,898.04,801.953333333333,1028.35333333333,779.906666666667,922.486666666667,826.263333333333,838.746666666667,1001.6,951.48,1179.85333333333,715.453333333333,843.433333333333,825.583333333333,768.676666666667,939.886666666667,777.906666666667,971.133333333333,1050.34666666667,988.5,1042.76666666667,802.046666666667,1084.55333333333,718.596666666667,1181.38666666667,1227.72666666667,1009.05333333333,859.056666666667,1241.45333333333,751.006666666667,851.333333333333,814.833333333333,917.686666666667,993.033333333333,968.653333333333,1125.25333333333,857.853333333333,1142.95333333333,899.753333333333
"331",2515.42,2215.88,2303.38,2447.22,2296.38,2103.14,2380.14,2385.84,2103.7,2169.94,2030.48,2494.78,2046.14,2270.48,2592.14,2401.08,2151.48,2481.98,2284.34,2531.28,2347.98,2469.72,2309.98,2651.64,2503.94,2396.22,2795.28,2094.26,2451.5,2369.6,2650.94,2594.04,2242.86,2358.16,2210.64,2240.38,2462.42,2072.68,2531.34,2069.14,2616.88,2092.2,2115.52,2171.08,2684.44,2086.06,2471.4,2290.9,2323.34,2431.72,2443.14,2173.14,2175.56,2315.68,1996.26,2242.74
"339",2500.42,2200.92,2288.42,2432.22,2281.42,2088.2,2365.2,2370.86,2088.72,2154.98,2015.52,2479.82,2031.2,2255.5,2577.16,2386.12,2136.52,2467.02,2269.36,2516.32,2333.02,2454.72,2295.02,2636.66,2488.98,2381.22,2780.32,2079.3,2436.54,2354.62,2635.98,2579.08,2227.92,2343.2,2195.68,2225.42,2447.42,2057.72,2516.36,2054.2,2601.92,2077.22,2100.54,2156.12,2669.46,2071.1,2456.42,2275.92,2308.4,2416.74,2428.16,2158.18,2160.6,2300.72,1981.3,2227.78
"341",2308.6,2009.08571428571,2096.58571428571,2240.40714285714,2089.58571428571,1896.35714285714,2173.35714285714,2179.03571428571,1896.88571428571,1963.12142857143,1823.68571428571,2287.99285714286,1839.34285714286,2063.67142857143,2385.32142857143,2194.27142857143,1944.69285714286,2275.18571428571,2077.52142857143,2324.47142857143,2141.18571428571,2262.90714285714,2103.19285714286,2444.82142857143,2297.14285714286,2189.40714285714,2588.47142857143,1887.46428571429,2244.7,2162.79285714286,2444.14285714286,2387.24285714286,2036.07142857143,2151.37142857143,2003.83571428571,2033.58571428571,2255.6,1865.88571428571,2324.53571428571,1862.35714285714,2410.08571428571,1885.38571428571,1908.72142857143,1964.27142857143,2477.60714285714,1879.25,2264.58571428571,2084.08571428571,2116.55,2224.90714285714,2236.32142857143,1966.33571428571,1968.75,2108.88571428571,1789.46428571429,2035.94285714286
