"FAFZone","ArkansasCounty","AshleyCounty","BaxterCounty","BentonCounty","BooneCounty","BradleyCounty","CalhounCounty","CarrollCounty","ChicotCounty","ClarkCounty","ClayCounty","CleburneCounty","ClevelandCounty","ColumbiaCounty","ConwayCounty","CraigheadCounty","CrawfordCounty","CrittendenCounty","CrossCounty","DallasCounty","DeshaCounty","DrewCounty","FaulknerCounty","FranklinCounty","FultonCounty","GarlandCounty","GrantCounty","GreeneCounty","HempsteadCounty","HotSpringCounty","HowardCounty","IndependenceCounty","IzardCounty","JacksonCounty","JeffersonCounty","JohnsonCounty","LafayetteCounty","LawrenceCounty","LeeCounty","LincolnCounty","LittleRiverCounty","LoganCounty","LonokeCounty","MadisonCounty","MarionCounty","MillerCounty","MississippiCounty","MonroeCounty","MontgomeryCounty","NevadaCounty","NewtonCounty","OuachitaCounty","PerryCounty","PhillipsCounty","PikeCounty","PoinsettCounty","PolkCounty","PopeCounty","PrairieCounty","PulaskiCounty","RandolphCounty","StFrancisCounty","SalineCounty","ScottCounty","SearcyCounty","SebastianCounty","SevierCounty","SharpCounty","StoneCounty","UnionCounty","VanBurenCounty","WashingtonCounty","WhiteCounty","WoodruffCounty","YellCounty"
"271",911.913157894737,965.736842105263,738.536842105263,670.084210526316,705.836842105263,939.936842105263,929.1,692.210526315789,970.013157894736,901.136842105263,740.402631578947,801.326315789474,905.952631578947,959.884210526316,835.063157894737,815.26052631579,734.036842105263,819.365789473685,849.718421052631,913.584210526316,943.136842105263,937.752631578947,809.036842105263,759.173684210526,779.821052631579,882.610526315789,877.163157894737,749.055263157895,921.610526315789,882.778947368421,902.352631578947,829.110526315789,779.563157894737,846.113157894737,885.610526315789,782.047368421053,963.936842105263,806.218421052632,865.171052631579,916.278947368421,917.131578947368,787.636842105263,860.236842105263,717.31052631579,722.584210526316,937.8,773.055263157895,907.386842105263,839.336842105263,926.436842105263,725.536842105263,948.9,853.131578947368,887.965789473684,877.563157894737,819.944736842105,836.884210526316,810.036842105263,879.255263157895,838.936842105263,753.381578947369,851.642105263158,882.826315789474,793.421052631579,741.236842105263,756.531578947368,880.210526315789,787.710526315789,778.236842105263,958.836842105263,776.236842105263,692.936842105263,838.96052631579,878.028947368421,819.421052631579
"279",986.407352941176,1041.70882352941,813.705882352941,746.536764705882,781.525,1016.02941176471,1004.78823529412,768.657352941176,1044.08161764706,977.073529411765,840.718382352941,877.052941176471,981.673529411765,1035.90588235294,911.530882352941,900.234558823529,810.511764705882,916.513970588235,934.239705882353,989.385294117647,1016.68529411765,1013.79411764706,884.704411764706,835.635294117647,850.830882352941,959.055882352941,952.875,849.819852941176,998.055882352941,958.585294117647,978.823529411765,901.163235294118,851.591176470588,915.619117647059,961.677941176471,858.523529411765,1039.97058823529,877.35294117647,957.048529411765,992.261764705882,993.576470588235,864.102941176471,935.823529411765,793.754411764706,798.251470588235,1014.24852941176,876.72794117647,979.576470588235,915.801470588235,1002.47205882353,801.226470588235,1024.49705882353,929.576470588235,983.817647058823,954.030882352941,912.908088235294,913.335294117647,886.513235294118,953.475,914.658823529412,857.706617647058,944.702941176471,958.322058823529,869.866176470588,816.907352941176,832.975,956.657352941176,858.727941176471,853.55,1034.54411764706,851.932352941177,769.416176470588,912.844852941176,947.529411764706,895.866176470588
"280",233.087804878049,200.323170731707,382.293902439024,491.273170731708,408.771951219512,240.723170731708,266.910365853659,433.960975609756,171.530487804878,313.593292682927,322.7,318.763414634146,249.895121951219,282.395731707317,329.268292682927,264.360975609756,426.053658536586,212.012195121951,239.341463414634,282.46768292683,209.136585365854,209.542073170731,311.710975609756,403.498780487805,354.313414634147,317.617682926829,272.616463414634,288.20487804878,324.199390243902,301.857926829268,354.353658536585,308.835365853658,352.690243902439,282.193902439024,243.769512195121,380.046341463414,316.555487804878,295.860975609756,208.913414634146,225.45731707317,367.743292682926,396.246341463415,272.164634146342,446.459756097561,392.713414634146,339.15,256.303658536585,229.69756097561,357.498170731707,306.987195121951,414.934146341463,277.85243902439,324.781707317073,202.210975609756,344.237195121951,248.268292682927,394.768292682926,354.121951219512,264.208536585366,281.214634146341,308.993902439024,230.031707317073,304.396341463415,400.388414634146,366.001219512195,442.457317073171,378.871341463415,338.381707317073,343.439024390244,249.211585365853,346.389024390244,463.751219512195,292.320731707317,265.115853658537,363.239024390244
"291",470.861538461538,523.738461538462,294.923076923077,238.115384615385,262.238461538462,497.907692307692,487.046153846154,251.015384615385,528.746153846154,458.384615384615,419.992307692308,357.684615384615,463.946153846154,519.446153846154,381.630769230769,402.753846153846,302.084615384615,468.946153846154,435.792307692308,471.546153846154,501.092307692308,495.746153846154,367.338461538462,327.215384615385,336.153846153846,432,435.138461538462,411.261538461538,485.553846153846,440.746153846154,470.4,385.453846153846,335.946153846154,407.830769230769,443.553846153846,342.9,523.515384615385,367.384615384615,476.338461538462,474.246153846154,485.138461538462,355.676923076923,418.207692307692,280.9,278.946153846154,504.476923076923,467.292307692308,468.938461538462,404.884615384615,486.007692307692,281.923076923077,503.030769230769,402.523076923077,512.238461538462,443.130769230769,422.653846153846,404.915384615385,357.623076923077,438.892307692308,396.907692307692,373.192307692308,467.776923076923,431.469230769231,361.423076923077,297.592307692308,324.546153846154,448.223076923077,344.053846153846,334.638461538462,516.8,332.638461538462,261,400.946153846154,442.376923076923,379.153846153846
"292",404.6,488.5875,240.925,305.0125,280.2625,470.4625,437.7375,279.1125,461.8375,424.3875,199.4125,308.1875,414.6375,490.7375,364.6625,234.1125,365.775,287.325,271.05,429.5375,425.1875,465.1625,349.025,368.0125,230.9625,407.7625,385.825,208.025,464.0375,398.7375,479.2625,270.5875,253.1625,260.35,415.9125,363.275,494.775,229.6125,327.0625,441.7125,515.9625,389.5875,364.6875,315.9125,290.925,497.9375,240.975,354.2375,429.8875,457.275,299.9625,451.3875,382.35,349.7125,453.725,276.05,465.2875,358.075,359.8125,348.375,209.825,319.55,378.175,425.125,311.3,388.2375,491.25,239.1375,285,467.475,336.1375,324.675,303.2375,292.2875,389.1
"299",383.923404255319,452.196276595745,219.236170212766,248.779787234043,223.690425531915,426.412765957447,415.294680851064,224.296808510638,451.616489361703,394.863829787234,269.178723404255,283.8,391.785106382979,460.057446808511,310.917021276596,277.737234042553,307.847872340426,332.978723404255,312.022340425532,402.765957446808,420.278723404255,424.509574468085,304.472340425532,308.772340425532,228.573404255319,363.282978723404,363.95,270.546808510638,431.628723404255,371.96914893617,426.163829787234,272.486170212766,241.370212765957,287.271276595745,372.672340425532,303.357446808511,464.11914893617,251.485106382979,360.467021276596,403.191489361702,463.422340425532,326.439361702128,334.808510638298,254.989361702128,227.943617021277,462.341489361702,307.527659574468,361.041489361702,366.785106382979,426.620212765957,242.857446808511,429.41170212766,332.96914893617,385.424468085106,399.475531914894,302.229787234043,394.553191489362,301.395744680851,345.368085106383,326.131914893617,246.389361702128,350.643617021277,352.026595744681,354.96914893617,249.501063829787,329.274468085106,428.827659574468,235.776595744681,256.632978723404,445.048936170213,275.28085106383,267.302127659574,303.887234042553,319.282978723404,327.927659574468
"300",1672.65892857143,1725.50892857143,1498.78928571429,1430.31785714286,1466.09107142857,1699.69821428571,1688.84464285714,1452.44107142857,1730.525,1657.0625,1616.52678571429,1561.55178571429,1665.725,1709.66964285714,1594.13035714286,1606.6375,1493.21071428571,1660.90535714286,1639.66428571429,1673.33214285714,1702.88035714286,1697.525,1568.86071428571,1518.23928571429,1540.04285714286,1641.65892857143,1636.925,1607.03928571429,1660.38928571429,1642.53214285714,1634.93928571429,1589.3375,1539.80892857143,1611.68928571429,1645.35178571429,1541.12857142857,1699.30714285714,1571.25178571429,1677.20357142857,1676.03214285714,1643.40357142857,1545.04464285714,1619.99285714286,1477.53928571429,1482.81785714286,1670.43928571429,1677.95535714286,1670.71428571429,1595.25,1674.77142857143,1485.78928571429,1704.8,1612.17678571429,1714.00892857143,1633.47857142857,1626.52678571429,1576.42857142857,1569.11071428571,1640.6625,1598.69821428571,1577.0625,1668.23571428571,1641.87321428571,1549.31428571429,1501.46607142857,1512.42321428571,1612.77857142857,1547.94107142857,1538.49464285714,1718.19107142857,1536.49464285714,1453.18928571429,1601.59642857143,1643.59821428571,1575.31428571429
"311",666.7,719.55,492.35,423.85,459.65,693.733333333333,682.85,445.95,724.55,654.95,610.05,555.116666666667,659.75,713.65,588.85,600.166666666667,487.85,654.45,633.233333333333,667.35,696.933333333333,691.55,562.816666666667,512.95,533.583333333333,636.366666666667,630.95,600.566666666667,675.366666666667,636.55,656.15,582.866666666667,533.35,605.25,639.366666666667,535.85,717.733333333333,564.816666666667,670.95,670.05,670.916666666667,541.45,614.033333333333,471.05,476.35,691.55,671.516666666667,664.75,593.15,680.233333333333,479.35,702.65,606.916666666667,708.05,631.35,620.05,590.65,563.85,634.716666666667,592.733333333333,570.633333333333,661.75,636.616666666667,547.2,495.016666666667,510.316666666667,633.95,541.45,532.05,712.65,530.05,446.75,595.25,637.15,573.2
"319",825.102298850575,877.937931034483,651.850574712644,577.690804597701,619.148275862069,852.131034482759,841.28275862069,601.352873563218,882.957471264368,802.833333333333,769.588505747126,719.85632183908,818.158620689655,845.905747126437,738.78275862069,759.698850574713,638.988505747126,813.954022988506,796.057471264368,825.773563218391,855.320689655172,849.957471264368,722.201149425287,662.901149425287,693.111494252874,786.31724137931,789.362068965517,760.098850574713,796.118390804598,794.970114942529,769.544827586207,742.397701149425,692.864367816092,767.774712643678,797.790804597701,685.774712643678,834.172413793103,724.322988505747,832.767816091954,828.471264367816,776.472413793104,689.874712643678,772.429885057471,628.486206896552,635.880459770115,804.609195402299,830.993103448276,823.150574712644,741.02183908046,813.536781609195,638.849425287356,850.57816091954,756.843678160919,866.437931034483,779.251724137931,779.588505747126,714.873563218391,713.766666666667,793.11724137931,751.131034482759,730.132183908046,824.083908045977,786.540229885057,695.097701149425,654.531034482759,658.210344827586,747.387356321839,700.997701149425,691.544827586207,866.545977011494,689.544827586207,602.559770114942,757.929885057471,797.510344827586,721.097701149425
"321",1648.1,1700.9,1580.8,1451.1,1531.5,1675.1,1664.25,1504.3,1705.9,1564.1,1723.45,1590.8,1641.15,1551.75,1531.4,1680.35,1436,1701.7,1653.9,1648.75,1678.3,1672.9,1548.7,1455.55,1620.2,1578.95,1612.3,1701.2,1527.55,1617.95,1527,1629.95,1639.25,1635.8,1620.8,1478.4,1535.6,1677.1,1667.9,1651.45,1533,1476.4,1595.4,1484.95,1561.8,1505.65,1747.6,1646.1,1525.7,1551.2,1542.4,1575.95,1549.5,1689.4,1552.05,1670.15,1482,1506.4,1616.1,1574.1,1691.7,1666.9,1579.2,1479.8,1566.9,1442.9,1504.85,1665.3,1607.3,1591.8,1565.75,1450.3,1596.1,1632,1505.8
"329",1883.98,1936.83333333333,1757.49333333333,1673.90666666667,1722.57333333333,1911.02666666667,1900.14666666667,1701.8,1941.84,1809.38666666667,1878.52666666667,1800.78666666667,1877.03333333333,1813.08,1767.34,1864.21333333333,1671.92666666667,1907.82,1873.92666666667,1884.64,1914.22,1908.84,1784.58666666667,1691.44,1798.48,1814.86,1848.24,1867.33333333333,1783.5,1853.84,1772.01333333333,1836.18,1800.81333333333,1851.69333333333,1856.67333333333,1714.33333333333,1796.96666666667,1833.12666666667,1903.84,1887.34,1777.99333333333,1712.32666666667,1831.32666666667,1711.74,1741.08666666667,1766.98666666667,1935.69333333333,1882.03333333333,1761.62666666667,1806.40666666667,1741.1,1835.56666666667,1785.40666666667,1925.33333333333,1792.7,1874.36666666667,1723.76666666667,1742.33333333333,1852.02,1810.02666666667,1840.12,1902.8,1815.12,1715.7,1757.96,1678.8,1749.84666666667,1811.06666666667,1795.43333333333,1853.16666666667,1779.56,1683.29333333333,1831.96666666667,1858.30666666667,1741.7
"331",1501.24,1569.24,1458.82,1520.54,1495.82,1571.94,1578.6,1494.68,1532.03,1574.24,1366.52,1492.92,1544.96,1640.58,1547.08,1373,1581.32,1381.14,1415.74,1579.38,1519.84,1565.58,1529.52,1596.18,1438.88,1557.72,1535.68,1356.26,1613.88,1548.58,1631.24,1456.18,1455.12,1433.76,1517.3,1597.84,1644.64,1411.08,1421.58,1541.48,1665.84,1614.04,1478.84,1531.46,1497.58,1647.8,1337.5,1450.86,1598.02,1607.14,1515.52,1592.24,1544.38,1444.34,1606.68,1395.34,1645.64,1571.94,1456.44,1500.14,1391.3,1408.02,1528.04,1627.2,1531.22,1603.82,1645.46,1435.68,1492.92,1608.34,1539.44,1540.22,1474.02,1443.86,1582.84
"339",1485.16,1560.66,1442.18,1503.92,1479.18,1555.92,1562.56,1478.02,1523.45,1558.24,1349.88,1477.12,1528.96,1624.56,1531.06,1359.26,1564.68,1365.14,1399.7,1563.36,1503.76,1549.56,1513.46,1566.92,1422.22,1541.66,1519.64,1342.52,1597.86,1532.56,1615.24,1439.52,1438.5,1409.1,1501.26,1571.76,1628.62,1394.42,1405.56,1525.46,1649.76,1597.22,1462.8,1514.82,1480.95,1631.76,1323.76,1434.84,1581.96,1591.12,1498.9,1576.24,1528.36,1428.34,1590.64,1370.62,1629.62,1555.88,1440.42,1484.12,1374.62,1391.96,1512.02,1624.04,1514.56,1587.16,1629.44,1419.02,1476.28,1592.3,1510.66,1523.6,1454.92,1427.84,1566.78
"341",1212.27857142857,1280.30714285714,1196.87142857143,1258.62142857143,1233.87142857143,1283,1289.65714285714,1232.73571428571,1243.10714285714,1285.30714285714,1077.57142857143,1220.15,1256.04285714286,1351.65714285714,1258.15,1109.25714285714,1319.37142857143,1092.22857142857,1126.8,1290.45714285714,1230.88571428571,1276.65,1240.57857142857,1332.37142857143,1149.95,1268.76428571429,1246.75,1092.54285714286,1324.95714285714,1259.65714285714,1342.32857142857,1194.37142857143,1166.17857142857,1166.90714285714,1228.37142857143,1308.9,1355.7,1122.82857142857,1132.65,1252.55714285714,1376.88571428571,1325.1,1189.9,1269.52142857143,1235.64285714286,1358.85714285714,1073.75714285714,1161.92857142857,1309.06428571429,1318.2,1253.56428571429,1303.30714285714,1255.45714285714,1155.40714285714,1317.75,1128.47857142857,1356.7,1282.98571428571,1167.5,1211.2,1102.35,1119.06428571429,1239.1,1345.98571428571,1269.25714285714,1341.85,1356.52142857143,1146.74285714286,1228.10714285714,1319.4,1275.25714285714,1278.27142857143,1185.06428571429,1154.92857142857,1293.9
"342",1160.98571428571,1229,1175.89285714286,1237.60714285714,1212.89285714286,1231.7,1238.32857142857,1211.75,1191.77857142857,1234,1053.08571428571,1168.82857142857,1204.72857142857,1300.32857142857,1206.82857142857,1091.94285714286,1302.15714285714,1040.9,1075.5,1239.12857142857,1179.58571428571,1225.32857142857,1189.28571428571,1281.07142857143,1125.45714285714,1217.47142857143,1195.42857142857,1068.04285714286,1273.62857142857,1208.32857142857,1291,1143.07142857143,1141.68571428571,1115.6,1177.07142857143,1257.6,1304.4,1098.34285714286,1081.32857142857,1201.22857142857,1325.6,1273.8,1138.6,1248.55,1214.65,1307.54285714286,1049.25714285714,1110.6,1257.77142857143,1266.9,1232.59285714285,1252,1204.12857142857,1104.1,1266.42857142857,1077.18571428571,1305.4,1231.7,1116.2,1159.9,1077.85714285714,1067.77142857143,1187.8,1294.7,1248.29285714285,1319.82857142857,1305.2,1122.22857142857,1181.6,1268.1,1223.92857142857,1257.29285714285,1133.77142857143,1103.6,1242.6
"350",965.703030303031,986.681818181818,909.318181818182,779.584848484849,860.018181818182,966.20606060606,948.15606060606,832.754545454545,1001.97424242424,869.790909090909,1049.19696969697,920.018181818182,940.042424242424,857.425757575758,860.003030303031,1006.10606060606,764.518181818182,1022.85606060606,979.525757575758,936.528787878788,992.44696969697,970.680303030303,878.042424242424,784.036363636363,949.687878787879,891.857575757575,917.6,1026.90606060606,833.225757575757,913.003030303031,836.381818181818,957.806060606061,966.583333333333,961.566666666666,932.9,806.924242424242,841.290909090909,1002.80303030303,989.057575757575,963.581818181818,825.937878787879,804.90606060606,916.331818181819,813.454545454545,890.306060606061,811.331818181818,1068.74090909091,967.25606060606,848.590909090909,856.898484848485,870.895454545455,881.634848484848,877.939393939394,1010.54696969697,864.609090909091,995.890909090909,806.339393939394,834.915151515151,937.216666666666,895.448484848485,1017.45,988.022727272727,894.198484848484,805.462121212121,896.112121212121,771.390909090909,813.675757575757,992.321212121212,934.695454545455,896.945454545454,893.119696969697,778.818181818182,921.80303030303,957.772727272727,834.269696969697
"361",1326.23,1400.8,1287.4,1349.13,1324.4,1396.97,1403.61,1323.24,1363.57,1399.28,1195.08,1321,1370.01,1465.61,1372.11,1204.45,1409.9,1206.19,1240.76,1404.41,1344.84,1390.61,1354.53,1413.04,1267.44,1382.72,1360.71,1187.74,1438.91,1373.61,1456.3,1284.74,1283.7,1254.45,1342.32,1405.83,1469.66,1239.63,1246.61,1366.51,1490.86,1432.43,1303.87,1360.03,1326.16,1472.81,1168.95,1275.91,1423.01,1432.16,1344.1,1417.28,1369.41,1269.38,1431.71,1216,1470.66,1396.94,1281.47,1325.16,1219.85,1233.01,1353.06,1465.81,1359.77,1432.35,1470.51,1264.24,1321.51,1433.37,1356.68,1368.8,1289.86,1268.91,1407.86
"362",1045.06666666667,1122.43333333333,1009.83333333333,1071.53333333333,1046.83333333333,1115.8,1122.46666666667,1045.66666666667,1085.2,1118.1,917.5,1044.73333333333,1088.83333333333,1184.46666666667,1090.93333333333,926.9,1132.33333333333,925.033333333333,959.6,1123.26666666667,1063.66666666667,1109.43333333333,1073.36666666667,1134.56666666667,989.866666666667,1101.56666666667,1079.53333333333,910.166666666667,1157.76666666667,1092.46666666667,1175.13333333333,1007.16666666667,1006.13333333333,976.7,1061.16666666667,1129.13333333333,1188.5,962.066666666667,965.433333333333,1085.36666666667,1209.7,1156.9,1022.7,1082.46666666667,1048.56666666666,1191.66666666667,891.4,994.733333333333,1141.86666666667,1151,1066.5,1136.1,1088.26666666667,988.2,1150.53333333333,938.266666666667,1189.5,1115.8,1000.3,1044,942.266666666667,951.866666666667,1071.9,1191.66666666667,1082.2,1154.8,1189.33333333333,986.666666666667,1043.93333333333,1152.2,1078.3,1091.23333333333,1014.06666666667,987.733333333333,1126.7
"363",1257.46153846154,1325.5,1241.56538461539,1303.28461538461,1278.56538461539,1328.16923076923,1334.83846153846,1277.40769230769,1288.26538461538,1330.5,1131.02307692308,1265.31538461539,1301.21538461539,1396.81538461539,1303.31538461539,1155.86153846154,1364.06538461539,1137.40769230769,1171.96923076923,1335.61538461538,1276.06153846154,1321.81538461539,1285.76923076923,1377.5576923077,1203.42307692308,1313.93846153846,1291.91153846154,1139.13846153846,1370.11538461538,1304.81538461539,1387.50769230769,1240.37307692308,1219.65,1212.10384615385,1273.5576923077,1354.07692307692,1400.87692307692,1176.1,1177.81538461539,1297.71538461539,1422.06923076923,1370.26923076923,1235.07692307692,1314.22307692308,1280.31153846154,1404.01923076923,1120.36153846154,1207.10769230769,1354.26153846154,1363.37692307692,1298.24230769231,1348.5,1300.61538461538,1200.60384615385,1362.91153846154,1173.66923076923,1401.87692307692,1328.16923076923,1212.66923076923,1256.37692307692,1155.82307692308,1164.26153846154,1284.26923076923,1391.16923076923,1313.93076923077,1386.53076923077,1401.70769230769,1200.21538461539,1278.36538461538,1364.57692307692,1320.43076923077,1322.96923076923,1230.26153846154,1200.10769230769,1339.06923076923
"364",1119.425,1196.8,1084.2,1145.9,1121.2,1190.1875,1196.8,1120.0125,1159.55,1192.4875,991.875,1119.1,1163.2,1258.8,1165.3,1001.2625,1206.7,999.4,1033.975,1197.6,1138.0375,1183.8,1147.725,1208.9125,1064.225,1175.9125,1153.9,984.5125,1232.1,1166.8,1249.5,1081.5125,1080.4875,1051.1,1135.5125,1203.5,1262.875,1036.4125,1039.8,1159.7,1284.075,1231.275,1097.0875,1156.8125,1122.94375,1266.0125,965.775,1069.1,1216.2125,1225.375,1140.9,1210.4875,1162.6,1062.6,1224.9,1012.6375,1263.875,1190.15,1074.6875,1118.375,1016.6375,1026.2125,1146.275,1266.0375,1156.575,1229.15,1263.7,1061.0125,1118.3,1226.5875,1152.65,1165.5875,1088.4125,1062.1,1201.075
"369",1227.87678571429,1303.225,1190.50714285714,1252.23571428571,1227.50714285714,1298.60357142857,1305.26428571429,1226.35714285714,1266.00892857143,1300.90357142857,1098.18214285714,1225.025,1271.64642857143,1367.25,1273.73928571428,1107.58214285714,1313.00714285714,1107.82857142857,1142.4,1306.05,1246.47678571428,1292.23928571428,1256.17857142857,1315.58571428572,1170.56785714286,1284.36785714286,1262.33214285714,1090.85714285714,1340.55,1275.25,1357.925,1187.85714285714,1186.79285714286,1158.04642857143,1243.97142857143,1310.08214285714,1371.30357142857,1142.76071428572,1148.23928571428,1268.15,1392.48571428571,1336.59642857143,1205.5,1263.16071428571,1229.2625,1374.46071428572,1072.08214285714,1177.525,1324.66785714286,1333.80357142857,1247.20357142857,1318.90357142857,1271.05,1171.00714285714,1333.33214285714,1119.61607142857,1372.30357142857,1298.58571428572,1183.10357142857,1226.80357142857,1122.96607142857,1134.66785714286,1254.70357142857,1369.88035714286,1262.88928571429,1335.475,1372.125,1167.35714285714,1224.60714285714,1335,1261.06071428571,1271.89642857143,1194.06428571429,1170.525,1309.5
"371",757.583333333333,735.905555555556,795.816666666667,965.427777777778,847.494444444445,772.694444444445,797.4,872.677777777777,698.672222222222,830.605555555556,670.994444444445,765.427777777778,801.327777777778,857.516666666667,803.427777777778,689.883333333333,900.216666666667,637.527777777778,672.094444444444,835.727777777778,740.394444444444,736.761111111111,785.883333333333,877.677777777777,756.094444444444,814.072222222222,792.027777777778,665.95,870.227777777778,804.927777777778,887.627777777778,739.677777777777,759.516666666667,712.216666666667,773.677777777777,854.194444444445,891.427777777778,696.244444444445,677.927777777778,759.905555555556,922.194444444445,870.394444444444,735.194444444445,920.627777777778,819.605555555556,904.138888888889,647.194444444445,707.216666666667,854.383333333333,863.505555555555,889.094444444444,855.272222222222,800.727777777778,700.716666666667,863.027777777778,673.794444444444,902.005555555555,828.294444444444,712.805555555555,756.505555555555,712.583333333333,664.383333333333,784.394444444444,891.294444444444,824.227777777778,917.094444444444,901.827777777778,740.072222222222,778.216666666667,830.516666666667,820.538888888889,937.905555555556,730.383333333333,700.216666666667,839.194444444445
"372",793.79,808.11,832.05,1001.65,883.69,848.5,871.16,908.88,770.885,866.85,707.2,801.65,837.55,927.04,839.65,726.08,936.44,673.75,708.31,871.96,809.54,810.855,822.09,913.88,792.31,850.28,828.25,702.17,906.46,841.15,923.85,775.88,795.75,748.44,809.88,890.44,937.23,732.48,714.15,830.71,958.39,906.62,771.44,956.85,855.82,940.36,683.39,743.45,890.58,899.73,925.31,884.85,836.96,736.94,899.25,709.99,938.23,864.5,749.03,792.73,748.79,700.58,820.62,927.5,860.45,953.3,938.05,776.28,814.44,899.51,856.76,974.14,766.58,736.45,875.41
"373",883.05,870.836363636364,921.277272727272,1090.93181818182,972.95,904.231818181818,955.281818181818,998.140909090909,833.627272727273,956.081818181818,796.477272727273,890.904545454546,926.8,992.463636363636,928.904545454546,815.331818181818,1025.68181818182,762.981818181818,797.577272727273,961.213636363637,875.331818181818,871.681818181818,911.35,1003.14090909091,881.577272727273,939.531818181818,917.509090909091,791.440909090909,995.713636363637,930.422727272727,1013.09090909091,865.140909090909,884.977272727273,837.681818181818,899.140909090909,979.677272727273,1024.59545454545,821.740909090909,803.404545454546,906.522727272727,1047.66818181818,995.877272727272,860.677272727273,1046.09090909091,945.077272727273,1029.63181818182,772.659090909091,832.690909090909,979.831818181818,988.977272727273,1014.57727272727,974.081818181818,926.213636363637,826.181818181818,988.509090909091,799.259090909091,1027.47727272728,953.777272727272,838.277272727272,881.977272727273,838.05,789.831818181818,909.877272727272,1016.76818181818,949.713636363637,1042.56818181818,1027.28181818182,865.531818181818,903.681818181818,965.445454545455,946.031818181818,1063.37727272727,855.831818181818,825.690909090909,964.677272727273
"379",849.866428571429,849.120714285714,891.666428571428,1060.50357142858,943.689285714285,880.582142857143,914.410714285714,968.875,811.899285714286,925.669285714285,766.825,860.496428571429,891.125714285714,963.579285714286,898.496428571429,784.920714285714,995.272142857143,732.58,767.156428571428,923.551428571429,845.712142857143,849.515,880.935,972.723571428572,852.016428571428,909.125,887.092142857143,761.799285714285,965.303571428572,900.003571428571,982.683571428571,834.723571428572,855.432142857143,807.272142857143,868.723571428572,949.262142857143,989.203571428572,792.183571428571,772.996428571429,875.859285714286,1017.1,965.463571428572,830.263571428571,1015.68214285714,915.812142857143,997.025714285714,743.020714285715,802.281428571428,949.425,958.892142857143,984.155,943.536428571428,895.803571428572,792.687857142857,958.090714285715,768.836428571429,997.065,923.347857142857,807.859285714286,851.563571428572,808.206428571428,759.419285714285,879.463571428572,986.347857142857,919.292142857143,1012.14357142858,996.883571428571,835.982142857143,873.272142857143,935.527142857143,915.613571428572,1032.96642857143,825.420714285714,795.281428571428,934.257857142857
"380",1249.98679245283,1302.81509433962,1075.61698113208,1007.15283018868,1042.91509433962,1277.00754716981,1266.1679245283,1029.27735849057,1307.83962264151,1238.21320754717,1193.3641509434,1138.39811320755,1243.03773584906,1296.95094339623,1172.13773584906,1183.47735849057,1071.11698113208,1237.72830188679,1216.5,1250.65471698113,1280.2,1274.83962264151,1146.09811320755,1096.25660377358,1116.88679245283,1219.67358490566,1214.23773584906,1183.87735849057,1258.67169811321,1219.85283018868,1239.42264150943,1166.17358490566,1116.63962264151,1188.51509433962,1222.67358490566,1119.12452830189,1301.00754716981,1148.09056603774,1254.23773584906,1253.35283018868,1254.18867924528,1124.70566037736,1197.30754716981,1054.37169811321,1059.65283018868,1274.8641509434,1254.79433962264,1248.01886792453,1176.40754716981,1263.50754716981,1062.61698113208,1285.96226415094,1190.19056603774,1291.31509433962,1214.63773584906,1203.3641509434,1173.95094339623,1147.11698113208,1217.99622641509,1176.00754716981,1153.90188679245,1245.07735849057,1219.89811320755,1130.48679245283,1078.30188679245,1093.59245283019,1217.27169811321,1124.77358490566,1115.31509433962,1295.90754716981,1113.31509433962,1030.01509433962,1178.57735849057,1220.42264150943,1156.48679245283
"391",637.983333333333,715.333333333333,608.033333333334,696.225,671.5,708.733333333333,715.383333333333,670.358333333333,678.108333333333,711.033333333333,488.1,615.35,681.733333333333,777.35,683.85,519.8,757,517.933333333333,552.5,716.15,656.6,702.35,666.283333333333,754.658333333333,560.483333333333,694.483333333333,672.433333333333,503.083333333333,750.65,685.35,768.033333333333,583.283333333333,576.733333333333,569.633333333333,654.083333333333,734.6,781.4,533.383333333333,558.35,678.266666666667,802.6,750.833333333333,615.6,707.158333333333,636.808333333333,784.566666666667,484.3,587.633333333333,734.783333333333,743.9,691.2,729.033333333333,681.15,581.133333333333,743.433333333333,531.2,782.4,708.7,593.233333333333,636.9,512.9,544.783333333333,664.833333333333,771.7,665.075,781.341666666667,782.233333333333,557.283333333333,614.533333333333,745.1,648.9,715.9,606.983333333333,580.633333333333,719.6
