"FAFZone","AndersonCounty","BedfordCounty","BentonCounty","BledsoeCounty","BlountCounty","BradleyCounty","CampbellCounty","CannonCounty","CarrollCounty","CarterCounty","CheathamCounty","ChesterCounty","ClaiborneCounty","ClayCounty","CockeCounty","CoffeeCounty","CrockettCounty","CumberlandCounty","DavidsonCounty","DecaturCounty","DeKalbCounty","DicksonCounty","DyerCounty","FayetteCounty","FentressCounty","FranklinCounty","GibsonCounty","GilesCounty","GraingerCounty","GreeneCounty","GrundyCounty","HamblenCounty","HamiltonCounty","HancockCounty","HardemanCounty","HardinCounty","HawkinsCounty","HaywoodCounty","HendersonCounty","HenryCounty","HickmanCounty","HoustonCounty","HumphreysCounty","JacksonCounty","JeffersonCounty","JohnsonCounty","KnoxCounty","LakeCounty","LauderdaleCounty","LawrenceCounty","LewisCounty","LincolnCounty","LoudonCounty","McMinnCounty","McNairyCounty","MaconCounty","MadisonCounty","MarionCounty","MarshallCounty","MauryCounty","MeigsCounty","MonroeCounty","MontgomeryCounty","MooreCounty","MorganCounty","ObionCounty","OvertonCounty","PerryCounty","PickettCounty","PolkCounty","PutnamCounty","RheaCounty","RoaneCounty","RobertsonCounty","RutherfordCounty","ScottCounty","SequatchieCounty","SevierCounty","ShelbyCounty","SmithCounty","StewartCounty","SullivanCounty","SumnerCounty","TiptonCounty","TrousdaleCounty","UnicoiCounty","UnionCounty","VanBurenCounty","WarrenCounty","WashingtonCounty","WayneCounty","WeakleyCounty","WhiteCounty","WilliamsonCounty","WilsonCounty"
"219",196.129702970297,238.037623762376,255.966336633663,215.99900990099,220.919801980198,255.081188118812,185.850495049505,207.481188118812,264.455445544554,275.69504950495,203.253465346535,304.445544554455,193.540594059406,160.59900990099,244.50693069307,224.648514851485,306.971287128713,195.095049504951,194.39801980198,274.033168316832,192.212871287129,221.835148514851,301.131683168317,346.793069306931,169.040594059406,251.808910891089,286.418811881188,267.462376237624,220.016336633663,245.253465346535,235.956435643564,223.192079207921,261.369306930693,218.533663366337,330.624257425742,310.207425742574,234.572772277228,321.19900990099,282.39603960396,239.470297029703,239.402970297029,214.962376237624,241.067821782178,170.281188118812,233.364356435644,301.569306930693,208.231683168317,299.89801980198,324.827722772277,276.807920792079,263.146039603961,262.407920792079,222.414851485148,243.005940594059,318.4,169.032673267327,299.40099009901,249.358415841584,247.3,239.680198019802,236.194059405941,235.744554455445,189.667821782178,244.577227722772,183.736633663366,274.027722772277,169.821782178218,267.782178217822,156.818811881188,275.368316831683,177.820792079208,222.332178217822,202.474257425743,180.29603960396,212.49801980198,170.419801980198,229.025247524753,236.845544554456,367.321782178218,183.555445544554,213.659900990099,258.375247524752,177.79504950495,342.158415841584,179.49801980198,273.145544554455,210.848514851485,206.860396039604,205.708910891089,261.511386138614,288.103465346535,261.891089108911,191.30099009901,215.439603960396,188.238613861386
"221",655.911111111111,546.822222222222,514.1,586.111111111111,646.722222222222,570.533333333333,686.366666666667,604.033333333333,487.177777777778,764.611111111111,570.466666666667,426.944444444444,694.522222222222,666.544444444444,706.111111111111,556.933333333333,451.066666666667,618.233333333333,578.638888888889,458.377777777778,618.722222222222,546.711111111111,452.533333333333,411.877777777778,650.411111111111,536.411111111111,469.555555555556,511.111111111111,681.133333333333,717.866666666667,567.611111111111,688.788888888889,553.177777777778,724.977777777778,400.055555555556,443.944444444444,729.233333333333,431.833333333333,479.755555555556,509.066666666667,537.755555555556,552.177777777778,526.866666666667,653.122222222222,679.933333333333,793.6,647.255555555556,471.288888888889,427.966666666667,472.288888888889,499.277777777778,517.433333333333,621.933333333333,598.022222222222,425.844444444444,638.088888888889,452.944444444444,543.522222222222,529.533333333333,545.522222222222,592.311111111111,614.477777777778,574.677777777778,533.444444444444,635.388888888889,481.311111111111,645.922222222222,477.066666666667,665.111111111111,589.111111111111,625.888888888889,583.111111111111,619.644444444445,606.9,580.544444444444,665.7,564.366666666667,679.022222222222,383.966666666667,628.433333333333,539.277777777778,747.288888888889,610.544444444444,403.677777777778,625.866666666667,755.022222222222,671.7,593.222222222222,587.222222222222,742.411111111111,476.133333333333,494.522222222222,608.311111111111,563.288888888889,601.177777777778
"222",811.3,702.2,668.2,741.5,802.1,725.95,841.8,759.5,641.25,920,724.5,581,849.95,821.4,861.5,712.4,605.1,773.7,733.95,612.5,774.1,700.8,606.6,565.95,805.8,691.8,623.6,666.5,836.55,873.3,723,844.2,708.6,880.4,554.1,598,884.65,585.9,633.8,663.1,691.8,706.25,680.95,808.5,835.3,949,802.7,625.4,582,626.4,653.3,672.9,777.4,753.4,579.9,794.4,607,698.9,685,700.9,747.7,769.9,728.75,688.9,790.8,635.4,801.3,631.1,820.5,744.5,781.3,738.5,775.1,763.9,736,821.1,719.8,834.45,538,783.8,693.35,902.7,766.8,557.75,782.5,910.45,827.1,748.6,742.6,897.8,630.2,648.6,763.7,718.7,756.6
"223",618.74,509.68,498.46,548.95,609.58,533.41,649.21,566.91,480.85,727.45,557.84,428.21,657.4,629.03,668.95,519.81,459.76,581.11,541.435,455.98,581.58,544.44,463.83,423.2,613.26,499.23,473.52,473.96,644,680.71,530.43,651.63,516.02,687.82,410.29,431.91,692.11,443.13,458.13,505.11,532.65,536.55,511.24,615.99,642.79,756.43,610.12,482.61,439.29,453.4,487.28,480.31,584.81,560.89,413.82,601.55,449.48,506.38,492.41,508.38,555.13,577.32,572.43,496.31,598.23,492.62,608.79,474.64,627.93,551.95,588.73,545.95,582.51,570.85,543.41,628.54,527.21,641.9,395.29,591.29,535.34,710.13,573.97,415.01,589.56,717.9,634.54,556.1,550.08,705.26,464.1,498.51,571.16,526.13,564.02
"229",685.124418604651,571.910465116279,492.356976744186,615.33488372093,675.939534883721,599.770930232558,715.6,607.031395348837,465.447674418604,793.83488372093,547.962790697675,428.860465116279,723.758139534884,643.781395348837,735.33488372093,582.172093023255,429.324418604652,641.986046511628,555.401162790698,462.995348837209,615.903488372093,524.95465116279,430.2,390.132558139535,667.806976744186,563.966279069768,447.786046511628,534.780232558139,710.366279069767,747.1,596.825581395349,718.011627906977,582.409302325581,754.206976744186,410.513953488372,456.409302325582,758.469767441861,410.077906976745,456.345348837209,487.303488372093,516.005813953489,530.423255813954,505.123255813954,634.888372093023,709.158139534884,822.816279069767,676.497674418605,448.988372093023,405.645348837209,489.398837209302,500.868604651163,545.01976744186,651.177906976744,627.251162790698,437.725581395349,613.63488372093,431.188372093023,572.741860465116,555.931395348837,555.739534883721,621.522093023255,643.706976744186,552.923255813954,561.027906976744,660.426744186047,458.997674418605,649.558139534884,478.366279069768,668.73488372093,618.33488372093,629.522093023255,612.33488372093,648.35,581.638372093023,583.540697674419,688.798837209302,593.602325581395,708.258139534884,360.604651162791,610.19534883721,517.529069767442,776.511627906977,586.06976744186,381.369767441861,601.002325581395,784.258139534884,700.926744186047,621.386046511628,606.837209302326,771.63488372093,488.667441860465,474.087209302326,629.041860465117,552.19534883721,582.944186046512
"230",1155.18125,1332.50625,1393.675,1224.46875,1144.6875,1210.8,1168.4375,1274.121875,1425.31875,1042.275,1331.08125,1440.90625,1122.5875,1256.58125,1097.625,1280.515625,1456.1875,1196.0625,1304.5875,1407.3,1259.98125,1351.33125,1448.80625,1487.7875,1215.175,1305.95625,1457.825,1376.2875,1105.33125,1067.04375,1273.16875,1088.5625,1235.25,1100.65625,1470.13125,1430.35,1069.675,1463.15625,1419.3625,1402.8625,1356.375,1371.5875,1374.68125,1251.65625,1099.2875,1054.65,1130.54375,1448.24375,1473.63125,1387.98125,1382.5875,1335.71875,1160.64375,1190.6875,1454.3625,1291.525,1440.0625,1266.375,1345.89375,1349.275,1195.45625,1173.35,1347.8875,1302.15625,1174.35,1421.971875,1231.90625,1397.86875,1243.775,1231.575,1229.55,1201.6,1165.275,1316.04375,1304.73125,1184.621875,1246.33125,1121.49375,1509.3875,1261.99375,1383.08125,1029.00625,1301.04375,1489.75,1280.68125,1058.6875,1136.1875,1242.8625,1253.98125,1048.75,1407.55,1423.19375,1225.175,1323.98125,1279.93125
"241",555.192857142857,732.521428571428,793.692857142857,624.492857142857,544.721428571429,610.821428571428,568.471428571429,674.128571428571,825.357142857143,442.292857142857,731.121428571429,840.921428571429,522.621428571429,656.592857142857,497.671428571429,680.557142857143,856.221428571429,596.085714285715,704.621428571429,807.321428571428,659.992857142857,751.371428571429,880.628571428571,887.821428571428,615.192857142857,705.978571428572,861.978571428572,776.321428571428,505.371428571429,467.071428571428,673.192857142857,488.571428571428,635.271428571428,500.671428571429,870.142857142857,830.371428571429,469.692857142857,863.171428571428,819.385714285714,816.892857142857,756.392857142857,775.721428571429,774.692857142857,651.671428571428,499.321428571428,454.671428571429,530.571428571428,882.85,887.692857142857,788.021428571428,782.621428571429,735.75,560.671428571428,590.692857142857,854.385714285714,691.557142857143,840.085714285715,666.392857142857,745.921428571429,749.292857142857,595.478571428572,573.371428571429,752.321428571428,702.171428571428,574.371428571429,856.578571428571,631.921428571429,797.892857142857,643.792857142857,631.592857142857,629.571428571428,601.621428571429,565.292857142857,729.221428571429,704.757142857143,584.628571428571,646.371428571429,521.521428571428,909.392857142857,662.021428571428,787.921428571429,429.021428571428,704.192857142857,892.821428571428,680.692857142857,458.721428571429,536.221428571429,642.885714285714,653.992857142857,448.771428571428,807.571428571428,852.471428571429,625.192857142857,724.021428571428,679.971428571429
"242",517.28,694.64,755.78,586.58,506.82,572.94,530.56,636.24,787.44,404.38,693.2,803.04,484.72,618.7,459.74,642.64,818.32,558.18,666.72,769.44,622.08,713.44,842.82,849.9,577.28,668.06,824.06,738.4,467.44,429.14,635.28,450.66,597.36,462.76,832.24,792.46,431.78,825.26,781.48,779,718.5,737.82,736.78,613.76,461.4,416.76,492.64,860.06,849.8,750.1,744.72,697.84,522.74,552.8,816.48,653.64,802.18,628.5,708.04,711.4,557.56,535.46,714.42,664.26,536.46,834.58,594.04,759.98,605.9,593.68,591.66,563.74,527.38,691.32,666.84,546.74,608.44,483.64,871.5,624.12,750.04,391.14,666.28,854.94,642.78,420.82,498.32,604.98,616.08,410.86,769.66,814.56,587.28,686.1,642.04
"249",580.358333333333,753.066666666667,809.166666666667,649.65,569.875,635.983333333333,590.808333333333,695.175,838.008333333333,462.616666666667,745.616666666667,856.4,547.783333333333,668.75,522.491666666667,702.85,869.758333333333,621.233333333333,720.933333333333,822.8,679.566666666667,766.816666666667,886.25,903.283333333333,633.216666666667,731.133333333333,872.016666666667,793.033333333333,530.5,492.2,698.333333333333,513.733333333333,660.425,525.808333333333,885.629166666666,848.141666666667,494.85,878.625,834.858333333333,826.891666666667,773.275,785.841666666667,790.175,667.308333333333,524.466666666667,467.845833333333,555.7,894.116666666667,897.566666666667,804.741666666667,799.35,761.733333333333,585.8,615.866666666667,869.858333333333,703.125,855.55,691.558333333333,764.5,766.033333333333,620.633333333333,598.508333333333,761.633333333333,724.475,599.508333333333,868,648,813.366666666667,654.05,646.029166666667,648.683333333333,626.783333333333,590.45,739.416666666667,725.975,603.775,671.5,546.683333333333,924.891666666667,681.575,796.116666666667,454.183333333333,716.908333333333,905.75,697.7,481.629166666666,561.375,665.208333333333,676.333333333333,472.008333333333,824.283333333333,858.616666666667,647.533333333333,740.666666666667,699.383333333333
"251",957.3875,1134.7125,1195.8625,1026.6625,946.9,1013,970.625,1076.3125,1227.5125,844.4625,1133.2875,1243.1,924.8,1058.775,899.8125,1082.7125,1258.4,998.25,1106.8,1209.5,1062.1875,1153.525,1254.525,1289.9875,1017.3625,1108.15,1264.15,1178.4875,907.5125,869.225,1075.3375,890.75,1037.425,902.825,1272.325,1232.525,871.8625,1265.325,1221.5625,1208.6,1158.575,1177.9,1176.875,1053.825,901.4875,856.825,932.725,1253.9875,1279.3625,1190.1875,1184.8,1137.9125,962.825,992.8875,1256.5625,1093.725,1242.2375,1068.575,1148.0875,1151.475,997.65,975.525,1154.4875,1104.325,976.525,1227.7125,1034.1,1200.0625,1045.975,1033.7625,1031.725,1003.8125,967.4625,1121.8,1106.9125,986.8125,1048.525,923.6875,1311.5875,1064.2,1190.1,831.2,1106.3375,1295,1082.875,860.9,938.4,1045.0625,1056.175,850.925,1209.725,1228.925,1027.3625,1126.1875,1082.125
"259",936.35,1113.65,1174.83333333333,1005.65,925.85,991.95,949.6,1055.25,1206.46666666667,823.45,1112.25,1222.05,903.75,1037.75,878.766666666667,1061.66666666667,1237.35,977.233333333333,1085.75,1188.45,1041.15,1132.46666666667,1225.31666666667,1268.95,996.333333333333,1087.13333333333,1231.06666666667,1157.45,886.466666666667,848.2,1054.31666666667,869.733333333333,1016.41666666667,881.816666666667,1251.3,1211.51666666667,850.833333333333,1244.31666666667,1200.53333333333,1179.38333333333,1137.55,1150.68333333333,1155.85,1032.81666666667,880.45,835.816666666667,911.7,1224.78333333333,1250.16666666667,1169.15,1163.75,1116.85,941.8,971.85,1235.53333333333,1072.66666666667,1221.23333333333,1047.55,1127.05,1130.45,976.633333333333,954.516666666667,1119.91666666667,1083.31666666667,955.516666666667,1198.48333333333,1013.05,1179.05,1024.95,1012.75,1010.71666666667,982.75,946.45,1092.58333333333,1085.86666666667,965.75,1027.48333333333,902.65,1290.55,1043.15,1149.45,810.15,1085.31666666667,1273.95,1061.85,839.85,917.35,1024.03333333333,1035.15,829.916666666667,1188.71666666667,1199.7,1006.33333333333,1105.15,1061.06666666667
"261",514.24,601.19,631.98,576.28,546.09,608.59,493.79,577.81,646.88,560.525,563.59,679.19,499.39,520.59,558.52,613.5,683.84,550.18,547.89,645.59,569.29,589.62,668.41,726.09,514.48,640.28,668.63,622.09,532.62,564.03,604.57,534.16,633.04,527.36,708.435,682.54,548.59,701.46,657.68,621.49,603.09,581.89,612.99,536.74,559.79,578.075,528.93,667.84,694.16,633.79,628.39,637.18,558.43,588.49,692.68,524.52,678.37,619.09,602.79,595.09,593.28,573.16,553.59,631.74,517.79,641.56,519.49,636.18,496.38,629.38,535.46,581.89,546.78,534.69,577.62,490.68,594.93,559.49,747.69,547.79,582.49,543.175,525.98,717.67,528.12,563.64,524.69,567.98,579.09,588.58,653.37,642.78,550.38,569.39,542.02
"262",581.8,607.4,621.875,624.75,613.625,676.15,561.3125,584.025,621.975,666.84375,569.7625,667.075,566.925,538.9375,626.075,619.725,635.7125,598.65,554.0875,649.475,575.45,574.10625,620.2625,686.0875,564.15,646.45,620.475,628.2625,600.175,631.5875,656.35,601.7,692.0375,594.8875,680.8875,687.175,616.15,658.375,648.4625,598.625,609.2625,568.025,589.64375,542.85,627.325,687.75,596.4875,619.7125,648.175,639.975,634.5875,643.3625,625.9875,656.0125,687.3125,530.7375,646.575,660.8875,608.9875,601.2625,660.8,640.7,539.725,637.95,577.3375,593.45,561.075,642.35,546.0625,696.9,577.0375,630.5125,614.3,540.8875,583.825,550.2,636.5375,627.025,699.95,553.9875,563.2375,649.5375,532.15,671.7375,534.3375,667.55625,592.225,609.55,597.45,656.1,659.5375,594.6625,591.95,575.575,548.2375
"269",687.494615384616,727.621538461539,733.395384615385,734.225384615384,719.354615384615,781.857692307693,667.036153846154,704.953846153846,736.973846153846,749.842307692308,678.501538461538,780.146153846154,672.645384615385,657.893846153846,731.776153846154,739.935384615385,756.992307692308,708.113076923077,674.315384615385,756.021538461539,696.855384615385,692.28,741.533846153846,807.130769230769,673.048461538461,766.676923076923,741.749230769231,748.504615384615,705.873076923077,737.282307692308,767.993076923077,707.394615384615,798.13923076923,700.597692307693,798.766923076923,793.164615384615,721.857692307693,779.830769230769,760.533846153846,712.303076923077,718.377692307692,694.032307692308,718.904615384615,664.08,733.053076923077,771.629230769231,702.185384615384,740.98,769.316923076923,760.206153846154,749.727692307692,763.601538461538,731.685384615384,761.745384615384,797.630769230769,652.096923076923,765.209230769231,774.930769230769,729.213846153846,721.5,760.045384615385,746.394615384615,657.845384615385,758.16,683.976153846153,714.710769230769,673.031538461539,751.875384615385,654.963846153846,802.625384615385,688.983846153847,740.348461538461,715.477692307692,660.798461538462,704.041538461538,656.828461538462,748.479230769231,732.751538461539,820.670769230769,675.367692307692,687.063076923077,732.522307692308,653.555384615385,792.850769230769,655.706153846154,750.943846153846,697.948461538462,721.496153846154,716.435384615385,761.825384615385,772.775384615385,715.929230769231,703.91,695.807692307692,669.596923076923
"271",969.663157894737,929.094736842105,862.363157894737,985.5,1001.53157894737,1064.03684210526,949.215789473684,928.994736842105,835.594736842105,1059.00526315789,862.073684210526,836.471052631579,954.821052631579,899.647368421053,1013.93684210526,941.394736842105,790.721052631579,959.378947368421,875.784210526316,888.642105263158,936.215789473684,862.213157894737,763.289473684211,840.623684210526,924.910526315789,968.131578947368,831.376315789473,949.984210526316,988.036842105263,1019.44736842105,978.042105263158,989.552631578947,1022.61052631579,982.757894736842,850.305263157895,907.744736842105,1004.03157894737,809.289473684211,870.894736842105,839.142105263158,910.863157894737,873.452631578947,885.021052631579,903.552631578947,1015.22631578947,1087.95789473684,984.347368421053,773.836842105263,783.523684210526,952.652631578947,925.142105263158,965.073684210526,1013.84736842105,1043.92105263158,858.371052631579,891.436842105263,815.971052631579,982.584210526316,930.68947368421,922.973684210526,1006.67894736842,1028.55263157895,833.836842105263,959.615789473684,947.531578947368,807.015789473684,921.821052631579,902.421052631579,906.815789473684,1082.57368421053,937.757894736842,991.236842105263,972.636842105263,854.078947368421,905.494736842105,920.378947368421,997.252631578947,1014.93157894737,835.265789473684,914.731578947368,854.742105263158,1041.65789473684,892.915789473684,807.065789473685,895.042105263158,1056.62631578947,980.126315789474,970.284210526316,955.126315789474,1044.00526315789,939.778947368421,808.226315789474,952.710526315789,897.278947368421,907.663157894737
"279",1068.75588235294,1022.86838235294,948.293382352941,1079.31617647059,1100.60294117647,1149.07426470589,1048.28529411765,1022.78602941176,926.033088235294,1158.07794117647,955.852205882353,935.865441176471,1053.89264705882,998.748529411765,1113.03676470588,1035.1830882353,892.654411764706,1057.03382352941,969.558088235294,973.150735294118,1028.09632352941,955.984558823529,866.673529411765,941.636764705882,1023.97647058824,1061.92279411765,925.991911764706,1043.75073529411,1087.13235294118,1118.54852941176,1071.82426470589,1088.65588235294,1116.41397058823,1081.85882352941,949.680147058824,1001.71323529412,1103.11764705882,912.208823529412,962.621323529412,925.047794117647,992.683088235294,959.383088235294,971.193382352941,1002.43088235294,1114.29852941176,1187.05735294118,1083.44411764706,874.095588235294,887.213970588235,1039.46544117647,1009.65073529412,1058.84338235294,1112.07058823529,1141.18088235294,957.764705882353,987.907352941176,915.365441176471,1076.35808823529,1024.46102941177,1016.74338235294,1104.325,1126.59411764706,927.608823529411,1053.41397058823,1046.61617647059,897.474264705882,1020.72794117647,986.921323529412,1005.88235294118,1168.71838235294,1033.65,1088.87647058824,1072.75882352941,949.7375,999.293382352941,1019.46911764706,1086.425,1114.00294117647,932.403676470588,1009.96764705882,940.652205882353,1140.75588235294,978.96544117647,910.752941176471,991.802941176471,1155.7,1079.2,1063.06985294117,1047.27426470588,1143.07794117647,1024.30661764706,898.699264705882,1047.85955882353,991.050735294118,998.719852941177
"280",476.817682926829,346.435365853659,298.67256097561,402.439024390244,471.348780487805,395.125609756098,504.67987804878,386.991463414634,277.42743902439,588.306707317073,357.406097560975,230.123170731707,517.199390243902,444.956097560976,529.884756097561,356.72743902439,256.291463414634,431.9,356.140853658536,260.212195121951,401.706707317073,335.473780487805,268.165853658537,221.493902439024,456.753658536585,333.380487804878,269.826829268293,294.729268292683,505.164634146341,541.883536585366,365.286585365854,512.798170731708,377.757317073171,548.999390243903,210.378048780488,237.891463414634,553.265243902439,245.242682926829,260.187804878049,302.557317073171,322.732317073171,336.756707317073,311.450609756097,431.656097560976,503.953658536586,617.28231707317,471.287195121951,288.019512195122,249.682926829268,273.067073170732,294.184146341463,313.370731707317,448.675609756098,422.60487804878,220.135365853659,414.825609756097,246.313414634146,358.948780487805,321.189024390244,318.662195121951,417.590243902439,439.523170731708,363.455487804878,329.656097560976,453.873170731707,291.9,442.246341463415,278.534146341463,461.412195121951,413.679268292683,422.2,408.431707317073,443.069512195122,383.07012195122,363.542682926829,480.437804878049,380.312195121951,503.054268292683,204.776829268293,407.142073170732,332.791463414635,571.298170731708,387.246951219512,226.374390243902,402.259146341463,578.314024390244,495.711585365853,403.581707317073,386.110975609756,566.388414634147,270.335365853659,294.725609756098,412.407926829268,341.004268292683,379.875609756098
"291",746.484615384615,629.738461538461,506.053846153846,693.9,755.215384615385,740.653846153846,739.915384615385,629.669230769231,490.484615384615,849.692307692308,562.730769230769,532.207692307692,745.523076923077,631.184615384615,810.8,642.061538461538,491.553846153846,688.284615384615,576.438461538462,555.869230769231,636.415384615385,562.85,465.907692307692,528.923076923077,668.107692307692,668.784615384615,495.807692307692,643.561538461538,778.769230769231,810.184615384615,678.684615384615,780.284615384615,723.284615384615,773.484615384615,541.523076923077,576.507692307692,794.738461538462,511.907692307692,538.507692307692,482.807692307692,565.423076923077,517.146153846154,532.369230769231,646.230769230769,784.638461538461,878.684615384615,751.984615384615,472.792307692308,486.115384615385,630.653846153846,592.369230769231,665.715384615385,741.884615384615,750.638461538461,554.107692307692,599.969230769231,511.707692307692,683.238461538462,631.338461538462,617.346153846154,735.584615384615,752.484615384615,534.488461538462,660.284615384615,710.938461538462,460.592307692308,676.230769230769,569.630769230769,650.015384615385,759.192307692308,656.184615384615,720.153846153846,716.769230769231,564.253846153846,606.176923076923,709.984615384615,688.630769230769,783.738461538462,484.838461538462,628.838461538462,498.407692307692,832.384615384615,595.284615384615,504.353846153846,609.984615384615,847.338461538462,770.838461538462,674.284615384615,647.515384615385,834.692307692308,607.007692307692,463.146153846154,666.8,597.938461538462,601.584615384615
"292",502.9375,386.175,270.1875,450.3375,511.6625,497.075,505.55,386.1,251.775,611.0375,319.1625,297.55,513.9125,393.35,567.25,398.5,256.875,444.725,332.8625,319.475,392.85,317.18125,231.2375,306.775,431.9,425.225,261.15,407.0625,537,569.725,435.125,540.025,479.725,543.1,311.375,341.8375,562.2125,277.2375,303.8375,246.925,329.9125,281.2875,295.5875,402.6625,541.0625,640.025,508.425,238.125,251.4625,397.375,355.975,422.1625,498.325,507.0625,319.4375,362.15,277.05,439.6625,387.7625,380.0625,492.0375,508.925,290.9125,416.725,467.3625,223.2,432.6625,333.2625,417.8,515.6375,412.625,476.575,473.2125,320.7,362.6,471.9125,445.075,540.1625,303.2,385.2625,262.5375,593.725,351.725,274.9875,366.425,606.8625,528.65,430.725,403.95,594.2375,370.625,224.4375,423.25,354.3625,358.025
"299",604.289361702128,487.413829787234,367.301063829787,551.576595744681,613.009574468085,598.310638297872,615.006382978723,487.322340425532,350.834042553192,720.406382978723,420.553191489362,376.244680851064,636.151063829787,503.574468085106,668.598936170213,499.724468085106,335.446808510638,546.089361702128,434.26170212766,399.871276595745,494.210638297872,418.331382978723,309.798936170213,373.308510638298,543.28829787234,526.465957446808,339.708510638298,490.06170212766,643.73829787234,677.579787234043,536.367021276596,648.056382978723,580.955319148936,665.210638297872,386.363829787234,419.845744680851,675.16170212766,355.88829787234,382.523404255319,344.98085106383,421.941489361702,379.658510638298,394.602127659574,504.174468085106,642.425531914894,749.387234042553,609.768085106383,316.676595744681,330.282978723404,474.041489361702,436.370212765957,519.353191489362,599.663829787234,608.639361702128,397.457446808511,472.368085106383,355.907446808511,540.901063829787,485.739361702128,467.16914893617,593.38829787234,610.276595744681,392.494680851064,517.38829787234,568.732978723404,317.339361702128,534.01914893617,413.639361702128,532.641489361702,616.874468085106,513.976595744681,577.935106382979,574.558510638298,422.66170212766,463.829787234043,581.747872340426,546.291489361702,641.524468085106,349.154255319149,486.625531914894,360.927659574468,703.082978723404,453.281914893617,348.110638297872,467.959574468085,714.73829787234,635.108510638298,531.965957446808,505.185106382979,702.113829787234,450.463829787234,325.08829787234,524.597872340426,454.320212765957,459.377659574468
"300",1871.74285714286,1808.3625,1702.4125,1865.58214285714,1901.3625,1923.67678571429,1851.275,1808.27678571429,1689.26785714286,1961.06607142857,1741.34107142857,1734.52678571429,1856.88035714286,1793.15,1916.30892857143,1820.675,1693.86607142857,1847.86607142857,1755.05357142857,1749.83571428571,1811.01428571429,1741.47767857143,1668.21964285714,1743.75178571429,1824.17678571429,1847.41785714286,1696.36071428571,1829.2375,1890.13214285714,1921.5375,1857.31607142857,1891.64642857143,1901.90535714286,1884.84821428571,1748.34821428571,1774.90892857143,1906.1,1714.21964285714,1735.6625,1679.175,1761,1713.50535714286,1727.81428571429,1800.81607142857,1916.59107142857,1990.04642857143,1885.67142857143,1675.09821428571,1688.44107142857,1821.64642857143,1786.33571428571,1844.33392857143,1903.53392857143,1922.54107142857,1756.43035714286,1771.02678571429,1714.02678571429,1861.84821428571,1809.95178571429,1802.23392857143,1895.16607142857,1916.12142857143,1713.10089285715,1838.90535714286,1852.84464285714,1660.70892857143,1825.14285714286,1763.59821428571,1806.08571428571,1944.31071428571,1820.25178571429,1879.7125,1869.82321428571,1739.85535714286,1784.79464285714,1822.38571428571,1866.39017857143,1916.26785714286,1676.78928571429,1794.74464285714,1694.77678571429,1943.74285714286,1766.23035714286,1711.97857142857,1777.07857142857,1958.68928571429,1882.18928571429,1847.54821428571,1828.75892857143,1946.06607142857,1800.98392857143,1661.93035714286,1836.44821428571,1776.53928571429,1778.90178571429
"311",937.916666666667,818.45,697.85,882.566666666667,943.9,929.35,930.4,818.35,682.3,1040.2,751.416666666667,728.05,936.033333333333,819.85,999.45,830.75,687.433333333333,876.95,765.133333333333,751.733333333333,825.083333333333,751.508333333333,661.75,737.316666666667,856.75,857.45,691.65,839.316666666667,969.283333333333,1000.68333333333,867.35,970.783333333333,911.95,963.983333333333,741.9,772.35,985.283333333333,707.75,734.35,674.65,758.7,708.95,724.2,834.916666666667,973.316666666667,1069.18333333333,940.65,668.65,681.95,826.516666666667,788.233333333333,854.4,930.55,939.316666666667,749.95,788.65,707.55,871.933333333333,820.016666666667,812.3,924.25,941.15,723.183333333333,848.95,899.65,653.75,864.916666666667,765.5,838.7,947.866666666667,844.85,908.85,905.45,752.95,794.85,898.933333333333,877.3,972.433333333333,670.35,817.516666666667,690.233333333333,1022.88333333333,783.95,705.533333333333,798.65,1037.85,961.35,862.95,836.2,1025.2,802.85,654.95,855.45,786.616666666667,790.25
"319",1097.01724137931,977.904597701149,857.349425287356,1042.06781609195,1103.3816091954,1088.8091954023,1088.64137931034,977.819540229885,841.780459770115,1198.43103448276,910.895402298851,887.557471264368,1094.25977011494,979.335632183908,1158.96436781609,990.214942528736,846.898850574713,1036.45977011494,924.601149425287,911.208045977012,984.575862068966,911.01724137931,821.248275862069,896.791954022988,1016.26781609195,1016.95977011494,851.158620689655,998.791954022988,1127.48965517241,1158.89885057471,1026.86091954023,1129.01379310345,1071.44712643678,1122.21034482759,901.381609195402,931.849425287356,1143.46896551724,867.248275862069,893.859770114943,834.104597701149,918.18275862069,868.437931034483,883.681609195402,994.395402298851,1132.79885057471,1227.41379310345,1100.13333333333,828.125287356322,841.466666666667,986.001149425287,947.708045977012,1013.8816091954,1090.03563218391,1098.79195402299,909.459770114943,948.125287356322,867.057471264368,1031.4,979.501149425287,971.781609195402,1083.75977011494,1100.64597701149,882.65,1008.44827586207,1059.10689655172,813.214942528736,1024.39540229885,924.980459770115,998.181609195402,1107.36666666667,1004.34942528736,1068.3091954023,1064.92413793103,912.413793103448,954.324137931034,1058.52643678161,1036.78390804597,1131.90114942529,829.850574712644,977.001149425287,849.708045977012,1181.1091954023,943.459770114943,865.008045977011,958.135632183908,1196.06666666667,1119.56666666667,1022.45977011494,995.681609195402,1183.43218390805,962.36091954023,814.437931034483,1014.96666666667,946.094252873563,949.748275862069
