"FAFZone","AdairCounty","AdamsCounty","AllamakeeCounty","AppanooseCounty","AudubonCounty","BentonCounty","BlackHawkCounty","BooneCounty","BremerCounty","BuchananCounty","BuenaVistaCounty","ButlerCounty","CalhounCounty","CarrollCounty","CassCounty","CedarCounty","CerroGordoCounty","CherokeeCounty","ChickasawCounty","ClarkeCounty","ClayCounty","ClaytonCounty","ClintonCounty","CrawfordCounty","DallasCounty","DavisCounty","DecaturCounty","DelawareCounty","DesMoinesCounty","DickinsonCounty","DubuqueCounty","EmmetCounty","FayetteCounty","FloydCounty","FranklinCounty","FremontCounty","GreeneCounty","GrundyCounty","GuthrieCounty","HamiltonCounty","HancockCounty","HardinCounty","HarrisonCounty","HenryCounty","HowardCounty","HumboldtCounty","IdaCounty","IowaCounty","JacksonCounty","JasperCounty","JeffersonCounty","JohnsonCounty","JonesCounty","KeokukCounty","KossuthCounty","LeeCounty","LinnCounty","LouisaCounty","LucasCounty","LyonCounty","MadisonCounty","MahaskaCounty","MarionCounty","MarshallCounty","MillsCounty","MitchellCounty","MononaCounty","MonroeCounty","MontgomeryCounty","MuscatineCounty","OBrienCounty","OsceolaCounty","PageCounty","PaloAltoCounty","PlymouthCounty","PocahontasCounty","PolkCounty","PottawattamieCounty","PoweshiekCounty","RinggoldCounty","SacCounty","ScottCounty","ShelbyCounty","SiouxCounty","StoryCounty","TamaCounty","TaylorCounty","UnionCounty","VanBurenCounty","WapelloCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WinnebagoCounty","WinneshiekCounty","WoodburyCounty","WorthCounty","WrightCounty"
"209",391.778333333334,355.353888888888,634.501666666667,420.848333333333,380.127777777778,530.423888888889,535.865,449.356111111112,553.892777777777,561.215,436.673333333333,541.041666666667,436.591111111111,409.226666666667,363.975,568.832777777777,542.612777777778,445.794444444444,574.203888888889,388.308333333334,463.415555555556,613.112777777778,614.862777777778,378.646666666667,421.156111111111,443.748333333334,371.936111111111,584.023333333333,531.676111111111,484.796666666667,615.902777777777,511.306666666667,588.703888888889,562.981666666667,516.432777777778,300.317777777778,434.176111111111,508.412777777777,401.732222222222,477.932777777777,542.703888888889,501.981666666666,347.404444444444,513.827222222223,606.082777777777,483.042777777777,418.294444444444,509.323888888889,617.490555555555,457.724444444445,490.145,536.022222222222,581.901666666667,493.319444444444,514.595,508.466111111112,557.502777777778,542.968333333333,413.808333333334,472.404444444444,413.911666666667,467.133888888888,443.643888888888,472.372777777778,318.357777777778,578.901666666667,383.113333333333,441.987222222222,341.234444444444,580.323888888889,475.073333333333,487.493333333333,320.398888888889,486.401111111111,426.373333333333,462.232222222222,429.732777777778,326.203333333333,484.131666666667,359.617222222222,415.955555555556,588.730555555555,365.182222222222,449.1,458.112777777778,499.772777777777,335.793333333333,378.095,477.005,463.625,422.405,517.301666666667,398.139444444445,461.767222222222,560.901666666667,631.203888888889,412.39,562.612777777778,514.763888888889
"211",675.55,715.2875,595.6375,545.2125,685.7375,556.275,586.4125,657.1125,604.7875,572.55,767.1125,626.8125,725.1375,701.7375,699.9375,493.4875,680.275,790.2375,625.0875,598.4125,792.7375,583.6375,469.6125,724.375,638.7375,520.1125,593.5375,550.1375,455.0125,814.5125,513.4,765.0125,605.3375,645.4625,650.6125,732.6125,679.8125,613.6,661.375,673.5125,701.2375,640.7125,757.6125,478.25,647.0625,724.9375,759.5125,533.4625,501.0125,586.2125,501.8375,508.6125,520.2,563.3125,733.6,464.5,537.5375,501.5125,574.075,882.0125,654.65,590.3125,574.0375,610.4125,754.075,664.7375,762.9125,549.1,735.1375,478.875,815.0125,859.0125,684.15,769.3125,836.6125,745.1125,617.1875,739.1,559.1875,617.9375,751.85,456.9125,724.1375,859.3125,631.7875,584.4125,654.2875,625.2375,508.15,526.4,632.3375,523.2125,569.5125,700.2875,714.3375,615.65,822.6125,688.4375,677.1125
"212",675.927272727273,686.918181818182,598.109090909091,544.036363636364,686.118181818182,556.627272727273,586.8,657.490909090909,605.154545454546,572.927272727273,767.472727272727,627.190909090909,725.518181818182,702.118181818182,700.309090909091,493.845454545455,680.627272727273,790.618181818182,625.468181818182,596.218181818182,793.109090909091,584,469.990909090909,724.736363636364,639.118181818182,518.936363636364,592.372727272727,550.518181818182,455.4,814.872727272727,529.672727272727,765.4,605.709090909091,645.827272727273,650.990909090909,689.518181818182,680.2,613.972727272727,661.736363636364,673.872727272727,701.618181818182,641.072727272727,754.390909090909,476.881818181818,647.445454545455,725.318181818182,759.881818181818,533.827272727273,501.409090909091,586.6,500.454545454545,508.972727272727,520.572727272727,559.545454545455,733.972727272727,473.072727272727,537.909090909091,501.890909090909,571.763636363636,879.390909090909,655.027272727273,584.763636363636,571.918181818182,610.790909090909,708.190909090909,665.109090909091,762.463636363636,546.981818181818,700.236363636364,479.236363636364,815.372727272727,835.990909090909,680.290909090909,769.672727272727,833.372727272727,745.5,617.545454545455,727.254545454545,559.545454545455,616.781818181818,752.227272727273,457.272727272727,724.518181818182,856.1,632.163636363636,584.790909090909,668.709090909091,623.054545454546,498.963636363636,524.254545454545,632.709090909091,523.6,568.336363636364,700.663636363636,714.709090909091,618.118181818182,819.390909090909,688.818181818182,677.490909090909
"219",717.469801980198,732.295544554456,664.792079207921,588.259900990099,738.05297029703,617.00198019802,647.163861386138,709.418316831683,665.524752475248,633.291089108911,819.410396039604,687.544059405941,777.456435643564,754.05297029703,749.043564356436,557.628712871287,741.00198019802,852.489603960396,685.832673267327,644.877722772277,845.044059405941,646.513861386139,533.770297029703,788.20693069307,691.05297029703,563.160891089109,636.606930693069,612.564356435644,514.755940594059,866.802475247525,586.511881188119,822.35,666.083663366337,706.20099009901,711.35594059406,733.574752475248,732.14801980198,674.311881188119,713.673267326732,725.794554455445,758.24504950495,700.75693069307,799.571782178218,528.211881188119,707.80396039604,777.254455445544,825.969801980198,594.2,565.191089108911,641.043564356436,551.696039603961,569.925742574257,584.340594059406,603.534158415841,789.908910891089,514.630198019802,598.281683168317,555.887623762377,620.249504950495,924.319306930693,693.522772277227,623.005445544555,620.963861386138,671.15396039604,752.047029702971,725.472772277227,816.917326732673,595.994059405941,744.823267326733,543.017821782178,878.041089108911,910.071782178218,723.819306930693,821.607425742574,878.536138613862,797.436138613861,669.484653465347,772.881188118812,619.912871287128,661.007425742574,804.163366336634,521.052475247525,782.435643564356,901.267821782179,686.680198019802,645.152970297029,710.522277227722,671.711881188119,544.629702970297,573.294554455445,670.540099009901,570.681683168317,612.547029702971,752.585148514851,775.118316831683,683.033168316832,864.561881188119,749.183168316831,733.582673267327
"221",947.961111111111,901.372222222222,1047.05555555556,897.511111111111,954.972222222222,948.866666666667,979.055555555556,996.827777777778,997.405555555556,965.166666666667,1064.21666666666,1019.42222222222,1060.97222222222,985.872222222222,931.172222222222,966.877777777778,1062.75,1073.05,1017.71111111112,891.45,1095.27222222222,1007.86666666667,943.022222222222,1002.08333333334,953.138888888889,872.4,874.261111111111,971.866666666667,861.644444444445,1116.77777777778,1002.67777777778,1136.23888888889,997.966666666667,1038.07777777778,1039.08333333334,901.272222222222,990.972222222222,1006.17777777778,975.755555555555,1020.78333333333,1075.68333333333,1016.22777777778,974.655555555556,852.666666666667,1039.68333333333,1069.46111111111,1045.55,926.066666666667,974.455555555556,958.677777777778,875.955555555556,903.166666666667,993.577777777778,911.144444444444,1097.58333333333,832.577777777778,930.166666666667,884.055555555556,933.005555555555,1099.65555555556,926.072222222222,918.644444444444,940.166666666667,1003.02222222222,919.911111111111,1057.35555555556,1010.37222222222,915.177777777778,913.472222222222,909.366666666667,1102.29444444444,1114.73888888889,892.05,1113.5,1053.59444444444,1089.37222222222,966.283333333334,945.377777777778,951.777777777778,893.872222222222,1040.03888888889,930.288888888889,984.372222222222,1076.35555555555,991.083333333333,977.022222222222,880.461111111111,918.272222222222,854.566666666667,892.477777777778,950.861111111111,886.144444444445,916.572222222223,1044.78333333334,1093.88333333334,1028.07777777778,1039.63888888889,1077.81666666667,1047.75
"222",945.125,903.575,1201.1,902.75,957.175,1102.95,1099.7,985.425,1117.875,1119.2,1062.375,1072.325,1041.825,986.275,933.375,1120.95,1073.825,1075.275,1138.175,907.325,1089.075,1161.9,1097.1,1004.3,966.525,917.35,890.725,1125.95,1015.7,1110.475,1156.8,1114.825,1152,1094.225,1047.675,903.475,1002.725,1039.625,989.175,1009.175,1073.925,1033.225,976.875,1006.7,1137.325,1048.025,1047.775,1080.1,1128.5,988.95,1030,1057.2,1147.65,1065.2,1076.175,986.7,1084.2,1038.1,932.825,1101.875,944.525,949.35,964.225,1003.625,922.175,1110.125,1012.575,925.4,915.675,1063.4,1104.525,1116.975,894.275,1091.125,1055.875,1066.925,960.975,947.6,1015.375,909.725,1041.625,1084.4,986.575,1078.575,989.325,1031.025,882.675,934.125,1008.6,938.1,944.125,1040.2,916.875,1023.375,1092.125,1182.15,1041.875,1093.825,1046.025
"223",1032.72,986.17,1058.36,908.81,1039.78,960.2,990.34,1032.31,1008.725,976.5,1142.31,1030.71,1100.39,1076.99,1016,978.21,1084.2,1157.81,1029.035,976.21,1167.98,1019.2,954.33,1086.9,1013.99,883.71,957.18,983.2,872.95,1189.71,1014.01,1166.93,1009.28,1049.4,1054.53,986.09,1055.08,1017.51,1036.6,1048.71,1100.78,1030.64,1059.43,864,1050.975,1100.18,1130.31,937.4,985.76,970,887.29,914.5,1004.91,922.42,1128.31,843.91,941.49,895.34,949.6,1184.43,1001.79,929.95,951.49,1014.32,1004.71,1068.67,1095.13,926.51,998.26,920.68,1187.11,1199.52,976.81,1144.51,1138.41,1120.35,992.4,1030.2,963.1,978.68,1127.09,941.61,1069.18,1161.13,1016.2,988.33,965.22,1003.09,865.9,903.81,977.34,897.45,933.11,1075.5,1118.99,1039.4,1124.42,1092.39,1072.81
"229",851.613953488372,805.040697674419,1007.6511627907,767.15,858.644186046512,908.770930232558,935.048837209303,873.423255813954,953.83023255814,925.183720930233,965.362790697675,956.066279069767,930.609302325581,890.06976744186,834.853488372093,926.893023255814,959.322093023256,976.701162790698,974.13953488372,795.1,992.038372093023,967.876744186046,903.031395348838,905.758139534884,854.6,798.153488372093,778.368604651163,931.886046511627,821.648837209302,1013.43720930232,962.705813953488,1003.2,959.023255813953,976.797674418605,932.896511627907,804.946511627907,891.138372093023,929.259302325582,877.212790697675,896.673255813953,960.567441860465,917.796511627907,878.317441860465,812.681395348837,1001.87790697674,936.427906976744,949.201162790698,887.96511627907,934.462790697675,872.860465116279,835.969767441861,863.181395348837,953.603488372093,845.272093023255,964.552325581395,792.604651162791,890.169767441861,844.053488372093,818.716279069768,1003.31744186047,831.809302325581,832.981395348837,832.26511627907,889.98023255814,823.591860465116,993.629069767442,914.031395348837,796.182558139535,817.137209302326,869.369767441861,1005.97906976744,1018.4011627907,795.702325581395,979.56511627907,957.279069767442,955.406976744186,847.908139534884,849.059302325581,883.846511627907,797.546511627907,943.201162790698,890.31511627907,888.046511627907,980.010465116279,875.973255813954,914.387209302326,784.116279069768,821.946511627907,814.581395348838,818.608139534884,831.193023255814,846.148837209302,802.758139534884,911.751162790697,978.76511627907,991.994186046512,943.305813953488,978.498837209302,932.624418604651
"230",1556.596875,1596.309375,1455.184375,1493.046875,1566.790625,1437.303125,1467.453125,1538.128125,1485.825,1453.596875,1648.11875,1507.834375,1606.190625,1582.790625,1580.965625,1374.509375,1561.303125,1671.290625,1506.1375,1547.734375,1673.784375,1422.325,1334.740625,1605.403125,1519.790625,1472.965625,1571.915625,1402.690625,1404.059375,1699.221875,1372.915625,1674.146875,1452.690625,1526.496875,1531.646875,1658.809375,1560.871875,1494.603125,1542.403125,1554.515625,1582.290625,1521.734375,1638.646875,1414.103125,1501.740625,1605.984375,1640.528125,1414.496875,1382.078125,1467.259375,1430.234375,1389.615625,1401.209375,1444.334375,1614.603125,1423.615625,1418.590625,1382.528125,1519.371875,1741.578125,1535.696875,1471.334375,1495.884375,1491.440625,1637.721875,1545.784375,1643.953125,1476.909375,1616.184375,1359.903125,1696.015625,1718.528125,1632.934375,1650.325,1717.615625,1626.165625,1498.203125,1620.103125,1440.203125,1590.984375,1632.890625,1337.928125,1605.190625,1740.334375,1512.809375,1465.440625,1621.334375,1574.590625,1455.196875,1452.465625,1513.384375,1404.259375,1539.615625,1581.309375,1595.384375,1475.196875,1703.628125,1569.484375,1558.128125
"241",1091.62142857143,1131.35,990.221428571429,991.5,1101.82142857143,972.35,1002.52142857143,1073.2,1020.87142857143,988.65,1183.2,1042.9,1141.22142857143,1117.82142857143,1116.02142857143,909.55,1096.35,1206.32142857143,1041.17142857143,1082.8,1208.82142857143,957.371428571429,869.8,1140.45,1054.82142857143,966.385714285714,1106.97142857142,937.721428571429,901.307142857143,1234.3,907.957142857143,1209.2,987.721428571429,1061.55,1066.7,1193.87142857142,1095.92142857143,1029.65,1077.45,1089.56428571429,1117.32142857143,1056.8,1173.7,924.521428571428,1036.8,1141.02142857143,1175.6,949.55,917.121428571429,1002.30714285714,948.121428571429,924.671428571428,936.264285714286,979.4,1149.65,910.764285714286,953.621428571429,917.6,1054.42142857143,1276.62142857143,1070.75,1006.4,1030.92142857143,1026.5,1172.8,1080.82142857143,1179.02142857143,995.35,1151.22142857143,894.95,1231.06428571429,1253.6,1168,1185.38571428572,1252.67857142857,1161.2,1033.25,1155.15,975.25,1126.02142857143,1167.95,873,1140.22142857143,1275.4,1047.85,1000.5,1156.4,1109.62142857143,954.45,972.65,1048.42142857143,939.307142857143,1015.76428571429,1116.35,1130.42142857143,1010.22142857143,1238.7,1104.52142857143,1093.2
"242",1085.72,1125.46,984.3,985.56,1095.9,966.44,996.58,1067.26,1014.95,982.72,1177.26,1036.98,1135.3,1111.9,1110.1,903.66,1090.44,1200.4,1035.26,1076.86,1202.9,951.45,863.88,1134.54,1048.9,960.46,1101.06,931.8,895.4,1228.36,902.06,1203.28,981.8,1055.62,1060.78,1187.96,1090,1023.76,1071.56,1083.66,1111.4,1050.86,1167.78,918.62,1030.88,1135.12,1169.68,943.62,911.2,996.4,942.22,918.76,930.36,973.48,1143.76,904.86,947.72,911.68,1048.5,1270.7,1064.82,1000.48,1025.02,1020.58,1166.86,1074.9,1173.08,989.46,1145.3,889.06,1225.16,1247.68,1162.08,1179.46,1246.76,1155.3,1027.36,1149.26,969.36,1120.12,1162.02,867.06,1134.3,1269.48,1041.96,994.58,1150.48,1103.72,948.52,966.76,1042.52,933.4,1009.86,1110.46,1124.52,1004.32,1232.76,1098.62,1087.26
"249",1111.26666666667,1150.975,1009.84166666667,1010.26666666667,1121.45,991.966666666667,1022.125,1092.79166666667,1040.49166666667,1008.26666666667,1202.78333333333,1062.49166666667,1160.85,1137.45,1135.64166666667,929.175,1115.96666666667,1225.95,1060.80416666666,1094.25,1228.43333333333,976.991666666667,889.416666666667,1160.075,1074.45,985.166666666667,1113.59166666667,957.35,920.1,1253.89166666667,927.583333333333,1228.80833333333,1007.35,1081.175,1086.30833333333,1209.15833333333,1115.55,1049.275,1097.075,1109.18333333333,1136.95,1076.39166666667,1193.30833333333,943.333333333333,1056.40833333333,1160.65833333333,1195.19166666667,969.175,936.75,1021.93333333333,967.391666666667,944.283333333333,955.883333333333,999.008333333333,1169.275,929.558333333333,973.258333333333,937.191666666667,1066.58333333333,1296.25,1090.35833333333,1025.99166666667,1050.55833333333,1046.1,1192.39166666667,1100.43333333333,1198.625,1014.56666666667,1170.84166666667,914.575,1250.68333333333,1273.19166666667,1187.59166666667,1204.99166666667,1272.28333333333,1180.825,1052.875,1174.775,994.875,1133.56666666667,1187.56666666667,892.591666666667,1159.85,1295.00833333333,1067.475,1020.1,1163.91666666667,1121.11666666667,973.241666666667,991.725,1068.05833333333,958.925,1034.55833333333,1135.975,1150.05833333333,1029.85833333333,1258.29166666667,1124.15833333333,1112.79166666667
"251",1376.8625,1416.575,1275.425,1313.3125,1387.05,1257.575,1287.725,1358.4,1306.0875,1273.8625,1468.4,1328.1125,1426.45,1403.05,1401.25,1194.7875,1381.575,1491.55,1326.4,1368,1494.0375,1242.5875,1155.025,1425.675,1340.05,1293.25,1392.1875,1222.95,1224.325,1519.5,1193.1875,1494.425,1272.95,1346.775,1351.925,1479.0875,1381.15,1314.8875,1362.675,1374.8,1402.55,1342,1458.925,1234.3875,1322.025,1426.25,1460.8125,1234.775,1202.3375,1287.525,1250.5,1209.9,1221.5,1264.625,1434.8875,1243.9,1238.85,1202.8125,1339.65,1561.8375,1355.975,1291.6125,1316.15,1311.7125,1458,1366.0375,1464.225,1297.1875,1436.425,1180.175,1516.3,1538.8125,1453.2125,1470.6,1537.9,1446.425,1318.475,1440.3875,1260.475,1411.25,1453.1625,1158.2,1425.45,1560.625,1333.075,1285.7125,1441.625,1394.85,1275.475,1272.75,1333.65,1224.525,1359.9,1401.575,1415.65,1295.475,1523.9,1389.75,1378.4
"259",1325.45,1365.15,1224.01666666667,1261.9,1335.65,1206.15,1236.31666666667,1306.98333333333,1254.675,1222.45,1416.96666666667,1276.68333333333,1375.03333333333,1351.65,1349.83333333333,1143.36666666667,1330.15,1440.15,1275,1316.58333333333,1442.63333333333,1191.175,1103.58333333333,1374.25,1288.65,1241.83333333333,1340.76666666667,1171.53333333333,1172.91666666667,1468.06666666667,1141.76666666667,1443,1221.53333333333,1295.35,1300.5,1427.66666666667,1329.73333333333,1263.46666666667,1311.25,1323.36666666667,1351.15,1290.58333333333,1407.5,1182.96666666667,1270.58333333333,1374.85,1409.38333333333,1183.35,1150.91666666667,1236.1,1199.08333333333,1158.46666666667,1170.06666666667,1213.18333333333,1383.46666666667,1192.46666666667,1187.43333333333,1151.38333333333,1288.23333333333,1510.41666666667,1304.55,1240.18333333333,1264.75,1260.3,1406.56666666667,1314.63333333333,1412.81666666667,1245.75,1385.01666666667,1128.75,1464.86666666667,1487.38333333333,1401.78333333333,1419.18333333333,1486.46666666667,1395,1267.06666666667,1388.96666666667,1209.06666666667,1359.85,1401.75,1106.78333333333,1374.03333333333,1509.18333333333,1281.65,1234.3,1390.18333333333,1343.43333333333,1224.05,1221.33333333333,1282.25,1173.1,1308.46666666667,1350.15,1364.25,1244.05,1472.48333333333,1338.35,1326.98333333333
"261",650.51,690.22,549.1,586.97,660.71,531.21,561.39,632.05,579.745,547.51,742.05,601.75,700.1,676.71,674.89,468.42,655.21,765.21,600.055,641.66,767.69,516.245,428.67,699.31,613.71,566.89,665.84,496.6,497.99,793.15,466.83,768.07,546.6,620.41,625.57,752.73,654.8,588.52,636.31,648.44,676.21,615.66,732.57,508.02,595.67,699.9,734.46,508.41,475.99,561.18,524.16,483.54,495.14,538.27,708.52,517.54,512.51,476.46,613.3,835.5,629.61,565.25,589.81,585.38,731.65,639.69,737.89,570.82,710.1,453.81,789.94,812.46,726.86,744.24,811.53,720.09,592.13,714.02,534.13,684.9,726.81,431.85,699.1,834.27,606.72,559.38,715.27,668.51,549.11,546.39,607.31,498.18,633.53,675.22,689.31,569.11,797.55,663.4,652.05
"262",568.0125,607.7375,466.575,504.475,578.1875,448.7125,478.875,549.5625,497.225,465.0125,659.5625,519.2625,617.5875,594.1875,592.375,385.925,572.7125,682.6875,517.5375,559.1625,685.175,433.725,346.175,616.8125,531.1875,484.375,583.35,414.075,415.475,710.65,384.35,685.5625,464.075,537.9125,543.0625,670.25,572.275,506.0375,553.8125,565.95,593.6875,533.1625,650.0625,425.5375,513.175,617.3875,651.9625,425.9125,393.475,478.675,441.6625,401.05,412.65,455.7625,626.05,435.05,429.975,393.9625,530.775,752.975,547.0875,482.7625,507.2875,502.875,649.15,557.175,655.375,488.3375,627.575,371.3125,707.45,729.9625,644.3625,661.7625,729.05,637.575,509.6375,631.55,451.6375,602.3875,644.3,349.35,616.5875,751.7625,524.225,476.8625,632.7625,585.975,466.5875,463.875,524.7875,415.675,551.05,592.7375,606.775,486.5875,715.0625,580.8875,569.5625
"269",655.83,695.551538461538,513.940769230769,601.377692307692,665.553076923077,531.606153846154,548.536923076923,629.831538461538,560.07923076923,537.045384615384,714.956153846154,585.722307692307,683.608461538461,674.382307692308,680.217692307692,478.094615384616,616.756923076923,737.766923076923,563.622307692308,646.98076923077,720.419230769231,496.98,441.514615384615,698.890769230769,618.553076923077,581.336153846154,671.165384615384,490.982307692307,522.080769230769,728.379230769231,461.225384615384,704.796153846154,526.042307692308,586.622307692308,609.643846153846,758.062307692308,652.560769230769,576.159230769231,641.167692307693,633.674615384615,635.257692307693,604.054615384616,733.13,524.894615384615,552.486923076923,672.817692307692,722.791538461538,517.735384615384,474.882307692308,570.077692307692,540.040769230769,492.856153846154,492.239230769231,547.579230769231,664.73,541.802307692308,510.036153846154,500.559230769231,621.991538461539,769.728461538461,634.93,574.628461538461,599.113076923077,580.994615384615,736.973076923077,594.888461538461,734.088461538462,584.791538461538,715.416153846154,477.923846153846,741.608461538461,746.697692307692,732.180769230769,697.745384615385,768.77,692.999230769231,597.453076923077,719.351538461538,543.446923076923,690.223846153846,710.316153846154,453.391538461539,704.422307692308,777.366923076923,607.806923076923,556.008461538461,720.585384615385,673.822307692308,564.393076923077,560.836153846154,613.223846153846,511.873076923077,642.303846153846,658.737692307692,636.076153846154,529.563846153846,772.880769230769,616.736153846154,629.200769230769
"271",324.131578947368,363.836842105263,207.1,350.878947368421,316.568421052632,267.852631578947,220.707894736842,256.263157894737,202.547368421053,247.994736842106,233.868421052632,213.2,247.763157894737,282.363157894737,342.031578947368,315.665789473684,161.410526315789,251.494736842105,182.184210526316,315.263157894737,207.468421052632,235.810526315789,347.747368421053,298.768421052632,282.926315789474,363.705263157895,339.436842105263,262.284210526316,372.405263157895,188.868421052632,284.2,170.368421052632,218.2,182.821052631579,190.436842105263,416.38947368421,272.742105263158,238.484210526316,299.531578947368,218.336842105263,174.089473684211,228.015789473684,341,346.465789473684,160.726315789474,206.610526315789,283.873684210526,333.536842105263,322.065789473685,289.136842105263,370.85,299.565789473685,298.536842105263,356.205263157895,174.457894736842,384.365789473684,273.444736842105,344.365789473684,323.552631578947,222.036842105263,303.236842105263,321.031578947368,308.721052631579,268.873684210526,395.221052631579,152.210526315789,322.173684210526,329.936842105263,377.231578947368,343.863157894737,221.521052631579,200.163157894737,393.978947368421,194.768421052632,252.073684210526,218.894736842105,265.736842105263,377.736842105263,311.568421052632,358.515789473684,265.894736842105,352.265789473685,336.689473684211,238.563157894737,240.131578947368,271.884210526316,388.878947368421,342.121052631579,385.097368421053,343.989473684211,287.515789473684,327.044736842106,344.436842105263,231.747368421053,153.278947368421,183.026315789474,283.494736842105,144.210526315789,201.663157894737
"279",392.705882352941,417.923529411765,304.336764705882,444.819117647059,363.005882352941,363.179411764706,318.003676470588,336.902941176471,300.302941176471,344.520588235294,269.797058823529,306.373529411765,291.125,327.004411764706,388.632352941176,412.172794117647,256.938235294118,280.873529411765,281.625,406.333823529412,243.725,334.452941176471,441.124264705882,330.411764705882,359.951470588235,457.529411764706,430.514705882353,360.569117647059,469.296323529411,225.126470588235,381.585294117647,221.975,317.129411764706,278.347058823529,285.752941176471,439.369117647059,338.097058823529,331.516176470588,367.452941176471,306.436764705882,261.326470588235,323.133823529412,366.992647058824,443.339705882353,260.260294117647,271.451470588235,310.032352941176,426.920588235294,418.238235294118,383.269117647059,462.235294117647,396.428676470588,395.583088235294,447.497058823529,244.301470588235,481.255147058824,370.311764705882,441.266911764705,419.125,240.567647058824,384.248529411765,414.841176470588,403.619117647059,362.689705882353,417.972058823529,248.358823529412,347.585294117647,423.966176470588,416.136764705882,440.473529411765,250.844117647059,229.502941176471,435.229411764706,242.467647058824,278.225,266.177941176471,361.283823529412,399.436764705882,403.361764705882,437.025,300.825,446.216911764706,363.797058823529,259.495588235294,335.655882352941,368.605882352941,441.861764705882,414.198529411765,477.303676470588,437.813235294118,383.251470588235,423.911764705882,439.282352941176,306.286764705882,241.285294117647,281.708823529412,313.764705882353,239.770588235294,287.619117647059
"280",829.501219512195,788.909756097561,866.353658536585,716.809756097561,840.462195121951,768.191463414634,798.337804878048,834.251219512195,816.704878048781,784.479268292682,941.15243902439,838.718292682927,900.85243902439,873.662195121951,818.734146341463,786.200000000001,889.989024390244,960.575609756097,837.017682926829,773.340243902439,966.929268292683,827.181707317073,762.326829268292,889.645121951219,815.110975609756,691.713414634146,755.276829268292,791.191463414634,680.939024390244,988.642682926829,822.003658536585,968.354878048781,817.267073170731,857.389024390244,861.212195121951,788.821951219512,855.60243902439,825.498170731707,837.735365853659,851.360975609756,904.659756097561,837.554878048781,862.184146341463,671.979268292682,858.976829268292,901.587804878049,933.075609756097,745.387804878048,793.75731707317,777.993902439025,695.267073170731,722.479268292682,812.903658536585,730.426829268293,929.726219512195,651.903658536585,749.469512195122,703.337804878048,756.032926829268,987.185365853658,801.128048780488,737.939024390244,759.469512195122,822.326829268292,807.471951219512,876.653658536585,897.896341463415,734.498170731707,801.008536585366,728.668292682926,989.860975609756,1002.27682926829,779.575609756097,945.812195121951,941.162195121951,921.637804878049,795.846341463415,832.94512195122,771.099390243902,776.682926829268,924.470731707317,749.608536585366,871.919512195122,963.887804878049,820.070731707317,796.326829268292,767.982926829269,800.184146341463,673.878048780487,711.798780487804,780.608536585366,705.439024390244,739.559756097561,876.925,922.860975609756,847.4,927.179268292683,899.253658536585,876.712195121951
"291",188.292307692308,151.369230769231,404.807692307692,173.215384615385,204.984615384615,300.715384615385,306.161538461538,224.461538461538,324.184615384615,331.507692307692,307.792307692308,311.338461538462,268.476923076923,235.976923076923,181.184615384615,339.123076923077,312.915384615385,324.6,344.5,146.353846153846,334.538461538462,383.415384615385,385.161538461538,253.661538461538,202.892307692308,192.361538461538,129.738461538462,354.315384615385,277.553846153846,355.815384615385,386.2,343.492307692308,359,333.269230769231,286.730769230769,152.830769230769,234.484615384615,278.715384615385,215.784615384615,248.230769230769,313,272.269230769231,226.2,261.123076923077,376.369230769231,283.853846153846,297.092307692308,279.615384615385,387.792307692308,228.015384615385,237.638461538462,306.315384615385,352.2,244.276923076923,311.984615384615,254.484615384615,327.807692307692,293.884615384615,171.853846153846,351.2,180.5,220.930769230769,201.230769230769,242.669230769231,171.484615384615,349.2,261.915384615385,193.792307692308,163.469230769231,338.592307692308,353.884615384615,366.292307692308,142.038461538462,317.792307692308,305.184615384615,293.607692307692,200.030769230769,196.969230769231,254.415384615385,138.823076923077,287.061538461538,359.023076923077,235.938461538462,327.9,228.407692307692,270.069230769231,130.446153846154,162.053846153846,225.623076923077,213.938461538462,183.169230769231,267.615384615385,151.8,259.176923076923,331.2,401.5,291.2,332.915384615385,285.061538461538
"292",379.8125,384.55,401.875,247.7375,406.4125,300.5125,330.6875,373.525,349.04375,316.8125,483.525,371.075,441.55,418.1625,414.375,305.75,424.5125,549.1625,369.35625,324.425,509.1375,359.5125,298.3,478.8375,355.1625,224.75,296.0875,323.5125,213.2875,530.9125,354.8125,508.125,349.6,389.725,394.8875,384.475,396.25,357.8375,377.775,389.9,441.95,371.8375,457.85,204.3125,391.33125,441.3625,521.25,277.725,328.38125,311.175,227.6,254.8125,314.65,262.775,469.475,184.25,281.8125,235.6875,288.5,582.85,353.7875,271.1375,291.8625,352.275,403.125,409,493.55,266.6625,396.65,265.05,577.85,591.3125,375.2375,485.7,536.8125,461.5375,333.575,428.5875,303.4375,329.9375,477.0875,282.575,463.3,559.55,357.3625,328.675,363.65,351.25,206.2125,244.9875,317.5125,237.7875,272.0125,416.6875,460.1625,379.725,522.8375,432.7,414.025
