"FAFZone","AlamanceCounty","AlexanderCounty","AlleghanyCounty","AnsonCounty","AsheCounty","AveryCounty","BeaufortCounty","BertieCounty","BladenCounty","BrunswickCounty","BuncombeCounty","BurkeCounty","CabarrusCounty","CaldwellCounty","CamdenCounty","CarteretCounty","CaswellCounty","CatawbaCounty","ChathamCounty","CherokeeCounty","ChowanCounty","ClayCounty","ClevelandCounty","ColumbusCounty","CravenCounty","CumberlandCounty","CurrituckCounty","DareCounty","DavidsonCounty","DavieCounty","DuplinCounty","DurhamCounty","EdgecombeCounty","ForsythCounty","FranklinCounty","GastonCounty","GatesCounty","GrahamCounty","GranvilleCounty","GreeneCounty","GuilfordCounty","HalifaxCounty","HarnettCounty","HaywoodCounty","HendersonCounty","HertfordCounty","HokeCounty","HydeCounty","IredellCounty","JacksonCounty","JohnstonCounty","JonesCounty","LeeCounty","LenoirCounty","LincolnCounty","McDowellCounty","MaconCounty","MadisonCounty","MartinCounty","MecklenburgCounty","MitchellCounty","MontgomeryCounty","MooreCounty","NashCounty","NewHanoverCounty","NorthamptonCounty","OnslowCounty","OrangeCounty","PamlicoCounty","PasquotankCounty","PenderCounty","PerquimansCounty","PersonCounty","PittCounty","PolkCounty","RandolphCounty","RichmondCounty","RobesonCounty","RockinghamCounty","RowanCounty","RutherfordCounty","SampsonCounty","ScotlandCounty","StanlyCounty","StokesCounty","SurryCounty","SwainCounty","TransylvaniaCounty","TyrrellCounty","UnionCounty","VanceCounty","WakeCounty","WarrenCounty","WashingtonCounty","WataugaCounty","WayneCounty","WilkesCounty","WilsonCounty","YadkinCounty","YanceyCounty"
"111",290.2,384.5,341.4,382.8,362.6,419,301.1,237.7,360.9,400.5,455.2,409,364.1,400.7,243.3,362.4,260.7,387.2,296.8,558.8,241.2,551.8,429.2,386.6,328.5,324.5,243.7,294.1,324.5,343.4,320.4,259.5,245.3,313,242.2,401.4,224.2,551.7,236.9,278.5,298.7,207,319.1,477.7,475.7,217.3,348.4,324,367.7,503,279.6,319.1,306.6,294.1,393.1,433.4,520.6,448.7,276,384.95,436.2,353.5,329.5,237.4,370.7,205.6,343.1,274.9,334.1,247,349.3,258.6,241.1,279.3,464.5,316.8,357.4,359.1,279.1,348.3,443.1,317.3,366.3,361.1,312.6,335,515.2,489.2,301.3,402.6,219.7,264.2,214.9,271.4,388.1,280.3,374.9,255.6,355.8,451.4
"121",492.733333333333,471.533333333333,513.183333333333,397.25,520.816666666667,501.183333333333,557.1,567.083333333333,416.966666666667,417.033333333333,471.183333333333,475.033333333333,432.883333333333,474.366666666667,615.583333333333,550.883333333333,524.033333333333,457.366666666667,469.45,479.633333333333,582.6,463.016666666667,439.575,418.633333333333,546.283333333333,421.15,626.966666666667,643.1,472.35,474.266666666667,475.083333333333,506.875,523.783333333333,489.766666666667,515.65,424.433333333333,602.866666666667,515.65,525.466666666667,507.383333333333,479.083333333333,537.55,444.9,486.466666666667,449.733333333333,570.083333333333,408.183333333333,614.033333333333,447.683333333333,498.033333333333,466.883333333333,536.866666666667,454.966666666667,499.85,440.3,468.333333333333,469.633333333333,490.7,540.45,413.033333333333,495.45,438.366666666667,421.983333333333,507.533333333333,462.983333333333,555.466666666667,506.766666666667,516.35,567.266666666667,607.183333333333,477.783333333333,592.266666666667,534.7,525.166666666667,430.733333333333,457.583333333333,397.9,389.533333333333,510.816666666667,447.15,446.25,448.566666666667,392.883333333333,427.35,514.083333333333,503.95,505.7,472.566666666667,606.433333333333,404.15,528.033333333333,487.65,542.65,574.1,504.85,477.15,489.683333333333,493.383333333333,486.383333333333,504.033333333333
"122",734.928571428571,713.728571428572,755.4,639.442857142857,763.028571428571,743.4,799.328571428571,809.3,659.157142857143,659.228571428572,713.4,717.228571428572,675.1,716.542857142857,857.8,793.1,766.228571428572,699.542857142857,711.628571428571,710.8,824.828571428571,702.128571428571,682.685714285714,660.828571428571,788.514285714286,663.328571428571,869.157142857143,885.328571428571,714.542857142857,716.485714285714,717.3,749.078571428571,765.985714285714,731.957142857143,757.828571428571,666.628571428571,845.057142857143,746.328571428571,767.685714285714,749.6,721.3,779.742857142857,687.114285714286,728.685714285714,691.928571428571,812.3,650.414285714286,856.228571428572,689.9,747.471428571429,709.1,779.1,697.185714285714,742.042857142857,682.528571428571,710.528571428571,712.128571428571,732.914285714286,782.628571428571,655.25,737.628571428571,680.557142857143,664.185714285714,749.728571428572,705.178571428572,797.657142857143,748.985714285714,758.542857142857,809.485714285714,849.4,720,834.485714285714,776.914285714286,767.357142857143,672.928571428571,699.828571428571,640.114285714286,631.728571428572,753.028571428571,689.328571428571,688.442857142857,690.8,635.1,669.542857142857,756.3,746.128571428571,746.357142857143,714.785714285714,848.628571428571,646.328571428571,770.228571428572,729.857142857143,784.828571428571,816.328571428571,747.028571428571,719.328571428571,731.9,735.6,728.6,746.228571428572
"123",588.371428571429,567.171428571429,608.785714285714,492.871428571429,616.457142857143,596.828571428571,652.771428571428,662.742857142857,512.585714285714,512.657142857143,566.828571428571,570.657142857143,528.485714285714,569.971428571429,711.2,646.557142857143,619.671428571429,552.971428571429,565.071428571429,553.228571428571,678.271428571428,544.585714285714,535.578571428571,514.271428571429,641.942857142857,516.771428571429,722.585714285714,738.757142857143,567.971428571429,569.885714285714,570.7,602.514285714286,619.4,585.385714285714,611.271428571428,520.071428571429,698.485714285714,588.771428571428,621.085714285714,603.057142857143,574.7,633.171428571429,540.557142857143,576.871428571429,545.371428571429,665.7,503.842857142857,709.671428571429,543.328571428571,577.642857142857,562.5,632.485714285714,550.585714285714,595.471428571429,535.957142857143,563.971428571429,554.585714285714,586.357142857143,636.071428571429,508.664285714285,591.071428571429,533.985714285714,517.6,603.171428571429,558.621428571429,651.085714285714,602.385714285714,611.971428571429,662.885714285714,702.785714285714,573.428571428571,687.885714285714,630.357142857143,620.785714285714,526.371428571429,553.257142857143,493.557142857143,485.171428571429,606.457142857143,542.771428571429,541.871428571429,544.2,488.485714285714,522.971428571429,609.7,599.571428571429,585.428571428571,556.885714285714,702.071428571429,499.771428571429,623.657142857143,583.271428571429,638.271428571428,669.771428571428,600.471428571429,572.771428571429,585.328571428571,589,582,599.657142857143
"124",654.7,633.5,675.2,559.25,682.8,663.2,719.1,729.1,578.95,579,633.2,637,594.9,636.35,777.6,712.9,686,619.35,631.425,576.8,744.6,568.1,602.5,580.6,708.3,583.125,788.95,805.1,634.325,636.275,637.1,668.85,685.8,651.75,677.625,586.4,764.875,612.3,687.5,669.4,641.1,699.55,606.9,619.575,611.7,732.1,570.2,776,609.7,600.7,628.9,698.9,617,661.825,602.3,630.325,578.125,652.7,702.45,575.05,657.425,600.375,584,669.5,624.95,717.45,668.775,678.325,729.275,769.2,639.8,754.275,696.7,687.175,592.7,619.6,559.9,551.5,672.8,609.125,608.25,610.6,554.9,589.325,676.1,665.95,611.7,584.4,768.4,566.125,690,649.65,704.625,736.1,666.825,639.125,651.7,655.4,648.4,666
"129",640.419767441861,592.710465116279,646.382558139534,560.655813953488,639.108139534884,602.826744186047,730.931395348837,740.908139534884,590.761627906977,593.031395348838,557.031395348838,578.368604651163,567.563953488372,593.639534883721,789.401162790698,724.710465116279,668.782558139535,576.639534883721,625.222093023255,497.326744186047,756.431395348837,495.005813953489,545.859302325582,592.440697674419,720.108139534884,594.952325581395,800.761627906977,816.922093023255,607.029069767442,607.459302325582,648.901162790698,663.853488372093,695.905813953488,624.438372093023,680.391860465116,545.463953488372,775.236046511628,532.845348837209,684.598837209302,681.210465116279,623.838372093024,709.676744186047,618.722093023255,544.036046511628,533.563953488372,743.901162790698,576.05,787.843023255814,580.891860465116,526.970930232558,640.701162790697,710.682558139534,618.601162790698,673.652325581395,559.591860465116,568.510465116279,503.936046511628,576.54534883721,714.255813953489,548.333720930233,595.512790697675,592.333720930233,588.059302325581,678.252325581396,636.790697674419,727.824418604652,680.568604651163,667.324418604652,741.068604651163,780.987209302325,651.596511627907,766.070930232559,686.959302325582,698.970930232558,530.58953488372,608.912790697674,565.226744186047,563.340697674418,655.566279069767,581.831395348838,546.423255813954,622.387209302326,560.726744186047,573.898837209302,648.780232558139,637.146511627907,535.194186046512,518.040697674418,780.238372093023,547.833720930233,689.45465116279,649.679069767442,705.61511627907,747.931395348837,615.661627906977,650.94534883721,616.108139534884,667.201162790697,619.591860465116,589.859302325581
"131",363.430769230769,280.438461538462,345.097435897436,309.910256410256,318.976923076924,272.005128205128,503.041025641026,511.115384615385,379.107692307692,412.776923076923,213.194871794872,250.051282051282,273.666666666667,278.051282051282,559.411538461538,512.064102564103,386.835897435897,263.741025641026,355.966666666667,133.067948717949,526.446153846154,130.39358974359,222.176923076923,380.782051282051,498.24358974359,383.302564102564,570.779487179487,586.932051282051,313.141025641026,307.24358974359,437.248717948718,394.070512820512,457.010256410256,329.084615384615,435.341025641026,234.476923076923,538.405128205128,168.591025641026,421.951282051282,459.653846153846,340.907692307692,470.779487179487,390.184615384615,183.676923076923,194.015384615385,517.192307692308,356.130769230769,559.748717948718,281.025641025641,164.85641025641,412.441025641026,488.820512820513,368.28717948718,455.5,248.194871794872,237.515384615385,143.433333333333,232.715384615385,484.469230769231,256.425641025641,262.161538461538,318.094871794872,346.848717948718,440.182051282051,425.135897435897,491.182051282051,468.923076923077,384.094871794872,519.21282051282,551,439.946153846154,536.094871794872,407.4,471.08717948718,204.141025641026,326.594871794872,327.34358974359,351.687179487179,371.858974358974,287.941025641026,220.241025641026,410.735897435897,340.805128205128,296.279487179487,353.223076923077,336.930769230769,168.373076923077,178.817948717949,550.251282051282,282.676923076923,432.01282051282,393.171794871795,451.235897435897,517.946153846154,288.20641025641,432.776923076923,307.34358974359,437.246153846154,319.374358974359,246.028205128205
"132",351.3,320.116666666667,361.8,260.233333333333,369.416666666667,346.116666666667,420.1,430.083333333333,279.933333333333,284.483333333333,316.116666666667,323.616666666667,281.5,322.95,478.583333333333,413.883333333333,379.966666666667,305.95,332.4,352.15,445.6,308.45,286.016666666667,281.6,409.283333333333,284.116666666667,489.933333333333,506.1,320.933333333333,322.883333333333,338.083333333333,369.85,386.783333333333,338.35,378.616666666667,273.016666666667,465.85,391.533333333333,388.45,370.383333333333,335.033333333333,400.516666666667,307.883333333333,331.383333333333,294.65,433.083333333333,271.183333333333,477,296.3,321.683333333333,329.883333333333,399.883333333333,317.95,362.833333333333,288.916666666667,313.233333333333,290.033333333333,335.633333333333,403.433333333333,261.65,340.333333333333,300.466666666667,284.983333333333,370.5,325.95,418.433333333333,369.766666666667,377.016666666667,430.266666666667,470.183333333333,340.783333333333,455.266666666667,397.7,388.183333333333,275.633333333333,318.5,260.883333333333,252.5,366.75,295.75,291.166666666667,311.583333333333,255.883333333333,284.183333333333,362.7,352.533333333333,348.433333333333,300.4,469.4,252.75,391,350.633333333333,405.616666666667,437.1,353.416666666667,340.116666666667,338.3,356.383333333333,335,348.933333333333
"139",414.517105263158,344.787719298246,400.100877192982,336.872368421052,385.340789473684,336.706140350877,519.815350877193,528.821052631579,386.813596491229,405.71447368421,287.429385964913,315.638596491228,329.351315789474,342.755263157895,577.369736842105,519.683771929825,438.541666666667,329.193859649123,406.87149122807,245.265789473684,544.338157894736,238.185964912281,288.646929824562,388.486403508772,510.157456140351,390.376754385965,588.679385964912,604.887280701755,366.527631578947,364.886842105263,445.153070175439,443.212719298245,481.970614035088,382.553070175439,469.337280701754,301.395175438596,560.701315789473,279.783771929825,469.476754385965,471.450438596491,393.179385964913,495.168859649123,408.003947368421,280.048245614035,268.518421052632,531.662719298246,367.063157894737,576.730263157895,338.928947368421,259.750877192982,429.942543859649,500.73903508772,394.044298245614,465.71096491228,314.60350877193,303.058771929825,239.600877192982,306.210526315789,502.171491228071,310.392105263158,329.378070175439,369.260526315789,367.41052631579,465.551315789474,432.832894736842,513.293421052631,477.469736842105,436.292543859649,531.125877192982,568.896929824562,447.646052631579,553.989035087719,458.697807017544,487.868859649122,269.534210526316,379.589035087719,342.775,359.383771929824,423.574122807017,342.212719298245,285.274561403509,418.432894736843,351.744298245614,347.945614035087,406.551315789474,394.272807017544,270.821052631579,254.595175438596,568.206578947368,310.701315789473,478.061842105263,439.56798245614,494.296929824562,535.83903508772,358.872368421052,442.996052631579,366.826315789474,455.367105263157,377.009210526316,320.136842105263
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",2346.87840909091,2273.58295454545,2223.21477272727,2358.04659090909,2195.33409090909,2192.20795454545,2512.05795454545,2511.93977272727,2449.24204545454,2496.59545454546,2188.74886363637,2245.37613636363,2315.61022727272,2250.82159090909,2528.98295454545,2545.22840909091,2342.57840909091,2266.50340909091,2366.12386363637,2126.61477272728,2525.43863636363,2139.64659090909,2261.14659090909,2460.62386363637,2511.3375,2419.95681818181,2529.38977272728,2579.83295454545,2317.08068181818,2299.96022727273,2479.92840909091,2377.51704545455,2454.51931818182,2296.65454545454,2417.22159090909,2281.84886363636,2509.88295454546,2132.05340909091,2405.41477272727,2470.43977272727,2320.62840909091,2465.93295454545,2410.72840909091,2165.33522727273,2202.075,2494.53977272727,2407.64886363637,2568.96931818182,2284.43522727273,2190.66477272727,2427.11704545454,2501.92159090909,2382.26477272728,2476.92840909091,2279.66477272727,2221.37613636363,2177.37613636363,2157.94886363636,2485.29431818182,2303.79659090909,2202.30795454545,2353.43295454545,2391.01704545455,2437.49659090909,2503.4125,2460.36931818182,2526.11704545454,2367.54886363637,2532.31477272727,2532.69204545455,2508.8375,2544.33295454545,2363.14886363637,2480.11704545454,2218.89886363637,2343.39204545455,2377.76704545455,2422.94886363636,2326.39204545455,2309.96022727273,2233.31022727273,2467.14204545455,2396.97159090909,2343.64659090909,2305.53295454546,2263.49659090909,2156.08295454545,2215.53068181818,2551.26477272728,2331.00340909091,2415.45681818181,2398.15454545454,2434.68522727273,2518.95681818181,2205.79886363637,2454.18522727273,2243.90795454546,2444.31477272727,2284.32840909091,2186.15454545454
"171",799.230769230769,742.330769230769,704.8,860.807692307692,681.630769230769,678.5,964.430769230769,964.015384615385,915.661538461538,970.523076923077,691.5,748.130769230769,799.915384615385,722.330769230769,976.884615384615,997.607692307692,794.930769230769,769.230769230769,818.5,677.530769230769,974.484615384615,692.038461538462,763.907692307692,945.130769230769,963.707692307692,872.330769230769,977.3,1027.73076923077,772.453846153846,762.7,932.307692307692,829.880769230769,906.9,749.023076923077,869.6,784.607692307692,957.792307692308,647.407692307692,857.784615384615,922.815384615385,773,932.507692307692,863.107692307692,668.084615384615,704.830769230769,949.153846153846,868.915384615385,1021.33076923077,760.830769230769,693.415384615385,879.5,954.3,834.630769230769,929.307692307692,782.415384615385,724.130769230769,711,646.023076923077,937.653846153846,806.553846153846,690.369230769231,815.284615384615,849.5,889.846153846154,982.630769230769,933.007692307692,978.5,819.915384615385,984.7,980.6,961.207692307692,992.230769230769,815.523076923077,932.5,721.630769230769,795.738461538462,860.115384615385,907.453846153846,778.738461538462,786.346153846154,736.030769230769,919.507692307692,874,846.407692307692,757.907692307692,715.846153846154,671.430769230769,718.284615384615,1003.63076923077,833.730769230769,867.830769230769,850.523076923077,887.030769230769,971.330769230769,692.1,906.530769230769,730.2,896.7,736.7,674.223076923077
"172",776.533333333333,696.433333333333,645,770.877777777778,615.755555555556,612.055555555556,941.733333333333,941.611111111111,872.766666666667,917.922222222222,601.577777777778,658.233333333333,733.877777777778,672.833333333333,961.8,974.877777777778,772.955555555556,679.333333333333,795.777777777778,535.077777777778,957.122222222222,548.133333333333,674,878.833333333333,941.011111111111,848.355555555555,962.2,1012.65555555556,743.844444444444,724.577777777778,909.577777777778,807.177777777777,884.177777777778,727.055555555556,846.877777777778,694.7,942.7,541.188888888889,835.077777777778,900.111111111111,750.3,890.133333333333,840.377777777778,578.177777777778,614.922222222222,924.855555555556,832.722222222222,998.633333333333,705.033333333333,603.522222222222,856.777777777778,931.577777777778,811.933333333333,906.577777777778,692.522222222222,634.233333333333,581.133333333333,575.122222222222,914.933333333333,716.65,619.477777777778,778.322222222222,816.877777777778,867.133333333333,923.183333333333,884.077777777778,955.777777777778,797.222222222222,961.977777777778,965.5,938.511111111111,977.155555555556,793.544444444444,909.777777777778,631.733333333333,771.188888888889,796.622222222222,841.133333333333,756.766666666667,730.544444444444,646.133333333333,896.8,817.377777777778,756.5,735.933333333333,693.855555555555,565.233333333333,628.377777777778,980.933333333333,743.833333333333,845.122222222222,827.833333333333,864.333333333333,948.622222222222,625.655555555556,883.833333333333,663.755555555556,873.977777777778,714.733333333333,603.333333333333
"179",761.23625,691.481875,656.595,791.78,628.58875,620.09875,926.41875,926.295625,870.204375,922.84875,622.48,679.11625,744.7825,668.370625,949.74125,959.5775,761.78375,700.2375,780.47,573.040625,940.93,585.835625,694.8825,889.69625,925.69625,832.32875,951.3775,996.785,730.263125,719.248125,894.2825,791.876875,868.86625,711.5675,831.56375,715.58,927.684375,568.98125,819.75875,884.795625,734.98375,877.236875,825.07875,599.055,635.8175,910.944375,824.81625,983.33125,710.0575,624.40875,841.456875,916.27,796.62875,891.2825,713.4075,655.11625,618.209375,583.5075,899.643125,737.531875,627.851875,771.13875,806.2875,851.841875,930.151875,874.811875,940.455625,781.90875,946.656875,951.83375,923.19625,958.59875,782.355,894.456875,652.635625,754.816875,806.2575,852.015625,742.635625,735.571875,667.043125,881.491875,823.56875,777.3825,722.44125,680.403125,593.03125,649.2575,965.62875,764.7375,829.81625,812.51875,849.036875,933.3175,633.6775,868.536875,671.795,858.655625,695.075,611.71625
"181",704.3,660.8,609.86,770.6,601.08,597.92,869.5,874.72,820.72,875.58,610.92,667.58,704.96,641.78,887.56,902.66,700,688.68,723.56,600.92,884.72,619.38,683.32,850.2,868.76,777.4,887.98,938.44,677.5,667.72,837.36,734.95,811.94,654.08,774.64,704.02,868.46,566.82,762.84,827.86,678.06,837.42,768.16,587.52,624.28,857.18,773.96,934.1,665.9,612.84,784.54,859.36,739.7,834.36,701.84,643.58,630.42,565.42,842.7,717.45,609.78,720.34,754.56,794.9,887.7,833.84,883.54,724.98,889.72,891.28,866.26,902.94,720.56,837.54,641.08,700.8,765.18,812.5,683.8,691.4,655.48,824.56,779.06,740.08,662.96,620.9,590.88,637.72,923.76,743.76,772.9,755.58,792.1,876.4,611.52,811.6,645.5,801.72,641.76,593.64
"182",576,517.216666666667,475.616666666667,626.916666666667,455.738888888889,452.6,741.166666666667,741.038888888889,692.761111111111,751.316666666667,465.6,522.238888888889,576.216666666667,496.477777777778,760.516666666667,774.327777777778,571.694444444444,543.377777777778,595.222222222222,455.6,756.577777777778,474.066666666667,538,721.361111111111,740.444444444444,649.077777777778,760.922222222222,811.388888888889,549.205555555556,540.294444444444,709.027777777778,606.630555555556,683.616666666667,525.777777777778,646.316666666667,558.705555555556,741.416666666667,421.5,634.516666666667,699.538888888889,549.727777777778,689.611111111111,639.827777777778,442.188888888889,478.95,723.611111111111,645.65,798.083333333333,537.305555555556,467.522222222222,656.216666666667,731.022222222222,611.388888888889,706.027777777778,556.527777777778,498.238888888889,485.094444444444,420.133333333333,714.416666666667,573.883333333333,464.488888888889,592.016666666667,626.222222222222,666.611111111111,757.897222222223,682.816666666667,755.216666666667,596.655555555556,761.416666666667,764.222222222222,737.944444444444,775.888888888889,592.266666666667,709.216666666667,495.772222222222,572.505555555556,637.266666666667,683.683333333333,555.505555555556,562.833333333333,510.188888888889,696.233333333333,652.372222222222,606.833333333333,534.627777777778,492.611111111111,445.566666666667,492.394444444444,780.388888888889,600.111111111111,644.577777777778,627.277777777778,663.8,748.077777777778,466.194444444444,683.3,505.2,673.416666666667,513.427777777778,448.338888888889
"183",597.1875,569.075,502.725,644.325,523.95,526.69375,762.3375,761.475,713.6,768.45,539.69375,596.30625,597.825,572.5375,779.3625,795.525,592.9,578.2125,616.425,529.69375,776.1,548.13125,612.09375,743.075,761.625,670.25,779.7875,830.2375,570.4,560.6125,730.225,627.81875,704.825,546.95,667.525,612.45,760.2875,495.59375,655.725,720.725,570.925,721.45,661.025,516.28125,553.00625,746.5375,666.825,820.55,558.7625,541.60625,677.4125,752.225,632.575,727.225,591.3375,572.30625,559.19375,494.20625,735.6,595.575,538.55625,613.225,647.425,687.8,780.575,716.6625,776.4125,617.8375,782.6125,783.0875,759.125,794.7375,613.425,730.4125,569.85,593.7,658.0375,705.4,576.7,584.3,584.25625,717.425,671.925,615.9,555.825,513.8,519.63125,566.49375,802.25,618.2875,665.75,648.45,684.975,770.225,540.29375,704.475,553.725,694.6125,534.625,522.41875
"189",598.780327868852,531.077049180328,489.383606557377,637.408196721311,471.473770491803,469.21393442623,763.959016393443,763.958196721311,714.411475409836,765.508196721311,480.043442622951,536.667213114754,589.552459016393,513.231967213115,783.597540983606,797.127868852459,594.419672131148,553.868852459016,618.02131147541,463.254918032787,779.323770491803,480.017213114754,552.441803278688,735.832786885246,763.234426229508,671.595081967213,784.00737704918,834.453278688525,571.23606557377,563.313114754098,731.827868852459,629.418852459017,706.418032786885,548.495081967213,669.118032786885,571.363934426229,764.500819672131,434.439344262295,657.309836065574,722.33606557377,572.529508196721,713.52868852459,662.627868852459,456.627049180328,493.368032786885,747.569672131147,667.070491803279,822.423770491803,554.5,481.958196721312,679.014754098361,753.819672131148,634.167213114754,728.827868852459,567.031147540984,512.667213114754,496.543442622951,435.886065573771,737.193442622951,584.972950819672,480.246721311476,613.393442622951,648.067213114754,689.390163934426,774.866393442623,706.945081967213,778.014754098361,619.445901639344,784.213114754098,787.309016393443,760.734426229508,798.953278688525,614.981967213115,732.014754098361,510.199180327869,594.855737704918,650.752459016393,698.160655737705,578.231147540984,580.02131147541,524.60737704918,719.037704918033,667.340983606557,618.490163934426,557.362295081967,515.327868852459,458.482786885246,506.823770491803,804.482786885246,611.288524590164,667.355737704918,650.05737704918,686.575409836066,770.855737704918,482.805737704918,706.075409836066,517.506557377049,696.213114754098,536.165573770492,464.103278688525
"190",1083.37828282828,1028.78232323233,987.152525252525,1138.60303030303,963.167171717171,960.038888888889,1248.5601010101,1248.44191919192,1200.37424242425,1255.19949494949,969.304545454545,1025.93282828283,1081.9691919192,1006.74090909091,1267.01565656566,1281.73484848485,1079.07626262626,1047.05,1102.61919191919,919.675757575757,1263.00202020202,932.711616161617,1041.70353535354,1227.70858585858,1247.8409090909,1156.45808080809,1267.43131313131,1317.88333333334,1056.46111111112,1047.74696969697,1216.43232323232,1114.02020202021,1191.02121212121,1033.16212121212,1153.71717171717,1062.40353535354,1247.91666666667,919.493434343435,1141.90151515152,1206.94191919192,1057.13484848484,1198.6904040404,1147.23484848485,945.873232323233,982.631818181819,1231.33333333333,1154.16616161617,1305.4691919192,1044.34292929292,971.217171717171,1163.60555555555,1238.42171717172,1118.7691919192,1213.43232323232,1060.21818181818,1001.93383838383,973.715656565656,927.390404040405,1221.78636363636,1084.35303030303,971.734848484848,1100.44898989899,1133.3,1173.98636363637,1265.34141414141,1192.70808080808,1262.60555555555,1104.04848484848,1268.80252525252,1270.73232323232,1245.3409090909,1282.38333333334,1099.64848484849,1216.60555555555,999.44797979798,1079.88636363637,1142.53636363636,1190.02575757576,1062.88636363637,1069.85909090909,1013.85707070707,1203.64090909091,1157.37878787879,1124.20606060606,1042.03282828282,999.986363636363,943.529797979798,996.073232323233,1287.77020202021,1111.55,1151.95808080809,1134.66111111111,1171.17828282829,1255.45808080809,973.620707070707,1190.67828282829,1011.73737373737,1180.80353535353,1020.83232323232,955.597474747475
"201",1067.08888888889,988.977777777778,934.811111111111,1063.42222222222,905.555555555556,902.422222222222,1232.26666666667,1232.12222222222,1165.3,1210.45555555556,894.122222222222,950.766666666667,1026.42222222222,965.388888888889,1251.6,1265.42222222222,1062.78888888889,971.888888888889,1086.32222222222,827.622222222222,1247.66666666667,840.666666666667,966.522222222222,1171.38888888889,1231.52222222222,1140.16666666667,1252.02222222222,1302.47777777778,1036.38888888889,1017.1,1200.12222222222,1097.72222222222,1174.71111111111,1016.85555555556,1137.42222222222,987.222222222222,1232.51111111111,833.722222222222,1125.6,1190.62222222222,1040.82222222222,1180.7,1130.92222222222,870.711111111111,907.466666666667,1214.7,1125.23333333333,1289.17777777778,997.588888888889,896.044444444444,1147.31111111111,1222.11111111111,1102.24444444444,1197.12222222222,985.044444444444,926.766666666667,873.688888888889,867.644444444445,1205.48888888889,1009.17222222222,912,1070.84444444444,1109.42222222222,1157.7,1215.72777777778,1173.9,1246.31111111111,1087.51111111111,1252.51111111111,1255.32222222222,1229.02222222222,1266.97777777778,1083.11111111111,1200.31111111111,924.288888888889,1063.6,1088.91111111111,1133.7,1046.6,1023.1,938.7,1187.33333333333,1109.92222222222,1049.02222222222,1025.72222222222,983.7,857.788888888889,920.911111111111,1271.47777777778,1036.38888888889,1135.66666666667,1118.35555555556,1154.88888888889,1239.16666666667,916.022222222222,1174.38888888889,954.122222222222,1164.51111111111,1004.52222222222,895.855555555555
"202",1199.2,1115.1,1085.61666666667,1189.55,1056.35,1035.08333333333,1364.36666666667,1364.25,1291.41666666667,1347.18333333333,1020.25,1076.86666666667,1152.55,1091.5,1409.51666666667,1397.55,1212.81666666667,1098,1218.45,953.75,1379.76666666667,966.8,1092.65,1297.5,1363.65,1268.5,1409.91666666667,1448.85,1162.51666666667,1143.25,1332.25,1229.84166666666,1306.85,1162.8,1269.55,1113.35,1379.73333333333,959.85,1257.75,1322.75,1172.95,1312.81666666667,1263.05,996.85,1033.58333333333,1362.1,1251.35,1421.28333333333,1123.68333333333,1022.16666666667,1279.45,1354.25,1234.6,1329.25,1111.16666666667,1052.88333333333,999.8,993.75,1337.6,1135.3,1038.13333333333,1196.96666666667,1235.55,1289.81666666667,1341.84166666666,1322.98333333333,1378.45,1219.85,1384.65,1403.56666666667,1361.15,1395.88333333333,1233.38333333333,1332.45,1050.4,1190.11666666667,1215.25,1259.81666666667,1193.8,1149.2,1064.81666666667,1319.45,1236.05,1175.15,1173.53333333333,1131.5,983.883333333333,1047.05,1403.6,1162.5,1267.76666666667,1250.48333333333,1287,1371.26666666667,1048.68333333333,1306.5,1086.78333333333,1296.65,1146.51666666667,1021.96666666667
