"FAFZone","AllenCounty","AndersonCounty","AtchisonCounty","BarberCounty","BartonCounty","BourbonCounty","BrownCounty","ButlerCounty","ChaseCounty","ChautauquaCounty","CherokeeCounty","CheyenneCounty","ClarkCounty","ClayCounty","CloudCounty","CoffeyCounty","ComancheCounty","CowleyCounty","CrawfordCounty","DecaturCounty","DickinsonCounty","DoniphanCounty","DouglasCounty","EdwardsCounty","ElkCounty","EllisCounty","EllsworthCounty","FinneyCounty","FordCounty","FranklinCounty","GearyCounty","GoveCounty","GrahamCounty","GrantCounty","GrayCounty","GreeleyCounty","GreenwoodCounty","HamiltonCounty","HarperCounty","HarveyCounty","HaskellCounty","HodgemanCounty","JacksonCounty","JeffersonCounty","JewellCounty","JohnsonCounty","KearnyCounty","KingmanCounty","KiowaCounty","LabetteCounty","LaneCounty","LeavenworthCounty","LincolnCounty","LinnCounty","LoganCounty","LyonCounty","McPhersonCounty","MarionCounty","MarshallCounty","MeadeCounty","MiamiCounty","MitchellCounty","MontgomeryCounty","MorrisCounty","MortonCounty","NemahaCounty","NeoshoCounty","NessCounty","NortonCounty","OsageCounty","OsborneCounty","OttawaCounty","PawneeCounty","PhillipsCounty","PottawatomieCounty","PrattCounty","RawlinsCounty","RenoCounty","RepublicCounty","RiceCounty","RileyCounty","RooksCounty","RushCounty","RussellCounty","SalineCounty","ScottCounty","SedgwickCounty","SewardCounty","ShawneeCounty","SheridanCounty","ShermanCounty","SmithCounty","StaffordCounty","StantonCounty","StevensCounty","SumnerCounty","ThomasCounty","TregoCounty","WabaunseeCounty","WallaceCounty","WashingtonCounty","WichitaCounty","WilsonCounty","WoodsonCounty","WyandotteCounty"
"139",936.770614035088,989.051754385965,998.651315789474,1116.12324561404,1181.66798245614,902.814912280702,1036.0350877193,1064.97850877193,1061.91140350877,976.862280701754,873.740789473684,1376.60570175438,1186.46710526316,1102.79736842106,1156.8899122807,1013.45701754386,1156.82324561403,1024.09342105263,885.093421052632,1331.95833333334,1092.51710526315,1009.11885964912,982.389912280702,1199.28026315789,999.13947368421,1203.975,1151.76622807017,1282.02938596491,1216.26447368421,979.323684210527,1065.65921052632,1277.91885964912,1259.75833333334,1286.14956140351,1247.14824561403,1361.03114035087,992.730263157895,1339.13289473684,1086.30131578947,1102.25701754386,1262.35570175438,1242.4302631579,1031.60657894737,988.55350877193,1175.95350877193,952.543421052631,1312.02938596491,1109.09780701755,1183.6100877193,900.731140350877,1289.39298245614,972.381578947369,1153.71622807018,970.6,1309.93421052631,1031.28245614035,1116.80263157895,1084.52280701754,1089.69956140351,1219.84429824561,963.11798245614,1182.80921052631,926.662719298246,1060.97149122807,1287.16622807017,1060.26798245614,924.993859649122,1258.62763157895,1291.27938596492,1003.29517543859,1206.45833333334,1130.68640350878,1205.65614035087,1266.49824561404,1057.08815789474,1152.21973684211,1339.66622807018,1124.51096491228,1146.6798245614,1146.62456140351,1067.64166666667,1238.16622807018,1208.00921052631,1180.31885964912,1118.6399122807,1319.76885964913,1080.22543859649,1235.25964912281,1002.64868421053,1285.46885964913,1347.89692982456,1226.71710526315,1175.58640350877,1310.54692982456,1264.05043859649,1046.39780701754,1308.25,1244.27938596492,1047.80833333333,1341.8899122807,1117.99824561404,1344.875,942.69298245614,963.661842105263,943.843421052632
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1418.54659090909,1415.70568181818,1303.29431818182,1281.43295454546,1192.27613636364,1435.03295454545,1271.95113636363,1332.01477272727,1318.80113636364,1406.4875,1485.16704545455,949.589772727273,1236.70795454545,1210.79886363637,1196.84886363636,1390.36022727273,1253.89886363636,1359.69886363636,1465.49659090909,1029.4375,1264.90340909091,1305.40113636364,1363.39659090909,1209.8375,1389.82159090909,1133.16022727273,1203.34659090909,1132.12840909091,1191.11477272728,1390.83522727272,1274.23863636364,1076.30340909091,1084.48977272728,1104.6125,1176.80340909091,1025.1125,1371.34659090909,1056.85113636364,1315.34659090909,1296.09659090909,1166.50340909091,1168.24886363637,1290.84659090909,1325.04886363637,1130.79431818182,1351.51931818182,1083.59659090909,1287.9375,1234.38977272727,1450.87159090909,1112.56704545454,1335.98977272728,1209.30113636364,1412.44886363636,1055.81022727273,1343.99886363637,1261.69886363636,1291.88977272727,1232.42159090909,1207.3125,1378.63977272727,1150.77386363636,1433.16022727273,1298.41931818182,1125.91022727273,1252.88977272727,1432.53295454545,1135.38977272727,1051.20113636363,1363.3125,1132.48977272728,1195.04431818182,1189.16022727273,1074.58295454545,1274.82840909091,1247.47386363636,999.746590909091,1263.77613636364,1175.01477272727,1229.41931818182,1249.36818181818,1104.32840909091,1159.03863636364,1165.91931818182,1230.23863636364,1097.6375,1317.69886363636,1160.6375,1333.62954545454,1063.64886363636,993.685227272727,1101.81931818182,1221.67613636364,1081.97386363636,1131.21022727272,1349.03295454545,1029.91022727273,1109.25568181818,1313.79659090909,1021.47386363636,1205.19204545454,1049.44204545454,1406.15340909091,1390.78977272728,1344.50113636363
"171",584.676923076923,559.569230769231,497.2,765.507692307692,734.476923076923,571.307692307692,508.769230769231,653.792307692308,617.292307692308,664.892307692308,584.346153846154,805.9,839.307692307692,609.938461538462,622.915384615385,576.123076923077,804.461538461538,695.969230769231,593.553846153846,741.553846153846,635.3,481.869230769231,524.138461538462,780.784615384615,658.876923076923,746.753846153846,694.553846153846,856.4,813.707692307692,534.715384615385,608.438461538462,789.476923076923,745.584615384615,892.553846153846,845.7,874.961538461538,627.769230769231,901.6,732.823076923077,667.169230769231,870.2,799.5,534.138461538462,523.953846153846,630.676923076923,495.384615384615,886.4,728.215384615385,788.515384615385,611.346153846154,844.453846153846,508.853846153846,696.5,556.323076923077,810.769230769231,586.669230769231,670.469230769231,639.915384615385,559.915384615385,856.469230769231,522.515384615385,657.169230769231,635.638461538461,611.7,934.892307692308,533.015384615385,624.607692307692,813.184615384615,712.415384615385,558.669230769231,695.153846153846,649.876923076923,762.753846153846,696.676923076923,599.853846153846,757.123076923077,777.253846153846,700.030769230769,601.184615384615,714.830769230769,610.415384615385,720.038461538462,758.638461538461,723.1,661.053846153846,840.492307692308,675.869230769231,889.015384615385,545.430769230769,763.6,825.407692307692,669.230769230769,757.061538461538,918.561538461538,900.169230769231,704.007692307692,788.030769230769,787.053846153846,590.6,842.738461538462,576.961538461538,859.530769230769,625.469230769231,599.953846153846,485.361538461538
"172",388.611111111111,363.477777777778,341.522222222222,569.411111111111,538.444444444444,354.166666666667,364.833333333333,457.711111111111,421.211111111111,434.744444444444,354.844444444444,723.377777777778,643.211111111111,449.566666666667,498.033333333333,380.033333333333,608.377777777778,485.811111111111,366.211111111111,668.566666666667,439.277777777778,337.911111111111,329.133333333333,578.711111111111,452.255555555556,550.733333333333,498.533333333333,660.377777777778,617.711111111111,338.633333333333,412.411111111111,624.677777777778,606.533333333333,696.533333333333,649.677777777778,720.877777777778,431.7,717.477777777778,536.733333333333,471.077777777778,674.177777777778,603.5,374.922222222222,335.311111111111,504.744444444444,299.311111111111,690.377777777778,532.133333333333,592.411111111111,381.844444444444,648.433333333333,317.061111111111,500.477777777778,360.233333333333,656.711111111111,390.577777777778,474.377777777778,443.833333333333,418.488888888889,660.4,326.411111111111,529.566666666667,407.777777777778,415.677777777778,745.111111111111,389.066666666667,403.833333333333,617.155555555556,629.166666666667,362.588888888889,553.211111111111,477.444444444444,566.711111111111,585.833333333333,403.844444444444,561.033333333333,686.433333333333,503.933333333333,475.477777777778,505.811111111111,414.411111111111,584.933333333333,562.633333333333,527.077777777778,465.011111111111,681.833333333333,479.777777777778,692.911111111111,349.411111111111,632.233333333333,694.655555555556,549.622222222222,561.033333333333,722.533333333333,704.144444444445,507.911111111111,655.011111111111,591.033333333333,394.577777777778,688.644444444445,446.788888888889,706.933333333333,420.8,403.855555555556,290.611111111111
"179",468.13875,445.255,398.92125,650.145,619.75125,442.25875,419.675,539.47625,502.975,533.425,454.27625,774.89875,723.94625,520.72125,548.585,461.80875,689.10125,567.90125,456.3375,697.06625,520.585,392.76375,410.11375,662.59125,533.20125,632.04,579.835625,741.67125,699.00875,420.39,493.725,699.565,677.20875,777.84125,730.985,794.20625,512.7925,795.67125,617.471875,552.8375,755.485,684.795,435.7,412.71,558.195,381.075,771.67125,613.13625,673.4375,479.99875,729.73875,393.816875,581.78375,441.460625,730.01875,472.3525,556.15375,525.595,472.88625,741.41125,408.195,579.7375,502.695,496.9825,823.63875,443.90625,490.6025,698.46,664.09125,444.36375,619.8625,553.7525,648.02625,634.7275,485.14375,642.051875,725.358125,585.71875,528.8725,591.33375,495.7075,655.041875,643.92125,608.38375,546.325,755.775,560.7925,773.9375,430.7075,701.355625,763.6575,600.0325,642.3475,803.8475,785.44875,587.54,724.2675,672.34125,475.87,761.97375,500.13625,780.011875,501.1075,484.93875,371.50375
"181",619.44,594.32,547.12,800.26,769.32,606.04,558.7,688.54,652.04,696,616.1,883.18,874.04,671.36,676.96,610.92,839.22,730.72,627.42,818.86,670.12,531.78,560.02,809.56,693.64,781.62,729.42,891.22,848.54,569.52,643.32,855.52,814.46,927.42,880.52,938.6,662.54,954.74,767.62,701.92,905.02,834.34,584.08,566.16,685,530.14,921.22,763.02,823.32,643.1,879.32,558.78,731.32,591.12,874.4,621.42,705.22,674.72,610.58,891.22,557.32,711.16,669,646.52,975.96,582.98,667.32,848.02,789.68,593.42,763.02,707.12,797.56,759.5,634.72,791.92,854.56,734.82,655.6,736.64,645.24,790.46,793.52,757.92,695.86,902.1,710.62,923.82,580.27,835.22,897.2,719.22,791.92,953.42,935.02,738.76,859.02,821.92,625.42,906.38,629.82,923.72,660.22,634.72,521.44
"182",610.980555555556,585.847222222222,560.005555555556,791.791666666667,760.830555555556,597.586111111111,567.866666666667,680.080555555556,643.580555555556,660.452777777778,580.558333333333,945.738888888889,865.586111111111,671.930555555556,718.838888888889,602.419444444444,830.738888888889,722.241666666667,591.902777777778,874.377777777778,661.647222222222,540.955555555556,551.530555555556,801.091666666667,685.180555555556,773.119444444444,720.902777777778,882.738888888889,840.080555555556,560.997222222222,634.797222222222,847.047222222222,828.891666666667,918.919444444444,872.047222222222,943.241666666667,654.069444444444,939.838888888889,759.113888888889,693.436111111111,896.547222222222,825.869444444444,595.7,557.691666666667,707.794444444444,521.675,912.738888888889,754.497222222222,814.797222222222,607.541666666667,870.813888888889,540.480555555555,722.847222222222,582.613888888889,879.069444444444,612.941666666667,696.741666666667,666.197222222222,621.55,882.763888888889,548.797222222222,749.094444444444,633.469444444444,638.047222222222,967.491666666667,592.111111111111,631.791666666667,839.530555555556,845.183333333333,584.947222222222,775.591666666667,699.830555555556,789.091666666667,797.138888888889,626.225,783.402777777778,908.808333333333,726.330555555556,678.527777777778,728.180555555556,636.780555555556,807.308333333333,784.997222222222,749.441666666667,687.391666666667,904.197222222222,702.147222222222,915.297222222222,571.780555555556,854.613888888889,917.030555555556,759.127777777778,783.419444444444,944.919444444444,926.530555555556,730.291666666667,877.386111111111,813.419444444444,616.936111111111,911.030555555556,649.844444444444,929.308333333333,651.297222222222,626.230555555556,512.980555555556
"183",723.7125,698.6,666.3625,904.5125,873.575,710.325,659.375,792.8125,756.3125,773.5625,693.6625,1004.125,978.325,784.675,809.6625,715.1625,943.4875,835,705,930.725,774.4,632.475,664.275,913.8375,797.9,885.8625,833.6375,995.4875,952.8125,673.7375,747.5375,959.8,926.7125,1031.6625,984.8,1056,766.8,1052.6,871.85,806.175,1009.3,938.6,708.275,670.425,800.7875,634.4,1025.4875,867.2375,927.5375,720.6375,983.5625,654.275,835.6,695.35,991.8,725.7,809.5,778.925,712.3125,995.5,661.5375,846.7875,746.575,750.8,1080.225,683.625,744.9,952.275,901.5375,697.7,874.5875,812.575,901.8375,863.125,738.975,896.1375,972.3875,839.075,771.3875,840.9,749.5125,903.6125,897.7375,862.2,800.125,1016.925,814.9,1028.0375,684.525,949.325,1016.1,835.075,896.175,1057.675,1039.275,843.0125,977.0625,926.1625,729.675,1023.775,742.8875,1042.0375,764.5,738.975,625.7125
"189",612.679508196721,587.563114754098,554.82868852459,793.490983606557,762.538524590164,585.554918032787,573.154098360656,681.782786885246,645.282786885246,663.074590163934,583.169672131148,935.740163934426,867.294262295082,672.494262295082,709.67131147541,604.133606557377,832.456557377049,716.069672131148,594.512295081967,864.820491803279,663.364754098361,546.244262295082,553.241803278689,802.810655737705,681.594262295082,774.830327868852,722.618852459016,884.456557377049,841.782786885246,562.705737704918,636.504918032787,848.763114754098,827.18524590164,920.633606557377,873.763114754098,943.097540983607,655.77131147541,942.359836065574,760.820491803279,695.154918032787,898.263114754098,827.574590163934,590.484426229508,559.390983606557,712.581967213115,523.384426229508,914.456557377049,756.20737704918,816.504918032787,610.161475409836,872.527049180328,542.693442622951,724.564754098361,584.322131147541,878.90737704918,614.664754098361,698.461475409836,667.910655737705,626.580327868852,884.469672131148,550.508196721311,740.361475409836,636.084426229508,639.763114754098,969.189344262295,597.401639344262,634.415573770492,841.248360655738,835.399180327869,586.67131147541,774.168032786885,701.304098360656,790.810655737705,795.426229508197,627.941803278689,785.118852459016,891.215573770492,728.038524590164,683.293442622951,729.884426229508,638.477868852459,804.941803278689,786.70737704918,751.164754098361,689.109836065574,904.75,703.864754098361,917.004918032787,573.497540983607,851.677868852459,914.438524590164,760.598360655738,785.138524590164,946.638524590164,928.241803278689,731.990983606557,875.027049180328,815.133606557377,618.654918032787,910.876229508197,654.229508196721,929.023770491803,649.235245901639,627.948360655738,514.679508196721
"190",375.179797979798,350.058585858586,268.274747474747,541.079797979798,491.30101010101,365.045454545455,270.886868686869,429.371717171717,393.145454545455,462.809090909091,415.107070707071,562.085858585859,610.433333333333,359.947474747475,377.154545454545,357.734343434343,576.40101010101,471.554545454545,395.50202020202,497.752525252525,393.169696969697,254.838383838384,307.172727272727,542.974747474747,438.276767676768,503.589898989899,451.384848484848,614.677777777778,570.559595959596,325.19898989899,366.310101010101,544.869696969697,503.416161616162,649.390909090909,602.543434343434,632.922222222222,406.459595959596,654.821212121212,508.394949494949,445.241414141414,627.043434343434,556.349494949495,294.531313131313,294.716161616162,385.011111111111,285.880808080808,642.033333333333,501.716161616162,556.916161616162,426.824242424242,590.49595959596,283.349494949495,446.787878787879,346.808080808081,568.727272727273,365.789898989899,438.735353535354,410.417171717172,309.835353535354,620.328282828283,313.00101010101,411.391919191919,429.724242424242,383.19898989899,688.965656565657,286.865656565657,405.442424242424,562.088888888889,468.60404040404,337.394949494949,445.927272727273,404.446464646465,519.576767676768,449.952525252525,348.142424242424,525.523232323232,533.448484848485,470.673737373737,355.19797979798,477.459595959596,358.475757575758,478.310101010101,515.475757575758,479.933333333333,417.875757575758,597.245454545455,451.451515151515,652.864646464646,314.938383838384,521.888888888889,583.874242424243,419.673737373737,513.89898989899,677.029292929293,657.00202020202,479.581818181818,546.825252525252,535.970707070707,354.836363636364,600.678787878788,329.014141414141,617.713131313131,408.606060606061,381.553535353535,273.610101010101
"211",715.575,690.4625,672.375,896.375,865.4125,675.075,684.1875,784.675,748.175,756.1875,676.2875,1050.3375,970.175,776.525,830.6125,707.0125,935.35,809.575,687.6375,1005.6875,766.25,657.275,656.1125,905.6875,777.4375,877.7125,825.4875,987.35,944.675,665.5875,739.3875,951.6625,933.475,1023.5125,976.6625,1047.8625,758.675,1044.45,863.6875,798.05,1001.1625,930.4625,705.35,662.275,824.1,626.275,1017.35,859.0875,919.3875,703.2625,975.4125,646.125,827.4625,687.1875,983.675,717.55,801.3625,770.775,737.85,987.375,653.3875,856.55,729.2125,742.6625,1072.075,708.4125,727.55,944.125,965.0125,689.575,880.1875,804.4125,893.6875,940.2375,730.8125,887.9875,1013.3875,830.9125,794.8125,832.775,741.375,911.8875,889.5875,854.05,791.975,1008.775,806.75,1019.8875,676.375,959.1875,1021.6375,900.4625,888.0125,1049.5125,1031.1125,834.875,981.975,918.0125,721.55,1015.6125,766.15,1033.8875,745.3,730.825,617.575
"212",645.790909090909,620.663636363636,602.6,826.6,795.627272727273,592.1,639.990909090909,714.890909090909,678.390909090909,677.1,597.209090909091,980.536363636364,900.409090909091,706.727272727273,760.827272727273,637.209090909091,865.536363636364,724.318181818182,608.581818181818,935.909090909091,696.454545454545,613.090909090909,586.327272727273,835.909090909091,695.2,807.909090909091,755.709090909091,917.536363636364,874.890909090909,595.809090909091,669.609090909091,881.872727272727,863.709090909091,953.709090909091,906.872727272727,978.090909090909,688.890909090909,974.627272727273,793.909090909091,728.236363636364,931.372727272727,860.690909090909,635.536363636364,592.5,779.909090909091,556.490909090909,947.536363636364,789.309090909091,849.609090909091,624.2,905.618181818182,576.327272727273,757.663636363636,617.409090909091,913.890909090909,647.763636363636,731.590909090909,701.009090909091,693.627272727273,917.590909090909,583.609090909091,786.736363636364,650.118181818182,672.872727272727,1002.29090909091,664.209090909091,648.481818181818,874.327272727273,895.209090909091,619.790909090909,810.409090909091,734.627272727273,823.909090909091,870.427272727273,661.018181818182,818.209090909091,943.609090909091,761.127272727273,750.618181818182,762.990909090909,671.590909090909,842.109090909091,819.809090909091,784.263636363636,722.209090909091,939.009090909091,736.954545454545,950.109090909091,606.577272727273,889.409090909091,951.827272727273,830.663636363636,818.218181818182,979.718181818182,961.327272727273,765.1,912.209090909091,848.209090909091,651.736363636364,945.827272727273,721.927272727273,964.109090909091,666.181818181818,661.027272727273,547.790909090909
"219",678.816831683169,665.056435643565,646.989603960396,858.335148514851,840.025742574257,628.131188118812,684.031188118812,759.276732673267,722.776732673267,702.470792079208,622.569801980198,1024.94554455445,932.132178217822,751.135643564357,805.227227722772,681.621287128713,897.287128712871,749.69504950495,633.919306930693,980.299504950495,740.85297029703,657.117821782178,630.727722772277,880.299504950495,720.55099009901,852.318316831683,800.109405940594,961.943564356435,919.276732673267,640.197524752475,713.997524752475,926.254455445544,908.101485148515,998.120297029703,951.254455445544,1022.45544554456,724.918316831683,1019.04356435644,825.762376237624,772.644554455446,975.754455445544,905.063861386139,679.943564356435,636.886633663367,823.95099009901,600.879702970297,991.944554455446,830.116336633663,890.415346534654,649.561881188119,950.020297029703,620.275742574257,802.056930693069,659.229207920792,958.262871287129,692.15396039604,775.955445544555,745.399504950495,737.696039603961,958.385643564357,627.998514851485,831.144554455446,675.485148514852,717.255445544555,1043.10742574257,708.271782178218,673.820297029703,918.732673267327,939.620297029703,664.169801980198,854.799504950495,779.025742574257,868.299504950495,914.834653465346,705.427227722772,859.027227722773,988.007425742574,805.525742574257,794.681683168317,807.379702970297,715.974752475247,886.507425742574,864.198514851485,828.65396039604,766.600495049505,983.399504950495,777.734653465347,990.915346534654,650.983663366336,933.809405940594,996.232673267327,875.056930693069,862.626732673267,1024.12673267327,1005.72623762376,793.488613861386,956.587623762377,892.620297029703,696.144554455446,990.226237623762,765.997029702971,1008.50643564357,691.517326732673,696.90693069307,592.177722772277
"221",717.811111111111,738.733333333333,814.338888888889,818.633333333333,913.1,694.872222222222,856.544444444444,816.444444444444,863.6,672.377777777778,658.933333333333,1148.93333333333,852.477777777778,920.477777777778,929.211111111111,745.1,840.833333333333,716.944444444444,672.211111111111,1104.28888888889,894.144444444445,824.794444444444,787.466666666667,896.388888888889,695.855555555555,976.3,901.844444444444,945.333333333333,885.166666666667,765.144444444445,898.966666666667,1050.24444444444,1032.07777777778,953.6,915.9,1028.03333333333,731.466666666667,1002.41111111111,802.711111111111,824.411111111111,929.644444444444,913.3,829.522222222222,803.744444444445,971.477777777778,748.327777777778,975.333333333333,825.388888888889,870.311111111111,670.8,966.244444444445,782.972222222222,926.033333333333,723.716666666666,1082.24444444444,773.1,851.444444444444,857.911111111111,893.433333333333,885.844444444444,756.611111111112,955.133333333333,670.716666666666,888.672222222222,953.177777777778,867.844444444444,697.622222222222,941.533333333333,1063.6,778,978.777777777778,903.011111111111,930.777777777778,1038.81111111111,851.455555555556,870.5,1112,846.6,951.4,877.255555555556,905.733333333333,1010.5,943.244444444445,952.644444444444,880.188888888889,981.277777777778,799.1,901.255555555556,799.094444444444,1057.78888888889,1120.21111111111,999.033333333333,894.8,977.8,930.044444444444,768.777777777778,1080.57777777778,1016.6,825.211111111111,1114.2,950.988888888889,1006.4,697.533333333333,720.411111111111,759.527777777778
"222",665.25,689.6,816.575,731.65,826.15,670.15,812.75,729.55,776.65,610.55,613.15,1061.95,765.55,835.75,842.25,685.95,753.9,655.9,635.4,1017.35,807.2,827.025,740.65,809.45,634.05,889.35,814.9,858.4,798.25,713.15,822.75,963.3,945.15,866.65,828.95,941.1,669.65,915.45,715.75,737.45,842.7,826.35,775.1,769.45,884.55,744.45,888.4,738.45,783.35,618.25,879.3,779.05,839.1,699.05,995.35,708.65,764.5,770.95,839.35,798.9,722.45,868.15,607.95,811.4,866.25,815.7,646.45,854.6,976.65,716.9,891.85,816.05,843.85,951.85,795.25,783.55,1025.05,759.65,864.45,790.35,845.55,923.55,856.3,865.7,793.25,894.35,712.15,814.35,743.95,970.85,1033.25,912.1,807.85,890.85,843.15,681.85,993.65,929.65,760.55,1027.25,867.65,919.45,637.45,661.25,755.05
"223",784.48,801.66,899.12,883.6,976.685,752.88,936.51,877.18,923.33,738.37,716.26,1212.51,921.385,986.8,992.785,810.59,909.77,783.91,727.04,1167.85,955.07,909.6,862.99,962.45,761.85,1039.88,965.42,1014.27,954.08,847.97,964.17,1113.82,1095.64,1022.53,984.83,1096.97,797.46,1071.37,866.285,888.01,998.58,982.21,920.65,883.91,1035.03,833.11,1044.27,888.95,939.27,738.27,1035.17,867.79,989.61,781.77,1145.82,836.39,915.02,918.5,983.95,954.78,831.22,1018.71,735.32,952.18,1022.095,955.08,763.24,1010.47,1127.17,846.8,1042.35,966.59,994.35,1102.41,941.12,934.05,1175.56,910.185,1014.97,940.82,974.13,1074.06,1006.81,1016.22,943.74,1050.21,862.66,970.18,891.47,1121.35,1183.81,1062.61,958.35,1046.745,998.98,832.325,1144.14,1080.17,897.16,1177.78,1014.15,1075.31,762.64,785.92,844.31
"229",605.284883720931,625.147674418605,718.003488372093,703.289534883721,793.61511627907,590.270930232558,742.356976744186,692.863953488373,736.622093023256,559.756976744186,544.401162790698,1029.43139534883,741.732558139535,800.645348837209,809.717441860465,632.026744186046,728.824418604652,605.227906976745,560.268604651162,984.788372093023,772.177906976744,728.468604651163,668.081395348838,780.963953488372,583.240697674418,856.808139534884,782.351162790698,834.580232558139,774.418604651163,648.690697674419,773.548837209303,930.740697674418,912.595348837209,842.866279069767,805.166279069768,917.005813953489,618.851162790698,891.682558139534,683.217441860465,704.931395348837,818.894186046512,802.824418604652,714.056976744186,693.903488372094,851.976744186047,651.990697674418,864.580232558139,705.894186046512,758.263953488372,558.261627906977,854.752325581396,686.654651162791,806.538372093024,619.145348837209,962.756976744186,657.210465116279,731.943023255814,735.633720930233,777.938372093023,775.106976744186,646.38488372093,835.629069767441,556.372093023256,754.056976744186,842.437209302326,752.112790697674,584.423255813954,829.780232558139,944.110465116279,663.146511627907,859.289534883721,783.517441860465,811.289534883721,919.326744186046,735.597674418605,751.005813953489,992.506976744186,727.11511627907,831.915116279069,757.770930232558,786.575581395349,891.005813953489,823.738372093023,833.143023255814,760.691860465116,870.256976744186,679.602325581395,790.524418604651,683.247674418604,938.303488372093,1000.72441860466,879.538372093024,775.303488372093,867.070930232559,819.310465116279,649.275581395349,961.080232558139,897.110465116279,708.067441860465,994.717441860465,827.961627906976,895.36976744186,584.248837209302,607.341860465116,663.187209302326
"230",1723.015625,1697.89375,1679.83125,1903.83125,1872.86875,1709.625,1675.69375,1792.121875,1755.621875,1772.8625,1692.95625,2007.096875,1977.625,1783.98125,1838.075,1714.45625,1942.7875,1834.29375,1704.3,1942.784375,1773.6875,1648.79375,1663.575,1913.14375,1797.21875,1885.16875,1832.95,1994.7875,1952.121875,1673.04375,1746.83125,1959.0875,1940.9375,2030.9625,1984.0875,2055.29375,1766.1,2051.8875,1871.15625,1805.48125,2008.59375,1937.90625,1712.7875,1669.73125,1835.434375,1633.71875,2024.7875,1866.54375,1926.83125,1719.95,1982.8625,1653.58125,1834.89375,1694.65625,1991.1,1724.99375,1808.79375,1778.2375,1729.375,1994.8,1660.83125,1863.98125,1745.875,1750.0875,2079.525,1699.95,1744.19375,1951.58125,1913.603125,1697.00625,1887.64375,1811.86875,1901.14375,1897.890625,1738.275,1895.45,1978.453125,1838.36875,1805.928125,1840.21875,1748.81875,1919.35,1897.04375,1861.49375,1799.4375,2016.2375,1814.1875,2027.3375,1683.825,1966.65625,2029.08125,1870.428125,1895.46875,2056.96875,2038.575,1842.33125,1989.43125,1925.45625,1728.98125,2023.075,1758.35625,2041.35,1763.8,1738.275,1625.015625
"241",1177.98571428571,1152.85,1134.8,1358.8,1327.82142857143,1164.6,1130.67857142857,1247.1,1210.6,1227.82142857143,1147.92142857143,1512.75,1432.6,1238.95,1293.02142857143,1169.42142857143,1397.75,1289.25,1159.27142857143,1468.1,1228.65,1103.75,1118.52142857143,1368.1,1252.2,1340.12142857143,1287.92142857143,1449.75,1407.1,1128,1201.8,1414.05,1395.9,1485.92142857143,1439.05,1510.25,1221.06428571429,1506.85,1326.10714285714,1260.45,1463.55,1392.87142857142,1167.75,1124.7,1270.6,1088.7,1479.75,1321.5,1381.8,1174.92142857143,1437.82142857143,1107.92857142858,1289.85,1149.60714285714,1446.06428571429,1179.95,1263.75,1233.2,1184.35,1449.77142857143,1115.8,1318.95,1200.85,1205.05,1534.5,1154.92142857143,1199.17857142857,1406.52142857143,1427.42142857143,1151.97142857142,1342.6,1266.82142857143,1356.1,1332.75,1193.22142857143,1350.42142857143,1475.81428571429,1293.32142857143,1241.32142857143,1295.2,1203.8,1374.31428571429,1352,1316.45,1254.4,1471.2,1269.15,1482.3,1138.8,1421.60714285714,1484.02142857143,1303.7,1350.42142857143,1511.92142857143,1493.52142857143,1297.3,1444.4,1380.42142857143,1183.95,1478.02142857143,1212.62142857143,1496.31428571429,1218.77142857143,1193.25,1079.98571428571
"242",1172.06,1146.96,1128.86,1352.86,1321.9,1158.68,1124.76,1241.16,1204.66,1221.9,1142,1506.86,1426.68,1233.02,1287.12,1163.5,1391.86,1283.36,1153.36,1462.18,1222.76,1097.86,1112.62,1362.18,1246.26,1334.2,1282,1443.86,1401.16,1122.08,1195.88,1408.16,1389.98,1480,1433.16,1504.36,1215.16,1500.94,1320.18,1254.54,1457.66,1386.96,1161.86,1118.76,1264.68,1082.76,1473.86,1315.58,1375.88,1169,1431.9,1102.2,1283.96,1143.68,1440.16,1174.06,1257.86,1227.28,1178.42,1443.86,1109.88,1313.04,1194.92,1199.16,1528.58,1149,1193.26,1400.62,1421.5,1146.06,1336.68,1260.9,1350.18,1326.82,1187.3,1344.5,1469.9,1287.4,1235.4,1289.26,1197.86,1368.4,1346.08,1310.56,1248.48,1465.28,1263.26,1476.38,1132.87,1415.68,1478.12,1297.76,1344.52,1506.02,1487.62,1291.36,1438.48,1374.5,1178.04,1472.12,1206.72,1490.4,1212.86,1187.32,1074.06
