"FAFZone","AuroraCounty","BeadleCounty","BennettCounty","BonHommeCounty","BrookingsCounty","BrownCounty","BruleCounty","BuffaloCounty","ButteCounty","CampbellCounty","CharlesMixCounty","ClarkCounty","ClayCounty","CodingtonCounty","CorsonCounty","CusterCounty","DavisonCounty","DayCounty","DeuelCounty","DeweyCounty","DouglasCounty","EdmundsCounty","FallRiverCounty","FaulkCounty","GrantCounty","GregoryCounty","HaakonCounty","HamlinCounty","HandCounty","HansonCounty","HardingCounty","HughesCounty","HutchinsonCounty","HydeCounty","JacksonCounty","JerauldCounty","JonesCounty","KingsburyCounty","LakeCounty","LawrenceCounty","LincolnCounty","LymanCounty","McCookCounty","McPhersonCounty","MarshallCounty","MeadeCounty","MelletteCounty","MinerCounty","MinnehahaCounty","MoodyCounty","PenningtonCounty","PerkinsCounty","PotterCounty","RobertsCounty","SanbornCounty","ShannonCounty","SpinkCounty","StanleyCounty","SullyCounty","ToddCounty","TrippCounty","TurnerCounty","UnionCounty","WalworthCounty","YanktonCounty","ZiebachCounty"
"160",1100.93863636363,1148.33636363637,892.4375,1136.00340909091,1244.875,1114.15227272727,1072.26136363636,1074.35227272727,776.168181818182,1020.3,1093.97159090909,1106.79318181818,1203.43409090909,1124.97727272727,900.370454545455,795.539772727273,1124.37727272727,1087.57386363636,1261.4375,924.730681818182,1082.20340909091,1001.01590909091,792.1375,1029.775,1234.66590909091,1030.47159090909,958.330681818182,1236.66818181818,1119.93863636363,1139.27954545454,812.031818181818,1013.65227272727,1116.91477272727,1100.18863636363,944.079545454545,1109.11818181818,995.977272727273,1185.37727272727,1203.51136363636,813.234090909091,1217.53409090909,1033.85,1159.80227272728,1058.77272727273,1145.32727272728,855.218181818182,954.185227272727,1173.92727272728,1194.00909090909,1225.09772727273,862.586363636364,848.292045454546,975.080681818182,1197.26136363636,1131.71818181818,860.926136363636,1078.04318181818,988.320454545454,994.543181818182,939.622727272728,985.669318181818,1201.20568181818,1225.67386363637,954.081818181818,1175.17727272727,884.711363636364
"171",649.915384615385,682.346153846154,822.230769230769,589.853846153846,611.646153846154,708.642307692307,678.215384615385,712.492307692308,963.884615384615,780.257692307692,633.961538461538,647.234615384615,542.515384615385,619.696153846153,871.873076923077,941.138461538461,626.407692307692,661.503846153847,587.403846153846,895.115384615385,636.107692307692,746.603846153846,963.638461538461,728.757692307692,607.634615384615,668.938461538462,825.015384615385,623.553846153846,727.915384615385,611.053846153846,1018.56923076923,789.315384615385,610.030769230769,753.503846153846,817.453846153846,676.315384615385,763.415384615385,647.238461538462,604.384615384615,943.453846153846,558.6,716.615384615385,591.569230769231,741.765384615385,654.465384615384,953.784615384615,788.753846153846,626.369230769231,558.1,579.565384615385,900.815384615385,970.069230769231,767.373076923077,623.026923076923,650.453846153846,872.869230769231,682.434615384615,785.423076923077,795.276923076923,767.461538461538,709.915384615385,574.292307692308,539.953846153846,792.342307692307,566.315384615385,896.046153846154
"172",725.411111111111,757.866666666667,854.4,639.666666666667,687.166666666667,833.677777777778,753.711111111111,788.011111111111,1039.4,931.066666666667,685.677777777778,763.477777777778,592.311111111111,735.911111111111,990.977777777778,1016.64444444444,701.911111111111,786.533333333333,717.866666666667,970.6,688.966666666667,871.633333333333,977.444444444444,846.933333333333,753.477777777778,718.544444444444,900.511111111111,727.544444444444,803.411111111111,686.566666666667,1094.07777777778,864.822222222222,669.344444444444,829.022222222222,892.966666666667,751.811111111111,838.933333333333,722.744444444444,679.9,1018.97777777778,617.4,792.133333333333,667.077777777778,892.566666666667,814.866666666667,1029.28888888889,864.244444444444,701.877777777778,634.677777777778,667.377777777778,976.311111111111,1045.57777777778,886.694444444444,782.044444444444,725.977777777778,898.533333333333,798.666666666667,860.944444444444,870.794444444444,807.444444444444,754.044444444444,630.211111111111,589.766666666667,917.377777777778,616.1,971.544444444444
"179",720.920625,753.355625,859.7225,638.456875,682.653125,825.508125,749.216875,783.506875,1034.89875,905.133125,685.15875,756.198125,591.111875,728.649375,983.040625,1012.151875,697.409375,778.365,707.981875,966.1075,688.101875,863.461875,1007.109375,839.515,729.636875,717.328125,896.016875,720.841875,798.920625,682.066875,1089.5775,860.32875,667.648125,824.5225,888.461875,747.319375,834.42625,718.248125,675.3975,1014.485,615.765,787.628125,662.58,866.6475,783.265625,1024.7925,859.759375,697.38375,630.14,661.53625,971.816875,1041.0775,879.196875,751.103125,721.468125,906.02875,791.393125,856.439375,866.289375,808.255625,754.310625,629.06,587.48375,909.20875,614.89875,967.049375
"181",726.5,758.96,889.26,667.16,688.28,764.48,754.8,789.1,1040.48,846.96,713.16,706.98,619.78,679.4,937.68,1017.74,703,717.3,651.1,971.7,716.46,802.42,1040.24,787.62,672.36,746,901.6,682.34,804.5,687.68,1095.18,865.92,696.8,830.13,894.08,752.9,840,723.84,681,1020.08,644.88,793.22,668.18,808.48,721.14,1030.38,865.36,702.98,634.04,651.9,977.4,1046.68,825.72,689.7,727.08,981.24,742.18,862.02,871.87,834.9,781.5,657.68,617.26,848.18,643.58,972.62
"182",871.577777777778,904.022222222222,1013.38333333333,791.266666666667,833.327777777778,915.9,899.872222222222,934.172222222222,1185.56666666667,991.444444444444,837.277777777778,860.027777777778,743.905555555556,832.466666666667,1082.15555555556,1162.81666666667,848.072222222222,868.744444444444,795.583333333333,1116.77222222222,840.561111111111,953.844444444444,1185.31666666667,941.138888888889,816.833333333333,870.138888888889,1046.67222222222,849.983333333333,949.577777777778,832.733333333333,1240.25,1010.99444444444,820.944444444444,975.188888888889,1039.13333333333,897.977777777778,985.094444444444,868.916666666667,826.066666666667,1165.13888888889,768.994444444444,938.294444444444,813.244444444444,952.955555555556,865.633333333333,1175.47222222222,1010.42777777778,848.044444444444,779.405555555556,798.122222222222,1122.47777777778,1191.75,979.541666666667,834.183333333333,872.138888888889,1066.78333333333,895.216666666667,1007.11111111111,1016.95277777778,959.033333333333,905.638888888889,781.8,741.366666666667,999.6,767.7,1117.71666666667
"183",838.0375,870.475,1001.125,779,799.7625,876.025,866.3375,900.6375,1152.025,958.475,825.025,818.525,731.6375,790.9375,1049.2125,1129.2625,814.525,828.8375,762.6375,1083.2375,828.3125,913.95,1151.7625,899.1375,783.8875,857.8625,1013.1375,793.8625,916.0375,799.1875,1206.725,977.45,808.6625,941.66875,1005.6125,864.4375,951.55,835.3625,792.525,1131.625,756.725,904.75,779.725,920.025,832.6875,1141.925,976.8875,814.525,745.5625,763.4375,1088.9375,1158.225,937.2625,801.225,838.6125,1092.7625,853.6875,973.5625,983.40625,946.7625,893.3625,769.525,729.1125,959.725,755.4375,1084.1625
"189",866.762295081967,899.204918032787,1012.11475409836,791.206557377049,828.508196721311,928.026229508197,895.067213114754,929.359016393443,1180.75081967213,1003.46885245902,837.224590163934,867.252459016393,743.850819672131,839.690163934426,1095.46065573771,1157.99180327869,843.254098360656,880.867213114754,813.298360655738,1111.95737704918,840.504918032787,965.975409836066,1166.6737704918,948.908196721311,828.532786885246,870.068852459016,1041.86557377049,845.026229508197,944.762295081967,827.919672131148,1235.43770491803,1006.17540983607,820.87868852459,970.381147540984,1034.32131147541,893.165573770492,980.273770491803,864.095081967213,821.250819672131,1160.34098360656,768.932786885246,933.475409836066,808.44262295082,964.988524590164,877.096721311475,1170.65245901639,1005.6131147541,843.24262295082,774.814754098361,797.391803278689,1117.66557377049,1186.93770491803,987.615573770492,845.52131147541,867.329508196721,1075.19180327869,902.447540983607,1002.28032786885,1012.13524590164,958.96393442623,905.568852459016,781.740983606557,741.314754098361,1011.72295081967,767.637704918033,1112.89508196721
"190",362.494949494949,394.930303030303,525.324242424242,293.420202020202,324.229292929293,470.746464646465,390.80202020202,425.081818181818,676.468686868687,566.906060606061,336.959595959596,400.546464646465,247.248484848485,372.994949494949,628.046464646465,653.723232323232,338.979797979798,423.612121212121,341.524242424242,607.678787878788,339.434343434343,508.714141414141,675.153535353535,484.010101010101,378.19292929293,372.29898989899,537.593939393939,364.625252525253,440.49595959596,323.637373737374,731.157575757576,501.914141414141,314.544444444444,466.096464646465,530.041414141414,388.90303030303,476.011111111111,359.823232323232,316.970707070707,656.057575757576,259.891919191919,429.213131313131,304.159595959596,528.422222222222,448.217676767677,666.370707070707,501.331313131313,338.956565656566,270.945454545455,297.128282828283,613.4,682.657575757576,523.769191919192,416.408585858586,363.046464646465,573.521212121212,435.737373737374,498.021212121212,507.869696969697,469.425252525253,412.017171717172,275.767676767677,233.539393939394,554.447474747475,269.628282828283,608.624242424242
"201",470.688888888889,503.144444444444,596.155555555556,384.955555555556,432.433333333333,578.955555555556,499,533.277777777778,784.677777777778,676.333333333333,430.966666666667,508.755555555556,337.588888888889,481.188888888889,736.255555555556,761.911111111111,447.188888888889,531.8,463.144444444444,715.888888888889,434.244444444444,616.9,719.188888888889,592.2,498.777777777778,463.8,645.8,472.833333333333,548.7,431.844444444444,839.366666666667,610.1,414.622222222222,574.305555555556,638.244444444444,497.088888888889,584.2,468.022222222222,425.177777777778,764.266666666667,362.677777777778,537.4,412.355555555556,637.855555555555,560.133333333333,774.577777777778,609.544444444444,447.177777777778,379.966666666667,412.655555555556,721.588888888889,790.866666666667,631.961111111111,527.333333333333,471.255555555556,640.266666666667,543.955555555556,606.211111111111,616.055555555555,552.711111111111,499.3,375.488888888889,335.055555555556,662.655555555556,361.377777777778,716.833333333333
"202",520.216666666667,552.65,584.966666666667,432.633333333333,554.9,671.183333333333,516.483333333333,550.783333333333,774.266666666667,690.683333333333,453.866666666667,575.683333333333,442.8,603.666666666667,761.983333333333,705.25,496.716666666667,624.033333333333,585.583333333333,705.483333333333,476.533333333333,652.333333333333,689.55,609.683333333333,621.266666666667,464.983333333333,635.383333333333,569.45,566.183333333333,481.35,828.933333333333,605.083333333333,460.583333333333,578.133333333333,627.816666666667,546.616666666667,574.983333333333,535.966666666667,516.466666666667,753.866666666667,485.15,532.383333333333,466.733333333333,681.616666666667,682.583333333333,764.183333333333,553.283333333333,501.533333333333,502.416666666667,535.116666666667,711.183333333333,780.433333333333,635.783333333333,649.783333333333,520.766666666667,635.833333333333,598.133333333333,601.183333333333,624.983333333333,541.85,499.016666666667,457.966666666667,457.516666666667,673.633333333333,409.083333333333,706.383333333333
"209",474.932222222222,520.748888888889,488.752222222222,425.94,526.214444444444,601.043333333333,480.194444444444,501.728888888889,680.919444444444,628.431111111111,423.273333333333,555.243333333333,413.231111111111,574.974444444444,672.023333333333,606.833333333333,472.268888888889,582.803333333333,556.914444444444,625.754444444445,441.936666666667,602.671111111111,584.36,570.664444444444,592.554444444444,419.544444444444,553.87,532.182222222222,531.124444444444,468.774444444444,735.610555555555,541.811111111111,454.447777777778,531.683888888889,539.195555555556,501.09,501.01,515.495555555555,488.292222222222,660.509444444445,456.454444444444,484.086666666667,453.288888888889,628.061111111111,639.43,670.818333333333,477.802222222222,488.093333333333,473.744444444444,506.435555555556,616.262222222222,694.565555555556,579.644444444445,621.101111111111,496.782222222222,529.368888888889,558.144444444444,537.14,557.691666666667,458.157777777778,441.004444444444,436.99,433.294444444444,612.435555555556,402.38,626.478888888889
"211",995.7875,1028.2125,1132.1375,910.0125,957.5125,1028.5125,1024.0875,1058.375,1309.75,1111.0125,956.0375,971.0125,862.6875,943.475,1201.7375,1287.0125,972.275,981.4,915.1875,1240.9625,959.3125,1066.5125,1309.5125,1051.7,936.4125,988.9125,1170.8875,946.4125,1073.7875,956.9125,1364.4375,1135.2,939.7125,1099.3625,1163.3125,1022.2,1109.3,993.1125,950.25,1289.3375,887.75,1062.5125,937.4375,1072.5375,985.2125,1299.6375,1134.6125,972.2375,898.1125,915.975,1246.7,1315.9375,1089.8125,953.775,996.3125,1180.8,1006.2125,1131.3125,1141.1625,1077.8125,1024.4125,900.575,860.1375,1112.2375,886.4625,1241.9125
"212",992.563636363636,1025,1125.33636363636,906.8,954.3,1034.07272727273,1020.85454545455,1055.11818181818,1306.51818181818,1113.5,952.809090909091,975.418181818182,859.445454545454,947.890909090909,1205.83636363636,1283.78181818182,969.018181818182,986.945454545454,920.509090909091,1237.72727272727,956.1,1072.04545454545,1255.98181818182,1056.34545454545,938.9,985.672727272727,1167.65454545455,994.690909090909,1070.54545454545,953.7,1361.20909090909,1131.97272727273,936.472727272727,1096.15909090909,1160.1,1018.95454545455,1106.07272727273,989.890909090909,947.018181818182,1286.10909090909,884.518181818182,1059.27272727273,934.218181818182,1075,987.7,1296.41818181818,1131.4,969.018181818182,901.809090909091,916.654545454546,1243.45454545455,1312.70909090909,1094.59545454545,956.236363636364,993.1,1173.17272727273,1010.61818181818,1128.07272727273,1137.92272727273,1074.57272727273,1021.17272727273,897.327272727273,856.9,1117.78181818182,883.218181818182,1238.69090909091
"219",1037.72772277228,1070.16881188118,1171.17128712871,951.978712871287,999.470792079208,1099.06188118811,1066.02574257426,1100.31584158416,1351.70495049505,1184.19554455445,997.996534653465,1037.86881188119,904.626237623763,1010.30792079208,1266.43712871288,1328.96089108911,1014.21683168317,1051.91237623762,984.805445544554,1282.91386138614,1001.27574257425,1137.0103960396,1317.57178217822,1119.60247524753,1008.83267326733,1030.85099009901,1212.82920792079,1017.42326732673,1115.72871287129,998.880693069307,1406.39801980198,1177.13811881188,981.662871287128,1141.3400990099,1205.27673267327,1064.12623762377,1151.24207920793,1035.06386138614,992.202970297029,1331.29603960396,929.70396039604,1104.4400990099,979.39900990099,1145.71336633663,1061.15099009901,1341.60594059406,1176.57178217822,1014.19752475247,943.975742574258,966.902475247525,1288.62673267327,1357.89801980198,1158.73762376238,1029.30940594059,1038.28861386138,1217.75792079207,1073.05693069307,1173.24900990099,1183.10198019802,1119.74801980198,1066.35,942.513861386139,902.088613861386,1182.76188118812,928.414851485149,1283.85792079207
"221",1212.79444444444,1245.25555555556,1363.36666666667,1127.07222222222,1174.56111111111,1321.07222222222,1241.09444444444,1275.37777777778,1527.47777777777,1418.45555555556,1202.06666666667,1250.87222222222,1079.69444444445,1223.29444444444,1478.37222222222,1486.63333333333,1189.28333333333,1273.89444444445,1205.25555555556,1458.69444444444,1176.36111111111,1358.99444444444,1472.83333333333,1334.29444444444,1240.87222222222,1222.12777777778,1388.6,1214.95,1290.79444444444,1173.97222222222,1582.17777777777,1352.9,1156.73888888889,1316.42222222222,1381.06666666667,1239.19444444445,1327,1210.13888888889,1167.27222222222,1507.07777777777,1104.77222222222,1280.2,1154.47222222222,1379.97222222222,1302.25555555556,1517.37777777778,1333.3,1189.27222222222,1122.07222222222,1154.77222222222,1464.4,1533.67777777777,1374.07222222223,1269.45,1213.37222222222,1416.3,1286.07222222222,1349.01666666667,1357.12777777778,1306.75,1257.62777777778,1117.59444444444,1077.17222222222,1404.77222222222,1103.48333333333,1459.65555555556
"222",1215.025,1247.475,1280.45,1123.85,1176.775,1323.275,1207.7,1241.95,1470.85,1381.9,1145.05,1253.075,1081.925,1225.525,1458.6,1403.95,1191.525,1276.125,1207.475,1402.05,1167.75,1361.275,1388.25,1300.95,1243.075,1156.25,1332,1217.175,1257.4,1176.175,1525.55,1296.3,1157.825,1269.35,1324.45,1241.425,1270.45,1212.375,1169.475,1450.45,1106.975,1223.65,1156.675,1382.175,1304.475,1460.75,1250.15,1191.475,1124.275,1156.975,1407.8,1477.05,1327.05,1271.675,1215.575,1334.55,1288.275,1292.45,1316.25,1238.75,1191.75,1119.8,1079.375,1364.85,1100.3,1403.05
"223",1297.61,1330.03,1426.19,1211.85,1259.32,1405.86,1325.9,1360.2,1611.59,1503.22,1257.89,1335.67,1164.5,1308.11,1563.17,1581.75,1274.1,1358.71,1290.03,1542.8,1261.13,1443.81,1536.985,1419.11,1325.69,1288.69,1472.71,1299.71,1375.61,1258.74,1666.28,1437.01,1241.52,1401.21,1465.13,1324,1411.11,1294.92,1252.09,1591.18,1189.59,1364.31,1239.28,1464.75,1387.03,1601.5,1424.43,1274.09,1206.89,1239.58,1548.5,1617.78,1458.86,1354.21,1298.17,1478.24,1370.85,1433.11,1442.96,1380.94,1324.19,1202.4,1161.98,1489.58,1188.3,1543.71
"229",1116.46627906977,1148.91511627907,1238.21976744186,1030.73139534884,1078.21627906977,1224.73837209302,1144.76976744186,1179.05930232559,1418.52209302325,1322.11279069767,1079.66976744186,1154.53837209302,983.363953488372,1126.96511627907,1381.26744186046,1368.31046511628,1092.95581395349,1177.57674418605,1108.91511627906,1349.72674418604,1079.7988372093,1262.67674418604,1348.82093023255,1237.97674418604,1144.55348837209,1102.82906976744,1279.63720930233,1118.60348837209,1194.46279069768,1077.62906976744,1473.21279069768,1243.94534883721,1060.4011627907,1216.91744186047,1272.09767441861,1142.86395348837,1218.04302325582,1113.80581395349,1070.9546511628,1398.11279069767,1008.4546511628,1171.24767441861,1058.14418604651,1283.63837209302,1205.91511627907,1408.42209302326,1214.79186046512,1092.94418604651,1025.7488372093,1058.43837209302,1355.43604651163,1424.71279069768,1274.56860465117,1173.1011627907,1117.03837209302,1290.41046511628,1189.72674418605,1240.0534883721,1255.68837209302,1190.90930232559,1138.32906976744,1021.25813953489,980.839534883721,1308.43953488372,1007.16046511628,1350.66976744187
"230",1850.103125,1882.546875,2013.184375,1791.059375,1811.834375,1888.078125,1878.409375,1912.703125,2164.090625,1970.546875,1837.090625,1830.578125,1743.703125,1803.009375,2061.278125,2141.328125,1826.596875,1840.915625,1774.703125,2095.296875,1840.353125,1926.015625,2163.828125,1911.209375,1795.940625,1869.928125,2025.203125,1805.934375,1928.103125,1811.259375,2218.790625,1989.515625,1820.734375,1953.734375,2017.665625,1876.509375,1963.615625,1847.434375,1804.596875,2143.684375,1768.790625,1916.809375,1791.790625,1932.078125,1844.740625,2153.996875,1988.940625,1826.590625,1757.628125,1775.509375,2101.009375,2170.290625,1949.325,1813.303125,1850.684375,2104.828125,1865.765625,1985.61875,1995.475,1958.825,1905.428125,1781.596875,1741.184375,1971.784375,1767.496875,2096.234375
"241",1385.15,1417.6,1548.22142857143,1326.10714285714,1346.9,1423.12142857143,1413.45,1447.75,1699.12142857143,1505.6,1372.12142857143,1365.62142857143,1278.75,1338.05,1596.32142857143,1676.4,1361.65,1375.97142857142,1309.75,1630.35,1375.42142857143,1461.06428571429,1698.9,1446.27142857143,1331,1404.98571428571,1560.25,1341,1463.15,1346.31428571429,1753.82142857143,1524.56428571429,1355.8,1488.77142857143,1552.7,1411.55,1498.67857142857,1382.5,1339.62142857143,1678.72142857143,1303.85,1451.87142857142,1326.82142857143,1467.12142857143,1379.8,1689.02142857143,1524,1361.62142857143,1292.7,1310.55,1636.05,1705.32142857143,1484.38571428572,1348.35,1385.72142857143,1639.9,1400.81428571429,1520.7,1530.54285714286,1493.88571428572,1440.48571428571,1316.65,1276.22142857143,1506.82142857143,1302.55,1631.3
"242",1379.26,1411.68,1542.3,1320.18,1340.98,1417.2,1407.56,1441.86,1693.22,1499.68,1366.22,1359.7,1272.86,1332.16,1590.4,1670.48,1355.74,1370.06,1303.86,1624.44,1369.5,1455.16,1692.98,1440.36,1325.08,1399.06,1554.36,1335.08,1457.26,1340.4,1747.9,1518.66,1349.86,1482.85,1546.8,1405.66,1492.76,1376.58,1333.72,1672.8,1297.92,1445.96,1320.9,1461.2,1373.88,1683.12,1518.08,1355.72,1286.76,1304.66,1630.16,1699.4,1478.46,1342.44,1379.8,1633.98,1394.9,1514.76,1524.61,1487.96,1434.56,1310.74,1270.3,1500.9,1296.64,1625.36
"249",1404.775,1437.20833333333,1567.85,1345.71666666667,1366.50833333333,1442.75,1433.075,1467.36666666667,1718.76666666667,1525.20833333333,1391.75833333333,1385.25,1298.375,1357.675,1615.93333333333,1695.99166666667,1381.26666666667,1395.575,1329.375,1649.975,1395.03333333333,1480.68333333333,1718.49166666667,1465.88333333333,1350.6,1424.59166666667,1579.875,1360.59166666667,1482.775,1365.93333333333,1773.45,1544.18333333333,1375.39166666667,1508.3875,1572.325,1431.175,1518.28333333333,1402.09166666667,1359.26666666667,1698.35,1323.45833333333,1471.475,1346.45,1486.75,1399.40833333333,1708.66666666667,1543.6,1381.25833333333,1312.29166666667,1330.175,1655.675,1724.95,1503.99166666667,1367.975,1405.34166666667,1659.49166666667,1420.43333333333,1540.28333333333,1550.1375,1513.49166666667,1460.09166666667,1336.26666666667,1295.84166666667,1526.43333333333,1322.175,1650.89166666667
"251",1670.3875,1702.8125,1833.45,1611.325,1632.125,1708.3375,1698.6875,1732.975,1984.3625,1790.8125,1657.35,1650.8375,1563.975,1623.2875,1881.5375,1961.6125,1646.875,1661.1875,1594.975,1915.575,1660.625,1746.3,1984.1125,1731.5,1616.2125,1690.2,1845.475,1626.2125,1748.3875,1631.525,2039.05,1809.8,1641,1773.98125,1837.925,1696.7875,1783.9,1667.7125,1624.8625,1963.95,1589.0625,1737.0875,1612.05,1752.3375,1665.025,1974.2625,1809.2125,1646.85,1577.9,1595.7875,1921.2875,1990.55,1769.6,1633.575,1670.925,1925.1125,1686.025,1805.9,1815.75,1779.1,1725.7,1601.875,1561.425,1792.0375,1587.775,1916.5
"259",1618.96666666667,1651.4,1782.03333333333,1559.91666666667,1580.68333333333,1656.91666666667,1647.25,1681.55,1932.95,1739.4,1605.93333333333,1599.41666666667,1512.56666666667,1571.86666666667,1830.13333333333,1910.18333333333,1595.45,1609.76666666667,1543.56666666667,1864.15,1609.21666666667,1694.86666666667,1932.68333333333,1680.06666666667,1564.8,1638.78333333333,1794.06666666667,1574.78333333333,1696.96666666667,1580.1,1987.65,1758.36666666667,1589.58333333333,1722.575,1786.5,1645.36666666667,1732.46666666667,1616.28333333333,1573.45,1912.53333333333,1537.65,1685.66666666667,1560.65,1700.91666666667,1613.58333333333,1922.85,1757.8,1595.43333333333,1526.48333333333,1544.36666666667,1869.86666666667,1939.15,1718.18333333333,1582.15,1619.51666666667,1873.68333333333,1634.6,1754.46666666667,1764.33333333333,1727.68333333333,1674.28333333333,1550.45,1510.01666666667,1740.63333333333,1536.35,1865.08333333333
"261",944.02,976.47,1107.11,884.98,905.77,982,972.32,1006.61,1258.01,1064.47,931.01,924.5,837.63,896.92,1155.19,1235.26,920.51,934.84,868.63,1189.21,934.29,1019.94,1257.76,1005.14,889.88,963.85,1119.13,899.86,1022.03,905.18,1312.71,1083.44,914.66,1047.645,1111.58,970.41,1057.53,941.36,898.51,1237.61,862.71,1010.73,885.71,1026,938.67,1247.91,1082.88,920.51,851.55,869.42,1194.92,1264.21,1043.24,907.21,944.6,1198.76,959.68,1079.55,1089.395,1052.74,999.35,875.51,835.1,1065.69,861.41,1190.15
"262",861.55,893.975,1024.5875,802.475,823.2625,899.475,889.8375,924.1125,1175.5,981.975,848.475,841.975,755.125,814.425,1072.675,1152.7625,838.0125,852.35,786.125,1106.7125,851.775,937.45,1175.2625,922.65,807.375,881.35,1036.625,817.3625,939.55,822.675,1230.1875,1000.95,832.1625,965.125,1029.075,887.925,975.05,858.8625,816.0125,1155.0875,780.2125,928.25,803.1875,943.475,856.175,1165.4,1000.375,837.975,769.0625,786.925,1112.4375,1181.6875,960.7625,824.7125,862.075,1116.2625,877.175,997.0625,1006.9125,970.2625,916.85,793.0125,752.575,983.175,778.9125,1107.6625
"269",878.266923076923,876.083846153846,1061.57769230769,847.83,802.782307692308,859.31,906.571538461538,936.695384615384,1192.24538461538,929.431538461538,883.360769230769,812.002307692307,802.239230769231,784.446923076923,1024.30230769231,1169.49923076923,854.756923076923,812.159230769231,758.114615384615,1043.73076923077,876.511538461539,897.260769230769,1191.99923076923,892.653076923077,756.457692307692,921.759230769231,1053.36692307692,789.345384615385,915.553076923077,839.414615384615,1186.63615384615,1005.32692307692,850.95,945.713846153846,1045.81923076923,898.128461538461,991.777692307693,838.377692307692,826.051538461538,1171.83769230769,799.462307692307,944.979230769231,819.940769230769,890.953076923077,803.633076923077,1182.14692307692,1017.10538461538,848.326923076923,785.799230769231,785.163846153846,1129.17307692308,1122.96692307692,930.765384615385,772.183076923077,872.553076923077,1132.99923076923,847.188461538462,1007.65615384615,980.38,1006.83769230769,949.620769230769,819.078461538462,793.976153846154,943.014615384615,823.914615384615,1069.75769230769
"271",324.731578947368,281.847368421053,545,333.173684210526,204.652631578947,285.326315789474,353.031578947368,357.142105263158,602.468421052632,369.131578947368,357.7,233.647368421053,292.147368421053,206.084210526316,444.931578947368,615.947368421053,301.226315789474,238.173684210526,183.273684210526,419.121052631579,337.536842105263,323.273684210526,638.447368421053,314.284210526316,186.347368421053,404.331578947368,499.831578947368,214.584210526316,313.626315789474,285.863157894737,625.205263157895,382.447368421053,301.136842105263,340.878947368421,492.273684210526,311.468421052632,438.231578947368,240.242105263158,230.926315789474,618.3,250.531578947368,391.431578947368,266.4,330.652631578947,243.336842105263,582.836842105263,463.552631578947,258.278947368421,232.242105263158,205.542105263158,575.631578947368,520.389473684211,352.394736842105,211.889473684211,285.747368421053,579.447368421053,268.831578947368,426.573684210526,376.257894736842,489.531578947368,425.331578947368,274.931578947368,275.305263157895,369.026315789474,308.331578947368,457.094736842105
"279",323.757352941176,285.338235294118,544.022058823529,340.047058823529,219.497058823529,285.511764705882,352.055882352941,348.260294117647,563.555882352941,359.295588235294,364.567647058824,245.307352941177,299.036764705882,217.75,433.766176470588,614.988235294118,300.248529411765,238.367647058824,201.2,436.047058823529,336.588235294118,323.469117647059,637.488235294118,318.419117647059,198.441176470588,411.222058823529,465.983823529412,225.080882352941,320.991176470588,284.905882352941,557.535294117647,386.575,307.395588235294,347.730882352941,491.302941176471,310.248529411765,437.263235294118,246.772058823529,238.633823529412,588.927941176471,260.089705882353,390.464705882353,265.423529411765,317.217647058824,234.805882352941,546.738235294118,462.594117647059,262.336764705882,239.730882352941,222.302941176471,574.652941176471,508.155882352941,360.575735294118,204.436764705882,288.507352941176,578.488235294118,280.489705882353,402.089705882353,382.486029411765,488.580882352941,424.377941176471,281.832352941176,291.8,369.608823529412,315.208823529412,459.841176470588
"280",1100.35487804878,1132.78414634146,1229.33292682927,1014.59512195122,1062.08292682927,1208.61097560976,1128.65731707317,1162.94634146341,1414.33292682927,1305.98536585366,1060.62073170732,1138.40853658537,967.25487804878,1110.85487804878,1365.90853658537,1391.57804878049,1076.84756097561,1161.46219512195,1092.78170731707,1345.54512195122,1063.89756097561,1246.56219512195,1353.80243902439,1221.86219512195,1128.43170731707,1093.47195121951,1275.45731707317,1102.47804878049,1178.35365853659,1061.49756097561,1469.01829268293,1239.76219512195,1044.27682926829,1203.95914634146,1267.89756097561,1126.75487804878,1213.86219512195,1097.67804878049,1054.83292682927,1393.91951219512,992.332926829268,1167.06219512195,1042.01951219512,1267.50975609756,1189.78414634146,1404.23170731707,1239.18414634146,1076.82195121951,1009.61951219512,1042.30731707317,1351.25487804878,1420.51829268293,1261.61890243903,1156.97682926829,1100.90853658537,1273.46219512195,1173.59512195122,1235.86951219512,1245.71768292683,1182.36951219512,1128.97195121951,1005.14329268292,964.710975609756,1292.30853658537,991.046341463415,1346.47682926829
"291",464.376923076923,496.8,593.338461538462,378.607692307692,426.1,572.623076923077,492.684615384615,526.953846153846,778.338461538462,670,424.638461538462,502.423076923077,331.276923076923,474.869230769231,729.923076923077,755.6,440.869230769231,525.484615384615,456.8,709.569230769231,427.907692307692,610.584615384615,716.4,585.884615384615,492.446153846154,457.484615384615,639.484615384615,466.5,542.376923076923,425.507692307692,833.030769230769,603.784615384615,408.292307692308,567.973076923077,631.9,490.776923076923,577.884615384615,461.692307692308,418.838461538462,757.938461538462,356.338461538462,531.084615384615,406.038461538462,631.523076923077,553.8,768.253846153846,603.2,440.830769230769,373.638461538462,406.330769230769,715.276923076923,784.530769230769,625.638461538462,521,464.923076923077,637.484615384615,537.607692307692,599.884615384615,609.738461538461,546.384615384615,492.984615384615,369.161538461538,328.723076923077,656.323076923077,355.061538461538,710.492307692308
