"FAFZone","BeaverCounty","BoxElderCounty","CacheCounty","CarbonCounty","DaggettCounty","DavisCounty","DuchesneCounty","EmeryCounty","GarfieldCounty","GrandCounty","IronCounty","JuabCounty","KaneCounty","MillardCounty","MorganCounty","PiuteCounty","RichCounty","SaltLakeCounty","SanJuanCounty","SanpeteCounty","SevierCounty","SummitCounty","TooeleCounty","UintahCounty","UtahCounty","WasatchCounty","WashingtonCounty","WayneCounty","WeberCounty"
"341",2326.45,2207.29285714286,2162.40714285714,2180.50714285714,2051.25714285714,2163.97142857143,2155.90714285714,2215.75,2306.65,2082.8,2363.07142857143,2259.95714285714,2372.40714285714,2309.62142857143,2132.25,2282.02857142857,2120.88571428571,2169.66428571429,2218.70714285714,2259.8,2237.67142857143,2135.17142857143,2232.94285714286,2111.60714285714,2188.55,2160.32142857143,2395.70714285714,2213.47857142857,2162.94285714286
"342",2320.80714285714,2214.95,2170.07857142857,2174.89285714286,2058.89285714286,2171.59285714285,2153.39285714286,2210.14285714286,2301.02142857143,2077.19285714286,2357.46428571428,2267.59285714285,2366.79285714286,2315.39285714286,2139.89285714286,2276.39285714286,2128.54285714286,2177.29285714286,2213.09285714285,2254.19285714286,2232.06428571428,2142.79285714286,2240.59285714285,2109.14285714286,2196.19285714286,2167.97857142857,2390.09285714285,2207.86428571428,2170.59285714285
"350",703.137878787879,799.19696969697,794.427272727273,597.809090909091,687.809090909091,738.115151515152,651.230303030303,633.075757575758,656.568181818182,536.245454545455,666.898484848485,729.527272727273,590.937878787879,732.393939393939,754.439393939394,654.084848484848,811.230303030303,710.278787878788,406.387878787879,678.769696969697,655.063636363636,737.575757575758,782.209090909091,649.571212121212,673.636363636364,698.978787878788,630.577272727273,584.457575757576,754.836363636364
"361",2366.43,2245.13,2200.25,2220.49,2089.12,2201.83,2194.53,2255.74,2346.63,2122.78,2403.04,2297.83,2412.38,2346.93,2170.11,2322.02,2158.74,2207.52,2258.69,2299.78,2277.65,2173.03,2270.81,2150.24,2226.4,2198.17,2435.69,2253.45,2200.79
"362",2088.06666666667,1966.76666666667,1921.9,1942.1,1810.73333333333,1923.43333333333,1916.13333333333,1977.36666666667,2068.26666666667,1844.4,2124.66666666667,2019.43333333333,2134,2068.53333333333,1891.73333333333,2043.63333333333,1880.36666666667,1929.13333333333,1980.3,2021.4,1999.26666666667,1894.63333333333,1992.43333333333,1871.86666666667,1948,1919.8,2157.3,1975.06666666667,1922.4
"363",2359.17692307693,2237.90769230769,2193.02307692307,2213.23076923077,2081.86923076923,2194.57692307693,2187.27692307692,2248.50769230769,2339.39230769231,2115.52307692307,2395.82307692307,2290.56923076923,2405.12307692308,2339.67307692308,2162.85,2314.76923076923,2151.50769230769,2200.26923076923,2251.42307692307,2292.52307692307,2270.41538461538,2165.77307692308,2263.55,2143.00769230769,2219.15384615384,2190.92307692307,2428.42307692307,2246.22307692308,2193.53076923077
"364",2162.4,2041.1125,1996.25,2016.4875,1885.1,1997.8,1990.5,2051.7125,2142.6,1918.775,2199.025,2093.8,2208.375,2142.9,1966.0875,2118,1954.7125,2003.5,2054.6875,2095.775,2073.625,1969,2066.8,1946.2125,2022.4,1994.15,2231.6875,2049.45,1996.775
"369",2269.32142857143,2148.05,2103.17142857143,2123.38214285714,1991.98392857143,2104.70357142857,2097.42857142857,2158.63928571429,2249.53571428572,2025.65892857143,2305.95714285714,2200.70357142857,2315.28214285714,2249.81428571428,2072.96964285714,2224.90357142857,2061.62321428571,2110.3875,2161.58214285714,2202.67857142857,2180.55714285714,2075.9,2173.68571428572,2053.12321428571,2129.29642857143,2101.04464285714,2338.58214285714,2156.36785714286,2103.6625
"371",2127.43888888889,2082.17222222222,2037.29444444445,1981.50555555556,1926.12777777778,2038.82777777778,1960.03888888889,2016.76666666667,2107.63888888889,1883.79444444445,2164.09444444444,2112.92777777778,2173.40555555556,2122.02777777778,2007.11666666667,2083.01666666667,1995.75555555556,2044.52777777778,1927.00555555556,2060.79444444444,2038.68333333333,2010.02777777778,2107.81666666667,1915.75555555556,2063.41666666667,2035.19444444445,2196.70555555556,2014.49444444444,2037.79444444445
"372",2148.74,2103.46,2058.57,2002.81,1947.43,2060.14,1981.34,2038.05,2128.94,1905.08,2185.37,2134.23,2194.71,2143.33,2028.43,2104.33,2017.06,2065.83,1963.22,2082.08,2059.97,2031.33,2129.12,1937.06,2084.73,2056.47,2218,2035.78,2059.1
"373",2232.41363636364,2187.11363636364,2142.24090909091,2086.45909090909,2031.07272727273,2143.79545454545,2064.99545454545,2121.72272727273,2212.61363636364,1988.75909090909,2269.03181818182,2217.86363636364,2278.35909090909,2226.98636363637,2112.05909090909,2187.97272727273,2100.72272727273,2149.47272727273,2052.47727272727,2165.75909090909,2143.63181818182,2114.98636363637,2212.76363636363,2020.72272727273,2168.35909090909,2140.15909090909,2301.65909090909,2119.45,2142.75909090909
"379",2210.52642857142,2165.24071428571,2120.36785714285,2064.585,2009.2,2121.91785714285,2043.12642857143,2099.84214285714,2190.735,1966.875,2247.155,2196,2249.40071428572,2205.11928571429,2090.19071428572,2166.105,2078.84214285714,2127.605,2022.06357142857,2143.87357142857,2121.75642857143,2093.11785714285,2190.89357142858,1998.84214285715,2146.49214285715,2118.27071428572,2279.77785714286,2097.56928571428,2120.885
"380",1239.45283018868,1008.93018867925,978.816981132076,1055.71509433962,887.233962264151,1009.98301886792,992.656603773585,1091.76226415094,1299.41320754717,1082.77358490566,1276.07735849057,1118.1,1317.1,1176.34150943396,967.967924528302,1218.17735849057,940.892452830189,1023.77735849057,1218.68867924528,1129.11509433962,1173.83396226415,971.145283018868,1088.71132075472,948.37358490566,1055.81698113208,996.294339622641,1308.70754716981,1214.75471698113,997.009433962264
"391",1779.44166666667,1722.75833333333,1677.875,1633.5,1566.70833333333,1679.40833333333,1612.04166666667,1668.75833333333,1759.64166666667,1535.775,1816.075,1775.4,1825.38333333334,1774.025,1647.7,1735.00833333333,1636.35833333333,1685.10833333333,1671.69166666667,1712.775,1690.675,1650.625,1748.4,1567.75833333333,1704,1675.775,1848.69166666667,1666.475,1678.38333333334
"392",1909.70769230769,1787.77692307692,1742.9,1763.76153846154,1631.76923076923,1744.46923076923,1737.16923076923,1799.01538461538,1889.90769230769,1666.03846153846,1946.31538461538,1840.45384615385,1955.66153846154,1891.29230769231,1712.74615384615,1865.3,1701.37692307692,1750.16153846154,1801.96923076923,1843.03846153846,1820.91538461538,1715.66923076923,1813.44615384615,1692.87692307692,1769.03846153846,1740.78461538462,1978.96923076923,1796.72307692308,1743.43076923077
"393",1850.80588235294,1769.24117647059,1724.35294117647,1704.84705882353,1613.19117647059,1725.90294117647,1682.39411764706,1740.12352941176,1831.01764705882,1607.14705882353,1887.42941176471,1821.87941176471,1896.74705882353,1845.37941176471,1694.17058823529,1806.36176470588,1682.85294117647,1731.59117647059,1743.05294117647,1784.14705882353,1762.02941176471,1697.10882352941,1794.87352941177,1638.11176470588,1750.47352941176,1722.25294117647,1920.05294117647,1737.82941176471,1724.86470588235
"394",1778.45,1704.42142857143,1659.56428571429,1632.50714285715,1548.37857142857,1661.10714285714,1611.05,1667.75,1758.65,1534.79285714285,1815.07857142857,1757.07142857143,1824.39285714286,1773.05,1629.37142857142,1734.01428571429,1618.02142857143,1666.77857142857,1670.71428571428,1711.79285714285,1689.66428571428,1632.27857142857,1730.07142857143,1566.75,1685.67142857142,1657.45,1847.71428571428,1665.49285714285,1660.06428571429
"399",1851.87666666667,1753.36555555556,1708.49222222222,1705.93888888889,1597.33222222222,1710.04111111111,1682.05,1741.18333333333,1832.08111111111,1608.22333333333,1888.50333333333,1805.54444444444,1897.83444444445,1838.49222222222,1678.32555555555,1807.45333333334,1666.96777777778,1715.73111111111,1744.13444444444,1785.22333333333,1763.09666666667,1681.24555555556,1779.02777777778,1637.75888888889,1734.62555555555,1706.39666666667,1921.13444444444,1738.91444444445,1709.01444444444
"401",1189.75,1251.025,1206.1375,1061.3125,1094.9875,1207.6875,1076.7875,1096.5875,1122.425,1000.5375,1124.125,1192.725,1048.35,1201.8375,1175.95,1115.15,1164.625,1191.95,854.45,1140.6,1118.5,1178.8875,1272.7625,1032.525,1137.125,1139.35,1083.45,1037.3625,1206.65
"402",1264.33,1271.14,1226.24,1118.36,1115.08,1227.8,1096.91,1153.64,1237.73,1020.65,1270.89,1249.78,1154.18,1258.9,1196.07,1219.88,1184.74,1233.48,960.27,1197.65,1175.54,1198.99,1296.77,1052.64,1194.18,1159.46,1198.79,1145.46,1226.75
"409",1183.84406779661,1231.97118644068,1187.08813559322,1050.36779661017,1067.14237288136,1178.85084745763,1050.94915254237,1085.62711864407,1129.81016949153,973.74406779661,1151.61016949153,1181.78474576271,1068.33389830508,1190.89322033898,1156.91525423729,1118.85762711864,1145.56610169492,1175.24237288136,873.140677966102,1129.6593220339,1107.53389830508,1159.83728813559,1241.40677966102,1006.66949152542,1126.18644067797,1117.86101694915,1107.46271186441,1042.90508474576,1187.61016949153
"411",1019.88333333334,735.216666666666,758.361111111111,926.355555555556,943.383333333333,785.094444444444,926.227777777777,962.416666666667,1088.16111111112,1036.33888888888,1068.52777777778,907.272222222223,1107.66111111112,968.772222222223,800.883333333333,1008.57222222223,831.816666666666,811.472222222223,1131.95,921.561111111111,964.227777777777,825.972222222223,868.216666666666,969.538888888889,848.261111111112,851.138888888889,1101.16111111112,1022.01666666667,769.355555555555
"419",853.859259259259,638.948148148148,662.111111111111,819.311111111111,848.37037037037,689.811111111111,826.714814814815,855.381481481482,938.674074074074,929.307407407407,909.688888888889,790.774074074074,955.033333333333,818.766666666667,704.640740740741,877.977777777778,735.548148148148,709.403703703704,1024.91481481481,814.533333333333,857.188888888889,728.825925925926,739.507407407407,870.014814814815,741.225925925926,751.618518518518,932.396296296296,914.974074074074,673.088888888889
"421",2282.3,2171.11666666667,2126.21666666667,2136.35,2015.05,2127.78333333333,2115.03333333333,2171.63333333334,2262.5,2038.65,2318.93333333334,2223.75,2328.25,2273.41666666667,2096.05,2237.86666666666,2084.71666666667,2133.45,2174.55,2215.65,2193.53333333334,2098.96666666667,2196.75,2070.76666666667,2152.35,2124.11666666667,2351.55,2169.33333333333,2126.73333333333
"422",2010.64444444444,1899.12222222222,1854.24444444444,1864.68888888889,1743.08888888889,1855.81111111111,1840.27777777778,1899.96666666667,1990.86666666667,1766.98888888889,2047.27777777778,1951.78888888889,2056.58888888889,1994.78888888889,1824.06666666667,1966.23333333333,1812.72222222222,1861.5,1902.88888888889,1943.98888888889,1921.87777777778,1827,1924.75555555556,1795.98888888889,1880.36666666667,1852.14444444444,2079.88888888889,1897.67777777778,1854.74444444444
"423",2270,2147.9,2103.02,2124.06,1991.86,2104.56,2097.26,2159.32,2250.22,2026.34,2306.62,2200.56,2315.96,2249.66,2072.86,2225.58,2061.5,2110.26,2162.24,2203.34,2181.22,2075.76,2173.56,2053,2129.16,2100.9,2339.24,2157.04,2103.56
"429",2141.88723404255,2025.10212765957,1980.22340425532,1995.95744680851,1869.06170212766,1981.76808510638,1971.22765957447,2031.2085106383,2122.10425531915,1898.24680851064,2178.52765957447,2077.75744680851,2187.85531914894,2125.97872340426,1950.05319148936,2097.47234042553,1938.7,1987.46170212766,2034.15531914894,2075.24680851064,2053.12340425532,1952.96808510638,2050.75106382979,1926.94042553191,2006.35319148936,1978.12340425532,2211.15319148936,2028.93829787234,1980.74893617021
"441",2514.18,2392.88,2348,2368.22,2236.84,2349.54,2342.28,2403.48,2494.38,2270.51,2550.78,2445.54,2560.12,2494.66,2317.82,2469.74,2306.48,2355.24,2406.42,2447.51,2425.4,2320.76,2418.52,2297.98,2374.14,2345.9,2583.42,2401.2,2348.52
"451",2260.1,2214.83333333333,2169.93333333333,2114.13333333333,2058.76666666667,2171.5,2092.7,2149.43333333333,2240.3,2016.43333333333,2296.73333333333,2245.56666666667,2184.1,2254.7,2139.73333333333,2215.66666666667,2128.43333333333,2177.16666666667,1990.2,2193.43333333333,2171.33333333333,2142.7,2240.43333333333,2048.43333333333,2196.03333333333,2167.83333333333,2288.6,2147.13333333333,2170.43333333333
"452",2083.005,2037.725,1992.835,1937.045,1881.705,1994.405,1915.615,1972.325,2063.215,1839.335,2119.635,2068.495,2063.995,2077.605,1962.685,2038.595,1951.325,2000.095,1854.315,2016.335,1994.235,1965.605,2063.375,1871.325,2018.965,1990.735,2152.24,1970.035,1993.355
"459",2199.35606060607,2154.06818181818,2109.18333333334,2053.41060606061,1998.04090909091,2110.74090909091,2031.95303030303,2088.66818181819,2179.56515151515,1955.68333333333,2235.97424242424,2184.8409090909,2154.61515151515,2193.94696969696,2079.03181818181,2154.93484848485,2067.66818181819,2116.43484848485,1952.74545454545,2132.69545454546,2110.58030303031,2081.94696969696,2179.72727272727,1987.66818181819,2135.32727272727,2107.08030303031,2237.1590909091,2086.38030303031,2109.7106060606
"460",1095.34166666666,928.518939393939,883.647727272727,948.085606060606,772.490151515151,885.199242424243,877.906818181818,983.640151515152,1108.22575757575,889.689393939394,1131.96439393939,981.184090909091,1157.5053030303,1030.30227272727,853.476515151515,1065.5053030303,842.120454545455,890.890151515152,1025.60303030303,983.915909090909,1021.15075757576,856.400757575758,954.179545454546,833.620454545455,909.77803030303,881.547727272727,1164.60227272728,1020.37575757575,884.167424242424
"471",1659.06666666667,1615.46666666667,1570.63333333333,1513.16666666667,1459.46666666667,1572.16666666667,1491.66666666667,1548.36666666667,1609.1,1415.46666666667,1603.93333333333,1644.56666666667,1528.13333333333,1653.66666666667,1540.46666666667,1614.66666666667,1529.1,1577.86666666667,1334.23333333333,1592.46666666667,1570.33333333333,1543.36666666667,1641.16666666667,1447.36666666667,1596.76666666667,1568.53333333333,1563.23333333333,1522.13333333333,1571.16666666667
"472",1746.73235294118,1701.45,1656.57941176471,1600.80882352941,1545.42058823529,1658.12647058823,1579.33235294118,1636.05588235294,1726.93823529412,1503.09117647059,1783.35588235294,1732.21470588235,1744.65882352941,1741.32647058823,1626.41470588235,1702.31470588235,1615.05588235294,1663.81470588235,1532.62647058823,1680.09117647059,1657.96176470588,1629.32647058823,1727.11176470588,1535.05588235294,1682.70882352941,1654.48529411765,1797.08529411765,1633.76764705882,1657.10294117647
"473",1904.47692307692,1859.2,1814.33076923077,1758.53846153846,1703.16153846154,1815.86923076923,1737.08461538462,1793.8,1884.7,1660.83076923077,1941.10769230769,1889.96153846154,1950.43846153846,1899.06153846154,1784.15384615385,1860.06153846154,1772.8,1821.56153846154,1707.9,1837.83076923077,1815.70769230769,1787.06153846154,1884.85384615385,1692.8,1840.44615384615,1812.22307692308,1973.74615384615,1791.51538461538,1814.83846153846
"479",1784.87419354839,1739.57903225806,1694.69838709677,1638.91612903226,1583.54516129032,1696.26451612903,1617.47016129032,1674.17903225806,1765.07903225806,1541.2064516129,1820.11612903226,1770.34193548387,1776.99516129032,1779.45967741935,1664.52580645161,1740.44032258065,1653.17903225806,1701.94032258065,1567.82016129032,1718.2064516129,1696.08548387097,1667.45967741935,1765.23064516129,1573.17903225806,1720.82741935484,1692.59919354838,1826.39677419355,1671.89516129032,1695.21451612903
"481",1312.68,1401.28,1402.08,1201.74,1316.4,1337.78,1264.12,1236.98,1274.58,1144.34,1283.68,1333.18,1207.96,1342.28,1429.22,1259.48,1437.86,1309.38,1014.04,1281.04,1258.9,1341.12,1382.18,1279.86,1277.58,1309.2,1243.04,1190.62,1356.94
"482",1519.95,1730.025,1685.2,1409.05,1574,1545.05,1433.25,1444.275,1481.85,1351.65,1491,1540.45,1415.25,1549.55,1655,1466.75,1643.625,1516.65,1221.35,1488.35,1466.225,1657.9,1589.45,1389,1484.85,1516.525,1450.35,1397.95,1685.7
"483",1477.76666666667,1566.4,1567.15,1366.81666666667,1460.91666666667,1502.85,1429.21666666667,1402.1,1439.65,1309.41666666667,1448.81666666667,1498.25,1373.03333333333,1507.35,1522.43333333333,1424.55,1575.45,1474.43333333333,1179.11666666667,1446.11666666667,1424,1506.21666666667,1547.21666666667,1424.4,1442.65,1474.31666666667,1408.11666666667,1355.71666666667,1522.01666666667
"484",1237.75789473684,1402.90526315789,1367.11578947368,1126.82631578947,1229.80526315789,1296.43684210526,1179.63684210526,1162.07368421053,1199.63684210526,1069.40526315789,1208.78421052632,1258.24736842105,1133.03684210526,1267.35263157895,1338.21052631579,1184.53684210526,1326.84736842105,1234.44736842105,939.131578947368,1206.1,1183.98947368421,1341.12105263158,1307.23684210526,1134.22631578947,1202.63684210526,1234.29473684211,1168.12105263158,1115.69473684211,1358.53684210526
"485",887.15,1001.45,1002.25,801.85,895.95,937.95,864.25,837.15,849.05,744.45,858.15,933.35,782.45,942.45,957.5,859.65,1016.35,909.55,614.15,881.15,859.05,941.25,982.35,859.45,877.75,909.35,817.5,790.75,957.1
"486",1462.9,1635.69285714286,1601.57857142857,1351.97142857143,1471.92857142857,1488,1382.06428571429,1387.2,1424.79285714286,1294.54285714286,1433.92142857143,1483.39285714286,1358.18571428571,1492.5,1571.42857142857,1409.69285714286,1560.05,1459.6,1164.25714285714,1431.25,1409.10714285714,1574.35,1532.37142857143,1339.11428571429,1427.79285714286,1459.43571428571,1393.25714285714,1340.82857142857,1591.35714285714
"487",1371.6,1460.2,1461,1260.7,1354.7,1396.7,1323,1295.9,1333.5,1203.2,1342.6,1392.1,1266.9,1401.2,1416.3,1318.4,1567.35,1368.3,1072.9,1339.9,1317.8,1400,1441.1,1318.2,1336.5,1368.1,1301.9,1249.5,1415.8
"488",1321.8,1410.425,1411.1625,1210.825,1304.925,1346.8875,1273.225,1246.1125,1283.6625,1153.425,1292.825,1342.2875,1217.0375,1351.3875,1366.45,1268.55,1419.475,1318.475,1023.125,1290.125,1268.025,1350.225,1391.2375,1268.425,1286.6625,1318.325,1252.125,1199.725,1366.025
"489",1172.80333333333,1282.86358974359,1265.70461538461,1060.74974358974,1144.44769230769,1203.57794871795,1111.97923076923,1096.01102564102,1134.9058974359,1005.65461538461,1143.89153846154,1192.17,1067.87102564102,1201.28307692307,1230.73153846154,1120.26666666667,1258.35205128205,1172.45282051282,874.261025641026,1140.04307692307,1117.91948717949,1221.21333333333,1247.31282051282,1088.65717948718,1136.56717948718,1167.46538461539,1102.95923076923,1051.05384615384,1238.50282051282
"500",2484.23571428571,2362.94285714286,2318.06428571429,2338.3,2206.92142857143,2319.62857142857,2312.33571428571,2373.54285714286,2464.44285714286,2240.57857142857,2520.85714285714,2415.62142857143,2530.19285714286,2464.72142857143,2287.90714285714,2439.81428571429,2276.54285714286,2325.31428571429,2376.5,2417.57857142857,2395.45,2290.82857142857,2388.61428571429,2268.04285714286,2344.20714285714,2315.97142857143,2553.5,2371.26428571429,2318.60714285714
"511",2245.69411764706,2199.65882352941,2154.78235294118,2099.76470588235,2043.61764705882,2156.32352941176,2078.3,2135.02352941176,2225.91176470588,2002.05294117647,2282.32352941176,2231.70588235294,2291.67058823529,2240.28235294118,2124.61176470588,2201.28235294118,2113.25882352941,2162.01764705882,2123.74705882353,2179.05882352941,2156.92352941176,2127.51764705882,2225.30588235294,2034.02352941176,2180.91764705882,2152.66470588235,2314.97058823529,2132.72941176471,2155.29411764706
"512",2308.72142857143,2263.42857142857,2218.55,2162.77857142857,2107.41428571429,2220.12142857143,2141.32142857143,2198.03571428571,2288.92142857143,2065.07142857143,2345.34285714286,2294.21428571429,2354.67857142857,2303.32142857143,2188.40714285714,2264.32142857143,2177.03571428571,2225.82142857143,2195.95,2242.07142857143,2219.95,2191.32142857143,2289.09285714286,2097.03571428571,2244.70714285714,2216.45714285714,2377.97857142857,2195.75,2219.08571428571
"513",2214.88823529412,2134.73529411765,2089.85882352941,2068.93529411765,1978.68235294118,2091.38823529412,2047.5,2104.21764705882,2195.11176470588,1971.22941176471,2251.51764705882,2185.89411764706,2260.83529411765,2209.48235294118,2059.67058823529,2170.46470588235,2048.32941176471,2097.08235294118,2107.13529411765,2148.22941176471,2126.11764705882,2062.58823529412,2160.37058823529,2003.21764705882,2115.97058823529,2087.74705882353,2284.13529411765,2101.92352941176,2090.36470588235
"519",2138.53313953488,2091.04825581395,2046.16162790698,1992.58488372093,1935.0011627907,2047.71802325581,1971.13546511628,2027.85058139535,2118.74360465116,1894.87441860465,2175.15465116279,2123.66744186047,2184.48488372093,2133.11802325581,2015.99244186047,2094.10872093023,2004.64709302326,2053.40639534884,2011.86686046511,2071.87558139535,2049.75755813953,2018.91511627907,2116.69360465116,1926.85058139535,2072.29186046511,2044.05813953488,2207.78255813954,2025.56162790697,2046.68255813954
"531",1102.14444444444,805.444444444444,828.633333333333,996.611111111111,1013.64444444444,855.344444444444,996.477777777778,1032.64444444444,1158.43333333333,1106.58888888889,1138.75555555556,977.533333333333,1177.92222222222,1039.03333333333,871.144444444445,1078.83333333333,902.044444444444,881.744444444444,1202.22222222222,991.833333333333,1034.45555555556,896.244444444444,942.133333333333,1039.76666666667,918.533333333333,921.377777777778,1171.42222222222,1092.24444444444,839.611111111111
"532",1004.1,707.433333333333,730.6,898.566666666667,915.6,757.333333333333,898.433333333333,934.633333333333,1060.4,1008.53333333333,1040.73333333333,879.466666666667,1079.83333333333,941,773.133333333333,980.766666666667,804.033333333333,783.7,1104.16666666667,893.766666666667,936.433333333333,798.2,844.066666666667,941.733333333333,820.466666666667,823.333333333333,1073.33333333333,994.233333333333,741.566666666667
"539",994.52962962963,702.451851851852,716.592592592593,889.003703703704,906.02962962963,747.744444444444,888.877777777778,925.051851851852,1050.81111111111,998.992592592593,1031.16296296296,869.911111111111,1070.3037037037,931.42962962963,763.544444444444,971.214814814815,787.266666666667,774.133333333333,1094.6037037037,884.207407407407,926.859259259259,788.62962962963,834.507407407407,932.181481481482,810.911111111111,813.777777777778,1063.8037037037,984.651851851852,732.003703703704
"540",2006.07454545454,1947.97272727273,1903.09454545454,1860.13454545455,1791.92727272727,1904.64181818182,1838.97090909091,1895.39727272727,1986.28545454545,1762.42454545455,2042.70727272727,1989.61090909091,2052.03454545454,2000.66,1872.92181818182,1961.64727272727,1861.57272727273,1910.32545454545,1898.33454545454,1939.42454545455,1917.30727272727,1875.84363636363,1973.62,1794.69545454546,1929.22,1900.99636363637,2075.33454545455,1893.11272727273,1903.61454545454
"551",1592.5625,1471.275,1426.3875,1446.6125,1315.2125,1427.925,1420.675,1481.875,1572.775,1348.8875,1629.1875,1523.9125,1638.5125,1573.025,1396.2125,1548.1125,1384.875,1433.6125,1484.8125,1525.8875,1503.7875,1399.1375,1496.9125,1376.375,1452.5125,1424.2875,1661.8125,1479.5875,1426.9125
"559",1596.81015625,1469.53671875,1425.49609375,1450.86171875,1319.48828125,1432.20078125,1424.90703125,1486.13359375,1577.02734375,1353.15390625,1633.43984375,1528.18515625,1642.76328125,1577.29609375,1400.48046875,1552.38984375,1389.13359375,1437.88984375,1489.06640625,1530.15390625,1508.03828125,1403.39609375,1501.17421875,1380.63359375,1456.77734375,1428.54453125,1666.06640625,1483.84609375,1431.16640625
"560",610.473913043478,439.74347826087,383.25652173913,460.926086956522,303.847826086957,400.882608695652,408.204347826087,496.952173913043,662.382608695652,497.669565217391,647.108695652174,497.795652173913,685.295652173913,546.904347826087,370.091304347826,586.969565217391,339.165217391304,407.504347826087,628.24347826087,499.691304347826,542.613043478261,373.004347826087,470.64347826087,365.5,426.386956521739,398.147826086957,679.747826086957,591.739130434783,399.221739130435
