"FAFZone","AitkinCounty","AnokaCounty","BeckerCounty","BeltramiCounty","BentonCounty","BigStoneCounty","BlueEarthCounty","BrownCounty","CarltonCounty","CarverCounty","CassCounty","ChippewaCounty","ChisagoCounty","ClayCounty","ClearwaterCounty","CookCounty","CottonwoodCounty","CrowWingCounty","DakotaCounty","DodgeCounty","DouglasCounty","FaribaultCounty","FillmoreCounty","FreebornCounty","GoodhueCounty","GrantCounty","HennepinCounty","HoustonCounty","HubbardCounty","IsantiCounty","ItascaCounty","JacksonCounty","KanabecCounty","KandiyohiCounty","KittsonCounty","KoochichingCounty","LacquiParleCounty","LakeCounty","LakeoftheWoodsCounty","LeSueurCounty","LincolnCounty","LyonCounty","McLeodCounty","MahnomenCounty","MarshallCounty","MartinCounty","MeekerCounty","MilleLacsCounty","MorrisonCounty","MowerCounty","MurrayCounty","NicolletCounty","NoblesCounty","NormanCounty","OlmstedCounty","OtterTailCounty","PenningtonCounty","PineCounty","PipestoneCounty","PolkCounty","PopeCounty","RamseyCounty","RedLakeCounty","RedwoodCounty","RenvilleCounty","RiceCounty","RockCounty","RoseauCounty","StLouisCounty","ScottCounty","SherburneCounty","SibleyCounty","StearnsCounty","SteeleCounty","StevensCounty","SwiftCounty","ToddCounty","TraverseCounty","WabashaCounty","WadenaCounty","WasecaCounty","WashingtonCounty","WatonwanCounty","WilkinCounty","WinonaCounty","WrightCounty","YellowMedicineCounty"
"221",1303.84444444444,1193.86111111111,1384.36666666666,1415.88333333334,1251.24444444444,1260.12777777778,1148.55,1198.66666666667,1292.20555555555,1191.35,1352.22222222222,1242.57222222222,1214.42777777778,1365.5,1416.92222222222,1454.93333333333,1198.43888888889,1312.31666666667,1157.98888888888,1110.36666666666,1311.6,1124.93888888889,1065.55555555556,1091.53888888889,1128.15555555556,1340.72222222222,1176.95,1075.14444444444,1367.03888888889,1222.60555555555,1369.75555555556,1181.88333333334,1244.00555555556,1263.13333333334,1513.17222222222,1496.00555555556,1248.89444444445,1407.66666666667,1498.34444444444,1157.61666666666,1172.87222222222,1185.28333333333,1215.61111111111,1420.68333333333,1493.55,1153.43888888889,1235.65,1246.35,1274.72222222222,1082.92777777778,1156.81111111111,1171.12777777778,1134.57222222222,1394.11666666666,1091.22777777778,1359.55555555555,1467.18888888889,1255.08888888888,1146.28333333333,1430.23888888888,1309.78333333334,1170.65555555556,1452.91111111111,1220.60555555555,1236.33888888889,1134.10555555555,1120.52777777778,1526.81666666667,1390.87777777778,1167.82777777777,1223.73333333333,1186.49444444444,1259.3,1111.12777777778,1287.10555555555,1280.85,1304.44444444445,1286.75555555556,1128.70555555556,1342.05555555555,1126.12777777778,1180.33888888889,1181.36666666666,1335.18888888889,1101.85555555556,1210.78333333334,1207.57222222222
"222",1338.825,1224.725,1399.375,1440.725,1276.075,1262.375,1163.45,1213.625,1326.125,1216.225,1377.025,1243.375,1248.375,1371.6,1441.725,1467.525,1168.875,1337.125,1191.675,1154.275,1336.425,1139.825,1172.425,1106.425,1202.925,1350.925,1201.825,1229.2,1391.875,1245.25,1392.925,1152.425,1277.925,1287.95,1515.375,1469.925,1251.125,1420.275,1520.475,1178.125,1175.075,1187.525,1237.825,1438.975,1495.775,1168.325,1260.525,1271.225,1299.525,1133.025,1159.075,1186.025,1136.775,1405.375,1166.025,1384.425,1480.775,1289.025,1148.525,1440.675,1334.625,1204.625,1462.875,1201.425,1251.225,1154.625,1122.775,1557.475,1382.625,1188.325,1248.575,1201.425,1284.125,1132.625,1294.925,1290.925,1329.325,1288.975,1203.425,1366.925,1141.025,1216.825,1196.325,1337.425,1199.875,1235.625,1209.775
"223",1316.05,1206.56,1401.86,1433.365,1268.75,1344.91,1168.9,1219.01,1304.535,1208.86,1369.72,1301.25,1226.75,1436.72,1434.415,1466.22,1227.58,1329.79,1170.35,1121.665,1329.075,1145.28,1076.85,1111.89,1139.46,1358.24,1194.46,1086.45,1384.55,1236.36,1383.39,1211,1256.335,1280.65,1598,1515.81,1333.71,1419,1512.15,1176.32,1257.68,1270.1,1233.86,1436.16,1578.31,1173.78,1253.16,1263.86,1292.22,1094.26,1241.61,1191.45,1219.4,1447.195,1102.56,1377.06,1483.975,1267.375,1231.1,1486.24,1327.27,1182.96,1470.76,1246.8,1256.63,1152.81,1205.31,1536.78,1402.21,1186.53,1241.245,1206.81,1276.78,1129.59,1352.335,1321.02,1321.96,1371.53,1139.99,1359.56,1146.45,1192.36,1201.71,1420,1113.13,1228.27,1292.35
"229",1221.96976744186,1108.18023255814,1293.43488372093,1324.94651162791,1160.29883720931,1163.78720930232,1048.58372093023,1098.71395348837,1209.39302325581,1100.42558139535,1261.28255813954,1144.87325581395,1131.60813953488,1272.24767441861,1325.98255813954,1353.49651162791,1070.42790697674,1221.37558139535,1074.92558139535,1036.60581395349,1220.66162790697,1024.98023255814,1034.1488372093,991.575581395349,1079.75,1249.78837209302,1086.02558139535,1037.75581395348,1276.10581395349,1129.38604651163,1277.02093023255,1053.94069767441,1161.19069767441,1172.19418604651,1416.8523255814,1357.8988372093,1152.56976744186,1306.22790697675,1404.63488372093,1062.75,1076.5465116279,1088.95581395349,1122.27674418605,1336.19069767442,1397.20348837209,1053.48023255814,1144.72325581395,1155.42441860465,1183.78255813954,1014.61627906977,1060.49186046512,1071.16511627907,1038.25,1305.74186046511,1042.83953488372,1268.62441860465,1378.47093023256,1172.26627906977,1049.95581395349,1340.42325581395,1218.8488372093,1087.83953488372,1360.89651162791,1102.01976744186,1136.36395348837,1039.23604651163,1024.18720930233,1453.43372093023,1269.24302325581,1072.9523255814,1132.79534883721,1086.52441860466,1168.36162790698,1017.17906976744,1196.36395348838,1190.45465116279,1213.51279069767,1190.41511627907,1080.28488372093,1251.12441860465,1026.16511627907,1099.83255813953,1081.41511627906,1238.85697674419,1067.24069767442,1119.8488372093,1111.22674418605
"230",1718.403125,1611.521875,1804.521875,1836.028125,1671.403125,1788.734375,1623.021875,1663.015625,1706.884375,1624.209375,1772.371875,1723.184375,1629.096875,1822.059375,1837.078125,1770.740625,1699.078125,1729.559375,1597.190625,1552.834375,1731.740625,1616.790625,1529.559375,1586.784375,1570.61875,1760.884375,1599.415625,1483.334375,1787.203125,1638.709375,1749.940625,1682.496875,1658.690625,1687.790625,1988.290625,1820.325,1754.890625,1723.496875,1878.696875,1619.146875,1749.690625,1724.884375,1651.825,1838.825,1917.884375,1645.290625,1660.309375,1663.615625,1694.871875,1558.496875,1729.61875,1635.453125,1707.390625,1849.853125,1530.915625,1779.709375,1886.646875,1669.740625,1759.703125,1888.884375,1729.934375,1588.221875,1873.428125,1690.803125,1686.259375,1595.628125,1733.928125,1939.440625,1706.703125,1615.046875,1643.890625,1661.521875,1679.440625,1574.703125,1754.984375,1742.528125,1724.603125,1781.146875,1537.209375,1762.209375,1597.665625,1579.515625,1673.209375,1792.453125,1497.165625,1637.934375,1733.496875
"241",1253.45,1146.6,1339.6,1371.1,1206.45,1323.8,1158.1,1198.06428571429,1241.92142857143,1159.27142857143,1307.42142857143,1258.22142857143,1164.15,1357.10714285714,1372.12142857143,1305.8,1234.12142857143,1264.60714285714,1132.22142857143,1087.9,1266.8,1151.82142857143,1064.60714285714,1121.82142857143,1105.7,1295.92142857143,1134.47142857142,1018.4,1322.25,1173.77142857143,1285,1217.55,1193.72142857143,1222.85,1523.35,1355.38571428572,1289.95,1258.52142857143,1413.75,1154.2,1284.72142857143,1259.92142857143,1186.88571428572,1373.88571428572,1452.92142857143,1180.32142857143,1195.37142857142,1198.67857142857,1229.92142857143,1093.55,1264.7,1170.52142857143,1242.45,1384.92142857143,1065.97142857142,1314.77142857143,1421.7,1204.8,1294.75,1423.92142857143,1265,1123.3,1408.48571428571,1225.85,1221.31428571429,1130.7,1268.98571428571,1474.5,1241.75,1150.1,1178.95,1196.6,1214.5,1109.75,1290.02142857143,1277.6,1259.65,1316.2,1072.27142857143,1297.27142857143,1132.7,1114.56428571429,1208.27142857143,1327.52142857143,1032.21428571428,1173,1268.55
"242",1247.54,1140.66,1333.66,1365.18,1200.54,1317.86,1152.16,1192.16,1236.02,1153.36,1301.5,1252.3,1158.24,1351.18,1366.2,1299.88,1228.2,1258.68,1126.3,1081.98,1260.88,1145.9,1058.68,1115.9,1099.76,1290.02,1128.56,1012.48,1316.36,1167.86,1279.08,1211.64,1187.8,1216.92,1517.42,1349.46,1284.02,1252.62,1407.82,1148.28,1278.8,1254.02,1180.96,1367.96,1447.02,1174.4,1189.46,1192.76,1224,1087.64,1258.76,1164.58,1236.52,1379,1060.06,1308.86,1415.78,1198.88,1288.86,1418.02,1259.08,1117.36,1402.56,1219.94,1215.4,1124.76,1263.06,1468.58,1235.86,1144.18,1173.02,1190.66,1208.58,1103.86,1284.12,1271.68,1253.76,1310.28,1066.36,1291.36,1126.8,1108.66,1202.36,1321.58,1026.28,1167.08,1262.64
"249",1273.075,1166.18333333333,1359.18333333333,1390.69166666667,1226.075,1343.39166666667,1177.68333333333,1217.68333333333,1261.55833333333,1178.88333333333,1327.04166666667,1277.84166666667,1183.76666666667,1376.71666666667,1391.75,1325.40833333333,1253.75,1284.21666666667,1151.85,1107.49166666667,1286.40833333333,1171.45,1084.21666666667,1141.43333333333,1125.28333333333,1315.55833333333,1154.075,1037.99166666667,1341.86666666667,1193.38333333333,1304.6,1237.175,1213.35,1242.45833333333,1542.95833333333,1374.99166666667,1309.56666666667,1278.16666666667,1433.35833333333,1173.80833333333,1304.35,1279.55833333333,1206.49166666667,1393.49166666667,1472.55833333333,1199.95,1214.975,1218.28333333333,1249.54166666667,1113.175,1284.28333333333,1190.125,1262.06666666667,1404.53333333333,1085.575,1334.38333333333,1441.30833333333,1224.40833333333,1314.36666666667,1443.55833333333,1284.59166666667,1142.89166666667,1428.09166666667,1245.475,1240.93333333333,1150.29166666667,1288.59166666667,1494.1,1261.375,1169.70833333333,1198.56666666667,1216.18333333333,1234.1,1129.375,1309.65833333333,1297.19166666667,1279.275,1335.80833333333,1091.88333333333,1316.88333333333,1152.325,1134.18333333333,1227.88333333333,1347.125,1051.825,1192.59166666667,1288.175
"251",1538.675,1431.8,1624.8,1656.3125,1491.675,1609,1443.3,1483.3,1527.15,1444.5,1592.65,1543.425,1449.375,1642.325,1657.3375,1591.025,1519.3375,1549.825,1417.45,1373.1125,1552.025,1437.05,1349.825,1407.0375,1390.9,1581.15,1419.6875,1303.6125,1607.475,1459,1570.2125,1502.775,1478.95,1508.0625,1808.5625,1640.6,1575.1625,1543.7625,1698.975,1439.425,1569.95,1545.15,1472.1,1659.1,1738.15,1465.55,1480.5875,1483.9,1515.15,1378.775,1549.9,1455.725,1527.6625,1670.125,1351.1875,1600,1706.925,1490.025,1579.975,1709.15,1550.2125,1408.5,1693.7,1511.075,1506.525,1415.9,1554.2,1759.7125,1526.975,1435.3125,1464.1625,1481.8,1499.7125,1394.975,1575.25,1562.8125,1544.8875,1601.425,1357.5,1582.5,1417.925,1399.8,1493.5,1612.725,1317.425,1458.2125,1553.775
"259",1487.25,1380.38333333333,1573.38333333333,1604.88333333333,1440.25,1557.58333333333,1391.88333333333,1431.86666666667,1475.75,1393.06666666667,1541.23333333333,1492.01666666667,1397.95,1590.91666666667,1605.91666666667,1539.58333333333,1467.91666666667,1498.41666666667,1366.03333333333,1321.68333333333,1500.58333333333,1385.65,1298.41666666667,1355.63333333333,1339.46666666667,1529.75,1368.26666666667,1252.18333333333,1556.05,1407.56666666667,1518.8,1451.35,1427.53333333333,1456.65,1757.15,1589.18333333333,1523.75,1492.35,1647.55,1388,1518.53333333333,1493.75,1420.68333333333,1607.68333333333,1686.75,1414.15,1429.16666666667,1432.46666666667,1463.73333333333,1327.35,1498.46666666667,1404.31666666667,1476.25,1618.71666666667,1299.76666666667,1548.56666666667,1655.5,1438.58333333333,1528.55,1657.75,1498.78333333333,1357.06666666667,1642.28333333333,1459.65,1455.1,1364.48333333333,1502.78333333333,1708.3,1475.56666666667,1383.9,1412.75,1430.38333333333,1448.3,1343.56666666667,1523.85,1511.38333333333,1493.46666666667,1550,1306.06666666667,1531.06666666667,1366.5,1348.36666666667,1442.06666666667,1561.31666666667,1266,1406.78333333333,1502.35
"261",812.31,705.44,898.44,929.96,765.31,882.66,716.94,756.94,762.305,718.14,866.3,817.1,723.01,915.98,931,833.8,793,823.48,691.1,646.75,825.67,710.71,623.48,680.69,664.55,854.81,693.34,577.25,881.11,732.64,813,776.41,752.6,781.71,1082.21,883.375,848.81,786.54,941.74,713.07,843.6,818.81,745.74,932.74,1011.81,739.21,754.23,757.53,788.8,652.41,823.55,729.39,801.31,943.79,624.84,873.64,980.57,763.67,853.61,982.81,823.86,682.15,967.35,784.71,780.18,689.55,827.85,1033.38,769.765,708.97,737.81,755.44,773.38,668.63,848.9,836.46,818.52,875.07,631.14,856.14,691.59,673.44,767.14,886.39,591.09,731.86,827.41
"262",729.8125,622.9625,815.9625,847.4625,682.8125,800.1625,634.4625,674.45,702.0625,635.65,783.775,734.575,640.5125,833.475,848.475,769.15,710.475,740.975,608.5875,564.2625,743.175,628.1875,540.975,598.175,582.0625,772.275,610.85,494.7625,798.6125,650.15,748.35,693.9125,670.0875,699.2125,999.7,818.7375,766.3,721.8625,877.0625,630.5625,761.0875,736.275,663.2625,850.2625,929.275,656.6875,671.75,675.05,706.275,569.9125,741.0625,646.875,718.8,861.275,542.35,791.15,898.0625,681.175,771.1125,900.275,741.3625,599.65,884.85,702.2125,697.675,607.0625,745.35,950.875,705.0875,626.475,655.3,672.9625,690.875,586.125,766.3875,753.9625,736.05,792.5625,548.65,773.65,609.075,590.95,684.65,803.875,508.575,649.3625,744.9125
"269",580.343846153846,574.983846153846,713.139230769231,689.616923076923,619.301538461538,747.625384615385,641.094615384616,674.596153846154,547.218461538461,608.828461538462,639.417692307693,703.98076923077,550.58,761.062307692308,690.641538461539,626.018461538461,711.328461538462,617.978461538461,581.962307692307,582.242307692307,690.633076923077,647.431538461538,562.503846153846,617.419230769231,577.882307692308,719.763846153846,582.626923076923,516.617692307692,668.637692307693,575.733076923077,605.218461538461,710.563846153846,585.559230769231,660.206923076923,833.221538461539,675.606153846154,734.383846153846,578.766153846153,733.963076923076,624.323846153846,746.826923076923,721.776153846154,636.442307692308,717.287692307693,782.916923076923,675.931538461538,638.320769230769,607.719230769231,648.559230769231,589.522307692308,754.668461538462,640.913076923077,735.546923076923,765.591538461538,561.05,719.294615384616,751.692307692308,578.808461538462,765.99076923077,747.541538461538,688.823846153846,571.336153846154,738.469230769231,694.015384615385,670.868461538461,601.057692307692,762.088461538462,791.42,561.987692307692,599.828461538462,610.179230769231,645.962307692307,638.334615384616,604.206923076923,713.863846153846,703.048461538462,680.123846153846,740.033076923077,548.396153846154,687.125384615385,626.160769230769,563.585384615385,682.845384615385,746.719230769231,528.122307692308,610.737692307692,716.902307692308
"280",1130.54085365854,1013.85548780488,1208.83841463415,1240.34695121951,1075.71829268293,1147.66829268293,974.858536585366,1024.98780487805,1118.98963414634,1015.83170731708,1176.68292682926,1102.78902439024,1041.21341463415,1233.01585365853,1241.38231707317,1267.61097560976,1029.67073170732,1136.76707317073,977.717073170732,929.667073170732,1136.05487804879,951.24756097561,884.837804878048,917.84512195122,947.459756097561,1165.19634146341,1001.43048780488,894.439024390244,1191.51829268292,1050.51768292683,1197.7006097561,1013.11951219513,1070.79024390244,1087.60548780488,1400.73170731707,1314.9256097561,1136.45731707317,1220.36097560976,1326.4237804878,983.010975609756,1060.41951219512,1072.84756097561,1040.75670731707,1244.2756097561,1362.96402439024,979.746341463415,1060.13170731707,1070.83170731708,1099.18292682926,902.253048780488,1042.08048780488,997.420731707317,1019.84512195122,1250.43902439024,910.554268292683,1184.03048780488,1291.50975609756,1081.84817073171,1033.84634146342,1288.96707317074,1134.24634146341,990.340853658537,1277.83597560975,1050.20731707317,1062.62317073171,959.503658536585,1008.06951219512,1346.63658536585,1201.95670731707,993.209756097561,1048.20609756098,1012.79390243903,1083.75609756097,936.384146341464,1153.69329268292,1125.93963414634,1128.92743902439,1174.28414634146,947.988414634146,1166.53048780488,952.420731707317,1013.56829268293,1007.68658536585,1211.4493902439,934.628048780487,1035.24756097561,1092.80853658537
"291",577.869230769231,463.753846153846,639.338461538462,679.769230769231,515.123076923077,511.692307692308,402.515384615385,433.992307692308,565.215384615385,455.253846153846,616.1,492.730769230769,487.423076923077,620.953846153846,679.784615384615,706.584615384615,422.7,576.192307692308,430.730769230769,393.323076923077,572.3,378.915384615385,411.438461538462,345.507692307692,441.961538461538,593.5,440.838461538462,438.892307692308,630.930769230769,484.315384615385,631.976923076923,391.807692307692,517.007692307692,512.946153846154,764.753846153846,709.007692307692,500.484615384615,659.315384615385,761.930769230769,417.169230769231,424.438461538462,436.869230769231,476.853846153846,679.253846153846,745.1,394.876923076923,499.553846153846,510.253846153846,538.6,372.069230769231,408.384615384615,425.069230769231,386.153846153846,654.707692307692,405.053846153846,615.853846153846,722.946153846154,528.069230769231,397.869230769231,690.030769230769,563.130769230769,443.661538461538,710.676923076923,452.623076923077,477.176923076923,393.661538461538,372.092307692308,803.015384615385,621.638461538462,427.369230769231,487.615384615385,440.461538461538,523.169230769231,371.7,544.276923076923,540.269230769231,568.338461538462,538.3,442.476923076923,605.953846153846,380.069230769231,455.838461538462,415.338461538462,586.761538461538,438.923076923077,474.661538461538,459.107692307692
"292",656.36875,546.9125,742.2125,773.725,609.075,743.325,515.4125,565.55,644.8625,549.19375,710.04375,647.8,567.075,778.8375,774.7375,796.325,574.1,670.1375,510.6625,462.025,669.4375,491.8,417.1875,458.4,479.81875,698.55625,534.8,426.7875,724.86875,576.69375,723.7375,557.5125,596.6625,620.9625,986.79375,814.1875,722.5375,749.05,852.46875,516.675,656.0625,663.175,574.2125,776.5125,881.73125,520.3,593.5,604.19375,632.54375,434.59375,604.75,537.9875,582.4875,808.125,442.89375,717.3875,824.325,607.7375,629.475,846.21875,667.625,523.31875,811.11875,593.325,603.2,493.175,603.725,877.13125,715.90625,526.8875,581.5625,553.3625,617.13125,469.9125,709.35,667.475,662.275,762.76875,480.3375,699.8875,492.9875,541.7,548.25,748.0875,462.1,568.625,655.4625
"299",675.667553191489,562.331382978723,748.284042553192,781.841489361702,617.45159574468,673.56914893617,506.581914893617,553.887234042553,663.082978723404,557.154787234042,718.423936170213,625.959574468085,585.301595744681,759.368617021277,782.109042553192,807.361170212766,548.078723404255,678.497340425532,527.629787234042,486.438829787234,676.113829787234,483.234042553192,460.903191489362,450.218085106383,514.161170212766,704.330319148936,542.75585106383,470.276595744681,732.637765957447,585.655851063829,732.779255319149,529.396808510638,614.881914893617,625.35,921.973936170212,818.675531914894,658.242553191489,760.103723404256,860.48670212766,520.207978723404,590.225531914894,596.762765957447,578.204787234042,785.984574468085,873.570744680851,508.986170212766,599.143085106383,612.560638297873,640.923936170213,463.047872340425,560.679787234043,528.998936170213,538.437234042553,790.749468085107,477.218085106383,723.660106382978,831.645212765957,625.951063829787,563.643617021277,827.771808510638,673.472340425532,540.695744680851,818.746276595745,572.257446808511,591.6,496.696276595745,537.879787234043,896.537234042553,726.018617021276,530.40585106383,589.940957446809,544.228723404255,624.028723404255,474.43085106383,686.009574468085,658.88085106383,668.734042553192,698.619680851064,514.685106382979,707.551595744681,484.798936170213,552.326063829787,536.285106382979,726.78244680851,500.017021276596,576.574468085106,611.408510638298
"300",886.623214285714,928.4,760.792857142857,837.830357142857,883.260714285714,812.628571428571,969.414285714286,940.439285714286,929.403571428571,937.855357142857,838.753571428571,854.375,938.560714285714,716.355357142857,795.185714285714,1069.66964285714,929.260714285714,857.025,960.678571428571,1018.28035714286,805.569642857143,987.501785714286,1049.9625,998.4875,999.917857142857,786.742857142857,932.208928571428,1097.61785714286,809.2875,917.953571428571,885.603571428571,930.664285714286,923.0375,863.755357142857,792.841071428571,904.316071428571,845.446428571429,1022.77321428571,887.653571428571,982.7125,886.678571428571,899.664285714286,921.766071428571,779.926785714286,790.269642857143,949.733928571429,886.1,910.282142857143,852.435714285714,1019.03392857143,911.725,963.160714285714,900.476785714286,746.689285714286,1024.6125,790.582142857143,787.482142857143,930.9125,884.728571428572,750.298214285714,827.5,942.871428571429,772.503571428571,923.416071428572,899.285714285714,978.7625,877.703571428571,841.614285714286,929.860714285714,954.742857142857,902.196428571429,943.908928571429,863.710714285714,1001.15714285714,816.341071428571,840.328571428571,828.146428571428,792.5125,1029.31964285714,809.082142857143,1009.03035714286,955.692857142857,940.658928571429,754.157142857143,1066.30535714286,909.603571428572,880.998214285714
"311",526.45,413.283333333333,468.233333333333,583.683333333333,401.466666666667,327.433333333333,289.866666666667,275.866666666667,516.5,345.416666666667,489.566666666667,310.166666666667,438.716666666667,436.683333333333,541.033333333333,657.85,235.666666666667,456.666666666667,382,349.816666666667,411.933333333333,278.383333333333,367.95,301.9,398.45,415.033333333333,390.85,399.933333333333,517.95,436.616666666667,580.566666666667,219.216666666667,466.533333333333,326.4,580.483333333333,650.166666666667,316.216666666667,610.616666666667,668.533333333333,314.866666666667,249.05,259.95,335.816666666667,504.033333333333,560.833333333333,248.066666666667,340.816666666667,458.85,412.066666666667,328.55,225.866666666667,305.166666666667,203.616666666667,470.433333333333,361.55,449.133333333333,545.866666666667,479.35,221.15,505.766666666667,386.633333333333,395.333333333333,527.966666666667,268.216666666667,293.866666666667,350.15,189.566666666667,622.533333333333,572.95,357.55,436.216666666667,313.666666666667,371.366666666667,328.166666666667,360.016666666667,355.983333333333,395.15,354.033333333333,398.966666666667,487.633333333333,334.85,407.533333333333,252.766666666667,402.483333333333,395.416666666667,395.5,276.566666666667
"319",646.913793103448,548.524137931034,572.685057471264,688.159770114942,523.768965517241,437.852873563219,439.23908045977,425.249425287357,658.082183908046,496.487356321839,622.95459770115,437.040229885058,580.303448275862,541.197701149425,645.506321839081,799.458045977012,385.07816091954,589.802873563219,524.114367816092,501.559195402299,522.374712643678,427.791954022989,519.674712643678,453.450574712644,550.187356321839,519.574712643678,527.1,556.737356321839,622.437356321839,578.782758620689,701.035057471265,368.616091954023,590.44540229885,453.266666666667,684.948850574712,754.639655172414,426.633908045977,752.201724137931,773.015517241379,464.258620689655,373.624137931035,382.449425287356,485.205747126437,608.481609195402,665.290804597701,397.428735632184,482.866666666666,579.686206896552,545.455747126437,480.296551724138,371.928735632184,454.566666666666,349.693103448276,574.913218390805,513.270114942529,553.610344827586,650.352873563219,620.95,343.966666666666,610.23275862069,497.079310344827,538.229885057472,632.448850574712,415.258620689655,441.603448275862,501.896551724138,323.819540229885,726.971264367817,714.51724137931,506.459770114942,561.067816091954,463.037931034483,498.218390804597,479.925287356322,470.433333333334,466.428735632184,521.983908045977,464.470114942529,550.678735632184,592.072413793104,482.164367816092,550.416091954023,402.127586206896,506.996551724138,547.119540229885,541.371264367816,402.5
"321",1778.75,1712.5,1637.1,1739.7,1636.85,1547.55,1568.35,1554.4,1814,1623.95,1717,1551.7,1736.2,1592.7,1697.05,1955.4,1514.2,1733.35,1679.5,1642.1,1651.05,1556.95,1660.2,1594.3,1690.75,1577.5,1689.6,1687.65,1686.9,1733.1,1773.15,1497.75,1711.45,1567.95,1722.5,1806.2,1536.35,1908.1,1810.55,1593.4,1487.05,1495.65,1614.35,1660,1702.8,1526.55,1608.05,1701.65,1658.55,1620.85,1497.85,1583.7,1474.85,1626.45,1653.8,1666.9,1695.2,1776.85,1457.25,1655.1,1606.8,1692.45,1677.3,1540.15,1566.8,1642.45,1440.25,1764.5,1827.8,1636.35,1684.65,1592.15,1612.9,1620.5,1538.25,1576.15,1636.65,1527,1691.25,1685.4,1628.9,1704.6,1531.25,1564.9,1687.7,1669.55,1517.3
"329",1688.64666666667,1756.06666666667,1560.65333333333,1663.24666666667,1660.58,1573.48,1591.07333333333,1577.07333333333,1736.36,1646.66666666667,1640.54,1578.30666666667,1779.76,1516.24666666667,1620.55333333333,1877.44666666667,1536.90666666667,1656.87333333333,1723.06666666667,1685.66,1601.34,1579.62666666667,1703.76666666667,1637.84,1734.26666666667,1567.56,1733.16666666667,1731.2,1610.41333333333,1708.9,1696.67333333333,1520.46,1704.99333333333,1594.55333333333,1646.02666666667,1729.70666666667,1562.28,1830.22,1734.06666666667,1616.07333333333,1512.92,1522.26666666667,1637.04666666667,1583.55333333333,1626.35333333333,1549.27333333333,1620.96666666667,1692.63333333333,1640.22666666667,1664.36666666667,1514.94,1606.38666666667,1491.24666666667,1549.97333333333,1697.36666666667,1590.45333333333,1618.72666666667,1727.97333333333,1483.86,1578.59333333333,1609.89333333333,1735.96666666667,1600.83333333333,1557.14666666667,1584.71333333333,1685.96666666667,1466.87333333333,1688.05333333333,1742.34,1645.38,1683.12666666667,1614.87333333333,1640.11333333333,1664.02666666667,1584.46666666667,1602.06666666667,1616.45333333333,1562.77333333333,1734.8,1608.95333333333,1672.4,1748.16666666667,1553.97333333333,1539.00666666667,1731.26,1685.88666666667,1543.89333333333
"331",1524.54,1417.66,1610.66,1642.16,1477.54,1594.88,1429.16,1469.14,1513.02,1430.34,1578.5,1529.28,1435.24,1628.18,1643.18,1576.88,1505.18,1535.68,1403.3,1358.98,1537.88,1422.92,1335.68,1392.9,1376.76,1567.02,1405.54,1289.48,1593.34,1444.84,1556.08,1488.64,1464.8,1493.92,1794.42,1626.44,1561.02,1529.64,1684.84,1425.28,1555.8,1531.02,1457.94,1644.94,1724.02,1451.42,1466.44,1469.74,1501,1364.64,1535.76,1441.58,1513.52,1655.98,1337.04,1585.84,1692.78,1475.88,1565.84,1695.02,1536.06,1394.34,1679.56,1496.94,1492.38,1401.78,1540.06,1745.58,1512.84,1421.18,1450.02,1467.66,1485.58,1380.84,1561.12,1548.66,1530.74,1587.28,1343.34,1568.34,1403.78,1385.64,1479.34,1598.58,1303.28,1444.06,1539.64
"339",1509.56,1402.7,1595.7,1627.22,1462.56,1579.9,1414.2,1454.18,1498.04,1415.4,1563.52,1514.32,1420.28,1613.22,1628.22,1561.92,1490.22,1520.72,1388.34,1344,1522.92,1407.94,1320.72,1377.92,1361.8,1552.04,1390.6,1274.5,1578.38,1429.9,1541.12,1473.66,1449.84,1478.94,1779.44,1611.5,1546.04,1514.66,1669.86,1410.32,1540.84,1516.04,1443,1630,1709.04,1436.44,1451.5,1454.78,1486.02,1349.66,1520.8,1426.62,1498.54,1641.02,1322.1,1570.9,1677.82,1460.92,1550.88,1680.04,1521.12,1379.4,1664.6,1481.98,1477.42,1386.82,1525.1,1730.62,1497.88,1406.22,1435.04,1452.7,1470.62,1365.88,1546.12,1533.72,1515.78,1572.32,1328.4,1553.4,1388.82,1370.68,1464.4,1583.62,1288.32,1429.12,1524.66
