"FAFZone","AdamsCounty","AntelopeCounty","ArthurCounty","BannerCounty","BlaineCounty","BooneCounty","BoxButteCounty","BoydCounty","BrownCounty","BuffaloCounty","BurtCounty","ButlerCounty","CassCounty","CedarCounty","ChaseCounty","CherryCounty","CheyenneCounty","ClayCounty","ColfaxCounty","CumingCounty","CusterCounty","DakotaCounty","DawesCounty","DawsonCounty","DeuelCounty","DixonCounty","DodgeCounty","DouglasCounty","DundyCounty","FillmoreCounty","FranklinCounty","FrontierCounty","FurnasCounty","GageCounty","GardenCounty","GarfieldCounty","GosperCounty","GrantCounty","GreeleyCounty","HallCounty","HamiltonCounty","HarlanCounty","HayesCounty","HitchcockCounty","HoltCounty","HookerCounty","HowardCounty","JeffersonCounty","JohnsonCounty","KearneyCounty","KeithCounty","KeyaPahaCounty","KimballCounty","KnoxCounty","LancasterCounty","LincolnCounty","LoganCounty","LoupCounty","McPhersonCounty","MadisonCounty","MerrickCounty","MorrillCounty","NanceCounty","NemahaCounty","NuckollsCounty","OtoeCounty","PawneeCounty","PerkinsCounty","PhelpsCounty","PierceCounty","PlatteCounty","PolkCounty","RedWillowCounty","RichardsonCounty","RockCounty","SalineCounty","SarpyCounty","SaundersCounty","ScottsBluffCounty","SewardCounty","SheridanCounty","ShermanCounty","SiouxCounty","StantonCounty","ThayerCounty","ThomasCounty","ThurstonCounty","ValleyCounty","WashingtonCounty","WayneCounty","WebsterCounty","WheelerCounty","YorkCounty"
"121",1472.61666666667,1505.88333333333,1659.33333333333,1764.61666666667,1585.23333333333,1480.35,1760.83333333333,1574.13333333333,1622.88333333333,1496.98333333333,1407.73333333333,1410.96666666667,1341.53333333333,1495.13333333333,1648.03333333333,1716.45,1708.58333333333,1451.91666666667,1432.13333333333,1429.41666666667,1535.88333333333,1446.58333333333,1809.81666666667,1535.01666666667,1666.83333333333,1463.88333333333,1397.83333333333,1360.28333333333,1623.58333333333,1397.28333333333,1467.43333333333,1583.73333333333,1545.18333333333,1347.21666666667,1690.41666666667,1545.28333333333,1541.23333333333,1685.68333333333,1506.98333333333,1456.71666666667,1432.73333333333,1522.18333333333,1620.88333333333,1594.88333333333,1546.91666666667,1630.73333333333,1483.63333333333,1364.53333333333,1321.38333333333,1493.83333333333,1639.23333333333,1633.93333333333,1740.45,1529.45,1358.88333333333,1586.05,1607.66666666667,1559.06666666667,1624.16666666667,1474.73333333333,1451.23333333333,1723.33333333333,1470.28333333333,1296.31666666667,1408.88333333333,1322.53333333333,1314.08333333333,1650.63333333333,1518.51666666667,1488.78333333333,1446.33333333333,1432.51666666667,1582.23333333333,1286.35,1607.48333333333,1373.93333333333,1351.41666666667,1385.23333333333,1759.23333333333,1386.16666666667,1747.33333333333,1497.28333333333,1800.98333333333,1454.88333333333,1387.58333333333,1603.23333333333,1438.35,1522.58333333333,1383.5,1466.43333333333,1447.51666666667,1529.46666666667,1410.28333333333
"122",1703.77142857143,1737.02857142857,1890.51428571429,1995.77142857143,1816.42857142857,1711.52857142857,1992,1805.31428571429,1854.04285714286,1728.12857142857,1638.88571428571,1642.12857142857,1572.7,1726.3,1879.2,1947.62857142857,1939.72857142857,1683.1,1663.28571428571,1660.6,1767.04285714286,1677.77142857143,2040.98571428571,1766.2,1898,1695.02857142857,1629,1591.44285714286,1854.77142857143,1628.42857142857,1698.6,1814.92857142857,1776.32857142857,1578.38571428571,1921.58571428571,1776.42857142857,1772.38571428571,1916.82857142857,1738.15714285714,1687.88571428571,1663.91428571429,1753.34285714286,1852.02857142857,1826.02857142857,1778.08571428571,1861.91428571429,1714.78571428571,1595.7,1552.54285714286,1725.01428571429,1870.41428571429,1865.1,1971.62857142857,1760.62857142857,1590.04285714286,1817.21428571429,1838.82857142857,1790.22857142857,1855.32857142857,1705.88571428571,1682.42857142857,1954.5,1701.42857142857,1527.48571428571,1640.02857142857,1553.7,1545.24285714286,1881.8,1749.67142857143,1719.92857142857,1677.5,1663.67142857143,1813.38571428571,1517.52857142857,1838.62857142857,1605.11428571429,1582.6,1616.38571428571,1990.42857142857,1617.32857142857,1978.5,1728.42857142857,2032.12857142857,1686.02857142857,1618.72857142857,1834.42857142857,1669.52857142857,1753.72857142857,1614.67142857143,1697.6,1678.67142857143,1760.62857142857,1641.44285714286
"123",1546.2,1579.48571428571,1732.95714285714,1838.2,1658.87142857143,1553.97142857143,1834.41428571429,1647.77142857143,1696.48571428571,1570.58571428571,1481.31428571429,1484.57142857143,1415.11428571429,1568.71428571429,1721.61428571429,1790.07142857143,1782.18571428571,1525.51428571429,1505.7,1503.01428571429,1609.48571428571,1520.18571428571,1883.4,1608.6,1740.41428571429,1537.48571428571,1471.41428571429,1433.88571428571,1697.18571428571,1470.88571428571,1541.02857142857,1657.37142857143,1618.78571428571,1420.8,1764,1618.88571428571,1614.81428571429,1759.28571428571,1580.58571428571,1530.3,1506.35714285714,1595.78571428571,1694.48571428571,1668.48571428571,1620.5,1704.35714285714,1557.2,1438.11428571429,1394.98571428571,1567.45714285714,1712.85714285714,1707.52857142857,1814.07142857143,1603.07142857143,1432.48571428571,1659.67142857143,1681.28571428571,1632.67142857143,1697.78571428571,1548.31428571429,1524.87142857143,1796.91428571429,1543.88571428571,1369.9,1482.48571428571,1396.11428571429,1387.68571428571,1724.25714285714,1592.1,1562.38571428571,1519.91428571429,1506.1,1655.81428571429,1359.97142857143,1681.08571428571,1447.55714285714,1425.01428571429,1458.81428571429,1832.87142857143,1459.78571428571,1820.92857142857,1570.88571428571,1874.58571428571,1528.48571428571,1461.18571428571,1676.87142857143,1511.97142857143,1596.18571428571,1457.08571428571,1540.02857142857,1521.1,1603.07142857143,1483.88571428571
"124",1569.775,1603,1756.5,1861.775,1682.4,1577.5,1858,1671.3,1720.05,1594.1,1504.9,1508.1,1438.7,1592.3,1745.2,1813.6,1805.7,1549.1,1529.3,1526.6,1633.05,1543.75,1907,1632.2,1764,1561,1495,1457.45,1720.75,1494.425,1564.6,1680.9,1642.3,1444.4,1787.575,1642.425,1638.4,1782.8,1604.125,1553.9,1529.9,1619.35,1718,1692,1644.075,1727.9,1580.8,1461.7,1418.55,1591,1736.4,1731.1,1837.6,1626.6,1456.05,1683.2,1704.8,1656.2,1721.3,1571.9,1548.4,1820.5,1567.4,1393.5,1506,1419.7,1411.225,1747.8,1615.65,1585.9,1543.5,1529.65,1679.4,1383.5,1704.6,1471.1,1448.6,1482.4,1856.4,1483.3,1844.5,1594.425,1898.1,1552,1484.725,1700.4,1535.5,1619.7,1480.65,1563.6,1544.65,1626.6,1507.45
"129",1452.06860465116,1485.34767441861,1638.80813953488,1744.06860465116,1564.71046511628,1459.81511627907,1740.28488372093,1553.61744186047,1602.36046511628,1476.44302325581,1387.19186046512,1390.43372093023,1321.0011627907,1474.60348837209,1624.64302325582,1695.92209302326,1688.04302325582,1430.93837209302,1411.59418604651,1408.88023255814,1515.36046511628,1426.06279069768,1789.27325581395,1514.48953488372,1646.28488372093,1443.34302325582,1377.28488372093,1339.75813953489,1600.20465116279,1376.74534883721,1446.22674418605,1563.21046511628,1521.78255813954,1326.67325581395,1669.87325581395,1524.74534883721,1520.69186046512,1665.14302325582,1486.45697674418,1436.17325581395,1412.20348837209,1498.79302325582,1597.48953488372,1571.48953488372,1526.37093023256,1610.20348837209,1463.09418604651,1344.0011627907,1300.86046511628,1473.30813953488,1618.70348837209,1613.3988372093,1719.92209302326,1508.92209302326,1338.36046511628,1565.52441860465,1587.13139534884,1538.53139534884,1603.63139534884,1454.19186046512,1430.71046511628,1702.78488372093,1449.73372093023,1275.77325581395,1388.6476744186,1302.0011627907,1293.55,1629.06860465116,1497.96860465116,1468.23372093023,1425.78488372093,1411.96860465116,1558.83139534884,1265.81511627907,1586.94302325581,1353.40813953489,1330.88023255814,1364.69186046512,1738.71046511628,1365.63139534884,1726.7988372093,1476.74534883721,1780.44302325581,1434.34302325582,1367.45930232558,1582.71046511628,1417.81511627907,1502.04302325582,1362.96279069768,1445.8988372093,1426.06860465116,1508.93372093023,1389.75813953489
"131",1138.93076923077,1172.20256410257,1325.65897435898,1430.93076923077,1251.56666666667,1146.6641025641,1427.1358974359,1240.46923076923,1289.21282051282,1163.28974358975,1074.03333333334,1077.27564102564,1007.85256410256,1161.45384615385,1314.34487179487,1382.76923076923,1374.8858974359,1118.23333333333,1098.43333333333,1095.73333333333,1202.21282051282,1112.91538461538,1476.12307692308,1201.33333333333,1333.1358974359,1130.18846153846,1064.1358974359,1026.60769230769,1289.91538461538,1063.59871794872,1133.74102564102,1250.06666666667,1211.48461538462,1013.53076923077,1356.72307692308,1211.60128205129,1207.53333333334,1351.98461538462,1173.31538461539,1123.03076923077,1099.06153846154,1188.51025641025,1287.20256410257,1261.20256410257,1213.22307692308,1297.06153846154,1149.93333333333,1030.85,987.715384615384,1160.15897435898,1305.56153846154,1300.24102564102,1406.76923076923,1195.76923076923,1025.21282051282,1252.36923076923,1273.97435897436,1225.37435897436,1290.47435897436,1141.03333333334,1117.56666666667,1389.6358974359,1136.57564102564,962.623076923077,1075.20256410257,988.855128205128,980.410256410257,1316.95897435897,1184.83076923077,1155.07564102564,1112.6358974359,1098.83076923077,1248.53333333334,952.669230769231,1273.78974358975,1040.25897435898,1017.73333333333,1051.53333333334,1425.56666666667,1052.47435897436,1413.65,1163.60128205129,1467.28974358975,1121.18846153846,1053.90256410257,1269.56666666667,1104.6641025641,1188.8858974359,1049.81794871795,1132.74102564102,1113.83076923077,1195.77564102564,1076.61025641026
"132",1355.63333333333,1388.86666666667,1542.36666666667,1647.63333333333,1468.26666666667,1363.36666666667,1643.85,1457.16666666667,1505.88333333333,1379.96666666667,1290.75,1293.96666666667,1224.55,1378.15,1531.05,1599.46666666667,1591.56666666667,1334.95,1315.15,1312.45,1418.88333333333,1329.6,1692.81666666667,1418.05,1549.85,1346.86666666667,1280.85,1243.26666666667,1506.6,1280.26666666667,1350.45,1466.76666666667,1428.16666666667,1230.23333333333,1573.43333333333,1428.26666666667,1424.25,1568.66666666667,1390,1339.73333333333,1315.76666666667,1405.18333333333,1503.86666666667,1477.86666666667,1429.93333333333,1513.76666666667,1366.65,1247.55,1204.38333333333,1376.86666666667,1522.26666666667,1516.95,1623.46666666667,1412.46666666667,1241.88333333333,1469.06666666667,1490.66666666667,1442.06666666667,1507.16666666667,1357.75,1334.26666666667,1606.35,1353.26666666667,1179.31666666667,1291.86666666667,1205.55,1197.1,1533.65,1401.53333333333,1371.76666666667,1329.35,1315.53333333333,1465.25,1169.36666666667,1490.46666666667,1256.96666666667,1234.45,1268.25,1642.26666666667,1269.16666666667,1630.35,1380.26666666667,1683.96666666667,1337.86666666667,1270.56666666667,1486.26666666667,1321.36666666667,1405.56666666667,1266.5,1349.45,1330.53333333333,1412.46666666667,1293.26666666667
"139",1247.40745614035,1280.68070175439,1434.14166666667,1539.40745614035,1360.05307017544,1255.15219298246,1535.61710526316,1348.95350877193,1397.68815789474,1271.76710526315,1182.51710526315,1185.75833333334,1116.33377192982,1269.93421052631,1422.83377192982,1491.25,1483.36798245614,1226.71710526315,1206.91885964912,1204.21622807018,1310.68815789474,1221.39692982456,1584.60570175438,1309.81885964912,1441.61710526316,1238.66622807018,1172.61798245614,1135.08815789474,1398.39692982456,1172.08026315789,1242.22982456141,1358.55307017544,1319.96885964913,1122.00657894737,1465.20921052632,1320.07938596491,1316.01710526315,1460.46885964913,1281.78903508772,1231.50570175438,1207.54429824561,1296.98815789473,1395.68070175439,1369.68070175439,1321.70921052632,1405.54429824561,1258.41885964912,1139.33377192982,1096.18640350878,1268.64166666667,1414.04429824561,1408.72982456141,1515.25,1304.25,1133.68640350878,1360.85131578947,1382.45833333334,1333.85745614035,1398.95833333334,1249.51710526315,1226.05394736842,1498.11710526316,1245.05921052631,1071.10570175438,1183.6798245614,1097.33377192982,1088.8899122807,1425.4451754386,1293.30921052631,1263.55921052631,1221.11710526316,1207.30921052631,1357.01710526315,1061.15131578948,1382.26710526315,1148.74517543859,1126.21622807018,1160.01710526315,1534.05307017544,1160.95745614035,1522.13070175438,1272.07938596491,1575.76710526315,1229.66622807018,1162.37631578948,1378.05307017544,1213.15131578948,1297.36798245614,1158.29736842106,1241.22982456141,1222.30921052631,1304.25833333334,1185.08815789474
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1068.34886363636,1090.88977272727,899.680681818182,781.726136363636,998.242045454546,1111.63295454546,822.911363636363,1069.04431818182,998.559090909091,1031.34886363636,1195.75113636363,1133.86022727273,1195.33068181818,1168.99318181818,917.907954545454,930.720454545454,809.594318181818,1100.20113636363,1146.48295454545,1174.77613636364,996.926136363636,1194.59431818182,792.132954545454,980.957954545455,844.238636363636,1170.78068181818,1170.59204545455,1189.95795454545,960.892045454545,1124.14659090909,1063.92840909091,978.773863636364,1023.71022727272,1191.54431818182,857.742045454546,1047.04431818182,998.403409090909,899.160227272727,1061.68977272727,1064.04204545455,1084.21704545455,1049.47613636364,958.201136363637,967.836363636364,1061.975,935.048863636363,1072.94204545454,1173.10795454545,1196.87386363637,1041.71704545455,870.739772727273,1010.28295454545,769.371590909091,1111.28295454545,1151.77386363636,929.428409090909,960.138636363636,1028.80113636364,936.044318181818,1147.75795454546,1096.63068181818,804.992045454546,1100.60227272727,1218.17159090909,1113.7375,1187.10795454545,1220.60795454545,899.936363636363,1022.09886363636,1114.41477272728,1131.82386363636,1117.99659090909,1001.29886363637,1243.52159090909,1021.41136363636,1150.29431818182,1189.43522727273,1172.63522727272,776.594318181818,1134.13863636364,843.070454545454,1054.72386363636,775.292045454545,1158.80795454546,1149.90340909091,963.423863636363,1195.41931818182,1034.70568181818,1199.18295454546,1173.29886363637,1088.57613636363,1069.86136363636,1106.27386363636
"171",598.315384615385,563.753846153846,785.023076923077,890.315384615385,661.815384615385,542.238461538462,886.515384615385,627.438461538462,684.015384615385,622.653846153846,464.315384615385,498.053846153846,465.815384615385,548.415384615385,813.315384615385,779.638461538461,834.253846153846,577.615384615385,499.015384615385,487.315384615385,661.576923076923,499.876923076923,886.230769230769,660.715384615385,792.515384615385,517.153846153846,461.015384615385,443.576923076923,784.992307692308,553.853846153846,641.738461538462,709.438461538462,692.215384615385,533.053846153846,816.1,605.815384615385,666.915384615385,811.353846153846,581.253846153846,582.4,558.430769230769,671.576923076923,778.715384615385,746.753846153846,623.1,721.230769230769,573.215384615385,554.353846153846,510.815384615385,619.523076923077,764.930769230769,689.715384615385,866.138461538461,582.738461538462,487.765384615385,711.738461538462,733.353846153846,630.453846153846,749.853846153846,534.615384615385,545.938461538462,849.015384615385,542.023076923077,489.407692307692,605.046153846154,482.615384615385,526.715384615385,776.315384615385,644.207692307692,546.653846153846,516.515384615385,521.353846153846,721.653846153846,512.161538461538,671.230769230769,534.507692307692,443.715384615385,468.315384615385,884.938461538462,511.846153846154,852.030769230769,622.953846153846,926.653846153846,514.753846153846,579.615384615385,693.738461538462,492.446153846154,606.353846153846,441.076923076923,524.315384615385,630.153846153846,585.853846153846,535.953846153846
"172",575.711111111111,608.977777777778,762.444444444444,867.711111111111,688.344444444444,583.444444444444,863.911111111111,677.244444444444,725.977777777778,600.066666666667,510.811111111111,514.055555555556,444.633333333333,598.233333333333,767.066666666667,819.544444444444,811.666666666667,555.011111111111,535.211111111111,532.511111111111,638.977777777778,549.688888888889,912.911111111111,638.111111111111,769.911111111111,566.966666666667,500.911111111111,463.377777777778,745.155555555556,500.366666666667,571.022222222222,686.844444444444,655.4,450.3,793.511111111111,648.377777777778,644.311111111111,788.766666666667,610.077777777778,559.8,535.844444444444,615.211111111111,739.077777777778,712.422222222222,650.011111111111,733.844444444444,586.711111111111,468.133333333333,424.477777777778,596.944444444444,742.344444444444,737.033333333333,843.544444444444,632.544444444444,461.977777777778,689.144444444445,710.744444444444,662.166666666667,727.244444444444,577.811111111111,554.344444444444,826.411111111111,573.366666666667,399.4,512.477777777778,425.633333333333,417.444444444444,753.744444444444,621.6,591.866666666667,549.411111111111,535.6,689.888888888889,389.444444444444,710.566666666667,477.044444444444,454.511111111111,488.311111111111,862.344444444444,489.266666666667,850.433333333333,600.377777777778,904.066666666667,557.966666666667,491.177777777778,706.344444444444,541.444444444444,625.666666666667,486.588888888889,569.522222222222,551.1,632.566666666667,513.377777777778
"179",606.08125,611.89375,792.81375,898.08,701.4275,589.655625,894.2925,676.040625,729.115,630.44125,514.549375,532.188125,473.62625,597.02,806.12375,824.010625,842.039375,585.395,544.116875,536.533125,669.35875,548.4875,922.99625,668.4925,800.2925,565.754375,507.821875,480.78,780.81625,541.4625,619.49875,717.22375,692.33125,494.01875,823.88125,653.873125,674.695,819.138125,622.14,590.1775,566.2175,656.975,774.68375,746.41125,663.431875,752.4075,605.40625,513.16375,467.8675,627.3125,772.71625,735.82375,873.92375,631.340625,492.953125,719.52625,741.13125,672.91625,757.63125,582.674375,575.07625,856.7925,584.48375,442.855,562.74,460.8625,466.00875,784.1175,651.98125,594.910625,560.093125,554.00875,724.9025,440.2025,714.991875,517.0875,475.515625,505.04625,892.72375,519.6325,872.18375,630.746875,934.4425,562.911875,540.253125,724.91875,542.401875,642.033125,490.42125,571.476875,598.5025,636.168125,543.75625
"181",675.58,641.06,862.3,967.58,739.08,619.52,963.78,704.72,761.3,699.96,541.58,575.34,543.1,625.68,890.6,856.92,911.56,654.88,576.28,564.58,738.86,577.18,958.86,737.98,869.78,594.46,538.28,520.86,862.26,631.16,719.02,786.72,769.48,610.36,893.38,683.08,744.18,888.66,658.56,659.68,635.7,748.86,855.98,824.06,700.38,798.5,650.48,631.66,588.1,696.8,842.2,764.48,943.42,660.02,565.06,789.02,810.62,707.76,827.12,611.88,623.22,926.28,619.3,559.96,682.34,559.9,585.38,853.6,721.48,623.94,593.78,598.66,798.94,567.24,748.52,611.78,520.98,545.58,962.22,589.12,924.66,700.26,1003.96,592.06,656.88,771.02,569.72,683.66,518.36,601.6,707.46,663.12,613.26
"182",798.3,765.166666666667,985.022222222222,1090.3,863.2,743.644444444445,1086.5,828.844444444444,885.422222222222,822.655555555556,665.705555555556,699.45,665.5,749.816666666667,992.611111111111,981.038888888889,1034.26111111111,777.6,700.405555555556,688.705555555556,861.577777777778,701.294444444444,1082.97777777778,860.705555555556,992.505555555555,718.561111111111,662.4,644.977777777778,965.672222222222,748.594444444444,833.505555555556,909.438888888889,888.533333333333,652.6,1016.1,807.2,866.9,1011.36666666667,782.661111111111,782.4,758.427777777778,865.477777777778,962.583333333333,934.888888888889,824.5,923.188888888889,774.605555555555,671.166666666667,626.788888888889,819.527777777778,964.927777777778,888.616666666667,1066.13333333333,784.144444444445,687.122222222222,911.738888888889,933.35,831.855555555555,949.85,736,747.344444444444,1049,743.433333333333,601.7,715.527777777778,627.916666666667,620.155555555556,976.327777777778,844.2,748.055555555556,717.905555555556,722.766666666667,919.233333333333,591.75,872.627777777778,679.327777777778,645.105555555555,669.705555555556,1084.93888888889,711.85,1048.77777777778,822.966666666667,1126.66666666667,716.161111111111,694.227777777778,895.694444444444,693.844444444444,807.766666666667,642.477777777778,725.716666666667,754.15,787.255555555556,735.977777777778
"183",787.4375,752.925,974.15,1079.4375,850.9375,731.3625,1075.6375,816.5625,873.1375,811.8125,653.4375,687.1875,654.95,737.55,1002.45,968.7625,1023.4,766.7375,688.1375,676.4375,850.725,689.025,1070.725,849.8375,981.6375,706.3125,650.1375,632.725,974.125,743,830.8625,898.5625,881.3375,722.1875,1005.225,794.9375,856.0375,1000.5,770.4,771.525,747.5625,860.725,967.8375,935.925,812.225,910.3625,762.3375,743.5,699.95,808.65,954.0625,876.3375,1055.2625,771.8625,676.925,900.8625,922.475,819.575,938.975,723.7375,735.0625,1038.1375,731.15,674.35,794.1875,671.75,700.675,965.45,833.3375,735.7625,705.6375,710.5,910.7625,682.9875,860.35625,723.6375,632.8375,657.4375,1074.0625,700.975,1036.525,812.1125,1115.8,703.9,768.7375,882.8625,681.5625,795.5,630.225,713.45,819.325,774.975,725.125
"189",776.595081967213,764.201639344262,963.32131147541,1068.59672131148,859.298360655738,741.970491803279,1064.80491803279,828.77868852459,883.870491803279,800.960655737705,665.106557377049,691.755737704918,644.690163934426,749.754098360656,970.254098360656,979.111475409836,1012.56229508197,755.903278688525,697.509836065574,687.737704918033,839.883606557377,701.234426229508,1081.36557377049,839.008196721311,970.804918032787,718.504918032787,660.414754098361,637.577049180328,943.935245901639,717.544262295082,796.604918032787,887.732786885246,860.806557377049,654.759016393443,994.393442622951,806.139344262295,845.204918032787,989.662295081967,780.060655737705,760.696721311475,736.722950819672,837.370491803279,939.931147540984,911.287704918033,820.683606557377,913.645901639344,765.980327868853,675.103278688525,628.773770491803,797.822950819672,943.222950819672,888.559016393443,1044.43114754098,784.080327868852,663.475409836066,890.032786885246,911.647540983607,829.560655737705,928.147540983607,734.673770491803,736.7,1027.30491803279,739.232786885246,602.765573770492,721.667213114754,626.539344262295,623.462295081967,954.624590163934,822.498360655738,747.080327868852,714.198360655738,714.424590163934,893.604918032787,596.667213114754,870.500819672131,680.34262295082,635.195081967213,662.355737704918,1063.23442622951,690.147540983607,1036.03114754098,801.272131147541,1104.96229508197,714.831147540984,699.418032786885,886.154098360656,693.647540983607,801.419672131148,641.568852459016,724.750819672131,761.252459016393,786.934426229508,714.280327868852
"190",354.486868686869,290.883838383838,535.087878787879,643.765656565657,409.737373737374,294.765656565657,602.850505050505,334.856565656566,395.751515151515,378.845454545455,214.369696969697,254.784848484848,218.541414141414,260.008080808081,569.519191919192,491.141414141414,590.447474747475,333.806060606061,252.010101010101,231.00202020202,403.415151515151,210.768686868687,597.581818181818,416.89898989899,548.70404040404,228.042424242424,216.937373737374,202.032323232323,541.176767676768,310.047474747475,397.932323232323,465.629292929293,448.417171717172,281.591919191919,572.290909090909,352.657575757576,423.106060606061,540.00303030303,332.324242424242,335.521212121212,314.626262626263,427.765656565657,534.9,502.955555555556,333.077777777778,468.30101010101,328.073737373737,305.783838383838,256.986868686869,375.725252525253,521.124242424242,397.783838383838,622.331313131313,293.845454545455,243.641919191919,467.931313131313,473.176767676768,376.467676767677,498.588888888889,267.357575757576,300.494949494949,600.09595959596,296.932323232323,237.7,358.021212121212,231.825252525253,271.69696969697,532.523232323232,400.390909090909,276.007070707071,270.287878787879,278.955555555556,477.840404040404,257.036363636364,384.453535353535,289.839393939394,204.650505050505,225.623232323232,630.235353535354,268.036363636364,559.382828282828,373.340404040404,650.852525252525,250.930303030303,333.006060606061,440.811111111111,217.120202020202,352.333333333333,200.510101010101,245.844444444444,386.365656565657,323.922222222222,292.163636363636
"201",298.688888888889,352.822222222222,504.177777777778,609.466666666667,430.088888888889,325.188888888889,605.666666666667,422.522222222222,467.744444444444,341.811111111111,256.088888888889,255.811111111111,186.366666666667,343.5,466.688888888889,561.3,553.422222222222,276.433333333333,280.5,277.8,380.744444444444,294.977777777778,654.666666666667,379.866666666667,511.666666666667,312.244444444444,246.188888888889,208.666666666667,452.055555555556,235.111111111111,304.733333333333,428.666666666667,363.311111111111,177.8,535.255555555556,390.122222222222,385.766666666667,530.511111111111,351.833333333333,301.566666666667,277.577777777778,339.177777777777,439.544444444444,415.277777777777,393.844444444444,475.566666666667,328.466666666667,192.7,158.5,333.433333333333,484.066666666667,482.3,585.3,377.833333333333,203.744444444444,430.888888888889,452.511111111111,403.911111111111,469.011111111111,323.088888888889,296.088888888889,568.166666666667,315.1,135.4,250.744444444444,167.366666666667,145.011111111111,489.033333333333,359.322222222222,337.144444444444,291.166666666667,277.355555555556,400.977777777778,121.066666666667,452.311111111111,211.455555555556,196.266666666667,233.6,604.088888888889,231,592.166666666667,342.122222222222,645.822222222222,303.244444444444,215.766666666667,448.088888888889,286.722222222222,367.422222222222,231.877777777778,314.8,285.9,374.311111111111,255.144444444444
"202",269,355.333333333333,474.533333333333,579.833333333333,417.566666666667,318.3,576.033333333333,423.683333333333,455.716666666667,305.3,375.133333333333,297.016666666667,293.616666666667,394.033333333333,409.533333333333,548.75,523.766666666667,244.266666666667,324.283333333333,365.25,368.233333333333,417.466666666667,625.033333333333,350.233333333333,482.033333333333,399.85,344.6,323.5,385.133333333333,226.483333333333,253.15,380.05,306.683333333333,238.316666666667,505.633333333333,383.233333333333,334.133333333333,500.866666666667,344.966666666667,294.683333333333,270.683333333333,283.683333333333,382.383333333333,356.383333333333,396.383333333333,463.05,321.583333333333,216.3,257.716666666667,275.7,454.433333333333,476.066666666667,555.633333333333,391.583333333333,285.583333333333,401.25,422.85,391.866666666667,439.35,344.683333333333,289.183333333333,538.533333333333,308.2,252.15,216.166666666667,275.033333333333,226.466666666667,427.25,306.016666666667,366.516666666667,307.983333333333,270.483333333333,343.733333333333,242.9,440.283333333333,250.983333333333,311.433333333333,313.2,574.45,276.116666666667,587.733333333333,330.266666666667,616.183333333333,348.633333333333,200.433333333333,435.566666666667,387.283333333333,360.533333333333,346.383333333333,370.033333333333,237.283333333333,367.416666666667,248.266666666667
"209",239.168888888889,346.274444444444,373.567777777778,471.812222222222,345.433333333333,309.883333333333,470.724444444444,396.713333333333,387.542222222222,259.542222222222,351.034444444444,288.324444444444,292.564444444444,384.425555555556,307.056666666667,459.686666666667,415.774444444444,233.375555555556,310.671111111111,341.872222222222,295.517777777778,392.464444444444,519.823333333333,273,375.085555555556,376.5,319.357777777778,309.814444444444,285.193333333333,237.846666666667,211.674444444445,288.358888888889,226.625555555556,234.89,400.553333333333,328.836666666667,254.703333333333,399.897222222222,314.498888888889,261.423333333333,256.541111111111,217.615555555555,283.68,260.254444444445,365.445555555556,376.201111111111,285.695555555556,218.325555555555,254.692222222222,233.657777777778,349.371111111111,410.823333333333,447.648888888889,380.028888888889,272.293333333333,307.033333333333,332.906666666667,328.354444444444,346.576666666667,340.677777777778,273.997777777778,433.223333333333,293.007777777778,262.873333333333,208.527777777778,275.748888888889,237.752222222222,325.751666666666,240.361111111111,360.602222222222,304.99,276.314444444444,251.022222222222,257.026666666667,376.767777777778,246.972222222222,304.303333333333,300.356666666667,469.704444444444,269.042222222222,481.265555555556,283.868888888889,510.738888888889,337.141111111111,212.746666666667,350.676666666667,362.093333333333,308.015555555556,328.546666666667,356.29,213.341111111111,336.967777777778,257.014444444444
"211",913.5125,883.9375,1100.25,1205.5125,981.9625,862.4125,1201.7375,947.6125,1004.2,937.8625,784.475,818.2125,781.225,868.6125,1096.575,1099.8125,1149.4625,892.825,819.1875,807.475,976.7875,820.05,1203.525,975.9375,1107.7375,837.3125,781.1625,763.7375,1072.1375,865.2,950.875,1024.65,1001.1875,769.05,1131.325,925.9625,982.1375,1126.5625,902.8875,897.625,873.65,979.9375,1069.4125,1043.4125,943.275,1040.85,892.95,787.5,743.2125,934.75,1080.15,1007.4,1181.35,902.9125,802.5875,1026.95,1048.5625,950.6125,1065.0625,854.7875,865.025,1164.2375,862.2125,718.1375,831.8125,744.375,736.5125,1091.55,959.425,866.8125,836.6875,841.1625,1032.4875,708.175,991.3875,795.775,763.9,788.475,1200.15,827.0625,1165.7875,938.1875,1241.8625,834.9125,810.5375,1013.35,812.6125,926.8,761.2375,844.5125,870.4625,906.0125,851.1875
