"FAFZone","BakerCounty","BentonCounty","ClackamasCounty","ClatsopCounty","ColumbiaCounty","CoosCounty","CrookCounty","CurryCounty","DeschutesCounty","DouglasCounty","GilliamCounty","GrantCounty","HarneyCounty","HoodRiverCounty","JacksonCounty","JeffersonCounty","JosephineCounty","KlamathCounty","LakeCounty","LaneCounty","LincolnCounty","LinnCounty","MalheurCounty","MarionCounty","MorrowCounty","MultnomahCounty","PolkCounty","ShermanCounty","TillamookCounty","UmatillaCounty","UnionCounty","WallowaCounty","WascoCounty","WashingtonCounty","WheelerCounty","YamhillCounty"
"488",1789.625,2261.325,2110.3875,2181.025,2154.5125,2202.525,1967.1,2148.575,1986.7875,2152.275,1991.125,1859.45,1862.85,2045.0125,2060.425,2005.2,2087.425,2087.2,2027.325,2212.9125,2310.8,2268.925,1737.325,2137.825,1947.125,2091.425,2292.075,2011.925,2166.425,1888.925,1835.1,1914.125,2041.3875,2109.275,1941.025,2135.275
"489",1662.10948717949,2082.18025641026,1982.83615384615,2053.48230769231,2026.95512820513,2109.34076923077,1839.55666666667,2055.53794871795,1861.24205128205,2056.22692307692,1863.59256410256,1731.90897435898,1735.31102564103,1917.45564102564,1967.40743589743,1877.64641025641,1994.39666666667,1988.9223076923,1850.76846153846,2116.36384615384,2131.63564102564,2017.40282051282,1609.7782051282,2011.58256410256,1819.61051282051,1963.89128205128,2061.83871794871,1884.36358974359,2038.90128205128,1761.36307692307,1707.55564102564,1786.60076923077,1913.83615384615,1981.72230769231,1813.46384615385,2008.84666666667
"491",479.48,874.27,800.21,870.87,844.34,1004.35,656.93,1020.29,673.34,845.01,680.98,549.29,549.07,734.84,839.56,695.02,867.24,737.39,644.53,889.38,923.71,779.31,427.17,827.68,636.98,781.28,851.3,701.75,856.28,578.75,524.93,603.98,731.21,799.09,630.85,825.115
"499",646.678947368421,1041.44736842105,967.4,1038.05263157895,1011.51052631579,1094.1,824.115789473684,1091.73157894737,838.105263157895,962.131578947368,848.152631578947,716.484210526316,714.015789473684,902.01052631579,931.173684210526,862.205263157895,958.394736842105,840.184210526316,762.557894736842,1051.34210526316,1090.88947368421,944.105263157895,594.347368421053,994.873684210526,804.184210526316,948.457894736842,1018.48947368421,868.926315789474,1023.46842105263,745.926315789474,692.110526315789,771.163157894737,898.4,966.289473684211,798.026315789474,992.289473684211
"500",2742.20714285714,3136.97142857143,3062.92142857143,3133.56428571429,3107.03571428571,3285.85714285714,2919.64285714286,3301.04285714286,2939.32857142857,3106.23571428571,2943.68571428571,2812.01428571429,2815.40714285714,2997.53571428571,3151.37142857143,2957.73571428571,3178.35714285714,3047.97142857143,2945.60714285714,3164.94285714286,3186.42142857143,3045.31428571429,2689.87142857143,3090.39285714286,2899.70714285714,3043.98571428571,3114.01428571429,2964.44285714286,3119,2841.44285714286,2787.64285714286,2866.69285714286,2993.92142857143,3061.81428571429,2893.54285714286,3087.8
"511",2578.91764705882,2973.66470588235,2899.62941176471,2970.28235294118,2943.74705882353,3122.55882352941,2756.35882352941,3137.75882352941,2776.01764705882,2942.93529411765,2780.38823529412,2648.71764705882,2652.11176470588,2834.24705882353,2988.07647058824,2794.43529411765,3015.05882352941,2884.66470588235,2782.29411764706,3001.65882352941,3023.12941176471,2882.01764705882,2526.57647058824,2927.1,2736.41764705882,2880.68823529412,2950.71764705882,2801.15882352941,2955.70588235294,2678.15882352941,2624.35882352941,2703.40588235294,2830.62941176471,2898.51764705882,2730.25882352941,2924.50882352941
"512",2642.70714285714,3037.45714285714,2963.42142857143,3034.05,3007.52142857143,3186.34285714286,2820.12142857143,3201.53571428571,2839.82142857143,3006.72142857143,2844.15714285714,2712.50714285714,2715.90714285714,2898.02142857143,3051.85714285714,2858.22142857143,3078.84285714286,2948.45714285714,2846.08571428571,3065.42857142857,3086.92142857143,2945.82142857143,2590.35714285714,2990.87857142857,2800.20714285714,2944.45714285714,3014.52142857143,2864.92857142857,3019.47857142857,2741.92857142857,2688.12142857143,2767.17857142857,2894.42142857143,2962.32142857143,2794.03571428571,2988.29642857143
"513",2513.97058823529,2908.74705882353,2834.69411764706,2905.35294117647,2878.81764705882,3057.64117647059,2691.42352941176,3072.82941176471,2711.08823529412,2878,2715.45882352941,2583.77058823529,2587.17058823529,2769.31764705882,2923.15294117647,2729.5,2950.14117647059,2819.74705882353,2717.36470588235,2936.73529411765,2958.19411764706,2817.08235294118,2461.65294117647,2862.16470588235,2671.47058823529,2815.75882352941,2885.77647058824,2736.23529411765,2890.76470588235,2613.23529411765,2559.42352941176,2638.46470588235,2765.69411764706,2833.58235294118,2665.32941176471,2859.58823529412
"519",2470.29069767442,2865.05755813954,2791.01569767442,2861.66162790698,2835.13779069767,3013.95,2647.73895348837,3029.14709302326,2667.41627906977,2834.32965116279,2671.76860465116,2540.09244186046,2543.49302325581,2725.63779069767,2879.46104651163,2685.82965116279,2906.45,2776.05755813954,2673.68139534884,2893.04593023256,2914.51569767442,2773.40639534884,2417.96104651163,2818.48372093023,2627.79069767442,2772.06744186046,2842.10348837209,2692.54593023256,2847.07790697674,2569.54593023256,2515.73895348837,2594.77906976744,2722.01569767442,2789.90639534884,2621.64709302326,2815.9023255814
"531",411.944444444444,255.188888888889,190.055555555556,182.455555555556,149.577777777778,404.066666666667,333.855555555556,476.344444444444,327.594444444444,343.944444444444,298.555555555556,415.233333333333,464.911111111111,235.655555555556,450.288888888889,289.355555555556,424.566666666667,424.888888888889,450.833333333333,283.155555555556,295.9,262.844444444444,530.844444444444,217.533333333333,316.044444444444,171.322222222222,232.244444444444,261.2,238.244444444444,316.244444444444,369.044444444444,444.722222222222,271.133333333333,181.044444444444,337.2,208.622222222222
"532",313.933333333333,136.933333333333,65.8333333333333,113.833333333333,65.0666666666667,285.833333333333,198.833333333333,358.066666666667,192.55,225.666666666667,168.133333333333,287.2,319.966666666667,84.2333333333333,332.033333333333,154.3,306.333333333333,306.633333333333,315.783333333333,164.933333333333,183.466666666667,144.533333333333,432.8,93.3,197.233333333333,47.1,113.966666666667,130.833333333333,119.4,218.233333333333,271,346.666666666667,125.1,62.2333333333333,206.833333333333,88.7833333333333
"539",308.72037037037,359.742592592592,288.009259259259,321.883333333334,296.922222222223,505.624074074074,329.594444444444,577.892592592593,341.675925925926,448.487037037037,241.427777777778,323.064814814815,399.346296296296,251.390740740741,498.216666666666,303.427777777778,529.125925925926,447.37037037037,462.283333333334,387.72037037037,400.737037037037,367.375925925926,427.605555555555,315.475925925926,228.598148148148,269.116666666667,335.983333333333,236.12037037037,334.516666666667,216.916666666667,265.690740740741,288.909259259259,259.083333333333,284.035185185185,287.32037037037,310.290740740741
"540",2327.22181818182,2721.99636363637,2647.94181818182,2718.59090909091,2692.06363636363,2870.88363636364,2504.66181818182,2886.07090909091,2524.34363636364,2691.24909090909,2528.70454545455,2397.02181818182,2400.42,2582.56363636363,2736.39090909091,2542.74909090909,2763.38363636364,2632.99636363637,2530.61090909091,2749.97636363637,2771.44181818182,2630.32909090909,2274.89090909091,2675.40909090909,2484.72181818182,2629.00363636363,2699.02727272727,2549.47636363637,2704.01454545454,2426.47636363637,2372.66181818182,2451.71272727273,2578.94181818182,2646.82909090909,2478.57090909091,2672.83454545455
"551",1850.5125,2142.675,2068.6125,2139.2875,2119.175,2291.575,2030.8625,2363.8125,2051.68125,2231.4125,1949.4,1920.3125,1923.7125,2003.275,2257.93125,2053.4625,2295.9625,2160.33125,2053.9125,2170.675,2192.1125,2150.3125,1798.1875,2096.1125,1917.1125,2049.7,2119.7125,1970.175,2124.7125,1907.2375,1895.975,1808.7125,1999.625,2067.5125,1990.9125,2093.525
"559",1776.10546875,2018.378125,1944.31875,2014.975,1994.8671875,2167.26484375,1928.39296875,2239.5078125,1955.86484375,2107.109375,1825.08125,1845.90234375,1849.30703125,1878.9484375,2128.04765625,1927.359375,2180.93984375,2064.521875,1979.49140625,2046.3578125,2067.81875,2025.071875,1723.77578125,1971.7953125,1792.8015625,1925.3828125,1995.4125,1845.85625,2000.3953125,1782.2265625,1819.4046875,1684.4125,1875.31875,1943.2078125,1871.6625,1969.21953125
"560",779.060869565217,1139.60869565217,1065.55217391304,1136.20434782609,1112.82608695652,1288.5,964.647826086957,1335.93913043478,987.367391304348,1155.60869565217,946.321739130435,848.860869565217,852.265217391304,1000.1652173913,1173.18913043479,991.021739130435,1215.29565217391,1096.0152173913,982.45652173913,1167.58260869565,1189.05217391304,1086.8,726.726086956522,1093.03043478261,906.913043478261,1046.63043478261,1116.65217391304,967.086956521739,1121.63043478261,864.24347826087,828.1,842.017391304348,996.552173913043,1064.44782608696,930.673913043478,1090.45
