"FAFZone","ApplingCounty","AtkinsonCounty","BaconCounty","BakerCounty","BaldwinCounty","BanksCounty","BarrowCounty","BartowCounty","BenHillCounty","BerrienCounty","BibbCounty","BleckleyCounty","BrantleyCounty","BrooksCounty","BryanCounty","BullochCounty","BurkeCounty","ButtsCounty","CalhounCounty","CamdenCounty","CandlerCounty","CarrollCounty","CatoosaCounty","CharltonCounty","ChathamCounty","ChattahoocheeCounty","ChattoogaCounty","CherokeeCounty","ClarkeCounty","ClayCounty","ClaytonCounty","ClinchCounty","CobbCounty","CoffeeCounty","ColquittCounty","ColumbiaCounty","CookCounty","CowetaCounty","CrawfordCounty","CrispCounty","DadeCounty","DawsonCounty","DecaturCounty","DeKalbCounty","DodgeCounty","DoolyCounty","DoughertyCounty","DouglasCounty","EarlyCounty","EcholsCounty","EffinghamCounty","ElbertCounty","EmanuelCounty","EvansCounty","FanninCounty","FayetteCounty","FloydCounty","ForsythCounty","FranklinCounty","FultonCounty","GilmerCounty","GlascockCounty","GlynnCounty","GordonCounty","GradyCounty","GreeneCounty","GwinnettCounty","HabershamCounty","HallCounty","HancockCounty","HaralsonCounty","HarrisCounty","HartCounty","HeardCounty","HenryCounty","HoustonCounty","IrwinCounty","JacksonCounty","JasperCounty","JeffDavisCounty","JeffersonCounty","JenkinsCounty","JohnsonCounty","JonesCounty","LamarCounty","LanierCounty","LaurensCounty","LeeCounty","LibertyCounty","LincolnCounty","LongCounty","LowndesCounty","LumpkinCounty","McDuffieCounty","McIntoshCounty","MaconCounty","MadisonCounty","MarionCounty","MeriwetherCounty","MillerCounty","MitchellCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MurrayCounty","MuscogeeCounty","NewtonCounty","OconeeCounty","OglethorpeCounty","PauldingCounty","PeachCounty","PickensCounty","PierceCounty","PikeCounty","PolkCounty","PulaskiCounty","PutnamCounty","QuitmanCounty","RabunCounty","RandolphCounty","RichmondCounty","RockdaleCounty","SchleyCounty","ScrevenCounty","SeminoleCounty","SpaldingCounty","StephensCounty","StewartCounty","SumterCounty","TalbotCounty","TaliaferroCounty","TattnallCounty","TaylorCounty","TelfairCounty","TerrellCounty","ThomasCounty","TiftCounty","ToombsCounty","TownsCounty","TreutlenCounty","TroupCounty","TurnerCounty","TwiggsCounty","UnionCounty","UpsonCounty","WalkerCounty","WaltonCounty","WareCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WheelerCounty","WhiteCounty","WhitfieldCounty","WilcoxCounty","WilkesCounty","WilkinsonCounty","WorthCounty"
"311",1226.25,1238.25,1229.13333333333,1179.61666666667,1114.08333333333,1074.45,1048.51666666667,971.25,1188.85,1227.4,1101.31666666667,1137.03333333333,1277.45,1244.95,1253.81666666667,1225.53333333333,1191.45,1066.35,1157.46666666667,1348.03333333333,1204.95,1024.55,910.666666666667,1301.95,1265.11666666667,1089.46666666667,939.55,988.75,1070,1134.25,1030.25,1272.65,995.5,1211.75,1223.45,1154.4,1221.85,1045.01666666667,1098.95,1161.31666666667,894.65,994.816666666667,1179.45,1021.25,1156.23333333333,1144.31666666667,1200.25,1007.15,1154.48333333333,1268.85,1254.75,1103.9,1198.55,1225.85,977.85,1042.31666666667,963.583333333333,1015.2,1087.51666666667,1009.05,964.633333333333,1140.63333333333,1321.03333333333,945.066666666667,1203.15,1095.55,1026.75,1044.75,1017.23333333333,1122.45,1013.73333333333,1095.85,1101.06666666667,1044.55,1044.15,1119.61666666667,1202.25,1062.53333333333,1080.9,1207.85,1160.21666666667,1210.35,1164.63333333333,1112.96666666667,1069.16666666667,1243.16666666667,1151.11666666667,1195.45,1265.01666666667,1135.01666666667,1253.63333333333,1243.85,1010.61666666667,1136.9,1304.05,1125.46666666667,1084.9,1122.96666666667,1073.25,1170.75,1224.2,1077.48333333333,1191.25,1075.96666666667,938.65,1110.95,1054.45,1066.75,1088.40833333334,994.866666666667,1117.48333333333,978.733333333333,1257.46666666667,1067.35,994.366666666667,1147.85,1096.65,1108.81666666667,1036.75,1131.31666666667,1163.58333333333,1041.45,1134.11666666667,1224.7,1165.53333333333,1053.55,1055.25,1105.75,1150.35,1098.56666666667,1111.15,1224.35,1110.275,1185.31666666667,1133.75,1218.25,1198.31666666667,1195.85,1012.21666666667,1174.55,1073.95,1177.85,1121.55,991.45,1081.01666666667,915.65,1051.86666666667,1267.75,1127.15,1149.13333333333,1261.2,1118.05,1186.91666666667,1029.66666666667,925.15,1176.05,1116.9,1126.35,1188.51666666667
"319",1385.72528735632,1397.72528735632,1388.60114942529,1339.09425287356,1273.57701149425,1233.92413793103,1207.99425287356,1130.71724137931,1348.36436781609,1386.88275862069,1260.79310344828,1296.50459770115,1436.95862068966,1404.42413793103,1413.29310344828,1385.00459770115,1350.91494252874,1225.86551724138,1316.96666666667,1507.50459770115,1364.40459770115,1184.0275862069,1070.17011494253,1461.42413793103,1424.59425287356,1248.96666666667,1099.0275862069,1148.25172413793,1229.46321839081,1293.76091954023,1189.73448275862,1432.11609195402,1154.9867816092,1371.2183908046,1382.94712643678,1313.88275862069,1381.34942528736,1204.49425287356,1258.42413793103,1320.79885057471,1054.10689655172,1154.29885057471,1338.95862068966,1180.72528735632,1315.69885057471,1303.78275862069,1359.72528735632,1166.61609195402,1313.97931034483,1428.32413793103,1414.26091954023,1263.36666666667,1358.04482758621,1385.36436781609,1137.33448275862,1201.79885057471,1123.07586206897,1174.67931034483,1246.99425287356,1168.54597701149,1124.10114942529,1300.10804597701,1480.50114942529,1104.57011494253,1362.61609195402,1255.05632183908,1186.22528735632,1204.23448275862,1176.70804597701,1281.9367816092,1173.19885057471,1255.34942528736,1260.57011494253,1204.04597701149,1203.6275862069,1279.09425287356,1361.76666666667,1222.00574712644,1240.38275862069,1367.30804597701,1319.69425287356,1369.84942528736,1324.10804597701,1272.46666666667,1228.67011494253,1402.67011494253,1310.59425287356,1354.95862068966,1424.49425287356,1294.5183908046,1413.10804597701,1403.36436781609,1170.09540229885,1296.38275862069,1463.5275862069,1284.96666666667,1244.37413793103,1282.46666666667,1232.72528735632,1330.20804597701,1383.67931034483,1236.97931034483,1350.7183908046,1235.46666666667,1098.14597701149,1270.40459770115,1213.94712643678,1226.26091954023,1247.91551724138,1154.36666666667,1276.97931034483,1138.20689655172,1416.96666666667,1226.8183908046,1153.86666666667,1307.36436781609,1256.15747126437,1268.29885057471,1196.2183908046,1290.79885057471,1323.07701149425,1200.92413793103,1293.62011494253,1384.17931034483,1325.00459770115,1213.01149425287,1214.73448275862,1265.2183908046,1309.84942528736,1258.07011494253,1270.63333333333,1383.8183908046,1269.74885057471,1344.79885057471,1293.26091954023,1377.76666666667,1357.79310344828,1355.32413793103,1171.69425287356,1334.05632183908,1233.45862068966,1337.30804597701,1281.0275862069,1150.95977011494,1240.49425287356,1075.10689655172,1211.36551724138,1427.2183908046,1286.6275862069,1308.60114942529,1420.67931034483,1277.55632183908,1346.40114942529,1189.17011494253,1084.61609195402,1335.5367816092,1276.39827586207,1285.83563218391,1347.99425287356
"321",2302.5,2258.6,2305.4,2144.9,2200.9,2173.2,2147.3,2053.2,2228.55,2247.8,2177.6,2213.3,2313.4,2215.65,2330.1,2301.8,2278.2,2142.7,2122.8,2376.4,2281.2,2057.8,2050.6,2348.65,2341.4,2109.2,2010,2075.05,2168.75,2099.55,2106.55,2293,2097.3,2288,2216.85,2241.2,2242.25,2089.9,2175.2,2186,2014.2,2111.3,2144.75,2120,2232.5,2182.75,2178.6,2074.7,2119.8,2278.5,2331.05,2202.65,2274.85,2302.15,2117.75,2110.7,2027,2131.3,2186.3,2095.8,2104.5,2227.4,2397.3,2060.1,2168.4,2182.35,2125.5,2176.25,2152.6,2209.25,2058,2100.3,2199.9,2072.9,2120.4,2195.9,2234.15,2161.3,2164,2284.1,2247,2297.15,2240.9,2189.3,2145.45,2263.6,2227.4,2173.05,2341.3,2231.65,2329.9,2264.3,2127.1,2223.7,2380.3,2160.2,2183.65,2128.3,2113.7,2136,2207.1,2153.8,2267.5,2162.8,2078.55,2097.6,2141.25,2165.55,2187.225,2077.9,2193.8,2092.9,2333.8,2143.6,2024.6,2224.15,2183.45,2077.5,2176.6,2100,2250.4,2128.2,2138.1,2311.5,2130.8,2129.8,2192.35,2125.4,2155.1,2128.1,2197.9,2300.6,2141.2,2261.6,2153.45,2183.6,2218.7,2272.1,2152.1,2250.85,2091.25,2209.7,2197.8,2131.35,2138.45,2035.2,2148.2,2288.1,2213.9,2235.9,2337.5,2137.75,2263.2,2169.6,2065,2207.9,2214.65,2202.6,2198.6
"329",2490.44666666667,2494.99333333333,2493.33333333333,2406,2379.69333333333,2341.64666666667,2315.72,2236.19333333333,2448.19333333333,2484.12,2365.51333333333,2401.24,2536.28666666667,2495.06666666667,2518.01333333333,2489.74,2457.04666666667,2330.57333333333,2383.86,2605.84666666667,2469.13333333333,2281.57333333333,2184.55333333333,2562.2,2529.31333333333,2333.98666666667,2202.97333333333,2254.28,2337.19333333333,2360.64666666667,2294.44666666667,2529.39333333333,2263.09666666666,2475.94666666667,2472.5,2419.98,2478.59333333333,2305.03333333333,2363.14666666667,2418.65333333334,2163.10666666667,2262.47333333333,2405.84666666667,2288.44666666667,2420.42666666667,2403.45333333333,2430.99333333333,2270.18,2380.88,2524.16666666667,2518.96666666667,2371.09333333334,2462.74666666667,2490.07333333333,2251.72666666667,2305.48,2226.07333333333,2284.68666666667,2354.72,2274.63333333333,2238.51333333333,2406.24,2585.22666666667,2212.32666666667,2429.52666666667,2361.16,2293.94666666667,2316.30666666667,2289.31333333333,2388.04666666667,2272.95333333333,2347.1,2368.27333333333,2300.59333333333,2308.34666666667,2383.81333333333,2460.55333333333,2329.74,2345.99333333333,2472.04,2425.82,2475.94666666667,2428.84,2377.17333333333,2333.37333333333,2499.92,2415.31333333333,2425.94666666667,2529.22,2401.93666666666,2517.84,2500.62,2278.25333333333,2402.48,2568.24666666667,2384.13333333333,2352.09666666667,2362.69333333333,2332.67333333333,2397.12,2456.44,2341.69333333333,2455.44666666667,2341.57333333333,2212.52666666667,2344.45333333333,2320.04666666667,2333.96666666667,2355.62333333333,2259.97333333333,2381.69333333333,2245.76,2521.67333333333,2331.54,2252.42666666667,2412.07333333333,2362.26,2336.35333333333,2310.62,2358.85333333333,2429.19333333333,2307.04666666667,2373.40666666666,2490.28666666667,2391.92,2317.74,2327.55333333333,2350.26,2401.67,2356.54666666667,2376.74666666667,2488.54,2366.83666666667,2449.53333333333,2378.28,2444.66,2455.06,2460.04666666667,2286.1,2438.76,2327.79333333333,2436.12,2385.74666666667,2265.34666666667,2342.71333333333,2184.10666666667,2318.74,2524.48666666667,2392.74666666667,2414.73333333333,2525.38666666667,2362.58,2451.13333333333,2303.55333333333,2199.02666666667,2434.32666666667,2383.95666666667,2390.54666666667,2440.90666666667
"331",1158.04,1209.14,1173.14,1334.18,1161.12,1083.74,1102.54,1134.14,1247.38,1242.62,1203.34,1200.64,1167.88,1261.78,1092.84,1092.74,1108.44,1161.8,1338.22,1169.44,1156.28,1193.64,1085.52,1190.06,1076.54,1271.12,1121.06,1138.18,1095.74,1332.96,1161.68,1216.04,1151.58,1231.34,1331.18,1080.24,1252.88,1187.24,1230.36,1269.04,1104.44,1128.34,1369.48,1138.36,1199.44,1252.02,1307.96,1167.04,1346.18,1243.64,1086.44,1067.8,1146.74,1119.9,1080.46,1173.74,1136.02,1126.74,1062.46,1143.38,1098.74,1119.54,1142.44,1108.02,1355.64,1138.46,1120.86,1065.38,1105.68,1139.78,1176.64,1238.08,1058.72,1214.48,1169.36,1224.14,1256.74,1087.94,1154.44,1206.04,1116.44,1127.38,1152.46,1188.46,1200.62,1231.98,1171.46,1303.2,1104.44,1070.64,1127.38,1238.86,1096.84,1101.74,1125.46,1248.14,1081.54,1253.3,1215.46,1359.54,1331.94,1202.74,1181.74,1126.52,1091.18,1253.14,1138.18,1104.74,1094.9,1157.8,1225.24,1116.44,1164.94,1198.74,1157.3,1218.22,1161.38,1308.44,1039.24,1313.34,1076.62,1137.78,1265.57,1065.24,1379.74,1184.94,1065.28,1287.34,1278.7,1228.9,1125.36,1134.56,1241.69,1210.24,1315.38,1356.52,1306.04,1177.94,1060.04,1168.54,1216.2,1285.54,1221.24,1069.08,1212.44,1103.46,1118.4,1180.08,1111.86,1139.74,1138.24,1299.7,1196.04,1079.62,1084.3,1230.46,1095.94,1173.78,1296.24
"339",1187.8,1238.88,1202.86,1347.18,1174.1,1096.76,1115.5,1147.14,1260.38,1274.5,1216.3,1213.64,1197.62,1291.52,1122.56,1133.86,1121.46,1174.78,1351.18,1199.2,1169.28,1206.66,1098.48,1219.82,1106.24,1284.08,1134.06,1151.18,1108.76,1345.98,1174.68,1245.8,1164.58,1244.36,1344.18,1093.26,1311.9,1200.2,1243.36,1282,1117.44,1141.32,1382.48,1151.36,1212.4,1265,1320.96,1180.04,1359.18,1273.42,1116.2,1080.78,1159.7,1149.62,1093.48,1186.72,1149,1139.7,1075.46,1156.38,1111.72,1132.54,1172.16,1120.98,1368.64,1151.48,1133.86,1078.38,1118.68,1152.76,1189.62,1251.08,1071.68,1227.48,1182.36,1237.1,1269.7,1100.9,1167.46,1219.04,1129.4,1140.38,1165.46,1201.48,1213.58,1261.72,1184.46,1316.18,1134.16,1083.66,1157.12,1268.6,1109.8,1114.7,1155.2,1261.16,1094.5,1266.28,1228.46,1372.54,1344.88,1215.7,1194.76,1139.48,1104.18,1266.14,1151.18,1117.7,1107.88,1170.78,1238.2,1129.44,1194.66,1211.76,1170.28,1231.18,1174.38,1321.4,1052.2,1326.32,1089.6,1150.78,1278.53,1106.34,1392.72,1197.96,1078.26,1300.36,1291.68,1241.88,1138.36,1179.04,1254.67,1223.22,1328.38,1369.48,1319,1190.9,1073,1181.5,1229.18,1298.54,1234.26,1082.08,1225.4,1116.46,1131.38,1209.82,1124.86,1152.72,1167.94,1312.68,1209,1092.58,1097.28,1243.48,1108.94,1186.76,1309.2
"341",884.792857142857,935.178571428571,899.757142857143,1036.05714285714,862.978571428572,792.371428571429,811.135714285714,845.207142857143,951.778571428571,969.392857142857,905.185714285714,912.385714285714,895.5,1002.52142857143,820.414285714286,822.357142857143,810.307142857143,870.414285714286,1046.81428571429,897.028571428571,856.114285714286,902.271428571428,796.564285714286,917.664285714286,804.114285714286,979.714285714286,832.128571428571,847.735714285714,804.35,1041.6,870.292857142857,943.635714285714,860.2,931.235714285714,1023.75,782.1,1002.27857142857,895.842857142857,935.2,970.9,815.5,836.95,1071.36428571429,846.985714285714,911.178571428571,953.885714285714,1009.81428571429,875.65,1054.8,971.242857142857,814.035714285714,776.414285714286,848.585714285714,844.928571428571,791.542857142857,882.35,847.085714285714,835.335714285714,771.064285714286,852,809.8,821.4,870.014285714286,819.064285714286,1048.70714285714,840.35,829.485714285714,776.457142857143,814.292857142857,841.65,887.692857142857,946.707142857143,767.314285714286,923.107142857143,877.985714285714,925.992857142857,961.107142857143,796.542857142857,865.371428571429,904.264285714286,818.292857142857,824.028571428571,854.314285714286,890.35,909.214285714286,958.042857142857,883.714285714286,1005.06428571429,832.014285714286,778.814285714286,854.992857142857,966.457142857143,807.885714285714,803.585714285714,853.042857142857,950.021428571428,790.135714285714,961.914285714286,924.064285714286,1063.48571428571,1033.78571428571,911.335714285714,884.785714285714,838.028571428571,802.25,961.75,846.8,813.335714285714,803.521428571428,868.864285714286,927.085714285714,827.5,892.514285714286,907.35,868.364285714286,929.957142857143,863.264285714286,1017.04285714286,750.285714285714,1021.95,778.478571428572,846.407142857143,969.803571428572,794.842857142857,1086.57857142857,893.557142857143,773.892857142857,995.957142857143,980.564285714286,937.521428571428,827.242857142857,864.321428571429,947.357142857143,914.614285714286,1024.00714285714,1039.40714285714,998.8,878.378571428571,771.085714285714,875.628571428571,924.807142857143,987.4,923.121428571429,780.142857142857,921.042857142857,814.514285714286,827.021428571428,907.664285714286,813.735714285714,841.6,865.814285714286,1008.30714285714,900.414285714286,790.664285714286,795.357142857143,938.264285714286,805.728571428572,875.65,998.092857142857
"342",820.3,871.4,835.4,971.928571428571,798.885714285714,709.2,728,793.9,893.942857142857,904.885714285714,841.085714285714,873,830.142857142857,924.028571428571,755.085714285714,755,746.2,787.257142857143,963.685714285714,831.7,794.8,819.1,745.257142857143,852.3,738.8,896.557142857143,780.8,776.728571428572,721.2,958.428571428571,787.128571428571,878.3,777,870,936.385714285714,718,915.128571428571,812.7,871.1,906.8,764.2,753.8,1007.24285714286,763.8,871.8,889.785714285714,945.7,792.5,971.628571428571,905.9,748.7,693.257142857143,784.485714285714,782.185714285714,740.2,799.2,795.785714285714,752.185714285714,687.9,768.828571428571,758.5,757.3,804.7,767.757142857143,962.628571428571,776.2,746.3,725.142857142857,731.128571428571,777.5,836.4,863.528571428571,684.185714285714,839.928571428571,794.8,861.885714285714,903.3,713.385714285714,821.5,837.3,754.2,746.828571428571,790.2,826.2,826.057142857143,894.228571428572,845.585714285714,940.942857142857,766.7,689.7,789.628571428571,901.1,756.585714285714,739.485714285714,787.7,885.9,707,878.757142857143,840.9,996.2,969.685714285714,828.185714285714,826.5,797.757142857143,750.928571428571,878.6,763.628571428571,730.185714285714,720.371428571429,817.557142857143,862.985714285714,776.2,827.2,824.2,817.057142857143,890.557142857143,799.142857142857,933.9,698.985714285714,938.8,714.385714285714,763.228571428572,911.685714285714,727.485714285714,1018.2,810.4,690.7,912.8,916.428571428571,854.371428571429,763.128571428571,796.8,886.4,856.8,940.828571428571,944.871428571429,912,817.885714285714,719.8,824.6,841.642857142857,923.3,859,728.828571428571,837.885714285714,763.2,743.871428571429,842.328571428571,749.6,777.5,800.485714285714,925.142857142857,842.6,739.371428571429,744.028571428571,888.928571428571,759.828571428571,811.5,934
"350",1575.42575757576,1542.47727272728,1579.16515151516,1440.18939393939,1503.71212121212,1476.0696969697,1450.1303030303,1368.87878787879,1512.38636363636,1534.10454545455,1480.4303030303,1494.71818181818,1602.14090909091,1508.37727272727,1632.9303030303,1604.65151515152,1581.06212121213,1445.5,1413.70757575757,1664.22878787879,1584.05,1360.66666666667,1377.88787878788,1636.53181818181,1644.22727272727,1393.00454545454,1329.56363636364,1392.75151515151,1471.61212121213,1390.49242424242,1409.37575757576,1579.30303030303,1400.14242424242,1562.57272727273,1502.0106060606,1544.01818181818,1527.13484848484,1392.72727272727,1457.77727272727,1469.84545454546,1326.87575757576,1415.51818181818,1435.60757575757,1422.8696969697,1508.86212121212,1466.59848484848,1462.47727272728,1377.54393939394,1410.72575757575,1566.40151515152,1633.88484848485,1505.51363636364,1577.68181818182,1605,1445.18333333333,1413.54393939394,1343.08181818182,1434.11212121212,1489.1303030303,1398.60303030303,1430.97575757576,1530.25,1671.25909090909,1362.60303030303,1459.61515151515,1485.19393939394,1428.3696969697,1479.07575757576,1455.45303030304,1512.07575757576,1360.8303030303,1389.9409090909,1502.7,1375.77272727273,1423.26666666667,1474.18636363637,1518.00454545454,1464.15151515152,1466.86363636364,1557.87424242425,1549.8303030303,1599.98181818182,1543.75,1492.10303030303,1448.29696969697,1548.08939393939,1530.22727272727,1456.89242424243,1644.1303030303,1534.5,1632.75,1552.53484848485,1429.52121212121,1526.51818181818,1682.38181818182,1444.05303030304,1486.5196969697,1412.10757575757,1403.44696969696,1427.83636363636,1485.27121212121,1456.61212121212,1570.36363636364,1465.60303030303,1405.86666666667,1384.06060606061,1444.08181818182,1468.38484848485,1490.05151515152,1380.72727272727,1469.3196969697,1400.80606060606,1611.42272727272,1430.90303030303,1341.91212121212,1496.46515151515,1486.29090909091,1368.44696969696,1495.04848484849,1390.94696969696,1553.21212121212,1431.0696969697,1421.96060606061,1614.31212121212,1421.69242424242,1432.6590909091,1495.17424242424,1409.2696969697,1438.94242424242,1414.57727272728,1500.77272727273,1603.46515151515,1427.65303030303,1535.36515151516,1437.29848484849,1474.41666666667,1502.53484848485,1574.9696969697,1477.08181818182,1553.69393939394,1380.92878787878,1493.56060606061,1500.66666666667,1459.76363636364,1428.19090909091,1347.87575757576,1451,1577.42727272727,1516.76666666667,1538.74090909091,1607.29545454545,1421.59848484848,1545.24696969697,1481.4303030303,1392.34696969697,1491.77727272727,1517.48181818182,1505.47727272728,1482.43787878787
"361",1074.92,1114.8,1089.1,1200.32,1027.27,949.92,968.69,1000.32,1113.53,1140.26,1069.49,1066.8,1079.84,1218.82,1004.81,1005.8,974.61,1027.95,1204.34,1081.42,1022.42,1059.82,951.64,1102.04,988.51,1137.24,987.22,1004.32,961.92,1199.12,1027.82,1128.04,1017.72,1097.51,1197.32,946.42,1195.72,1053.39,1096.52,1135.2,970.6,994.5,1235.63,1004.52,1065.6,1118.17,1174.12,1033.2,1212.32,1155.64,998.44,933.95,1012.87,1024.54,946.62,1039.9,1002.16,992.87,928.62,1009.52,964.9,985.7,1054.42,974.14,1221.82,1004.62,987.02,931.53,971.82,1005.92,1042.8,1104.22,924.83,1080.62,1035.52,1090.29,1122.89,954.1,1020.61,1072.2,982.6,993.52,1018.62,1054.62,1066.74,1137.62,1037.62,1169.32,1016.4,936.82,1039.34,1150.84,962.98,967.87,1037.44,1114.32,947.69,1119.44,1081.62,1225.7,1198.07,1068.87,1047.92,992.64,957.32,1119.3,1004.32,970.87,961.04,1023.95,1091.37,982.6,1076.9,1064.92,1023.45,1084.34,1027.53,1174.6,905.37,1179.5,942.77,1003.92,1131.69,978.27,1245.9,1051.11,931.42,1153.51,1144.825,1095.05,991.52,1053.2,1107.85,1076.4,1181.53,1222.64,1172.2,1044.09,926.19,1034.7,1082.32,1151.7,1087.42,935.22,1078.59,969.62,984.54,1092.04,978.02,1005.9,1050.19,1165.82,1062.2,945.75,950.42,1096.62,962.1,1039.92,1162.39
"362",957.333333333333,997.2,971.5,1082.76666666667,909.666666666667,832.333333333333,851.1,846.833333333333,995.966666666667,1022.66666666667,951.9,949.2,1004.16666666667,1101.23333333333,929.1,888.2,857,910.366666666667,1071.56666666667,1005.7,904.866666666667,900.133333333333,798.166666666667,1026.33333333333,912.8,1004.46666666667,833.733333333333,864.366666666667,844.333333333333,1066.33333333333,910.233333333333,1029.7,871.083333333333,979.933333333333,1079.76666666667,828.833333333333,1078.13333333333,920.6,978.933333333333,1017.6,817.1,842,1118.06666666667,886.933333333333,948,1000.56666666667,1056.53333333333,882.7,1079.53333333333,1048.13333333333,877.2,816.366666666667,895.266666666667,906.966666666667,794.833333333333,922.3,848.666666666667,853.566666666667,811.033333333333,891.966666666667,809.8,868.1,978.7,820.666666666667,1104.23333333333,887.033333333333,869.433333333333,796.366666666667,824.333333333333,888.333333333333,889.3,971.466666666667,807.266666666667,920.166666666667,917.933333333333,972.666666666667,1005.3,836.466666666667,903,954.6,864.966666666667,875.966666666667,901.033333333333,937.033333333333,949.166666666667,1020.03333333333,920.033333333333,1051.76666666667,940.666666666667,819.233333333333,963.666666666667,1039.06666666667,827.8,850.266666666667,961.733333333333,996.733333333333,830.1,1001.86666666667,948.833333333333,1092.9,1080.46666666667,951.266666666667,930.333333333333,875.066666666667,803.866666666667,986.5,886.733333333333,853.266666666667,843.466666666667,870.466666666667,973.766666666667,827.5,1001.16666666667,947.333333333333,869.966666666667,966.766666666667,909.966666666667,1041.8,770.166666666667,1046.7,825.166666666667,886.366666666667,1014.11666666667,860.666666666667,1113.1,933.5,813.833333333333,1020.7,1027.26666666667,977.466666666667,873.933333333333,935.633333333333,990.25,958.8,1048.76666666667,1105.06666666667,1054.56666666667,926.466666666667,790.966666666667,917.1,949.566666666667,1034.1,969.833333333333,800.033333333333,960.966666666667,816.133333333333,866.966666666667,1016.33333333333,860.433333333333,888.3,974.466666666667,1033.06666666667,944.6,810.566666666667,796.966666666667,979.033333333333,844.5,922.333333333333,1044.8
"363",933.919230769231,983.265384615385,948.803846153846,1090.41538461538,917.36923076923,840.007692307692,858.76923076923,890.392307692307,1002.3423076923,1017.45,959.56923076923,957.56923076923,945.115384615385,1057.51153846154,870.05,874.657692307693,864.7,918.042307692308,1094.43846153846,946.657692307693,903.765384615385,949.907692307693,841.761538461539,967.288461538461,853.75,1027.34230769231,877.307692307692,894.415384615384,851.996153846153,1089.21538461539,917.911538461538,993.280769230769,907.815384615385,978.926923076923,1087.41538461538,836.496153846153,1048.55769230769,943.469230769231,986.607692307693,1025.26923076923,860.669230769231,884.56923076923,1125.73461538462,894.607692307693,956.36923076923,1008.26923076923,1064.20769230769,923.292307692308,1102.41538461538,1020.88846153846,863.684615384615,824.042307692308,902.961538461539,892.976923076923,836.711538461539,929.969230769231,892.26923076923,882.961538461539,818.707692307692,899.615384615385,854.969230769231,875.776923076924,919.65,864.261538461539,1111.88846153846,894.711538461539,877.107692307693,821.626923076923,861.911538461538,896.011538461539,932.86923076923,994.315384615385,814.957692307692,970.715384615384,925.607692307693,980.36923076923,1011.68461538461,844.169230769231,910.7,954.488461538461,872.669230769231,880.246153846153,908.707692307692,944.711538461539,956.842307692307,1006.10384615384,927.707692307692,1059.43076923077,881.65,826.907692307693,904.596153846154,1016.08846153846,853.06923076923,857.961538461539,902.688461538462,1004.40769230769,837.76923076923,1009.55,971.707692307692,1115.76923076923,1088.16923076923,958.961538461539,935.692307692308,882.761538461539,847.415384615384,1009.36923076923,894.415384615384,860.961538461539,851.157692307693,914.042307692308,981.461538461539,872.669230769231,942.15,954.996153846153,913.542307692308,975.15,917.626923076923,1064.66923076923,795.461538461539,1069.56923076923,832.86923076923,894.015384615385,1021.80384615385,847.157692307693,1135.97692307692,941.2,821.511538461539,1043.60384615385,1034.92307692307,985.157692307693,881.611538461538,915.534615384616,997.91923076923,965.184615384615,1071.62307692308,1091.77307692307,1057.86153846154,926.203846153846,816.26923076923,924.215384615384,972.43076923077,1041.76923076923,977.507692307692,825.315384615385,968.669230769231,859.707692307692,874.657692307693,957.296153846154,868.107692307693,895.969230769231,915.442307692308,1055.93076923077,950.984615384615,835.842307692307,840.526923076923,986.342307692307,852.169230769231,930.011538461539,1052.46923076923
"364",997.03125,1036.91875,1011.21875,1122.44375,949.36875,872.03125,890.80625,909.6625,1035.65,1062.36875,991.60625,988.91875,1027.40625,1140.93125,952.375,927.91875,896.73125,950.05625,1120.75625,1028.98125,944.54375,962.49375,861,1049.59375,936.0625,1053.65625,896.575,923.8125,884.01875,1115.5375,949.9375,1067.10625,928.55625,1019.63125,1119.44375,868.51875,1117.84375,969.8125,1018.63125,1057.31875,879.95,901.66875,1157.75625,926.63125,987.71875,1040.26875,1096.23125,941.48125,1128.74375,1091.26875,916.93125,856.05625,934.9625,946.65625,854.2375,962.01875,911.5125,906.825,850.73125,931.64375,873.05,907.81875,1001.98125,883.5,1143.91875,926.7375,909.13125,849.525,882.125,928.0375,952.15,1020.64375,846.95625,982.80625,957.63125,1012.39375,1045,876.1875,942.73125,994.31875,904.6875,915.64375,940.73125,976.7375,988.85625,1059.74375,959.73125,1091.45,963.95625,858.93125,986.90625,1078.75625,880.9625,889.9625,984.99375,1036.43125,869.80625,1041.55625,998.03125,1142.11875,1120.1625,990.9625,970.01875,914.75625,866.6875,1035.71875,926.44375,892.9625,883.15625,933.3,1013.4625,890.7625,1024.46875,987.01875,932.8,1006.45625,949.65,1091.01875,823.34375,1095.91875,864.86875,926.04375,1053.80625,900.36875,1162.31875,973.23125,853.5375,1069.91875,1066.95,1017.15625,913.64375,975.31875,1029.96875,998.51875,1097.95,1144.75625,1094.29375,966.1875,844.15,956.81875,998.75,1073.81875,1009.53125,853.2125,1000.7,878.975,906.65625,1039.6,900.13125,928.01875,997.73125,1082.25,984.31875,863.73125,859.7875,1018.7375,884.21875,962.0375,1084.5
