"FAFZone","AdairCounty","AndrewCounty","AtchisonCounty","AudrainCounty","BarryCounty","BartonCounty","BatesCounty","BentonCounty","BollingerCounty","BooneCounty","BuchananCounty","ButlerCounty","CaldwellCounty","CallawayCounty","CamdenCounty","CapeGirardeauCounty","CarrollCounty","CarterCounty","CassCounty","CedarCounty","CharitonCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","ColeCounty","CooperCounty","CrawfordCounty","DadeCounty","DallasCounty","DaviessCounty","DeKalbCounty","DentCounty","DouglasCounty","DunklinCounty","FranklinCounty","GasconadeCounty","GentryCounty","GreeneCounty","GrundyCounty","HarrisonCounty","HenryCounty","HickoryCounty","HoltCounty","HowardCounty","HowellCounty","IronCounty","JacksonCounty","JasperCounty","JeffersonCounty","JohnsonCounty","KnoxCounty","LacledeCounty","LafayetteCounty","LawrenceCounty","LewisCounty","LincolnCounty","LinnCounty","LivingstonCounty","McDonaldCounty","MaconCounty","MadisonCounty","MariesCounty","MarionCounty","MercerCounty","MillerCounty","MississippiCounty","MoniteauCounty","MonroeCounty","MontgomeryCounty","MorganCounty","NewMadridCounty","NewtonCounty","NodawayCounty","OregonCounty","OsageCounty","OzarkCounty","PemiscotCounty","PerryCounty","PettisCounty","PhelpsCounty","PikeCounty","PlatteCounty","PolkCounty","PulaskiCounty","PutnamCounty","RallsCounty","RandolphCounty","RayCounty","ReynoldsCounty","RipleyCounty","StCharlesCounty","StClairCounty","SteGenevieveCounty","StFrancoisCounty","StLouisCounty","SalineCounty","SchuylerCounty","ScotlandCounty","ScottCounty","ShannonCounty","ShelbyCounty","StoddardCounty","StoneCounty","SullivanCounty","TaneyCounty","TexasCounty","VernonCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WorthCounty","WrightCounty","StLouiscity"
"329",1589.16,1432.64,1384.6,1638.10666666667,1671.04666666667,1602.19333333333,1554.25333333333,1604.56666666667,1833.14666666667,1616.93333333333,1443.96,1862.06,1494.18,1646.58666666667,1636.9,1835.32666666667,1532.43333333333,1800.89333333333,1527.54666666667,1616.51333333333,1560.69333333333,1666.2,1598.16666666667,1488.96666666667,1473.28666666667,1651.48666666667,1597.69333333333,1730.68,1638.11333333333,1646.4,1496.26,1472.96666666667,1737.41333333333,1714.28666666667,1911.26,1715.32666666667,1693.53333333333,1458.75333333333,1647.92666666667,1521.06,1486.10666666667,1564.95333333333,1623.68666666667,1408.18666666667,1595.67333333333,1754.40666666667,1798.06,1499.19333333333,1619.58,1755.87333333333,1546.58,1612.31333333333,1667.12,1538.35333333333,1654.34666666667,1639.58,1688.04666666667,1541.99333333333,1511.66,1654.61333333333,1569.86,1815.31333333333,1690.08666666667,1629.6,1508.56666666667,1646.7,1880.91333333333,1615.06666666667,1607.05333333333,1665.59333333333,1620.98,1893.27333333333,1634.1,1421.18666666667,1793.99333333333,1670.29333333333,1731.40666666667,1909.25333333333,1809.09333333333,1574.08,1710.02666666667,1661.96,1473.80666666667,1625.63333333333,1682.80666666667,1539.66,1642.93333333333,1591.29333333333,1514.42666666667,1782.65333333333,1830.18,1709.51333333333,1593.76666666667,1787.79333333333,1789.76666666667,1729.12,1567.89333333333,1559.70666666667,1575.46666666667,1856.58666666667,1774.86,1601.66,1865.03333333333,1689.30666666667,1548.47333333333,1697.07333333333,1742.00666666667,1582.97333333333,1685.99333333333,1765.77333333333,1839.24,1679.38666666667,1455.16666666667,1700.34,1735.24666666667
"331",1347.02,1466.02,1476.98,1301.22,1479.42,1494.02,1483.32,1413.62,1295.72,1316.8,1456.76,1334.2,1416.16,1304.42,1391.12,1269.46,1408.86,1369.52,1452.26,1444.22,1383.1,1430.62,1266.88,1444.52,1444.86,1328.82,1348.14,1296.68,1457.72,1396.38,1432.8,1445.46,1340.22,1426.02,1347.32,1256.78,1288.72,1435.74,1421.2,1409.12,1406.64,1425.26,1418.2,1486.32,1343.04,1404.54,1311.52,1434.82,1488.72,1237.1,1413.72,1325.8,1369.32,1402.3,1453.88,1306.92,1253.16,1363.18,1383.26,1517.42,1336.04,1293.12,1321.26,1273.2,1376.98,1356.56,1276.58,1348.28,1302.92,1269.42,1376.22,1311.42,1494.02,1448.48,1407.54,1310.54,1446.92,1302.28,1286.52,1383.1,1312.82,1261.22,1464.8,1413.72,1339.78,1322.74,1281.16,1352.54,1430.28,1334.2,1363.42,1222.56,1451.66,1265.24,1267.72,1212.68,1375.52,1304.7,1291.04,1295.68,1385.12,1308.46,1307.52,1463.18,1380.54,1461.52,1360.62,1476.86,1252.82,1274.82,1324.66,1405.92,1420.24,1405.8,1202.1
"339",1330.4,1449.38,1462.02,1284.58,1462.78,1477.36,1466.68,1397,1279.1,1300.12,1440.12,1317.54,1399.52,1287.78,1374.5,1252.82,1392.22,1352.9,1435.62,1427.6,1366.44,1414,1251.92,1427.9,1428.22,1312.16,1331.5,1280.02,1441.1,1379.72,1417.84,1436.38,1323.58,1409.4,1330.72,1240.12,1272.1,1420.78,1404.54,1392.5,1391.66,1408.62,1401.54,1469.72,1326.4,1387.9,1294.88,1418.18,1472.06,1220.44,1397.1,1309.12,1352.7,1385.62,1437.22,1290.3,1236.52,1346.52,1366.62,1500.78,1319.4,1276.48,1304.62,1256.54,1362.02,1339.92,1259.92,1331.62,1286.28,1252.8,1359.58,1294.76,1477.36,1433.52,1390.92,1293.92,1430.32,1288.54,1269.9,1366.44,1296.22,1244.6,1448.12,1397.1,1323.12,1307.78,1264.52,1335.92,1413.62,1317.54,1346.76,1205.92,1435.02,1248.62,1251.08,1196.02,1358.88,1289.72,1276.06,1279.02,1368.48,1291.82,1290.9,1446.52,1363.9,1444.86,1343.98,1460.22,1236.18,1258.18,1308.02,1389.28,1405.26,1389.12,1185.44
"341",1085.08571428571,1204.06428571429,1257.10714285714,1039.26428571429,1217.47142857143,1232.05714285714,1221.37142857143,1151.69285714286,1033.79285714286,1054.85,1194.81428571429,1045.25,1154.22142857143,1042.46428571429,1129.16428571429,1007.52142857143,1146.93571428571,1080.6,1190.32142857143,1182.27142857143,1121.14285714286,1168.66428571429,1023.41428571429,1182.56428571429,1182.93571428571,1066.85714285714,1086.21428571429,1034.72857142857,1195.77142857143,1134.44285714286,1173.47142857143,1183.76428571429,1078.26428571429,1164.06428571429,1060.60714285714,994.835714285714,1026.79285714286,1224.45,1159.24285714286,1147.16428571429,1199.83571428571,1163.31428571429,1156.25714285714,1224.4,1081.11428571429,1142.61428571429,1049.56428571429,1172.86428571429,1226.75714285714,975.157142857143,1151.77142857143,1063.85,1107.38571428571,1140.35,1191.94285714286,1044.97857142857,991.221428571429,1101.23571428571,1121.31428571429,1255.46428571429,1074.11428571429,1031.16428571429,1059.31428571429,1011.25,1143.47142857143,1094.62142857143,987.642857142857,1086.33571428571,1040.97142857143,1007.48571428571,1114.26428571429,1022.46428571429,1232.05714285714,1234.90714285714,1118.62142857143,1048.62142857143,1185.01428571429,1038.55,1024.58571428571,1121.15714285714,1050.9,999.264285714286,1202.85,1151.77142857143,1077.83571428571,1097.51428571429,1019.22142857143,1090.62142857143,1168.33571428571,1072.25714285714,1074.46428571429,960.621428571429,1189.72142857143,1003.3,1005.76428571429,950.721428571429,1113.56428571429,1096.6,1047.55,1006.74285714286,1123.16428571429,1046.52142857143,1018.6,1201.23571428571,1118.61428571429,1199.55714285714,1098.66428571429,1214.92142857143,990.871428571429,1012.86428571429,1062.72142857143,1143.97142857143,1213.40714285714,1143.85,940.135714285714
"342",1064.09285714285,1183.07857142857,1234.70714285715,1018.29285714285,1196.49285714285,1211.06428571429,1200.39285714286,1130.69285714286,1011.63571428572,1033.86428571428,1173.79285714285,1020.75714285714,1133.22142857143,1021.49285714285,1108.19285714286,985.385714285714,1125.94285714286,1056.08571428571,1169.32142857143,1161.29285714285,1100.16428571428,1147.69285714286,995.107142857143,1161.59285714285,1161.94285714286,1045.89285714286,1065.19285714286,1013.74285714285,1174.79285714285,1113.46428571428,1147.32142857143,1162.79285714285,1057.29285714285,1143.09285714285,1036.1,973.85,1005.79285714285,1199.97857142857,1138.26428571429,1126.19285714286,1207.47857142857,1142.29285714285,1135.27857142857,1203.39285714286,1060.09285714285,1121.59285714285,1028.59285714285,1151.89285714286,1205.79285714285,954.178571428572,1130.79285714285,1042.86428571428,1086.39285714286,1119.36428571428,1170.96428571428,1023.99285714285,970.207142857143,1080.25,1100.29285714285,1234.49285714285,1053.09285714285,1010.17857142857,1038.29285714285,990.264285714286,1102.89285714286,1073.60714285714,963.128571428571,1065.33571428572,1019.99285714285,986.492857142857,1093.29285714285,997.971428571429,1211.06428571429,1212.29285714285,1094.1,1027.60714285714,1163.99285714285,1014.05714285714,1003.59285714285,1100.16428571428,1029.89285714286,978.292857142857,1181.86428571428,1130.79285714285,1056.83571428572,1067.99285714285,998.207142857143,1069.60714285714,1147.33571428572,1051.27857142857,1049.97142857143,939.621428571429,1168.72142857143,982.292857142857,984.792857142857,929.742857142857,1092.59285714285,1086.22142857143,1019.29285714285,982.242857142857,1102.19285714286,1025.50714285715,994.085714285714,1180.25,1097.59285714285,1178.56428571429,1077.69285714286,1193.89285714286,969.892857142857,991.892857142857,1041.70714285715,1122.99285714285,1221.06428571429,1122.86428571428,919.164285714286
"350",1036.27121212121,910.148484848485,871.040909090909,1011.27424242424,821.072727272727,809.375757575757,858.324242424242,909.972727272728,1073.12424242425,979.801515151515,881.616666666667,1040.74545454546,941.292424242424,987.95,920.378787878788,1099.05303030303,943.110606060606,995.712121212121,863.774242424242,853.703030303031,981.527272727272,861.018181818182,1093.48333333333,882.281818181818,907.307575757576,966.216666666667,979.037878787879,987.551515151515,837.172727272728,888.454545454545,943.365151515152,924.671212121212,985.109090909091,909.096969696969,1063.08181818182,1016.40151515152,1000.80757575758,948.545454545455,846.572727272727,968.171212121212,966.219696969697,894.348484848485,898.439393939394,927.822727272727,988.840909090909,949.230303030303,1053.75757575758,876.665151515151,788.096969696969,1050.16969696969,912.815151515151,1059.41363636363,901.021212121212,919.692424242424,821.166666666667,1086.68939393939,1059.62272727273,989.095454545454,958.783333333333,791.606060606061,1016.98333333333,1066.18636363637,966.651515151515,1057.92878787879,988.677272727273,950.003030303031,1103.38484848485,958.09696969697,1016.71363636364,1016.84393939394,942.066666666666,1093.3803030303,781.021212121212,938.360606060606,988.806060606061,989.187878787879,926.230303030303,1099.39848484848,1090.68333333334,918.475757575757,957.730303030303,1053.43787878788,877.94696969697,874.221212121212,930.051515151515,1019.75606060606,1045.32121212122,997.359090909091,911.384848484848,1018.38787878788,1025.68787878788,1044.53484848485,876.39696969697,1062.64393939394,1038.42727272728,1052.33787878788,959.016666666667,1047.91363636363,1070.76818181818,1102.69696969697,978.651515151515,1048.78333333334,1062.75,848.836363636364,995.589393939394,891.890909090909,936.836363636364,831.169696969697,1030.35151515152,1028.52424242425,1042.47424242424,881.221212121212,964.90303030303,902.169696969697,1052.82878787879
"361",1175.61,1294.58,1308.03,1129.79,1308.01,1322.57,1311.9,1242.22,1124.33,1145.35,1285.33,1162.75,1244.73,1132.98,1219.7,1098.03,1237.44,1198.11,1280.83,1272.8,1211.65,1259.2,1097.93,1273.1,1273.44,1157.37,1176.73,1125.24,1286.3,1224.94,1263.84,1282.38,1168.79,1254.6,1175.93,1085.34,1117.33,1266.78,1249.75,1237.7,1237.67,1253.83,1246.77,1314.93,1171.63,1233.13,1140.08,1263.39,1317.27,1065.67,1242.3,1154.35,1197.93,1230.85,1282.44,1135.52,1081.73,1191.74,1211.83,1345.98,1164.63,1121.68,1149.83,1101.75,1208.03,1185.13,1105.13,1176.84,1131.51,1098.02,1204.79,1139.95,1322.57,1279.53,1236.13,1139.13,1275.53,1133.75,1115.11,1211.67,1141.43,1089.8,1293.35,1242.3,1168.34,1153.78,1109.73,1181.13,1258.84,1162.77,1191.95,1051.13,1280.23,1093.83,1096.29,1041.24,1204.08,1135.74,1122.07,1124.24,1213.69,1137.03,1136.11,1291.74,1209.13,1290.07,1189.19,1305.43,1081.4,1103.39,1153.23,1234.51,1251.25,1234.35,1030.64
"362",898.033333333333,1017,1029.63333333333,852.2,1030.43333333333,1044.96666666667,1034.33333333333,964.633333333333,846.733333333333,867.766666666667,1007.76666666667,885.166666666667,967.166666666667,855.4,942.133333333333,820.466666666667,959.866666666667,920.533333333333,1003.26666666667,995.2,934.066666666667,981.633333333333,819.533333333333,995.5,995.866666666667,879.8,899.133333333333,847.666666666667,1008.7,947.366666666667,985.466666666667,1004,891.2,977,898.333333333333,807.766666666667,839.733333333333,988.4,972.166666666667,960.133333333333,959.3,976.233333333333,969.166666666667,1037.33333333333,894.033333333333,955.533333333333,862.5,985.8,1039.7,788.1,964.7,876.766666666667,920.333333333333,953.266666666667,1004.86666666667,857.933333333333,804.166666666667,914.166666666667,934.233333333333,1068.4,887.033333333333,844.1,872.233333333333,824.166666666667,929.666666666667,907.566666666667,827.566666666667,899.266666666667,853.933333333333,820.433333333333,927.2,862.4,1044.96666666667,1001.16666666667,958.533333333333,861.533333333333,997.933333333333,856.166666666667,837.533333333333,934.1,863.833333333333,812.2,1015.76666666667,964.7,890.766666666667,875.4,832.166666666667,903.533333333333,981.266666666667,885.166666666667,914.4,773.566666666667,1002.66666666667,816.233333333333,818.7,763.666666666667,926.5,857.366666666667,843.7,846.666666666667,936.1,859.466666666667,858.533333333333,1014.16666666667,931.533333333333,1012.46666666667,911.6,1027.86666666667,803.833333333333,825.8,875.666666666667,956.933333333333,972.9,956.766666666667,753.066666666667
"363",1129.77692307692,1248.73076923077,1299.66153846154,1083.93846153846,1262.15769230769,1276.73076923077,1266.06538461539,1196.37692307692,1078.47692307692,1099.53076923077,1239.48461538462,1098.71538461539,1198.89230769231,1087.13076923077,1173.85,1052.22307692308,1191.62307692308,1134.06923076923,1234.98846153846,1226.96923076923,1165.82307692308,1213.35,1071.43846153846,1227.24230769231,1227.62307692308,1111.53076923077,1130.88076923077,1079.40769230769,1240.46923076923,1179.13076923077,1221.08846153846,1228.43846153846,1122.93846153846,1208.74230769231,1113.39230769231,1039.51153846154,1071.47692307692,1259.52307692307,1203.92307692308,1191.85,1230.42307692307,1207.98461538462,1200.93076923077,1269.08076923076,1125.78461538461,1187.28461538461,1094.23076923077,1217.53846153846,1271.43076923077,1019.83076923077,1196.46923076923,1108.53076923077,1152.06923076923,1185.03076923077,1236.63076923077,1089.66923076923,1035.89230769231,1145.90769230769,1165.98461538462,1300.13076923077,1118.78461538461,1075.83076923077,1103.98461538462,1055.92307692308,1200.79230769231,1139.30769230769,1041.10384615385,1131.01923076924,1085.65769230769,1052.16923076923,1158.93846153846,1075.92307692308,1276.73076923077,1272.29230769231,1172.07692307692,1093.28461538461,1229.68461538461,1085.15384615384,1069.27692307692,1165.83076923077,1095.58076923076,1043.96923076923,1247.53076923077,1196.46923076923,1122.51923076924,1144.45384615385,1063.89230769231,1135.28461538461,1213.01923076924,1116.93076923077,1127.92307692308,1005.30384615385,1234.39230769231,1047.97692307692,1050.43846153846,995.419230769231,1158.23076923077,1130.08461538462,1095.58461538462,1060.21538461539,1167.83846153846,1091.18461538461,1072.06923076923,1245.90769230769,1163.28461538461,1244.23076923077,1143.33846153846,1259.58461538462,1035.56538461539,1057.53846153846,1107.39230769231,1188.65769230769,1244.02307692307,1188.53076923077,984.823076923077
"364",972.4,1091.375,1104,926.5875,1104.8,1119.3625,1108.7,1039,921.1,942.1375,1082.1,959.525,1041.5125,929.775,1016.4875,894.8125,1034.2125,994.9,1077.6125,1069.5875,1008.4125,1055.9875,893.9,1069.9,1070.2125,954.175,973.5,922.0125,1083.0875,1021.725,1059.8125,1078.375,965.5875,1051.4,972.7,882.1125,914.1,1062.775,1046.5375,1034.4875,1033.675,1050.6,1043.5625,1111.7,968.4,1029.9,936.8875,1060.1875,1114.075,862.475,1039.1,951.1375,994.7,1027.6375,1079.225,932.3,878.5,988.5125,1008.6,1142.775,961.4,918.475,946.6,898.525,1004.0125,981.9125,901.9125,973.6125,928.3,894.8,1001.5875,936.775,1119.3625,1075.5125,1032.9,935.9,1072.3,930.525,911.9,1008.475,938.2,886.6,1090.1375,1039.1,965.1125,949.775,906.5,977.9,1055.6125,959.5625,988.775,847.9125,1077.0125,890.6,893.0875,838.0125,1000.8875,931.725,918.075,921.0125,1010.475,933.8,932.9,1088.5125,1005.9,1086.8625,985.975,1102.2,878.1875,900.1875,950,1031.3,1047.25,1031.1375,827.425
"369",1078.71428571429,1197.68214285714,1210.92857142857,1032.88928571429,1211.10714285714,1225.67857142857,1215.00714285714,1145.31071428571,1027.41428571428,1048.46607142857,1188.43571428571,1065.86607142857,1147.84642857143,1036.09285714286,1122.79285714286,1001.16071428572,1140.55357142857,1101.21428571429,1183.93928571429,1175.89642857143,1114.76607142858,1162.29285714286,1000.80892857143,1176.20357142857,1176.55357142857,1060.48928571428,1079.82857142857,1028.35714285714,1189.39642857143,1128.06785714286,1166.75892857143,1184.17142857143,1071.88928571429,1157.70357142857,1079.03214285714,988.453571428572,1020.41071428572,1169.675,1152.86607142857,1140.79285714286,1140.57857142857,1156.93571428571,1149.875,1218.03214285714,1074.71785714286,1136.21785714286,1043.19285714286,1166.49285714286,1220.38571428572,968.782142857143,1145.39642857143,1057.46607142857,1101.01428571429,1133.96607142857,1185.56785714286,1038.61428571428,984.846428571429,1094.85714285714,1114.93571428571,1249.09285714286,1067.71785714286,1024.78571428571,1052.93571428571,1004.86428571428,1110.91964285714,1088.25,1008.26071428572,1079.95,1034.60714285714,1001.11428571428,1107.88928571429,1043.08214285714,1225.67857142857,1182.43571428571,1139.23571428571,1042.23571428571,1178.625,1036.86428571428,1018.21428571428,1114.77857142857,1044.53214285714,992.896428571428,1196.46607142857,1145.39642857143,1071.45,1056.66607142857,1012.84642857143,1084.23571428571,1161.95,1065.875,1095.08214285714,954.25,1183.34642857143,996.928571428572,999.389285714286,944.357142857142,1107.19285714286,1038.65892857143,1024.975,1027.35714285714,1116.78928571428,1040.13214285714,1039.21428571429,1194.85714285714,1112.21785714286,1193.17857142857,1092.28928571428,1208.53571428571,984.503571428571,1006.49285714286,1056.34642857143,1137.60714285714,1154.17142857143,1137.46607142857,933.767857142857
"371",916.916666666667,1032.69444444445,1084.32777777778,824.894444444444,895.605555555556,930.294444444444,1007.00555555556,937.327777777778,644.027777777778,840.494444444445,1017.63888888889,655.494444444445,978.394444444445,828.105555555556,856.505555555555,617.744444444445,932.572222222222,690.827777777778,975.938888888889,903.016666666667,906.794444444444,842.405555555556,894.138888888889,968.216666666666,998.677777777777,852.494444444445,871.827777777778,751.794444444444,887.827777777778,863.383333333333,1002.03888888889,1027.90555555556,744.383333333333,805.716666666667,634.027777777778,770.072222222222,802.027777777778,1065.09444444444,844.794444444444,979.716666666666,1047.29444444445,948.927777777778,883.583333333333,1053.02777777778,866.727777777778,758.994444444445,692.105555555556,958.505555555555,909.194444444445,701.216666666667,937.405555555556,895.694444444445,836.316666666667,925.994444444445,874.383333333333,879.416666666667,776.838888888889,933.744444444445,953.838888888889,937.894444444445,906.627777777778,667.894444444444,788.227777777778,840.794444444444,1002.32777777778,831.838888888889,597.883333333333,871.95,856.072222222222,793.127777777778,899.894444444444,632.694444444445,914.494444444445,1061.89444444445,728.838888888889,823.838888888889,795.994444444445,611.994444444445,646.527777777778,906.794444444444,779.827777777778,805.605555555556,988.494444444445,873.716666666667,806.738888888889,963.105555555555,827.738888888889,876.227777777778,953.95,718.094444444444,684.694444444445,746.238888888889,914.638888888889,671.227777777778,695.505555555555,726.572222222222,899.194444444445,939.038888888889,918.294444444444,616.95,733.694444444445,876.038888888889,628.827777777778,874.95,950.427777777778,845.238888888889,773.394444444444,938.038888888889,776.516666666667,717.194444444445,681.127777777778,820.227777777778,1081.49444444444,801.838888888889,717.494444444445
"372",938.23,1053.98,1105.64,846.19,931.85,966.5,1028.33,958.63,680.25,861.77,1038.94,691.69,999.68,849.4,914.87,653.98,953.86,727.05,997.24,943.69,928.07,878.64,878.08,989.52,1019.97,873.78,893.14,796.11,924.05,921.71,1023.34,1049.21,780.58,841.94,670.25,791.36,823.33,1086.38,880.99,1001.02,1068.57,970.24,941.91,1074.33,888.04,795.2,728.32,979.82,945.41,740.82,958.72,916.97,894.67,947.27,910.59,900.73,798.14,955.05,975.14,974.12,927.93,704.11,846.58,862.07,1023.64,890.18,634.08,893.25,877.36,814.43,921.19,668.89,950.7,1083.18,765.06,845.14,832.19,648.19,682.75,928.08,838.17,826.93,1009.77,914.14,865.1,984.4,849.04,897.54,975.25,754.3,720.89,767.54,954.5,707.45,731.73,747.86,920.5,960.34,902.22,653.17,769.94,897.34,665.05,911.17,971.73,881.46,809.62,977.9,797.83,753.44,717.35,856.45,1102.78,838.06,738.77
"373",1021.87272727273,1137.65909090909,1189.31363636363,929.859090909091,1021.08181818182,1055.76818181818,1111.96363636364,1042.26363636363,769.481818181818,945.431818181818,1122.60454545455,780.95,1083.35909090909,933.059090909091,1007.75909090909,743.240909090909,1037.52272727272,816.281818181818,1080.91363636364,1028.47727272728,1011.74090909091,967.881818181818,952.404545454546,1073.16363636364,1103.62272727273,957.459090909091,976.781818181818,878.395454545455,1013.30909090909,1014.63181818182,1107.01363636363,1132.85909090909,869.831818181818,931.181818181818,759.509090909091,875.013636363636,906.963636363636,1170.05909090909,970.259090909091,1084.66363636364,1152.24090909091,1053.90454545455,1034.85909090909,1157.98636363637,971.695454545454,884.477272727273,817.577272727273,1063.45909090909,1034.67727272728,826.690909090909,1042.35909090909,1000.63181818182,987.572727272727,1030.92272727273,999.85,984.372727272727,881.813636363637,1038.72272727273,1058.81363636363,1063.37727272727,1011.57727272727,793.377272727272,939.504545454545,945.740909090909,1107.29090909091,983.113636363636,723.331818181818,976.922727272727,961.013636363636,898.072727272727,1004.85909090909,758.159090909091,1039.96818181818,1166.85909090909,854.331818181818,928.813636363637,921.45,737.45,771.981818181818,1011.75909090909,931.077272727273,910.563636363637,1093.42272727273,999.872727272727,958.013636363636,1068.05909090909,932.713636363637,981.204545454545,1058.91363636364,843.577272727273,810.159090909091,851.213636363637,1040.13181818182,796.713636363637,820.977272727273,831.513636363636,1004.15909090909,1044.01363636363,976.559090909091,742.440909090909,859.177272727273,981.004545454545,754.281818181818,1000.44090909091,1055.38181818182,970.731818181818,898.877272727272,1063.52272727272,881.459090909091,842.677272727273,806.590909090909,945.713636363637,1186.45,927.331818181818,822.431818181818
"379",1000.00214285714,1115.77642857142,1167.42642857143,907.985,993.023571428571,1027.125,1090.08928571428,1020.40071428571,740.16,923.556428571429,1100.725,751.615,1061.475,911.177857142857,965.385,713.902142857143,1015.645,786.957142857142,1059.035,999.853571428572,989.856428571429,939.169285714285,954.540714285714,1051.29214285714,1081.74214285715,935.573571428572,954.917857142857,850.133571428571,985.540714285714,972.245,1085.13357142858,1110.98357142858,841.229285714285,901.852142857143,729.863571428572,853.145,885.104285714286,1148.175,941.977857142857,1062.79357142857,1130.35642857143,1032.025,992.457857142858,1136.11642857142,949.815,855.130714285714,788.237857142857,1041.585,1006.48642857142,797.734285714286,1020.48928571428,978.756428571429,945.193571428571,1009.05357142857,971.665,962.502142857143,859.933571428571,1016.845,1036.92642857143,1035.19357142858,989.715,764.035,897.115,923.855,1085.41928571429,940.725,693.995,955.047857142857,939.145,876.202857142858,982.983571428572,728.936428571428,1011.77642857142,1144.975,824.980714285714,906.925,892.115,707.810714285715,742.66,989.865,888.701428571429,888.687857142857,1071.55357142857,971.107857142857,915.636428571428,1046.17785714285,910.830714285715,959.326428571429,1037.04785714286,814.225,780.825,829.332142857143,1011.27357142857,767.370714285714,792.035,809.643571428571,982.280714285714,1022.13357142857,978.692142857142,713.102142857143,829.842142857143,959.127857142857,724.955714285715,971.725,1033.51785714286,942.407857142857,869.542142857143,1034.66928571429,859.592142857143,813.867857142857,777.258571428571,917.697857142857,1164.56928571428,897.987857142857,800.555
"380",823.820754716981,726.394339622641,678.369811320755,934.075471698113,995.581132075472,914.794339622641,859.21320754717,910.124528301887,1135.75660377358,918.384905660377,738.654716981132,1180.28490566038,787.964150943396,948.005660377359,941.884905660377,1136.77358490566,828.854716981132,1112.40754716981,832.5,921.839622641509,856.384905660377,977.711320754717,835.988679245283,786.5,767.922641509434,952.901886792453,899.137735849057,1032.07547169811,948.541509433962,950.67358490566,790.016981132075,766.724528301887,1040.00754716981,1025.80188679245,1234.73773584906,1016.77735849057,994.98679245283,752.5,958.884905660377,792.415094339623,775.081132075472,869.952830188679,928.67358490566,701.966037735849,892.935849056604,1065.9358490566,1099.50754716981,800.605660377359,942.479245283019,1057.29245283019,850.316981132076,838.216981132075,972.624528301887,839.781132075472,976.283018867925,863.7,927.491509433963,835.777358490566,805.452830188679,983.007547169811,863.656603773585,1117.09811320755,990.075471698113,859.301886792453,771.494339622641,950.464150943396,1184.97735849057,920.207547169811,902.871698113207,967.020754716981,924.707547169811,1198.79245283019,959.592452830189,714.964150943396,1105.50754716981,971.754716981132,1042.9358490566,1219.58113207547,1110.51886792453,877.803773584906,1012.64150943396,901.164150943396,770.581132075472,931.016981132075,985.575471698113,788.141509433962,884.342452830188,888.005660377359,811.692452830189,1087.09245283019,1141.69245283019,1010.9641509434,898.767924528302,1089.2358490566,1091.70566037736,1030.56603773585,865.48679245283,805.681132075472,813.245283018868,1159.01509433962,1084.90754716981,867.805660377358,1175.10377358491,1006.27735849057,810.803773584906,1008.59245283019,1053.55094339623,887.452830188679,987.415094339623,1066.72830188679,1148.66603773585,989.816981132076,747.394339622641,1010.78301886792,1036.68113207547
"391",530.1,649.075,700.725,476.891666666667,655.1,669.675,659,589.3,438.633333333333,492.458333333333,639.841666666667,455.8,599.241666666667,480.083333333333,566.8,412.383333333333,584.558333333333,491.133333333333,627.958333333333,619.9,558.758333333333,606.3,461.141666666667,620.2,650.658333333333,504.475,523.808333333333,472.358333333333,633.4,572.075,613.358333333333,628.775,515.891666666667,601.7,471.15,432.458333333333,464.408333333333,665.975,596.875,592.2,648.175,600.925,593.875,669.425,518.725,569.108333333333,487.2,610.483333333334,664.375,412.775,589.4,508.875,545,577.958333333333,629.575,490,428.841666666667,546.258333333333,566.341666666667,693.091666666667,519.125,468.775,496.925,456.275,568.925,532.241666666667,398.183333333333,523.958333333333,486,445.1,551.9,433,669.675,678.275,529.15,486.241666666667,609.708333333333,449.083333333333,399.933333333333,558.775,488.508333333333,444.3,640.458333333333,589.4,515.458333333333,533.983333333334,464.241666666667,528.225,605.958333333333,509.875,485,398.241666666667,627.358333333333,440.925,443.391666666667,388.358333333333,551.2,552.241666666667,485.275,417.283333333333,539.108333333333,491.541666666667,429.133333333333,638.858333333333,563.625,637.175,536.275,652.541666666667,428.5,450.483333333333,483.908333333333,581.6,682.375,581.458333333333,377.775
