"FAFZone","AdamsCounty","AlcornCounty","AmiteCounty","AttalaCounty","BentonCounty","BolivarCounty","CalhounCounty","CarrollCounty","ChickasawCounty","ChoctawCounty","ClaiborneCounty","ClarkeCounty","ClayCounty","CoahomaCounty","CopiahCounty","CovingtonCounty","DeSotoCounty","ForrestCounty","FranklinCounty","GeorgeCounty","GreeneCounty","GrenadaCounty","HancockCounty","HarrisonCounty","HindsCounty","HolmesCounty","HumphreysCounty","IssaquenaCounty","ItawambaCounty","JacksonCounty","JasperCounty","JeffersonCounty","JeffersonDavisCounty","JonesCounty","KemperCounty","LafayetteCounty","LamarCounty","LauderdaleCounty","LawrenceCounty","LeakeCounty","LeeCounty","LefloreCounty","LincolnCounty","LowndesCounty","MadisonCounty","MarionCounty","MarshallCounty","MonroeCounty","MontgomeryCounty","NeshobaCounty","NewtonCounty","NoxubeeCounty","OktibbehaCounty","PanolaCounty","PearlRiverCounty","PerryCounty","PikeCounty","PontotocCounty","PrentissCounty","QuitmanCounty","RankinCounty","ScottCounty","SharkeyCounty","SimpsonCounty","SmithCounty","StoneCounty","SunflowerCounty","TallahatchieCounty","TateCounty","TippahCounty","TishomingoCounty","TunicaCounty","UnionCounty","WalthallCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WilkinsonCounty","WinstonCounty","YalobushaCounty","YazooCounty"
"249",1137.9375,878.708333333333,1129.84583333333,996.329166666667,924.904166666666,1050.60833333333,962.170833333333,1011.95416666667,934.791666666667,972.966666666666,1091.34583333333,967.429166666667,942.554166666667,1006.75833333333,1068.62916666667,1032.16666666667,947.208333333333,1044.9375,1118.8125,1049.3375,1043.5375,1017.88333333334,1096.5375,1078.75416666667,1044.74583333333,1027.47916666667,1064.22916666667,1105.5125,882.141666666666,1052.45416666667,997.229166666667,1118.75416666667,1058.50416666667,1007.0375,971.5875,953.216666666667,1049.65416666667,947.308333333333,1067.74583333333,1022.66666666666,903.05,1028.55416666667,1093.8375,917.754166666667,1046.82083333333,1062.54583333333,929.1375,911.35,994.666666666667,988.154166666667,977.204166666667,934.1625,944.754166666667,988.7,1081.12083333333,1048.9375,1103.52916666667,924.945833333333,889.575,1009.71666666667,1024.82083333333,999.854166666667,1110.6625,1039.62916666667,1019.77916666667,1071.35416666667,1047.42083333333,1031.9,965.5,916.1625,864.35,972.041666666667,919.55,1082.1375,1077.85416666667,1068.72916666667,1003.3875,967.620833333333,1163.2375,976.754166666667,984.508333333333,1076.37083333333
"251",1525.5,1262.8625,1517.4125,1383.9,1311.60625,1441.9125,1343.6,1401.7125,1320.925,1360.525,1478.9125,1354.9875,1332.4125,1393.45,1456.2,1419.725,1333.9125,1432.4875,1506.375,1462.4,1431.4125,1414.925,1497.9875,1489.2125,1432.3125,1415.2875,1456.3875,1501.475,1263.875,1472.925,1384.7875,1506.325,1446.0625,1394.6,1359.15,1341.3125,1437.225,1334.875,1455.3125,1410.225,1284.9125,1420.725,1481.4125,1305.3125,1434.3875,1450.1125,1315.8375,1298.525,1382.075,1375.725,1364.7625,1321.725,1332.3125,1375.4125,1468.6875,1436.4875,1491.0875,1307.525,1271.7875,1396.425,1412.3875,1387.4125,1510.2125,1427.2,1407.3375,1463.2375,1443.8,1418.6,1352.2125,1302.8625,1245.8125,1358.7375,1303.225,1469.7125,1465.425,1466.2125,1390.95,1357.5,1550.8125,1364.3125,1372.60625,1466.925
"259",1504.45,1241.83333333333,1496.35,1362.85,1290.58333333333,1420.85,1322.55,1380.66666666667,1299.91666666667,1339.51666666667,1457.85,1333.95,1311.35,1372.41666666667,1435.15,1398.71666666667,1312.86666666667,1411.45,1485.35,1441.35,1410.35,1393.88333333333,1476.95,1468.16666666667,1411.25,1394.25,1435.35,1480.45,1242.85,1451.88333333333,1363.75,1485.3,1425.05,1373.55,1338.13333333333,1320.29166666667,1416.21666666667,1313.85,1434.26666666667,1389.21666666667,1263.86666666667,1399.71666666667,1460.35,1284.26666666667,1413.35,1429.06666666667,1294.8,1277.48333333333,1361.05,1354.71666666667,1343.75,1300.71666666667,1311.26666666667,1354.35,1447.65,1415.45,1470.05,1286.48333333333,1250.75,1375.38333333333,1391.35,1366.36666666667,1489.16666666667,1406.15,1386.31666666667,1442.23333333333,1422.75,1397.55,1331.15,1281.81666666667,1224.75,1337.73333333333,1282.21666666667,1448.65,1444.38333333333,1445.16666666667,1369.91666666667,1336.45,1529.75,1343.26666666667,1351.58333333333,1445.88333333333
"261",1061.36,714.19,1061.28,904.18,747.73,876.54,812.955,881.38,795.87,857.66,1011.47,902.89,812.89,828.1,992.06,967.66,768.59,980.39,1042.26,1010.29,979.31,849.6,1045.89,1037.11,964.88,906.56,916.6,943.85,737.59,1035.03,932.69,1033.16,993.98,942.49,852.07,777.43,985.12,882.79,1005.85,908.6,759.79,881.03,1017.26,787.02,937.56,998,751.94,771.96,875.76,889.32,912.68,818.09,829.42,810.06,1016.59,984.39,1042.59,778.1,734.79,831.1,962.01,935.32,931.04,977.85,955.28,1011.18,878.42,853.26,786.86,738.97,713.41,793.4,761.025,1017.59,997.99,900.85,938.87,837.79,1094.66,861.42,818.8,941.79
"262",1001.625,706.1125,1001.55,844.45,720.175,813.05,805.85,821.65,787.775,859.0625,951.75,909.075,804.8375,764.575,932.3125,960.05,708.85,990.2625,982.4875,1016.4875,985.525,789.8625,1055.75,1047,905.15,846.8,849.8,880.35,759.9,1041.2375,938.8875,973.4125,962.075,948.7125,869.875,770.275,995.0125,888.95,961.65,868.175,751.6875,814.275,957.55,805.5375,877.8,984.4625,740.0125,784.2875,816.0125,887.2625,909.85,835.9,821.35,750.3375,1026.45,1001.2375,982.85,750.5625,726.7125,771.3625,911.3,894.375,867.55,935.3125,922.275,1021.025,814.9125,793.55,727.125,711.4625,724.4125,729.875,733.475,1001.7625,938.2625,837.35,945.05,837.6625,1034.9375,853.35,780.6625,882.0625
"269",1123.38153846154,817.067692307692,1123.29230769231,966.193846153846,838.038461538462,934.793846153846,917.8,943.393846153846,898.729230769231,967.586153846154,1073.49384615385,1015.45076923077,915.778461538462,886.336923076923,1054.07230769231,1070.63692307692,830.603076923077,1094.28153846154,1104.25615384616,1127.18461538462,1091.87384615385,911.610769230769,1159.77384615385,1151,1026.89230769231,968.566153846154,971.566153846154,1002.09384615385,858.981538461539,1153.56153846154,1044.96923076923,1095.17384615385,1080.93230769231,1055.06461538462,967.283076923077,882.248461538461,1099.02153846154,994.403076923077,1082.73230769231,989.921538461538,862.658461538462,936.053846153846,1079.28153846154,906.18,999.566153846154,1098.40153846154,855.781538461539,886.550769230769,937.773846153846,997.089230769231,1019.00615384615,933.312307692308,932.296923076923,872.086153846154,1130.47538461538,1103.52615384615,1104.60307692308,868.426153846154,837.670769230769,893.110769230769,1032.50923076923,1015.42307692308,989.293846153846,1056.37384615385,1041.96307692308,1125.04461538462,936.675384615385,915.283076923077,848.884615384615,829.307692307692,828.069230769231,851.633846153846,851.33923076923,1115.58615384615,1060.01384615385,959.095384615385,1051.41538461538,947.790769230769,1156.68769230769,964.296923076923,901.533076923077,1003.81384615385
"271",1104.87894736843,875.521052631579,1136.86578947368,979.765789473684,885.65,948.365789473685,941.165789473685,956.965789473684,957.171052631579,994.384210526315,1084.35263157895,1086.11842105263,974.226315789474,899.902631578947,1067.66315789474,1095.36578947368,844.165789473685,1131.36578947368,1117.84473684211,1183.46315789474,1149.6052631579,925.171052631579,1196.85789473685,1188.06578947369,1040.46578947369,982.152631578947,985.152631578947,1023.00263157895,939.215789473684,1217.06315789474,1080.86578947368,1099.99736842105,1097.43157894737,1098.37368421052,1039.26315789474,905.642105263158,1136.07368421053,1060.90526315789,1096.96578947369,1003.49210526316,921.105263157895,949.644736842105,1092.86578947368,983.526315789474,1013.15526315789,1120.26578947368,875.352631578947,957.852631578947,951.363157894737,1022.56578947368,1046.68421052631,1005.31315789474,990.726315789474,885.665789473685,1167.55263157895,1147.77631578948,1118.16578947368,926.384210526315,896.126315789474,906.671052631579,1046.65526315789,1029.73947368421,1008.6947368421,1070.66315789474,1057.61052631579,1162.11315789474,950.265789473684,928.865789473685,862.465789473684,880.826315789474,899.926315789474,865.205263157895,914.442105263158,1137.06578947369,1061.72894736842,975.057894736843,1122.06578947368,972.973684210526,1131.26315789474,1011.26578947369,915.976315789474,1017.37368421052
"279",1180.81470588236,974.894852941177,1220.82058823529,1076.90220588235,979.233823529412,1045.50367647059,1038.30220588235,1054.10220588236,1049.58823529412,1091.53602941176,1160.48235294118,1177.625,1068.82205882353,997.044852941177,1164.77720588235,1192.50367647059,941.317647058823,1228.48455882353,1198.92352941177,1280.58382352941,1243.23897058824,1022.32867647059,1293.97205882353,1285.20220588235,1137.60220588236,1079.27132352941,1075.19852941176,1101.85882352941,1033.80147058824,1314.18014705882,1178.01470588235,1175.82058823529,1194.55588235294,1194.38602941176,1133.87573529412,1002.75588235295,1233.22794117647,1153.1294117647,1194.11838235294,1100.63602941176,1015.69264705882,1046.76397058823,1189.99044117647,1078.14632352941,1110.27279411764,1217.40220588235,972.472794117647,1052.46544117647,1048.48235294118,1119.71397058824,1143.83455882353,1099.89852941177,1085.34411764706,982.794117647059,1264.66985294118,1244.92794117647,1215.31470588235,1021.2830882353,995.499264705883,1003.82867647059,1143.77132352941,1126.85735294118,1089.1205882353,1167.77720588235,1154.7455882353,1259.2455882353,1047.38382352941,1025.99264705883,959.594117647059,980.239705882353,999.322794117647,962.344852941176,1007.55147058824,1234.21617647058,1136.9875,1056.35367647059,1213.59926470588,1070.12794117647,1207.78088235294,1107.21470588235,1013.12720588235,1107.225
"291",663.880769230769,566.223076923077,715.253846153846,629.338461538462,540.615384615385,599.861538461538,590.738461538462,606.538461538462,601.123076923077,643.953846153846,646.253846153846,730.315384615385,638.576923076923,551.384615384615,716.292307692308,744.938461538462,493.746153846154,780.9,689.253846153846,833,795.630769230769,574.746153846154,846.392307692308,837.630769230769,689.692307692308,631.692307692308,588.661538461538,593,603.553846153846,866.6,730.446153846154,660.592307692308,746.961538461538,745.815384615385,703.623076923077,555.161538461538,785.653846153846,708.492307692308,745.638461538461,653.053846153846,585.423076923077,601.092307692308,741.5,647.907692307692,662.692307692308,769.838461538462,524.892307692308,622.215384615385,600.9,672.146153846154,696.253846153846,669.653846153846,655.107692307692,535.215384615385,817.084615384615,797.353846153846,766.838461538462,575.953846153846,586.823076923077,558.7,696.192307692308,679.261538461538,582.8,720.2,707.153846153846,811.653846153846,601.723076923077,580.423076923077,512.015384615385,565.407692307692,590.661538461538,514.761538461538,561.846153846154,785.738461538462,620.546153846154,551.253846153846,766.3,622.553846153846,689.880769230769,660.846153846154,565.553846153846,640.315384615385
"292",604.8875,336.5875,604.7875,447.7,350.55,416.3,409.0875,424.9,418.25,462.3375,554.9875,547.175,435.2875,367.8375,535.575,563.2875,312.125,599.275,585.7125,651.3875,613.9875,393.1375,664.775,655.9875,508.4,450.075,453.075,483.5875,400.275,684.9875,548.825,576.6875,565.35,564.1875,500.3375,373.55,604.0375,521.975,564.925,471.4375,382.1625,417.5625,560.7875,444.625,481.075,588.2,343.275,418.9375,419.275,490.5,514.6375,466.375,451.825,353.5875,635.475,615.7375,586.1375,394.3375,357.1875,374.6375,514.575,497.6625,470.8,538.575,525.55,630.05,418.1875,396.7875,330.3875,341.925,360.9875,333.15,380.225,605.0125,541.5375,440.5875,583.1375,440.9375,638.1875,479.225,383.9375,485.3375
"299",597.498404255319,410.394680851064,630.775531914894,493.655319148936,403.398936170213,460.381914893617,455.053191489362,469.907446808511,466.304255319149,508.281914893617,568.077659574468,595.541489361702,494.793617021277,411.924468085106,576.134042553191,606.078723404255,358.06170212766,642.056382978723,609.656382978723,694.152127659574,658.364893617021,439.070212765957,707.547872340426,698.78085106383,549.665957446809,493.522340425532,486.273404255319,503.03085106383,459.774468085106,727.757446808511,593.445744680851,584.697872340426,608.129787234043,608.553191489362,559.85,419.501063829787,646.797872340426,572.53085106383,605.467021276596,517.38085106383,441.667021276596,461.641489361702,601.347872340426,504.115957446809,524.925531914894,630.982978723404,389.21914893617,478.436170212766,465.228723404255,536.462765957447,560.58085106383,525.877659574468,511.313829787234,399.53829787234,678.248936170213,658.496808510638,626.665957446809,440.281914893617,430.994680851064,419.396808510638,557.346808510638,543.602127659574,491.326595744681,581.356382978723,570.176595744681,672.81914893617,462.257446808511,441.077659574468,376.337234042553,410.540425531915,434.815957446808,378.691489361702,426.16170212766,645.568085106383,547.454255319149,461.314893617021,630.522340425532,486.870212765957,626.877659574468,525.162765957447,429.86914893617,518.235106382979
"300",1913.40357142857,1773.56607142857,1917.66875,1821.28928571429,1735.13035714286,1789.48214285714,1782.68928571429,1798.49464285714,1793.46607142857,1835.91785714286,1848.05714285714,1922.75178571429,1829.87678571429,1741.01964285714,1909.1625,1936.89285714286,1685.7,1972.86428571429,1891.68482142857,2024.96785714286,1987.59285714286,1766.71071428571,2070.1375,2029.59285714286,1881.99464285714,1823.64821428571,1790.45892857143,1794.79107142857,1794.85535714286,2058.56428571429,1922.40535714286,1862.37857142857,1938.94107142857,1937.77857142857,1894.93035714286,1747.1375,1977.61071428571,1901.94642857143,1938.50357142857,1845.01785714286,1776.74642857143,1790.73392857143,1934.375,1839.19821428571,1854.64821428571,1961.78928571429,1716.85535714286,1813.51785714286,1792.86428571429,1864.1,1888.21964285714,1860.95535714286,1846.40535714286,1727.18214285714,2009.05178571429,1989.30714285714,1959.69821428571,1767.91785714286,1794.1625,1748.21071428571,1888.14821428571,1871.23571428571,1784.59464285714,1912.1625,1899.13035714286,2003.63035714286,1791.35535714286,1770.37678571429,1703.97857142857,1778.90535714286,1797.99464285714,1706.73035714286,1753.80714285714,1978.6,1822.32321428571,1753.05714285714,1958.73035714286,1814.51071428571,1939.40357142857,1852.80714285714,1757.51071428571,1821.71428571429
"311",859.716666666667,767.133333333333,911.05,814.85,728.65,783.45,776.25,792.05,787.016666666667,829.45,842.083333333333,916.316666666667,823.45,734.95,902.733333333333,930.45,679.25,966.433333333333,885.083333333333,1018.53333333333,981.15,760.25,1031.91666666667,1023.15,875.55,817.216666666667,784.5,788.85,788.416666666667,1052.13333333333,915.95,856.433333333333,932.45,931.35,888.45,740.666666666667,971.15,895.5,932.05,838.55,770.3,784.7,927.95,832.75,848.216666666667,955.35,710.416666666667,807.05,786.433333333333,857.65,881.75,854.516666666667,839.95,720.733333333333,1002.61666666667,982.85,953.25,761.45,787.733333333333,741.75,881.716666666667,864.75,778.65,905.733333333333,892.65,997.15,785.316666666667,763.95,697.533333333333,772.45,791.55,700.25,747.35,972.15,816.35,747.083333333333,952.25,808.05,885.716666666667,846.35,751.05,815.75
"319",1037.42068965517,926.601149425287,1078.27356321839,974.350574712644,888.189655172414,942.594252873563,935.74367816092,952.822988505747,946.532183908046,988.979310344828,1000.50114942529,1075.82298850575,982.934482758621,894.13908045977,1054.26436781609,1086.37011494253,838.757471264368,1122.35632183908,1052.29597701149,1174.45632183908,1140.43563218391,919.766666666667,1193.09195402299,1179.07011494253,1028.60459770115,974.703448275862,942.902298850575,947.229885057471,947.926436781609,1208.05517241379,1075.7724137931,1014.82183908046,1088.41954022989,1090.62873563218,1047.9908045977,900.2,1127.08965517241,1055.01264367816,1083.59425287356,998.07816091954,929.812643678161,943.862068965517,1079.46666666667,992.25632183908,1005.72873563218,1111.2724137931,869.926436781609,966.57816091954,945.929885057471,1017.15747126437,1041.2816091954,1014.02183908046,999.454022988506,880.237931034483,1158.54942528736,1138.7908045977,1104.7908045977,920.97816091954,947.198850574713,901.735632183908,1037.65057471264,1024.3,937.028735632184,1061.65402298851,1052.50574712644,1153.11379310345,944.479310344828,923.051724137931,857.03908045977,931.925287356322,951.014942528736,863.233333333333,906.85632183908,1123.69425287356,974.759770114943,905.501149425287,1112.76551724138,967.565517241379,1063.42068965517,1005.85632183908,910.565517241379,974.149425287356
"321",1722.75,1802,1779.4,1858.3,1772.15,1769,1819.7,1796.5,1830.5,1872.95,1728.9,1855.7,1866.9,1720.55,1756.9,1804.8,1722.7,1840.8,1753.45,1892.9,1879.1,1803.75,1874.1,1897.3,1737.1,1795.6,1765.9,1741,1831.9,1926.3,1818.2,1743.2,1806.85,1829.3,1867.05,1784.2,1845.55,1837.8,1786.2,1798.95,1813.8,1770.3,1782.1,1876.2,1763.1,1829.7,1753.9,1850.55,1829.9,1824,1812.1,1898,1883.4,1764.2,1877,1857.25,1807.4,1804.95,1822.6,1734.25,1756.1,1792.7,1760,1780.1,1794.95,1871.55,1770.9,1750.7,1741,1791.3,1826.4,1721.9,1790.8,1826.3,1703.15,1728.5,1859.75,1851.55,1748.75,1839.4,1794.55,1760.15
"329",1952.76666666667,2024.48,2009.41,2066.95333333333,1980.77333333333,2004.92666666667,2028.35333333333,2024.09333333333,2039.14,2081.56,1958.89333333333,2095.48666666667,2075.54666666667,1956.46,1986.93333333333,2034.84,1931.35333333333,2070.82666666667,1983.44666666666,2122.93333333333,2109.13333333333,2012.35333333333,2104.07333333333,2127.34,1967.13333333333,2028.47333333333,2001.78666666667,1988.58666666667,2040.53333333333,2156.32666666667,2070.37333333333,1973.22666666667,2036.88,2059.33333333333,2101.35333333333,1992.78,2075.54666666667,2076.62,2016.24,2041.74,2022.41333333333,2006.2,2012.13333333333,2084.85333333333,2011.01333333333,2059.74,1962.53333333333,2059.16,2038.54666666667,2064.03333333333,2054.85333333333,2106.63333333333,2092.05333333333,1972.84666666667,2107.02,2087.24,2037.44,2013.56,2045.08,1961.46666666667,1986.12,2036.32666666667,1995.92666666667,2010.13333333333,2047.08666666667,2101.56,2006.82,1980.20666666667,1949.64666666667,2016.69333333333,2048.89333333333,1941.46666666667,1999.45333333333,2056.34,1933.14,1964.38666666667,2110.16666666667,2060.16,1978.76666666667,2072.86666666667,2003.16,2010.84
"331",1569.04,1306.4,1560.94,1427.44,1355.15,1485.44,1387.14,1445.24,1364.48,1404.08,1522.44,1398.54,1375.94,1436.98,1499.74,1463.28,1377.46,1476.04,1549.93,1505.94,1474.94,1458.46,1541.54,1532.74,1475.84,1458.84,1499.94,1545.02,1307.44,1516.46,1428.34,1549.86,1489.62,1438.14,1402.7,1384.85,1480.78,1378.44,1498.86,1453.78,1328.46,1464.28,1524.94,1348.86,1477.94,1493.64,1359.39,1342.08,1425.62,1419.28,1408.3,1365.28,1375.86,1418.94,1512.24,1480.04,1534.64,1351.08,1315.34,1439.96,1455.94,1430.96,1553.74,1470.74,1450.88,1506.8,1487.34,1462.14,1395.74,1346.41,1289.34,1402.3,1346.78,1513.24,1508.96,1509.74,1434.48,1401.04,1594.34,1407.86,1416.15,1510.46
"339",1582.04,1319.38,1573.96,1440.4,1346.55,1476.88,1400.14,1458.26,1377.48,1417.08,1535.46,1411.5,1388.94,1428.4,1512.72,1476.28,1368.88,1489,1562.89,1518.9,1487.96,1449.88,1554.5,1545.76,1488.86,1471.8,1512.9,1558,1320.38,1529.48,1441.3,1562.86,1502.58,1451.14,1415.68,1376.25,1493.76,1391.38,1511.86,1466.78,1341.46,1477.26,1537.94,1361.86,1490.9,1506.64,1350.76,1355.08,1438.6,1432.26,1421.28,1378.28,1388.86,1410.36,1525.2,1493,1547.6,1364.08,1328.3,1431.38,1468.9,1443.96,1534.14,1483.72,1463.88,1519.78,1478.74,1453.56,1387.14,1337.83,1302.32,1393.7,1359.78,1526.22,1521.98,1501.16,1447.48,1414.04,1607.32,1420.86,1407.55,1523.48
"341",1280.1,1017.47142857143,1272.00714285714,1138.49285714286,1066.20714285714,1196.50714285714,1098.2,1156.30714285714,1075.55714285714,1115.15714285714,1233.50714285714,1109.59285714286,1087,1148.05714285714,1210.8,1174.35,1088.52142857143,1187.09285714286,1260.98214285714,1216.99285714286,1186.00714285714,1169.54285714286,1252.59285714286,1243.80714285714,1186.90714285714,1169.88571428571,1210.98571428571,1256.07857142857,1018.47857142857,1225.1,1139.38571428571,1260.93571428571,1200.65714285714,1149.2,1113.75714285714,1095.92142857143,1191.84285714286,1089.47857142857,1209.92857142857,1164.85,1039.51428571429,1175.34285714286,1236,1059.92857142857,1188.98571428571,1204.7,1070.43571428571,1053.15,1136.67857142857,1130.34285714286,1119.37142857143,1076.35,1086.92857142857,1130,1223.29285714286,1191.09285714286,1245.69285714286,1062.15,1026.38571428571,1151.04285714286,1166.98571428571,1142.02142857143,1264.80714285714,1181.8,1161.95714285714,1217.85714285714,1198.4,1173.2,1106.8,1057.475,1000.4,1113.35714285714,1057.85,1224.3,1220.04285714286,1220.80714285714,1145.55714285714,1112.1,1305.4,1118.92857142857,1127.20714285714,1221.54285714286
"342",1228.8,966.185714285714,1220.7,1087.2,1014.88571428572,1145.2,1046.9,1105,1024.22857142857,1063.82857142857,1182.2,1058.3,1035.7,1096.74285714286,1159.5,1123.02857142857,1037.2,1135.8,1209.68571428571,1165.7,1134.7,1118.22857142857,1201.3,1192.5,1135.6,1118.6,1159.7,1204.78571428571,967.185714285714,1141.92857142857,1088.1,1209.6,1149.35714285714,1097.9,1062.42857142857,1044.62142857143,1140.5,1038.18571428571,1158.6,1113.52857142857,988.2,1124,1184.7,1008.6,1137.7,1153.4,1019.15,1001.82857142857,1085.38571428571,1079,1068.07142857143,1025.02857142857,1035.6,1078.7,1171.98571428571,1139.8,1194.38571428571,1010.82857142857,975.085714285714,1099.72857142857,1115.7,1090.7,1213.5,1130.5,1110.64285714286,1166.54285714286,1147.1,1121.9,1055.5,1006.15,949.1,1062.04285714286,1006.52857142857,1173,1168.72857142857,1169.5,1094.24285714286,1060.8,1254.1,1067.6,1075.87857142857,1170.22857142857
"350",1013.68939393939,1123.12424242424,1071.12424242425,1137.16666666667,1093.26818181818,1066.54090909091,1135.46060606061,1094.10606060606,1147.8196969697,1157.62575757575,1019.82575757576,1146.63787878788,1171.76363636364,1041.67424242424,1047.85,1095.76666666667,1043.85606060606,1131.75303030303,1044.37121212121,1183.85,1170.06818181818,1114.64545454545,1157.17121212121,1180.43787878787,1028.04696969696,1091.68333333333,1062.96212121213,1031.92575757576,1153.01969696969,1209.41969696969,1109.17727272728,1034.15303030303,1097.80757575758,1120.26060606061,1157.99242424242,1105.28636363636,1136.48030303031,1128.75303030303,1077.17727272728,1089.88636363636,1134.89848484848,1069.51818181818,1073.0590909091,1176.43333333333,1054.00454545454,1120.6696969697,1075.01969696969,1165.96060606061,1127.13484848484,1114.97727272728,1103.00454545454,1180.60757575757,1174.72121212121,1085.34090909091,1161.76212121212,1148.18636363637,1098.72575757575,1126.06515151516,1143.72878787878,1055.36363636364,1047.04393939394,1083.67727272728,1048.82878787879,1071.04696969696,1085.89848484849,1162.21363636364,1066.29242424243,1065.17878787879,1062.13484848484,1112.45303030303,1147.54696969697,1043.00454545454,1111.95303030303,1117.27424242425,994.084848484849,1025.44848484848,1150.69848484848,1151.99090909091,1039.68939393939,1130.37424242425,1113.21666666666,1051.08939393939
"361",1435.2,1148.74,1427.1,1293.6,1186.67,1316.98,1240.29,1304.76,1221.73,1270.22,1388.6,1264.7,1242.1,1268.52,1365.9,1329.42,1209.01,1342.2,1416.07,1372.1,1341.1,1290.02,1407.7,1398.92,1342.01,1322.59,1351.43,1394.12,1166.69,1382.62,1294.49,1416.02,1355.74,1304.3,1268.82,1216.38,1346.92,1244.57,1365.02,1319.92,1186.86,1315.77,1391.1,1215.02,1344.09,1359.82,1190.92,1201.28,1289.17,1285.42,1274.44,1231.42,1242.02,1250.48,1378.39,1346.2,1400.79,1205.295,1165.78,1271.52,1322.09,1297.12,1375.63,1336.9,1317.03,1372.93,1318.87,1293.68,1227.27,1177.955,1147.4,1233.82,1192.96,1379.4,1375.12,1341.3,1300.63,1267.2,1460.5,1274.02,1247.67,1370.26
"362",1223.4,874.8,1223.33333333333,1066.23333333333,908.316666666667,1038.6,973.566666666666,1043.43333333333,956.466666666667,1018.26666666667,1173.5,1063.46666666667,973.5,990.166666666667,1154.1,1128.26666666667,930.633333333333,1141,1204.26666666667,1170.9,1139.93333333333,1011.63333333333,1206.46666666667,1197.73333333333,1126.93333333333,1068.56666666667,1083.56666666667,1105.93333333333,898.166666666667,1195.63333333333,1093.3,1195.2,1154.56666666667,1103.1,1012.66666666667,938.016666666667,1145.73333333333,1043.36666666667,1163.83333333333,1060.63333333333,920.366666666667,1047.93333333333,1179.3,947.633333333333,1099.56666666667,1158.6,912.533333333334,932.533333333333,1037.8,1049.93333333333,1073.26666666667,978.666666666667,990.033333333333,972.1,1177.2,1145,1204.63333333333,938.7,895.4,993.133333333333,1120.9,1095.93333333333,1093.1,1135.7,1115.86666666667,1171.76666666667,1040.5,1015.3,948.9,899.583333333333,874,955.466666666667,921.616666666667,1178.2,1160.03333333333,1062.93333333333,1099.46666666667,998.4,1256.7,1022.03333333333,969.316666666667,1103.83333333333
"363",1325.26923076923,1062.66153846154,1317.19615384616,1183.66923076923,1111.38461538462,1241.69615384616,1143.37692307692,1201.5,1120.71538461539,1160.31538461539,1278.69615384616,1154.76923076923,1132.16923076923,1193.23461538462,1255.96923076923,1219.51538461538,1133.70769230769,1232.26923076923,1306.16538461538,1262.16923076923,1231.19615384616,1214.71538461539,1297.76923076923,1289,1232.10384615385,1215.06923076923,1256.16923076923,1301.26923076923,1063.66923076923,1272.71538461539,1184.56923076923,1306.11153846154,1245.84230769231,1194.37692307692,1158.93076923077,1141.10769230769,1237.00769230769,1134.66923076923,1255.10769230769,1210.01538461538,1084.70769230769,1220.50769230769,1281.16923076923,1105.10769230769,1234.16923076923,1249.88846153846,1115.61923076923,1098.31538461539,1181.86923076923,1175.50769230769,1164.5576923077,1121.51538461538,1132.10769230769,1175.16923076923,1268.46923076923,1236.26923076923,1290.86923076923,1107.31538461539,1071.56923076923,1196.21538461539,1212.16923076923,1187.20769230769,1310,1226.96923076923,1207.12307692308,1263.01923076923,1243.56923076923,1218.37692307692,1151.97692307692,1102.65769230769,1045.57692307692,1158.51923076923,1103.01538461538,1269.47692307692,1265.21538461539,1266,1190.73461538462,1157.26923076923,1350.57692307692,1164.10769230769,1172.38461538462,1266.71538461539
"364",1297.775,949.175,1297.7,1140.5875,982.6625,1112.9875,1047.94375,1117.8,1030.8,1092.6,1247.9,1137.8625,1047.875,1064.5125,1228.475,1202.6,1005,1215.375,1278.63125,1245.275,1214.3,1086,1280.8625,1272.0875,1201.3,1142.9625,1157.9625,1180.3,972.5625,1268.56875,1167.65,1269.575,1228.9125,1177.4875,1087.0125,1012.3625,1220.1,1117.725,1238.2,1135,994.725,1122.3,1253.6875,1022,1173.9625,1232.9875,986.90625,1006.9,1112.175,1124.3,1147.6125,1053.075,1064.4,1046.4875,1251.575,1219.375,1279,1013.05,969.775,1067.5,1195.25,1170.3,1167.4875,1210.075,1190.2125,1246.1125,1114.875,1089.6875,1023.275,973.95,948.4,1029.8,995.95625,1252.5875,1234.4,1137.3,1173.8,1072.775,1331.0875,1096.4,1043.6625,1178.2
