"FAFZone","AdamsCounty","AsotinCounty","BentonCounty","ChelanCounty","ClallamCounty","ClarkCounty","ColumbiaCounty","CowlitzCounty","DouglasCounty","FerryCounty","FranklinCounty","GarfieldCounty","GrantCounty","GraysHarborCounty","IslandCounty","JeffersonCounty","KingCounty","KitsapCounty","KittitasCounty","KlickitatCounty","LewisCounty","LincolnCounty","MasonCounty","OkanoganCounty","PacificCounty","PendOreilleCounty","PierceCounty","SanJuanCounty","SkagitCounty","SkamaniaCounty","SnohomishCounty","SpokaneCounty","StevensCounty","ThurstonCounty","WahkiakumCounty","WallaWallaCounty","WhatcomCounty","WhitmanCounty","YakimaCounty"
"460",1202.14090909091,1159.89848484849,1271.75606060606,1313.65757575758,1541.42575757576,1474.3,1246.93787878787,1515.75606060606,1252.11212121212,1238.44393939394,1245.42575757576,1180.15757575758,1236.13484848484,1494.98333333333,1451.17575757576,1505.18333333333,1395.52575757576,1458.81212121213,1305.98787878788,1379.89848484849,1451.98333333333,1170.65757575758,1476.01363636363,1274.54242424243,1532.18333333333,1165.43787878787,1419.13484848484,1499.91363636363,1464.50151515151,1441.78636363636,1422.51363636363,1122.11212121212,1182.23333333333,1450.03484848485,1548.26515151516,1281.38636363636,1490.22424242424,1180.1909090909,1335.64090909091
"471",2198.86666666667,2156.63333333333,2160.76666666667,2310.36666666667,2510.86666666667,2304.23333333333,2157.06666666667,2348.46666666667,2248.83333333333,2235.16666666667,2170.16666666667,2200.53333333333,2232.86666666667,2439.16666666667,2420.56666666667,2474.56666666667,2364.96666666667,2428.23333333333,2275.4,2219.8,2383.13333333333,2167.36666666667,2437.53333333333,2271.26666666667,2414.16666666667,2162.16666666667,2388.56666666667,2469.33333333333,2433.93333333333,2271.66666666667,2391.93333333333,2118.83333333333,2178.96666666667,2406.76666666667,2375.36666666667,2130.93333333333,2459.66666666667,2176.9,2226.03333333333
"472",2284.81176470588,2242.55588235294,2246.72058823529,2396.31470588235,2596.79705882353,2390.16176470588,2243.03235294118,2434.42058823529,2334.76764705882,2321.11470588235,2256.09117647059,2286.46764705882,2318.80294117647,2525.13235294118,2506.53235294118,2560.54411764706,2450.88529411765,2514.17941176471,2361.35,2305.76176470588,2469.05588235294,2253.31470588235,2523.46764705882,2357.21176470588,2500.13235294118,2248.10294117647,2474.50294117647,2555.26764705882,2519.85588235294,2357.63235294118,2477.87941176471,2204.76764705882,2264.90882352941,2492.70294117647,2461.32647058823,2216.85588235294,2545.59117647059,2262.85,2311.99705882353
"473",2419.93846153846,2377.7,2404.46153846154,2531.43846153846,2751.09230769231,2547.9,2400.78461538462,2592.16153846154,2469.92307692308,2456.23846153846,2413.83076923077,2403.40769230769,2453.93846153846,2682.9,2660.83846153846,2714.84615384615,2605.19230769231,2668.47692307692,2515.66153846154,2463.50769230769,2626.80769230769,2388.43846153846,2680.25384615385,2492.33846153846,2657.9,2383.23846153846,2628.80769230769,2709.59230769231,2674.16153846154,2515.4,2632.17692307692,2339.92307692308,2400.03076923077,2650.28461538462,2619.06153846154,2374.6,2699.89230769231,2397.99230769231,2469.73076923077
"479",2316.64032258065,2274.39838709677,2284.84677419355,2428.15483870968,2632.79516129032,2428.28870967742,2281.17338709678,2472.5435483871,2366.60887096774,2352.93870967742,2294.20322580645,2313.73387096774,2350.62580645161,2563.27741935484,2542.5620967742,2596.56774193548,2486.8935483871,2550.18629032258,2397.37096774194,2343.88870967742,2507.18709677419,2285.15483870968,2560.76290322581,2389.04032258065,2538.27741935484,2279.92419354839,2510.5064516129,2591.28790322581,2555.88064516129,2395.77741935484,2513.88467741936,2236.60887096774,2296.72741935484,2530.74516129032,2499.46290322581,2254.99032258065,2581.5935483871,2294.6935483871,2350.10483870968
"481",2009.26,1971.18,1946.58,2092.78,2296.64,2089.98,1942.88,2134.28,2155.74,2160.72,1955.94,1986.3,2023.54,2224.98,2206.38,2260.38,2150.72,2214,2061.18,2005.6,2168.9,2092.94,2223.3,2196.84,2199.98,2087.72,2174.34,2255.12,2219.7,2057.48,2177.72,2044.4,2104.52,2192.54,2161.18,1916.68,2245.42,2102.46,2011.84
"482",2330.2,2287.95,2275.3,2421.5,2625.4,2418.75,2271.6,2463,2380.2,2366.5,2284.7,2315.075,2364.2,2553.7,2535.1,2589.125,2479.5,2542.8,2389.95,2334.375,2497.675,2298.7,2552.075,2402.6,2528.7,2293.5,2503.1,2583.875,2548.45,2386.2,2506.5,2250.2,2310.3,2521.3,2489.9,2245.45,2574.2,2308.25,2340.6
"483",2174.31666666667,2136.23333333333,2111.63333333333,2257.85,2461.71666666667,2255.1,2107.96666666667,2299.35,2254.31666666667,2298.275,2121.01666666667,2151.41666666667,2188.61666666667,2390.06666666667,2371.46666666667,2425.5,2315.81666666667,2379.11666666667,2226.3,2170.71666666667,2334.01666666667,2230.49166666666,2388.41666666667,2334.375,2365.06666666667,2225.26666666667,2339.41666666667,2420.21666666667,2384.8,2222.56666666667,2342.81666666667,2181.96666666667,2242.06666666667,2357.61666666667,2326.25,2081.8,2410.51666666667,2174.25,2176.91666666667
"484",2010.16842105263,1966.50526315789,1948.16842105263,2094.36842105263,2298.22631578947,2091.61578947368,1944.47894736842,2135.86842105263,2063.36315789474,2049.71052631579,1957.52105263158,1987.92105263158,2040.21052631579,2226.59473684211,2207.97894736842,2261.99473684211,2152.32631578947,2215.62105263158,2062.80526315789,2007.21578947368,2170.51578947368,1981.91578947368,2224.92105263158,2085.81052631579,2201.59473684211,1976.7,2175.96315789474,2256.72105263158,2221.31578947368,2059.08947368421,2179.32105263158,1933.36315789474,1993.50526315789,2194.16315789474,2162.77894736842,1918.32105263158,2247.02105263158,1991.44736842105,2013.42631578947
"485",1609.45,1571.35,1546.75,1692.95,1896.75,1690.15,1543.05,1734.45,1689.35,1756.75,1556.05,1586.45,1623.65,1825.15,1806.55,1860.55,1750.85,1814.15,1661.35,1605.75,1769.05,1688.95,1823.45,1742.5,1800.15,1683.65,1774.5,1855.25,1819.85,1657.65,1777.85,1640.35,1700.5,1792.65,1761.35,1516.85,1845.55,1609.35,1611.95
"486",2246.62857142857,2199.36428571429,2180.98571428571,2327.17857142857,2531.04285714286,2324.41428571429,2177.29285714286,2368.67857142857,2296.57142857143,2282.93571428571,2190.33571428571,2220.72857142857,2273.9,2459.39285714286,2440.79285714286,2494.79285714286,2385.12857142857,2448.42857142857,2295.59285714286,2240,2403.3,2215.14285714286,2457.72857142857,2319.02857142857,2434.39285714286,2209.91428571429,2408.75714285714,2489.52142857143,2454.10714285714,2291.89285714286,2412.12142857143,2166.57142857143,2226.72142857143,2426.96428571429,2395.59285714286,2151.10714285714,2479.83571428571,2224.65,2246.24285714286
"487",2068.2,2030.1,2005.5,2151.7,2355.5,2148.9,2001.8,2193.2,2148.1,2290.25,2014.8,2045.2,2082.4,2283.9,2265.3,2319.3,2209.6,2272.9,2120.1,2064.5,2227.8,2222.45,2282.2,2201.3,2258.9,2217.2,2233.3,2314,2278.6,2116.4,2236.6,2173.85,2234,2251.4,2220.1,1975.6,2304.3,2068.1,2070.7
"488",2018.3375,1980.2375,1955.6625,2101.8625,2305.725,2099.125,1952,2143.3625,2098.325,2142.2875,1965.025,1995.425,2032.625,2234.1125,2215.5,2269.5125,2159.825,2223.125,2070.325,2014.725,2178.025,2074.525,2232.425,2178.3875,2209.1125,2069.275,2183.425,2264.225,2228.825,2066.6125,2186.825,2025.975,2086.075,2201.625,2170.3,1925.825,2254.525,2018.3,2020.925
"489",1890.43641025641,1848.04435897436,1828.12153846154,1974.32230769231,2178.19282051282,1971.56948717949,1824.44435897436,2015.82230769231,1958.86692307692,1987.18410256411,1837.49358974359,1867.87974358974,1909.96948717949,2106.55564102564,2087.94435897436,2141.95461538461,2032.29230769231,2095.58282051282,1942.76435897436,1887.17051282051,2050.47256410256,1919.39717948718,2104.87871794872,2008.40794871794,2081.55564102564,1914.17461538461,2055.90128205128,2136.68179487179,2101.27051282051,1939.05615384615,2059.27974358974,1870.85717948718,1930.97615384616,2074.10076923077,2042.73358974359,1798.26948717949,2126.99307692308,1899.30025641025,1893.39128205128
"491",708.19,670.09,645.51,791.71,995.58,788.97,641.83,833.21,788.17,858.55,654.87,685.27,722.48,923.93,905.33,959.33,849.68,912.97,760.15,704.57,867.86,787.88,922.27,841.28,898.93,785.54,873.28,954.07,918.66,756.43,876.67,742.23,802.34,891.48,860.12,615.66,944.37,708.13,710.78
"499",875.378947368421,837.284210526316,812.68947368421,958.889473684211,1162.75789473684,956.136842105263,809.005263157895,1000.38947368421,955.347368421053,1019.37894736842,822.063157894737,852.452631578947,889.663157894737,1091.11052631579,1072.5,1126.51052631579,1016.85789473684,1080.15263157895,927.321052631579,871.731578947368,1035.03157894737,951.589473684211,1089.44736842105,1008.48421052632,1066.11052631579,946.363157894737,1040.46842105263,1121.25263157895,1085.83684210526,923.615789473684,1043.84736842105,903.047368421053,963.168421052632,1058.66842105263,1027.28947368421,782.842105263158,1111.55789473684,875.305263157895,877.957894736842
"500",2813.51428571429,2771.24285714286,2883.12142857143,2925.01428571429,3152.78571428571,3051.65714285714,2858.3,3095.92142857143,2863.47142857143,2849.81428571429,2856.78571428571,2791.51428571429,2847.5,3106.34285714286,3062.53571428571,3116.53571428571,3006.87857142857,3070.17857142857,2917.34285714286,2967.24285714286,3063.34285714286,2782.01428571429,3087.37142857143,2885.90714285714,3143.53571428571,2776.8,3030.5,3111.26428571429,3075.85714285714,3019.14285714286,3033.87142857143,2733.47142857143,2793.60714285714,3061.39285714286,3122.82857142857,2878.35714285714,3101.57857142857,2791.54285714286,2947.01428571429
"511",2690.16470588235,2647.90588235294,2743.24705882353,2801.67058823529,3029.44705882353,2888.35882352941,2734.24117647059,2932.61764705882,2740.13529411765,2726.47058823529,2733.44705882353,2668.17058823529,2724.14705882353,2982.99411764706,2939.18823529412,2993.2,2883.54705882353,2946.82352941176,2794.00588235294,2803.95882352941,2951.48823529412,2658.67058823529,2964.01764705882,2762.56470588235,2997.29411764706,2653.44705882353,2907.14705882353,2987.92941176471,2952.51176470588,2855.85882352941,2910.51764705882,2610.13529411765,2670.25882352941,2938.05882352941,2959.51764705882,2715.05882352941,2978.24705882353,2668.20588235294,2808.55882352941
"512",2749.05,2706.8,2808.71428571429,2860.56428571429,3088.30714285714,2952.14285714286,2793.82857142857,2996.41428571429,2799.00714285714,2785.35714285714,2792.30714285714,2727.06428571429,2783.02857142857,3041.87142857143,2998.07142857143,3052.07142857143,2942.42142857143,3005.70714285714,2852.88571428571,2867.75,2998.87142857143,2717.56428571429,3022.9,2821.45,3062.12142857143,2712.32857142857,2966.02857142857,3046.80714285714,3011.4,2919.62142857143,2969.4,2669.00714285714,2729.12857142857,2996.93571428571,3023.32142857143,2778.84285714286,3037.12142857143,2727.08571428571,2873.15714285714
"513",2585.27058823529,2543.03529411765,2654.88823529412,2696.77647058824,2924.56470588235,2823.44117647059,2630.06470588235,2867.68823529412,2635.24705882353,2621.57647058824,2628.56470588235,2563.27647058824,2619.26470588235,2878.12352941176,2834.3,2888.31764705882,2778.66470588235,2841.95294117647,2689.12941176471,2739.03529411765,2835.12352941176,2553.77647058824,2859.15294117647,2657.67058823529,2915.31764705882,2548.56470588235,2802.26470588235,2883.05294117647,2847.64117647059,2790.92352941176,2805.65294117647,2505.24705882353,2565.36470588235,2833.16470588235,2894.58823529412,2650.14117647059,2873.36470588235,2563.32941176471,2718.77058823529
"519",2587.48430232558,2545.24593023256,2632.32325581395,2698.99534883721,2926.76046511628,2779.75174418605,2623.92906976744,2824.00465116279,2637.4523255814,2623.78139534884,2626.49186046511,2565.49534883721,2621.47325581395,2878.80174418604,2836.5226744186,2890.53662790697,2780.86162790697,2844.15290697674,2691.34127906976,2695.35348837209,2845.03081395349,2555.99534883721,2861.35290697674,2659.88430232558,2886.99709302326,2550.76976744186,2804.47325581395,2885.2511627907,2849.84651162791,2747.23895348837,2807.85290697674,2507.4523255814,2567.57209302326,2835.37325581395,2850.91627906977,2606.45,2875.56046511627,2565.54127906976,2697.3523255814
"540",2423.22,2380.97818181818,2484.93636363637,2534.72545454545,2762.49545454545,2636.68181818182,2466.30909090909,2680.92909090909,2473.18363636363,2459.51818181818,2466.28454545454,2401.22545454545,2457.20909090909,2716.29636363637,2672.24727272727,2726.25636363637,2616.6,2679.88363636364,2527.07090909091,2552.28545454546,2679.37272727273,2391.72545454545,2697.08727272727,2495.61636363636,2742.44181818182,2386.51090909091,2640.20909090909,2720.98727272727,2685.57636363636,2604.16181818182,2643.58727272727,2343.18363636363,2403.30727272727,2671.10727272727,2707.84363636364,2463.38363636364,2711.29636363637,2401.27272727273,2547.88181818182
"551",1785.2125,1742.975,1854.8125,1896.7125,2124.5125,2057.375,1830.0125,2098.8125,1835.1875,1821.5125,1828.5125,1763.2125,1819.2125,2078.075,2034.25,2088.275,1978.6,2041.875,1889.075,1962.975,2035.075,1753.7125,2059.0875,1857.6125,2115.275,1748.5125,2002.2125,2082.975,2047.575,2024.875,2005.5875,1705.1875,1765.3125,2033.1125,2131.325,1864.475,2073.3125,1763.275,1918.7125
"559",1660.903125,1618.6703125,1730.509375,1772.4125,2000.18125,1933.06484375,1705.690625,1974.5078125,1710.8765625,1697.2015625,1704.18125,1638.9125,1694.8953125,1953.7453125,1909.9296875,1963.9453125,1854.2828125,1917.578125,1764.7578125,1838.6703125,1910.7453125,1629.4125,1934.778125,1733.3015625,1990.9453125,1624.190625,1877.8953125,1958.678125,1923.26875,1900.5453125,1881.278125,1580.8765625,1640.9921875,1908.79375,2007.01875,1740.1453125,1948.9828125,1638.9546875,1794.403125
"560",859.552173913043,818.213043478261,883.295652173913,964.973913043478,1185.95652173913,1054.29565217391,868.7,1097.7,916.039130434783,904.282608695652,872.891304347826,838.121739130435,889.265217391304,1130.0652173913,1095.7,1149.71304347826,1040.05217391304,1103.35217391304,950.526086956522,965.926086956522,1081.95652173913,836.5,1117.87391304348,942.652173913043,1140.3652173913,831.282608695652,1063.67826086957,1144.44347826087,1109.03913043478,1021.7652173913,1067.04782608696,787.952173913044,848.078260869565,1090.02173913043,1127.04347826087,872.847826086957,1134.77391304348,842.35652173913,949.678260869565
