"FAFZone","AdamsCounty","AllenCounty","AshlandCounty","AshtabulaCounty","AthensCounty","AuglaizeCounty","BelmontCounty","BrownCounty","ButlerCounty","CarrollCounty","ChampaignCounty","ClarkCounty","ClermontCounty","ClintonCounty","ColumbianaCounty","CoshoctonCounty","CrawfordCounty","CuyahogaCounty","DarkeCounty","DefianceCounty","DelawareCounty","ErieCounty","FairfieldCounty","FayetteCounty","FranklinCounty","FultonCounty","GalliaCounty","GeaugaCounty","GreeneCounty","GuernseyCounty","HamiltonCounty","HancockCounty","HardinCounty","HarrisonCounty","HenryCounty","HighlandCounty","HockingCounty","HolmesCounty","HuronCounty","JacksonCounty","JeffersonCounty","KnoxCounty","LakeCounty","LawrenceCounty","LickingCounty","LoganCounty","LorainCounty","LucasCounty","MadisonCounty","MahoningCounty","MarionCounty","MedinaCounty","MeigsCounty","MercerCounty","MiamiCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MorrowCounty","MuskingumCounty","NobleCounty","OttawaCounty","PauldingCounty","PerryCounty","PickawayCounty","PikeCounty","PortageCounty","PrebleCounty","PutnamCounty","RichlandCounty","RossCounty","SanduskyCounty","SciotoCounty","SenecaCounty","ShelbyCounty","StarkCounty","SummitCounty","TrumbullCounty","TuscarawasCounty","UnionCounty","VanWertCounty","VintonCounty","WarrenCounty","WashingtonCounty","WayneCounty","WilliamsCounty","WoodCounty","WyandotCounty"
"223",843.95,938.07,998.75,1116.19,965,926.94,1035.74,853.95,839.21,1061.35,904.73,890.045,832.37,861.05,1086.66,991.68,987.24,1057.68,900.335,989.3,940.71,1019.25,939.77,888.58,920.975,1005.785,933.85,1084.48,868.62,999.37,818.35,968.17,944.21,1040.58,985.635,868.26,960.55,1000.32,1026.34,925.53,1053.85,969.55,1082.81,882.02,949.1,923.62,1039.56,1016.52,904.03,1091.85,952.56,1027.75,944.82,943.68,885.76,1046.53,863.94,999.14,961.56,972.65,1019.24,1035,979.35,968.87,917.26,899.95,1064.68,873.8,960.3,985.57,900.32,1017.73,894.86,995.35,905.21,1047.92,1044.18,1094.93,1031.62,927.95,961.09,943.12,845.71,991.32,1018.12,1000.42,993.55,980.94
"229",854.829069767442,953.945348837209,1009.62209302326,1127.06046511627,975.86511627907,938.453488372093,1046.5965116279,864.829069767442,850.074418604651,1072.21046511628,915.586046511628,900.912790697674,843.236046511628,871.918604651163,1097.53837209302,1002.56511627907,998.096511627907,1068.55581395349,916.6,980.854651162791,951.574418604651,1030.12325581395,950.651162790698,899.453488372093,931.846511627907,1012.07558139535,944.711627906977,1095.35465116279,879.486046511628,1010.23604651163,829.197674418605,984.061627906977,955.074418604651,1051.45813953489,1005.41279069767,879.140697674419,971.408139534884,1011.17209302326,1037.2,936.376744186046,1064.73139534884,980.409302325582,1093.67441860465,892.872093023256,959.960465116279,934.483720930232,1050.43023255814,1028.11162790697,914.876744186046,1102.72325581395,963.439534883721,1038.62325581395,955.672093023256,934.363953488372,901.663953488372,1057.38604651162,874.797674418604,1009.98837209302,972.432558139535,983.520930232558,1030.0965116279,1047.81627906977,978.950000000001,979.736046511628,928.140697674419,910.810465116279,1075.55581395349,893.929069767442,975.237209302325,996.439534883721,911.181395348837,1033.60930232558,905.731395348837,1011.22209302325,921.097674418605,1058.76976744187,1055.05581395349,1105.78139534883,1042.47209302326,938.829069767442,959.870930232558,953.972093023256,856.574418604651,1002.17209302326,1028.98372093023,991.970930232558,1009.42558139535,996.818604651163
"230",1036.85625,986.35,884.4375,777.115625,946.7625,1005.29375,844.43125,1053.69375,1064.575,847.7,989.18125,1006.321875,1063.0125,1016.28125,823.0375,903.16875,916.39375,832.440625,1035.54375,999.196875,942.7875,894.040625,947.38125,993.225,956.434375,972.825,974.3,815.265625,1019.79375,877.025,1053.74375,964.14375,961.86875,835.55625,973.384375,1020.10625,950.1125,881.91875,904.490625,985.678125,816.83125,923.7,808.171875,1021.58125,935.425,987.88125,865.496875,956.290625,984.18125,806.4125,932.8375,857.96875,945.771875,1024.975,1038.04375,872.2875,1030.5875,929.31875,924.759375,902.275,902.3,920.871875,1015.853125,930.85,974.7625,1002.6,822.34375,1053.76875,990.7875,897.00625,986.33125,920.540625,1029.328125,929.1,1017.575,842.34375,836.7,797.70625,871.38125,962.525,1011.18125,971.453125,1033.4125,916.975,865.14375,1001.315625,956.203125,938.89375
"241",463.75,513.9,412,376.6,368.507142857143,505.75,298.685714285714,494.9,508.421428571428,322.878571428571,457.95,461.271428571428,501.9,474.085714285715,327.1,372.521428571428,443.95,382.807142857143,512.9,534.25,433.721428571429,429.1,401.621428571429,451.014285714286,414.385714285714,507.885714285714,396.05,368.621428571429,474.75,331.3,511.535714285714,491.7,479.321428571428,316.807142857143,508.421428571428,464.721428571429,395.571428571429,373.521428571428,439.55,407.421428571428,297.7,406.014285714286,387.5,443.321428571428,392.721428571429,473.05,400.55,491.321428571428,439.15,318.721428571429,450.4,385.821428571428,367.521428571428,525.45,493,322.75,485.55,374.65,438.3,356.521428571428,356.55,455.921428571428,550.914285714285,385.1,432.5,433.45,349.4,508.721428571429,519.085714285715,424.571428571428,430.921428571428,455.6,453.342857142857,457.65,489.421428571428,353.921428571428,363.8,335.821428571428,344.821428571428,447.7,538.75,393.2,491.221428571429,338.721428571429,392.35,536.385714285714,491.25,466.45
"242",457.86,508,406.08,370.68,362.6,499.86,292.76,488.96,502.5,316.96,452.06,455.36,495.98,468.16,321.18,366.6,438.06,376.88,506.98,528.34,427.82,423.18,395.72,445.1,408.46,501.96,390.16,362.7,468.86,325.36,505.62,485.78,473.42,310.88,502.5,458.82,389.66,367.6,433.62,401.51,291.78,400.1,381.56,427.72,386.8,467.12,394.64,485.42,433.22,312.8,444.48,379.92,361.6,519.52,487.08,316.84,479.66,368.76,432.38,350.6,350.66,450,545,379.18,426.56,427.56,343.5,502.8,513.16,418.66,425.01,449.68,441.08,451.76,483.5,348,357.91,329.92,338.92,441.78,532.84,387.28,485.28,332.82,386.46,530.46,485.36,460.56
"249",480.841666666667,530.925,427.691666666667,396.208333333333,385.595833333334,524.55,317.466666666667,511.954166666667,527.225,341.658333333333,476.741666666667,480.079166666667,518.958333333333,492.858333333333,342.066666666667,391.316666666667,459.6,402.416666666667,531.675,553.875,452.533333333333,448.708333333333,420.433333333333,469.8,433.1625,527.491666666667,413.141666666667,388.233333333333,493.55,350.058333333333,530.333333333333,507.325,498.133333333333,335.591666666667,528.05,481.825,412.645833333333,392.325,459.158333333333,424.520833333333,316.466666666667,424.8,407.091666666667,455.65,411.525,491.833333333333,420.175,510.966666666667,457.933333333333,338.35,469.183333333333,405.458333333333,384.608333333333,544.241666666667,511.783333333333,339.833333333333,504.35,391.741666666667,457.179166666666,375.316666666667,373.991666666667,475.541666666667,569.741666666667,403.883333333333,451.266666666667,450.541666666667,369.025,527.525,534.7,440.2,448.020833333333,475.208333333333,467.029166666666,477.275,508.225,371.325,383.425,355.458333333333,363.633333333333,466.466666666667,556.616666666667,410.275,510,355.825,408.583333333333,555.975,510.875,482.1
"251",841.5125,798.125,696.2125,600.6875,748.94375,817.0875,646.625,859.425,863.575,655.5,800.975,811.9125,868.725,822.0125,630.825,715.0125,728.175,654.975,849.525,819.475,754.5875,714.325,749.5875,798.95,763.14375,793.1,776.5,637.6875,825.3875,679.225,859.4875,775.9125,773.65,648.425,793.65,825.825,752.3125,693.05,724.75,787.86875,629.6,735.5,631.75,823.775,740.6625,799.675,685.775,776.5625,789.775,614.2,744.625,670.0625,747.9625,836.75,843.625,674.4875,836.1875,731.5125,736.6,704.4625,704.5,741.1375,836.125,733.025,780.425,807.25,633.625,859.3375,803.2875,708.7875,790.9875,740.825,833.76875,741.8875,829.35,652.65,648.03125,608.75,681.775,774.3125,822.975,773.625,839.15,719.175,676.5875,821.5875,776.475,750.675
"259",817.316666666667,760.683333333333,658.766666666667,555,727.916666666667,779.616666666667,625.566666666667,830.2,831.916666666667,631.016666666667,763.516666666667,777.366666666667,839.5,792.8,606.333333333333,691.066666666667,690.716666666667,610.316666666667,814.016666666667,768.05,717.116666666667,662.9,728.55,769.75,728.45,741.666666666667,755.45,593.15,790.816666666667,658.166666666667,830.283333333333,738.45,736.216666666667,625.683333333333,742.25,796.633333333333,731.25,660.616666666667,673.35,766.85,606.783333333333,698.016666666667,586.05,802.75,716.3,762.216666666667,634.35,725.15,755.216666666667,589.716666666667,707.133333333333,630.166666666667,726.933333333333,799.316666666667,809.05,653.45,801.616666666667,710.45,699.133333333333,683.45,683.45,689.733333333333,784.7,712.016666666667,750.666666666667,783.083333333333,604.516666666667,824.816666666667,760.066666666667,671.316666666667,766.816666666667,689.4,812.725,694.65,791.9,628.2,614.633333333333,580.3,657.3,736.833333333333,785.516666666667,752.616666666667,809.95,698.15,642.616666666667,770.166666666667,725.066666666667,713.216666666667
"261",309.01,153.34,173.1,249.9,286.31,173.89,286.62,309.92,260.78,256.9,187.79,203.44,288.34,262.32,253.38,229.5,167.43,189.8,216.8,129.81,192.27,133.13,240.62,235.07,210.58,100.74,308.13,221,240.19,261.68,270.69,123.15,151.18,253.23,113.7,284.97,261.34,205,144.9,285.49,275.15,206.45,213.8,328.82,223.42,170.79,164.2,79.04,208.89,246.43,165.39,184,309.42,190.41,204.34,297.4,227.29,283.04,182.17,259.95,285.72,106.79,146.5,256.21,231.8,274.78,212.5,247.48,141.83,175.53,258.49,111.47,304.53,123.63,186.19,229.6,211.9,239.8,227.7,177.99,166.84,285.32,256.09,313.8,196.6,128.49,95.39,140.73
"262",399.125,235.125,289.4875,366.3,401.925,239.9625,403.025,383.55,309.325,373.3,292.2125,311.64375,361.9625,337.9875,369.8,345.9,281.2125,306.225,256.25,179.625,307.9125,251.3625,356.225,348.725,326.20625,170.375,416.9875,337.4,315.8625,378.0875,341.7,232.5125,258.8375,369.6375,192.3125,360.625,376.9875,321.4,261.3,394.3125,391.5875,322.0875,330.2,437.6875,339.025,273.5125,280.625,192.7875,316.5625,362.8625,281.025,300.4,425.025,230.5375,280.025,413.8125,302.9625,398.6875,297.8125,375.6125,402.1375,224.975,188.825,371.825,343.7875,383.6,328.9,283.125,217.0625,291.9625,367.3125,227.8875,413.3875,239.775,254.0125,346,328.3,356.2125,344.125,287.4625,205.3375,400.925,331.725,430.2125,313.0125,159.1625,204.7625,256.3625
"269",494.805384615384,335.836153846154,377.70076923077,454.525384615384,489.773076923077,352.082307692307,492.374615384615,488.876153846154,427.690769230769,461.54,380.877692307692,399.005384615385,467.286923076923,446.680769230769,458.003846153846,433.865384615385,368.316153846154,394.457692307692,377.548461538462,292.51,395.317692307692,338.765384615385,444.085384615384,432.288461538461,414.214615384616,274.948461538462,504.651538461539,425.614615384615,424.562307692308,467.065384615385,446.945384615385,320.53923076923,346.130769230769,457.876153846154,298.116923076923,468.636153846154,464.846923076923,409.642307692307,349.55,482.006923076923,479.794615384615,409.499230769231,418.443076923077,525.474615384616,426.24076923077,362.983846153846,368.856153846154,279.908461538461,405.296153846154,451.082307692307,368.433076923077,388.653076923077,512.91,350.179230769231,389.236153846154,503.168461538461,411.657692307693,487.203846153846,385.226923076923,464.113076923077,491.565384615385,312.388461538462,301.368461538461,460.334615384616,432.054615384615,470.648461538462,417.113076923077,401.87,323.83923076923,379.796153846154,454.754615384615,316.103846153846,500.436153846154,327.851538461538,368.238461538461,434.241538461538,416.51,444.45,432.356153846154,374.163846153846,324.661538461538,487.763076923076,438.85076923077,519.217692307692,401.25,276.443076923077,293.11,343.79
"271",814.536842105263,676.173684210526,774.463157894737,851.3,872.463157894737,681.031578947368,917.636842105263,786.042105263158,735.173684210526,858.315789473684,732.331578947368,752.35,764.463157894737,776.136842105263,854.757894736842,813.036842105263,738.757894736842,791.231578947368,709.552631578947,657.515789473684,765.447368421053,741.636842105263,826.784210526316,788.284210526316,798.573684210526,653.136842105263,873.542105263158,822.378947368421,754.031578947368,881.257894736842,736.531578947368,701.963157894737,705.331578947368,854.636842105263,675.615789473684,793.357894736842,847.536842105263,806.415789473684,746.321052631579,850.921052631579,876.542105263158,779.636842105263,815.215789473684,879.536842105263,791.910526315789,711.910526315789,765.626315789474,682.636842105263,779.321052631579,847.836842105263,738.552631578947,785.421052631579,895.615789473684,671.615789473684,721.052631578947,928.431578947369,741.136842105263,877.636842105263,755.347368421053,854.536842105263,901.136842105263,715.3,650.973684210526,850.757894736842,809.552631578947,832.036842105263,813.878947368421,709,672.431578947369,758.036842105263,820.615789473684,712.857894736842,849.847368421053,726.136842105263,695.042105263158,831.015789473684,813.284210526316,841.226315789474,829.126315789474,739.347368421053,646.431578947369,850.415789473684,757.015789473684,912.321052631579,798.026315789474,637.036842105263,693.136842105263,713.936842105263
"279",913.625,775.264705882353,873.555882352941,950.373529411765,971.557352941176,780.114705882353,1016.71029411765,885.147058823529,834.264705882353,957.382352941176,831.410294117647,851.425735294118,863.555882352941,875.235294117647,953.857352941176,912.135294117647,837.857352941176,890.3,808.658823529412,756.582352941176,864.545588235294,840.735294117647,925.867647058824,887.369117647059,897.663235294117,752.235294117647,972.648529411765,921.467647058824,853.114705882353,980.357352941176,835.614705882353,801.055882352941,804.416911764706,953.723529411765,774.683823529412,892.457352941176,946.625,905.483823529412,845.391176470588,949.994117647059,975.648529411765,878.722058823529,914.285294117647,978.633823529412,890.979411764706,810.979411764706,864.701470588235,781.711764705882,878.391176470588,946.938235294118,837.658823529412,884.494117647059,994.683823529412,770.694117647059,820.158823529412,1027.50147058824,840.211764705882,976.723529411765,854.448529411765,953.633823529412,1000.21029411765,814.373529411765,750.067647058823,949.857352941176,908.658823529412,931.125,912.967647058824,808.073529411765,771.502941176471,857.126470588235,919.694117647059,811.957352941176,948.948529411765,825.211764705882,794.145588235294,930.082352941176,912.367647058824,940.289705882353,928.201470588235,838.448529411765,745.501470588235,949.483823529412,856.082352941176,1011.39117647059,897.088235294118,736.126470588235,792.211764705882,813.016176470588
"280",657.234756097561,751.331097560976,812.025,929.468902439025,778.265853658537,740.215853658537,849.015243902439,667.234756097561,652.482926829268,874.61768292683,718.005487804878,703.318292682927,645.643902439024,674.326219512195,899.942682926829,804.968902439025,800.515243902439,870.954268292683,716.809146341463,796.489634146341,753.982926829268,832.525,753.050609756098,701.851829268292,734.250609756098,816.52256097561,747.050609756098,897.75487804878,681.895121951219,812.643902439024,631.614024390243,781.443902439024,757.482926829268,853.851829268292,803.265853658536,681.541463414634,773.819512195122,813.580487804878,839.612804878049,738.637804878049,867.136585365854,782.819512195122,896.080487804878,695.213414634146,762.368902439025,736.895121951219,852.835975609756,829.780487804878,717.293902439024,905.128658536585,765.841463414634,841.025,758.013414634146,750.673780487804,699.041463414634,859.726829268293,677.215853658537,812.406707317073,774.835975609756,785.928658536586,832.515243902439,848.265853658537,788.485365853659,782.143902439024,730.541463414634,713.21768292683,877.954268292683,691.676829268293,773.56768292683,798.843902439024,713.59512195122,830.992682926829,708.069512195122,808.612804878049,718.482926829268,861.182926829268,857.454268292683,908.192682926829,844.880487804878,741.234756097561,769.884146341463,756.381707317073,658.982926829268,804.513414634146,831.395121951219,807.612195121951,806.812195121951,794.215853658537
"291",676.1,654.015384615385,743.623076923077,861.607692307692,739.438461538462,624.6,784.6,647.630769230769,605.896153846154,810.207692307692,633.984615384615,619.303846153846,626.030769230769,641.815384615385,826.038461538462,738.353846153846,707.538461538462,802.984615384615,587.923076923077,651.584615384615,683.369230769231,756.815384615385,693.738461538462,655.238461538462,665.538461538461,686.523076923077,743.630769230769,830.115384615385,620.984615384615,748.238461538462,598.076923076923,684.130769230769,667.461538461538,789.438461538462,680.792307692308,654.930769230769,714.507692307692,745.869230769231,754.276923076923,719.176923076923,802.738461538462,716.807692307692,828.030769230769,724.484615384615,696.546153846154,652.884615384615,788.130769230769,712.992307692308,646.276923076923,836.730769230769,681.838461538462,772.623076923077,762.569230769231,605,612.538461538462,795.384615384615,608.1,744.615384615385,706.438461538462,721.523076923077,768.1,744.038461538462,650.553846153846,717.738461538462,676.538461538462,693.6,811.184615384615,575.953846153846,657.4,730.438461538462,692.730769230769,743.261538461538,711.430769230769,715.076923076923,623.153846153846,792.769230769231,789.038461538462,841.2,780.469230769231,657.238461538462,631.4,722.515384615385,618.553846153846,779.276923076923,762.984615384615,667.069230769231,720.769230769231,696.892307692308
"292",466.8875,460.2,539.0125,656.4375,534.825,425.375,579.975,438.425,396.68125,605.6,429.3625,414.6875,416.825,432.6,621.425,533.7375,502.925,597.925,390.425,452.35,478.75,543.9125,489.125,450.625,460.925,485.2125,534.425,624.725,416.375,543.625,388.875,490.325,468.85,584.825,479.85,445.725,509.8875,541.2375,536.875,509.95,598.125,512.1875,623.05,499.675,491.925,448.25,579.825,509.5625,441.65,632.1125,477.225,568.0125,557.9375,405.75,407.925,590.7625,403.475,539.9875,501.825,516.925,563.475,539.625,451.325,513.125,471.925,484.3875,604.925,371.325,458.15,525.825,487.05,539.85,505.5375,517.475,427.35,588.15,584.425,635.15,575.85,452.625,432.15,516.85,409.35,574.65,558.35,463.4625,515.6625,503.0625
"299",585.25,585.540957446809,672.068085106383,785.810638297872,661.192553191489,555.103191489362,710.804255319149,563.646808510638,527.175,737.224468085106,563.017021276596,548.33670212766,542.059574468085,560.662765957447,754.897872340425,664.794680851064,635.828723404255,726.664893617021,518.372340425532,579.33829787234,612.134042553191,673.754255319149,619.410638297872,578.51914893617,594.075,605.860638297872,656.812765957447,754.427659574468,549.364893617021,674.43829787234,517.106382978723,615.195744680851,598.798936170213,715.628723404255,606.854255319149,572.221276595744,640.171276595745,674.713829787234,670.141489361702,635.202127659574,728.995744680851,645.474468085106,751.631914893617,625.814893617021,622.91170212766,581.942553191489,705.994680851064,631.817021276596,575.048936170213,763.914893617021,610.856382978723,699.444680851064,674.893617021277,535.08829787234,541.564893617021,721.593617021277,536.640425531915,671.168085106383,634.990425531915,647.721276595745,694.304255319149,662.679787234043,577.542553191489,643.93829787234,600.828723404255,609.631914893617,735.947872340426,504.98829787234,585.871276595745,658.461170212766,609.205319148936,662.087234042553,624.31170212766,643.590425531915,555.105319148936,721.924468085106,716.848936170213,765.842553191489,706.492553191489,586.253191489362,559.871276595745,641.210638297872,538.986170212766,698.655319148936,691.236170212766,585.863829787234,639.755319148936,627.871276595745
"300",1716.61785714286,1578.075,1676.36071428571,1753.18214285714,1774.36071428571,1582.91607142857,1819.51964285714,1688.13571428571,1637.075,1760.19107142857,1634.21785714286,1654.23571428571,1666.54642857143,1678.37678571429,1756.6625,1714.94821428571,1640.6625,1693.10714285714,1611.46071428571,1559.38928571429,1667.35178571429,1643.54464285714,1728.67857142857,1690.17857142857,1700.46785714286,1555.04464285714,1775.45178571429,1724.275,1655.91607142857,1783.1625,1638.60178571429,1603.86071428571,1607.22678571429,1756.53214285714,1577.4875,1695.44821428571,1749.43035714286,1708.29285714286,1648.19285714286,1752.79464285714,1778.45178571429,1681.53214285714,1717.08928571429,1781.63214285714,1693.78214285714,1613.78214285714,1667.50357142857,1584.51964285714,1681.19285714286,1749.74107142857,1640.46071428571,1687.29464285714,1797.48928571429,1573.49821428571,1622.96071428571,1830.30714285714,1643.01964285714,1779.53214285714,1657.25178571429,1756.44821428571,1803.01964285714,1617.18214285714,1552.86964285714,1752.6625,1711.46071428571,1734.11785714286,1715.775,1610.88214285714,1574.30714285714,1659.93035714286,1722.49821428571,1614.7625,1751.93928571429,1628.01964285714,1596.95178571429,1732.88928571429,1715.17857142857,1743.09642857143,1731.00357142857,1641.25178571429,1548.30714285714,1752.29285714286,1659.075,1814.19285714286,1699.89821428571,1538.93035714286,1595.01964285714,1615.81607142857
"311",823.016666666667,706.116666666667,804.416666666667,881.233333333333,883.516666666667,711.016666666667,928.683333333333,794.516666666667,752.783333333334,888.25,778.083333333333,763.383333333333,772.916666666667,788.716666666667,884.716666666667,843.016666666667,768.716666666667,821.183333333333,720.616666666667,687.45,795.416666666667,771.616666666667,837.816666666667,799.316666666667,809.616666666667,683.116666666667,890.516666666667,852.316666666667,765.116666666667,892.316666666667,745.016666666667,731.916666666667,735.266666666667,884.616666666667,705.55,801.816666666667,858.616666666667,836.366666666667,776.266666666667,866.083333333333,906.516666666667,809.616666666667,845.15,885.816666666667,840.616666666667,741.833333333333,795.583333333333,712.616666666667,790.383333333333,877.816666666667,768.516666666667,815.383333333333,906.65,701.583333333333,756.616666666667,939.483333333333,752.183333333333,888.716666666667,785.316666666667,865.616666666667,912.183333333333,745.233333333333,680.916666666667,861.816666666667,820.616666666667,840.516666666667,843.816666666667,720.033333333333,702.383333333333,788.016666666667,831.683333333333,742.816666666667,858.316666666667,756.116666666667,725.016666666667,860.95,843.216666666667,871.183333333333,859.083333333333,769.316666666667,676.383333333333,861.45,765.45,923.383333333333,827.966666666667,667.016666666667,723.116666666667,743.883333333333
"319",999.566666666666,894.245977011494,992.323563218391,1069.96379310345,1060.43735632184,897.158620689655,1105.59885057472,971.086206896552,929.371264367816,1075.75689655173,954.991954022988,940.311494252873,949.501724137931,965.277011494253,1072.95574712644,1026.88620689655,956.924712643678,1009.89655172414,898.359195402299,876.177586206896,977.502873563218,960.31264367816,1014.78735632184,976.25,986.543103448276,871.81264367816,1067.08793103448,1041.05229885057,941.998850574712,1069.23965517242,921.559770114942,920.085632183908,922.798275862069,1069.91494252874,894.277586206897,978.399425287357,1035.50804597701,1023.13275862069,964.990229885057,1042.6448275862,1090.1316091954,995.474712643678,1033.87413793103,1057.28735632184,1017.56034482759,927.960344827586,984.29540229885,901.302298850575,967.288505747126,1066.52068965517,954.76724137931,1003.7867816092,1083.57068965517,886.20459770115,933.541954022988,1116.39310344828,929.098850574713,1065.60689655172,972.008045977012,1042.51264367816,1089.09885057472,933.961494252874,869.651149425287,1038.73965517242,997.539655172414,1017.06666666667,1032.58965517241,896.960344827586,891.094252873564,975.898850574712,1008.81149425287,931.541954022988,1034.88735632184,944.802298850575,907.497701149425,1048.72183908046,1031.51781609195,1059.88850574713,1045.78735632184,951.401149425287,865.095402298851,1038.56034482758,942.032758620689,1100.28908045977,1015.77011494253,855.70459770115,911.802298850575,932.05
"321",2078.4,1993.85,2092.15,2168.95,2142.65,1998.7,2187.8,2049.95,2008.225,2176,2037.2,2022.525,2028.35,2044.1,2172.45,2121.8,2056.45,2108.9,1989,1975.2,2070.55,2059.3,2096.95,2058.45,2068.725,1970.8,2145.95,2140.05,2024.2,2151.45,2000.4,2019.65,2023,2168.15,1993.3,2057.25,2117.7,2122.3,2064,2121.5,2185.8,2094.35,2132.9,2118.9,2099.8,2028.55,2083.3,2000.3,2049.5,2165.5,2056.35,2103.1,2165.8,1987.15,2015.75,2198.6,2011.3,2147.8,2077.05,2124.7,2171.3,2033,1968.65,2120.95,2079.75,2095.9,2131.55,1979.2,1990.1,2075.7,2092.85,2030.55,2113.75,2043.8,2009.7,2148.7,2130.95,2158.9,2150.95,2044.45,1964.1,2122.65,2020.9,2182.5,2115.7,1954.7,2010.8,2031.6
"329",2149.96,2037.38666666667,2135.66666666667,2212.5,2210.95333333333,2042.26,2256.14666666667,2121.46,2079.74,2219.52666666667,2105.54,2090.83333333333,2099.86,2115.66,2215.96666666667,2173.08666666667,2099.96666666667,2152.46,2049.28666666667,2018.70666666667,2124.99333333333,2102.86666666667,2165.27333333333,2126.77333333333,2137.07,2014.36666666667,2217.46,2183.58666666667,2092.55333333333,2219.75333333333,2071.95333333333,2063.16666666667,2066.53333333334,2215.31333333333,2036.82666666667,2128.76,2186.05333333333,2167.38,2107.54666666667,2193.03333333333,2236.64,2140.47333333333,2176.4,2196.94666666667,2168.08666666667,2072.96,2126.85333333333,2043.86666666667,2117.82666666667,2209.06666666667,2099.78,2146.64,2234.08666666667,2032.55333333333,2084.05333333333,2266.94666666667,2079.64666666667,2216.15333333333,2117.1,2193.05333333333,2239.64666666667,2076.5,2012.18666666667,2189.25333333333,2148.05333333333,2167.46,2175.08666666667,2047.48666666667,2033.66,2119.26666666667,2159.4,2074.06666666667,2185.26,2087.36666666667,2055.86,2192.20666666667,2174.48,2202.44,2190.90666666667,2098.88666666667,2007.66,2189.16666666667,2092.4,2250.82666666667,2159.24666666667,1998.26666666667,2054.36666666667,2075.16666666667
"331",873.56,807.76,705.86,588.24,792.48,826.72,690.14,879.04,886,693.44,810.62,827.73,888.34,841.62,668.78,739.1,737.82,643.6,856.96,805.34,764.22,700.18,793.14,818.54,777.85,778.96,820.04,626.44,841.22,722.76,879.1,785.54,783.3,681.28,779.52,845.44,795.84,713.76,710.62,831.43,662.56,745.12,619.32,867.34,768.96,809.3,671.64,762.42,805.6,652.14,754.24,676.76,791.52,846.42,859.46,718.04,852.02,775.04,746.24,748,748.04,727,821.98,776.58,806.04,839.32,653.34,875.18,806.02,718.42,823.06,726.68,867.13,742.04,839,678.68,667.57,630.04,707.34,783.94,832.62,817.18,858.74,762.72,695.46,807.44,762.34,760.32
"339",864.8,791.12,689.22,574.92,805.48,810.08,703.16,865.32,869.32,680.86,793.98,811.09,874.62,827.9,656.2,728.92,721.18,630.26,840.32,790.38,747.58,685.22,783.3,804.82,761.21,764,833.04,613.1,824.58,733.26,865.36,768.92,766.62,694.42,764.54,831.72,795.04,696.32,695.64,842.26,675.72,728.5,606.02,880.28,754.52,792.64,656.68,747.44,788.94,639.58,737.62,658.14,804.48,829.76,842.82,731.02,835.38,785.04,729.6,757.98,758.04,712.02,807.02,786.58,787.6,830.52,634.42,858.52,784.8,701.8,814.26,711.72,860.32,719.06,822.32,669.24,648.4,613.44,697.18,767.32,815.98,822.2,845.02,775.7,675.28,792.5,747.38,743.68
"341",597.371428571429,577.257142857143,475.357142857143,425.335714285714,505.557142857143,594.2,402.492857142857,615.307142857143,612.25,424.6,561.885714285714,565.789285714285,624.628571428571,577.892857142857,407.078571428571,476.171428571429,507.314285714286,445.414285714286,615.814285714286,598.528571428571,528.75,493.378571428571,505.45,554.828571428571,518.667857142858,572.157142857143,533.1,427.435714285714,579.264285714286,435.092857142857,615.357142857143,555.057142857143,553.8,418.385714285714,572.7,581.721428571429,508.178571428571,468.407142857143,503.821428571429,544.482142857142,399.335714285714,505.95,446.328571428571,580.378571428571,496.528571428571,571.421428571429,464.821428571429,555.621428571429,543.657142857143,392.542857142857,523.871428571429,449.178571428571,504.567857142858,613.871428571429,597.521428571428,430.371428571429,590.064285714286,487.378571428571,514.75,460.342857142857,460.371428571429,520.192857142857,615.185714285714,488.928571428571,536.292857142857,563.128571428571,412.757142857143,613.221428571429,582.414285714286,487.921428571429,546.857142857143,519.878571428571,590.385714285714,521.007142857143,593.507142857143,430.507142857143,427.160714285715,388.071428571429,449.035714285714,546.078571428571,602.1,530.257142857143,595.028571428571,475.778571428571,455.714285714286,600.65,555.542857142857,529.807142857143
