"FAFZone","AdamsCounty","AlleghenyCounty","ArmstrongCounty","BeaverCounty","BedfordCounty","BerksCounty","BlairCounty","BradfordCounty","BucksCounty","ButlerCounty","CambriaCounty","CameronCounty","CarbonCounty","CentreCounty","ChesterCounty","ClarionCounty","ClearfieldCounty","ClintonCounty","ColumbiaCounty","CrawfordCounty","CumberlandCounty","DauphinCounty","DelawareCounty","ElkCounty","ErieCounty","FayetteCounty","ForestCounty","FranklinCounty","FultonCounty","GreeneCounty","HuntingdonCounty","IndianaCounty","JeffersonCounty","JuniataCounty","LackawannaCounty","LancasterCounty","LawrenceCounty","LebanonCounty","LehighCounty","LuzerneCounty","LycomingCounty","McKeanCounty","MercerCounty","MifflinCounty","MonroeCounty","MontgomeryCounty","MontourCounty","NorthamptonCounty","NorthumberlandCounty","PerryCounty","PhiladelphiaCounty","PikeCounty","PotterCounty","SchuylkillCounty","SnyderCounty","SomersetCounty","SullivanCounty","SusquehannaCounty","TiogaCounty","UnionCounty","VenangoCounty","WarrenCounty","WashingtonCounty","WayneCounty","WestmorelandCounty","WyomingCounty","YorkCounty"
"299",943.603191489362,778.08829787234,816.998936170213,772.515957446809,862.712765957447,1017.87553191489,872.793617021277,1042.75531914894,1072.79042553191,806.422340425532,846.351063829787,924.127659574468,1049.45319148936,931.198936170213,1028.2414893617,832.275531914894,896.275531914894,959.898936170213,1008.15638297872,821.593617021277,947.825531914894,963.012765957447,1052.98085106383,889.072340425532,821.939361702128,789.93829787234,860.837234042553,919.567021276596,897.103191489362,775.560638297872,910.41170212766,837.593617021277,858.384042553192,949.623404255319,1067.66276595745,994.294680851064,785.55,987.451063829787,1036.77872340426,1039.63617021277,980.039361702128,908.062765957447,793.884042553192,943.8,1066.76489361702,1054.80744680851,993.608510638298,1048.41382978723,1002.74787234043,945.51170212766,1059.93723404255,1105.11063829787,942.328723404255,1019.36063829787,972.06914893617,827.248936170213,1023.04042553191,1098.2170212766,1009.96276595745,988.134042553192,820.946808510638,873.73085106383,757.631914893617,1094.5670212766,798.476595744681,1057.32765957447,979.054255319149
"300",1991.86071428571,1810.78214285714,1819.20357142857,1784.38035714286,1910.40535714286,2057.16071428571,1899.19107142857,2027.24107142857,2101.89821428571,1795.46964285714,1872.75178571429,1911.00357142857,2039.19107142857,1922.42857142857,2075.94642857143,1819.1625,1883.1625,1946.78214285714,1995.04642857143,1789.48928571429,1995.19107142857,2010.70178571429,2100.68392857143,1875.96071428571,1789.30714285714,1863.6625,1847.71785714286,1968.24107142857,1944.58571428571,1856.88035714286,1940.71785714286,1850.48392857143,1845.275,1962.95178571429,2054.55357142857,2041.98928571429,1772.43035714286,2035.15,2065.20178571429,2026.52142857143,1966.9125,1896.09642857143,1780.775,1951.775,2053.65,2097.7625,1980.48928571429,2084.84642857143,1989.63214285714,1986.2625,2107.64285714286,2091.98928571429,1932.29464285714,2024.60714285714,1974.95178571429,1874.95178571429,2009.9125,2085.09642857143,1974.95178571429,1980.4125,1807.83035714286,1841.09642857143,1832.275,2081.45178571429,1835.13928571429,2044.20178571429,2028.54642857143
"311",1119.91666666667,938.833333333333,947.283333333333,912.416666666667,1038.48333333333,1185.21666666667,1027.25,1155.31666666667,1229.98333333333,923.516666666667,1000.81666666667,1039.08333333333,1167.26666666667,1050.51666666667,1204.01666666667,947.216666666667,1011.21666666667,1074.83333333333,1123.11666666667,917.55,1123.26666666667,1138.78333333333,1228.73333333333,1004.01666666667,917.383333333333,991.716666666667,975.816666666667,1096.31666666667,1072.63333333333,984.916666666667,1068.78333333333,978.533333333333,973.316666666667,1091.01666666667,1182.61666666667,1170.03333333333,900.516666666667,1163.21666666667,1193.28333333333,1154.61666666667,1095.01666666667,1024.18333333333,908.816666666667,1079.81666666667,1181.71666666667,1225.81666666667,1108.53333333333,1212.91666666667,1117.71666666667,1114.31666666667,1235.71666666667,1220.03333333333,1060.36666666667,1152.68333333333,1103.01666666667,1003.01666666667,1138.01666666667,1213.18333333333,1103.01666666667,1108.51666666667,935.916666666667,969.183333333333,960.316666666667,1209.51666666667,963.216666666667,1172.28333333333,1156.61666666667
"319",1305.27528735632,1125.73505747127,1135.5367816092,1101.16264367816,1223.82758620689,1371.07298850575,1214.36954022988,1344.02068965517,1416.98735632184,1112.25344827586,1187.92643678161,1227.79655172414,1355.97298850575,1239.20574712643,1389.3459770115,1135.94425287356,1199.94425287356,1263.56379310345,1311.81494252873,1106.27873563219,1308.6040229885,1324.1275862069,1414.09482758621,1192.74195402299,1106.09425287356,1172.17183908046,1164.49942528736,1281.6551724138,1257.99367816092,1163.37988505747,1256.10114942529,1166.29137931035,1162.05,1278.74195402299,1371.33045977011,1355.40747126437,1089.20574712643,1348.56149425287,1380.31954022988,1343.30287356322,1283.70287356322,1212.8908045977,1097.55114942529,1268.02586206897,1370.42816091954,1411.87126436782,1297.27643678161,1399.65632183908,1306.40804597701,1300.08333333333,1421.05172413793,1408.77643678161,1249.09022988506,1340.90689655172,1291.26149425287,1188.36149425287,1326.70287356322,1401.8908045977,1291.72816091954,1297.20287356322,1124.60689655172,1157.8908045977,1139.90977011494,1398.22816091954,1149.54597701149,1360.99540229885,1341.94827586207
"321",2399.95,2226.4,2235,2200.2,2318.5,2469.55,2315,2443,2519.4,2211.25,2288.55,2326.8,2455,2338.2,2484,2234.95,2298.95,2362.6,2410.8,2205.3,2403.3,2418.8,2508.8,2291.75,2205.1,2258.9,2263.5,2376.3,2352.65,2248.3,2356.5,2266.25,2261.05,2378.75,2470.3,2450.1,2188.2,2443.25,2483.05,2442.3,2382.7,2311.9,2196.55,2367.55,2469.45,2508.1,2396.3,2500.6,2405.4,2397.9,2515.7,2507.8,2348.1,2440.4,2390.75,2283.05,2425.7,2500.9,2390.75,2396.2,2223.6,2256.9,2227.05,2497.25,2248.7,2460,2436.6
"329",2450.14,2270.08,2278.55333333333,2243.7,2368.73333333333,2516.01333333333,2358.52666666667,2486.56666666667,2561.47333333333,2254.79333333333,2332.06666666667,2370.35333333333,2498.52666666667,2381.76666666667,2534.24,2278.46666666667,2342.46666666667,2406.1,2454.36666666667,2248.82666666667,2453.5,2469.02666666667,2558.97333333333,2335.26666666667,2248.66,2320.22666666667,2307.06666666667,2426.54,2402.87333333333,2312.95333333333,2400.06666666667,2309.8,2304.58666666667,2422.26666666667,2513.86666666667,2500.3,2231.76666666667,2493.44,2524.82666666667,2485.86666666667,2426.26,2355.44,2240.08666666667,2411.08666666667,2512.96666666667,2556.34,2439.82666666667,2544.16666666667,2448.96666666667,2445.01333333333,2565.94,2551.32666666667,2391.64,2483.96,2434.26666666667,2333.24,2469.26,2544.44,2434.26666666667,2439.76,2267.16666666667,2300.44,2288.78666666667,2540.76666666667,2294.17333333333,2503.55333333333,2486.84
"331",476.78,613,591.04,649.18,533.24,391.58,520.06,361.54,352.74,614.38,547.5,512.9,361.38,477.04,385.06,573.64,516.98,467,392.18,579.24,456.32,431.38,374.42,551.18,543.38,625.24,563.84,490.34,515.22,655.72,497.4,567.48,548.54,462.16,333.94,424.22,631.54,419.06,358.8,359.56,423.24,506.84,611.26,472.48,328.66,366.94,405.32,347.44,421.64,458.88,354.38,296.32,448.34,400.94,435.1,567.52,389.82,334.18,407.08,430.74,596.34,536.12,640.78,323.84,596.54,358.94,454.66
"339",489.78,626.12,604.16,644.2,546.2,404.58,533.22,354,382.44,627.52,560.62,502.38,374.52,490.16,414.8,586.76,530.12,457.24,405.32,565.9,469.3,444.38,404.12,537,530.04,638.2,549.82,503.36,528.18,668.68,510.52,580.62,561.7,475.3,347.12,437.2,621.84,432.06,371.78,372.72,424.72,499.26,600.92,485.62,341.82,396.66,418.42,360.6,434.76,471.88,384.12,309.42,440.76,414.04,448.22,580.48,385.88,329.12,399.52,443.86,586.88,528.56,653.76,315.42,609.7,359.24,467.66
"341",183.328571428571,348.471428571429,330.464285714286,377.435714285714,245.571428571429,105.45,260.614285714286,176.35,61.6,354.635714285714,281.464285714286,270.135714285714,95.9928571428571,218.264285714286,105.928571428571,314.992857142857,258.335714285714,208.335714285714,133.542857142857,386.757142857143,169.385714285714,146.207142857143,96.6571428571429,292.535714285714,385.232142857142,337.564285714286,323.442857142857,203.421428571429,227.542857142857,368.028571428571,231.4,306.214285714286,289.892857142857,189.435714285714,108.242857142857,131.292857142857,372.85,132.257142857143,74.9214285714286,121.114285714286,179.639285714286,311.385714285714,365.135714285714,206.95,75.6857142857143,78.9428571428572,146.657142857143,67.9,154.114285714286,172.535714285714,79.0642857142857,81.3571428571429,268.75,122.464285714286,171.65,279.857142857143,176.478571428571,140.578571428571,218.75,172.085714285714,337.685714285714,337.071428571429,353.121428571429,106.935714285714,327.278571428571,133.2,162.335714285714
"342",143.242857142857,330.142857142857,322.892857142857,358.407142857143,225.278571428571,97.0857142857142,260.764285714286,217.821428571428,77.7571428571429,353.707142857143,266.992857142857,298.621428571429,120.564285714286,225.864285714286,65.7285714285714,325,267.342857142857,236.857142857142,162.057142857143,396.771428571428,151.764285714286,131.95,46.2428571428571,302.514285714286,395.242857142857,319.592857142857,333.442857142857,185.792857142857,207.257142857143,352.292857142857,215.842857142857,299.75,299.9,172.278571428571,163.142857142858,92.7142857142857,376.592857142857,117.421428571428,96.2928571428571,155.821428571428,208.142857142858,332.907142857143,375.128571428571,191.392857142857,136.621428571429,67.0357142857143,175.164285714285,106.371428571429,166.457142857143,155.378571428571,40.9,162.228571428571,297.892857142857,131.857142857143,175.335714285714,259.564285714286,205.192857142858,193.207142857143,263.678571428572,188.957142857143,347.7,347.085714285715,332.792857142857,176.721428571429,307.892857142857,174.678571428572,124.542857142857
"350",1832.27575757576,1665.83181818182,1705.17878787879,1659.53787878788,1750.38030303031,1905.71666666666,1760.74696969697,1929.91666666667,1960.66818181818,1695.41969696969,1734.31363636363,1810.98181818182,1939.15303030303,1822.40454545454,1915.90757575758,1719.11666666666,1783.11666666666,1846.73181818182,1895.00757575758,1710.95,1835.15303030303,1850.67878787879,1940.63484848485,1775.91666666667,1711.38030303031,1677.91666666667,1747.68333333334,1808.51515151515,1784.53787878788,1663.53787878788,1797.08939393939,1725.53787878788,1745.22575757576,1837.20757575757,1954.5106060606,1881.95,1672.40454545454,1875.11363636364,1924.67878787879,1926.49242424242,1866.89545454545,1794.74696969697,1680.72575757576,1832.04696969697,1953.61363636364,1942.21666666666,1880.45,1936.03787878788,1889.60151515151,1833.31666666666,1947.60454545455,1991.95,1828.77121212121,1907.88030303031,1860.16818181818,1714.91363636363,1909.89242424243,1985.06363636363,1899.71060606061,1880.39545454545,1707.79848484848,1763.16969696969,1645.61363636364,1981.41666666667,1686.10454545455,1944.17878787879,1868.50757575758
"361",342.92,463.15,435.21,478.77,399.4,262.72,364.24,197.03,233.39,457.95,391.68,346.44,230.28,321.21,281.02,413.23,361.14,293.69,251.76,411.93,322.46,297.52,270.38,368.23,376.04,475.12,389.71,356.52,381.34,509.46,356.96,411.64,392.73,321.74,193.14,295.04,456.42,286.14,229.44,219.14,262.58,337.6,443.92,332.04,200.63,247.6,264.88,218.42,281.22,319.62,255.22,167.28,283.79,260.52,294.69,433.67,228.77,172.13,242.53,290.32,416.015,366.89,492.6,162.36,440.74,196.99,326.46
"362",293.983333333333,221.666666666667,194.166666666667,206.833333333333,231.633333333333,297.133333333334,195.666666666667,173.666666666667,338.533333333333,182.433333333333,206.1,112.333333333333,276.25,191.766666666667,334.333333333333,144.966666666667,152.466666666667,173.133333333333,235.016666666667,133.533333333333,281.566666666666,272.2,353.8,105.033333333333,97.6666666666667,257.733333333333,125.5,264.066666666667,265.8,267.766666666667,210.033333333333,182.2,148.333333333333,232.266666666667,257.166666666667,308.766666666667,183.3,287.766666666667,302.533333333333,254.8,187.3,74.9333333333333,168.566666666667,221.1,290.566666666667,333.8,220.45,321.766666666667,229.6,256.666666666667,354.066666666667,297.4,105.7,264.583333333333,234.033333333334,262.233333333333,208.733333333333,228.6,146.233333333333,220.383333333333,138.433333333334,91.4,243.166666666667,261.166666666667,227.2,217.266666666667,305.533333333334
"363",232.146153846153,387.084615384616,362.723076923077,416.915384615384,289.469230769231,147.815384615385,291.773076923077,193.676923076923,111.08076923077,386.1,319.16923076923,300.492307692307,131.411538461538,248.73076923077,154.696153846154,345.33076923077,288.676923076923,238.715384615384,163.907692307693,417.123076923077,212.561538461539,187.611538461538,145.73076923077,322.876923076923,414.223076923077,381.469230769231,353.815384615384,246.607692307693,271.453846153846,411.961538461539,269.611538461539,339.176923076923,320.246153846154,228.292307692308,125.65,180.042307692308,403.246153846154,175.311538461539,115.026923076923,144.576923076923,205.346153846154,328.407692307693,395.492307692307,244.696153846154,103.146153846154,130.303846153846,177.023076923077,106.334615384616,191.715384615384,215.115384615384,129.534615384616,90.0769230769231,284.319230769231,161.169230769231,206.823076923077,323.761538461539,194.353846153846,157.96923076923,236.33076923077,202.423076923077,368.023076923077,365.046153846154,397.015384615385,116.415384615385,366.623076923076,150.6,211.234615384615
"364",277.6,290.675,252.9,277.7375,275.9125,257.1625,239.9375,116.4875,280.9,261.4125,263.1125,163.9125,231.3875,203.3125,295.35625,207.7875,214.45,181.8625,189.8125,207.9,252.21875,240.2625,299.7875,167.875,172.025,330.5125,188.3,286.2875,297.6,338.65,251.8375,245.8625,211.1875,226.49375,187.75,277.50625,254.975,249.975,249.7625,201.375,152.1625,137.75,242.9125,232.75,221.1625,279.775,184.31875,252.35,193.475,226.6,300.0625,228.0125,114.7375,225.3,198.29375,312.4375,151.5625,159.1625,112.5625,184.2625,211.5125,161.775,314.0375,191.75,293.55,160.0875,273.5875
"369",304.303571428572,371.6,333.203571428571,374.101785714286,329.146428571429,249.223214285714,290.946428571429,144.560714285714,254.9,350.832142857143,316.1,248.160714285714,215.6375,250.9,277.0875,297.632142857143,283.553571428571,228.842857142857,209.866071428572,315.248214285714,283.028571428571,263.955357142857,279.267857142857,259.971428571429,279.6,407.203571428571,279.260714285714,315.332142857143,334.282142857143,416.603571428571,293.285714285714,325.035714285714,298.592857142857,267.276785714286,170.346428571429,277.189285714286,353.546428571428,257.991071428572,231.467857142857,190.357142857143,200.925,230.985714285714,344.439285714286,266.496428571429,198.957142857143,259.321428571429,216.028571428571,227.571428571429,231.067857142857,267.817857142857,277.360714285714,190.45,193.975,225.692857142858,241.448214285714,357.285714285714,175.796428571429,145.046428571429,169.460714285714,223.839285714286,310.710714285714,258.042857142857,395.803571428571,162.803571428571,371.982142857143,161.953571428571,298.457142857143
"371",438.705555555556,452.744444444445,480.161111111111,471.044444444444,438.216666666667,528.783333333333,473.705555555556,602.083333333333,571.994444444445,485.827777777778,474.85,584.616666666667,559.205555555556,518.305555555555,513.105555555556,526.816666666667,528.872222222222,554.1,546.372222222222,537.95,452.005555555555,473.716666666667,515.666666666667,550.838888888889,567.461111111111,411.15,568.772222222222,414.727777777778,434.705555555556,404.744444444445,475.9,476.844444444445,522.994444444445,494.694444444445,591.172222222222,489.327777777778,495.683333333333,498.172222222222,547.716666666667,563.138888888889,550.077777777778,605.038888888889,516.327777777778,489.405555555556,590.272222222222,549.572222222223,531.805555555555,559.1,522.438888888889,469.683333333333,531.15,628.605555555556,639.85,530.916666666667,508.205555555556,447.283333333333,572.227777777778,621.705555555556,605.638888888889,523.672222222222,528.883333333333,577.361111111111,426.016666666667,618.072222222222,443.816666666667,600.616666666667,464.383333333333
"372",365.29,414.12,440.65,432.42,368.24,458.32,403.72,532.09,498.24,447.2,408.43,514.64,489.22,448.32,441.16,487.79,458.89,484.1,476.39,499.33,382.02,403.74,446.17,490.61,528.84,372.53,521.52,344.78,364.7,366.12,405.91,428.75,476,424.69,521.19,415.55,457.09,428.72,477.74,493.19,480.13,534.54,477.7,419.42,520.29,476.64,461.82,489.1,452.49,399.69,461.66,558.62,569.855,460.95,438.23,393.62,502.27,551.73,535.64,453.69,490.29,531.1,387.4,548.09,406.44,530.64,392.57
"373",342.763636363636,479.713636363637,482.490909090909,499.213636363637,384.545454545455,423.563636363636,420.027272727273,518.863636363636,446.709090909091,507.304545454546,426.245454545454,530.945454545454,471.1,464.618181818182,397.236363636364,533.027272727273,475.181818181818,489.454545454545,463.145454545455,566.940909090909,371.527272727273,385.618181818182,401.090909090909,511.090909090909,596.45,427.522727272727,542.009090909091,347.354545454545,367.290909090909,437.813636363637,408.509090909091,459,508.454545454545,421.5,503.054545454545,389.690909090909,524.245454545455,402.936363636364,459.618181818182,475.018181818182,466.872727272728,550.609090909091,545.304545454546,422.018181818182,502.145454545455,423.918181818182,448.6,470.990909090909,439.236363636364,389.209090909091,416.572727272727,540.490909090909,556.631818181818,442.809090909091,425,418.818181818182,489.018181818182,533.6,522.422727272727,440.463636363636,551.622727272728,560.281818181818,450.05,529.954545454545,463.127272727273,512.518181818182,360.836363636364
"379",412.338571428571,501.692857142857,511.544285714286,524.86,443.117142857143,488.744285714286,478.59,581.491428571429,516.391428571429,530.295714285714,477.805714285714,582.187142857143,527.702142857143,523.194285714286,466.14,560.845714285714,526.737142857143,549.398571428571,524.748571428571,589.107142857143,434.94,452.097142857143,472.587857142857,557.902857142857,618.365714285714,448.768571428571,584.12,407.592857142857,427.545714285714,463.122857142857,468.744285714286,496.577142857143,544.815714285714,482.068571428571,562.852857142857,455.209285714286,546.397142857143,468.501428571429,511.381428571429,536.505714285714,531.323571428572,605.287142857143,567.485714285714,482.26,553.944285714285,496.733571428572,513.042857142857,522.964285714286,503.684285714286,452.608571428571,488.076428571428,593.171428571428,616.709285714285,504.374285714286,489.455714285714,460.581428571429,553.474285714286,593.268571428571,586.869285714286,504.911428571429,573.194285714286,595.59,471.648571428571,589.291428571429,486.792857142857,572.355714285714,433.404285714286
"380",1500.99245283019,1319.92075471698,1328.33962264151,1293.51698113208,1419.53962264151,1566.28679245283,1408.32641509434,1536.35849056604,1611.02830188679,1304.60566037736,1381.87547169811,1420.14150943396,1548.32641509434,1431.55471698113,1585.06603773585,1328.28679245283,1392.28679245283,1455.92075471698,1504.16603773585,1298.62264150943,1504.32641509434,1519.83962264151,1609.81698113208,1385.09433962264,1298.43773584906,1372.78679245283,1356.84905660377,1477.35849056604,1453.71509433962,1366.01698113208,1449.84905660377,1359.61509433962,1354.40566037736,1472.07358490566,1563.67547169811,1551.12264150943,1281.55471698113,1544.27547169811,1574.33962264151,1535.64905660377,1476.04339622642,1405.23773584906,1289.90566037736,1460.90566037736,1562.77547169811,1606.88679245283,1489.62264150943,1593.96226415094,1498.75660377359,1495.38679245283,1616.76226415094,1601.12264150943,1441.43018867925,1533.74150943396,1484.07358490566,1384.07358490566,1519.04339622642,1594.23773584906,1484.07358490566,1489.54339622642,1316.95471698113,1350.23773584906,1341.40566037736,1590.57358490566,1344.26226415094,1553.33962264151,1537.66603773585
"391",444.3,278.316666666667,317.633333333333,272.016666666667,362.833333333333,518.2,373.216666666667,547.583333333333,573.116666666667,311.4,346.766666666667,428.6,548.616666666667,417.816666666667,528.366666666667,336.766666666667,400.766666666667,464.4,512.65,328.6,447.616666666667,463.133333333333,553.116666666667,393.583333333333,329.016666666667,290.4,365.333333333333,420.666666666667,397.016666666667,276.016666666667,409.533333333333,338.016666666667,362.9,449.666666666667,572.15,494.416666666667,290.033333333333,487.583333333333,537.133333333333,544.116666666667,484.533333333333,412.4,298.4,444.516666666667,571.266666666667,554.691666666666,498.1,548.516666666667,507.233333333333,445.8,560.05,609.6,446.4,520.333333333333,472.616666666667,327.383333333333,527.533333333333,602.7,517.35,465.9,325.433333333333,380.8,258.083333333333,599.066666666667,298.566666666667,561.816666666667,480.966666666667
"392",308.896153846154,126.557692307692,139.719230769231,101.811538461539,227.426923076923,373.719230769231,214.830769230769,343.265384615385,420.388461538462,116.665384615385,188.765384615385,230.234615384615,360.626923076923,243.865384615384,391.757692307692,140.611538461538,204.611538461538,268.211538461539,316.488461538461,109.503846153846,312.211538461539,326.111538461538,416.55,194.55,120.584615384615,175.457692307692,162.911538461538,285.273076923077,261.596153846154,164.488461538462,255.080769230769,168.965384615384,166.711538461539,280.073076923077,375.996153846154,357.8,93.1346153846154,350.557692307692,383.803846153846,347.965384615384,288.365384615385,210.261538461539,95.373076923077,267.473076923077,375.096153846154,414.065384615385,301.923076923077,402.165384615384,311.065384615385,302.965384615384,424.25,413.423076923077,245.465384615384,346.05,296.388461538462,191.973076923077,331.365384615385,398.965384615384,301.173076923077,301.865384615385,123.203846153846,163.042307692308,143.85,402.888461538462,151.903846153846,364.065384615385,345.565384615385
"393",359.135294117647,189.714705882353,222.94705882353,179.794117647059,277.679411764706,431.820588235294,283.708823529411,440.75,485.544117647058,209.944117647059,257.261764705882,328.391176470589,450.161764705882,325.964705882353,443.214705882353,241.738235294117,292.902941176471,357.576470588236,405.829411764706,233.576470588235,362.467647058824,377.985294117647,467.961764705883,293.414705882353,238.905882352941,205.158823529412,270.3,335.944117647059,311.867647058824,190.782352941176,320.532352941176,246.864705882353,262.426470588235,359.579411764706,465.341176470588,409.267647058824,189.779411764706,402.426470588235,449.479411764706,437.311764705883,377.717647058824,317.30294117647,203.355882352941,350.838235294117,464.441176470588,468.794117647058,391.291176470588,461.826470588235,398.041176470588,359.588235294118,474.908823529412,502.791176470588,351.308823529411,426.532352941176,378.126470588236,242.3,420.717647058824,495.891176470589,410.541176470588,378.705882352941,230.408823529412,283.341176470588,172.85294117647,492.24705882353,212.088235294118,454.99705882353,395.808823529411
"394",423.492857142857,257.492857142857,296.421428571428,254.178571428572,342.035714285715,497.392857142858,352.407142857143,514.007142857143,552.335714285715,279.507142857143,325.992857142857,395.05,523.235714285714,406.478571428572,507.564285714285,303.207142857143,367.207142857143,430.807142857142,479.078571428572,295.021428571428,426.821428571428,442.335714285715,532.292857142858,360.007142857143,295.45,269.592857142857,331.771428571428,399.864285714286,376.192857142858,255.192857142858,388.742857142857,317.192857142858,329.307142857142,428.878571428571,538.578571428572,473.607142857142,256.478571428572,466.764285714286,516.335714285715,510.557142857142,450.971428571429,378.821428571428,264.807142857142,423.707142857143,537.707142857143,533.892857142858,464.521428571428,527.692857142858,473.678571428572,424.992857142857,539.264285714286,576.021428571428,412.85,499.507142857143,451.521428571428,306.592857142857,493.971428571429,569.15,483.807142857142,464.471428571429,291.878571428571,347.25,237.264285714286,565.507142857143,277.764285714286,528.25,460.164285714285
"399",372.345555555556,201.353333333333,223.771111111111,184.327777777778,292.594444444445,444.787777777778,292.37,437.781111111111,494.523333333333,207.013333333333,265.562222222222,326.237777777778,446.418888888889,326.261111111111,459.623333333333,238.808888888889,291.702222222222,355.141111111111,403.405555555556,227.428888888889,377.353333333333,393.661111111111,483.483333333333,291.34,236.424444444444,226.611111111111,268.56,348.117777777778,326.634444444445,214.297777777778,330.466666666666,249.746666666667,260.362222222222,360.054444444444,464.536666666667,425.667777777778,187.483333333333,418.105555555555,458.174444444444,436.508888888889,375.282222222222,315.895555555556,202.666666666667,349.743333333333,463.633333333333,483.863333333333,388.856666666666,474.021111111111,393.526666666667,372.183333333333,491.551111111111,501.981111111111,350.56,427.47,376.041111111111,257.878888888889,418.282222222222,495.087777777778,403.156666666667,380.503333333334,228.671111111111,276.104444444444,198.954444444445,491.435555555556,225.675555555556,454.868888888888,406.293333333334
"401",1285.4125,1119.4625,1158.775,1113.1625,1203.975,1359.3375,1214.3625,1383.5125,1414.275,1149.05,1187.9125,1264.575,1392.775,1275.975,1369.475,1172.7375,1236.7375,1300.3625,1348.6,1164.575,1288.775,1304.275,1394.2625,1229.5125,1164.975,1131.5125,1201.275,1261.8125,1238.1625,1117.1625,1250.675,1179.1625,1198.85,1290.8125,1408.1125,1335.575,1125.975,1328.7125,1378.275,1380.075,1320.475,1248.3625,1134.35,1285.675,1407.2125,1395.825,1334.075,1389.6625,1343.175,1286.9125,1401.2125,1445.575,1282.375,1361.475,1313.775,1168.5125,1363.475,1438.675,1353.3125,1333.975,1161.375,1216.775,1099.2125,1435.0125,1139.7125,1397.775,1322.1
"402",1183.63,1017.65,1056.96,1011.35,1102.16,1257.52,1112.55,1281.73,1312.45,1047.25,1086.08,1162.75,1290.95,1174.18,1267.68,1070.92,1134.92,1198.55,1246.78,1062.75,1186.95,1202.46,1292.45,1127.73,1063.16,1029.72,1099.47,1159.98,1136.35,1015.35,1148.87,1077.35,1097.05,1188.99,1306.3,1233.75,1024.18,1226.9,1276.46,1278.27,1218.66,1146.55,1032.54,1183.85,1305.4,1294.025,1232.25,1287.85,1241.37,1185.13,1299.38,1343.75,1180.55,1259.66,1211.95,1066.69,1261.66,1336.85,1251.49,1232.16,1059.58,1114.95,997.4,1333.19,1037.88,1295.96,1220.28
"409",1311.38305084746,1146.58983050847,1185.92033898305,1140.28644067797,1231.1186440678,1385.60508474576,1241.49661016949,1410.73220338983,1440.54576271186,1176.23389830508,1215.05593220339,1291.78644067797,1418.93559322034,1302.84915254237,1395.32372881356,1199.93220338983,1263.93220338983,1327.55762711864,1375.81525423729,1191.76271186441,1314.94237288136,1330.5593220339,1419.44745762712,1256.73220338983,1192.18644067797,1158.66440677966,1228.49491525424,1287.51694915254,1265.51016949153,1144.28644067797,1277.82881355932,1206.28644067797,1226.04406779661,1318.30338983051,1435.25084745763,1361.37288135593,1153.20338983051,1354.99491525424,1404.5593220339,1407.22542372881,1347.69661016949,1275.56440677966,1161.54406779661,1312.79661016949,1434.34915254237,1422.25338983051,1361.26271186441,1415.92542372881,1370.26949152542,1313.65593220339,1427.07966101695,1472.68983050847,1309.57627118644,1387.75762711864,1341.09661016949,1195.65762711864,1390.69661016949,1465.80508474576,1380.52372881356,1360.67288135593,1188.60338983051,1243.97627118644,1126.35762711864,1462.15423728814,1166.84576271186,1425.25084745763,1346.80677966102
"411",2793.18333333334,2612.11666666666,2620.53888888889,2585.71666666666,2711.75,2858.48333333333,2700.52777777778,2828.57222222222,2903.23888888888,2596.80555555556,2674.07222222222,2712.33888888888,2840.52777777778,2723.76111111112,2877.26111111112,2620.48333333333,2684.48333333333,2748.11666666666,2796.37222222222,2590.82777777777,2796.52777777778,2812.03888888889,2902.01666666667,2677.28333333334,2590.65,2664.98333333333,2649.05555555555,2769.57222222222,2745.91666666667,2658.21666666666,2742.05555555555,2651.81666666666,2646.61666666666,2764.27222222223,2855.87222222222,2843.32777777777,2573.76111111112,2836.47222222222,2866.53888888889,2827.86111111111,2768.25555555556,2697.43888888889,2582.11666666666,2753.11666666666,2854.97222222222,2899.07222222222,2781.82777777777,2886.17222222223,2790.96111111111,2787.57222222222,2908.96111111111,2893.32777777777,2733.63888888889,2825.95,2776.27222222223,2676.27222222223,2811.25555555556,2886.43888888889,2776.27222222223,2781.75555555556,2609.16111111112,2642.43888888889,2633.61666666666,2882.77222222223,2636.46111111111,2845.53888888889,2829.87222222222
"419",2698.17407407407,2517.08148148148,2525.51851851852,2490.69259259259,2616.71851851852,2763.47407407407,2605.5,2733.55925925926,2808.20740740741,2501.77777777778,2579.05925925926,2617.31851851852,2745.5,2628.74074074074,2782.25555555556,2525.47407407407,2589.47407407407,2653.08148148148,2701.35185185185,2495.7962962963,2701.5,2717.01851851852,2806.98888888889,2582.27777777778,2495.61481481481,2569.97407407407,2554.02962962963,2674.55925925926,2650.88888888889,2563.19259259259,2647.02962962963,2556.78148148148,2551.57777777778,2669.25925925926,2760.86666666667,2748.2962962963,2478.74074074074,2741.46666666667,2771.51851851852,2732.82962962963,2673.22962962963,2602.40740740741,2487.07777777778,2658.07777777778,2759.96666666667,2804.07037037037,2686.7962962963,2791.15185185185,2695.94074074074,2692.57037037037,2813.95555555556,2798.2962962963,2638.6037037037,2730.91111111111,2681.25925925926,2581.25925925926,2716.22962962963,2791.40740740741,2681.25925925926,2686.72962962963,2514.14814814815,2547.40740740741,2538.57777777778,2787.75925925926,2541.45555555556,2750.51851851852,2734.85185185185
