"FAFZone","AdairCounty","AlfalfaCounty","AtokaCounty","BeaverCounty","BeckhamCounty","BlaineCounty","BryanCounty","CaddoCounty","CanadianCounty","CarterCounty","CherokeeCounty","ChoctawCounty","CimarronCounty","ClevelandCounty","CoalCounty","ComancheCounty","CottonCounty","CraigCounty","CreekCounty","CusterCounty","DelawareCounty","DeweyCounty","EllisCounty","GarfieldCounty","GarvinCounty","GradyCounty","GrantCounty","GreerCounty","HarmonCounty","HarperCounty","HaskellCounty","HughesCounty","JacksonCounty","JeffersonCounty","JohnstonCounty","KayCounty","KingfisherCounty","KiowaCounty","LatimerCounty","LeFloreCounty","LincolnCounty","LoganCounty","LoveCounty","McClainCounty","McCurtainCounty","McIntoshCounty","MajorCounty","MarshallCounty","MayesCounty","MurrayCounty","MuskogeeCounty","NobleCounty","NowataCounty","OkfuskeeCounty","OklahomaCounty","OkmulgeeCounty","OsageCounty","OttawaCounty","PawneeCounty","PayneCounty","PittsburgCounty","PontotocCounty","PottawatomieCounty","PushmatahaCounty","RogerMillsCounty","RogersCounty","SeminoleCounty","SequoyahCounty","StephensCounty","TexasCounty","TillmanCounty","TulsaCounty","WagonerCounty","WashingtonCounty","WashitaCounty","WoodsCounty","WoodwardCounty"
"131",736.892307692308,978.387179487179,804.223076923077,1100.91025641025,1007.45641025641,957.446153846154,849.852564102564,941.901282051282,906.615384615385,921.387179487179,766.620512820513,787.253846153846,1202.61538461538,881.837179487179,851.376923076923,956.982051282051,969.407692307692,823.85,834.320512820513,974.182051282051,793.103846153846,1004.10641025641,1050.76410256411,926.803846153846,907,912.115384615385,952.744871794872,1030.62820512821,1042.81794871795,1061.81538461539,745.78717948718,827.692307692308,1013.03333333334,957.95641025641,883.135897435898,921.564102564103,932.387179487179,995.864102564102,787.312820512821,721.115384615385,865.723076923077,906.692307692308,901.975641025641,916.337179487179,726.810256410256,771.825641025641,968.402564102564,874.246153846154,803.510256410256,898.666666666667,767.325641025641,894.584615384615,853.516666666667,807.639743589744,880.939743589744,800.255128205128,866.85641025641,783.852564102564,854.869230769231,873.053846153846,802.261538461539,865.720512820513,851.223076923077,786.992307692308,1015.23076923077,819.220512820513,839.825641025641,721.464102564103,952,1153.13076923077,996.420512820513,809.166666666667,789.320512820513,852.158974358974,984.2,1009.00769230769,1020.74102564102
"132",950.15,1191.63333333333,1017.36666666667,1314.15,1220.66666666667,1170.66666666667,1072.45,1155.15,1119.86666666667,1130.26666666667,979.866666666667,1007.93333333333,1415.86666666667,1095.06666666667,1066.63333333333,1170.23333333333,1183.76666666667,1052.13333333333,1047.56666666667,1187.43333333333,1006.35,1217.35,1264,1140.05,1119.03333333333,1125.36666666667,1165.96666666667,1243.86666666667,1257.46666666667,1275.05,959.016666666667,1040.95,1227.96666666667,1166.81666666667,1099.46666666667,1134.76666666667,1145.63333333333,1209.1,1000.55,934.366666666667,1078.96666666667,1119.95,1110.85,1129.56666666667,939.166666666667,985.066666666667,1181.65,1089.56666666667,1016.75,1111.36666666667,980.566666666667,1107.81666666667,1071.36666666667,1020.86666666667,1094.16666666667,1013.46666666667,1080.06666666667,999.466666666667,1068.1,1086.26666666667,1015.48333333333,1078.96666666667,1064.46666666667,999.15,1228.46666666667,1032.46666666667,1053.06666666667,934.683333333333,1166.76666666667,1366.36666666667,1213.6,1022.38333333333,1002.56666666667,1065.56666666667,1197.45,1222.25,1233.96666666667
"139",827.932894736842,1069.42412280702,882.955701754386,1191.94868421053,1098.49342105263,1048.48201754386,913.934649122807,1032.94868421053,997.657017543859,976.863596491228,857.66798245614,850.117105263158,1294.07412280702,972.88201754386,924.456578947369,1043.97412280702,1030.89342105263,918.130263157895,925.366228070176,1065.22412280702,884.146929824562,1095.14692982456,1141.80131578947,1017.84342105263,991.661842105263,1003.15701754386,1043.78114035088,1115.82324561403,1115.84429824561,1152.85964912281,836.822368421052,918.732894736842,1084.59035087719,1013.91798245614,948.575877192982,1012.60307017544,1023.42587719298,1084.12412280702,878.359210526316,812.157894736843,956.766228070175,997.732894736842,957.665350877193,1006.22850877193,812.313596491228,862.872368421052,1059.44868421053,931.973245614035,894.548684210527,979.446052631579,858.372368421052,985.625,942.1,898.680263157895,971.983771929825,891.29298245614,957.890350877193,872.619736842105,945.911842105263,964.094298245614,893.303070175439,949.581578947368,942.265350877193,873.503070175439,1106.27149122807,910.258771929825,930.872368421052,812.501315789474,1024.04122807017,1244.17149122807,1058.38289473684,900.200438596491,880.366228070176,939.07850877193,1075.24429824562,1100.04956140351,1111.77938596491
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1592.40340909091,1330.22613636364,1601.01477272727,1207.09659090909,1349.46704545455,1372.3125,1627.94431818182,1432.29659090909,1416.5875,1567.87159090909,1562.62840909091,1644.49886363637,1106.8375,1491.15340909091,1578.97386363636,1428.29659090909,1457.10113636364,1497.72613636364,1484.39886363636,1370.72613636364,1530.14431818182,1344.47386363636,1299.74886363637,1379.10568181818,1528.89886363636,1513.01477272727,1355.43295454546,1371.8375,1346.60568181818,1268.61477272728,1582.65340909091,1549.56704545454,1374.86022727273,1480.07613636363,1589.59659090909,1386.41022727273,1409.65340909091,1406.60568181818,1613.11477272728,1623.5875,1479.15340909091,1444.69886363636,1586.8125,1517.65340909091,1682.06704545454,1567.6375,1359.8125,1598.91022727273,1538.27613636364,1552.32840909091,1542.53863636364,1412.04659090909,1464.0875,1522.15340909091,1469.62840909091,1524.9375,1451.96704545455,1497.48863636364,1452.25340909091,1447.19886363636,1580.17840909091,1552.71931818182,1508.72613636364,1642.29659090909,1341.9875,1516.21931818182,1531.50340909091,1585.97386363636,1554.41931818182,1159.3375,1416.03863636364,1492.87159090909,1520.62840909091,1453.43295454546,1381.21022727272,1317.34659090909,1301.59659090909
"171",648.492307692308,789.392307692308,780.892307692307,898.961538461538,899.046153846154,845.084615384615,814.446153846154,843.092307692307,794.615384615385,845.969230769231,672.023076923077,807.492307692308,973.476923076923,791.446153846154,785.084615384616,858.192307692308,888.946153846154,613.884615384615,692.630769230769,865.792307692308,620.053846153846,861.592307692308,893.207692307692,779.946153846154,829.192307692308,813.315384615385,751.023076923077,922.238461538461,945.415384615384,852.484615384615,718.546153846154,758.292307692308,915.915384615384,885.553846153846,817.923076923077,741.369230769231,809.415384615385,903.2,752,707.780769230769,732.846153846154,763.138461538461,864.9,817.946153846154,795.161538461538,703.538461538461,817.630769230769,830.830769230769,639.261538461539,818.715384615384,678.438461538462,750.376923076923,642.546153846154,732.646153846154,769.923076923077,706.538461538461,692.746153846154,583.238461538461,710.280769230769,729.446153846154,733.969230769231,788.315384615385,762.923076923077,798.992307692308,906.838461538462,644.7,759.646153846154,681.661538461538,854.7,935.823076923077,900.480769230769,667.469230769231,667.715384615384,654.330769230769,875.792307692308,799.169230769231,862.123076923077
"172",418.988888888889,578.033333333333,551.388888888889,702.877777777778,669.544444444444,619.544444444444,584.944444444444,613.6,565.122222222222,616.455555555556,442.522222222222,577.988888888889,783.711111111111,561.944444444444,555.577777777778,628.688888888889,659.444444444444,384.388888888889,463.122222222222,636.288888888889,390.555555555556,635.844444444444,670.644444444445,552.711111111111,599.688888888889,583.822222222222,549.088888888889,692.733333333333,715.922222222222,656.411111111111,489.044444444444,528.788888888889,686.422222222222,656.055555555556,588.422222222222,524.844444444444,583.377777777778,673.711111111111,522.522222222222,478.277777777778,503.344444444444,531.488888888889,635.422222222222,588.444444444444,560.455555555556,474.044444444444,594.3,601.322222222222,409.755555555556,589.222222222222,448.933333333333,520.488888888889,413.044444444444,503.144444444444,540.422222222222,477.044444444444,463.244444444444,353.733333333333,480.777777777778,499.944444444444,504.444444444444,558.822222222222,533.422222222222,569.488888888889,677.333333333333,415.222222222222,530.144444444445,452.155555555556,625.222222222222,739.711111111111,670.977777777778,437.944444444444,438.222222222222,424.822222222222,646.3,603.088888888889,639.577777777778
"179",517.61,660.5125,651.2875,780.08875,770.29625,711.465625,682.390625,714.355,665.8675,719.28125,544.155,667.13125,861.77,662.693125,659.975,729.43,760.193125,486.00625,564.75125,735.32875,492.185,728.19375,759.74875,646.575,700.43,684.56375,628.693125,793.48125,816.6625,731.9475,588.988125,633.3025,787.1625,756.80375,692.82125,609.00875,675.925,774.4525,623.30375,576.54625,604.97125,635.045,737.3125,689.193125,643.26875,578.43125,684.21,700.3175,511.3875,692.19875,550.56125,618.0375,511.44375,608.005,641.17375,578.66375,561.53,455.365,580.39,601.720625,608.85625,660.83125,635.5775,663.3775,775.99625,516.8475,635.45375,553.99,725.9625,819.6425,771.71375,539.59,539.85375,523.605,747.05625,678.63625,728.67
"181",680.2,824.16,812.6,933.72,930.8,880.8,846.2,874.82,826.32,877.7,703.74,839.2,1014.54,823.2,816.8,889.9,920.7,645.6,724.32,897.5,651.8,897.1,931.9,813.92,860.9,845.02,785.82,953.96,977.12,887.24,750.3,790,947.62,917.3,849.62,776.14,844.6,934.92,783.72,739.5,764.6,792.7,896.62,849.7,825.58,735.3,855.5,862.54,671,850.44,710.14,781.7,674.3,764.4,801.62,738.3,724.5,614.96,742,761.2,765.7,820.02,794.62,830.7,938.6,676.42,791.38,713.4,886.42,970.56,932.2,699.2,699.44,686.04,907.5,833.92,900.8
"182",644.686111111111,815.691666666667,777.080555555556,925.238888888889,895.258333333333,845.252777777778,810.647222222222,839.291666666667,790.819444444444,842.169444444444,668.225,800.291666666667,1006.08055555556,787.647222222222,781.275,854.377777777778,885.147222222222,610.075,688.830555555556,861.977777777778,616.263888888889,861.558333333333,896.363888888889,778.402777777778,825.377777777778,809.513888888889,777.308333333333,918.436111111111,941.619444444444,878.780555555556,714.752777777778,754.486111111111,912.119444444444,881.763888888889,814.130555555556,765.702777777778,809.075,899.402777777778,748.219444444444,703.969444444444,729.041666666667,757.186111111111,861.086111111111,814.147222222222,773.752777777778,699.730555555556,820.008333333333,827.025,635.469444444444,814.930555555556,674.636111111111,746.175,638.758333333333,728.841666666667,766.130555555556,702.730555555556,688.952777777778,579.436111111111,706.469444444444,725.652777777778,730.169444444444,784.513888888889,759.130555555556,795.175,903.030555555556,640.919444444444,755.836111111111,677.863888888889,850.919444444444,962.091666666667,896.669444444444,663.669444444444,663.930555555556,650.525,872.008333333333,825.447222222222,865.275
"183",757.8,928.425,890.2,1037.9875,1008.3625,958.35,923.75,952.4,903.9,955.275,781.325,916.8,1118.8125,900.75,894.3875,967.4875,998.25,723.175,801.925,975.1,729.375,974.675,1009.475,891.5,938.4875,922.6,890.05,1031.5375,1054.7125,991.5125,827.85,867.6,1025.2125,994.875,927.2125,880.4,922.175,1012.5,861.3125,817.075,842.1375,870.3,974.2,927.25,897.8375,812.8375,933.1,940.125,748.575,928.0125,787.7375,859.3,751.8625,841.9375,879.2125,815.8375,802.0625,692.5375,819.575,838.775,843.275,897.6,872.2125,908.3,1016.125,754.0125,868.925,790.975,964.0125,1074.8375,1009.775,776.775,777.0125,763.625,985.1,938.2,978.3875
"189",647.30737704918,808.610655737705,779.704098360656,926.956557377049,897.87131147541,847.861475409836,813.261475409836,841.915573770492,793.425409836066,844.784426229508,670.833606557377,796.069672131148,1007.78278688525,790.261475409836,783.900819672131,856.994262295082,887.761475409836,612.699180327869,691.436885245902,864.595901639344,618.877868852459,864.181147540984,898.984426229508,781.01393442623,827.994262295082,812.127049180328,779.020491803279,921.049180327869,944.220491803279,880.477868852459,717.361475409836,757.10737704918,914.722131147541,884.377868852459,816.733606557377,755.536885245902,811.699180327869,902.01393442623,750.825409836066,705.736885245902,731.661475409836,759.80737704918,863.713934426229,816.761475409836,761.831967213115,702.35,822.617213114754,829.636885245902,638.081147540984,817.531967213115,677.25,748.790983606557,641.37131147541,731.459836065574,768.733606557377,705.35,691.574590163934,582.049180327869,709.084426229508,728.272950819672,732.784426229508,787.127049180328,761.733606557377,796.920491803279,905.652459016394,643.523770491803,758.45,680.484426229508,853.523770491803,963.810655737705,899.286065573771,666.284426229508,666.531967213115,653.136885245902,874.617213114754,827.17131147541,867.900819672131
"190",517.456565656566,564.977777777778,642.30303030303,662.80202020202,729.063636363636,622.860606060606,675.855555555555,673.119191919192,624.628282828283,697.564646464646,533.435353535354,668.888888888889,727.559595959596,621.454545454545,646.489898989899,688.189898989899,718.954545454545,474.40101010101,544.864646464646,673.365656565657,481.471717171717,641.909090909091,663.675757575758,563.661616161616,659.189898989899,643.327272727273,526.59696969697,752.244444444444,775.428282828283,624.827272727273,579.954545454545,616.29797979798,745.928282828283,715.572727272727,678.566666666667,516.960606060606,588.794949494949,733.220202020202,613.427272727273,599.951515151515,587.608080808081,575.253535353535,716.516161616162,647.954545454545,683.716161616162,564.949494949495,592.561616161616,690.778787878788,500.671717171717,681.79696969697,539.847474747475,542.59696969697,456.411111111111,584.885858585859,599.935353535354,564.540404040404,496.547474747475,444.646464646465,522.355555555555,576.992929292929,595.371717171717,646.553535353535,617.936363636364,660.388888888889,709.285858585859,503.182828282828,619.142424242424,550.616161616162,684.726262626263,699.657575757576,730.481818181818,525.461616161616,529.137373737374,466.984848484848,705.820202020202,574.763636363636,635.230303030303
"201",262.288888888889,293.722222222223,362.033333333334,403.027777777778,455.788888888889,351.611111111111,395.566666666666,399.844444444444,351.344444444444,422.455555555556,258.177777777777,388.627777777778,475.911111111111,348.177777777777,360.238888888889,414.933333333334,445.677777777777,191.966666666666,257.733333333333,402.377777777778,206.666666666667,370.688888888889,395.077777777777,292.411111111111,385.933333333334,370.044444444444,255.333333333333,478.966666666666,502.377777777778,356.811111111111,303.066666666666,323.555555555556,472.644444444445,442.311111111111,396.433333333334,244.788888888889,317.544444444444,459.933333333334,336.522222222222,345.044444444444,299.433333333334,303.511111111111,441.377777777778,374.677777777777,423.933333333334,288.044444444444,321.3,413.033333333334,224.088888888889,399.7,262.955555555556,271.333333333333,177.966666666666,297.755555555555,326.644444444445,271.777777777777,222.077777777777,169.566666666666,247.6,297.944444444444,318.511111111111,358.911111111111,338.088888888889,382.094444444444,438.844444444444,213.288888888889,331.9,295.122222222222,411.444444444444,439.855555555555,457.222222222223,232.955555555556,249.355555555555,192.311111111111,432.533333333334,303.511111111111,363.994444444445
"202",274.966666666667,113.333333333333,288.616666666667,221.866666666667,278.416666666667,173.583333333333,313.966666666667,228.333333333333,180.466666666667,261.6,246.016666666667,333.4,306.016666666667,184.883333333333,266.583333333333,245.816666666667,276.583333333333,187.85,173.3,220.85,221.216666666667,189.166666666667,210.083333333333,116.35,222.616666666667,206.733333333333,81.9,301.6,326.4,176.233333333333,266.066666666667,237.166666666667,298.366666666667,273.2,276.833333333333,77.1333333333333,143.3,282.55,302.016666666667,306.966666666667,168.066666666667,138.416666666667,280.516666666667,211.383333333333,370.966666666667,251.05,143.6,292.616666666667,215.583333333333,246.05,225.933333333333,104.016666666667,150.3,211.066666666667,163.333333333333,213.85,135.7,188.983333333333,141.166666666667,136.1,269.083333333333,240.3,196.333333333333,331.2,257.183333333333,192.866666666667,219.1,269.366666666667,242.316666666667,262.816666666667,287.166666666667,176.733333333333,204.016666666667,136.833333333333,255.15,125.6,180.583333333333
"209",393.971666666666,221.023333333333,408.902222222222,238.291111111111,321.463333333333,271.152222222222,436.676666666667,328.143333333333,296.26,395.02,366.396666666667,452.388888888889,292.983333333333,320.861111111111,392.938888888889,356.218888888889,386.538888888889,304.214444444444,304.285555555556,294.366666666667,336.94,265.44,256.721111111111,248.806666666667,358.604444444444,329.348888888889,219,346.918888888889,367.944444444444,219.871111111111,390.385555555556,361.037777777778,364.238888888889,400.837777777778,407.91,228.961111111111,272.144444444444,347.618888888889,419.385555555556,432.025555555556,310.254444444444,281.412222222222,413.965555555556,345.895555555556,489.844444444444,372.247777777778,245.833333333333,420.63,336.426666666667,377.315555555556,350.895555555556,255.6,273.376666666667,337.361111111111,301.494444444444,338.457777777778,268.406666666667,304.545,277.923333333333,283.066666666667,387.665555555556,372.458888888889,332.925555555556,449.873333333333,300.895555555556,314.762222222222,351.135555555556,394.118888888889,369.993333333333,263.185,373.857777777778,303.84,329.471111111111,265.887777777778,319.518888888889,214.816666666667,239.303333333333
"211",740.425,901.2875,872.8375,1029.85,990.9875,940.9625,900.475,935.05,886.55,937.8875,763.95,826.8625,1110.675,883.3625,877.025,950.1125,980.8625,705.8125,784.55,957.725,711.9875,957.2875,992.0875,874.1375,921.1125,905.25,881.8875,1014.15,1037.35,983.375,804.05,850.225,1007.85,977.4875,909.85,834.4875,904.8125,995.1375,841.4,776.975,824.7625,852.925,956.85,909.8625,781.775,795.45,915.75,922.75,731.1875,910.65,770.3625,841.925,734.4875,824.5625,861.85,798.45,784.6875,675.15,802.2125,821.3625,825.8875,880.25,854.85,841.75,998.7625,736.65,851.5625,777.325,946.65,1066.6875,992.3875,759.3875,759.65,746.25,967.75,930.075,961.025
"212",666.327272727273,815.027272727273,780.945454545454,955.772727272727,911.909090909091,861.9,797.036363636364,859.272727272727,807.481818181818,861.318181818182,691.009090909091,734.627272727273,1040.89090909091,809.645454545455,797.390909090909,874.318181818182,905.090909090909,626.727272727273,705.481818181818,878.618181818182,632.909090909091,878.218181818182,913.018181818182,795.081818181818,844.863636363636,829.472727272727,805.363636363636,935.1,961.572727272727,907.581818181818,709.627272727273,770.927272727273,932.072727272727,902.218181818182,830.263636363636,755.409090909091,825.727272727273,918.818181818182,749.2,684.781818181818,745.7,773.845454545454,866.4,837.6,689.6,715.872727272727,836.681818181818,825.036363636364,652.109090909091,834.1,696.372727272727,762.818181818182,655.409090909091,746.8,782.790909090909,725.345454545455,705.6,596.1,723.118181818182,742.3,746.290909090909,803.136363636364,780.718181818182,749.518181818182,919.7,657.581818181818,775.218181818182,685.118181818182,870.872727272727,996.909090909091,916.609090909091,680.318181818182,680.6,667.190909090909,888.681818181818,854.281818181818,881.927272727273
"219",682.890099009901,843.143564356435,775.723762376238,990.096534653465,938.562376237624,888.551485148515,786.626732673267,879.69603960396,834.619801980198,876.732673267327,710.632673267327,732.258415841584,1076.74306930693,827.89603960396,809.684158415842,894.775247524753,925.538613861386,652.092079207921,732.690594059406,905.285148514851,658.278217821782,912.842079207921,946.636138613861,821.916336633663,858.526732673267,849.906930693069,825.883663366337,961.744554455445,982.00396039604,932.492574257426,707.056435643564,783.69900990099,952.50396039604,918.053465346535,842.530693069307,780.779207920792,854.127722772277,937.250495049505,748.490099009901,682.387128712871,775.75198019802,806.639108910891,868.055445544554,858.479207920792,687.209900990099,728.144554455446,863.516336633664,821.69702970297,677.478217821782,849.490099009901,714.114851485149,789.693069306931,680.770792079208,761.389108910891,809.127227722772,744.693069306931,730.970792079208,621.452970297029,749.983168316832,769.614356435643,758.572277227723,818.114851485149,798.715841584158,747.153465346535,946.338613861386,682.928217821782,791.50396039604,682.737623762376,891.305940594059,1030.97772277228,937.063366336634,707.527227722773,709.513366336633,692.541089108911,915.305940594059,877.089603960396,910.09405940594
"221",549.111111111112,771.533333333333,475.6,857.944444444444,764.5,714.5,491.144444444444,664.144444444445,663.666666666667,548.944444444444,579.944444444445,428.633333333333,919.988888888889,627.877777777778,496.511111111111,630.911111111111,602.5,632.577777777778,590.777777777778,731.211111111111,615.611111111112,761.144444444445,807.8,724.444444444444,586.411111111111,634.377777777778,760.188888888889,692.5,693.255555555556,818.877777777778,546.466666666667,536.633333333333,660.077777777778,585.533333333333,524.911111111111,690.511111111111,689.411111111111,678.3,513.816666666666,483.177777777777,611.977777777778,670.744444444444,529.544444444444,611.6,419.588888888889,534.711111111111,743.911111111111,508.277777777778,602.777777777778,572.277777777778,560.455555555556,663.533333333333,644.022222222222,553.888888888889,642.2,546.5,638.011111111111,642.111111111111,623.811111111111,638.5,501.911111111111,520.666666666667,566.488888888889,469.511111111111,772.277777777778,612.905555555556,556.077777777778,521.338888888889,607.5,910.188888888889,632.311111111111,592.533333333333,583.044444444444,628.555555555556,706.944444444444,791.644444444445,777.8
"222",516.15,684.6,414.55,771.05,677.55,627.55,404.25,577.2,576.75,462.05,531.05,367.6,849.15,540.95,435.5,560.1,531.65,573.9,529.75,644.3,587.35,674.2,720.85,637.55,499.45,547.45,673.25,621.65,622.45,731.95,491.25,475.6,589.25,498.6,438,659.65,602.45,607.45,451.25,442.7,550.95,583.8,442.65,524.65,368.45,473.65,656.95,421.35,546.85,485.35,501.45,621.35,580.45,492.85,555.25,485.45,576.95,591.05,562.75,577.45,440.85,459.65,505.45,408.5,685.35,554.25,495.05,483.3,520.55,823.25,561.45,528.25,524.35,566.75,636.15,704.7,690.85
"223",612.455,840.47,544.33,926.88,833.43,783.41,560.08,733.08,732.58,617.88,642.325,497.37,988.9,696.795,565.27,699.87,671.41,698.27,659.425,800.17,668.17,830.08,876.745,789,655.37,703.28,823.76,761.43,762.18,887.78,612.84,605.38,728.98,654.47,593.87,757.94,758.37,747.245,579.435,552.225,680.685,739.67,598.48,680.52,485.13,602.76,812.87,577.185,669.095,641.185,625.97,730.96,707.37,622.62,711.115,615.23,705.23,707.54,691.26,706.27,570.645,589.38,635.2,538.27,841.21,678.58,624.81,595.29,676.43,979.1,701.27,655.615,648.685,694.525,775.88,860.58,846.71
"229",430.309302325581,657.15,366.422093023256,747.208139534883,653.766279069768,603.759302325582,379.1,555.767441860465,552.918604651163,440.879069767442,462.238372093023,319.440697674419,812.273255813953,518.19534883721,387.340697674419,523.216279069768,494.788372093023,519.037209302325,480.61976744186,620.482558139535,503.33023255814,650.408139534884,697.070930232559,606.552325581396,478.341860465116,525.977906976744,640.703488372093,584.79534883721,585.558139534883,708.117441860465,421.867441860465,428.565116279069,552.355813953488,477.439534883721,412.916279069767,580.304651162791,578.682558139534,570.604651162791,392.875581395348,364.089534883721,502.543023255814,558.538372093024,421.466279069767,503.51511627907,301.559302325581,423.962790697674,631.891860465116,399.261627906977,490.161627906976,464.189534883721,446.817441860465,552.793023255814,528.347674418605,444.468604651163,530.26511627907,437.079069767442,526.581395348838,529.412790697674,512.646511627907,527.739534883721,393.377906976744,411.479069767442,459.21511627907,360.338372093023,661.543023255814,499.367441860465,448.754651162791,404.95,499.420930232558,799.44534883721,524.611627906977,476.605813953489,469.48023255814,515.926744186047,598.977906976744,678.240697674418,667.056976744186
"230",1757.0875,1927.73125,1889.49375,2037.2875,2007.66875,1957.65625,1923.04375,1951.69375,1903.21875,1954.575,1780.625,1878.40625,2118.121875,1900.04375,1893.6875,1966.7875,1997.54375,1722.48125,1801.23125,1974.3875,1728.675,1973.96875,2008.775,1890.8,1937.7875,1921.9125,1889.35,2030.8375,2054.015625,1990.81875,1827.15625,1866.89375,2024.515625,1994.16875,1926.525,1879.69375,1921.48125,2011.8,1860.621875,1816.375,1841.45,1869.5875,1973.50625,1926.54375,1834.85,1812.14375,1932.40625,1939.43125,1747.86875,1927.33125,1787.04375,1858.58125,1751.16875,1841.25,1878.525,1815.14375,1801.3625,1691.83125,1818.875,1838.0625,1842.575,1896.9125,1871.525,1907.58125,2015.4375,1753.31875,1868.2375,1790.275,1963.31875,2074.1375,2009.08125,1776.075,1776.33125,1762.93125,1984.40625,1937.50625,1977.6875
"241",1212.05,1382.7,1313.09285714285,1492.25,1462.62142857143,1412.60714285714,1331.92857142857,1406.67857142857,1358.2,1409.52142857143,1235.6,1279.92142857143,1573.1,1355.02142857143,1350.53571428572,1421.75,1452.52142857143,1177.45,1256.2,1429.35,1183.62142857143,1428.92142857143,1463.72142857143,1345.77142857143,1392.75,1376.88571428572,1344.31428571429,1485.8,1508.98571428571,1445.8,1254.72142857143,1324.05,1479.48571428571,1449.12142857143,1383.38571428572,1334.67857142857,1376.45,1466.77142857143,1296.27142857143,1230.05714285714,1296.42142857143,1324.55,1411.85,1381.52142857143,1234.87142857142,1268.98571428571,1387.37142857142,1357.77142857143,1202.82142857143,1382.3,1242,1313.55,1206.12142857143,1300,1333.5,1270.1,1256.32142857143,1146.8,1273.85,1293.02142857143,1299.40714285715,1351.88571428572,1326.5,1294.82142857143,1470.4,1208.3,1325.64285714286,1230.39285714286,1418.3,1529.1,1464.02142857143,1231.02142857143,1231.3,1217.9,1439.37142857142,1392.47142857142,1432.65
"242",1194.52,1376.76,1275.18,1486.36,1451.12,1401.1,1294.04,1393.26,1347.4,1387.08,1220.52,1242.04,1567.16,1338.24,1321.14,1408.36,1439.08,1171.54,1250.26,1417.86,1177.72,1423.5,1457.8,1339.86,1370.48,1363.46,1338.4,1474.3,1495.56,1439.86,1216.82,1295.22,1466.06,1432.34,1353.96,1328.76,1367.18,1452.14,1258.34,1192.14,1290.5,1318.66,1373.94,1368,1196.96,1239.56,1381.46,1319.86,1196.9,1359.84,1224.64,1307.64,1200.2,1274.04,1322.52,1254.66,1250.4,1140.88,1267.92,1287.1,1270,1328.22,1309.38,1256.94,1458.9,1202.36,1301.22,1192.5,1404.86,1523.18,1450.62,1225.12,1222.44,1211.98,1427.88,1386.56,1426.74
"249",1226.125,1401.46666666667,1327.425,1511.04166666667,1478.35833333333,1428.33333333333,1347.66666666667,1421.59166666667,1374.2,1422.85833333333,1250.15833333333,1293.85,1591.85833333333,1369.24166666667,1364.075,1436.68333333333,1467.44166666667,1196.25,1274.96666666667,1445.09166666667,1202.43333333333,1447.20833333333,1482.525,1364.55833333333,1405.83333333333,1391.80833333333,1363.10833333333,1501.525,1523.90833333333,1464.56666666667,1267.35,1338.01666666667,1494.40833333333,1462.66666666667,1396.9,1353.45833333333,1393.11666666667,1481.18333333333,1307.53333333333,1243.65,1315.20833333333,1343.35,1422.45833333333,1396.40833333333,1248.78333333333,1282.51666666667,1406.15,1373.375,1221.625,1395.59166666667,1256.09166666667,1332.35,1224.91666666667,1316.09166666667,1349.425,1284.6,1275.11666666667,1165.58333333333,1292.63333333333,1311.825,1312.95833333333,1365.025,1340.53333333333,1310.65,1486.125,1227.06666666667,1346.55,1240.95,1433.20833333333,1547.88333333333,1478.98333333333,1249.83333333333,1248.10833333333,1236.66666666667,1455.1,1411.25,1451.44166666667
"251",1562.6875,1733.3,1695.0875,1842.8875,1813.2375,1763.2375,1728.625,1757.3,1708.8,1760.1625,1586.2,1682.0875,1923.7,1705.625,1699.275,1772.3875,1803.125,1528.0875,1606.8,1779.9875,1534.2625,1779.55,1814.3625,1696.3875,1743.3875,1727.5,1694.9375,1836.425,1859.6,1796.4,1632.7375,1672.4875,1830.1,1799.7625,1732.1125,1685.3,1727.0875,1817.3875,1666.2,1621.9625,1647.025,1675.1875,1779.1,1732.125,1637.025,1617.725,1737.9875,1745.0125,1553.45,1732.9125,1592.6125,1664.175,1556.7375,1646.8375,1684.1125,1620.725,1606.95,1497.425,1624.4625,1643.6375,1648.1625,1702.5,1677.1125,1713.175,1821.0125,1558.9,1673.825,1595.8625,1768.9,1879.725,1814.675,1581.6625,1581.9125,1568.5125,1789.9875,1743.1,1783.275
