"FAFZone","AccomackCounty","AlbemarleCounty","AlleghanyCounty","AmeliaCounty","AmherstCounty","AppomattoxCounty","ArlingtonCounty","AugustaCounty","BathCounty","BedfordCounty","BlandCounty","BotetourtCounty","BrunswickCounty","BuchananCounty","BuckinghamCounty","CampbellCounty","CarolineCounty","CarrollCounty","CharlesCityCounty","CharlotteCounty","ChesterfieldCounty","ClarkeCounty","CraigCounty","CulpeperCounty","CumberlandCounty","DickensonCounty","DinwiddieCounty","EssexCounty","FairfaxCounty","FauquierCounty","FloydCounty","FluvannaCounty","FranklinCounty","FrederickCounty","GilesCounty","GloucesterCounty","GoochlandCounty","GraysonCounty","GreeneCounty","GreensvilleCounty","HalifaxCounty","HanoverCounty","HenricoCounty","HenryCounty","HighlandCounty","IsleofWightCounty","JamesCityCounty","KingandQueenCounty","KingGeorgeCounty","KingWilliamCounty","LancasterCounty","LeeCounty","LoudounCounty","LouisaCounty","LunenburgCounty","MadisonCounty","MathewsCounty","MecklenburgCounty","MiddlesexCounty","MontgomeryCounty","NelsonCounty","NewKentCounty","NorthamptonCounty","NorthumberlandCounty","NottowayCounty","OrangeCounty","PageCounty","PatrickCounty","PittsylvaniaCounty","PowhatanCounty","PrinceEdwardCounty","PrinceGeorgeCounty","PrinceWilliamCounty","PulaskiCounty","RappahannockCounty","RichmondCounty","RoanokeCounty","RockbridgeCounty","RockinghamCounty","RussellCounty","ScottCounty","ShenandoahCounty","SmythCounty","SouthamptonCounty","SpotsylvaniaCounty","StaffordCounty","SurryCounty","SussexCounty","TazewellCounty","WarrenCounty","WashingtonCounty","WestmorelandCounty","WiseCounty","WytheCounty","YorkCounty","Alexandriacity","Bedfordcity","Bristolcity","BuenaVistacity","Charlottesvillecity","Chesapeakecity","ColonialHeightscity","Covingtoncity","Danvillecity","Emporiacity","Fairfaxcity","FallsChurchcity","Franklincity","Fredericksburgcity","Galaxcity","Hamptoncity","Harrisonburgcity","Hopewellcity","Lexingtoncity","Lynchburgcity","Manassascity","ManassasParkcity","Martinsvillecity","NewportNewscity","Norfolkcity","Nortoncity","Petersburgcity","Poquosoncity","Portsmouthcity","Radfordcity","Richmondcity","Roanokecity","Salemcity","Stauntoncity","Suffolkcity","VirginiaBeachcity","Waynesborocity","Williamsburgcity","Winchestercity"
"311",1330.45,1181.93333333333,1084.66666666667,1241.36666666667,1155.16666666667,1185.46666666667,1176.01666666667,1156.56666666667,1111.2,1154.16666666667,1058.16666666667,1121.86666666667,1270.53333333333,984.116666666667,1191.76666666667,1182.51666666667,1243.61666666667,1103.73333333333,1287.58333333333,1217.96666666667,1267.03333333333,1134.68333333333,1101.06666666667,1199.08333333333,1207.66666666667,973.5,1276.46666666667,1270.96666666667,1177.71666666667,1174.21666666667,1114.23333333333,1211.16666666667,1147.36666666667,1122.13333333333,1060.73333333333,1314.91666666667,1231.26666666667,1089.16666666667,1207.06666666667,1291.06666666667,1227.36666666667,1257.53333333333,1250.43333333333,1161.28333333333,1122.5,1341.23333333333,1305.26666666667,1291.01666666667,1242.76666666667,1279.86666666667,1309.71666666667,966.683333333333,1157.31666666667,1219.2,1249.01666666667,1188.91666666667,1319.15,1260.46666666667,1302.46666666667,1087.66666666667,1175.56666666667,1281.01666666667,1364.91666666667,1304.41666666667,1237.7,1215.83333333333,1173.51666666667,1134.03333333333,1186.56666666667,1245.16666666667,1215.16666666667,1292.93333333333,1193.78333333333,1083.56666666667,1165.58333333333,1278.21666666667,1122.33333333333,1122.16666666667,1181.875,1006.98333333333,997.683333333333,1154.51666666667,1045.63333333333,1322.93333333333,1231.51666666667,1213.11666666667,1312.46666666667,1306.93333333333,1023.88333333333,1145.13333333333,1018.96666666667,1263.91666666667,968.85,1072.98333333333,1320.66666666667,1187.81666666667,1151.83333333333,1029.51666666667,1131.23333333333,1184.66666666667,1357.66666666667,1275.43333333333,1082.66666666667,1192.36666666667,1291.06666666667,1178.01666666667,1173.91666666667,1330.86666666667,1221.21666666667,1107.83333333333,1330.76666666667,1179.48333333333,1285.66666666667,1124.06666666667,1168.86666666667,1182.51666666667,1180.21666666667,1163.4,1325.63333333333,1344.53333333333,969.783333333333,1278.78333333333,1331.46666666667,1355.08333333333,1089.26666666667,1255.16666666667,1124.66666666667,1116.11666666667,1156.9,1344.01666666667,1356.23333333333,1160.1,1305.76666666667,1121.775
"319",1514.49252873563,1349.28045977012,1252.00114942528,1408.72356321839,1322.54310344827,1352.81206896552,1360.02873563219,1323.90804597701,1278.5591954023,1321.53735632184,1225.50804597701,1289.20114942529,1437.88620689655,1142.34827586207,1359.13735632184,1349.85459770115,1424.88563218391,1271.07126436781,1454.94655172414,1385.3316091954,1434.38045977012,1317.46436781609,1268.40344827586,1379.50229885058,1375.00804597701,1131.73563218391,1443.80459770115,1448.65862068965,1361.73333333333,1356.99597701149,1281.57126436781,1378.53735632184,1314.69195402299,1302.63620689655,1228.07816091954,1484.31091954023,1398.64195402299,1245.83850574713,1374.40804597701,1458.40804597701,1394.73505747127,1423.08505747126,1417.77356321839,1328.6591954023,1297.06609195402,1508.57126436781,1472.59425287356,1459.89195402299,1423.58908045977,1448.73620689655,1484.77643678161,1124.92528735632,1341.33678160919,1386.5591954023,1416.37183908046,1367.51954022989,1491.70517241379,1427.82126436782,1475.60057471264,1255.00114942528,1342.90804597701,1448.37183908046,1542.49597701149,1483.76609195402,1405.0591954023,1383.40804597701,1355.95574712644,1301.38045977012,1353.90344827586,1412.50114942528,1382.53735632184,1460.28045977012,1376.48390804598,1250.90344827586,1351.93218390804,1457.53735632184,1289.67241379311,1289.52586206897,1349.22298850574,1165.18045977012,1155.91379310345,1340.21551724138,1203.84827586207,1490.27356321839,1409.32241379311,1396.78850574712,1479.8316091954,1474.28045977012,1182.07586206897,1327.92931034483,1177.17011494253,1444.74252873563,1127.06091954023,1227.81091954023,1488.04310344827,1371.84367816092,1319.18045977012,1187.74597701149,1298.57816091954,1352.02586206897,1524.99540229885,1442.78045977012,1250.00804597701,1359.70114942529,1458.42126436782,1362.07413793104,1357.95689655173,1498.18390804597,1402.89425287356,1275.17241379311,1498.09425287356,1346.84655172414,1453.00114942528,1291.40804597701,1336.2132183908,1366.5683908046,1364.26724137931,1330.75804597701,1492.97816091954,1511.88620689655,1128.01379310345,1446.1591954023,1498.8316091954,1522.44655172414,1256.64195402299,1422.50804597701,1292.04310344827,1283.45804597701,1324.23390804598,1511.35459770115,1523.57126436781,1327.4551724138,1473.14195402299,1304.57126436782
"321",2604.7,2393.7,2307.5,2437.2,2363.8,2381.25,2450.2,2368.35,2334.1,2344.85,2250.45,2320.45,2470.25,2186.1,2396.9,2373.65,2488.7,2282.4,2490,2413.05,2462.8,2400.2,2308.35,2441.75,2412.75,2175.5,2472.25,2506.2,2451.9,2442.8,2299.2,2422.95,2338,2387.8,2268.8,2529.85,2443.1,2256.55,2418.85,2490.2,2407.75,2466.85,2462.2,2340,2360.3,2532.95,2517,2507.05,2484,2495.9,2539.7,2137.4,2431.5,2431,2439.9,2426,2540.7,2439.15,2525.75,2281.45,2384.2,2492.8,2599.9,2543.5,2433.55,2428,2427.65,2312.7,2377.2,2442.5,2411,2487.6,2459.35,2268.3,2426.15,2517.2,2313,2335.8,2393.65,2190.55,2166.875,2412,2212.35,2518.75,2462.45,2462.1,2508.6,2495.35,2216.75,2410.65,2186.35,2505.1,2170.225,2241.2,2532.5,2462.05,2342.5,2185.8,2339.85,2396.45,2561.825,2474.9,2305.5,2371,2490.2,2452.25,2448.15,2527.6,2462.9,2286.5,2542.5,2391.3,2481.75,2335.5,2363.5,2456.75,2454.45,2342.1,2537.4,2556.3,2169.475,2474.3,2543.25,2559.3,2276.95,2466.9,2315.4,2306.8,2368.65,2544.2,2568,2371.875,2517.6,2387.325
"329",2659.90666666667,2482.88,2385.59333333333,2543.17333333333,2456.12666666667,2487.27333333333,2505.46666666667,2457.49333333333,2412.15333333333,2455.30666666667,2359.50666666667,2424.04666666667,2572.88666666667,2264.15333333333,2494.82666666667,2483.69333333333,2570.66666666667,2401.94666666667,2588.52666666667,2519.68666666667,2568.86,2463,2404.40666666667,2525.82666666667,2510.71333333333,2253.52666666667,2578.27333333333,2595.39333333333,2507.16666666667,2502.50666666667,2414.12666666667,2512.12,2448.48666666667,2450.46,2361.68666666667,2619.02666666667,2532.22666666667,2369.56666666667,2507.99333333333,2593.31333333333,2526.04666666666,2555.99333333333,2551.37333333333,2459.51333333333,2438.38,2642.49333333333,2606.19333333333,2596.19333333333,2569.30666666667,2585.03333333333,2628.88,2246.70666666667,2486.76666666667,2520.15333333333,2550.18,2515.12666666667,2629.85333333333,2558.68,2614.89333333333,2389.2,2476.49333333333,2581.96666666667,2689.09333333333,2630.68666666667,2539.52666666667,2517.12666666667,2501.76666666667,2432.26666666667,2487.68666666667,2547.18,2516.99333333333,2594.6,2522.02666666667,2383.4,2494.7,2604.45333333333,2423.45333333333,2423.09333333333,2482.83333333333,2289.02666666667,2277.88666666667,2483.23333333333,2325.32,2624.74666666667,2556.66666666667,2540.68666666667,2614.32666666667,2607.76666666667,2303.89333333333,2473.44,2298.84666666667,2590.44666666667,2248.87333333333,2354.18,2621.62666666667,2517.26666666667,2452.97333333333,2306.42,2432.18666666667,2485.59333333333,2660.58666666667,2577.74,2383.59333333333,2490.58,2593.31333333333,2507.5,2503.36666666667,2632.78666666667,2547.82,2406.04666666667,2631.69333333333,2480.42666666667,2587.51333333333,2424.99333333333,2470.50666666667,2511.98666666667,2509.68666666667,2461.62666666667,2626.58,2645.49333333333,2249.79333333333,2580.55333333333,2632.41333333333,2658.01666666667,2390.00666666667,2556.09333333333,2425.81333333333,2417.22,2457.84,2646.40666666667,2657.16666666667,2461.04333333333,2606.72666666667,2450.07333333333
"331",532.83,604.64,714.64,636.46,705.12,725.68,499.56,646.56,688.58,722.5,806.5,708.44,673.84,879.54,645.14,728.06,556.36,807.14,629.3,687.5,614.84,561.74,743.18,556.94,651.04,903.22,644.76,570.34,505.06,533.38,773.14,608.08,753.04,554,779.72,618.42,619,820.36,638.14,672.78,712.14,588.94,598.24,776.94,676.8,655.69,646.94,599.06,533.78,593.94,606.3,927.98,541.26,593.44,673.58,612.84,621.34,697.68,604.28,754.14,678.38,622.74,566.88,597,658.14,577.84,598.28,794.04,761.14,628.62,663.58,634.64,530.24,767.64,590.34,574.18,730.54,675.78,616.06,872.64,894.98,584.5,822.84,675.54,558.14,539.76,654.2,659.54,840.74,569.92,847.3,556.68,899.48,795.3,630.12,502.88,718.89,861.44,681.14,605.23,619.28,623.04,715.06,779.06,671.28,505.42,501.28,661.3,547.84,811.24,624.34,618.36,627.34,676.86,714.34,519,516.68,779.04,633.24,613.14,898.18,626.44,633.84,618.76,760.84,602.98,728.3,726.94,645.09,639.78,611.74,651.32,647.5,552.65
"339",562.36,641.98,727.66,666.22,718.08,738.68,529.3,659.58,701.58,735.48,819.48,721.46,703.58,892.52,682.46,741.06,586.12,820.1,659.02,717.22,644.56,574.72,756.18,592.6,680.8,916.18,674.52,600.1,534.8,569.06,786.1,643.76,766.04,566.98,792.7,648.12,648.72,833.38,651.16,702.52,741.9,618.68,627.94,789.9,689.78,685.22,676.7,628.82,563.52,623.64,636.02,940.96,554.26,623.16,703.32,625.86,651.02,727.42,634.02,767.1,691.38,652.44,596.44,626.72,687.84,613.54,611.28,807.02,774.16,658.32,693.32,664.36,559.96,780.66,603.3,603.92,743.5,688.78,629.08,885.6,907.96,597.48,835.78,705.24,587.88,569.52,683.92,689.26,853.74,582.88,860.28,586.42,912.48,808.28,659.82,532.59,731.88,874.4,694.1,642.59,648.84,652.76,728.08,792.06,701.02,535.12,531.02,690.88,577.6,824.2,653.92,631.33,657.1,689.88,727.32,548.72,546.42,792.04,662.78,642.71,911.18,656.14,663.42,648.29,773.86,632.72,741.28,739.9,658.09,669.3,641.28,664.3,677.22,565.64
"341",261.042857142857,330.978571428571,425.721428571429,364.05,397.928571428571,408.878571428571,227.592857142857,357.635714285714,399.657142857143,423.221428571429,517.557142857143,419.507142857143,401.421428571429,590.6,371.478571428571,420.721428571429,285.964285714286,518.185714285714,356.914285714286,415.1,342.421428571429,264.935714285714,454.257142857143,282.478571428571,375.835714285714,614.264285714286,372.35,298.442857142857,232.542857142857,258.957142857143,484.185714285714,333.657142857143,464.107142857143,265.4,490.778571428571,346.5,344.057142857143,531.442857142857,329.578571428571,400.378571428571,439.842857142857,316.528571428571,325.814285714286,487.978571428571,387.857142857143,383.892857142857,374.528571428571,327.164285714286,261.864285714286,323.8,334.385714285714,639.042857142857,244.335714285714,319.271428571429,401.192857142857,306.014285714286,349.4,425.292857142857,332.385714285714,465.185714285714,371.057142857143,350.314285714286,295.121428571429,325.1,385.714285714286,303.421428571429,302.592857142857,505.1,453.821428571429,356.2,391.2,362.214285714286,256.528571428571,478.721428571429,288.057142857143,302.264285714286,441.585714285714,386.857142857143,327.135714285714,583.671428571429,606.042857142857,295.557142857143,533.878571428571,403.114285714286,285.728571428571,267.35,381.8,387.121428571429,551.8,280.542857142857,558.364285714286,284.764285714286,610.557142857143,506.357142857143,362.314285714286,230.792857142857,422.378571428571,572.478571428571,392.192857142857,331.603571428572,347.525,350.621428571429,426.135714285714,471.721428571429,398.9,232.914285714286,228.8,390.921428571429,275.428571428571,522.292857142857,352.560714285714,329.410714285715,354.957142857143,387.95,406.992857142857,245.314285714286,243.014285714286,487.95,363.696428571429,341.353571428572,609.25,354.014285714286,362.060714285714,346.989285714286,471.9,330.592857142857,439.357142857143,437.978571428571,356.15,367.992857142857,339.942857142857,361.121428571429,375.114285714286,263.935714285715
"342",179.371428571429,266.9,374.4,298.7,321.2,325.4,161.8,306.3,348.342857142857,356.242857142857,466.242857142857,368.2,336.1,539.3,307.385714285714,343.7,218.6,466.9,291.557142857143,349.742857142857,277.1,204.2,402.928571428571,219.2,313.3,562.971428571429,307,232.6,167.3,195.628571428571,432.9,270.342857142857,412.8,218.371428571429,439.485714285714,280.671428571429,281.242857142857,480.128571428571,257.028571428571,335.028571428571,374.4,251.2,260.5,436.685714285714,336.557142857143,302.1,309.2,261.3,196.028571428571,256.185714285714,268.542857142857,587.7,183.228571428571,255.7,335.828571428571,239.357142857143,283.585714285714,359.928571428571,266.528571428571,413.9,294.028571428571,285,213.414285714286,259.285714285714,320.385714285714,240.1,244.528571428571,453.8,376.8,290.871428571429,325.842857142857,296.9,192.5,427.4,220.185714285714,236.428571428571,390.3,335.528571428571,275.8,532.385714285714,554.7,244.242857142857,482.585714285714,322.164285714286,220.4,202,316.442857142857,321.8,500.5,223.785714285714,507.057142857143,218.928571428571,559.228571428572,455.028571428571,278.871428571429,165.135714285714,353.5,521.185714285714,340.9,267.478571428571,265.814285714286,285.3,374.8,394.7,333.528571428571,167.657142857143,163.528571428571,307.707142857142,210.1,471,270.885714285714,278.114285714286,289.6,336.628571428571,330,181.242857142857,178.928571428571,408.6,279.785714285714,259.685714285714,557.928571428571,288.685714285714,280.385714285714,265.3,420.6,265.2,388.057142857143,386.685714285714,304.85,286.321428571429,258.285714285714,293.471428571429,309.771428571429,212.328571428571
"350",2011.1303030303,1776.62575757575,1702.25909090909,1804.16515151516,1743.58636363636,1748.26515151515,1872.77121212121,1751.26515151515,1726.63636363636,1706.67121212121,1613.98030303031,1690.27121212122,1836.59848484848,1582.70151515152,1773.17121212121,1735.89848484848,1873.94848484848,1632.21363636364,1863.58636363636,1779.27121212122,1829.76515151515,1838.92878787878,1686.86818181818,1824.49848484849,1789.05757575758,1560.83636363636,1840.48787878788,1889.14545454545,1872.62424242424,1845.1696969697,1655.31666666667,1805.87727272727,1699.85151515151,1804.32878787879,1647.98636363637,1912.78333333334,1825.98636363637,1615.35151515151,1801.76515151515,1855.92272727273,1759.80454545454,1849.76818181818,1845.1196969697,1689.80454545454,1754.5,1896.11818181818,1899.94848484848,1889.9606060606,1865.30454545454,1878.80454545454,1922.62575757575,1500.17121212121,1854.08333333333,1813.89848484848,1803.99696969697,1808.88939393939,1923.60151515152,1789.52121212121,1908.66515151516,1646.41666666666,1763.95909090909,1875.71666666666,1979.44696969697,1926.38939393939,1800.49848484849,1810.88939393939,1810.56515151516,1662.52727272727,1740.34848484848,1811.05303030303,1777.98030303031,1857.03636363636,1859.19242424242,1624.21363636364,1826.86818181818,1900.16060606061,1674.81666666667,1718.43484848484,1776.57727272727,1566.20151515151,1528.11212121212,1809.57727272727,1571.09848484848,1881.14545454545,1845.36818181818,1851.18333333333,1878.60454545454,1855.90606060606,1601.75,1829.73333333333,1545.84090909091,1886.4606060606,1559.28333333334,1599.98030303031,1915.38939393939,1880.76212121212,1704.3303030303,1534.09848484848,1719.62575757575,1779.36818181818,1932.66060606061,1848.96515151515,1700.63181818182,1722.15151515152,1855.9303030303,1880.30303030303,1870.40757575758,1890.99545454546,1844.78333333334,1636.31666666667,1925.44848484848,1774.18333333333,1852.80909090909,1718.05757575758,1729.22878787878,1855.15757575758,1857.08484848485,1691.89848484848,1920.3303030303,1935.00909090909,1556.99242424242,1844.50606060606,1926.17121212121,1930.09545454545,1635.68333333333,1849.86363636364,1677.18333333333,1668.59848484848,1751.58333333333,1911.03939393939,1946.62272727273,1754.8,1900.48636363637,1817.32878787879
"361",445.38,511.4,580.82,548.44,571.25,591.82,412.78,512.72,554.72,588.63,672.63,574.61,585.82,745.7,551.87,594.22,470.09,673.29,541.26,599.45,526.82,427.9,609.32,460.9,554.11,769.33,556.74,485.29,416.76,437.32,639.29,512.03,619.21,420.14,645.87,533.33,523.84,686.52,504.3,584.74,635.53,500.92,510.22,643.08,542.95,575.66,558.93,515.22,448.69,512.29,521.2,794.12,407.42,503.9,585.54,479.02,536.24,609.64,519.19,620.29,544.53,534.72,479.42,511.92,570.09,481.82,464.42,660.2,627.32,540.57,575.54,546.62,443.9,633.82,456.49,489.09,596.69,541.92,482.22,738.77,761.12,450.63,688.96,587.51,470.12,451.74,566.15,571.52,706.92,436.04,713.45,471.59,765.62,661.42,549.35,415.905,585.06,727.58,547.3,511.97,531.83,535.02,581.22,645.22,583.24,417.09,412.96,579.755,459.83,677.4,540.84,484.49,539.34,543.02,580.5,432.63,430.33,645.21,555.27,525.7,764.32,538.4,557.44,531.32,627.01,514.94,594.45,593.08,511.25,552.33,524.3,517.46,559.45,419.03
"362",510.75,413.633333333333,460.766666666667,502.966666666667,468.3,488.866666666667,369.166666666667,409.766666666667,424.633333333333,485.7,510.133333333333,471.633333333333,540.333333333333,563.9,454.1,491.266666666667,436.766666666667,555.666666666667,495.8,521.4,481.333333333333,327.833333333333,498.766666666667,392.233333333333,471.466666666667,590.566666666667,511.266666666667,463.666666666667,370.866666666667,367.366666666667,546.1,443.4,516.266666666667,315.3,512.7,511.7,455.2,553.933333333333,401.366666666667,539.266666666667,532.6,455.433333333333,464.733333333333,540.1,395.866666666667,549.433333333333,513.466666666667,487.566666666667,435.9,476.4,503.5,631.633333333333,350.466666666667,435.233333333333,540.066666666667,381.266666666667,514.6,564.2,497.566666666667,522.066666666667,441.6,489.233333333333,544.816666666667,497.6,524.6,413.166666666667,366.666666666667,566.3,524.366666666667,469.066666666667,479.6,501.133333333333,386.933333333333,523.866666666667,358.733333333333,471.366666666667,493.733333333333,439,379.266666666667,561.966666666667,599.266666666667,347.7,553.766666666667,542,424.633333333333,406.266666666667,520.7,526.033333333333,525.133333333333,338.3,578.266666666667,457.066666666667,591.666666666667,528.866666666667,528.9,380.966666666667,482.083333333333,592.366666666667,444.333333333333,414.233333333334,565.833333333333,489.533333333333,459.366666666667,542.266666666667,537.8,371.2,367.066666666667,549.933333333333,414.366666666667,559.8,538.966666666667,381.55,493.866666666667,440.066666666667,477.533333333333,375.7,373.4,542.266666666667,533.833333333333,552.733333333333,597.666666666667,492.9,539.7,563.3,525.4,469.466666666667,491.5,490.1,408.283333333333,552.2,564.433333333333,414.516666666667,514,314.95
"363",309.138461538461,381.01923076923,470.907692307693,413.688461538462,454.642307692307,452.273076923077,276.01923076923,402.811538461538,444.823076923076,478.719230769231,562.726923076923,464.7,451.05,635.76923076923,421.51923076923,471.726923076923,334.48076923077,563.36923076923,406.534615384615,464.711538461538,392.05,317.969230769231,499.415384615384,332.242307692307,423.757692307693,659.457692307692,421.988461538461,346.865384615385,282.126923076923,308.688461538462,529.36923076923,383.4,509.292307692308,310.257692307692,535.961538461539,394.907692307692,392.111538461539,576.611538461538,375.088461538462,449.996153846154,489.553846153846,366.157692307693,375.45,533.161538461538,433.042307692308,431.992307692307,424.16923076923,375.573076923077,310.273076923077,372.365384615385,382.784615384616,684.211538461539,295.869230769231,367.834615384616,450.796153846154,353.9,397.826923076923,474.896153846154,380.773076923077,510.369230769231,422.05,399.95,343.180769230769,373.511538461539,435.35,353.180769230769,354.515384615385,550.26923076923,504.826923076923,405.83076923077,440.807692307692,411.85,305.373076923077,523.907692307693,338.357692307693,350.673076923077,486.76923076923,432.015384615385,372.311538461538,628.86923076923,651.211538461539,340.726923076923,579.06923076923,452.75,335.357692307693,316.988461538461,431.411538461538,436.75,596.996153846153,326.138461538462,603.542307692308,333.173076923077,655.715384615384,551.526923076923,411.053846153847,279.207692307692,475.107692307693,617.661538461538,437.369230769231,381.615384615385,395.588461538462,400.25,471.311538461538,522.726923076923,448.496153846154,282.469230769231,278.334615384616,439.126923076923,325.061538461538,567.469230769231,400.661538461538,374.588461538462,404.588461538462,433.111538461539,457.988461538461,294.142307692307,291.834615384616,535.292307692308,414.803846153846,389.446153846154,654.415384615384,403.65,410.161538461538,395.076923076923,517.107692307693,380.188461538462,484.542307692308,483.161538461538,401.323076923077,416.092307692307,388.042307692308,407.553846153846,424.734615384615,309.138461538462
"364",474.80625,441.1625,510.275,493.7875,501.0125,521.59375,359.9875,442.5,457.8625,518.40625,575.2375,504.375,531.1625,630.2125,481.625,523.9875,427.59375,595.39375,486.6125,544.80625,472.1625,357.6625,535.7625,395.5625,488.78125,656.8625,502.0875,449.5875,361.6875,372,572.23125,446.7125,548.975,349.9125,565.11875,497.6125,458.5125,606.14375,434.075,530.09375,565.30625,446.2625,455.54375,572.81875,429.1,540.24375,504.2875,478.4,413,467.225,485.50625,696.73125,342.0875,438.5625,530.9,408.7875,500.51875,555,483.5,551.35625,474.30625,480.04375,508.875,476.2125,515.41875,416.4875,394.2,592.8875,557.0875,485.9125,520.90625,491.9625,378.5625,563.16875,386.24375,453.4,526.45,471.7,412,630.6125,664.19375,380.4,606.94375,532.84375,415.4625,397.0875,511.5125,516.8625,591.425,365.8125,631.43125,435.9,659.65,581.05,519.7125,371.79375,514.80625,645.53125,477.0625,441.75,555.4125,480.3625,510.0875,574.9875,528.6,362.0125,357.9,540.7625,405.1625,599.5,529.7875,414.2625,484.6875,472.79375,510.2625,367.30625,365.00625,574.975,524.6625,543.5625,663.7875,483.725,530.5125,553.35,556.8,460.29375,524.2125,522.81875,441.0125,543.025,552.45,447.2375,504.8125,348.80625
"369",451.614285714286,469.780357142857,536.967857142857,518.546428571429,529.276785714286,549.846428571429,384.414285714286,470.751785714286,506.067857142857,546.6625,623.728571428572,532.619642857143,555.917857142857,693.396428571428,510.2625,552.241071428572,450.869642857143,629.175,511.375,568.316071428571,496.917857142857,386.116071428572,566.503571428571,422.408928571429,514.621428571429,717.878571428571,526.846428571429,470.992857142857,386.517857142857,398.7625,597.705357142857,473.566071428571,577.219642857143,378.041071428572,600.089285714286,519.028571428571,485.376785714286,640.817857142858,462.323214285714,554.8625,593.566071428571,471.017857142857,480.310714285714,601.0875,485.560714285714,560.923214285714,529.030357142857,500.142857142857,434.721428571429,490.275,507.064285714286,745.217857142857,368.725,465.408928571429,555.664285714286,437.405357142857,521.95,579.764285714286,504.914285714286,578.778571428571,502.566071428571,504.810714285714,485.673214285714,497.896428571428,540.196428571428,443.3375,422.826785714286,619.142857142857,585.330357142857,509.901785714286,543.144642857143,516.714285714286,405.194642857143,591.046428571428,414.876785714286,474.946428571428,554.705357142857,499.955357142857,440.251785714286,688.314285714285,712.285714285714,408.6625,642.971428571429,557.610714285714,440.221428571429,421.846428571429,536.271428571428,541.616071428572,654.610714285714,394.444642857143,667.460714285715,457.560714285714,715.75,615.735714285714,541.021428571428,394.891071428572,543.048214285714,681.575,505.308928571429,470.376785714286,537.073214285715,505.116071428572,537.189285714285,603.2375,553.364285714286,386.857142857143,382.739285714286,563.494642857143,429.930357142857,633.275,545.3125,442.526785714286,509.439285714286,501.046428571428,538.508928571428,393.95,391.65,603.221428571429,546.107142857142,529.432142857143,714.971428571429,508.489285714286,549.032142857143,536.107142857143,585.1375,485.058928571429,552.476785714286,551.083928571428,469.2625,549.864285714285,530.044642857143,475.4875,529.582142857143,376.964285714286
"371",412.327777777777,267.883333333333,237.85,243.361111111111,218.361111111111,214.15,387.516666666667,265.261111111111,252.772222222222,189.027777777778,155.227777777778,204.272222222222,227.472222222222,230.883333333333,238.961111111111,191.594444444444,312.516666666667,114.027777777778,292.244444444445,203.627777777778,268.95,361.75,201.905555555556,315.772222222222,241.95,231.761111111111,252.816666666667,336.338888888889,375,342.738888888889,142.783333333333,271.95,155.983333333333,358.205555555556,171.644444444445,344,270.477777777778,118.483333333333,293.038888888889,244.95,170.827777777778,288.361111111111,278.794444444444,127.738888888889,287.105555555555,305.177777777777,331.144444444445,337.166666666667,337.738888888889,326.005555555555,353.811111111111,214.194444444445,380.361111111111,305.172222222222,220.588888888889,300.166666666667,354.805555555555,200.55,339.872222222222,170.05,235.65,306.905555555556,374.761111111112,363.888888888889,232.488888888888,302.166666666667,321.761111111111,125.927777777778,154.138888888889,262.538888888889,219.794444444445,278.161111111111,356.283333333333,147.861111111111,321.75,347.366666666667,173.705555555556,234.561111111111,289.766666666667,201.172222222222,181.194444444445,322.794444444444,169.027777777778,272.272222222222,328.05,336.788888888888,299.638888888889,267.261111111111,196.894444444445,348.244444444445,177.511111111112,363.688888888889,221.861111111111,144.038888888889,346.605555555555,377.05,189.994444444444,159.05,232.227777777778,270.65,323.761111111112,269.461111111111,238.261111111111,135.927777777778,245.038888888889,372.2,379.583333333333,282.094444444445,330.377777777778,125.55,334.916666666667,287.4,274.516666666667,232.061111111111,201.094444444444,351.161111111111,353.483333333333,126.338888888889,331.677777777777,327.244444444445,219.894444444445,265.655555555556,342.605555555555,321.222222222222,159.338888888889,278.394444444445,185.511111111111,182.694444444445,265.572222222223,302.15,338.633333333333,264.138888888889,331.705555555556,354.683333333333
"372",348.61,197.16,168.7,175.94,152.93,149.53,315.52,195.44,183.6,125.2,118.17,135.1,164,198.61,173.37,125.95,246.31,76.97,229.95,136.13,203,291.79,133.87,245.04,174.53,214.88,189.02,270.255,303.13,272,88.72,205.82,91.99,288.2,129.02,280.355,206.21,97.06,222.31,183.18,103.33,222.13,212.59,63.72,217.96,241.47,267.515,271.07,271.87,259.9,290.175,226.85,309.42,232.09,154.51,229.41,291.16,134.26,276.23,118.73,170.53,243.27,311.07,299.725,166.56,231.41,246.4,67.15,88.39,195.13,152.4,214.38,286.34,106.93,252.47,281.27,107.11,164.84,219.795,184.3,193.85,252.79,134.5,208.55,262.19,270.33,235.83,203.47,159.85,271.98,159,295.575,211.17,106.97,282.955,310.32,126.36,173.1,160.58,199.91,260.065,205.67,169.1,70.3,183.21,301.34,307.73,218.4,263.92,88.51,271.22,217.41,210.72,162.34,135.88,281.97,284.31,62.32,267.96,263.53,209.87,201.86,278.92,257.505,114.75,211.5,114.07,113.64,195.775,238.43,274.92,193.405,268.04,284.69
