"FAFZone","AlbanyCounty","AlleganyCounty","BronxCounty","BroomeCounty","CattaraugusCounty","CayugaCounty","ChautauquaCounty","ChemungCounty","ChenangoCounty","ClintonCounty","ColumbiaCounty","CortlandCounty","DelawareCounty","DutchessCounty","ErieCounty","EssexCounty","FranklinCounty","FultonCounty","GeneseeCounty","GreeneCounty","HamiltonCounty","HerkimerCounty","JeffersonCounty","KingsCounty","LewisCounty","LivingstonCounty","MadisonCounty","MonroeCounty","MontgomeryCounty","NassauCounty","NewYorkCounty","NiagaraCounty","OneidaCounty","OnondagaCounty","OntarioCounty","OrangeCounty","OrleansCounty","OswegoCounty","OtsegoCounty","PutnamCounty","QueensCounty","RensselaerCounty","RichmondCounty","RocklandCounty","StLawrenceCounty","SaratogaCounty","SchenectadyCounty","SchoharieCounty","SchuylerCounty","SenecaCounty","SteubenCounty","SuffolkCounty","SullivanCounty","TiogaCounty","TompkinsCounty","UlsterCounty","WarrenCounty","WashingtonCounty","WayneCounty","WestchesterCounty","WyomingCounty","YatesCounty"
"319",1478.05,1233.21264367816,1461.24770114942,1372.99540229885,1192.46379310345,1327.75344827586,1155.49022988506,1313.09022988506,1406.39942528736,1571.36149425287,1518.7591954023,1368.40172413793,1437.20574712643,1488.5,1195.49540229885,1524.5408045977,1516.79655172414,1453.69540229885,1234.36149425287,1492.56264367816,1458.86149425287,1412.52873563219,1409.70574712643,1463.91666666667,1426.37528735632,1254.57528735632,1373.21264367816,1266.19540229885,1439.07528735632,1484.67931034482,1457.32528735632,1219.92816091954,1383.45229885058,1342.70287356322,1285.60172413793,1448.56379310345,1249.49540229885,1351.22816091954,1439.79655172414,1493.25344827586,1471.23218390805,1495.00689655173,1458.7908045977,1464.52068965517,1467.5408045977,1473.95229885058,1464.10172413793,1461.78850574712,1315.46379310345,1311.5,1278.86149425287,1512.33735632184,1439.90804597701,1355.31494252873,1343.35459770115,1473.91724137931,1508.46379310345,1517.19540229885,1313.52068965517,1475.16149425287,1230.94425287356,1300.69540229885
"321",2577.05,2332.2,2560.8,2472,2291.45,2426.75,2254.5,2412.1,2505.4,2670.4,2617.75,2467.4,2536.2,2587.5,2294.5,2623.55,2615.8,2552.7,2333.4,2591.85,2557.9,2511.55,2508.7,2564,2525.4,2353.6,2472.2,2365.2,2538.1,2584.3,2556.925,2318.95,2482.45,2441.7,2384.6,2547.6,2348.5,2450.25,2538.8,2592.25,2571.1,2594,2558.9,2563.5,2566.55,2572.95,2563.1,2560.8,2414.45,2410.5,2377.9,2611.95,2538.9,2454.3,2442.35,2572.9,2607.45,2616.2,2412.5,2574.2,2329.95,2399.7
"329",2620.58666666667,2375.76666666667,2604.32666666667,2515.55333333333,2335,2470.28666666667,2298.04666666667,2455.64,2548.96,2713.9,2661.3,2510.96666666667,2579.76666666667,2631.06666666667,2338.05333333333,2667.06666666667,2659.35333333333,2596.26,2376.9,2635.36666666667,2601.4,2555.06666666667,2552.26666666667,2607.51666666667,2568.9,2397.12,2515.76666666667,2408.76,2581.62,2627.86666666667,2600.45,2362.46666666667,2525.98666666667,2485.26,2428.16666666667,2591.1,2392.05333333333,2493.76666666667,2582.35333333333,2635.78666666667,2614.66666666667,2637.56666666667,2602.46666666667,2607.06666666667,2610.06666666667,2616.48666666667,2606.66666666667,2604.34,2458,2454.06666666667,2421.4,2655.5,2582.46666666667,2497.86666666667,2485.88666666667,2616.46666666667,2651,2659.76,2456.06666666667,2617.7,2373.46666666667,2443.26
"331",179.24,452.96,247.78,305.94,499.48,339.44,511.8,366.36,291.28,249.98,198.9,326.64,278.04,224.44,453.34,217.42,275.02,218.56,418.16,217.52,239.38,253.18,354.7,269.48,311.8,420.48,281.54,393.4,212.7,268.34,257.86,464.04,271.04,312.6,375.5,262.24,430.9,324.34,266.74,220.68,256.24,167.88,278.64,253.56,317.22,179.94,185.06,220.28,362.98,360.8,408.8,296,284.44,335.96,340.26,241,180.52,173.08,365.2,240.82,435.64,378.7
"339",172.62,445.4,277.52,298.38,491.92,326.12,498.5,358.8,283.72,194,200.52,319.08,270.48,247.06,440.02,184.74,228.18,195.7,404.82,206.22,214.56,239.82,309.62,299.22,287.62,407.14,273.98,380.08,199.38,298.1,287.62,450.7,257.72,299.28,362.18,274.88,417.6,311.02,259.18,250.26,286.02,159.62,308.4,283.3,261.56,165.14,176.5,212.72,355.42,347.48,401.22,325.72,278.14,328.4,332.72,229.7,155.72,157.36,351.88,270.52,422.32,365.38
"341",166.592857142857,310.157142857143,49.1142857142857,167.921428571429,356.678571428571,240.321428571429,397.742857142857,223.557142857143,200.5,328.75,151.95,203.935714285714,169.05,109.064285714286,358.214285714286,281.935714285714,339.535714285714,213.371428571429,331.878571428571,139.65,260.55,245.514285714286,310.242857142857,45.7821428571429,299.257142857143,303.021428571429,243.707142857143,313.217857142857,207.185714285714,67.6178571428571,42.3714285714286,379.471428571429,258.342857142857,238.235714285714,272.735714285714,76.7142857142857,350.739285714286,274.378571428571,216.75,92.5,52.5464285714285,176.292857142857,39.0357142857143,57.6642857142857,360.728571428571,195.707142857143,180.114285714286,174.821428571429,231.778571428571,248.078571428571,265.978571428571,95.2785714285715,105.7,193.157142857143,217.571428571429,118.364285714286,227.85,227.171428571429,282.157142857143,64.8357142857143,326.371428571429,261.242857142857
"342",252.728571428571,336.492857142857,124.285714285714,220.721428571428,365.064285714285,293.107142857142,377.3,249.892857142858,254.121428571429,414.871428571429,238.085714285714,256.721428571429,259.828571428571,195.328571428571,384.592857142857,368.057142857143,425.657142857143,299.514285714286,358.264285714286,225.757142857143,346.685714285714,331.242857142857,363.021428571428,114.585714285714,374.921428571428,329.378571428571,304.021428571428,366.014285714286,293.328571428571,140.335714285714,115.328571428572,405.807142857142,334.164285714285,291.021428571428,325.521428571428,165.557142857143,377.764285714286,327.164285714285,287.507142857143,170.928571428571,124.642857142857,262.428571428571,100.671428571429,138.085714285714,420.842857142857,281.828571428571,266.228571428571,260.942857142857,269.557142857142,300.842857142857,292.342857142857,167.978571428572,200.028571428571,245.921428571429,270.335714285715,207.928571428571,313.971428571429,313.328571428571,334.921428571428,140.185714285714,352.714285714286,298.992857142857
"350",2083.32575757576,1838.50757575758,2024.84696969697,1978.27727272727,1797.73181818182,1933.02575757576,1760.77121212121,1918.36666666666,2011.68636363637,2176.63181818182,2116.03484848485,1973.69090909091,2042.50151515151,2071.68939393939,1800.77727272727,2129.81666666666,2122.07727272727,2058.98181818182,1839.63484848485,2103.71666666666,2064.13181818182,2017.81363636363,2015.00151515151,2018.56666666667,2031.65303030303,1859.84696969697,1978.50757575758,1871.48181818182,2044.34696969697,2039.9,2015.88484848485,1825.20757575757,1988.72575757576,1947.99242424242,1890.89545454545,2031.73181818182,1854.77727272727,1956.5106060606,2045.07727272728,2076.42272727273,2024.20606060606,2100.29848484848,2011.69848484848,2032.60757575757,2072.81666666666,2079.22272727273,2069.38939393939,2067.06060606061,1920.73181818182,1916.78939393939,1884.13484848485,2067.53484848485,2023.10151515151,1960.60454545455,1948.62575757576,2057.10757575757,2113.73484848485,2122.48181818182,1918.80757575757,2043.23181818182,1836.21666666666,1905.98181818182
"371",750.15,656.083333333333,643.716666666667,649.216666666667,642.75,721.616666666667,616.861111111111,634.161111111111,682.638888888889,912.294444444444,735.5,685.227777777778,680.383333333333,691.138888888889,656.861111111111,865.483333333333,898.616666666667,780.516666666667,695.738888888889,723.172222222222,821.1,759.205555555556,791.55,637.122222222222,803.416666666667,685.966666666667,732.572222222222,727.561111111111,767.327777777778,662.944444444445,634.766666666667,681.316666666667,762.683333333333,719.516666666667,701.077777777778,651.205555555556,710.861111111111,755.683333333333,716.016666666667,691.238888888889,647.261111111111,759.85,620.161111111111,655.661111111111,849.372222222222,779.261111111111,770.016666666667,746.727777777778,647.155555555555,679.327777777778,648.955555555556,690.6,657.738888888889,637.45,657.294444444444,676.572222222222,811.405555555556,810.716666666667,706.116666666667,666.294444444444,692.316666666667,670.766666666667
"372",680.19,585.61,570.63,579.25,564.73,651.64,574.05,564.19,612.69,842.31,665.52,615.26,610.39,621.19,613.72,795.49,828.64,710.55,646.92,653.19,751.09,689.22,721.59,555.53,733.45,616,662.59,654.64,697.39,589.565,561.67,638.18,692.69,649.58,631.135,581.22,668.135,685.69,646.05,619.75,573.87,689.89,545.85,582.84,779.39,709.29,700.08,676.76,577.155,609.34,578.96,617.185,587.79,567.49,587.29,606.59,741.4,740.75,636.14,592.54,639.535,600.8
"373",644.236363636364,582.454545454545,512.190909090909,561.118181818182,574.009090909091,633.509090909091,601.6,550.945454545454,594.527272727273,806.390909090909,629.572727272727,597.127272727273,592.272727272727,603.027272727273,629.490909090909,759.563636363636,810.509090909091,692.418181818182,631.631818181818,617.254545454545,732.990909090909,671.1,703.436363636364,503.063636363636,715.318181818182,602.763636363636,644.445454545454,631.663636363636,679.218181818182,528.231818181819,503.231818181818,653.918181818182,674.572727272727,631.418181818182,617.872727272728,563.072727272727,655.454545454545,667.572727272727,627.918181818182,575.327272727273,512.54090909091,653.936363636364,489.136363636364,526.645454545455,761.254545454545,673.345454545455,681.918181818182,658.627272727273,563.940909090909,596.118181818181,565.731818181818,555.881818181818,569.636363636364,554.236363636364,574.072727272727,588.445454545454,705.490909090909,704.818181818182,622.895454545455,528.072727272727,626.118181818181,587.563636363637
"379",703.733571428572,639.647857142857,580.457142857142,620.785714285714,633.625714285714,693.184285714286,629.601428571429,613.574285714286,654.194285714286,865.885,689.080714285715,656.79,652.068571428571,651.217142857143,667.754285714286,819.064285714285,864.258571428571,747.815714285714,681.746428571428,676.762857142857,788.420714285714,730.76,763.102857142857,572.345714285714,774.982857142857,667.422857142857,704.115714285714,692.887857142857,736.404285714286,597.188571428572,571.493571428571,692.194285714286,734.238571428571,691.088571428571,686.397857142857,613.745714285714,700.636428571428,727.238571428571,687.582857142857,638.76,581.501428571429,713.437857142857,560.934285714285,593.89,820.931428571429,732.848571428572,728.174285714285,713.275714285714,628.38,659.558571428571,630.178571428572,624.605714285714,621.617142857143,616.47,636.95,640.427142857142,764.980714285714,764.317142857142,687.492142857143,599.008571428571,676.564285714286,652.015714285714
"380",1670.40566037736,1425.56603773585,1654.12264150943,1565.33962264151,1384.81698113208,1520.10566037736,1347.8358490566,1505.43018867925,1598.75094339623,1763.71509433962,1711.11509433962,1560.74905660377,1629.55471698113,1680.84905660377,1387.83962264151,1716.88679245283,1709.14150943396,1646.03962264151,1426.71509433962,1684.73867924528,1651.21509433962,1604.87547169811,1602.05471698113,1657.33679245283,1618.72641509434,1446.92452830189,1565.56603773585,1458.53962264151,1631.42452830189,1677.65660377358,1650.26603773585,1412.27547169811,1575.80566037736,1535.04339622642,1477.94339622642,1640.92075471698,1441.83962264151,1543.57358490566,1632.14150943396,1685.60566037736,1664.46226415094,1687.35471698113,1652.25660377359,1656.85849056604,1659.88679245283,1666.30566037736,1656.44339622642,1654.13396226415,1507.81698113208,1503.84905660377,1471.21509433962,1705.31698113208,1632.25660377359,1547.66603773585,1535.70566037736,1666.26226415094,1700.81698113208,1709.53962264151,1505.85849056604,1667.51698113208,1423.28679245283,1493.03962264151
"391",701,456.15,637.316666666667,595.9,415.4,550.7,378.4,536,629.333333333333,794.3,733.7,591.325,660.133333333333,689.333333333333,418.416666666667,747.466666666667,739.716666666667,676.6,457.3,721.383333333333,681.8,635.466666666667,632.633333333333,631.041666666667,649.3,477.5,596.15,489.1,662,652.35,628.366666666667,442.85,606.383333333333,565.616666666667,508.533333333333,649.4,472.416666666667,574.15,662.716666666667,694.083333333333,636.666666666667,717.933333333333,624.15,645.05,690.466666666667,696.883333333333,687.033333333333,684.7,538.4,534.416666666667,501.8,680.016666666667,640.733333333333,578.233333333333,566.3,674.733333333333,731.4,740.1,536.433333333333,655.716666666667,453.883333333333,523.6
"392",492.538461538462,247.707692307692,466.423076923077,384.415384615385,206.938461538462,342.230769230769,169.953846153846,327.569230769231,417.838461538462,585.838461538462,523.257692307692,382.888461538461,445.496153846154,493.157692307692,209.969230769231,539.015384615385,531.284615384615,468.176923076923,248.846153846154,503.380769230769,473.346153846154,427.015384615385,424.192307692308,469.661538461538,440.846153846154,269.046153846154,387.7,280.684615384615,453.546153846154,489.965384615384,462.569230769231,234.407692307692,397.938461538462,357.192307692308,300.092307692308,453.219230769231,263.969230769231,365.715384615385,451.230769230769,497.911538461538,476.773076923077,509.5,463.126923076923,469.165384615384,482.015384615385,488.438461538462,478.592307692308,474.553846153846,329.946153846154,325.992307692308,293.346153846154,517.619230769231,441.719230769231,366.753846153846,357.838461538462,475.273076923077,522.946153846154,531.669230769231,328.007692307692,479.811538461538,245.423076923077,315.184615384615
"393",609.908823529412,365.964705882353,544.720588235294,493.114705882353,325.211764705883,460.50294117647,288.226470588235,445.826470588236,526.523529411764,704.179411764706,627.24705882353,501.15,555.420588235294,582.885294117647,328.238235294117,657.361764705882,649.605882352941,586.505882352941,367.117647058824,614.920588235294,591.679411764706,545.282352941176,542.458823529412,541.923529411765,559.126470588236,387.320588235294,505.964705882353,398.938235294117,571.826470588235,562.817647058823,537.558823529411,352.670588235294,516.2,475.452941176471,418.35294117647,542.879411764706,382.238235294117,483.988235294118,559.908823529412,585.455882352941,547.902941176471,625.555882352941,535.5,550.697058823529,600.361764705882,606.767647058824,596.917647058823,584.523529411765,448.217647058824,444.24705882353,411.617647058824,590.473529411765,533.923529411765,475.441176470588,476.10294117647,568.235294117647,641.282352941176,650.005882352941,446.270588235294,561.341176470588,363.694117647059,433.438235294117
"394",667.407142857143,422.578571428572,616.978571428572,562.35,381.807142857142,517.107142857142,344.85,502.435714285715,595.771428571428,760.707142857143,700.107142857142,557.771428571428,626.578571428572,655.771428571428,384.85,713.907142857143,706.15,643.05,423.707142857143,687.807142857142,648.207142857143,601.878571428571,599.078571428572,610.242857142857,615.735714285714,443.921428571428,562.578571428572,455.55,628.435714285715,633.235714285714,608.728571428572,409.307142857142,572.807142857142,532.064285714285,474.971428571429,615.807142857142,438.85,540.578571428572,629.15,660.507142857143,615.864285714285,684.378571428571,603.364285714286,624.007142857143,656.907142857143,663.307142857142,653.464285714286,651.15,504.807142857142,500.878571428571,468.207142857143,660.864285714286,607.178571428572,544.678571428572,532.707142857143,641.178571428572,697.807142857142,706.55,502.878571428571,634.635714285714,420.307142857142,490.05
"399",603.324444444444,361.093333333333,546.418888888889,490.184444444444,322.791111111111,458.077777777778,285.811111111111,438.315555555556,523.597777777778,701.688888888889,620.445555555556,498.213333333333,549.341111111111,578.912222222222,325.822222222222,654.868888888889,647.117777777778,584.024444444444,364.684444444444,605.333333333333,589.188888888889,542.866666666667,540.04,545.627777777778,556.697777777778,384.904444444444,503.546666666667,396.522222222222,569.406666666667,566.366666666667,540.397777777778,350.257777777778,513.773333333333,473.033333333333,415.928888888889,538.972222222222,379.822222222222,481.562222222222,556.982222222223,582.22,552.125555555555,618.064444444444,539.788888888889,551.277777777778,597.868888888889,604.688888888889,593.135555555555,581.883333333333,440.693333333333,441.826666666667,406.728888888889,594.016666666667,532.76,469.346666666666,468.582222222222,564.334444444444,639.088888888889,647.017777777778,443.846666666667,561.91,361.268888888889,428.564444444444
"401",1536.9625,1292.1,1478.4625,1431.875,1251.3625,1386.65,1214.375,1371.975,1465.275,1630.2625,1569.6625,1427.275,1496.075,1525.275,1254.375,1583.4125,1575.675,1512.575,1293.2625,1557.3375,1517.7625,1471.4125,1468.575,1472.1875,1485.275,1313.4625,1432.1,1325.075,1497.9625,1493.475,1469.5125,1278.8125,1442.35,1401.575,1344.475,1485.3625,1308.375,1410.1125,1498.675,1530.05,1477.7875,1553.875,1465.275,1486.2125,1526.4125,1532.85,1522.975,1520.675,1374.3625,1370.375,1337.7625,1521.1625,1476.675,1414.2125,1402.25,1510.7125,1567.3625,1576.075,1372.3875,1496.8625,1289.8375,1359.575
"402",1435.15,1190.28,1376.65,1330.06,1149.55,1284.84,1112.55,1270.15,1363.47,1528.45,1467.85,1325.465,1394.27,1423.47,1152.56,1481.63,1473.85,1410.75,1191.45,1455.52,1415.95,1369.58,1366.77,1370.37,1383.45,1211.65,1330.28,1223.25,1396.15,1391.675,1367.7,1176.99,1340.55,1299.77,1242.66,1383.55,1206.56,1308.3,1396.85,1428.25,1375.98,1452.08,1363.48,1384.38,1424.63,1431.05,1421.16,1418.85,1272.55,1268.56,1235.95,1419.35,1374.87,1312.38,1300.44,1408.88,1465.55,1474.25,1270.58,1395.05,1188.02,1257.75
"409",1564.1406779661,1319.31525423729,1504.73389830508,1459.59491525424,1278.55762711864,1413.84237288136,1241.57627118644,1399.17627118644,1493.00338983051,1657.45423728814,1596.48983050847,1454.49576271187,1523.25593220339,1552.13050847458,1281.58644067797,1610.63389830508,1602.88644067797,1539.78644067797,1320.45423728814,1584.16949152542,1544.95423728814,1498.62372881356,1495.80677966102,1498.45338983051,1512.46610169492,1340.66271186441,1459.31525423729,1352.28644067797,1525.16271186441,1519.77627118644,1495.77711864407,1306.02372881356,1469.54406779661,1428.79830508475,1371.69661016949,1512.19322033898,1335.58644067797,1437.32372881356,1526.39491525424,1556.03389830508,1504.08559322034,1581.41694915254,1491.57457627119,1512.48474576271,1553.63389830508,1560.04406779661,1550.19661016949,1548.53389830508,1401.55762711864,1397.59491525424,1364.95423728814,1547.42881355932,1503.8,1441.41355932203,1429.44406779661,1537.54915254237,1594.55762711864,1603.28644067797,1399.61016949153,1523.12881355932,1317.03389830508,1386.78644067797
"411",2962.61666666666,2717.76111111112,2946.32777777777,2857.53888888889,2677.01666666667,2812.30555555556,2640.02777777778,2797.63888888889,2890.95555555556,3055.91666666667,3003.31666666666,2852.95555555556,2921.76111111112,2973.05555555555,2680.03888888889,3009.07222222222,3001.33888888888,2938.25,2718.91666666667,2977.37222222222,2943.41666666667,2897.07222222222,2894.26111111112,2949.52777777778,2910.91666666667,2739.11666666666,2857.76111111112,2750.75,2923.61666666666,2969.86111111111,2942.46666666667,2704.47222222222,2867.98333333333,2827.25555555556,2770.15555555556,2933.11666666666,2734.03888888889,2835.77222222223,2924.33888888888,2977.80555555556,2956.67222222223,2979.56111111111,2944.46111111111,2949.07222222222,2952.07222222222,2958.48333333333,2948.65555555556,2946.32777777777,2800.01666666667,2796.05555555555,2763.41666666667,2997.51666666667,2924.46111111111,2839.87222222222,2827.91666666667,2958.46111111111,2993.01666666667,3001.75,2798.07222222222,2959.71666666666,2715.48333333333,2785.25
"419",2867.57777777778,2622.75555555556,2851.2962962963,2762.51851851852,2581.98888888889,2717.27777777778,2545.00740740741,2702.6037037037,2795.92222222222,2960.88888888889,2908.28148148148,2757.92962962963,2826.74074074074,2878.02962962963,2585.01851851852,2914.07037037037,2906.31851851852,2843.21851851852,2623.88888888889,2882.37037037037,2848.38888888889,2802.05925925926,2799.24074074074,2854.52222222222,2815.9,2644.1,2762.75555555556,2655.71851851852,2828.6,2874.83703703704,2847.43888888889,2609.46666666667,2772.97777777778,2732.22962962963,2675.12222222222,2838.08148148148,2639.01851851852,2740.75925925926,2829.31851851852,2882.77777777778,2861.65185185185,2884.53703703704,2849.44074074074,2854.05925925926,2857.07037037037,2863.47777777778,2853.62222222222,2851.3037037037,2704.98888888889,2701.02962962963,2668.38888888889,2902.48888888889,2829.44074074074,2744.85185185185,2732.87777777778,2863.45555555556,2897.98888888889,2906.71851851852,2703.05925925926,2864.69259259259,2620.47407407407,2690.21851851852
"421",232.8,275.516666666667,118.3,172.05,320.058333333334,244.45,332.75,199.75,205.45,394.95,218.15,208.05,203.666666666667,175.116666666667,332.266666666667,348.133333333333,405.733333333333,279.966666666667,305.95,205.833333333333,326.05,282.033333333333,314.366666666667,109.658333333334,326.25,277.066666666666,255.366666666667,313.191666666666,272.633333333333,134.175,109.35,353.508333333333,285.533333333333,242.35,273.883333333333,142.3,325.45,278.533333333333,238.833333333333,165.55,118.483333333333,242.5,96.9,129.966666666667,372.2,261.9,246.3,242.2,220.633333333333,252.2,240.05,161.833333333333,155.5,197.266666666667,221.7,175.566666666667,294.05,293.383333333333,286.266666666667,137.65,300.416666666667,250.05
"422",456.333333333333,202.144444444444,371.533333333333,312.477777777778,181.977777777778,328,168.444444444444,273.988888888889,345.877777777778,589.055555555556,445.1,335.005555555555,373.244444444444,400.722222222222,213.233333333333,542.244444444444,525.422222222222,445,250.844444444444,432.777777777778,467.5,415.2,418.344444444444,369.527777777778,435.011111111111,253.533333333333,370.033333333333,283.522222222222,431.022222222222,390.388888888889,364.894444444444,237.688888888889,392.1,351.322222222222,287.555555555556,360.788888888889,267.233333333333,361.566666666667,379.277777777778,404.455555555556,375.811111111111,467.633333333333,363.433333333333,376.5,476.188888888889,459.422222222222,435.088888888889,409.977777777778,276.388888888889,307.166666666667,247.788888888889,418.055555555556,353.6,294.8,304.277777777778,386.144444444444,508.2,510.666666666667,322.022222222222,387.144444444444,242.655555555556,269.6
"423",183.9,240.57,99.98,114.24,285.91,186.64,318.88,158.32,147.64,346.08,169.28,150.26,140.92,124.9,292.98,299.26,356.86,230.28,266.66,156.96,274.84,216.04,256.56,98.05,259,237.78,197.6,259.54,221.3,119.35,94.09,314.22,217.78,184.56,219.06,84.98,285.76,220.74,172.84,128.74,103.95,193.6,93.68,101.94,314.42,213.02,197.42,193.64,171.12,194.42,200.76,147.01,91.5,139.46,163.9,110.34,245.18,244.48,228.5,112.58,261.12,200.56
"429",309.889361702128,168.418085106383,244.551063829787,189.093617021277,174.812765957447,216.667021276596,189.987234042553,164.412765957447,222.502127659574,454.773404255319,306.559574468085,214.026595744681,235.629787234043,267.871276595745,209.396808510638,407.962765957447,412.190425531915,314.896808510638,212.43085106383,291.178723404255,344.884042553192,288.337234042553,304.871276595744,244.304255319149,317.198936170213,196.113829787234,251.543617021276,224.572340425532,301.36914893617,265.248936170213,238.956382978723,232.763829787234,275.854255319149,234.139361702128,209.223404255319,228.38085106383,232.224468085107,259.70744680851,255.255319148936,271.708510638298,251.114893617021,322.208510638298,238.21170212766,246.671276595745,362.70744680851,326.426595744681,307.225531914894,285.778723404255,173.577659574468,200.704255319149,171.18085106383,292.891489361702,221.423404255319,178.002127659574,191.876595744681,252.663829787234,364.473404255319,369.222340425532,223.494680851064,257.301063829787,204.321276595745,189.479787234043
"441",182.56,454.94,165.36,308.89,501.48,349.88,522.26,368.34,298.28,339.92,168.46,332.66,274.84,164.32,463.78,293.08,350.68,229.36,428.62,198.88,276.52,263.62,365.16,187.06,322.26,430.92,288.56,403.85,223.16,185.94,175.44,474.46,281.5,323.06,385.96,192.38,441.36,334.78,273.76,150.2,173.86,177.66,196.22,171.16,374.36,206.86,196.06,227.28,367.32,371.26,410.78,213.58,213.94,337.94,346.28,195.4,239.02,221.36,375.66,158.38,446.08,389.16
"451",896.7,846.8,764.666666666667,813.6,848.133333333333,886,811.133333333333,803.4,847,1058.86666666667,882.066666666667,849.6,844.766666666667,855.5,851.133333333333,1012.03333333333,1063,944.9,890.033333333333,869.733333333333,985.466666666667,923.566666666667,955.9,755.533333333333,967.8,855.25,896.9,903.183333333334,931.7,780.7,755.716666666667,875.6,927.033333333333,883.9,870.35,815.566666666667,905.133333333333,920.033333333333,880.4,827.8,765.033333333333,906.4,741.6,779.1,1013.73333333333,925.833333333333,934.4,911.1,816.416666666667,848.583333333333,818.216666666667,808.366666666667,822.1,806.733333333333,826.533333333333,840.9,957.966666666667,957.3,875.366666666667,780.566666666667,886.6,840.05
"452",855.98,757.54,753.73,755.04,744.46,827.43,707.47,740,788.45,1018.12,841.32,791.05,786.21,796.95,747.47,971.31,1004.43,886.34,786.36,829,926.92,865.03,897.38,747.455,909.23,790.93,838.4,818.17,873.15,768.78,744.77,771.94,868.52,825.36,808.16,757.02,801.47,861.52,821.84,797.08,753.095,865.68,740.58,761.5,955.2,885.09,875.86,852.55,752.97,785.155,754.77,796.42,763.58,743.29,763.12,782.4,917.22,916.54,811.95,772.12,782.94,776.59
"459",850.884848484848,772.056060606061,725.957575757576,757.50303030303,761.139393939394,829.9,739.036363636364,744.524242424242,790.924242424242,1013.02121212121,836.221212121212,793.518181818182,788.672727272727,799.424242424242,777.384848484848,966.209090909091,1006.90303030303,888.8,809.49696969697,823.909090909091,929.375757575758,867.478787878788,899.836363636364,717.780303030303,911.7,796.328787878788,840.842424242424,830.636363636364,875.621212121212,742.527272727272,716.995454545455,801.842424242424,870.969696969697,827.821212121212,811.454545454545,759.472727272727,826.466666666666,863.969696969697,824.3,785.063636363636,726.834848484848,860.584848484848,706.20303030303,742.727272727273,957.663636363636,879.993939393939,878.321212121212,855.018181818182,757.50303030303,789.692424242425,759.304545454545,770.162121212121,766.033333333333,747.821212121212,767.651515151515,784.842424242424,912.124242424242,911.454545454545,816.474242424242,748.609090909091,804.010606060606,781.130303030303
"460",1553.11515151516,1308.28484848485,1536.83333333333,1448.05454545454,1267.52272727272,1402.81212121213,1230.54545454545,1388.14545454545,1481.46212121213,1646.42272727272,1593.82121212122,1443.46287878788,1512.27424242425,1563.5590909091,1270.55454545454,1599.60303030303,1591.85454545455,1528.75151515151,1309.42272727272,1567.51136363636,1533.92272727272,1487.59393939393,1484.77424242425,1540.05151515152,1501.43939393939,1329.63333333334,1448.28484848485,1341.25151515151,1514.13333333334,1560.37878787879,1532.97272727273,1294.99242424242,1458.51363636363,1417.76363636363,1360.66060606061,1523.62272727273,1324.55454545454,1426.28939393939,1514.85454545455,1568.31212121213,1547.18333333333,1570.07121212122,1534.975,1539.58181818181,1542.60303030303,1549.01363636363,1539.16060606061,1536.84848484848,1390.52272727272,1386.5590909091,1353.92272727272,1588.02272727272,1514.975,1430.38484848484,1418.40984848485,1548.98181818182,1583.52272727272,1592.25151515151,1388.58181818181,1550.22121212122,1306,1375.75151515151
"471",1165.86666666667,921.066666666667,1085.26666666667,1074.63333333333,880.266666666667,1015.56666666667,843.3,1000.9,1108.06666666667,1259.16666666667,1172.86666666667,1056.26666666667,1117.76666666667,1128.56666666667,883.333333333333,1212.36666666667,1204.6,1141.53333333333,922.166666666667,1160.56666666667,1146.66666666667,1100.36666666667,1097.56666666667,1079.01666666667,1114.2,942.366666666667,1061.06666666667,954.033333333333,1126.86666666667,1100.36666666667,1076.31666666667,907.766666666667,1071.26666666667,1030.56666666667,973.466666666667,1088.56666666667,937.333333333333,1039.06666666667,1141.46666666667,1128.66666666667,1084.66666666667,1189.06666666667,1072.16666666667,1093.06666666667,1155.36666666667,1161.76666666667,1151.96666666667,1169.26666666667,1003.26666666667,999.366666666667,966.666666666667,1127.96666666667,1095.16666666667,1043.16666666667,1031.16666666667,1113.96666666667,1196.26666666667,1205.03333333333,1001.36666666667,1103.66666666667,918.766666666667,988.533333333333
"472",1000.18823529412,759.729411764706,906.270588235294,899.747058823529,718.964705882353,854.247058823529,681.988235294118,839.582352941176,933.164705882353,1101.27058823529,994.305882352941,901.082352941177,938.111764705882,949.970588235294,722,1054.44117647059,1043.30588235294,981.947058823529,760.864705882353,981.982352941176,985.364705882353,939.029411764706,936.229411764706,899.985294117647,952.864705882353,781.070588235294,899.729411764706,792.705882352941,967.488235294118,921.329411764706,897.311764705883,746.429411764706,909.947058823529,869.229411764706,812.123529411765,910.005882352941,776,877.729411764706,966.547058823529,950.347058823529,905.632352941177,1013.05882352941,893.129411764706,914.029411764706,994.035294117647,1003.22352941176,993.582352941177,995.211764705882,841.964705882353,838.017647058824,805.364705882353,948.964705882353,915.682352941177,878.317647058823,869.847058823529,935.382352941176,1037.04117647059,1043.01764705882,840.029411764706,924.664705882353,757.429411764706,827.205882352941
