"County","CNS01","CNS02","CNS03","CNS04","CNS05","CNS06","CNS07","CNS08","CNS09","CNS10","CNS11","CNS12","CNS13","CNS14","CNS15","CNS16","CNS17","CNS18","CNS19","CNS20"
"MontgomeryCounty",256,208,2935,21275,42126,25410,58877,9231,11083,34828,7026,56328,15031,35692,32119,72999,5954,29819,16861,8328
"MontourCounty",126,13,174,217,559,97,652,294,28,946,19,490,1904,149,509,9031,84,698,272,228
"NorthamptonCounty",114,42,435,4273,13192,3638,13300,5053,1762,4407,836,3838,1233,7769,13109,13798,1244,11370,3449,2593
"NorthumberlandCounty",342,145,211,1136,4320,1284,2846,2320,320,574,162,677,357,854,2499,4913,292,1458,1054,1677
"PerryCounty",203,10,31,667,487,165,1191,1027,30,314,35,246,5,164,1206,1160,4,464,381,419
"PhiladelphiaCounty",83,24,4720,13733,21943,17209,53421,25053,14206,35529,8940,50948,12977,30707,83462,154854,11791,56612,23612,43839
"PikeCounty",20,26,25,340,156,139,1474,185,86,163,294,261,13,401,1620,1015,418,1819,755,453
"PotterCounty",107,42,19,294,568,247,501,422,307,69,6,155,2,269,535,900,6,241,114,255
"SchuylkillCounty",874,529,446,1532,10770,1359,5552,5605,362,943,210,1101,573,1862,4006,8301,218,2880,1207,2698
"SnyderCounty",165,29,118,542,3926,707,2892,291,97,271,78,352,9,260,1541,2304,127,1506,318,341
"SomersetCounty",189,935,161,1253,2603,993,2701,1368,151,735,296,746,107,443,1852,3893,120,2671,688,1731
"SullivanCounty",7,65,24,117,70,35,185,36,11,21,5,46,1,42,291,409,43,93,32,82
"SusquehannaCounty",55,775,63,661,612,243,1139,235,102,169,101,307,112,223,1163,1265,149,833,309,286
"TiogaCounty",105,822,185,521,1976,521,1542,724,170,405,147,379,62,187,1250,1608,31,989,371,619
"UnionCounty",85,31,53,610,1391,397,1705,384,108,420,140,355,303,536,2390,3871,71,1980,354,1876
"VenangoCounty",32,207,145,483,4383,559,2524,858,142,368,143,593,82,663,1370,4142,28,1094,730,824
"WarrenCounty",69,283,105,347,2334,613,1679,1257,105,960,37,395,714,220,979,2986,74,812,530,545
"WashingtonCounty",89,4512,595,8120,9404,4287,9042,2968,1231,1959,1559,3829,2764,3469,6358,12397,2053,6366,2933,1754
"WayneCounty",35,121,59,1179,567,304,2002,375,219,497,121,974,85,409,865,2532,94,1608,785,1443
"WestmorelandCounty",297,1030,1036,7683,18611,7371,18514,7818,1261,3124,1207,5899,2332,6203,10149,20663,1546,12424,5193,2002
"WyomingCounty",158,591,19,543,2760,344,1190,790,110,208,68,185,7,412,193,798,52,710,225,293
"YorkCounty",526,297,1325,10290,32245,7238,21619,9245,1680,3669,1590,6715,4335,10401,12651,25516,2013,13586,6421,4592
