"FAFZone","AlamedaCounty","AlpineCounty","AmadorCounty","ButteCounty","CalaverasCounty","ColusaCounty","ContraCostaCounty","DelNorteCounty","ElDoradoCounty","FresnoCounty","GlennCounty","HumboldtCounty","ImperialCounty","InyoCounty","KernCounty","KingsCounty","LakeCounty","LassenCounty","LosAngelesCounty","MaderaCounty","MarinCounty","MariposaCounty","MendocinoCounty","MercedCounty","ModocCounty","MonoCounty","MontereyCounty","NapaCounty","NevadaCounty","OrangeCounty","PlacerCounty","PlumasCounty","RiversideCounty","SacramentoCounty","SanBenitoCounty","SanBernardinoCounty","SanDiegoCounty","SanFranciscoCounty","SanJoaquinCounty","SanLuisObispoCounty","SanMateoCounty","SantaBarbaraCounty","SantaClaraCounty","SantaCruzCounty","ShastaCounty","SierraCounty","SiskiyouCounty","SolanoCounty","SonomaCounty","StanislausCounty","SutterCounty","TehamaCounty","TrinityCounty","TulareCounty","TuolumneCounty","VenturaCounty","YoloCounty","YubaCounty"
"139",2573.71622807018,2573.85219298246,2588.99692982456,2662.10657894737,2582.86798245614,2655.1850877193,2579.55263157895,2918.16447368422,2603.96578947368,2426.1600877193,2684.84780701755,2856.0701754386,2130.02061403509,2356.00394736842,2292.21622807018,2403.82587719298,2699.20877192982,2639.5,2293.02236842106,2450.59342105263,2608.35921052632,2507.79342105263,2732.4100877193,2492.10833333333,2695.86798245614,2452.06710526316,2506.21622807018,2617.2399122807,2603.03245614035,2282.45263157895,2610.67324561403,2610.25921052631,2237.68728070175,2586.57982456141,2499.98596491228,2224.64692982456,2229.04780701754,2596.3951754386,2549.675,2422.05263157895,2583.35921052632,2404.56140350877,2554.125,2554.875,2720.52280701755,2598.98991228071,2769.4153508772,2602.72061403509,2645.56710526316,2513.91622807017,2627.8899122807,2706.93947368421,2773.2096491228,2378.35043859649,2565.41622807017,2335.3201754386,2616.03640350877,2627.75350877193
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",805.380681818182,651.925,705.548863636363,720.703409090909,735.338636363637,750.511363636364,777.502272727273,748.038636363636,682.327272727273,892.793181818182,735.493181818181,841.693181818182,1011.23863636364,787.381818181818,912.081818181818,921.136363636364,795.032954545454,641.539772727273,951.220454545454,858.718181818182,799.415909090909,823.034090909091,852.164772727273,821.822727272727,577.344318181818,707.427272727273,909.781818181818,772.395454545454,666.25,971.556818181818,681.481818181818,658.797727272727,974.361363636364,715.718181818182,874.695454545454,903.719318181818,1021.82727272727,797.960227272727,758.775,982.9375,824.140909090909,1029.16818181818,830.790909090909,857.640909090909,689.198863636364,655.142045454545,693.529545454545,755.078409090909,807.726136363636,787.813636363636,707.247727272727,724.575,754.434090909091,933.55,764.15,973.929545454546,726.810227272727,692.088636363636
"171",2106.91538461538,1939.59230769231,1996.45384615385,2031.61538461538,2027.18461538462,2066.80769230769,2079.03076923077,2288.81538461538,1970.71538461538,2118.03846153846,2066.7,2229.53461538461,2006.54615384615,1967.99230769231,1984.10769230769,2095.71538461538,2110.81538461538,1990.39230769231,1992.31538461538,2142.47692307692,2100.94615384615,2113.05384615385,2167.95384615385,2118.31538461538,2046.75384615385,1995.09230769231,2211.30769230769,2075.01538461538,1953.91538461538,1989.77692307692,1974.72307692308,1961.14615384615,1992.59230769231,2012.15384615385,2174.75384615385,1915.41538461538,2040.05384615385,2099.47692307692,2055.49230769231,2113.91538461538,2125.65384615385,2094.15384615385,2132.31538461538,2159.15384615385,2077.75384615385,1949.87692307692,2120.55384615385,2056.60769230769,2109.25384615385,2084.30769230769,2009.68461538462,2078.59230769231,2133.06538461538,2070.22307692308,2056,2024.95384615385,2028.22307692308,1991.13846153846
"172",2084.31111111111,1916.98888888889,1973.86666666667,2009.04444444444,2004.58888888889,2044.2,2056.44444444444,2266.21111111111,1948.11111111111,2003.02222222222,2044.11111111111,2206.94444444445,1777.04444444444,1887.86666666667,1869.08888888889,1980.68888888889,2088.22222222222,1967.78888888889,1874.98888888889,2027.45555555556,2078.34444444444,2076.73333333333,2145.34444444444,2063.35555555556,2024.16666666667,1897.35555555556,2083.08888888889,2052.42222222222,1931.32222222222,1872.45555555556,1952.14444444444,1938.56666666667,1847.27777777778,1989.56666666667,2076.64444444444,1798.08888888889,1894.24444444444,2076.87777777778,2032.88888888889,1998.92222222222,2103.06666666667,1976.84444444444,2106.57777777778,2116.13333333333,2055.17777777778,1927.27777777778,2097.96666666667,2034.01111111111,2086.66666666667,2060.3,1987.08888888889,2056,2110.47777777778,1955.22222222222,2033.4,1907.64444444444,2005.64444444444,1968.54444444444
"179",2113.6925,1947.36875,2004.2375,2039.4025,2034.97,2074.58125,2086.8125,2296.5925,1978.4925,2069.01875,2074.48375,2237.31625,1872.110625,1942.10875,1935.0775,2046.69375,2118.60375,1998.1675,1941.9375,2093.45125,2108.72375,2106.40125,2175.73125,2101.575,2054.540625,1959.0975,2153.5975,2082.80375,1961.7025,1939.41375,1982.515,1968.93125,1923.1075,2019.9475,2135.94125,1865.0475,1971.84625,2107.25625,2063.26625,2064.91125,2132.220625,2043.79375,2133.07625,2150.508125,2085.555,1957.65625,2128.34125,2064.38,2117.03125,2086.57625,2017.47,2086.365,2140.853125,2021.21,2063.70875,1974.59125,2036.01625,1998.92375
"181",2184.18,2016.88,2073.76,2108.9,2104.48,2144.08,2156.3,2366.08,2047.98,2195.32,2143.98,2306.82,2038.3,2045.28,2061.38,2172.98,2188.08,2067.66,2069.58,2219.76,2178.2,2190.36,2245.22,2195.58,2124.06,2072.36,2288.58,2152.28,2031.2,2067.08,2052,2038.46,2069.86,2089.46,2252.04,1992.7,2117.36,2176.76,2132.76,2191.2,2202.96,2171.46,2209.58,2236.46,2155.06,2027.16,2197.86,2133.88,2186.54,2161.58,2086.98,2155.86,2210.34,2147.5,2133.28,2102.26,2105.5,2068.4
"182",2306.9,2139.59444444444,2196.46666666667,2231.61666666667,2227.19444444444,2266.8,2279.02777777778,2488.80555555556,2170.7,2228.73055555556,2266.7,2429.54444444444,2002.75833333333,2110.23055555556,2094.775,2206.38611111111,2310.81666666667,2190.39444444444,2100.68055555556,2253.15833333333,2300.94444444444,2306.82777777778,2367.95,2293.3,2246.75555555556,2176.17777777778,2308.775,2275.01666666667,2153.91111111111,2098.16944444444,2174.72777777778,2161.14444444444,2072.96944444444,2212.16666666667,2304.94444444444,2023.80833333333,2119.95833333333,2299.47777777778,2255.49444444444,2224.61388888889,2325.66666666667,2202.55277777778,2332.30555555556,2355.77222222222,2277.77777777778,2149.87222222222,2320.55,2256.6,2309.25,2284.3,2209.69444444444,2278.59444444444,2333.06666666667,2180.91944444444,2256,2133.35833333333,2228.22777777778,2191.13888888889
"183",2296.0375,2128.725,2185.6,2220.7375,2216.325,2255.9375,2268.1625,2477.9375,2159.8375,2305.475,2255.825,2418.675,2115.875,2157.125,2171.55,2283.15,2299.9375,2179.525,2178.8875,2329.925,2290.0625,2302.225,2357.075,2307.4375,2235.9125,2184.225,2393.8,2264.15,2143.05,2176.3625,2163.8625,2150.2875,2169.5875,2201.325,2363.8625,2102,2215.9625,2288.625,2244.625,2301.3625,2314.7875,2280.7625,2321.4375,2348.2875,2266.925,2139.025,2309.7125,2245.7375,2298.3625,2273.4375,2198.825,2267.725,2322.19375,2257.675,2245.125,2211.5625,2217.3625,2180.2625
"189",2285.19508196721,2117.89180327869,2174.76229508197,2209.91475409836,2205.4868852459,2245.09836065574,2257.32295081967,2467.10819672131,2149.00327868852,2221.52868852459,2244.99344262295,2407.8393442623,2005.37131147541,2099.65819672131,2087.58770491803,2199.19754098361,2289.1131147541,2168.69016393443,2093.9893442623,2245.97295081967,2279.23278688525,2278.8631147541,2346.24754098361,2269.48770491803,2225.06065573771,2123.24754098361,2304.53852459017,2253.31147540984,2132.21639344262,2091.47459016394,2153.02459016393,2139.44918032787,2069.87131147541,2190.46557377049,2293.32704918033,2017.09754098361,2117.31557377049,2277.78032786885,2233.79098360656,2217.42213114754,2303.96065573771,2195.85327868853,2309.64918032787,2325.18524590164,2256.07704918033,2128.18196721312,2298.8606557377,2234.9,2287.54590163934,2262.59836065574,2187.9868852459,2256.89180327869,2311.3631147541,2173.71885245902,2234.29672131148,2126.65327868852,2206.52459016393,2169.43442622951
"190",1863.08787878788,1695.77474747475,1752.64545454545,1787.81717171717,1783.37676767677,1822.98484848485,1835.2202020202,2045.86868686869,1726.90707070707,1874.23232323232,1822.88484848485,1985.72525252525,1773.1898989899,1724.17474747475,1740.28686868687,1851.90707070707,1867.01717171717,1746.57575757576,1748.50505050505,1898.66565656566,1857.13333333333,1869.26363636364,1924.14141414141,1874.50505050505,1802.94848484848,1751.27474747475,1967.48686868687,1831.21616161616,1710.11818181818,1745.97676767677,1730.92626262626,1717.33939393939,1748.77474747475,1768.35454545455,1930.93838383838,1671.61818181818,1796.24747474747,1855.66565656566,1811.67525252526,1870.12323232323,1881.84848484848,1850.35454545455,1888.50505050505,1915.34848484848,1833.96363636364,1706.06666666667,1876.74747474747,1812.78686868687,1865.43838383838,1840.48484848485,1765.87676767677,1834.77474747475,1889.26666666667,1826.42626262626,1812.19090909091,1781.15454545455,1784.42626262626,1747.3303030303
"201",1828.05555555556,1660.75555555556,1717.61111111111,1752.76666666667,1748.35555555556,1787.96666666667,1800.16666666667,2009.96666666667,1691.86666666667,1750.17777777778,1787.86666666667,1950.70555555556,1563.53333333333,1604.67777777778,1616.24444444444,1727.85555555556,1831.96666666667,1711.55555555556,1624.2,1774.64444444444,1822.1,1825.66666666667,1889.11111111111,1810.06666666667,1767.92222222222,1611.74444444444,1830.24444444444,1796.16666666667,1675.06666666667,1621.68888888889,1695.87777777778,1682.31111111111,1617.1,1733.32222222222,1825.56666666667,1547.3,1664.38888888889,1820.63333333333,1776.65555555556,1746.05555555556,1846.82222222222,1726.06666666667,1850.03333333333,1865.34444444444,1798.95555555556,1671.04444444444,1841.72222222222,1777.76666666667,1830.4,1805.46666666667,1730.85555555556,1799.75555555556,1854.21666666667,1702.35555555556,1777.15555555556,1656.85555555556,1749.37777777778,1712.28888888889
"202",1720.4,1627.51666666667,1684.38333333333,1719.53333333333,1715.11666666667,1754.73333333333,1734.25,1976.73333333333,1658.63333333333,1555.35,1754.63333333333,1917.475,1329.4,1502.95,1421.41666666667,1533.01666666667,1798.73333333333,1678.33333333333,1427.31666666667,1579.81666666667,1776.23333333333,1637,1855.86666666667,1621.31666666667,1734.66666666667,1546.16666666667,1635.41666666667,1762.93333333333,1641.83333333333,1424.81666666667,1662.63333333333,1649.05,1399.61666666667,1700.08333333333,1629.2,1350.41666666667,1446.6,1752.9,1707.575,1551.21666666667,1731.53333333333,1529.2,1683.31666666667,1684.1,1765.71666666667,1637.81666666667,1808.48333333333,1744.53333333333,1797.15,1643.11666666667,1697.61666666667,1766.51666666667,1820.98333333333,1507.53333333333,1700.6,1460,1716.13333333333,1679.05
"209",1645.11111111111,1517.16666666667,1571.49166666666,1609.32222222222,1595.34444444444,1641.45555555555,1631.82888888889,1866.65888888889,1548.52666666667,1529.15222222222,1643.75333333333,1807.32055555556,1309.77833333334,1410.94555555556,1395.21111111111,1506.82666666667,1685.48,1567.96555555556,1402.45555555555,1553.59222222222,1656.96333333333,1608.12111111111,1739.24277777778,1594.03,1624.33833333333,1437.46,1609.21111111111,1643.35888888889,1531.49888888889,1399.93,1552.31111111111,1538.72833333333,1383.74333333333,1585.82444444444,1604.69222222222,1325.56555555555,1435.85333333333,1651.31777777778,1605.86722222222,1525.04222222222,1660.42944444444,1504.31333333333,1647.60666666667,1654.20111111111,1655.35888888889,1527.45666666667,1698.13888888889,1625.34222222222,1674.21833333334,1606.57888888889,1586.61555555556,1656.38777777778,1711.60777777778,1481.34222222222,1610.78,1435.10666666667,1602.84444444444,1568.71777777778
"211",2422.1125,2254.8,2311.6625,2346.8375,2342.4,2382.025,2394.25,2604.0375,2285.925,2324.45,2381.925,2544.75,2098.4625,2214.8375,2190.525,2302.1375,2426.0375,2305.6125,2196.4375,2348.8875,2416.15,2406.0875,2483.1625,2390.4125,2361.9625,2296.2125,2404.525,2390.25,2269.15,2193.9125,2289.95,2276.3625,2168.6875,2327.3875,2398.2875,2119.5375,2215.6625,2414.6875,2370.70625,2320.35,2440.8625,2298.2875,2447.05,2457.05,2392.9875,2265.0875,2435.7625,2371.8125,2424.45,2399.525,2324.9,2393.8,2448.29375,2276.65,2371.225,2229.0875,2343.45,2306.35
"212",2359.92727272727,2192.62727272727,2249.50909090909,2284.69090909091,2280.22727272727,2319.83636363636,2332.09090909091,2541.86363636364,2223.76363636364,2245.39090909091,2319.72727272727,2482.57727272727,2019.40909090909,2143.22727272727,2111.41818181818,2223.08181818182,2363.89090909091,2243.42727272727,2117.36363636364,2269.81818181818,2354.00909090909,2327.00909090909,2421.00909090909,2311.31818181818,2299.80909090909,2135.42727272727,2325.41818181818,2328.09090909091,2206.99090909091,2114.81818181818,2227.79090909091,2214.20909090909,2089.61818181818,2265.21818181818,2319.2,2040.48181818182,2140.70909090909,2352.52727272727,2308.52727272727,2241.28181818182,2378.70909090909,2219.2,2373.36363636364,2374.1,2330.81818181818,2202.92727272727,2373.60909090909,2309.63636363636,2362.30909090909,2332.40909090909,2262.72727272727,2331.62727272727,2386.14090909091,2197.58181818182,2309.03636363636,2150.00909090909,2281.29090909091,2244.2
"219",2397.0297029703,2236.95346534653,2293.8301980198,2328.98861386139,2324.55445544555,2364.16534653465,2376.56683168317,2586.17475247524,2268.07772277228,2272.02772277228,2364.06534653465,2526.90445544554,2046.06138613861,2181.64158415842,2138.08415841584,2249.69702970297,2408.19059405941,2287.75346534653,2143.99603960396,2296.46831683168,2398.30940594059,2353.66831683168,2465.32029702971,2337.97524752475,2344.1292079208,2208.27128712871,2352.08415841584,2372.3896039604,2251.28267326732,2141.47623762376,2272.09851485149,2258.51831683169,2116.27425742574,2309.5391089109,2345.86237623762,2067.1099009901,2163.60891089109,2397.09207920792,2353.37920792079,2267.91881188119,2412.65346534653,2245.86237623762,2399.90891089109,2400.7504950495,2375.14653465347,2247.24702970297,2417.92722772278,2353.96336633663,2406.6202970297,2358.1495049505,2307.05445544555,2375.95346534653,2430.43910891089,2224.21683168317,2355.13564356436,2176.66138613861,2325.59851485149,2288.5103960396
"221",2162.47777777778,2152.91111111111,2185.51111111111,2263.4,2162.51111111111,2245.97777777778,2168.3,2527.05,2216.2,2000.17777777778,2281.76666666667,2458.16666666667,1658.4,1930.01111111111,1866.21111111111,1992.58888888889,2290,2216.51111111111,1839.16666666667,2024.6,2197.13333333333,2081.81111111111,2320.84444444444,2066.11111111111,2272.9,2026.07777777778,2094.96666666667,2206,2249.22222222222,1825.34444444444,2223.91111111111,2187.28888888889,1770.44444444444,2180.56666666667,2088.75555555556,1803.52222222222,1757.42222222222,2185.15555555556,2138.45555555556,2010.81111111111,2172.13333333333,1964.12222222222,2142.88888888889,2143.65555555556,2356.24444444444,2176.01111111111,2429.85555555556,2190.57777777778,2234.34444444444,2087.93333333333,2223.96666666667,2314.66666666667,2402.45,1952.35555555556,2139.43333333333,1894.72222222222,2206.73333333333,2238.9
"222",2068.9,2090.25,2097.3,2169.8,2097.25,2152.4,2074.75,2433.475,2128,1931.45,2188.2,2364.55,1531.65,1867.35,1796.4,1899,2196.45,2217.75,1712.4,1955.85,2103.55,2013.05,2227.25,1997.35,2293.05,1963.45,2001.4,2112.45,2164.2,1698.55,2138.85,2236.95,1643.65,2092.35,1995.15,1682.2,1630.65,2091.55,2044.85,1917.25,2078.55,1837.35,2049.3,2050.05,2262.65,2151.55,2336.25,2097,2140.75,2015.2,2130.35,2221.05,2308.875,1883.65,2068.9,1767.95,2113.15,2145.3
"223",2251.15,2221.87,2279.56,2352.06,2225.81,2334.65,2256.96,2615.71,2310.25,2069.1,2370.45,2546.84,1713.86,1998.95,1935.17,2081.25,2378.66,2285.45,1894.65,2093.55,2285.78,2150.745,2409.49,2135.07,2341.81,2095,2183.65,2294.66,2346.45,1880.84,2321.14,2256.2,1825.95,2274.61,2177.41,1864.46,1812.92,2273.825,2227.1,2099.46,2260.78,2019.6,2231.56,2232.3,2444.9,2244.945,2518.49,2279.25,2322.99,2156.87,2312.64,2403.33,2491.11,2021.28,2208.37,1950.21,2295.36,2327.56
"229",2045.41860465116,2046.14186046511,2066.85,2146.34534883721,2056.94651162791,2128.91860465116,2051.2534883721,2409.99418604652,2097.52790697674,1893.54069767442,2164.71395348837,2341.10813953488,1568.26046511628,1823.24186046511,1758.94651162791,1875.53488372093,2172.94418604651,2110.48372093023,1749.02558139534,1917.97674418605,2080.06046511627,1975.17790697674,2203.77558139535,1959.48720930233,2167.30465116279,1919.31046511627,1977.91627906977,2088.94186046512,2129.61395348838,1735.20232558139,2104.30930232559,2082.37906976744,1680.3023255814,2061.90465116279,1971.6976744186,1683.71279069768,1667.29302325582,2068.1046511628,2021.38604651162,1893.7534883721,2055.06046511627,1873.99069767442,2025.82325581396,2026.58953488372,2239.18604651163,2071.90116279069,2312.79069767441,2073.51162790697,2117.27790697674,1984.93720930233,2106.90930232559,2197.60930232558,2285.39418604651,1845.72790697675,2036.95116279069,1804.59069767441,2089.65697674419,2121.84534883721
"230",3308.096875,3140.796875,3197.659375,3232.809375,3228.390625,3268.003125,3280.225,3490.009375,3171.903125,3319.234375,3267.903125,3430.746875,3115.1625,3169.196875,3185.296875,3296.903125,3312.009375,3191.590625,3193.509375,3343.684375,3302.128125,3314.290625,3369.140625,3319.509375,3247.959375,3196.296875,3412.503125,3276.215625,3155.115625,3190.996875,3175.925,3162.340625,3185.375,3213.384375,3375.940625,3116.615625,3232.075,3300.684375,3256.69375,3315.121875,3326.859375,3295.384375,3333.509375,3360.359375,3278.984375,3151.090625,3321.759375,3257.796875,3310.440625,3285.503125,3210.890625,3279.796875,3334.2625,3271.425,3257.203125,3226.171875,3229.425,3192.328125
"241",2843.15,2675.82142857143,2732.70714285714,2767.86428571428,2763.45,2803.05,2815.3,3025.05,2706.95,2796.1,2802.95,2965.78571428571,2570.12142857143,2677.25,2662.15,2773.75,2847.05714285714,2726.62142857143,2668.05,2820.52142857143,2837.2,2849.32142857143,2904.2,2854.55,2783.01428571429,2731.32142857143,2876.15,2811.27142857143,2690.17857142857,2665.55,2710.98571428571,2697.4,2640.32142857143,2748.42142857143,2869.92142857143,2591.17857142857,2687.32142857143,2835.72142857143,2791.72142857143,2791.98571428571,2861.90714285715,2769.92142857143,2868.55,2895.40714285715,2814.02142857143,2686.12142857143,2856.81428571428,2792.85,2845.5,2820.55,2745.95,2814.82142857143,2869.32142857142,2748.3,2792.25,2700.72142857143,2764.48571428571,2727.4
"242",2837.22,2669.92,2726.8,2761.96,2757.52,2797.16,2809.36,3019.16,2701.06,2784.6,2797.04,2959.87,2558.62,2671.32,2650.64,2762.28,2841.16,2720.72,2656.58,2809.02,2831.28,2843.5,2898.28,2848.66,2777.1,2725.42,2864.64,2805.36,2684.26,2654.04,2705.06,2691.48,2628.84,2742.5,2858.42,2579.68,2675.68,2829.82,2785.82,2780.48,2856,2758.42,2862.66,2889.5,2808.1,2680.22,2850.88,2786.94,2839.58,2814.66,2740.02,2808.92,2863.41,2736.78,2786.36,2689.22,2758.56,2721.48
"249",2862.775,2695.45833333333,2752.325,2787.48333333333,2783.06666666667,2822.675,2834.89166666667,3044.675,2726.575,2811.80833333333,2822.56666666667,2985.4125,2585.86666666667,2697.04166666667,2677.89166666667,2789.49166666667,2866.68333333333,2746.26666666667,2683.79166666667,2836.26666666667,2856.79166666667,2871.2,2923.80833333333,2871.2,2802.63333333333,2750.95833333333,2891.89166666667,2830.88333333333,2709.775,2681.28333333333,2730.59166666667,2717.01666666667,2656.08333333333,2768.04166666667,2885.65833333333,2606.89166666667,2703,2855.35833333333,2811.3625,2807.70833333333,2881.525,2785.65833333333,2888.175,2915.025,2833.65,2705.75833333333,2876.425,2812.475,2865.1,2840.175,2765.56666666667,2834.45833333333,2888.93333333333,2764.00833333333,2811.86666666667,2716.45833333333,2784.09166666667,2746.99166666667
"251",3128.375,2961.0625,3017.925,3053.1,3048.6625,3088.275,3100.5,3310.275,2992.1875,3139.5,3088.175,3251.01875,2920.7375,2989.475,3005.575,3117.1875,3132.3,3011.85,3013.775,3163.95,3122.4125,3134.55,3189.425,3139.775,3068.225,3016.5625,3232.775,3096.5,2975.3875,3011.275,2996.2,2982.625,2990.9625,3033.6375,3196.225,2936.8875,3037.9375,3120.95,3076.95625,3135.4,3147.125,3115.6375,3153.775,3180.625,3099.25,2971.35,3142.025,3078.075,3130.725,3105.775,3031.1625,3100.0625,3154.55,3091.7,3077.475,3046.4375,3049.7,3012.6125
"259",3076.95,2909.65,2966.51666666667,3001.66666666667,2997.25,3036.85,3049.06666666667,3258.86666666667,2940.75,3088.08333333333,3036.75,3199.6,2886.21666666667,2938.05,2954.15,3065.75,3080.86666666667,2960.45,2962.36666666667,3112.53333333333,3070.98333333333,3083.15,3138,3088.36666666667,3016.8,2965.15,3181.35,3045.06666666667,2923.96666666667,2959.85,2944.76666666667,2931.18333333333,2956.41666666667,2982.21666666667,3144.8,2885.46666666667,3001.03333333333,3069.53333333333,3025.55,3083.98333333333,3095.71666666667,3064.21666666667,3102.36666666667,3129.21666666667,3047.85,2919.95,3090.6,3026.65,3079.3,3054.35,2979.75,3048.65,3103.11666666667,3040.26666666667,3026.05,2995.01666666667,2998.26666666667,2961.18333333333
"261",2402.01,2234.71,2291.58,2326.74,2322.31,2361.91,2374.15,2583.92,2265.82,2413.15,2361.81,2524.66,2274.51,2263.11,2279.21,2390.82,2405.94,2285.51,2287.42,2437.61,2396.06,2408.2,2463.07,2413.42,2341.89,2290.21,2506.41,2370.13,2249.04,2284.91,2269.84,2256.27,2287.71,2307.29,2469.87,2210.54,2335.19,2394.61,2350.61,2409.04,2420.78,2389.29,2427.42,2454.28,2372.91,2245,2415.69,2351.71,2404.37,2379.41,2304.81,2373.71,2428.185,2365.34,2351.11,2320.1,2323.34,2286.26
"262",2319.5125,2152.1875,2209.075,2244.25,2239.8125,2279.4125,2291.6625,2501.4375,2183.3375,2330.6625,2279.3125,2442.15,2198.075,2180.6125,2196.7125,2308.3375,2323.45,2203,2204.9375,2355.075,2313.5625,2325.6875,2380.575,2330.9375,2259.375,2207.6875,2423.9125,2287.65,2166.55,2202.4,2187.3625,2173.775,2205.1875,2224.775,2387.3625,2128.05,2252.675,2312.075,2268.09375,2326.5625,2338.275,2306.775,2344.9375,2371.775,2290.375,2162.4875,2333.175,2269.2125,2321.8625,2296.9125,2222.3125,2291.1875,2345.7,2282.8625,2268.6125,2237.575,2240.8625,2203.7625
"269",2396.43461538461,2229.12538461538,2285.99615384615,2321.15769230769,2316.72230769231,2356.33538461539,2368.56538461539,2528.03307692308,2260.24538461538,2418.48230769231,2356.23692307692,2513.10384615385,2293.19923076923,2268.43,2284.54,2396.15153846154,2400.35923076923,2279.92692307692,2292.75615384615,2442.92230769231,2390.47307692308,2402.61461538461,2457.48076923077,2407.85153846154,2306.89,2284.62538461538,2500.83538461539,2364.56076923077,2243.45461538461,2290.23153846154,2264.26538461538,2250.68692307692,2293.03,2301.70846153846,2464.27923076923,2215.86076923077,2340.50538461539,2389.01615384615,2345.02615384615,2414.37307692308,2415.19461538461,2394.61615384615,2421.85153846154,2448.69461538461,2367.31307692308,2239.41769230769,2410.50384615385,2346.13384615385,2398.77923076923,2373.83538461539,2299.22230769231,2368.12538461538,2422.60923076923,2370.67461538462,2345.53538461538,2325.41153846154,2317.76538461538,2280.67307692308
"271",2009.58947368421,1842.27368421053,1899.13157894737,1934.28947368421,1929.87368421053,1969.48421052632,1981.68947368421,2058.47894736842,1873.38947368421,2059.81578947368,1969.38421052632,2131.0947368421,1956.46842105263,1909.78947368421,1925.9,2037.50526315789,2013.48947368421,1893.07894736842,1934.10526315789,2063.50526315789,2003.6,2015.75789473684,2070.63157894737,2020.98947368421,1868.14736842105,1897.77368421053,2113.98421052632,1977.68947368421,1856.58947368421,1931.6,1877.38947368421,1863.82631578947,1934.38421052632,1914.85789473684,2077.42105263158,1857.20526315789,1981.86315789474,2002.16315789474,1958.17631578947,2055.70526315789,2028.34210526316,2035.96842105263,2034.98947368421,2061.83684210526,1980.46842105263,1852.56315789474,2039.84210526316,1959.28947368421,2011.92631578947,1986.98421052632,1912.37368421053,1981.27368421053,2035.73947368421,2012.01052631579,1958.68947368421,1966.76842105263,1930.88947368421,1893.8
"279",1929.99411764706,1762.68676470588,1819.55441176471,1854.71617647059,1850.28235294118,1889.89411764706,1902.125,2012.28529411765,1793.80588235294,1998.48235294118,1889.79117647059,2054.74779411764,1934.10147058824,1861.63088235294,1903.53235294118,1996.69558823529,1933.91470588235,1813.47941176471,1911.74705882353,1982.11029411765,1924.03382352941,1936.16617647059,1991.04264705882,1941.40294117647,1809.23823529412,1818.18676470588,2034.39411764706,1898.11911764706,1777.01470588235,1909.21911764706,1797.82647058824,1784.23970588235,1912.01911764706,1835.26470588235,1997.84117647059,1834.85441176471,1959.48970588235,1922.56617647059,1878.5830882353,2033.36470588235,1948.75147058824,2013.59852941176,1955.40294117647,1982.25294117647,1900.87058823529,1772.96911764706,1960.01911764706,1879.69411764706,1932.34117647059,1907.39411764706,1832.78235294118,1901.68676470588,1956.16617647059,1989.66323529412,1879.09411764706,1944.39852941176,1851.325,1814.23235294118
