"FAFZone","AdamsCounty","BarnesCounty","BensonCounty","BillingsCounty","BottineauCounty","BowmanCounty","BurkeCounty","BurleighCounty","CassCounty","CavalierCounty","DickeyCounty","DivideCounty","DunnCounty","EddyCounty","EmmonsCounty","FosterCounty","GoldenValleyCounty","GrandForksCounty","GrantCounty","GriggsCounty","HettingerCounty","KidderCounty","LaMoureCounty","LoganCounty","McHenryCounty","McIntoshCounty","McKenzieCounty","McLeanCounty","MercerCounty","MortonCounty","MountrailCounty","NelsonCounty","OliverCounty","PembinaCounty","PierceCounty","RamseyCounty","RansomCounty","RenvilleCounty","RichlandCounty","RoletteCounty","SargentCounty","SheridanCounty","SiouxCounty","SlopeCounty","StarkCounty","SteeleCounty","StutsmanCounty","TownerCounty","TraillCounty","WalshCounty","WardCounty","WellsCounty","WilliamsCounty"
"190",719.470707070707,517.809595959596,649.221717171717,784.541414141414,737.671717171717,768.469191919192,813.644444444444,645.894949494949,470.808080808081,655.355555555555,506.786868686869,857.44595959596,770.465151515152,610.542424242424,592.978282828283,587.326767676768,802.862121212121,546.154545454546,690.032828282828,555.45,738.373737373737,610.283838383838,522.809595959596,591.20404040404,717.256565656566,557.657575757576,838.965151515152,711.295454545455,723.384343434343,679.862121212121,804.555555555556,595.736868686869,694.955050505051,614.54898989899,685.84797979798,633.283838383838,479.407575757576,769.808585858586,433.792424242424,710.54898989899,454.568181818182,676.955050505051,638.686363636364,786.088383838384,744.84797979798,540.210101010101,562.906060606061,670.209090909091,512.64898989899,589.236868686869,733.276262626263,631.535858585859,826.95
"201",826.055555555556,672.888888888889,804.3,939.6,892.755555555556,876.333333333333,968.7,800.977777777778,625.888888888889,810.444444444444,630.955555555556,1012.51111111111,925.544444444444,765.6,716.544444444444,742.388888888889,957.955555555556,701.244444444444,795.388888888889,710.533333333333,845.166666666667,765.366666666667,653.8,708.444444444444,872.333333333333,681.8,994.044444444444,866.377777777778,878.477777777778,834.955555555556,959.633333333333,750.8,850.044444444444,769.622222222222,840.911111111111,788.366666666667,611.511111111111,924.888888888889,574.9,865.622222222222,587.744444444444,832.044444444444,742.255555555556,902.888888888889,899.911111111111,695.277777777778,717.988888888889,825.277777777778,667.722222222222,744.3,888.355555555555,786.6,982.033333333333
"202",815.633333333333,795.366666666667,926.766666666667,956.4,1015.21666666667,865.9,1015.03333333333,824.533333333333,748.366666666667,932.9,708.183333333333,1058.83333333333,945.45,888.066666666667,728.933333333333,864.866666666667,974.733333333333,823.7,804.166666666667,832.983333333333,834.766666666667,848.033333333333,746.35,785.666666666667,994.783333333333,723.733333333333,1010.85,889.916666666667,902,858.483333333333,983.15,873.266666666667,873.566666666667,892.066666666667,963.366666666667,910.833333333333,733.966666666667,971.233333333333,697.366666666667,988.066666666667,710.2,860.1,753.233333333333,892.483333333333,918.466666666667,817.766666666667,800.666666666667,947.766666666667,790.183333333333,866.766666666667,934.683333333333,869.666666666667,1028.35
"209",729.756666666667,735.355555555556,805.606666666667,839.948333333333,870.175555555556,772.576111111111,927.405555555556,738.562222222222,719.663333333333,900.707777777778,643.18,958.636111111111,837.02,779.218888888889,667.293333333333,759.606666666667,858.277222222222,795.01,727.088888888889,771.856666666667,748.868888888889,734.564444444444,672.404444444444,698.246666666667,842.558888888889,662.535555555556,894.377222222223,803.025555555556,805.652222222222,770.177777777778,890.895555555556,834.067777777778,784.555555555556,863.403333333333,822.51,830.806666666667,690.812222222222,883.575555555556,668.683333333333,868.734444444445,667.031111111111,774.644444444444,688.01,799.141666666666,806.696666666667,789.064444444444,718.126666666667,850.28,761.505555555556,838.085555555556,847.046666666667,771.292222222222,926.036111111111
"211",1303.9375,1030.575,1161.9875,1297.3125,1250.4125,1341.5125,1326.4125,1158.6375,983.575,1168.1125,1040.2375,1370.2125,1283.2125,1123.3125,1127.2125,1100.0875,1315.6125,1058.9125,1234.9875,1068.2125,1284.5375,1123.0375,1048.8,1127.4125,1230.0125,1091.1125,1351.7125,1224.05,1236.1375,1192.6125,1317.3125,1108.5125,1207.7125,1127.3125,1198.6125,1146.0375,1004.5125,1282.5625,952.4,1223.3125,978.6375,1189.7125,1222.5125,1322.6125,1257.6125,1052.9625,1075.675,1182.9625,1025.4125,1102.0125,1246.0375,1144.3,1339.7125
"212",1306.41818181818,1033.03636363636,1164.46363636364,1299.77272727273,1252.90909090909,1344,1328.87272727273,1161.11818181818,986.036363636364,1170.6,1042.7,1372.67272727273,1285.7,1125.77272727273,1129.68181818182,1102.55454545455,1318.1,1061.39090909091,1237.46363636364,1070.68181818182,1287.01818181818,1125.51818181818,1051.27272727273,1129.89090909091,1232.5,1093.57272727273,1354.2,1226.52727272727,1238.61818181818,1195.1,1319.79090909091,1110.97272727273,1210.2,1129.79090909091,1201.08181818182,1148.51818181818,1006.97272727273,1285.03636363636,954.872727272727,1225.79090909091,981.109090909091,1192.2,1224.97272727273,1325.07272727273,1260.08181818182,1055.43636363636,1078.12727272727,1185.43636363636,1027.88181818182,1104.47272727273,1248.5,1146.77272727273,1342.18181818182
"219",1364.71732673268,1109.2297029703,1240.64554455446,1375.96534653465,1329.10594059406,1405.93811881189,1405.06435643564,1237.32475247525,1062.2297029703,1246.78613861386,1117.00643564357,1448.86732673267,1361.89207920792,1201.96534653465,1202.49158415841,1178.74356435644,1394.29603960396,1137.58415841584,1310.37920792079,1146.87920792079,1359.33762376238,1201.71237623762,1125.87128712871,1203.63366336634,1308.68613861386,1167.86881188119,1430.39207920792,1302.72475247525,1314.81287128713,1271.29603960396,1395.98118811881,1187.15148514851,1286.38415841584,1205.97425742574,1277.27821782178,1224.71237623762,1081.74356435644,1361.2297029703,1030.24752475248,1301.97425742574,1055.82821782179,1268.38415841584,1283.93910891089,1398.78712871287,1336.27821782178,1131.63168316832,1154.33267326733,1261.63168316832,1104.07227722772,1180.65148514851,1324.70396039604,1222.95742574257,1418.37920792079
"221",1568.87777777778,1414.98333333333,1546.39444444445,1681.71111111112,1634.87222222222,1619.16666666667,1710.81111111111,1543.07222222222,1367.98333333333,1552.56111111111,1373.07222222222,1754.62777777778,1667.67222222222,1507.71111111112,1458.67222222222,1484.49444444444,1700.07222222222,1443.35555555555,1537.49444444444,1452.63888888889,1587.97777777777,1507.47222222222,1395.89444444445,1450.56111111111,1614.45555555556,1423.92777777778,1736.17222222222,1608.47222222222,1620.57222222222,1577.07222222222,1701.75555555556,1492.89444444445,1592.15555555556,1511.73888888889,1583.05,1530.47222222222,1353.62777777778,1666.98333333333,1316.99444444444,1607.73888888889,1329.85555555555,1574.15555555556,1484.37222222222,1645.7,1642.05,1437.37777777778,1460.09444444444,1567.37777777778,1409.85,1486.39444444445,1630.47222222222,1528.69444444445,1724.13888888889
"222",1512.25,1417.175,1548.625,1683.975,1637.075,1562.55,1713.075,1545.275,1370.175,1554.775,1375.275,1756.875,1669.875,1509.975,1420.15,1486.725,1702.275,1445.575,1497.6,1454.875,1531.35,1509.675,1398.125,1452.775,1616.675,1426.175,1738.375,1610.675,1622.775,1579.275,1703.975,1495.125,1594.375,1513.975,1585.275,1532.675,1355.875,1669.175,1319.275,1609.975,1332.075,1576.375,1444.45,1589.1,1644.275,1439.6,1462.3,1569.6,1412.075,1488.625,1632.675,1530.975,1726.375
"223",1652.98,1499.8,1631.21,1766.51,1719.67,1703.22,1795.61,1627.9,1452.8,1637.32,1457.86,1839.41,1752.45,1592.51,1543.45,1569.31,1784.85,1528.13,1622.31,1537.42,1672.09,1592.28,1480.71,1535.32,1699.22,1508.71,1820.95,1693.3,1705.39,1661.85,1786.53,1577.71,1676.93,1596.52,1667.81,1615.28,1438.41,1751.8,1401.81,1692.52,1414.63,1658.93,1569.17,1729.81,1726.81,1522.2,1544.9,1652.2,1494.62,1571.21,1715.25,1613.51,1808.92
"229",1459.90697674419,1318.66046511628,1450.06976744186,1585.39069767442,1538.53837209302,1510.18139534884,1614.49069767442,1446.7523255814,1271.66046511628,1456.21627906977,1276.73837209302,1658.28720930232,1571.32906976744,1411.39069767442,1362.32906976744,1388.17093023256,1603.72674418605,1347.01046511628,1441.17093023256,1356.30581395349,1479.01046511628,1411.14651162791,1299.57674418605,1354.21627906977,1518.11279069767,1327.59186046512,1639.82906976744,1512.1523255814,1524.2465116279,1480.72674418605,1605.41511627907,1396.57674418605,1495.81511627907,1415.40232558139,1486.70348837209,1434.14651162791,1257.28720930232,1570.66046511628,1220.67674418604,1511.40232558139,1233.51046511628,1477.81511627907,1388.03837209302,1536.73255813954,1545.70348837209,1341.05930232559,1363.75813953489,1471.05930232559,1313.4988372093,1390.07674418605,1534.13837209302,1432.37790697674,1627.80581395349
"230",2163.484375,1890.096875,2021.509375,2156.825,2109.971875,2201.040625,2185.925,2018.196875,1843.096875,2027.640625,1899.784375,2229.725,2142.759375,1982.825,1986.734375,1959.603125,2175.165625,1918.440625,2094.509375,1927.734375,2144.090625,1982.590625,1908.309375,1986.940625,2089.540625,1950.61875,2211.259375,2083.596875,2095.684375,2052.165625,2176.840625,1968.015625,2067.246875,1986.834375,2058.128125,2005.590625,1864.021875,2142.096875,1811.915625,2082.834375,1838.184375,2049.246875,2082.021875,2182.121875,2117.128125,1912.496875,1935.203125,2042.496875,1884.934375,1961.515625,2105.578125,2003.809375,2199.234375
"241",1698.52142857143,1425.15,1556.55,1691.88571428572,1645.02142857143,1736.1,1720.98571428571,1553.25,1378.15,1562.7,1434.82142857143,1764.8,1677.81428571429,1517.88571428572,1521.8,1494.65,1710.2,1453.5,1629.55,1462.8,1679.12142857143,1517.62142857143,1443.37142857142,1522,1624.6,1485.7,1746.31428571429,1618.62142857143,1630.72142857143,1587.2,1711.9,1503.06428571429,1602.3,1521.9,1593.2,1540.62142857143,1399.1,1677.15,1346.97142857142,1617.9,1373.22142857143,1584.3,1617.1,1717.2,1652.2,1447.55,1470.25,1577.55,1420,1496.56428571429,1640.62142857143,1538.87142857142,1734.3
"242",1692.62,1419.24,1550.66,1685.96,1639.1,1730.18,1715.06,1547.32,1372.24,1556.78,1428.9,1758.86,1671.9,1511.96,1515.86,1488.76,1704.3,1447.58,1623.66,1456.86,1673.22,1511.72,1437.46,1516.08,1618.68,1479.76,1740.4,1612.72,1624.8,1581.3,1705.98,1497.16,1596.38,1515.98,1587.26,1534.72,1393.16,1671.24,1341.06,1611.98,1367.3,1578.38,1611.16,1711.26,1646.26,1441.64,1464.36,1571.64,1414.08,1490.66,1634.7,1532.96,1728.36
"249",1718.15833333333,1444.76666666667,1576.175,1711.49166666667,1664.65,1755.70833333333,1740.59166666667,1572.85833333333,1397.76666666667,1582.30833333333,1454.43333333333,1784.39166666667,1697.43333333333,1537.49166666667,1541.39166666667,1514.275,1729.825,1473.1,1649.175,1482.39166666667,1698.75833333333,1537.25833333333,1462.975,1541.6,1644.20833333333,1505.28333333333,1765.93333333333,1638.26666666667,1650.35,1606.825,1731.50833333333,1522.68333333333,1621.90833333333,1541.49166666667,1612.79166666667,1560.25833333333,1418.68333333333,1696.76666666667,1366.575,1637.49166666667,1392.84166666667,1603.90833333333,1636.68333333333,1736.78333333333,1671.79166666667,1467.175,1489.86666666667,1597.175,1439.59166666667,1516.18333333333,1660.25,1558.475,1753.89166666667
"251",1983.75,1710.375,1841.7875,1977.1,1930.25,2021.3125,2006.2,1838.475,1663.375,1847.925,1720.0375,2050,1963.025,1803.1,1807,1779.8875,1995.425,1738.7125,1914.7875,1748,1964.35,1802.85,1728.5875,1807.2125,1909.8125,1770.9,2031.525,1903.8625,1915.95,1872.425,1997.125,1788.3,1887.525,1807.1125,1878.4,1825.85,1684.3,1962.375,1632.1875,1903.1125,1658.425,1869.525,1902.3,2002.4,1937.4,1732.775,1755.475,1862.775,1705.2125,1781.8,1925.8375,1824.0875,2019.5
"259",1932.35,1658.95,1790.36666666667,1925.68333333333,1878.83333333333,1969.9,1954.78333333333,1787.05,1611.95,1796.5,1668.63333333333,1998.56666666667,1911.6,1751.68333333333,1755.58333333333,1728.46666666667,1944,1687.3,1863.36666666667,1696.58333333333,1912.93333333333,1751.43333333333,1677.16666666667,1755.8,1858.4,1719.46666666667,1980.1,1852.45,1864.53333333333,1821,1945.68333333333,1736.86666666667,1836.08333333333,1755.68333333333,1826.98333333333,1774.43333333333,1632.88333333333,1910.95,1580.76666666667,1851.68333333333,1607.01666666667,1818.08333333333,1850.88333333333,1950.96666666667,1885.98333333333,1681.35,1704.05,1811.35,1653.78333333333,1730.36666666667,1874.41666666667,1772.66666666667,1968.08333333333
"261",1257.4,984.01,1115.42,1250.74,1203.9,1294.97,1279.84,1112.11,937.01,1121.56,993.69,1323.65,1236.69,1076.74,1080.65,1053.53,1269.08,1012.38,1188.42,1021.66,1238,1076.5,1002.23,1080.88,1183.47,1044.55,1305.19,1177.51,1189.61,1146.08,1270.78,1061.94,1161.17,1080.76,1152.05,1099.5,957.94,1236.01,905.84,1176.76,932.1,1143.17,1175.95,1276.05,1211.05,1006.41,1029.11,1136.41,978.86,1055.44,1199.5,1097.74,1293.15
"262",1174.875,901.5125,1032.925,1168.25,1121.375,1212.475,1197.3625,1029.5875,854.5125,1039.0625,911.175,1241.15,1154.175,994.2625,998.1625,971.05,1186.575,929.875,1105.9375,939.1625,1155.4875,993.975,919.75,998.375,1100.975,962.0625,1222.675,1095,1107.0875,1063.575,1188.275,979.45,1078.6625,998.2625,1069.5625,1016.975,875.4625,1153.5125,823.35,1094.2625,849.575,1060.6625,1093.4625,1193.5625,1128.5625,923.9125,946.6125,1053.9125,896.3625,972.95,1116.975,1015.25,1210.6625
"269",1114.62384615385,841.244615384615,910.417692307693,1107.97615384615,998.87,1152.19769230769,1093.17461538461,969.333076923077,794.244615384615,915.756153846154,858.653076923077,1136.97461538461,1093.90538461538,896.408461538462,946.511538461539,910.754615384615,1126.30230769231,807.356153846154,1045.65769230769,878.888461538461,1095.22538461538,933.726923076923,862.579230769231,938.094615384616,978.457692307692,909.516153846154,1162.40538461538,1034.73461538462,1046.83153846154,1003.30538461539,1074.07461538461,856.922307692308,1018.39615384615,874.946923076923,947.046923076923,894.48076923077,818.286923076923,1049.34615384615,766.180769230769,971.746923076923,797.056153846154,1000.39615384615,1033.17615384615,1133.27769230769,1068.28538461539,842.860769230769,886.341538461538,931.402307692308,815.297692307693,849.622307692308,1012.81461538462,954.968461538461,1106.48846153846
"271",564.973684210526,296.573684210526,427.978947368421,563.284210526316,516.442105263158,607.521052631579,592.389473684211,424.663157894737,249.578947368421,434.121052631579,303.715789473684,636.18947368421,549.231578947368,389.289473684211,393.205263157895,366.078947368421,581.621052631579,324.910526315789,500.978947368421,334.205263157895,550.542105263158,389.042105263158,314.778947368421,393.410526315789,496.015789473684,354.563157894737,617.731578947368,490.057894736842,502.142105263158,458.626315789474,583.315789473684,374.484210526316,473.721052631579,393.3,464.605263157895,412.042105263158,270.484210526316,548.573684210526,218.378947368421,489.294736842105,242.478947368421,455.721052631579,484.321052631579,588.589473684211,523.6,318.973684210526,341.673684210526,448.973684210526,291.4,367.984210526316,512.036842105263,410.278947368421,605.710526315789
"279",500.151470588235,265.402941176471,368.992647058824,532.129411764706,454.838235294118,544.036764705882,537.758823529412,393.489705882353,219.232352941176,368.076470588235,288.583823529412,581.558823529412,514.394117647059,339.716176470588,369.573529411765,323.679411764706,550.455882352941,266.954411764706,456.502941176471,291.805882352941,503.280882352941,357.877941176471,290.991176470588,349.764705882353,436.660294117647,335.611764705882,571.145588235294,449.236764705882,466.769117647059,427.457352941176,524.742647058824,315.910294117647,442.548529411765,327.261764705882,405.254411764706,352.569117647059,242.692647058823,493.030882352941,200.622058823529,425.585294117647,231.485294117647,411.283823529412,423.15,544.544117647059,492.436764705882,272.876470588235,310.504411764706,387.027941176471,245.310294117647,305.879411764706,459.910294117647,364.094117647059,553.582352941176
"280",1455.71097560976,1302.54512195122,1433.95731707317,1569.26829268293,1522.40853658537,1505.98536585366,1598.36951219512,1430.63292682927,1255.54512195122,1440.08292682927,1260.61097560976,1642.16707317073,1555.19512195122,1395.26829268293,1346.19512195122,1372.05853658537,1587.59512195122,1330.88536585366,1425.05853658537,1340.17804878049,1474.82195121951,1395.01829268293,1283.46219512195,1338.08292682927,1501.98536585366,1311.47073170732,1623.69512195122,1496.03292682927,1508.12073170732,1464.59512195122,1589.28414634146,1380.46219512195,1479.68414634146,1399.27682926829,1470.57804878049,1418.01829268293,1241.16707317073,1554.54512195122,1204.56219512195,1495.27682926829,1217.38536585366,1461.68414634146,1371.90853658537,1532.55853658537,1529.57804878049,1324.94634146341,1347.64512195122,1454.94634146341,1297.3743902439,1373.96219512195,1518.00975609756,1416.26219512195,1611.67804878049
"291",819.730769230769,666.569230769231,797.984615384615,933.292307692308,886.423076923077,870,962.384615384615,794.638461538461,619.569230769231,804.1,624.623076923077,1006.18461538462,919.207692307692,759.292307692308,710.207692307692,736.069230769231,951.607692307692,694.9,789.069230769231,704.192307692308,838.838461538462,759.030769230769,647.484615384615,702.1,866,675.492307692308,987.707692307692,860.053846153846,872.138461538461,828.607692307692,953.3,744.484615384615,843.7,763.3,834.6,782.030769230769,605.184615384615,918.569230769231,568.584615384615,859.3,581.4,825.7,735.923076923077,896.569230769231,893.6,688.953846153846,711.661538461538,818.953846153846,661.4,737.984615384615,882.023076923077,780.284615384615,975.692307692308
"292",1051.35,888.59375,1020.00625,1155.34375,1108.48125,1101.65,1184.45625,1016.69375,841.59375,1026.15625,856.2625,1228.23125,1141.26875,981.34375,941.85,958.11875,1173.66875,916.9625,1020.6875,926.25625,1070.475,981.08125,879.1125,932.76875,1088.06875,907.1375,1209.76875,1082.09375,1094.19375,1050.66875,1175.36875,966.53125,1065.76875,985.35625,1056.65625,1004.08125,836.825,1140.60625,800.2,1081.35625,813.05,1047.76875,967.55,1128.1875,1115.65625,911.00625,933.70625,1040.99375,883.45625,960.03125,1104.08125,1002.33125,1197.75625
"299",984.858510638298,823.779255319149,955.190957446809,1090.51968085107,1043.65265957447,1035.13936170213,1119.61808510638,951.872872340425,776.778191489361,961.340957446808,789.753191489362,1163.41808510638,1076.44521276596,916.520744680852,875.346808510638,893.293085106384,1108.84414893617,852.13670212766,957.564361702128,861.427127659574,1006.48617021277,916.268617021276,811.823404255319,868.336170212765,1023.23563829787,840.622340425532,1144.94521276596,1017.27393617021,1029.36010638298,985.846276595744,1110.53776595745,901.706914893616,1000.93670212766,920.529255319149,991.828191489362,939.268617021276,769.382978723404,1075.77925531915,730.469680851064,1016.53031914893,745.543617021277,982.936702127659,901.056382978723,1062.95265957447,1050.82925531915,846.181382978723,868.883510638297,976.181382978723,818.625,895.206914893616,1039.25531914894,937.503723404256,1132.92712765958
"300",440.960714285714,640.725,623.605357142857,389.742857142857,556.957142857143,395.432142857143,479.064285714286,520.503571428571,690.183928571429,670.533928571429,672.6125,429.073214285714,442.767857142857,631.75,577.592857142857,621.775,359.794642857143,714.7625,503.628571428571,657.175,458.896428571429,567.107142857143,649.6125,602.439285714286,537.053571428571,621.976785714286,386.171428571429,518.883928571429,486.733928571429,490.391071428571,455.8375,682.492857142857,496.555357142857,741.283928571429,573.176785714286,650.798214285714,690.835714285714,506.985714285714,745.580357142857,596.914285714286,720.642857142857,568.080357142857,555.65,409.023214285714,418.307142857143,687.758928571429,607.544642857143,631.866071428571,715.583928571428,720.748214285714,493.767857142857,593.8375,395.405357142857
"311",635.433333333333,482.283333333333,613.733333333333,749.033333333333,702.133333333333,685.733333333333,778.133333333333,610.366666666667,435.283333333333,619.833333333333,440.333333333333,821.933333333333,734.933333333333,575.033333333333,525.933333333333,551.8,767.333333333333,510.633333333333,604.8,519.933333333333,654.55,574.75,463.233333333333,517.833333333333,681.733333333333,491.233333333333,803.433333333333,675.783333333333,687.85,644.333333333333,769.033333333333,560.233333333333,659.433333333333,579.033333333333,650.333333333333,597.75,420.933333333333,734.283333333333,384.333333333333,675.033333333333,397.133333333333,641.433333333333,551.633333333333,712.3,709.333333333333,504.683333333333,527.383333333333,634.683333333333,477.133333333333,553.733333333333,697.733333333333,596.033333333333,791.433333333333
"319",503.225862068966,522.751724137931,596.815517241379,608.037356321839,656.590229885057,540.761494252873,699.912068965517,520.58448275862,539.420689655173,664.964367816092,442.063218390805,727.793103448276,607.362068965517,569.043678160919,454.440229885058,554.513218390804,626.367241379311,615.102873563219,504.964942528736,560.462068965518,522.179310344828,523.214942528735,470.873563218391,490.272413793104,629.785057471264,449.883908045977,662.468390804597,582.158045977012,580.289655172414,547.085057471264,658.809195402299,609.30459770115,560.558620689655,682.216091954023,612.078160919541,614.513793103449,481.287356321839,663.456896551724,488.808045977011,658.364367816092,457.503448275862,561.31724137931,468.573563218391,567.327586206897,576.705747126437,580.412643678161,510.15632183908,638.640229885058,581.594252873564,639.288505747126,630.256321839081,560.805747126436,694.943678160919
"321",1193.15,1517.05,1540.3,1265.1,1468.05,1146.35,1394.75,1396.35,1566.5,1582.7,1388.2,1341.2,1332.9,1537.4,1321.45,1520.55,1234.55,1627.1,1249.95,1549.8,1210.8,1443.2,1405.7,1421.95,1447.1,1336.15,1284.55,1417,1372.85,1365.95,1366.35,1592.8,1374.4,1671.5,1483.55,1577.4,1501.75,1418.2,1472.95,1508.3,1431.05,1468.25,1278,1172.9,1293.9,1580.5,1483.9,1543.7,1607.3,1639.15,1402.75,1498.7,1304.6
"329",1194.81333333333,1440.56666666667,1463.83333333333,1188.65333333333,1391.56666666667,1149.21333333333,1318.25333333333,1319.85333333333,1490.05333333333,1506.25333333333,1441.56666666667,1264.70666666667,1256.41333333333,1460.95333333333,1352.18666666667,1444.05333333333,1158.05333333333,1550.62666666667,1280.25333333333,1473.35333333333,1236.54666666667,1366.74666666667,1426.66666666667,1394.07333333333,1370.65333333333,1390.61333333333,1208.06,1340.52666666667,1296.37333333333,1289.47333333333,1289.85333333333,1516.34666666667,1297.94,1594.99333333333,1407.05333333333,1500.91333333333,1481.96,1341.74666666667,1517.50666666667,1431.80666666667,1489.14,1391.75333333333,1328.10666666667,1170.13333333333,1217.41333333333,1504.05333333333,1407.45333333333,1467.24666666667,1530.85333333333,1562.65333333333,1326.25333333333,1422.25333333333,1228.09333333333
"331",1969.62,1696.24,1827.64,1962.94,1916.1,2007.18,1992.06,1824.34,1649.24,1833.78,1705.9,2035.84,1948.88,1788.94,1792.88,1765.74,1981.28,1724.58,1900.64,1733.88,1950.2,1788.7,1714.44,1793.08,1895.68,1756.76,2017.38,1889.74,1901.8,1858.28,1982.98,1774.14,1873.38,1792.98,1864.28,1811.7,1670.16,1948.24,1618.04,1888.98,1644.28,1855.38,1888.16,1988.26,1923.28,1718.64,1741.34,1848.64,1691.06,1767.64,1911.68,1809.94,2005.38
"339",1954.62,1681.28,1812.68,1948,1901.12,1992.22,1977.1,1809.36,1634.28,1818.82,1690.92,2020.9,1933.92,1774,1777.9,1750.78,1966.32,1709.62,1885.68,1718.9,1935.22,1773.72,1699.5,1778.12,1880.72,1741.8,2002.42,1874.76,1886.84,1843.32,1968.02,1759.18,1858.42,1778,1849.32,1796.72,1655.2,1933.28,1603.1,1874,1629.32,1840.42,1873.2,1973.3,1908.32,1703.66,1726.38,1833.66,1676.12,1752.68,1896.72,1795,1990.4
"341",1762.80714285714,1489.43571428571,1620.83571428571,1756.15714285714,1709.28571428571,1800.38571428571,1785.25,1617.52142857143,1442.43571428571,1626.98571428571,1499.09285714286,1829.06428571429,1742.08571428571,1582.15714285714,1586.07142857143,1558.94285714286,1774.48571428571,1517.77857142857,1693.83571428571,1527.07142857143,1743.4,1581.9,1507.65,1586.27857142857,1688.88571428571,1549.96428571429,1810.58571428571,1682.90714285714,1694.99285714286,1651.48571428571,1776.17857142857,1567.34285714286,1666.58571428571,1586.16428571429,1657.47857142857,1604.9,1463.35714285714,1741.43571428571,1411.25,1682.16428571429,1437.49285714286,1648.58571428571,1681.35714285714,1781.46428571429,1716.47857142857,1511.83571428571,1534.52857142857,1641.83571428571,1484.27142857143,1560.84285714286,1704.88571428571,1603.15,1798.57142857143
"342",1770.46428571428,1497.07857142857,1628.49285714285,1763.79285714285,1716.94285714286,1808.00714285715,1792.89285714286,1625.16428571428,1450.07857142857,1634.60714285714,1506.75,1836.69285714286,1749.72142857143,1589.79285714285,1593.69285714286,1566.59285714285,1782.10714285714,1525.39285714286,1701.49285714285,1534.69285714286,1751.06428571429,1589.56428571429,1515.29285714285,1593.89285714286,1696.50714285715,1557.59285714285,1818.22142857143,1690.56428571429,1702.66428571428,1659.10714285714,1783.79285714285,1574.99285714285,1674.20714285715,1593.79285714285,1665.09285714285,1612.56428571429,1470.99285714285,1749.07857142857,1418.89285714286,1689.79285714285,1445.15714285715,1656.20714285715,1688.99285714285,1789.09285714285,1724.09285714285,1519.47857142857,1542.19285714286,1649.47857142857,1491.89285714286,1568.49285714285,1712.55,1610.79285714285,1806.19285714286
"350",1045.43181818181,1295.08030303031,1297.87424242425,1093.61363636364,1321.66666666667,1012.12878787879,1265.62878787879,1185.32424242424,1334.79242424243,1411.76060606061,1185.58787878788,1212.06212121213,1139.06212121213,1294.99393939394,1128.32121212121,1278.11818181818,1105.41969696969,1410.12727272727,1092.62121212121,1325.73939393939,1063.06515151515,1200.78181818182,1211.08181818182,1183.18484848485,1286.72424242424,1143.00909090909,1155.43787878787,1216.43636363637,1173.85909090909,1166.96212121212,1212.82878787879,1371.15454545455,1175.40757575758,1478.52121212121,1285.7303030303,1334.95151515152,1266.67272727273,1281.78939393939,1283.80303030303,1335.36060606061,1242.88787878788,1225.82121212121,1106.74545454545,1038.69242424242,1100.06515151515,1351.99393939394,1241.50606060606,1348.58181818182,1376.62121212121,1404.69696969697,1272.60303030303,1256.3,1175.46818181819
"361",1800.65,1527.28,1658.69,1794.02,1747.14,1838.23,1823.13,1655.37,1480.28,1664.83,1536.93,1866.91,1779.93,1620.02,1623.93,1596.78,1812.33,1555.63,1731.69,1564.93,1781.24,1619.74,1545.5,1624.13,1726.73,1587.82,1848.43,1720.75,1732.84,1689.33,1814.03,1605.2,1704.43,1624.03,1695.33,1642.74,1501.23,1779.28,1449.1,1720.03,1475.33,1686.43,1719.23,1819.32,1754.33,1549.67,1572.38,1679.67,1522.13,1598.7,1742.74,1641,1836.43
"362",1522.26666666667,1248.9,1380.3,1515.63333333333,1468.76666666667,1559.86666666667,1544.73333333333,1376.96666666667,1201.9,1386.46666666667,1258.56666666667,1588.53333333333,1501.56666666667,1341.63333333333,1345.53333333333,1318.4,1533.96666666667,1277.26666666667,1453.3,1286.53333333333,1502.86666666667,1341.36666666667,1267.1,1345.76666666667,1448.36666666667,1309.43333333333,1570.06666666667,1442.4,1454.46666666667,1410.96666666667,1535.63333333333,1326.83333333333,1426.03333333333,1345.63333333333,1416.93333333333,1364.36666666667,1222.83333333333,1500.9,1170.73333333333,1441.63333333333,1196.96666666667,1408.03333333333,1440.83333333333,1540.93333333333,1475.93333333333,1271.3,1294,1401.3,1243.73333333333,1320.33333333333,1464.36666666667,1362.6,1558.03333333333
"363",1793.42307692307,1520.02307692307,1651.42307692307,1786.76923076923,1739.90769230769,1830.97692307693,1815.86153846154,1648.12307692308,1473.02307692307,1657.57692307693,1529.70769230769,1859.66923076923,1772.68461538461,1612.76923076923,1616.66923076923,1589.53076923077,1805.08461538462,1548.37692307692,1724.42307692307,1557.66923076923,1774.02307692307,1612.52307692307,1538.24615384615,1616.87692307692,1719.47692307693,1580.56923076923,1841.18461538461,1713.52307692307,1725.61538461538,1682.08461538462,1806.77692307692,1597.95384615385,1697.17692307693,1616.77307692308,1688.07307692307,1635.52307692307,1493.96153846154,1772.02307692307,1441.85769230769,1712.77307692308,1468.11538461538,1679.17692307693,1711.96153846154,1812.06923076923,1747.07307692307,1542.42307692307,1565.12307692308,1672.42307692307,1514.87692307692,1591.45384615385,1735.51538461538,1633.74615384615,1829.16923076923
