"FAFZone","AlachuaCounty","BakerCounty","BayCounty","BradfordCounty","BrevardCounty","BrowardCounty","CalhounCounty","CharlotteCounty","CitrusCounty","ClayCounty","CollierCounty","ColumbiaCounty","DeSotoCounty","DixieCounty","DuvalCounty","EscambiaCounty","FlaglerCounty","FranklinCounty","GadsdenCounty","GilchristCounty","GladesCounty","GulfCounty","HamiltonCounty","HardeeCounty","HendryCounty","HernandoCounty","HighlandsCounty","HillsboroughCounty","HolmesCounty","IndianRiverCounty","JacksonCounty","JeffersonCounty","LafayetteCounty","LakeCounty","LeeCounty","LeonCounty","LevyCounty","LibertyCounty","MadisonCounty","ManateeCounty","MarionCounty","MartinCounty","MiamiDadeCounty","MonroeCounty","NassauCounty","OkaloosaCounty","OkeechobeeCounty","OrangeCounty","OsceolaCounty","PalmBeachCounty","PascoCounty","PinellasCounty","PolkCounty","PutnamCounty","StJohnsCounty","StLucieCounty","SantaRosaCounty","SarasotaCounty","SeminoleCounty","SumterCounty","SuwanneeCounty","TaylorCounty","UnionCounty","VolusiaCounty","WakullaCounty","WaltonCounty","WashingtonCounty"
"319",1504.0367816092,1488.69885057471,1361.63333333333,1500.38275862069,1670.80804597701,1812.17931034483,1343.65747126437,1724.36436781609,1567.04482758621,1520.88275862069,1789.88275862069,1464.97931034483,1695.64712643678,1508.70804597701,1524.14712643678,1264.93333333333,1585.83563218391,1406.14712643678,1360.60804597701,1496.17931034483,1732.96666666667,1387.23448275862,1437.9367816092,1670.64712643678,1755.11609195402,1604.79310344828,1684.47931034483,1633.89310344828,1306.50114942529,1714.26091954023,1318.38275862069,1408.54482758621,1475.07701149425,1582.76091954023,1757.79310344828,1386.57011494253,1536.15747126437,1372.32413793103,1432.54482758621,1672.05344827586,1544.20804597701,1743.50459770115,1847.10114942529,1954.89425287356,1527.23448275862,1320.0724137931,1708.70804597701,1612.78275862069,1630.26666666667,1775.75172413793,1618.41494252874,1649.30804597701,1646.79310344828,1548.4367816092,1567.29885057471,1722.79310344828,1285.79195402299,1694.94712643678,1618.36091954023,1568.29885057471,1456.20804597701,1445.1275862069,1483.99425287356,1623.05632183908,1403.69425287356,1321.47816091954,1321.73448275862
"321",2320.6,2305.3,2116.8,2317,2487.4,2628.8,2140.15,2540.95,2358.6,2337.5,2606.5,2281.6,2512.25,2281.3,2340.75,1983.4,2402.4,2200.05,2154.5,2302.5,2549.6,2152.1,2270.65,2487.25,2571.7,2375.9,2501.1,2450.5,2088.6,2530.85,2112.9,2202.45,2266.5,2399.35,2574.4,2180.45,2317.55,2166.2,2228.1,2488.65,2360.8,2560.1,2663.7,2771.5,2349.6,2036.6,2525.3,2429.4,2446.9,2592.35,2396.3,2432.6,2463.4,2365.05,2383.9,2539.4,2004.25,2511.55,2434.95,2384.9,2263.8,2239,2300.6,2439.65,2197.6,2065.4,2102.35
"329",2583.78,2568.45333333333,2364.84,2580.11333333333,2750.56666666667,2891.91333333333,2385.34,2804.1,2629.17333333333,2600.61333333333,2869.61333333333,2544.72,2775.38,2537.68,2603.88,2213.38666666667,2665.57333333333,2446.44666666667,2400.93333333333,2563.24666666667,2812.7,2412.08,2527.26,2750.38,2834.87333333333,2660.13333333333,2764.22,2713.64,2335.12666666667,2793.99333333333,2359.00666666667,2448.84666666667,2537.18,2662.49333333333,2837.54,2426.87333333333,2594.90666666667,2412.64,2496.02,2751.81333333333,2623.96,2823.26666666667,2926.86,3034.64,2614.48666666667,2298.63333333333,2788.46,2692.52,2710,2855.48,2676.02,2708.72,2726.54,2628.18,2647.06,2802.54,2234.24,2774.68,2698.09333333333,2648.06,2523.72,2485.44,2563.74666666667,2702.79333333333,2444.02,2317.37333333333,2341.88
"331",1277.24,1241.74,1435.46,1251.84,1370.24,1524.84,1417.48,1493.52,1336.18,1240.46,1559.02,1268.44,1461.78,1327.94,1208.28,1464.46,1271.28,1434.38,1391.34,1315.44,1490.3,1461.08,1292.8,1436.78,1512.44,1373.94,1441.84,1403.04,1400.84,1413.7,1392.24,1345.48,1313.84,1330.6,1526.94,1368.3,1311.48,1417.86,1318.14,1441.19,1308.14,1458.94,1559.74,1667.54,1189.18,1456.02,1450.64,1346.72,1372.22,1488.38,1387.54,1418.44,1404.14,1270.04,1252.74,1435.44,1450.68,1464.08,1338.94,1337.44,1294.94,1338.36,1257.74,1308.48,1390.84,1434.46,1404.24
"339",1306.94,1271.44,1448.48,1281.56,1399.96,1554.52,1430.48,1523.22,1365.92,1270.22,1588.74,1298.12,1491.52,1357.7,1238.02,1477.48,1301.02,1464.12,1404.36,1345.12,1520.02,1474.08,1322.52,1466.52,1542.2,1403.66,1471.52,1432.74,1413.82,1443.42,1405.2,1375.22,1343.52,1360.32,1556.66,1398.02,1341.22,1447.6,1347.88,1470.93,1337.88,1488.66,1589.46,1697.24,1218.92,1469,1480.38,1376.42,1401.92,1518.12,1417.3,1448.2,1433.84,1299.8,1282.46,1465.16,1463.68,1493.82,1368.62,1367.16,1324.7,1368.1,1287.52,1338.22,1420.56,1447.46,1417.2
"341",1004.81428571429,969.314285714286,1144.1,979.414285714286,1097.82857142857,1252.41428571429,1129.67857142857,1221.1,1063.8,968.092857142857,1286.61428571429,996.014285714286,1189.4,1055.52857142857,935.9,1173.1,998.885714285714,1161.99285714286,1103.65714285714,1043.01428571429,1217.91428571429,1171.52857142857,1020.4,1164.4,1240.03571428571,1101.51428571429,1169.41428571429,1130.61428571429,1109.45,1141.3,1100.82857142857,1073.09285714286,1041.41428571429,1058.2,1254.51428571429,1095.91428571429,1039.1,1138.65714285714,1045.72142857143,1168.77142857143,1035.72857142857,1186.51428571429,1287.32142857143,1395.11428571429,916.792857142857,1164.62857142857,1178.22142857143,1074.31428571429,1099.81428571429,1215.99285714286,1115.13571428571,1146.02857142857,1131.71428571429,997.635714285714,980.321428571429,1163.01428571429,1159.29285714286,1191.7,1066.51428571429,1065.01428571429,1022.52857142857,1065.95714285714,985.357142857143,1036.1,1118.41428571429,1143.07142857143,1112.82857142857
"342",939.485714285714,903.985714285714,1060.92857142857,914.085714285714,1032.5,1187.08571428571,1091.32857142857,1155.77142857143,998.428571428571,902.7,1221.28571428571,930.685714285714,1124.02857142857,990.2,870.528571428571,1089.92857142857,933.5,1096.62857142857,1056.17142857143,977.685714285714,1152.57142857143,1128.82857142857,955.028571428571,1099.02857142857,1174.7,1036.2,1104.08571428571,1065.3,1026.3,1075.92857142857,1017.68571428571,1007.72857142857,976.085714285714,992.828571428571,1189.2,1030.55714285714,973.742857142857,1080.1,980.4,1103.45,970.4,1121.2,1222,1329.8,851.428571428571,1081.48571428571,1112.9,1008.97142857143,1034.45714285714,1150.62857142857,1049.8,1080.7,1066.38571428571,932.3,915,1097.7,1076.1,1126.32857142857,1001.18571428571,999.7,957.2,1000.6,920,970.742857142857,1053.1,1059.9,1029.68571428571
"350",1608.5106060606,1593.17727272728,1404.69848484848,1604.84696969697,1775.2803030303,1916.65,1428.01666666667,1828.83181818181,1646.43181818181,1625.34696969697,1894.34696969697,1569.44696969696,1800.11363636364,1569.19848484848,1628.61363636364,1271.24696969697,1690.30303030303,1487.91060606061,1442.38181818182,1590.34696969697,1837.43181818181,1440.0106060606,1558.51666666667,1775.11363636364,1859.59393939394,1663.76818181818,1788.94696969696,1738.37121212121,1376.47424242424,1818.72575757575,1400.74696969697,1490.31060606061,1554.34696969697,1687.22575757575,1862.26818181818,1468.33181818181,1605.40757575758,1454.10151515151,1515.98484848485,1776.52727272727,1648.68181818182,1847.98484848485,1951.57727272728,2059.37121212121,1637.48787878788,1324.44696969696,1813.18181818182,1717.24696969697,1734.72878787879,1880.21363636364,1684.19848484848,1720.48484848485,1751.26818181818,1652.90757575758,1671.77424242425,1827.26818181818,1292.10909090909,1799.41060606061,1722.82272727272,1672.77424242425,1551.68181818182,1526.90151515152,1588.46515151515,1727.51666666667,1485.46515151515,1353.29848484849,1390.20454545455
"361",1189.19,1153.69,1301.62,1163.81,1282.22,1436.79,1283.63,1405.46,1248.14,1152.44,1470.99,1180.39,1373.74,1239.92,1120.24,1330.62,1183.24,1346.34,1257.51,1227.39,1402.26,1327.22,1204.75,1348.74,1424.44,1285.9,1353.79,1315.01,1267,1325.65,1258.37,1257.44,1225.79,1242.55,1438.9,1280.26,1223.44,1292.92,1230.12,1353.17,1220.12,1370.9,1471.72,1579.51,1101.14,1322.17,1362.62,1258.67,1284.17,1400.34,1299.54,1330.42,1316.12,1182.04,1164.72,1347.4,1316.82,1376.04,1250.89,1249.42,1206.92,1250.34,1169.74,1220.44,1302.81,1300.62,1270.37
"362",1113.46666666667,1077.96666666667,1173.33333333333,1088.06666666667,1206.5,1361.06666666667,1155.36666666667,1329.76666666667,1172.46666666667,1076.73333333333,1395.26666666667,1104.66666666667,1298.03333333333,1164.2,1044.53333333333,1143.63333333333,1107.53333333333,1207.36666666667,1139.93333333333,1151.66666666667,1326.56666666667,1198.93333333333,1129.06666666667,1273.03333333333,1348.73333333333,1210.2,1278.06666666667,1239.3,1118.2,1249.96666666667,1130.06666666667,1131.3,1150.06666666667,1166.86666666667,1363.2,1136.66666666667,1147.76666666667,1175.33333333333,1073.96666666667,1277.45,1144.4,1295.2,1396,1503.8,1025.43333333333,1135.16666666667,1286.9,1182.96666666667,1208.46666666667,1324.63333333333,1223.83333333333,1254.7,1240.4,1106.33333333333,1089,1271.7,1129.83333333333,1300.36666666667,1175.16666666667,1173.7,1131.2,1174.63333333333,1094.03333333333,1144.76666666667,1163.8,1133.73333333333,1133.43333333333
"363",1054.44230769231,1018.94230769231,1191.71538461539,1029.05,1147.45769230769,1302.04230769231,1173.73461538462,1270.73461538461,1113.39615384615,1017.69615384616,1336.25,1045.65,1238.99615384616,1105.15769230769,985.496153846154,1220.71538461539,1048.49615384616,1211.59615384615,1153.02307692308,1092.65,1267.53461538461,1217.66153846154,1070.01153846154,1213.99615384616,1289.68461538461,1151.15,1219.04230769231,1180.25,1157.06923076923,1190.91153846154,1148.46153846154,1122.69615384616,1091.04230769231,1107.80769230769,1304.15,1145.53461538461,1088.71153846154,1184.10384615385,1095.35,1218.40384615385,1085.35,1236.15,1336.95,1444.75,966.388461538462,1212.26923076923,1227.85,1123.93076923077,1149.43076923077,1265.59615384615,1164.77692307692,1195.65769230769,1181.35,1047.28076923077,1029.95,1212.65,1206.91153846154,1241.29615384615,1116.15,1114.65,1072.15769230769,1115.58846153846,1034.98846153846,1085.71153846154,1168.05,1190.70769230769,1160.46153846154
"364",1136.73125,1101.23125,1220.83125,1111.3625,1229.78125,1384.325,1202.85,1353.01875,1195.70625,1100.00625,1418.525,1127.91875,1321.30625,1187.48125,1067.80625,1216.56875,1130.8,1270.16875,1179.63125,1174.91875,1349.81875,1246.425,1152.3125,1296.30625,1371.98125,1233.475,1301.325,1262.55625,1179.875,1273.21875,1177.55625,1186.08125,1173.325,1190.11875,1386.475,1176.35625,1171.0125,1215.03125,1147.50625,1300.73125,1167.68125,1318.475,1419.28125,1527.05625,1048.69375,1208.10625,1310.18125,1206.21875,1231.71875,1347.90625,1247.09375,1277.98125,1263.65625,1129.59375,1112.28125,1294.975,1202.76875,1323.60625,1198.41875,1196.98125,1154.48125,1197.89375,1117.29375,1168.0125,1226.625,1199.925,1185.25625
"369",1158.06785714286,1122.56785714286,1257.36785714286,1132.68214285714,1251.09642857143,1405.66785714286,1239.38214285714,1374.36428571428,1217.04285714286,1121.33571428572,1439.875,1149.27142857143,1342.64285714286,1208.8,1089.14285714286,1280.075,1152.13571428572,1308.46071428572,1213.39642857143,1196.27142857143,1371.16071428571,1282.97142857143,1173.64642857143,1317.64285714286,1393.30714285714,1254.78571428571,1322.66785714286,1283.88928571429,1220.53214285714,1294.55357142857,1214.1,1220.93571428571,1194.66785714286,1211.45357142857,1407.78571428571,1234.45714285714,1192.35357142857,1248.81071428571,1190.375,1322.04821428571,1188.99642857143,1339.78571428571,1440.59285714286,1548.38928571429,1070.03928571428,1271.61785714286,1331.49642857143,1227.56071428571,1253.06071428571,1369.24285714286,1268.41071428571,1299.3,1284.98928571428,1150.91071428571,1133.59285714286,1316.28571428571,1266.28214285714,1344.94285714286,1219.77142857143,1218.29642857143,1175.8,1219.22857142857,1138.61785714286,1189.35357142857,1264.9,1252.22142857143,1225.175
"371",474.211111111111,438.711111111111,544.616666666667,448.811111111111,567.338888888889,721.905555555556,526.627777777778,690.588888888889,533.272222222223,437.461111111112,756.105555555555,465.4,658.861111111111,524.927777777777,405.272222222223,573.616666666667,468.261111111112,554.194444444445,486.794444444444,512.4,687.388888888889,570.216666666667,478.861111111112,633.861111111111,709.55,571.016666666666,638.905555555556,600.116666666667,509.994444444445,610.772222222223,501.383333333333,478.172222222223,505.75,527.672222222222,724.016666666666,483.533333333333,508.472222222223,522.194444444445,445.461111111111,638.266666666666,505.127777777778,656.016666666666,756.816666666666,864.616666666667,386.161111111111,565.183333333333,647.727777777777,543.788888888889,569.288888888889,685.472222222223,584.650000000001,615.516666666666,601.205555555556,467.05,449.716666666666,632.516666666666,559.816666666667,661.172222222222,535.9,534.416666666667,486.872222222222,513.616666666667,454.761111111112,505.472222222223,510.672222222223,543.616666666667,513.383333333333
"372",531.58,496.08,616.83,506.19,624.61,779.18,598.84,747.86,590.54,494.83,813.38,522.78,716.15,582.31,462.64,645.83,525.63,639.17,568.23,569.78,744.68,642.42,547.15,691.15,766.83,628.29,696.18,657.38,582.18,668.05,573.57,561.81,568.18,584.95,781.29,568.95,565.85,608.7,524.22,695.555,562.51,713.29,814.1,921.88,443.54,637.37,705.01,601.05,626.55,742.75,641.92,672.81,658.49,524.42,507.1,689.79,632.03,718.45,593.28,591.8,549.31,592.73,512.13,562.85,595.6,615.82,585.57
"373",539.004545454545,503.504545454546,680.631818181818,513.604545454546,632.031818181818,786.604545454546,664.759090909091,755.304545454545,597.986363636363,502.272727272727,820.804545454545,530.204545454545,723.595454545454,589.731818181818,470.095454545455,710.359090909091,533.063636363637,696.177272727273,640.586363636364,577.204545454545,752.104545454546,707.690909090909,554.595454545454,698.595454545454,774.25,635.722727272728,703.604545454546,664.822727272727,652.777272727272,675.495454545455,635.268181818182,607.295454545455,575.604545454546,592.395454545454,788.722727272728,630.104545454546,573.295454545455,679.659090909091,579.940909090909,702.977272727273,569.940909090909,720.722727272728,821.531818181818,929.322727272727,450.977272727273,701.913636363636,712.440909090909,608.495454545455,633.995454545455,750.177272727273,649.359090909091,680.231818181818,665.904545454546,531.859090909091,514.522727272727,697.222727272728,696.55,725.886363636364,600.704545454545,599.222727272728,556.731818181818,600.159090909091,519.559090909091,570.295454545455,652.604545454546,684.154545454546,653.968181818182
"379",538.816428571429,506.289285714285,657.262142857143,516.533571428572,639.525,793.089285714286,628.694285714286,755.566428571429,598.249285714286,508.252142857143,821.080714285715,524.002142857143,724.192142857143,578.373571428571,478.443571428572,687.007857142857,541.356428571429,646.395,594.755714285714,565.842142857143,753.719285714286,668.833571428572,531.779285714285,699.192142857143,775.865,635.989285714286,705.229285714285,665.087857142857,641.294285714285,682.972142857143,615.621428571429,562.681428571429,558.782142857143,595.090714285715,788.989285714286,579.025714285714,572.846428571429,623.753571428571,544.03,703.252142857143,570.799285714285,726.999285714286,828.007857142857,935.799285714285,458.987857142857,678.464285714286,716.167857142857,612.913571428571,637.726428571429,756.657857142857,649.617857142857,680.506428571429,667.540714285715,537.319285714286,522.819285714286,703.699285714285,673.214285714286,726.147857142857,606.619285714286,599.497857142857,539.910714285714,569.356428571429,519.297142857143,578.573571428572,603.255714285714,668.522142857143,638.425714285715
"380",1866.98490566038,1851.64339622642,1749.17358490566,1863.32830188679,2033.74905660377,2175.1320754717,1731.2,2087.32075471698,1929.99811320755,1883.82830188679,2152.82830188679,1827.9320754717,2058.6,1871.64716981132,1887.09622641509,1692.28490566038,1948.78490566038,1793.68679245283,1748.14150943396,1859.13018867925,2095.92264150943,1774.77358490566,1800.88301886792,2033.6,2118.06226415094,1967.73396226415,2047.4320754717,1996.83962264151,1694.03396226415,2077.21132075472,1705.91886792453,1794.28490566038,1838.0320754717,1945.71132075472,2120.7358490566,1774.10943396226,1899.11132075472,1759.85471698113,1795.49622641509,2034.99716981132,1907.14716981132,2106.44905660377,2210.04716981132,2317.83773584906,1919.42830188679,1711.01509433962,2071.64905660377,1975.72641509434,1993.22264150943,2138.69622641509,1981.36037735849,2012.24905660377,2009.73396226415,1911.38490566038,1930.24528301887,2085.7358490566,1697.8320754717,2057.89622641509,1981.31132075472,1931.24528301887,1819.14716981132,1823.41509433962,1846.94339622642,1986.01320754717,1791.2320754717,1709.56226415094,1709.27358490566
"391",807.25,791.9,759.683333333333,803.583333333333,981.15,1115.38333333333,741.7,1027.56666666667,870.25,824.083333333333,1093.06666666667,768.166666666667,998.85,811.933333333333,819.2,736.55,882.183333333333,804.2,724.833333333333,799.383333333333,1036.16666666667,785.3,741.133333333333,973.85,1058.33333333333,908,987.666666666667,937.1,711.1,1024.6,716.416666666667,737.683333333333,778.283333333333,885.95,1061,743.066666666667,839.366666666667,769.316666666667,735.75,975.266666666666,847.433333333333,1046.7,1150.3,1258.1,800.1,728.1,1011.93333333333,915.966666666667,933.466666666667,1078.95,921.633333333333,952.533333333333,950,851.633333333333,863.65,1026,722.733333333333,998.15,921.566666666667,871.5,759.433333333333,765.633333333333,787.183333333333,919.416666666667,770.183333333333,726.633333333333,721.233333333333
"392",950.930769230769,915.430769230769,978.376923076923,925.542307692308,1043.95,1198.52692307692,960.4,1167.21923076923,1009.89615384616,914.188461538462,1232.73461538461,940.069230769231,1135.49615384616,997.026923076923,881.996153846154,948.923076923077,944.988461538461,1018.76923076923,941.561538461538,984.492307692308,1164.02692307692,1003.97692307692,951.003846153846,1110.49615384616,1186.16538461538,1047.6423076923,1115.52692307692,1076.73461538461,923.461538461538,1087.41153846153,935.107692307692,949.007692307692,977.723076923077,1004.31153846154,1200.6423076923,954.392307692308,985.203846153846,985.361538461539,926.003846153846,1114.90384615384,981.85,1132.6423076923,1233.4423076923,1341.23461538461,862.896153846154,940.461538461538,1124.3423076923,1020.42692307693,1045.92692307693,1162.09615384615,1061.26538461539,1092.16538461538,1077.83461538462,943.765384615384,926.442307692308,1109.1423076923,935.123076923077,1137.79615384615,1012.63076923077,1011.1423076923,958.85,987.780769230769,931.473076923077,982.203846153846,981.507692307692,938.992307692308,938.723076923077
"393",878.211764705883,846.6,859.99705882353,856.476470588235,976.017647058824,1130.6,842.029411764706,1095.69705882353,938.385294117647,846.258823529412,1161.2,853.047058823529,1064.78235294118,901.476470588235,814.088235294118,835.802941176471,877.070588235294,903.270588235294,818.858823529412,888.947058823529,1095.37647058823,885.59705882353,835.85,1039.78235294118,1117.51764705882,976.1,1046.87647058823,1005.2,808.541176470588,1019.49705882353,816.735294117647,830.464705882353,871.141176470588,937.90294117647,1129.1,835.858823529412,912.905882352941,865.797058823529,825.282352941176,1043.37647058823,911.65294117647,1064.7,1165.51764705882,1273.3,794.964705882353,827.347058823529,1055.85294117647,952.40294117647,977.432352941177,1094.18823529412,989.735294117647,1020.62941176471,1009.17647058824,875.829411764706,858.505882352941,1041.2,821.99705882353,1066.29117647059,944.7,939.617647058824,852.270588235294,859.308823529411,858.582352941177,914.297058823529,862.964705882353,825.891176470589,821.208823529412
"394",859.514285714286,844.164285714286,812.735714285714,855.835714285714,1022.88571428572,1163.37142857142,794.735714285714,1079.83571428572,922.535714285714,874.071428571428,1145.35,820.45,1051.13571428572,864.192857142857,860.928571428572,783.014285714286,923.928571428572,857.235714285714,777.1,851.635714285714,1088.43571428571,838.307142857143,793.435714285714,1026.13571428572,1110.6,960.264285714286,1039.95,989.35,757.578571428571,1066.32857142857,769.45,789.964285714286,830.55,938.235714285714,1113.26428571429,795.335714285714,891.635714285714,823.407142857143,788.035714285714,1027.54285714285,899.692857142857,1095.5,1198.3,1306.1,841.8,774.55,1064.2,968.25,985.735714285714,1126.97142857142,973.9,1004.8,1002.26428571429,903.935714285714,905.371428571428,1073.98571428571,769.235714285714,1050.43571428571,971.828571428571,923.778571428571,811.692857142857,817.907142857143,839.464285714286,961.128571428572,822.464285714286,773.1,772.807142857143
"399",899.022222222222,871.566666666666,888.228888888888,882.386666666667,1018.98,1168.28555555555,870.245555555555,1117.19777777778,959.877777777778,882.394444444445,1182.70666666667,873.555555555555,1086.60888888889,923.756666666666,857.026666666667,872.771111111112,920.015555555555,929.266666666667,854.037777777777,911.217777777777,1118.64111111111,913.827777777778,864.987777777778,1061.60888888889,1140.80777777778,997.622222222222,1070.16,1026.71777777778,840.133333333333,1062.43111111112,844.964444444445,861.548888888889,896.4,963.174444444444,1150.62222222222,866.93,932.052222222222,894.337777777778,848.533333333334,1064.89111111111,933.936666666666,1101.77777777778,1203.20333333333,1310.99222222222,837.913333333334,864.304444444444,1084.69666666666,983.495555555555,1006.24777777778,1131.85444444445,1011.26111111111,1042.15111111111,1032.46888888889,911.057777777778,901.473333333333,1078.89666666666,858.973333333333,1087.78444444444,980.624444444445,961.133333333333,877.536666666666,895.637777777778,879.362222222222,957.228888888888,895.262222222222,862.208888888889,851.312222222223
"401",1156.9,1141.5625,978.53125,1153.25,1323.6625,1465.0625,974.5,1377.25,1194.85,1173.75,1442.75,1117.8625,1348.525,1117.58125,1177.025,836.225,1238.7,1036.3,990.7625,1138.75,1385.85,1010.15,1078.3375,1323.525,1407.9625,1212.1625,1337.3625,1286.7625,943.5875,1367.1375,948.7125,1038.725,1102.75,1235.6375,1410.6625,1016.75,1153.8,1002.4625,1064.3625,1324.9125,1197.0625,1396.3625,1499.9625,1607.7625,1141.9875,889.425,1361.5625,1265.65,1283.15,1428.6,1232.5625,1268.8625,1299.6625,1201.3,1220.1625,1375.6625,857.075,1347.825,1271.2375,1221.1625,1100.0625,1075.28125,1136.8625,1275.95,1033.8625,918.2625,957.6875
"402",1086.94,1071.59,921.84,1083.29,1253.7,1395.09,903.88,1307.29,1124.89,1103.79,1372.79,1047.89,1278.55,1047.63,1107.05,777.03,1168.74,966.38,920.81,1068.79,1315.89,947.44,998.84,1253.55,1338.02,1142.19,1267.39,1216.79,866.69,1297.18,878.59,968.74,1032.79,1165.68,1340.69,946.79,1083.84,932.53,994.4,1254.95,1127.11,1326.41,1429.99,1537.79,1057.43,830.23,1291.61,1195.69,1213.19,1358.65,1162.61,1198.91,1229.69,1131.34,1150.2,1305.69,797.88,1277.87,1201.28,1151.2,1030.11,1005.33,1066.89,1205.99,963.89,859.07,881.94
"409",1153.68559322034,1138.34661016949,967.385593220339,1150.02288135593,1320.45338983051,1461.82288135593,972.015254237288,1374.0127118644,1191.6093220339,1170.52288135593,1439.52288135593,1114.62457627119,1345.29237288136,1114.37372881356,1173.79237288136,832.721186440678,1235.48220338983,1033.08898305084,987.555084745763,1135.52288135593,1382.6093220339,1000.59915254238,1081.87627118644,1320.29237288136,1404.76355932204,1208.94322033898,1334.12457627119,1283.54152542373,930.760169491526,1363.89915254238,945.588983050847,1035.49237288136,1099.52288135593,1232.39915254238,1407.44322033898,1013.5127118644,1150.58728813559,999.275423728814,1061.15338983051,1321.7,1193.85169491525,1393.15338983051,1496.74830508474,1604.54152542373,1149.26271186441,885.919491525424,1358.35169491525,1262.42288135594,1279.91779661017,1425.38898305085,1229.36779661017,1265.65338983051,1296.44322033898,1198.08728813559,1216.94661016949,1372.44322033898,853.585593220339,1344.59237288136,1267.99745762712,1217.94661016949,1096.85169491525,1072.07711864406,1133.63983050847,1272.69915254238,1030.63983050847,914.355084745763,945.578813559322
"411",2976.07222222222,2960.75,2833.67222222223,2972.41666666667,3142.86111111111,3284.22777777777,2815.69444444444,3196.41666666667,3039.07222222222,2992.91666666667,3261.91666666667,2937.02777777778,3167.68333333334,2980.75555555556,2996.18333333334,2740.52777777778,3057.87222222222,2878.18333333334,2832.65555555556,2968.22777777777,3205.01666666667,2859.27222222223,2909.97222222222,3142.68333333334,3227.16111111112,3076.82777777777,3156.52777777778,3105.93888888889,2778.53888888889,3186.30555555556,2790.41666666667,2880.57222222222,2947.11666666666,3054.80555555556,3229.82777777777,2858.61666666666,3008.19444444444,2844.37222222222,2904.57222222222,3144.1,3016.25555555556,3215.55555555555,3319.15,3426.93888888889,2999.27222222223,2795.52777777778,3180.75555555556,3084.82777777777,3102.31666666666,3247.78333333334,3090.46111111111,3121.36111111111,3118.82777777777,3020.47222222222,3039.33888888888,3194.82777777777,2761.37222222222,3166.98333333333,3090.41666666667,3040.33888888888,2928.25555555556,2917.17222222223,2956.02777777778,3095.11666666666,2875.73888888888,2794.07222222222,2793.77222222223
"419",2877.77962962963,2862.43888888889,2728.70185185185,2874.12037037037,3044.55,3185.92037037037,2715.16481481482,3098.10925925926,2938.00185185185,2894.62037037037,3163.62037037037,2838.72037037037,3069.39444444445,2877.56481481481,2897.89444444445,2628.79814814815,2959.58703703704,2777.37222222222,2731.82037037037,2868.77592592593,3106.70925925926,2753.26851851852,2812.95,3044.39444444445,3128.86851851852,2973.46851851852,3058.22037037037,3007.62777777778,2678.53888888889,3087.99814814815,2689.66481481482,2779.76851851852,2846.02037037037,2956.49814814815,3131.52407407408,2757.77962962963,2905.98703703704,2743.55,2803.9537037037,3045.79444444445,2917.95,3117.25,3220.83518518518,3328.62777777778,2901.85925925926,2683.39814814815,3082.45,2986.51666666667,3004.00185185185,3149.49814814815,2987.86296296296,3019.35,3020.52407407408,2922.18703703704,2941.03888888889,3096.52407407408,2649.65740740741,3068.69444444444,2992.09814814815,2942.03888888889,2828.95,2816.35,2857.72777777778,2996.79814814815,2774.90555555556,2688.68703703704,2693.50185185185
"421",935.016666666667,899.516666666667,1070.63333333334,909.616666666667,1028.03333333333,1182.6,1070.5,1151.3,993.983333333333,898.283333333333,1216.81666666667,926.216666666667,1119.58333333333,985.733333333333,866.083333333333,1099.63333333334,929.083333333333,1092.18333333333,1044.7,973.216666666667,1148.1,1116.88333333333,950.6,1094.58333333333,1170.25,1031.71666666667,1099.6,1060.81666666667,1035.96666666666,1071.5,1027.35,1003.28333333333,971.6,988.4,1184.71666666667,1026.1,969.283333333333,1075.66666666667,975.933333333333,1098.98333333333,965.933333333333,1116.71666666667,1217.53333333333,1325.31666666667,846.966666666667,1091.15,1108.43333333333,1004.5,1030,1146.18333333333,1045.35,1076.23333333333,1061.91666666667,927.85,910.516666666667,1093.21666666667,1085.80833333333,1121.88333333333,996.716666666667,995.233333333333,952.733333333333,996.15,915.566666666667,966.283333333333,1048.61666666667,1069.58333333333,1039.35
"422",909.833333333333,874.333333333333,980.4,884.444444444444,1002.85555555556,1157.43333333333,962.411111111111,1126.12222222222,968.811111111111,873.1,1191.63333333333,901.033333333333,1094.41111111111,960.555555555556,840.9,995.644444444444,903.9,1003.7,936.288888888889,948.033333333333,1122.93333333333,1006,925.411111111111,1069.41111111111,1145.07777777778,1006.53333333333,1074.43333333333,1035.63333333333,945.744444444445,1046.32222222222,937.133333333333,927.644444444444,946.433333333333,963.222222222222,1159.53333333333,933.022222222222,944.111111111111,971.7,870.311111111111,1073.8,940.755555555555,1091.53333333333,1192.35555555556,1300.13333333333,821.8,987.177777777778,1083.25555555556,979.333333333333,1004.83333333333,1121.01111111111,1020.16666666667,1051.05555555556,1036.74444444444,902.666666666667,885.355555555555,1068.03333333333,981.844444444444,1096.7,971.533333333333,970.044444444444,927.555555555556,971,890.388888888889,941.111111111111,960.144444444444,977.555555555556,949.133333333333
