"FAFZone","AdamsCounty","AshlandCounty","BarronCounty","BayfieldCounty","BrownCounty","BuffaloCounty","BurnettCounty","CalumetCounty","ChippewaCounty","ClarkCounty","ColumbiaCounty","CrawfordCounty","DaneCounty","DodgeCounty","DoorCounty","DouglasCounty","DunnCounty","EauClaireCounty","FlorenceCounty","FondduLacCounty","ForestCounty","GrantCounty","GreenCounty","GreenLakeCounty","IowaCounty","IronCounty","JacksonCounty","JeffersonCounty","JuneauCounty","KenoshaCounty","KewauneeCounty","LaCrosseCounty","LafayetteCounty","LangladeCounty","LincolnCounty","ManitowocCounty","MarathonCounty","MarinetteCounty","MarquetteCounty","MenomineeCounty","MilwaukeeCounty","MonroeCounty","OcontoCounty","OneidaCounty","OutagamieCounty","OzaukeeCounty","PepinCounty","PierceCounty","PolkCounty","PortageCounty","PriceCounty","RacineCounty","RichlandCounty","RockCounty","RuskCounty","StCroixCounty","SaukCounty","SawyerCounty","ShawanoCounty","SheboyganCounty","TaylorCounty","TrempealeauCounty","VernonCounty","VilasCounty","WalworthCounty","WashburnCounty","WashingtonCounty","WaukeshaCounty","WaupacaCounty","WausharaCounty","WinnebagoCounty","WoodCounty"
"269",429.002307692308,430.635384615385,487.273076923077,456.52923076923,305.79,526.003076923076,521.225384615385,310.807692307692,479.784615384615,443.543846153846,405.945384615385,498.433076923077,397.75923076923,387.586923076923,351.565384615385,499.167692307693,515.274615384615,493.956153846154,326.654615384615,356.88,345.347692307692,462.662307692308,403.999230769231,375.688461538462,440.219230769231,412.891538461539,471.59,392.737692307692,441.393076923077,345.773076923077,319.07,496.623846153846,432.240769230769,357.627692307693,384.53,281.403846153846,382.785384615384,316.405384615384,413.462307692307,335.1,361.977692307692,462.606923076923,321.398461538461,376.815384615384,329.05,366.943846153846,521.81,545.513076923077,519.160769230769,392.956153846154,422.069230769231,352.806923076923,455.274615384616,384.959230769231,448.655384615384,541.476153846154,430.573076923077,473.896923076923,332.66923076923,339.642307692307,426.526153846154,498.091538461539,473.833076923077,380.369230769231,367.900769230769,496.439230769231,376.433076923077,375.479230769231,352.586923076923,384.476153846154,343.176153846154,411.062307692308
"271",244.521052631579,219.036842105263,116.542105263158,209.121052631579,316.063157894737,133.978947368421,115.331578947368,337.863157894737,137.828947368421,186.321052631579,281.821052631579,249.434210526315,300.484210526316,319.121052631579,372.789473684211,183.921052631579,107.963157894737,133.331578947368,324.810526315789,315.736842105263,283.236842105263,262.447368421053,327.315789473684,284.215789473684,287.384210526316,255.336842105263,175.605263157895,327.826315789474,223.431578947368,399.136842105263,341.089473684211,181.9,304.242105263158,269.094736842105,239.226315789474,349.673684210526,217.768421052632,335.478947368421,264.636842105263,289.952631578947,365.642105263158,204.773684210526,309.615789473684,253.821052631579,312.263157894737,357.921052631579,112.621052631579,81.4526315789474,88.4842105263158,246.310526315789,204.989473684211,389.242105263158,252.734210526316,336.231578947368,155.657894736842,79.0894736842105,264.436842105263,171.789473684211,270.784210526316,347.236842105263,191.605263157895,173.194736842105,217.568421052632,272.752631578947,359.157894736842,134.463157894737,345.357894736842,350.547368421053,287.426315789474,271.278947368421,308.221052631579,218.389473684211
"279",345.057352941176,288.401470588235,228.123529411765,265.494117647059,424.992647058824,247.036764705882,213.539705882353,438.222058823529,254.752941176471,297.626470588235,380.889705882353,341.41544117647,399.5625,418.191176470588,483.863235294118,238.648529411765,228.594117647059,247.998529411765,403.079411764706,414.826470588235,376.938235294118,356.113235294118,419.263235294118,383.283823529412,379.480882352941,321.066176470588,285.345588235294,426.898529411765,322.513235294118,498.232352941176,452.163235294118,282.727941176471,399.036764705882,370.948529411765,344.992647058824,453.402941176471,332.723529411765,431.161764705882,363.735294117647,401.386764705882,464.751470588235,303.207352941176,416.991176470588,343.791176470588,416.417647058824,456.992647058824,230.757352941176,206.802941176471,205.051470588235,352.360294117647,299.627941176471,488.347058823529,349.796323529412,435.301470588235,264.713235294118,207.489705882353,363.535294117647,259.842647058824,384.938235294118,446.335294117647,305.001470588235,276.557352941176,315.164705882353,355.751470588235,458.257352941176,229.123529411765,444.457352941176,449.642647058824,392.452941176471,371.839705882353,408.754411764706,327.573529411765
"280",900.218292682927,1102.69268292683,1051.5,1136.00975609756,924.003658536585,1019.76951219512,1106.22195121951,891.702439024391,1019.65914634146,994.001219512195,851.293902439024,893.510975609757,829.175609756098,846.59512195122,975.510975609757,1132.75975609756,1027.38048780488,995.337804878048,1046.54634146342,871.093902439025,1024.76219512195,845.498170731707,819.837804878048,890.15,839.773170731708,1075.1756097561,952.585365853658,819.184146341463,904.180487804878,773.503658536585,943.810975609756,960.208536585365,811.080487804878,999.201219512196,990.648780487805,888.748780487805,964.574390243902,984.085365853658,883.391463414634,966.15731707317,808.960975609756,926.191463414634,971.630487804878,1024.78414634146,916.609756097561,829.270731707318,1020.51219512195,983.699390243902,1084,925.574390243902,1050.3012195122,785.609756097561,893.109756097561,791.769512195121,1044.53658536585,1062.41829268293,875.450000000001,1091.48109756098,962.180487804878,864.369512195122,1017.43536585366,981.660975609757,908.142682926829,1052.40121951219,805.209756097561,1082.68536585366,839.402439024391,823.310975609756,937.129268292682,912.823170731707,895.656097560975,938.450000000001
"291",553.415384615385,637.861538461539,529.930769230769,628.769230769231,622.830769230769,467.661538461538,535.384615384615,596.184615384615,534.819230769231,538.961538461538,518.576923076923,417.653846153846,484.653846153846,534.569230769231,684.576923076923,608.815384615385,500.438461538462,499.307692307692,726.2,559.123076923077,684.253846153846,422.623076923077,456.184615384615,584.346153846154,443.7,674.138461538461,519.338461538462,531.730769230769,526.438461538462,537.630769230769,652.876923076923,468.069230769231,428.061538461538,646.161538461538,622.507692307692,642.469230769231,592.538461538462,683.230769230769,567.661538461538,662.430769230769,559.438461538462,498.9,656.292307692308,656.638461538461,599.076923076923,583.007692307692,462.869230769231,456.730769230769,500.761538461538,580.430769230769,618.069230769231,548.323076923077,456.161538461538,504.307692307692,575.2,472.084615384615,489.5,589.469230769231,641.069230769231,618.1,570.130769230769,487.915384615385,454.884615384615,684.269230769231,517.753846153846,552.138461538462,578.061538461538,556.153846153846,616.884615384615,580.192307692308,578.123076923077,559.215384615385
"292",466.6375,669.125,605.7125,693.125,525.025,521.35,647.2875,492.7125,573.86875,550.125,417.7125,400.4625,395.575,413.025,576.525,686.95,565.625,551.4375,647.55,458.2625,618.8,380.10625,379.4375,456.55,384.825,641.575,508.7,385.5875,470.5875,374.525,544.825,473.6375,357.4875,565.625,557.05,489.75,530.9625,585.075,449.8125,547.7625,409.9625,483.075,555.4375,591.2125,498.225,430.2625,527.45,503.6875,592.5625,491.975,616.725,386.625,438.975,358.1625,600.6375,575.075,435.825,645.675,543.775,465.3625,583.85,522.475,435.8625,618.825,371.6375,636.8875,431.9375,410.025,515.9375,479.2375,477.2625,504.85
"299",548.201063829787,714.539361702128,621.548936170213,716.98829787234,614.158510638298,543.615957446809,638.732978723405,584.3,603.468617021276,588.321276595745,508.881914893617,447.120212765957,482.790425531915,511.044680851064,672.827659574468,700.679787234042,589.697872340426,575.884042553191,735.53085106383,548.553191489362,703.844680851064,432.449468085107,455.339361702128,550.785106382979,451.541489361702,719.492553191489,554.627659574468,489.757446808511,543.642553191489,482.551063829787,641.127659574468,509.854255319149,431.679787234043,654.7,643.36170212766,593.921276595745,615.81170212766,675.190425531915,543.644680851064,639.909574468085,513.191489361702,531.756382978723,645.982978723404,677.503191489362,588.798936170213,534.440425531915,545.76170212766,534.244680851064,604.220744680852,582.625531914894,673.594680851064,492.332978723404,478.2,462.337234042553,637.677659574468,577.745744680851,500.23085106383,671.378723404255,635.155319148936,569.539361702128,633.393617021277,548.507446808511,481.256382978723,705.11914893617,475.786170212766,646.541489361702,534.905319148936,513.317021276596,608.134042553191,571.873404255319,567.847872340426,579.707446808511
"300",1145.54285714286,1039.65535714286,995.157142857143,1003.44642857143,1215.83392857143,1044.56785714286,978.225,1242.10178571429,1040.85982142857,1087.08571428571,1183.69464285714,1147.86785714286,1202.36607142857,1220.99821428571,1273.55357142857,976.894642857143,1006.46785714286,1031.87857142857,1190.69107142857,1217.63035714286,1153.28392857143,1161.51607142857,1227.76964285714,1186.08928571429,1185.24107142857,1072.31071428571,1074.68571428571,1229.70535714286,1125.31607142857,1301.04464285714,1241.85178571429,1095.46428571429,1204.56607142857,1172.40178571429,1148.74285714286,1251.36428571429,1118.76964285714,1241.23571428571,1166.54464285714,1191.06428571429,1267.55178571429,1110.34285714286,1210.78035714286,1124.29285714286,1213.7125,1259.79464285714,1018.63214285714,987.153571428571,966.201785714286,1145.43928571429,1083.30178571429,1291.15,1165.42321428571,1238.10892857143,1032.29464285714,978.125,1166.34821428571,1041.5125,1171.87857142857,1249.13928571429,1096.36785714286,1074.225,1130.74732142857,1138.47321428571,1261.06071428571,1004.18214285714,1247.26071428571,1252.45178571429,1188.31071428571,1172.325,1209.2375,1117.42142857143
"311",509.9,589.533333333333,481.6,580.433333333333,581.316666666667,424.15,486.666666666667,555.716666666667,486.483333333333,495.45,477.616666666667,378.716666666667,444.333333333333,497.383333333333,644.916666666667,560.1,452.133333333333,455.783333333333,681.233333333333,518.15,639.3,383.716666666667,417.216666666667,543.7,404.733333333333,625.833333333333,475.85,499.016666666667,482.95,517.916666666667,613.216666666667,424.55,389.116666666667,601.2,577.55,610.916666666667,547.6,641.783333333333,524.15,619.4,527.316666666667,455.4,615.316666666667,611.7,558.116666666667,551.466666666667,419.35,413.25,452.05,536.95,569.733333333333,518.416666666667,417.216666666667,471.583333333333,526.866666666667,423.733333333333,450.566666666667,541.133333333333,597.55,586.583333333333,525.2,444.4,415.933333333333,639.3,485.016666666667,503.833333333333,545.316666666667,523.416666666667,573.35,536.666666666667,537.15,515.7
"319",661.601724137931,732.428735632184,624.501149425288,723.346551724138,748.397701149426,575.858620689655,628.259195402299,728.429310344828,629.398275862069,647.155747126437,655.024712643678,552.574712643678,624.703448275862,679.291379310345,812.002298850575,701.694827586207,595.003448275862,607.487931034483,830.285632183908,692.824137931035,788.33448275862,560.553448275862,593.78908045977,695.401724137931,581.672988505747,768.714942528735,627.53448275862,677.260919540229,634.624137931035,699.088505747126,780.30459770115,576.30459770115,566.856896551724,750.256896551724,726.601724137931,773.823563218391,696.62643678161,808.868965517242,675.847126436782,771.099425287356,709.105747126436,607.091379310345,776.655747126437,760.735632183908,725.204022988506,728.472413793103,571.06724137931,564.962068965518,593.640804597701,688.619540229885,712.640229885058,700.17356321839,596.670114942528,648.302298850575,669.76724137931,566.659195402299,631.037931034482,684.046551724138,749.261494252873,750.243678160919,674.225287356322,596.108045977011,584.879885057471,788.360344827586,665.802873563219,646.713793103449,720.464942528735,701.281034482759,725.076436781609,688.377586206896,704.247701149425,667.399425287357
"321",1802.2,1886.6,1778.7,1877.55,1869,1716.45,1784.15,1843.4,1783.6,1787.75,1765.3,1666.4,1732.1,1785.1,1932.6,1857.6,1749.2,1748.1,1975,1805.9,1933,1671.4,1705,1836,1692.5,1922.9,1768.1,1786.7,1775.2,1805.6,1900.95,1716.85,1676.85,1894.95,1871.3,1898.65,1841.3,1929.5,1816.45,1911.7,1815,1747.7,1903.05,1905.4,1845.85,1839.2,1711.65,1705.5,1749.55,1829.2,1866.85,1806.1,1704.95,1759.3,1824,1720.9,1738.3,1838.25,1889.85,1874.3,1818.9,1736.7,1703.65,1933.05,1772.75,1800.9,1833.05,1811.1,1865.65,1829,1824.9,1808
"329",1845.74,1839.68666666667,1822.26,1808.92,1912.56666666667,1759.96666666667,1827.7,1886.96666666667,1827.13666666667,1831.26666666667,1808.86666666667,1709.96666666667,1775.6,1828.64,1976.16666666667,1783.72,1792.76666666667,1791.60666666667,2018.52666666667,1849.42,1976.56666666667,1714.96666666667,1748.5,1879.54666666667,1736.02666666667,1873.1,1811.66666666667,1830.26666666667,1818.76666666667,1849.16666666667,1944.46666666667,1760.38666666667,1720.36666666667,1938.46666666667,1914.84,1942.2,1884.86666666667,1973.06,1859.96666666667,1955.24666666667,1858.56666666667,1791.20666666667,1946.58666666667,1948.96666666667,1889.36666666667,1882.74,1755.18666666667,1749.06666666667,1793.06666666667,1872.76,1910.36666666667,1849.66666666667,1748.46666666667,1802.85333333333,1867.52666666667,1764.4,1781.82,1881.78666666667,1933.36666666667,1917.84,1862.46666666667,1780.25333333333,1747.2,1976.56666666667,1816.26666666667,1844.46666666667,1876.56666666667,1854.66666666667,1909.2,1872.5,1868.42,1851.54666666667
"331",1209.48,1411.94,1360.78,1445.28,1203.56,1329.04,1415.48,1171.26,1328.93,1303.28,1160.56,1252.34,1138.44,1145.24,1255.06,1442.02,1336.64,1304.6,1306.4,1150.64,1304.3,1194.44,1123.9,1182.78,1179.7,1384.44,1261.84,1132.54,1213.44,1053.06,1223.38,1269.48,1154.66,1280.66,1299.92,1168.28,1273.84,1263.64,1192.66,1245.7,1088.52,1235.44,1251.18,1334.04,1196.16,1108.84,1329.78,1354.74,1393.28,1234.84,1359.56,1065.16,1202.38,1101.04,1353.78,1371.68,1184.7,1400.74,1241.74,1143.92,1326.68,1290.92,1234.1,1361.66,1078.18,1391.94,1118.94,1102.88,1216.68,1212.48,1175.2,1247.7
"339",1194.52,1397,1345.82,1430.32,1188.6,1314.06,1400.52,1156.3,1313.97,1288.32,1145.6,1237.4,1123.48,1130.26,1240.12,1427.04,1321.68,1289.62,1291.42,1135.68,1289.34,1179.48,1108.92,1167.82,1164.72,1369.48,1246.9,1117.56,1198.48,1038.1,1208.4,1254.52,1139.72,1265.72,1284.94,1153.32,1258.88,1248.66,1177.7,1230.72,1073.54,1220.5,1236.22,1319.1,1181.22,1093.86,1314.82,1339.76,1378.32,1219.88,1344.62,1050.22,1187.42,1086.06,1338.82,1356.72,1169.72,1385.78,1226.78,1128.94,1311.72,1275.94,1219.12,1346.72,1063.22,1377,1104,1087.9,1201.72,1197.52,1160.22,1232.72
"341",1002.68571428571,1205.15714285714,1153.97857142857,1238.48571428571,996.757142857143,1122.22857142857,1208.68571428571,964.457142857143,1122.13214285714,1096.47857142857,953.757142857143,1045.56428571429,931.628571428571,938.421428571429,1048.27142857143,1235.22142857143,1129.83571428571,1097.78571428571,1099.59285714286,943.842857142857,1097.49285714286,987.642857142857,917.092857142857,975.978571428572,972.9,1177.62142857143,1055.05,925.728571428572,1006.64285714286,846.257142857143,1016.57142857143,1062.67857142857,947.871428571429,1073.87857142857,1093.1,961.485714285714,1067.02857142857,1056.83571428571,985.857142857143,1038.9,881.7,1028.65714285714,1044.38571428571,1127.25,989.371428571429,902.007142857143,1122.98571428571,1147.90714285714,1186.47857142857,1028.02857142857,1152.77142857143,858.371428571429,995.585714285714,894.228571428572,1146.99285714286,1164.88571428571,977.9,1193.94285714286,1034.92857142857,937.114285714286,1119.88571428571,1084.12142857143,1027.28571428571,1154.87857142857,871.378571428571,1185.15,912.157142857143,896.071428571429,1009.88571428571,1005.68571428571,968.4,1040.9
"342",1010.32142857143,1212.79285714285,1161.59285714285,1246.10714285714,1004.39285714286,1129.89285714286,1216.32142857143,972.092857142857,1129.75,1104.09285714285,961.392857142857,1053.19285714286,939.292857142857,946.064285714286,1055.89285714286,1242.87857142857,1137.49285714285,1105.44285714286,1107.25,951.492857142857,1105.16428571428,995.292857142857,924.742857142857,983.592857142857,980.564285714286,1185.29285714285,1062.69285714286,933.392857142857,1014.29285714285,853.892857142857,1024.19285714286,1070.29285714285,955.492857142857,1081.49285714285,1100.76428571429,969.157142857143,1074.69285714286,1064.47857142857,993.492857142857,1046.56428571429,889.364285714286,1036.29285714285,1052.00714285715,1134.89285714286,996.992857142857,909.678571428572,1130.60714285714,1155.56428571429,1194.09285714285,1035.69285714286,1160.39285714286,865.992857142857,1003.20714285715,901.892857142857,1154.65714285715,1172.50714285715,985.564285714286,1201.59285714285,1042.57857142857,944.764285714286,1127.55,1091.77857142857,1034.95714285714,1162.49285714285,878.992857142857,1192.79285714285,919.792857142857,903.692857142857,1017.50714285715,1013.32142857143,976.064285714286,1048.56428571429
"350",1419.29848484848,1503.74242424242,1395.81515151515,1494.64848484848,1503.52121212121,1333.54242424243,1401.25454545454,1477.59090909091,1400.7,1404.84242424243,1397.31515151515,1283.53333333334,1371.8,1403.72121212121,1567.87575757575,1474.70757575757,1366.32424242425,1365.17878787879,1592.07272727272,1437.85757575757,1550.1303030303,1288.52121212121,1322.06060606061,1445.8,1309.57575757576,1540.03333333334,1385.23030303031,1384.22727272728,1392.32424242425,1386.43333333333,1536.16969696969,1333.94545454546,1293.93333333333,1512.04242424243,1488.39393939394,1496.22424242424,1458.4303030303,1568.24545454546,1431.8696969697,1532.31515151515,1415.62727272727,1364.77575757576,1535.03333333334,1522.53333333334,1477.81515151515,1436.76212121212,1328.75151515151,1322.62727272727,1366.64242424243,1446.31515151515,1483.94242424242,1396.43333333333,1322.04242424243,1356.80909090909,1441.07272727272,1337.95757575757,1355.37272727273,1455.34545454545,1506.94242424242,1471.86060606061,1436.03030303031,1353.80606060606,1320.75454545454,1550.14242424243,1370.24545454546,1418.03333333334,1430.54545454545,1408.64545454545,1482.75454545454,1446.06060606061,1456.85757575757,1425.09393939394
"361",1040.53,1243.02,1191.83,1276.33,1034.63,1160.07,1246.53,1002.32,1159.98,1134.33,991.62,1083.41,969.48,976.27,1086.13,1273.07,1167.69,1135.64,1137.43,981.71,1135.34,1025.48,954.94,1013.83,1010.74,1215.48,1092.9,963.57,1044.48,884.12,1054.43,1100.53,985.73,1111.73,1130.95,999.33,1104.88,1094.67,1023.73,1076.74,919.55,1066.52,1082.23,1165.1,1027.23,939.85,1160.83,1185.75,1224.33,1065.88,1190.63,896.23,1033.43,932.07,1184.83,1202.73,1015.74,1231.78,1072.78,974.97,1157.74,1121.97,1065.14,1192.73,909.23,1223,950.02,933.93,1047.73,1043.53,1006.24,1078.74
"362",762.166666666667,964.633333333333,913.433333333333,997.966666666667,756.233333333333,881.7,968.166666666667,723.933333333333,881.6,855.933333333333,713.233333333333,805.033333333333,691.1,697.9,807.733333333333,994.666666666667,889.3,857.266666666667,859.066666666667,703.333333333333,856.966666666667,747.1,676.566666666667,735.433333333333,732.366666666667,937.1,814.5,685.2,766.1,605.733333333333,776.033333333333,822.166666666667,707.333333333333,833.333333333333,852.566666666667,720.966666666667,826.5,816.3,745.333333333333,798.366666666667,641.166666666667,788.133333333333,803.866666666667,886.7,748.833333333333,661.466666666667,882.466666666667,907.4,945.933333333333,787.5,912.233333333333,617.833333333333,755.033333333333,653.7,906.466666666667,924.366666666667,737.366666666667,953.4,794.4,696.6,879.366666666667,843.6,786.766666666667,914.333333333333,630.866666666667,944.633333333333,671.633333333333,655.533333333333,769.366666666667,765.166666666667,727.866666666667,800.366666666667
"363",1033.29230769231,1235.76923076923,1184.57307692307,1269.07692307693,1027.36153846154,1152.82307692307,1239.29230769231,995.061538461538,1152.72692307693,1127.07307692307,984.361538461538,1076.16923076923,962.223076923077,969.023076923077,1078.87692307692,1265.82307692307,1160.42307692307,1128.40769230769,1130.20769230769,974.45,1128.11538461538,1018.23076923077,947.707692307692,1006.57307692307,1003.52307692307,1208.22307692308,1085.6423076923,956.323076923077,1037.23076923077,876.861538461538,1047.16923076923,1093.27692307692,978.476923076923,1104.47692307693,1123.71538461539,992.115384615385,1097.62307692308,1087.42307692307,1016.46153846154,1069.52307692307,912.315384615385,1059.26923076923,1074.99230769231,1157.85769230769,1019.97307692308,932.623076923077,1153.57692307693,1178.52307692307,1217.07307692307,1058.62307692308,1183.37692307692,888.976923076923,1026.17692307693,924.823076923077,1177.61538461538,1195.49230769231,1008.52307692307,1224.53076923077,1065.52307692307,967.723076923077,1150.51538461538,1114.72307692308,1057.90769230769,1185.47692307693,901.976923076923,1215.74615384615,942.76923076923,926.673076923076,1040.49230769231,1036.29230769231,999.023076923077,1071.52307692307
"364",836.5,1039,987.8,1072.3,830.6,956.075,1042.5125,798.3,955.95,930.3,787.6,879.4,765.475,772.275,882.1,1069.075,963.6875,931.6125,933.4125,777.6875,931.325,821.475,750.9125,809.8,806.725,1011.475,888.9,759.575,840.475,680.1,850.4,896.5,781.7,907.7,926.925,795.3125,900.875,890.675,819.7,872.725,715.525,862.5,878.2125,961.1,823.2,735.8375,956.8,981.775,1020.3,861.875,986.6,692.2,829.4,728.075,980.8125,998.7125,811.725,1027.775,868.775,770.975,953.7125,917.975,861.1125,988.7,705.2,1018.9875,746,729.9,843.7125,839.5,802.225,874.725
"369",943.419642857143,1145.9,1094.69821428571,1179.225,937.483928571429,1062.975,1149.43571428571,905.1875,1062.87678571429,1037.21428571429,894.483928571429,986.2875,872.358928571429,879.148214285714,989,1175.96428571429,1070.58214285714,1038.52678571429,1040.33035714286,884.573214285714,1038.25535714286,928.3625,857.830357142857,916.698214285714,913.642857142857,1118.3625,995.776785714286,866.458928571429,947.3625,786.983928571429,957.292857142857,1003.4125,888.603571428572,1014.62142857143,1033.84107142857,902.226785714286,1007.75892857143,997.578571428572,926.5875,979.658928571429,822.441071428571,969.3875,985.119642857143,1067.98571428571,930.105357142857,842.751785714286,1063.725,1088.65535714286,1127.19821428571,968.758928571429,1093.5,799.103571428572,936.3125,834.958928571429,1087.73392857143,1105.61964285714,918.642857142857,1134.68214285714,975.675,877.855357142857,1060.62678571429,1024.87142857143,968.026785714286,1095.60535714286,812.1125,1125.86607142857,852.8875,836.8,950.635714285714,946.419642857143,909.142857142857,981.642857142857
"371",980.916666666667,1183.39444444445,1132.19444444445,1216.70555555555,974.994444444445,1100.46111111111,1186.91666666667,942.694444444445,1100.35555555555,1074.69444444445,931.994444444445,1023.78333333333,909.861111111111,916.661111111111,1026.49444444444,1213.46111111111,1108.06111111111,1076.03333333334,1097.53333333334,922.083333333333,1075.76111111111,965.872222222222,895.35,954.194444444445,951.161111111111,1155.86111111111,1033.27222222222,903.961111111111,984.872222222222,824.494444444445,994.794444444444,1040.90555555556,926.094444444444,1052.09444444444,1071.36111111111,939.727777777778,1045.26111111111,1035.06111111111,964.083333333333,1017.16111111111,859.961111111111,1006.89444444445,1022.60555555555,1105.48333333333,967.594444444444,880.261111111111,1101.20555555555,1126.16111111111,1164.69444444445,1006.26111111111,1130.99444444444,836.594444444444,973.805555555555,872.461111111111,1125.25555555556,1143.10555555555,956.161111111111,1172.16111111111,1013.16111111111,915.361111111111,1098.13333333334,1062.36111111111,1005.52222222222,1133.09444444444,849.605555555556,1163.38333333333,890.394444444445,874.294444444444,988.116666666667,983.916666666667,946.661111111111,1019.16111111111
"372",948.97,1151.46,1100.27,1184.77,943.06,1068.51,1154.97,910.76,1068.42,1042.77,900.06,991.86,877.91,884.71,994.57,1181.51,1076.13,1044.08,1065.58,890.16,1043.8,933.93,863.4,922.27,919.2,1123.91,1001.35,872.01,952.93,792.56,962.87,1008.97,894.16,1020.16,1039.4,907.78,1013.31,1003.11,932.16,985.2,828,974.96,990.67,1073.56,935.66,848.3,1069.27,1094.21,1132.77,974.31,1099.06,804.66,941.87,840.51,1093.29,1111.17,924.2,1140.22,981.21,883.41,1066.19,1030.4,973.59,1101.17,817.67,1131.46,858.46,842.37,956.17,951.97,914.7,987.2
"373",1030.91363636364,1233.36363636364,1182.18636363637,1266.71363636364,1024.96363636364,1150.45909090909,1236.91363636364,992.672727272728,1150.35909090909,1124.68636363637,981.963636363636,1073.76363636363,959.859090909091,966.640909090909,1076.48636363637,1263.45,1158.05909090909,1126.02272727272,1147.52272727272,972.063636363637,1125.74090909091,1015.85909090909,945.313636363637,1004.18636363637,1001.13181818182,1205.85909090909,1083.25909090909,953.959090909091,1034.85909090909,874.463636363636,1044.79090909091,1090.90454545455,976.077272727273,1102.08636363636,1121.33181818182,989.722727272728,1095.25909090909,1085.05909090909,1014.07272727273,1067.14090909091,909.931818181818,1056.86363636364,1072.61363636364,1155.46363636364,1017.57727272727,930.259090909091,1151.21363636364,1176.15,1214.68636363637,1056.25909090909,1180.98636363637,886.577272727273,1023.81363636363,922.459090909091,1175.22272727273,1193.11363636364,1006.13181818182,1222.15909090909,1063.15909090909,965.35,1148.12272727273,1112.35909090909,1055.52272727272,1183.08636363636,899.604545454545,1213.35909090909,940.372727272727,924.281818181818,1038.11363636364,1033.91363636364,996.631818181819,1069.14090909091
"379",1035.87428571429,1238.34571428571,1187.15714285714,1271.66714285714,1029.94428571429,1155.42,1241.87428571429,997.645714285714,1155.315,1129.65857142857,986.944285714286,1078.93285714286,964.82,971.612857142857,1081.45571428571,1268.40857142857,1163.02571428571,1130.98714285714,1149.43714285714,977.034285714286,1130.69857142857,1021.29571428571,950.285714285714,1009.15857142857,1006.09285714286,1210.82,1088.23428571429,958.918571428571,1039.82428571429,879.441428571429,1049.75714285714,1095.86428571429,981.057142857143,1107.05714285714,1126.3,994.682857142857,1100.21857142857,1090.01714285714,1019.04571428571,1072.09428571429,914.897142857143,1061.84571428571,1077.57142857143,1160.43428571429,1022.55714285714,935.212857142857,1156.16571428571,1181.11285714286,1219.65714285714,1061.21857142857,1185.95857142857,891.557142857143,1028.76571428571,927.418571428571,1180.18142857143,1198.07142857143,1011.09285714286,1227.12714285714,1068.12,970.308571428572,1153.08,1117.30857142857,1060.48714285714,1188.05714285714,904.565714285714,1218.33428571429,945.345714285714,929.255714285714,1043.07142857143,1038.87428571429,1001.59285714286,1074.09428571429
"380",654.424528301887,534.003773584906,501.841509433962,495.750943396226,723.762264150943,552.87358490566,484.905660377359,750.97358490566,548.437735849056,594.905660377358,692.835849056604,674.749056603774,711.496226415094,730.132075471698,781.377358490566,469.611320754717,514.047169811321,539.415094339623,674.796226415094,726.754716981132,659.954716981132,682.349056603774,738.32641509434,695.222641509434,706.939622641509,565.356603773585,582.63962264151,738.839622641509,634.445283018868,810.166037735849,749.675471698113,604.590566037736,734.522641509434,679.97358490566,656.32641509434,759.71320754717,626.349056603774,748.539622641509,675.666037735849,698.522641509434,776.675471698113,619.939622641509,718.203773584906,615.666037735849,721.97358490566,768.932075471698,526.588679245283,494.645283018868,472.875471698113,653.554716981132,578.349056603774,800.27358490566,675.762264150943,747.241509433962,538.962264150943,485.703773584906,675.462264150943,534.784905660377,679.377358490566,758.262264150943,603.945283018868,582.88679245283,642.120754716981,626.441509433962,770.192452830189,508.237735849057,756.388679245283,761.575471698113,696.424528301887,681.203773584906,718.124528301887,625.424528301887
"391",537.433333333333,739.883333333333,688.716666666667,773.216666666667,531.5,656.966666666667,743.433333333333,499.183333333333,656.883333333333,631.216666666667,488.5,580.3,466.366666666667,473.166666666667,583.016666666667,769.966666666667,664.566666666667,632.55,654.05,478.583333333333,632.25,522.383333333333,451.85,510.716666666667,507.666666666667,712.366666666667,589.783333333333,460.466666666667,541.383333333333,381,551.3,597.433333333333,482.616666666667,608.6,627.866666666667,496.25,601.766666666667,591.566666666667,520.6,573.666666666667,416.466666666667,563.383333333333,579.133333333333,661.983333333333,524.1,436.766666666667,657.716666666667,682.666666666667,721.216666666667,562.766666666667,687.516666666667,393.116666666667,530.333333333333,428.966666666667,681.75,699.633333333333,512.666666666667,728.683333333333,569.666666666667,471.866666666667,654.65,618.866666666667,562.05,689.6,406.133333333333,719.883333333333,446.9,430.8,544.633333333333,540.433333333333,503.166666666667,575.666666666667
