"County","Metropolitan","Town"
"DallasCounty",691.420560782234,0
"DawsonCounty",0,5.328847757116
"DeafSmithCounty",0,6.398580027806
"DeltaCounty",0,0
"DentonCounty",223.38329281162,15.61325445232
"DeWittCounty",0,6.36391270143
"DickensCounty",0,0
"DimmitCounty",0,3.898945641154
"DonleyCounty",0,0
"DuvalCounty",0,1.56299301977
"EastlandCounty",0,4.088580410658
"EctorCounty",57.621086028878,0
"EdwardsCounty",0,0
"EllisCounty",74.612173653644,9.753227254806
"ElPasoCounty",233.5560148701,2.89542909126
"ErathCounty",0,10.239164807252
"FallsCounty",0,3.81621093239
"FanninCounty",0,5.209800541354
"FayetteCounty",0,5.308197091646
"FisherCounty",0,0
"FloydCounty",0,1.659067166532
"FoardCounty",0,0
"FortBendCounty",220.948261011608,4.731595839764
"FranklinCounty",0,3.60470425679
"FreestoneCounty",0,7.788229851962
"FrioCounty",0,6.106763750104
"GainesCounty",0,3.037227367372
"GalvestonCounty",129.941999139842,11.731114286818
"GarzaCounty",0,1.844306550868
"GillespieCounty",0,7.564662508188
"GlasscockCounty",0,0
"GoliadCounty",0,0
"GonzalesCounty",0,3.696544795122
"GrayCounty",0,11.029332202802
"GraysonCounty",35.928197669586,4.724281909578
"GreggCounty",72.181789363406,15.645412115696
"GrimesCounty",0,8.150513991786
"GuadalupeCounty",42.228744469082,15.780332756882
"HaleCounty",0,15.010082433002
"HallCounty",0,0
"HamiltonCounty",0,2.275981328234
"HansfordCounty",0,1.531401768028
"HardemanCounty",0,0
"HardinCounty",13.535082831236,11.45410772353
"HarrisCounty",1216.06491787914,0
"HarrisonCounty",7.17486203713,20.67774666428
"HartleyCounty",0,0.983504883234
"HaskellCounty",0,1.939919691842
"HaysCounty",55.287902144936,8.392215774296
"HemphillCounty",0,1.49167804986
"HendersonCounty",0,27.577106777616
"HidalgoCounty",358.400303898514,3.419532054202
"HillCounty",0,6.547955555668
"HockleyCounty",0,6.409564243604
"HoodCounty",0,37.578598004524
"HopkinsCounty",0,10.166581492272
"HoustonCounty",0,5.68817435562
"HowardCounty",0,14.725427961298
"HudspethCounty",0,0
"HuntCounty",0,25.664579478266
"HutchinsonCounty",0,15.279356531536
"IrionCounty",0,0
"JackCounty",0,2.186560491136
"JacksonCounty",0,3.368480103354
"JasperCounty",0,8.881723225834
"JeffDavisCounty",0,0
"JeffersonCounty",132.65956223666,0
"JimHoggCounty",0,1.676164535296
"JimWellsCounty",0,12.202700427924
"JohnsonCounty",35.750161404162,31.63857626414
"JonesCounty",0,1.835130450736
"KarnesCounty",0,5.858409044032
"KaufmanCounty",0.731825838942,34.847197398128
"KendallCounty",1.648102641936,8.508325912144
"KenedyCounty",0,0
"KentCounty",0,0
"KerrCounty",0,17.998452839396
"KimbleCounty",0,2.376186380294
"KingCounty",0,0
"KinneyCounty",0,2.746692176106
"KlebergCounty",0,9.682483329754
"KnoxCounty",0,0
"LamarCounty",0,15.584448154304
"LambCounty",0,2.504931706092
"LampasasCounty",0.11432094118,3.156564545736
"LaSalleCounty",0,1.929479493762
"LavacaCounty",0,1.852121255348
"LeeCounty",0,2.89346576259
"LeonCounty",0,0
"LibertyCounty",0,22.813842079608
"LimestoneCounty",0,6.412814836342
"LipscombCounty",0,0
"LiveOakCounty",0,0
"LlanoCounty",0,12.597551885346
"LovingCounty",0,0
"LubbockCounty",96.458634083436,4.468540300042
"LynnCounty",0,1.435129937042
"McCullochCounty",0,2.863083010108
"McLennanCounty",90.251459488906,3.518802739422
"McMullenCounty",0,0
"MadisonCounty",0,3.965028928964
"MarionCounty",0,0
"MartinCounty",0,0
"MasonCounty",0,0
"MatagordaCounty",0,11.38478117892
"MaverickCounty",0,19.941903047926
"MedinaCounty",0,13.014101116862
"MenardCounty",0,0
"MidlandCounty",54.192628840844,0
"MilamCounty",0,6.28344904463
"MillsCounty",0,0
"MitchellCounty",0,2.638667014138
"MontagueCounty",0,6.06570489122
"MontgomeryCounty",209.866953688076,35.5769633829
"MooreCounty",0,6.537229256006
"MorrisCounty",0,2.98273061448
"MotleyCounty",0,0
"NacogdochesCounty",0,24.249241901948
"NavarroCounty",0,12.6379292742
"NewtonCounty",0,0
"NolanCounty",0,4.917928278862
"NuecesCounty",113.271076559924,4.91126763326
"OchiltreeCounty",0,4.262057197564
"OldhamCounty",0,0
"OrangeCounty",51.04388710773,0
"PaloPintoCounty",0,7.714764680014
"PanolaCounty",0,6.952504737024
"ParkerCounty",8.317108510542,39.758055763268
"ParmerCounty",0,1.356084046786
"PecosCounty",0,5.9322448739
"PolkCounty",0,11.766856521162
"PotterCounty",51.851654576848,0
"PresidioCounty",0,2.159529876218
"RainsCounty",0,0.498559226826
"RandallCounty",29.32510520391,10.431798044888
"ReaganCounty",0,1.06410290353
"RealCounty",0,0
"RedRiverCounty",0,2.797856868738
"ReevesCounty",0,6.43014656902
"RefugioCounty",0,1.455114962664
"RobertsCounty",0,0
"RobertsonCounty",0,2.55734080547
"RockwallCounty",38.144182994142,0
"RunnelsCounty",0,3.237296543426
"RuskCounty",0.00298456846,10.87031184698
"SabineCounty",0,0
"SanAugustineCounty",0,0
"SanJacintoCounty",0,0
"SanPatricioCounty",7.010798416984,22.4460204649
"SanSabaCounty",0,1.6371497004
"SchleicherCounty",0,0
"ScurryCounty",0,6.865755725766
"ShackelfordCounty",0,0
"ShelbyCounty",0,5.810231236472
"ShermanCounty",0,0
"SmithCounty",90.191496303898,15.660394031602
"SomervellCounty",0,0
"StarrCounty",0,26.902758399006
"StephensCounty",0,3.741773941708
"SterlingCounty",0,0
"StonewallCounty",0,0
"SuttonCounty",0,1.9387339726
"SwisherCounty",0,2.525339899506
"TarrantCounty",663.777929792504,0.228630685402
"TaylorCounty",54.732295961508,0
"TerrellCounty",0,0
"TerryCounty",0,4.510425031104
"ThrockmortonCounty",0,0
"TitusCounty",0,13.73856900999
"TomGreenCounty",46.676034101146,0
"TravisCounty",349.071778805056,13.181979424768
"TrinityCounty",0,4.213127263308
"TylerCounty",0,5.083958316494
"UpshurCounty",3.674797599972,3.694405790042
"UptonCounty",0,0
"UvaldeCounty",0,10.43962085751
"ValVerdeCounty",0,19.40838614602
"VanZandtCounty",0,12.639498392728
"VictoriaCounty",29.022842550496,0
"WalkerCounty",0,16.947395936344
"WallerCounty",0.314602859436,11.3237345917
"WardCounty",0,6.242563545544
"WashingtonCounty",0,8.3142046374
"WebbCounty",65.684309694402,4.739057647016
"WhartonCounty",0,11.149174402582
"WheelerCounty",0,0
"WichitaCounty",49.720355706666,9.769551647366
"WilbargerCounty",0,5.528465579932
"WillacyCounty",0,5.913783792872
"WilliamsonCounty",137.776613741676,7.194067522814
"WilsonCounty",0,3.745190558306
"WinklerCounty",0,3.227726233152
"WiseCounty",0,14.010437713964
"WoodCounty",0,11.942417486664
"YoakumCounty",0,2.587936686256
"YoungCounty",0,6.611226862612
"ZapataCounty",0,5.2115468807
"ZavalaCounty",0,3.23450772868
