"FAFZone","BarbourCounty","BerkeleyCounty","BooneCounty","BraxtonCounty","BrookeCounty","CabellCounty","CalhounCounty","ClayCounty","DoddridgeCounty","FayetteCounty","GilmerCounty","GrantCounty","GreenbrierCounty","HampshireCounty","HancockCounty","HardyCounty","HarrisonCounty","JacksonCounty","JeffersonCounty","KanawhaCounty","LewisCounty","LincolnCounty","LoganCounty","McDowellCounty","MarionCounty","MarshallCounty","MasonCounty","MercerCounty","MineralCounty","MingoCounty","MonongaliaCounty","MonroeCounty","MorganCounty","NicholasCounty","OhioCounty","PendletonCounty","PleasantsCounty","PocahontasCounty","PrestonCounty","PutnamCounty","RaleighCounty","RandolphCounty","RitchieCounty","RoaneCounty","SummersCounty","TaylorCounty","TuckerCounty","TylerCounty","UpshurCounty","WayneCounty","WebsterCounty","WetzelCounty","WirtCounty","WoodCounty","WyomingCounty"
"371",359.216666666667,377.661111111111,275.383333333333,290.261111111111,449.383333333333,311.061111111111,329.594444444444,283.461111111111,356.416666666667,230.916666666667,322.005555555555,348.472222222222,254.683333333333,390.383333333333,463.794444444444,355.972222222222,351.444444444444,307.916666666667,378.205555555556,267.094444444444,321.827777777778,302.261111111111,265.15,213.461111111111,366.65,418.861111111111,320.861111111111,183.05,396.005555555555,265.027777777778,379.183333333333,203.961111111111,386.5,261.65,448.194444444445,312.327777777778,366.65,281.266666666667,391.15,291.083333333333,210.761111111111,325.316666666667,361.605555555555,310.638888888889,208.45,361.816666666667,387.183333333333,392.15,341.444444444444,331.55,295.561111111111,403.261111111111,337.861111111111,343.183333333333,224.172222222222
"372",315.4,307.69,238.36,251.64,410.79,274,290.98,246.41,317.8,193.87,283.39,279.3,198.44,320.39,425.19,285.99,312.82,270.87,308.23,230.05,283.2,265.21,228.09,176.41,328.02,381.81,283.81,146.01,326.02,229.41,340.58,160.69,316.52,223.03,411.16,243.2,329.6,223.38,347.53,254.03,173.71,268.66,322.99,273.57,168.42,319.5,315.55,355.1,302.82,298.87,256.14,366.21,300.81,306.15,187.14
"373",347.440909090909,315.618181818182,320.263636363636,330.45,475.436363636364,355.95,369.75,328.359090909091,396.586363636364,275.804545454546,362.163636363636,313.690909090909,250.8,331.663636363636,489.836363636364,303.468181818182,391.613636363636,352.804545454546,305.881818181818,311.959090909091,362.004545454546,347.159090909091,310.022727272727,258.359090909091,402.940909090909,461.95,365.759090909091,227.95,343.722727272728,311.359090909091,412.259090909091,236.822727272727,327.763636363636,301.85,479.440909090909,271.740909090909,411.531818181818,258.686363636363,382.95,335.959090909091,255.659090909091,307.068181818182,401.754545454545,355.513636363636,250.786363636363,376.995454545454,334.031818181818,436.131818181818,359.904545454545,380.786363636363,330.631818181819,448.159090909091,382.759090909091,388.059090909091,269.059090909091
"379",401.221428571429,375.245714285714,364.799285714285,374.902857142857,499.661428571429,393.645714285714,414.221428571429,370.992857142857,426.23,321.902857142857,400.558571428571,382.838571428572,314.095714285714,390.868571428571,514.057142857143,375.218571428571,417.014285714286,400.462857142857,367.284285714286,359.634285714286,392.061428571429,389.055714285714,350.58,296.81,428.878571428571,488.635714285714,412.717857142857,276.613571428572,410.042857142857,345.566428571429,437.568571428571,293.857142857143,386.978571428571,346.294285714286,501.307142857143,346.437142857143,445.238571428571,330.97,427.665714285715,383.224285714286,303.668571428571,368.331428571429,438.364285714286,402.095714285714,299.588571428571,413.654285714286,405.900714285715,461.612857142857,397.004285714286,405.104285714286,370.115714285714,474.314285714286,427.094285714286,431.297142857143,312.09
"380",1427.97547169811,1491.52830188679,1363.50377358491,1415.64150943396,1322.80566037736,1308.19056603774,1370.05471698113,1396.10566037736,1382.28679245283,1406.99245283019,1385.31698113208,1474.96226415094,1456.84905660377,1470.95471698113,1309.83962264151,1491.07358490566,1404.02075471698,1324.09433962264,1507.01698113208,1353.15660377358,1403.00377358491,1337.45471698113,1370.21509433962,1429.93773584906,1403.71509433962,1347.88679245283,1300.07358490566,1449.52830188679,1450.22641509434,1371.21509433962,1383.19056603774,1480.93773584906,1471.09433962264,1437.23773584906,1299.35471698113,1509.12264150943,1350.62264150943,1496.26226415094,1412.92452830189,1323.8358490566,1409.15660377358,1458.65660377358,1368.75094339623,1354.72641509434,1439.26226415094,1411.56603773585,1461.94339622642,1376.13396226415,1436.60566037736,1317.57358490566,1471.14150943396,1375.33962264151,1345.97547169811,1321.73490566037,1409.46226415094
"391",275.108333333333,417.3,206.55,252.85,237.05,149.2,217.233333333333,233.316666666667,225.433333333333,244.2,232.5,356.266666666667,294.05,373.166666666667,247.55,381.266666666667,247.166666666667,171.266666666667,432.8,190.366666666667,262.416666666667,178.466666666667,211.216666666667,270.95,276.316666666666,230.5,147.25,286.733333333333,353.666666666667,224,283.683333333334,318.15,396.858333333333,274.45,220.85,361.008333333334,209.741666666667,333.483333333333,307.5,168.45,246.366666666667,307.408333333333,211.9,201.9,276.483333333333,266.925,325.991666666666,235.241666666667,280.758333333333,158.583333333333,308.35,243.783333333334,203.866666666667,176.266666666667,250.483333333333
"392",226.611538461538,297.634615384615,263.665384615384,262.411538461538,113.480769230769,251.865384615384,214.788461538461,256.096153846154,197.757692307692,289.226923076923,230.134615384616,273.442307692308,337.219230769231,273.611538461538,106.742307692308,293.75,213.076923076923,199.596153846154,313.111538461538,235.765384615385,236.857692307692,267.342307692308,293.126923076923,346.042307692308,195.95,133.173076923077,211.403846153846,332.142307692308,252.873076923077,304.365384615385,181.673076923077,361.580769230769,277.211538461539,282.373076923077,122.226923076923,308.3,166.230769230769,313.203846153846,211.4,233.957692307692,291.765384615385,257.15,184.35,212.33076923077,321.888461538462,210.042307692308,260.434615384615,184.934615384615,242.319230769231,272.619230769231,288.965384615384,168.373076923076,183.896153846154,161.442307692308,323.265384615385
"393",215.726470588235,336.758823529412,195.735294117647,221.811764705883,149.188235294118,151.973529411765,175.576470588235,204.838235294118,166.064705882353,221.682352941176,191.511764705883,283.794117647059,271.517647058824,298.75294117647,158.35294117647,308.423529411765,187.782352941176,135.170588235294,352.255882352941,167.829411764706,205.555882352941,183.423529411765,217.147058823529,274.052941176471,199.011764705883,145.267647058824,120.420588235295,264.2,278.452941176471,230.288235294118,205.470588235294,295.605882352941,316.326470588235,243.4,135.623529411765,300.505882352941,135.779411764706,300.214705882353,233.105882352941,144.435294117647,223.829411764706,246.905882352941,152.505882352941,163.270588235294,253.94705882353,207.552941176471,265.623529411765,161.279411764706,220.373529411765,165.061764705882,265.617647058824,165.505882352942,142.705882352941,117.376470588235,253.761764705883
"394",289.692857142857,402.435714285715,239.985714285714,274.542857142857,216.264285714286,192.842857142857,231.835714285714,255.014285714286,240.021428571428,265.914285714285,247.257142857142,364.164285714285,315.785714285715,367.764285714286,226.764285714286,387.878571428571,261.735714285714,186.6,417.892857142858,212.085714285715,260.807142857142,222.114285714286,254.842857142857,314.585714285715,267.592857142857,209.692857142858,163.2,308.442857142858,347.007142857143,269.842857142857,272.392857142858,339.857142857142,381.992857142857,296.128571428571,200.064285714286,374.485714285714,212.421428571429,356.2,302.107142857142,186.928571428572,268.085714285715,320.892857142857,226.492857142857,217.214285714285,298.185714285715,281.521428571428,339.457142857143,237.935714285714,294.321428571428,202.228571428572,329.528571428571,237.135714285714,203.792857142857,179.528571428571,294.114285714286
"399",245.236666666667,352.225555555556,234.305555555555,249.427777777778,171.257777777778,194.741111111111,211.152222222222,240.93,200.16,260.325555555556,225.612222222222,302.294444444444,307.177777777778,310.566666666666,174.183333333333,324.992222222222,218.412222222223,177.236666666667,367.696666666666,208.207777777778,240.832222222222,221.731111111111,252.752222222222,309.592222222223,220.275555555556,166.317777777778,166.946666666666,304.387777777778,290.891111111111,265.625555555555,221.147777777778,332.212222222222,331.786666666667,272.414444444444,162.358888888889,327.938888888889,170.081111111111,323.632222222222,245.583333333333,189.025555555556,264.025555555555,274.443333333333,187.036666666667,201.045555555555,293.998888888889,233.578888888889,286.067777777778,190.324444444444,250.687777777778,209.632222222222,292.665555555555,186.328888888889,183.21,158.778888888889,288.794444444444
"401",1149.6125,1264.375,1028.55,1080.675,1078.175,973.2375,1084.975,1061.15,1106.0125,1072.0125,1100.2625,1217.6375,1121.875,1229.675,1088.675,1228.2125,1127.775,1040.8375,1284.325,1018.175,1112.25,1002.475,1024.6625,1075.2125,1129.5125,1071.6375,1019.7125,1092.3875,1208.9625,1017.675,1134.3375,1123.7875,1243.9125,1102.275,1061.975,1212.575,1074.3625,1161.3125,1164.075,998.375,1074.175,1158.975,1092.475,1058.15,1103.2125,1152.2375,1177.575,1099.875,1131.8625,982.6125,1136.175,1099.075,1069.7125,1045.475,1063.8875
"402",1047.8,1162.55,926.75,978.86,976.38,871.42,983.18,959.34,1004.22,970.22,998.45,1115.82,1020.06,1127.87,986.88,1126.4,1025.95,939.02,1182.1,916.38,1010.45,900.68,922.85,972.36,1027.72,969.83,917.9,1000.87,1107.15,915.85,1032.51,1032.28,1142.13,1000.45,960.18,1110.77,972.55,1059.48,1062.25,896.56,972.38,1057.18,990.67,956.34,1002.09,1050.42,1075.77,998.05,1030.05,880.79,1034.35,997.25,967.9,943.65,962.08
"409",1170.08305084746,1285.42203389831,1049.44237288136,1101.59152542373,1105.33559322034,994.133898305085,1105.90847457627,1082.04406779661,1129.11355932203,1095.19661016949,1121.15762711864,1238.76610169492,1140.01694915254,1256.2,1115.83898305085,1250.9,1150.85423728814,1061.61694915254,1296.74576271186,1039.11186440678,1133.14406779661,1023.41016949153,1042.47796610169,1082.55762711864,1154.08983050847,1098.76440677966,1040.16271186441,1101.97118644068,1232.92033898305,1031.89322033898,1159.92542372881,1133.37627118644,1268.72033898305,1123.17627118644,1089.13728813559,1229.01186440678,1099.4593220339,1179.5593220339,1187.78983050847,1019.30169491525,1093.18644067797,1179.90847457627,1115.57796610169,1079.04406779661,1112.8,1171.80508474576,1198.50169491525,1124.97288135593,1152.76101694915,1003.52372881356,1157.09152542373,1124.58474576271,1092.99830508475,1069.88813559322,1081.90508474576
"411",2705.26111111112,2783.73888888888,2607.30555555556,2659.45,2614.98333333333,2551.98333333333,2649.26111111112,2639.91666666667,2655.57222222222,2650.78333333334,2664.51666666667,2767.17222222223,2700.65555555556,2763.16111111112,2602.03888888889,2783.27222222223,2677.32777777777,2603.28333333334,2799.21666666666,2596.96111111111,2690.98333333333,2581.26111111112,2603.41666666667,2655.95,2679.07222222222,2621.18333333334,2579.27222222223,2693.32777777777,2742.41666666667,2596.41666666667,2675.37222222222,2724.75,2763.28333333334,2681.02777777778,2611.56111111111,2791.36111111111,2623.91666666667,2740.07222222222,2705.11666666666,2577.15555555556,2652.96111111111,2737.76111111112,2642.05555555555,2636.91666666667,2683.07222222222,2697.07222222222,2756.36111111111,2649.43888888889,2710.61666666666,2561.37222222222,2714.95,2648.65,2619.27222222223,2595.03888888889,2642.67222222223
"419",2610.25555555556,2688.70740740741,2512.27777777778,2564.41111111111,2519.97777777778,2456.97407407407,2554.24074074074,2544.87777777778,2560.57037037037,2555.77777777778,2569.48888888889,2672.15185185185,2605.62222222222,2668.14814814815,2507.01851851852,2688.25925925926,2582.2962962963,2508.27777777778,2704.19259259259,2501.94074074074,2595.97777777778,2486.24074074074,2508.38888888889,2560.91111111111,2584.07037037037,2526.17407407407,2484.25925925926,2598.3037037037,2647.4,2501.4,2580.37037037037,2629.71851851852,2668.27777777778,2586.00740740741,2516.53703703704,2696.33703703704,2528.9,2645.05925925926,2610.1,2482.12222222222,2557.94074074074,2642.74074074074,2547.02962962963,2541.87777777778,2588.05925925926,2602.05925925926,2661.32962962963,2554.40740740741,2615.58148148148,2466.36666666667,2619.91111111111,2553.61481481481,2524.25925925926,2500.00555555556,2547.65185185185
"421",341.875,183.333333333333,483.866666666667,390.633333333333,325.066666666666,496.333333333333,416.366666666667,431.316666666666,359.616666666667,448.333333333333,384.666666666667,281.266666666667,401.333333333333,238.95,336.766666666667,262.691666666666,339.833333333333,447.3,170.8,455.966666666666,357.55,487.533333333334,513.333333333333,497.8,322.033333333334,342.3,461.616666666667,456.883333333333,251.333333333333,523.25,308.55,408.616666666667,202.9,422.433333333334,330.266666666667,304.841666666667,390.95,363.033333333334,296.633333333333,476.35,445.483333333333,338.533333333334,385.533333333334,430.733333333333,433.416666666667,325.466666666666,300.65,391.65,363.033333333334,521.191666666667,409.65,363.35,431.566666666666,409.133333333333,474.9
"422",124.944444444444,177.477777777778,265.477777777778,172.233333333333,66.3111111111111,270.322222222222,197.988888888889,212.922222222222,141.222222222222,229.944444444444,166.3,161.611111111111,255.455555555556,156.155555555556,68.3,177.644444444444,121.433333333333,217.022222222222,192.955555555556,237.577777777778,139.155555555556,269.144444444444,294.933333333333,304.955555555556,102.622222222222,91.6555555555556,231.333333333333,291.044444444444,137.044444444444,306.155555555556,85.5888888888889,283.166666666667,157.033333333333,204.044444444444,79.7166666666667,195.755555555556,144.911111111111,211.666666666667,106.355555555556,250.177777777778,250.677777777778,155.6,167.144444444444,209.377777777778,277.8,108.533333333333,150.122222222222,137.122222222222,144.622222222222,295.177777777778,191.266666666667,124.533333333334,201.311111111111,178.844444444444,282.155555555556
"423",358.76,200.18,500.76,407.48,331.24,513.2,433.26,448.18,376.48,465.2,401.56,298.16,426.76,258.18,333.38,281.76,356.68,464.16,215.68,472.86,374.4,504.4,530.18,523.2,338.88,353.1,478.48,482.28,268.18,541.42,325.4,434.04,219.78,439.3,341.08,323.08,407.82,382.1,313.48,493.22,470.9,357.26,402.4,447.58,458.86,342.36,317.52,408.5,379.88,538.06,426.54,380.2,448.46,425.98,500.32
"429",248.825531914894,168.056382978723,391.276595744681,298.506382978723,212.725531914894,400.625531914894,324.26170212766,339.189361702128,267.493617021277,356.221276595745,292.563829787234,213.651063829787,350.667021276596,191.355319148936,214.359574468085,217.097872340426,247.695744680851,350.446808510638,181.909574468085,363.374468085106,265.448936170213,394.948936170213,420.712765957447,427.151063829787,229.517021276596,237.397872340426,364.772340425532,401.644680851064,185.287234042553,431.968085106383,214.931914893617,364.91170212766,163.646808510638,330.317021276596,225.878723404255,246.012765957447,290.625531914894,295.959574468085,210.872340425532,380.429787234043,373.051063829787,257.742553191489,293.429787234043,338.589361702128,382.924468085106,232.414893617021,226.527659574468,288.459574468085,270.897872340426,425.474468085106,317.557446808511,264.970212765957,334.744680851064,312.287234042553,403.834042553192
"441",604.36,445.81,746.34,653.1,589.12,758.81,678.84,693.78,622.08,710.81,647.14,543.76,672.34,503.78,596.52,527.36,602.28,709.76,461.28,718.42,620.02,750.02,775.78,768.82,584.48,606.38,724.08,727.91,513.8,787.02,571.02,679.62,465.38,684.91,594.34,568.68,653.42,627.72,559.1,738.82,716.52,602.84,648.02,693.18,704.46,587.96,563.12,654.12,625.48,783.66,672.12,625.82,694.06,671.6,745.92
"451",553.5,574.066666666667,469.633333333333,484.533333333333,643.633333333333,505.333333333333,523.833333333333,477.733333333333,550.7,425.2,516.266666666667,552.4,448.933333333333,588.533333333333,658.033333333333,560.7,545.733333333333,502.2,560.966666666667,461.333333333333,516.133333333333,496.533333333333,459.433333333333,407.733333333333,560.933333333333,613.133333333333,515.133333333333,377.333333333333,600.733333333333,460.733333333333,573.433333333333,398.233333333333,584.633333333333,455.933333333333,642.433333333333,516.233333333333,560.933333333333,476.833333333333,585.433333333333,485.333333333333,405.033333333333,519.6,555.9,504.933333333333,402.733333333333,556.1,581.433333333333,586.433333333333,535.733333333333,530.2,489.833333333333,597.533333333333,532.133333333333,537.433333333333,418.433333333333
"452",449.84,483.5,358.17,380.87,540.02,369.9,420.22,374.07,447.04,321.54,412.64,453.51,345.29,496.21,554.43,461.8,442.06,398.54,484.03,357.72,412.46,373.19,328.8,274.3,457.26,509.47,411.47,273.67,501.83,308.47,469.79,296.67,492.32,352.27,538.81,417.37,457.27,375.26,481.77,381.7,301.37,418.04,452.24,401.25,299.06,452.44,477.79,482.77,432.06,351.45,386.17,493.87,428.47,433.79,303
"459",481.393939393939,496.781818181818,397.581818181818,412.454545454545,571.578787878788,432.366666666667,451.781818181818,405.645454545455,478.609090909091,353.112121212121,444.184848484848,467.118181818182,374.087878787879,510.612121212121,585.984848484848,473.042424242424,473.621212121212,430.109090909091,493.769696969697,389.281818181818,444.018181818182,424.042424242424,386.606060606061,334.854545454545,488.821212121212,541.036363636364,443.048484848485,305.236363636364,514.484848484848,384.184848484848,501.363636363636,326.148484848485,506.712121212121,383.836363636364,570.378787878788,430.993939393939,488.833333333333,399.039393939394,513.333333333333,413.266666666667,332.954545454545,442.878787878788,483.787878787879,432.815151515152,330.621212121212,484.009090909091,500.775757575758,514.336363636364,463.621212121212,449.624242424242,417.742424242424,525.454545454545,460.048484848485,465.366666666667,346.363636363636
"460",1306.87878787879,1374.24545454546,1243.60227272727,1295.74393939393,1205.51363636363,1188.29090909091,1249.36515151516,1276.2,1260.33939393939,1287.08787878788,1264.61212121212,1357.68333333333,1336.95151515151,1353.67045454545,1192.55454545454,1373.78939393939,1282.07121212122,1203.39393939393,1389.72121212122,1233.26363636363,1281.04924242424,1217.56212121213,1250.3090909091,1310.04242424243,1283.10757575757,1225.94242424242,1179.38030303031,1329.63333333334,1332.93939393939,1251.3090909091,1265.9,1361.04242424243,1353.80454545454,1317.33333333333,1185.66212121212,1389.61363636364,1228.67272727272,1376.36969696969,1295.63333333334,1203.13636363636,1289.26363636363,1337.67121212121,1246.8,1234.0303030303,1319.36969696969,1292.96666666666,1344.66060606061,1254.18939393939,1314.64848484849,1197.67878787878,1351.24393939393,1253.39545454545,1224.03181818181,1199.78636363636,1289.57272727272
"471",705.366666666667,815.066666666667,584.266666666667,636.466666666667,703.166666666667,528.966666666667,640.766666666667,616.866666666667,674.766666666667,632.7,655.966666666667,773.366666666667,664.066666666667,816.133333333333,713.666666666667,786.833333333333,697.566666666667,596.566666666667,815.6,573.966666666667,667.966666666667,558.266666666667,565.766666666667,581.966666666667,712.766666666667,696.566666666667,575.466666666667,592.4,786,546.3,725.366666666667,623.833333333333,823.866666666667,658,686.966666666667,748.966666666667,650.7,702.366666666667,737.3,554.166666666667,620.133333333333,714.766666666667,661.266666666667,613.866666666667,617.766666666667,707.966666666667,733.366666666667,676.2,687.566666666667,538.366666666667,691.966666666667,687.333333333333,641.133333333333,627.266666666667,607.866666666667
"472",539.735294117647,636.594117647059,417.447058823529,470.805882352941,541.829411764706,363.341176470588,475.135294117647,451.241176470588,509.135294117647,455.447058823529,490.370588235294,601.052941176471,484.758823529412,640.082352941176,552.329411764706,611.494117647059,531.964705882353,430.941176470588,637.147058823529,408.335294117647,502.352941176471,392.635294117647,385.223529411765,403.511764705882,547.170588235294,535.235294117647,409.835294117647,413.952941176471,621.941176470588,367.929411764706,559.723529411765,445.370588235294,645.076470588235,485.476470588235,525.629411764706,570.005882352941,485.070588235294,523.164705882353,571.676470588235,388.535294117647,440.617647058824,549.135294117647,495.635294117647,448.241176470588,439.329411764706,542.341176470588,567.723529411765,510.588235294118,521.964705882353,372.735294117647,519.4,521.705882352941,475.505882352941,461.635294117647,422.282352941176
"473",405.046153846154,452.823076923077,281.526923076923,336.107692307692,483.492307692307,275.076923076923,365.846153846154,327.453846153846,397.246153846154,274.723076923077,366.9,422.846153846154,292.353846153846,465.569230769231,496.7,431.123076923077,397.276923076923,338.376923076923,453.376923076923,302.023076923077,367.669230769231,294.557692307692,249.83076923077,213.561538461538,412.476923076923,448.253846153846,321.907692307692,222.330769230769,471.169230769231,225.723076923077,425.007692307692,258.269230769231,461.669230769231,305.453846153846,475.092307692308,386.707692307692,396.046153846154,336.846153846154,436.976923076923,303.023076923077,254.576923076923,384.169230769231,395.8,344.461538461538,248.476923076923,407.646153846154,433.007692307692,421.561538461538,387.276923076923,254.153846153846,339.369230769231,432.676923076923,371.707692307692,372.584615384615,239.415384615385
"479",525.471774193549,611.242741935484,404.300806451613,456.518548387097,560.401612903226,365.527419354839,469.783064516129,440.229838709677,502.473387096774,426.650806451613,480.037903225807,570.679838709677,454.76935483871,611.895967741935,571.779838709678,581.425,517.691129032258,430.007258064516,612.436290322581,403.686290322581,488.089516129032,391.775806451613,375.991129032258,376.915322580645,532.889516129032,536.992741935484,411.766935483871,387.958870967742,600.868548387097,357.120161290322,545.429032258065,420.64435483871,617.728225806452,455.991129032258,546.720161290322,542.108870967742,485.307258064516,495.586290322581,557.402419354839,390.012096774193,411.581451612903,521.333064516129,492.31935483871,443.542741935484,412.483064516129,528.086290322581,553.429032258065,510.818548387097,507.691129032258,366.054838709677,489.897580645161,521.921774193548,470.770161290323,461.837096774194,395.503225806452
"481",1380.06,1496.82,1258.96,1311.1,1377.83,1203.66,1315.44,1291.56,1349.46,1322.04,1330.66,1448.06,1345.8,1509.54,1388.34,1475.12,1372.26,1271.26,1497.36,1248.62,1342.66,1232.94,1242.46,1263.74,1387.46,1371.26,1250.14,1274.18,1460.68,1225.18,1400.02,1305.6,1505.64,1332.7,1361.62,1430.72,1325.38,1384.14,1411.96,1228.82,1301.88,1389.44,1335.92,1288.56,1299.54,1382.66,1408.02,1350.9,1362.26,1213.06,1366.6,1362,1315.82,1301.92,1289.6
"482",1226.4375,1272.9375,1114.7375,1157.5125,1256.525,1082.325,1184.775,1150.7125,1211.0875,1098.1375,1189.2375,1242.9375,1121.9125,1285.6625,1267.025,1251.2375,1218.6625,1151.825,1273.5125,1120.125,1189.0625,1111.625,1083.0625,1039.8375,1233.8875,1249.925,1128.825,1050.2875,1291.2875,1059.0875,1246.4125,1081.7125,1281.7875,1128.9125,1240.325,1206.825,1208.275,1160.2875,1258.3875,1107.525,1078.0125,1203.0375,1211.025,1161.825,1075.6625,1229.0375,1254.4125,1233.825,1208.6625,1076.925,1162.8125,1244.925,1189.125,1184.825,1065.7125
"483",1552.55,1598.06666666667,1403.65,1483.63333333333,1522.51666666667,1348.31666666667,1460.1,1436.25,1494.13333333333,1423.26666666667,1513.33333333333,1568.08333333333,1447.05,1610.81666666667,1533,1576.36666666667,1544.8,1415.93333333333,1598.63333333333,1393.31666666667,1515.18333333333,1377.6,1410.16666666667,1364.98333333333,1560,1515.93333333333,1394.81666666667,1375.45,1616.41666666667,1384.23333333333,1572.53333333333,1406.85,1606.91666666667,1454.05,1506.31666666667,1531.95,1470.08333333333,1485.41666666667,1584.51666666667,1373.5,1403.15,1528.16666666667,1480.6,1433.25,1400.81666666667,1555.15,1580.53333333333,1495.6,1534.8,1357.71666666667,1487.95,1506.7,1460.5,1446.6,1390.85
"484",1194.6,1308.49473684211,1073.51578947368,1125.64736842105,1190.55789473684,1018.20526315789,1129.97894736842,1106.11052631579,1164.00526315789,1133.70526315789,1145.23157894737,1262.60526315789,1157.46315789474,1321.21578947368,1201.05789473684,1286.8,1186.82631578947,1085.80526315789,1309.04210526316,1063.17894736842,1157.21578947368,1047.47894736842,1057.02631578947,1075.42105263158,1202.03157894737,1183.98421052632,1064.7,1085.84210526316,1278.12105263158,1039.73157894737,1215.98421052632,1117.24736842105,1317.32631578947,1147.24210526316,1174.35789473684,1242.37894736842,1142.9,1195.82631578947,1226.53684210526,1043.36315789474,1113.54210526316,1203.97894736842,1150.46315789474,1103.11052631579,1111.23157894737,1197.20526315789,1222.57368421053,1168.4,1176.82631578947,1027.6,1181.14736842105,1178.25263157895,1130.34736842105,1116.46842105263,1101.26315789474
"485",1790.65,1904.55,1669.55,1721.7,1774.55,1614.25,1726.05,1702.15,1760.05,1729.75,1741.25,1858.65,1753.5,1917.25,1785.05,1882.85,1782.85,1681.85,1905.1,1659.25,1753.25,1643.55,1653.1,1671.45,1798.1,1767.95,1660.75,1681.9,1871.3,1635.8,1810.65,1713.3,1913.35,1743.3,1758.35,1838.45,1736,1791.85,1822.6,1639.4,1709.6,1800.05,1746.5,1699.15,1707.25,1793.25,1818.65,1761.5,1772.85,1623.65,1777.2,1772.6,1726.4,1712.5,1697.35
"486",1320.99285714285,1390.84285714286,1184.27857142857,1252.04285714285,1305.50714285715,1131.32142857143,1241.76428571429,1219.46428571428,1275.27142857143,1216.05714285714,1274.27857142857,1359.90714285714,1239.8,1403.55714285714,1315.99285714285,1369.14285714286,1313.21428571428,1199.19285714286,1391.38571428571,1175.27857142857,1283.6,1160.6,1179.67857142857,1157.75714285714,1328.4,1298.92142857143,1177.82142857143,1168.18571428571,1394.71071428572,1161.56785714286,1340.95,1199.58571428571,1399.65714285714,1246.78571428571,1289.30714285714,1324.72857142857,1253.63928571429,1278.15714285714,1352.925,1156.47857142857,1195.89285714286,1311.32857142857,1263.07857142857,1215.45,1193.56428571429,1323.6,1348.95,1279.15,1303.21428571428,1138.60714285714,1280.69285714286,1290.26428571429,1242.69285714286,1230.18571428571,1183.60714285714
"487",1605.9,1719.8,1484.8,1536.9,1603.7,1429.5,1541.3,1517.4,1575.3,1545,1556.5,1673.9,1568.8,1732.5,1614.2,1698.1,1598.1,1497.1,1720.3,1474.5,1568.5,1458.8,1468.3,1486.7,1613.3,1597.1,1476,1497.1,1686.5,1451,1625.8,1528.5,1728.6,1558.5,1587.5,1653.7,1551.2,1607.1,1637.8,1454.7,1524.8,1615.3,1561.8,1514.4,1522.5,1608.5,1633.8,1576.7,1588.1,1438.9,1592.4,1587.8,1541.6,1527.8,1512.6
"488",1463.9,1577.5375,1342.8375,1394.95,1461.675,1287.525,1399.2625,1375.4375,1433.325,1402.775,1414.5375,1531.925,1426.5,1590.275,1472.1625,1555.85,1456.1375,1355.125,1578.1,1332.475,1426.525,1316.7625,1326.3375,1344.4875,1471.3375,1455.125,1334,1354.9,1544.5375,1309.0375,1483.85,1386.3,1586.3875,1420.3125,1445.475,1511.4125,1409.2375,1464.8875,1495.8375,1312.6625,1382.6,1473.2625,1419.75,1372.4375,1380.2875,1466.525,1491.85,1434.7375,1446.1375,1296.9,1454.2125,1445.85,1399.65,1385.75,1370.3125
"489",1389.41794871795,1495.2758974359,1266.70923076923,1320.51974358974,1362.86333333334,1211.39897435897,1323.16871794872,1299.30846153847,1353.6141025641,1316.09282051282,1340.90307692308,1451.90512820513,1346.39589743589,1495.09461538462,1373.36564102564,1470.17256410257,1377.76230769231,1278.94820512821,1498.80794871795,1256.36923076923,1352.08179487179,1240.66820512821,1254.56564102564,1272.56820512821,1389.21333333333,1356.29333333333,1257.76769230769,1283.37256410256,1463.30948717949,1238.45461538461,1399.50205128205,1314.78076923077,1496.51435897436,1337.18820512821,1346.66358974359,1432.83461538462,1327.63666666666,1385.00384615384,1416.69384615385,1236.55692307692,1301.61615384615,1396.02589743589,1340.07512820513,1296.30846153847,1305.50384615384,1391.91615384615,1417.43205128205,1353.14538461538,1371.69153846154,1220.78846153847,1371.09794871795,1360.64128205129,1319.28307692308,1302.46256410257,1289.93128205128
"491",1958.86,2037.34,1858.71,1910.86,1868.59,1803.38,1902.11,1891.3,1909.17,1902.19,1917.38,2020.76,1952.06,2016.76,1855.65,2036.86,1930.94,1856.88,2052.82,1848.37,1942.39,1832.66,1854.83,1907.36,1932.67,1874.77,1832.86,1944.75,1996.04,1847.85,1928.97,1976.15,2016.88,1932.45,1865.16,2042.76,1877.54,1991.47,1958.73,1828.56,1904.37,1989.16,1895.65,1888.3,1934.47,1950.66,2007.76,1903.04,1962.02,1812.77,1966.36,1902.25,1872.86,1848.64,1894.07
