"FAFZone","AdamsCounty","AlexanderCounty","BondCounty","BooneCounty","BrownCounty","BureauCounty","CalhounCounty","CarrollCounty","CassCounty","ChampaignCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","ColesCounty","CookCounty","CrawfordCounty","CumberlandCounty","DeKalbCounty","DeWittCounty","DouglasCounty","DuPageCounty","EdgarCounty","EdwardsCounty","EffinghamCounty","FayetteCounty","FordCounty","FranklinCounty","FultonCounty","GallatinCounty","GreeneCounty","GrundyCounty","HamiltonCounty","HancockCounty","HardinCounty","HendersonCounty","HenryCounty","IroquoisCounty","JacksonCounty","JasperCounty","JeffersonCounty","JerseyCounty","JoDaviessCounty","JohnsonCounty","KaneCounty","KankakeeCounty","KendallCounty","KnoxCounty","LakeCounty","LaSalleCounty","LawrenceCounty","LeeCounty","LivingstonCounty","LoganCounty","McDonoughCounty","McHenryCounty","McLeanCounty","MaconCounty","MacoupinCounty","MadisonCounty","MarionCounty","MarshallCounty","MasonCounty","MassacCounty","MenardCounty","MercerCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MoultrieCounty","OgleCounty","PeoriaCounty","PerryCounty","PiattCounty","PikeCounty","PopeCounty","PulaskiCounty","PutnamCounty","RandolphCounty","RichlandCounty","RockIslandCounty","StClairCounty","SalineCounty","SangamonCounty","SchuylerCounty","ScottCounty","ShelbyCounty","StarkCounty","StephensonCounty","TazewellCounty","UnionCounty","VermilionCounty","WabashCounty","WarrenCounty","WashingtonCounty","WayneCounty","WhiteCounty","WhitesideCounty","WillCounty","WilliamsonCounty","WinnebagoCounty","WoodfordCounty"
"109",979.2,933.4,867.8,876.1,947.9,886.6,941.5,933.7,918.8,790.1,872.6,773.1,843.8,886.6,813.8,804,795.4,796.9,856.5,831.5,791.8,819.6,782.3,845,819.1,843.8,825.2,905.9,926.5,874.6,940.8,837.9,866.2,961.9,900.7,970,930.1,796.4,938.3,806.8,884.2,925.2,961.5,920.8,841.6,821.6,838.8,925.8,849.7,857.2,813,888.3,840.5,860.1,932.8,860.1,847,839.5,904.3,906.9,859.8,895.2,886.6,904.8,902.8,965.9,934.9,879.4,912.1,832.5,894,889.2,924.1,816,953.3,919.8,936.4,882.6,950.7,828.5,943.1,920.2,880,881.7,941,929.7,845.9,930.3,919.8,873.8,938.4,766,835.2,955.1,913.6,864.5,846.9,920.1,805.8,922.4,889.2,876.3
"111",883.9,838.1,772.5,780.9,852.7,791.4,846.2,838.4,823.5,694.8,777.4,677.8,748.6,791.4,718.5,708.7,700.1,701.6,761.3,736.3,696.5,724.4,687,749.8,723.9,748.6,730,810.6,831.3,779.4,845.5,742.7,770.9,866.7,805.5,874.8,834.9,701.2,843,711.5,789,830,866.3,825.6,746.4,726.4,743.6,830.6,754.4,762,717.7,793.1,745.3,764.8,837.5,764.9,751.7,744.3,809.1,811.6,764.5,799.9,791.3,809.5,807.5,870.7,839.6,784.1,816.8,737.2,798.8,794,828.8,720.8,858,824.5,841.2,787.4,855.5,733.2,847.9,824.9,784.7,786.4,845.8,834.5,750.6,835,824.6,778.5,843.1,670.8,740,859.8,818.3,769.2,751.6,824.8,710.5,827.2,794,781
"121",1056.33333333333,787.783333333333,900.783333333333,1153.03333333333,1043.13333333333,1075.31666666667,971.383333333333,1164.68333333333,1016.96666666667,940.683333333333,937.733333333333,877.25,856.183333333333,884.816666666667,893.383333333333,1088.06666666667,840.783333333333,875.683333333333,1133.43333333333,991.666666666667,917.483333333333,1096.53333333333,886.45,807.183333333333,899.083333333333,898.133333333333,980.683333333333,813.833333333333,1048.38333333333,770.333333333333,970.383333333333,1031.41666666667,800.133333333333,1097.16666666667,794.683333333333,1107.78333333333,1122.13333333333,980.733333333333,814.783333333333,851.95,838.683333333333,951.016666666667,1213.73333333333,775.233333333333,1118.55,1009.76666666667,1063.33333333333,1095.71666666667,1126.6,1063.78333333333,820.683333333333,1089.01666666667,1008.23333333333,1009.95,1064.98333333333,1137.03333333333,995.883333333333,966.233333333333,944.616666666667,921.25,860.783333333333,1044.08333333333,1036.05,759.133333333333,1006.53333333333,1135.81666666667,898.583333333333,925.25,1007.28333333333,941.7,1116.23333333333,1059.08333333333,846.983333333333,944.483333333333,1015.13333333333,774.183333333333,790.783333333333,1059.91666666667,860.383333333333,830.333333333333,1143.23333333333,904.733333333333,783.833333333333,976.833333333333,1039.18333333333,991.183333333333,935.283333333333,1096.28333333333,1159.98333333333,1040.78333333333,792.766666666667,921.633333333333,797.433333333333,1094.98333333333,864.483333333333,826.683333333333,809.05,1122.18333333333,1082.68333333333,797.516666666667,1134.88333333333,1025.18333333333
"122",1287.51428571429,1018.92857142857,1131.92857142857,1384.95714285714,1274.28571428571,1306.48571428571,1202.52857142857,1395.82857142857,1248.12857142857,1171.82857142857,1168.91428571429,1108.42857142857,1087.32857142857,1115.98571428571,1124.52857142857,1320.02857142857,1071.92857142857,1106.82857142857,1365.38571428571,1222.82857142857,1148.62857142857,1328.45714285714,1117.62857142857,1038.35714285714,1130.22857142857,1129.3,1211.84285714286,1045.01428571429,1279.54285714286,1001.51428571429,1201.54285714286,1262.6,1031.31428571429,1328.32857142857,1025.82857142857,1338.94285714286,1353.28571428571,1211.88571428571,1045.92857142857,1083.12857142857,1069.85714285714,1182.17142857143,1444.9,1006.4,1350.5,1234.22857142857,1284.78571428571,1326.88571428571,1358.52857142857,1294.92857142857,1051.82857142857,1320.17142857143,1239.41428571429,1241.12857142857,1296.12857142857,1368.95714285714,1227.02857142857,1197.40714285715,1175.77142857143,1152.42857142857,1091.92857142857,1275.22857142857,1267.21428571429,990.328571428571,1237.7,1366.98571428571,1129.72857142857,1156.42857142857,1238.42857142857,1172.85714285714,1347.38571428571,1290.27142857143,1078.12857142857,1175.62857142857,1246.31428571429,1005.32857142857,1021.92857142857,1291.08571428571,1091.52857142857,1061.5,1374.38571428571,1135.88571428571,1015.01428571429,1208.01428571429,1270.34285714286,1222.32857142857,1166.42857142857,1327.42857142857,1384.57142857143,1271.92857142857,1023.92857142857,1152.8,1028.6,1326.12857142857,1095.65714285714,1057.82857142857,1040.21428571429,1353.32857142857,1314.62857142857,1028.67142857143,1360.57142857143,1256.32857142857
"123",1129.95714285714,861.385714285714,974.385714285714,1227.4,1116.7,1148.9,1044.98571428571,1238.28571428571,1090.57142857143,1014.28571428571,1011.34285714286,950.871428571429,929.785714285714,958.4,966.985714285714,1162.47142857143,914.385714285714,949.285714285714,1207.8,1065.25,991.071428571429,1170.9,960.071428571429,880.785714285714,972.685714285714,971.757142857143,1054.28571428571,887.471428571429,1121.98571428571,843.971428571429,1043.98571428571,1105.01428571429,873.771428571428,1170.78571428571,868.285714285714,1181.38571428571,1195.7,1054.31428571429,888.385714285714,925.571428571429,912.285714285714,1024.6,1287.32857142857,848.842857142857,1192.91428571429,1076.68571428571,1127.2,1169.3,1200.98571428571,1137.38571428571,894.285714285714,1162.6,1081.85714285714,1083.57142857143,1138.58571428571,1211.4,1069.48571428571,1039.83571428572,1018.2,994.871428571429,934.385714285714,1117.68571428571,1109.67142857143,832.771428571428,1080.14285714286,1209.4,972.185714285714,998.871428571429,1080.88571428571,1015.28571428571,1189.81428571429,1132.68571428571,920.585714285714,1018.08571428571,1088.77142857143,847.771428571428,864.385714285714,1133.5,933.985714285714,903.914285714286,1216.81428571429,978.3,857.471428571429,1050.45714285714,1112.78571428571,1064.78571428571,1008.88571428571,1169.88571428571,1227,1114.38571428571,866.385714285714,995.228571428572,871.028571428571,1168.58571428571,938.085714285714,900.285714285714,882.671428571429,1195.78571428571,1157.07142857143,871.1,1203,1098.78571428571
"124",1153.5,884.925,997.925,1250.95,1140.3,1172.5,1068.5,1261.8,1114.1,1037.8,1034.9,974.4,953.3,982,990.5,1186,937.9,972.8,1231.4,1088.8375,1014.6,1194.45,983.6,904.325,996.2,995.3,1077.85,911,1145.55,867.5,1067.55,1128.6,897.3,1194.3,891.825,1204.95,1219.3,1077.9,911.9,949.1,935.825,1048.15,1310.9,872.4,1216.5,1100.2,1150.8,1192.9,1224.5,1160.9,917.8,1186.15,1105.4,1107.1,1162.1,1234.95,1093,1063.4,1041.8,1018.4,957.925,1141.225,1133.2,856.3,1103.7,1233,995.7,1022.4,1104.4,1038.85,1213.4,1156.25,944.125,1041.6,1112.3,871.3,887.95,1157.075,957.5,927.5,1240.4,1001.9,881,1074,1136.35,1088.3,1032.425,1193.425,1250.55,1137.925,889.9,1018.8,894.6,1192.1,961.625,923.8,906.2,1219.325,1180.6,894.675,1226.55,1122.3
"129",1037.17325581395,778.736046511628,893.094186046512,1146.11279069767,1034.21976744186,1067.61976744186,962.854651162791,1156.98953488372,1009.28023255814,932.989534883721,930.056976744186,869.563953488372,848.489534883721,877.119767441861,885.689534883721,1081.16395348837,833.094186046512,867.989534883721,1126.52674418605,983.974418604651,909.780232558139,1089.61279069767,878.763953488372,799.505813953489,891.396511627907,890.45465116279,973.009302325582,806.152325581395,1040.70697674418,762.652325581395,962.706976744186,1023.73604651163,792.466279069768,1078.0011627907,786.994186046511,1100.10930232558,1114.44069767442,973.040697674418,807.089534883721,844.266279069768,831.005813953489,943.312790697674,1206.0523255814,767.556976744186,1111.63604651163,995.391860465116,1045.94069767442,1088.02674418605,1119.69651162791,1056.09418604651,812.989534883721,1081.31511627907,1000.55697674419,1002.26627906977,1057.29186046511,1130.11279069767,988.196511627906,958.554651162791,936.922093023255,913.561627906977,853.094186046512,1036.39651162791,1028.36860465116,751.466279069768,998.854651162791,1128.11976744186,889.594186046512,917.561627906977,999.594186046512,934.010465116279,1108.53837209302,1051.41162790697,839.296511627907,936.791860465117,997.68488372093,766.487209302325,781.741860465116,1052.22441860465,852.280232558139,822.636046511627,1135.53837209302,897.040697674418,776.152325581395,969.152325581395,1031.50697674419,983.487209302325,927.594186046512,1088.59418604651,1145.71279069768,1033.09418604651,785.077906976745,913.95,789.747674418604,1087.28953488372,856.805813953488,818.989534883721,801.366279069767,1114.49418604651,1075.78255813954,789.812790697674,1121.71279069768,1017.48720930233
"131",722.658974358975,454.102564102564,567.101282051282,819.521794871795,709.430769230769,741.623076923077,637.688461538462,830.991025641026,683.275641025641,606.991025641026,604.058974358975,543.564102564103,522.491025641026,551.123076923077,559.688461538462,754.573076923077,507.087179487179,541.991025641026,799.932051282051,657.980769230769,583.775641025641,763.021794871795,552.766666666667,473.515384615385,565.40641025641,564.461538461539,647.015384615385,480.15641025641,714.715384615384,436.658974358975,636.715384615384,697.733333333333,466.469230769231,763.476923076923,461.003846153846,774.107692307693,788.430769230769,647.035897435897,481.089743589744,518.266666666667,505.015384615385,617.323076923077,880.053846153846,441.558974358975,785.037179487179,669.934615384615,719.930769230769,762.030769230769,793.105128205128,730.084615384616,486.991025641025,755.323076923077,674.558974358975,676.266666666667,731.291025641025,803.521794871795,662.203846153846,632.556410256411,610.930769230769,587.564102564103,527.101282051282,710.403846153846,702.366666666667,425.469230769231,672.85641025641,802.123076923077,564.883333333333,591.564102564103,673.584615384616,608.017948717949,782.535897435897,725.420512820513,513.298717948718,610.791025641025,681.471794871795,440.475641025641,457.110256410257,726.230769230769,526.687179487179,496.633333333334,809.535897435897,571.035897435897,450.158974358975,643.158974358975,705.515384615385,657.476923076923,601.601282051282,762.601282051282,819.723076923077,707.101282051282,459.074358974359,587.942307692308,463.75,761.291025641025,530.812820512821,492.991025641025,475.364102564102,788.502564102564,749.179487179487,463.823076923077,796.085897435898,691.476923076923
"132",939.366666666667,670.766666666667,783.766666666667,1029.83333333333,926.15,958.333333333333,854.366666666667,1047.66666666667,899.966666666667,823.666666666667,820.75,760.266666666667,739.166666666667,767.833333333333,776.366666666667,964.883333333333,723.766666666667,758.666666666667,1010.26666666667,874.683333333334,800.466666666667,973.333333333333,769.466666666667,690.183333333333,782.066666666667,781.166666666667,863.683333333333,696.866666666667,931.383333333333,653.366666666667,853.383333333333,914.45,683.166666666667,980.166666666667,677.666666666667,990.783333333333,1005.15,869.333333333333,697.766666666667,734.966666666667,721.683333333333,834.016666666667,1096.06666666667,658.25,995.383333333333,891.8,948.433333333333,978.716666666667,1003.4,946.766666666667,703.666666666667,972.016666666667,891.25,892.966666666667,947.966666666667,1013.83333333333,878.866666666667,849.25,827.65,804.266666666667,743.766666666667,927.066666666667,919.066666666667,642.166666666667,889.55,1018.81666666667,781.566666666667,808.266666666667,890.266666666667,824.7,999.25,942.1,729.966666666667,827.466666666667,898.166666666667,657.166666666667,673.783333333333,942.933333333333,743.366666666667,713.35,1026.25,787.75,666.866666666667,859.866666666667,922.183333333333,874.166666666667,818.266666666667,979.266666666667,1041.91666666667,923.766666666667,675.766666666667,804.65,680.45,977.966666666667,747.483333333333,709.666666666667,692.066666666667,1005.16666666667,959.483333333333,680.516666666667,1015.71666666667,908.166666666667
"139",831.143421052632,566.884649122807,679.884649122807,926.710087719298,822.223245614035,855.96403508772,750.474122807017,943.994736842106,796.06447368421,721.252631578948,716.850438596492,656.359649122807,635.275877192983,663.912719298246,672.474122807017,861.762719298245,619.874122807018,654.775877192983,907.115789473684,771.267105263158,696.56447368421,870.210087719298,665.556140350877,586.294298245614,678.18245614035,677.252192982457,761.344736842105,592.949561403509,827.492543859649,549.449561403509,749.493421052631,811.720614035088,579.257894736842,871.958333333333,573.785087719298,887.271491228071,901.542543859649,760.899122807018,593.875,631.056140350877,617.794298245614,730.112719298246,990.970614035088,554.351315789474,892.228070175439,784.382456140351,838.267543859649,875.131140350878,900.285964912281,844.162280701755,599.775877192983,869.664035087719,788.548684210527,789.05701754386,844.074122807018,910.710087719298,776.534649122807,745.345614035087,723.715350877193,700.359649122807,639.884649122807,824.734649122807,815.158771929825,538.257456140351,785.649561403508,915.231140350877,677.67149122807,704.359649122807,786.373245614035,720.801754385965,896.867105263158,838.524561403509,626.085964912281,724.619736842106,791.748245614035,553.264473684211,569.896052631579,840.565789473684,639.474561403508,609.424122807018,922.64254385965,683.825,562.949561403509,755.948684210527,818.292543859649,770.264473684211,714.384649122807,875.703947368421,934.582456140351,820.004824561403,571.863596491228,702.304385964912,576.536403508772,874.43201754386,643.591666666666,605.775877192983,588.158771929825,902.769736842105,856.368421052632,576.611842105264,909.54298245614,805.814912280701
"151",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"159",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160",1498.90340909091,1718.03977272728,1635.45340909091,1587.18295454546,1530.69886363636,1551.24431818182,1548.06022727273,1529.53522727273,1558.64431818182,1674.68977272727,1612.12840909091,1726.75795454546,1702.35340909091,1644.79659090909,1708.42159090909,1630.73977272728,1731.53522727273,1704.12840909091,1578.84431818182,1652.14431818182,1659.08977272727,1617.62613636363,1694.85568181818,1731.97613636364,1685.20568181818,1661.51931818182,1671.21931818182,1695.56022727273,1577.07613636363,1743.10340909091,1557.11704545454,1611.13977272727,1701.82840909091,1471.93636363637,1759.68522727273,1514.93977272727,1520.33522727272,1672.9625,1680.51931818182,1710.35113636364,1672.19886363636,1566.21022727272,1516.62613636363,1732.03977272728,1597.73977272728,1654.33522727272,1603.43522727273,1541.49431818182,1629.64886363636,1582.49659090909,1748.33977272727,1556.55340909091,1630.6125,1602.95113636363,1504.86704545454,1610.40568181818,1630.49886363637,1617.21931818182,1594.49659090909,1603.53295454545,1668.68522727273,1584.89886363636,1607.29204545455,1755.66704545455,1592.7375,1515.74431818182,1611.16704545455,1626.22159090909,1546.0875,1649.65227272727,1560.7875,1577.03295454545,1670.20568181818,1642.34659090909,1507.99659090909,1755.43636363637,1738.27386363636,1572.59204545455,1644.20568181818,1728.95113636363,1491.15113636364,1617.03295454545,1724.56022727273,1584.18977272727,1547.53977272728,1535.61477272728,1641.57840909091,1556.4375,1561.50113636363,1597.88068181818,1721.36022727273,1705.45568181818,1748.80795454546,1535.39886363636,1646.67613636364,1704.74659090909,1729.22840909091,1530.89886363636,1622.83409090909,1712.09886363636,1585.76022727272,1602.98409090909
"181",307.66,374.58,259.48,135.68,267.24,145.88,306.32,193.28,242.44,132.38,207.48,171.98,235.5,278.28,181.38,68.2,194.34,195.9,116.1,149.98,157.38,79.2,147.28,258.14,210.78,235.5,103.28,297.28,218.3,307.16,269.24,93.56,303.52,279.06,333.26,248,189.36,79.28,329.62,212.26,273.88,288.94,221.1,333.78,101.2,62.14,98.66,210.34,109.28,116.48,211.44,147.9,105.38,172.48,248.72,119.68,138.74,174.39,257.42,287.54,251.48,143.06,198.92,357.38,210.82,228.12,321.3,244.34,240.62,186.84,153.6,171.52,315.48,150.88,281.76,357.18,355.18,137.88,337.04,233.96,202.38,306.54,326.28,210.14,242.5,258.24,205.98,173.76,179.4,176.1,342.04,120.96,237.26,233.1,295.38,260.68,280.14,179.68,65.38,313.78,148.8,143.08
"182",331.005555555556,328.230555555556,219.019444444444,280.183333333333,299.75,278.516666666667,293.016666666667,337.888888888889,270.6,143.261111111111,218.205555555556,124.291666666667,186.197222222222,232.827777777778,161.022222222222,215.222222222222,138.780555555556,148.113888888889,260.583333333333,184.677777777778,144.355555555556,223.683333333333,127.2,189.927777777778,170.341666666667,195.080555555556,180.027777777778,250.936111111111,279.677777777778,233.644444444444,289.177777777778,219.038888888889,225.188888888889,315.094444444444,259.727777777778,323.177777777778,305.405555555556,151.144444444444,283.302777777778,153.891666666667,227.927777777778,276.611111111111,365.605555555556,280.252777777778,245.683333333333,173.95,242.883333333333,279,253.755555555556,260.383333333333,146.566666666667,289.855555555556,195.866666666667,213.25,285.961111111111,264.183333333333,200.166666666667,190.122222222222,254.477777777778,258.091666666667,205.963888888889,248.366666666667,239.744444444444,303.536111111111,254.583333333333,319.1,285.269444444444,229.622222222222,263.916666666667,180.188888888889,299.044444444444,242.394444444444,269.130555555556,169.177777777778,305.1,287.280555555556,308.830555555556,264.2,295.775,163.941666666667,326.5,270.336111111111,238.966666666667,233.483333333333,292.827777777778,281.561111111111,196.177777777778,279.566666666667,323.877777777778,226.966666666667,295.708333333333,119.216666666667,172.372222222222,308.266666666667,251.230555555556,207.219444444444,205.888888888889,322.511111111111,209.844444444444,267.455555555556,293.283333333333,229.455555555556
"183",418.7,446.875,331.7625,247.225,383.65,257.725,404.875,304.8,358.625,230.1875,314.825,237.0125,307.8,350.6,277.7375,175.3625,259.35,260.85,227.625,253.275,250.7,190.725,235.9375,316.6,283.1,307.8125,200.0625,369.5625,321.95,360.8,380.275,209.025,352.3125,384.65,386.875,357.95,301.225,167.1625,401.925,270.7125,346.1875,388.3125,332.65,406.0375,212.7375,177.575,209.9375,320.5625,220.825,228.325,276.95,259.4375,211.45,278.4,354.6875,231.225,240.95,281.71875,361.8375,370.8125,323.7625,257.3,304.8875,429.65,321.8875,342.825,398.875,343.3125,351.65,294.175,265.1375,279.4,387.7625,258.2125,392.8,429.4375,427.45,253.7375,414.4,292.4125,314.2375,384.125,366.1,321.175,349.825,369.275,309.875,292.55,290.925,279.7375,414.3375,206.6875,302.8,343.0375,367.675,332.975,333.025,291.225,176.8625,386.1,260.325,253.2875
"189",339.410655737705,316.146721311475,230.890983606557,289.072131147541,308.877868852459,280.490163934426,300.497540983607,340.249180327869,281.058196721312,168.536065573771,221.681967213114,147.730327868852,188.977868852459,237.230327868852,174.576229508197,222.068852459016,148.215573770492,167.715573770492,269.313114754098,205.629508196721,167.318852459017,232.062295081967,144.576229508197,183.422131147541,184.402459016393,209.920491803279,190.003278688524,241.122131147541,293.731147540984,222.009836065574,286.955737704918,225.509016393443,217.84262295082,337.113114754098,248.103278688525,337.598360655738,312.547540983607,167.379508196721,273.346721311475,164.217213114754,218.90737704918,282.774590163934,373.522950819672,262.648360655738,253.650819672131,184.904918032787,245.334426229508,294.132786885246,262.137704918033,260.291803278689,150.208196721311,290.027868852459,206.805737704918,226.295081967213,307.413114754098,272.56393442623,214.265573770492,199.698360655738,260.588524590164,265.900819672131,210.179508196721,252.932786885246,261.381967213115,287.361475409836,261.384426229508,330.359016393443,285.376229508197,237.720491803279,274.294262295082,193.220491803279,302.501639344262,257.167213114754,259.482786885246,186.424590163934,310.010655737705,271.984426229508,297.645081967213,269.144262295082,285.846721311475,167.897540983607,331.040983606557,268.697540983607,229.916393442623,243.856557377049,298.258196721311,286.40737704918,203.647540983607,286.154098360656,331.795081967213,245.32131147541,284.535245901639,146.56393442623,170.316393442623,322.683606557377,244.061475409836,200.754918032787,195.827868852459,322.45737704918,217.972131147541,256.277868852459,302.662295081967,238.67131147541
"190",255.394444444445,506.434848484848,418.121717171717,304.072727272727,280.688888888889,270.335858585858,328.513131313132,241.084848484848,306.790909090909,380.838888888889,381.899494949495,467.860101010101,478.524242424243,435.55606060606,431.312626262627,355.249494949495,487.608080808081,446.719696969697,307.402525252525,357.44898989899,405.824747474747,345.969696969697,446.543434343435,507.136868686869,454.851515151516,436.332828282828,377.603535353536,488.619696969697,275.070707070707,530.969191919191,334.104545454545,333.028787878788,494.893939393939,227.313636363637,552.737878787879,216.997474747474,239.006565656565,389.04292929293,477.154545454545,466.423737373737,465.24595959596,345.063636363637,224.75303030303,525.102525252526,326.108080808081,381.594444444444,331.2,249.303535353535,348.301515151516,304.401515151515,504.519696969697,276.841414141414,346.931818181818,334.946464646465,257.313131313132,328.537373737374,337.106565656566,374.267676767677,391.012626262626,390.002020202021,455.279292929293,300.564141414141,304.216666666666,548.719696969697,321.985353535354,230.431818181818,399.216666666666,398.74393939394,321.592424242424,404.429292929293,277.694949494949,284.830808080808,463.258585858585,390.742929292929,288.906565656565,548.505555555555,525.612626262626,291.702525252526,431.266666666667,487.548989898989,211.252525252526,403.745454545454,517.619696969697,356.823737373738,284.169696969697,312.841414141414,408.15,271.377272727272,260.937373737374,302.54595959596,506.316666666667,411.60505050505,523.970202020202,234.406565656566,439.728787878788,494.522727272727,515.623737373737,243.65101010101,351.284343434343,505.147979797979,294.227272727273,310.793434343435
"201",270.766666666667,418.822222222223,336.255555555555,520.733333333333,299.644444444444,460.033333333333,300.511111111111,458.211111111111,320.733333333333,427.888888888889,366.533333333334,434.355555555555,403.144444444445,345.572222222222,421.166666666667,539.344444444444,433.788888888889,410.666666666667,498.677777777778,390.722222222222,425.333333333333,534.133333333333,452.555555555556,432.766666666667,385.988888888889,362.3,448.911111111111,396.355555555555,355.6,443.888888888889,312.822222222223,481.833333333333,402.611111111111,302.288888888889,460.466666666666,328.422222222222,429.122222222222,481.422222222222,381.3,412.611111111111,372.977777777778,312.211111111111,450.344444444444,432.822222222223,521.744444444444,500.188888888889,513.433333333333,384.488888888889,564.322222222222,494.1,450.566666666666,467.733333333333,449.511111111111,372.355555555556,326.211111111111,545.188888888889,412.2,379.338888888889,342.733333333333,304.311111111111,369.466666666666,446.5,360.588888888889,456.455555555556,360.744444444444,424.533333333333,311.955555555556,348.466666666666,307.011111111111,412.211111111111,478.733333333333,390.711111111111,370.988888888889,407.5,269.022222222222,456.233333333333,434.244444444445,481.4,344.988888888889,430.3,399.944444444444,317.811111111111,425.355555555555,339.033333333333,315.411111111111,291.677777777777,390.411111111111,442.066666666667,492.322222222222,403.2,422.155555555556,458.633333333333,449.588888888889,356.211111111111,347.455555555556,405.544444444444,430.022222222222,439.711111111111,519.233333333333,412.872222222222,520.022222222222,430.766666666667
"202",454.316666666667,552.083333333333,498.466666666667,700.516666666667,476.9,639.816666666667,473.366666666667,637.966666666667,497.016666666667,604.166666666667,541.116666666667,596.583333333333,560.666666666667,503.016666666667,583.383333333333,708.816666666667,596.016666666667,572.883333333333,678.433333333333,567.016666666667,600.833333333333,704.316666666667,621.316666666667,590.866666666667,548.216666666667,524.516666666667,625.183333333333,554.466666666667,533.183333333333,602.016666666667,486.616666666667,658.116666666667,560.716666666667,482.033333333333,611.033333333333,508.216666666667,608.9,657.716666666667,537.716666666667,574.816666666667,531.116666666667,479.916666666667,630.116666666667,581.7,701.516666666667,676.466666666667,680.316666666667,564.25,744.116666666667,673.866666666667,606.516666666667,647.516666666667,625.816666666667,548.616666666667,505.966666666667,724.95,588.466666666667,555.616666666667,510.716666666667,466.533333333333,527.016666666667,634.466666666667,539.25,603.483333333333,537.016666666667,604.316666666667,468.366666666667,513.933333333333,483.3,587.4,658.516666666667,568.316666666667,526.35,583.8,444.316666666667,604.083333333333,546.383333333333,661.166666666667,501.416666666667,586.183333333333,579.716666666667,474.233333333333,583.466666666667,515.316666666667,493,465.616666666667,558.766666666667,592.9,672.116666666667,579.466666666667,571.566666666667,634.916666666667,607.716666666667,535.966666666667,505.566666666667,563.65,588.133333333333,619.466666666667,685.65,571.016666666667,699.816666666667,607.033333333333
"209",478.741666666667,616.373888888888,542.542777777777,718.108888888889,508.678333333334,657.273333333334,510.465,655.880555555555,531.466111111112,638.148333333334,576.510555555555,640.650555555555,607.609444444445,549.990555555555,627.452777777778,736.310555555556,640.090555555556,616.952777777778,696.049444444444,601.111111111111,635.777222222222,732.878333333334,661.484999999999,637.589444444445,592.283888888888,568.599444444445,659.291666666667,601.177222222223,565.792777777777,648.719444444444,521.987222222222,689.846111111111,607.453888888889,511.792777777777,661.272777777777,540.620555555555,626.812777777777,691.688333333334,585.116111111112,618.917222222223,577.81,519.331666666666,648.042777777777,632.736111111111,718.740555555555,711.841666666666,713.226111111112,600.452777777778,761.059444444444,689.480555555555,654.088333333333,665.390555555555,661.162777777777,582.751666666667,535.287222222222,742.558333333334,622.578333333333,588.77,549.666666666667,510.845,573.941666666666,663.392777777777,574.017222222222,655.096111111111,571.391666666666,620.873333333333,515.758333333333,556.067222222222,517.517222222222,621.812777777777,676.527222222222,610.688333333334,574.160555555555,617.889444444445,479.527222222222,655.589444444445,626.448333333333,677.287222222222,548.800555555556,633.793888888888,597.632777777778,521.628333333334,630.176111111111,549.453888888889,524.569444444445,500.891666666667,596.460555555556,647.849444444445,690.012777777778,615.355,621.165,668.907222222223,654.430555555555,568.301666666667,552.291666666667,610.369444444445,634.851666666666,637.380555555555,716.210555555556,617.709444444444,717.400555555555,642.558333333334
"211",451.1125,353.625,329.175,399.75,419.8875,398.375,402.9375,457.3125,390.7125,262.0125,344.5875,237.6125,293.8625,334.525,278.3125,334.8125,252.975,261.4125,380.1625,303.4375,256.3375,343.25,246.8125,245.5875,283.6875,308.4125,303.7375,306.4875,398.4375,275.2375,408.2,338.2875,266.75,433.8375,301.3125,441.9375,424.1875,270.9875,338.85,268.25,284.7875,385.6875,485.2125,312.0875,365.2875,293.8125,362.4875,397.7625,373.3375,380.875,220.075,412.075,315.1125,332.0125,404.7125,383.75,318.9375,311.475,366.625,364.45,309.7875,367.1125,358.5125,324.975,374.7125,437.875,372.7875,343.9125,384.0125,297.0125,417.6875,361.1625,324.6625,287.9375,425.2125,307.325,360.9375,382.975,351.35,253.3875,445.2875,354.425,280.55,353.6125,412.9375,401.7125,310.4375,398.3375,443.45,345.7375,349.7125,238,235.85,427.0125,314.1875,265.0625,247.45,443.7375,329.4125,323.025,412.8375,348.2125
