"FAFZone","AdairCounty","AllenCounty","AndersonCounty","BallardCounty","BarrenCounty","BathCounty","BellCounty","BooneCounty","BourbonCounty","BoydCounty","BoyleCounty","BrackenCounty","BreathittCounty","BreckinridgeCounty","BullittCounty","ButlerCounty","CaldwellCounty","CallowayCounty","CampbellCounty","CarlisleCounty","CarrollCounty","CarterCounty","CaseyCounty","ChristianCounty","ClarkCounty","ClayCounty","ClintonCounty","CrittendenCounty","CumberlandCounty","DaviessCounty","EdmonsonCounty","ElliottCounty","EstillCounty","FayetteCounty","FlemingCounty","FloydCounty","FranklinCounty","FultonCounty","GallatinCounty","GarrardCounty","GrantCounty","GravesCounty","GraysonCounty","GreenCounty","GreenupCounty","HancockCounty","HardinCounty","HarlanCounty","HarrisonCounty","HartCounty","HendersonCounty","HenryCounty","HickmanCounty","HopkinsCounty","JacksonCounty","JeffersonCounty","JessamineCounty","JohnsonCounty","KentonCounty","KnottCounty","KnoxCounty","LarueCounty","LaurelCounty","LawrenceCounty","LeeCounty","LeslieCounty","LetcherCounty","LewisCounty","LincolnCounty","LivingstonCounty","LoganCounty","LyonCounty","McCrackenCounty","McCrearyCounty","McLeanCounty","MadisonCounty","MagoffinCounty","MarionCounty","MarshallCounty","MartinCounty","MasonCounty","MeadeCounty","MenifeeCounty","MercerCounty","MetcalfeCounty","MonroeCounty","MontgomeryCounty","MorganCounty","MuhlenbergCounty","NelsonCounty","NicholasCounty","OhioCounty","OldhamCounty","OwenCounty","OwsleyCounty","PendletonCounty","PerryCounty","PikeCounty","PowellCounty","PulaskiCounty","RobertsonCounty","RockcastleCounty","RowanCounty","RussellCounty","ScottCounty","ShelbyCounty","SimpsonCounty","SpencerCounty","TaylorCounty","ToddCounty","TriggCounty","TrimbleCounty","UnionCounty","WarrenCounty","WashingtonCounty","WayneCounty","WebsterCounty","WhitleyCounty","WolfeCounty","WoodfordCounty"
"342",753.014285714286,812.314285714286,684.4,929.657142857143,787.6,608.128571428571,631.742857142857,615.392857142857,639.6,550.814285714286,694.985714285714,637.635714285714,639.8,772.921428571429,724.792857142857,799.242857142857,864.257142857143,913.014285714286,612.792857142857,935.3,654.407142857143,565.014285714286,715.9,860.4,635.4,665.085714285714,750.885714285714,882.457142857143,773.3,808.792857142857,787.385714285714,577.8,650.242857142857,655.4,613.9,612.242857142857,676.1,953.285714285714,637.764285714286,680.628571428571,636.542857142857,918.785714285714,769.585714285714,751.171428571429,558.957142857143,780.242857142857,743.414285714286,613.6,656.785714285714,766.257142857143,828.821428571428,672.364285714286,955.257142857143,847.385714285714,693.685714285714,702.592857142857,667.271428571428,589.7,614.978571428572,614.4,655.5,742.814285714286,678.7,567.114285714286,652.657142857143,642.585714285714,591.8,590.185714285714,693.814285714286,894.385714285714,834.485714285714,875.5,908.385714285714,713.128571428571,838.942857142857,662.314285714286,605.714285714286,720.2,896.657142857143,570.9,613.742857142857,746.421428571429,627.485714285714,690.571428571429,774.057142857143,798.214285714286,624.871428571429,600.1,820.628571428571,713.942857142857,640.971428571429,802.785714285714,680.264285714286,655.978571428572,672.2,637.478571428572,620.057142857143,581.6,641.5,709.928571428571,636.2,682.814285714286,595.014285714286,741.871428571429,666.457142857143,694.385714285714,825.285714285714,708.942857142857,737.614285714286,851.285714285714,883.2,674.364285714286,857.192857142857,804.8,705.571428571429,738.6,862.842857142857,707.1,620.914285714286,668.885714285714
"350",1369.55757575758,1302.37727272727,1376.85757575758,1132.77727272727,1330.16515151516,1436.37878787879,1487.00151515151,1408.81666666666,1408.9,1504.46969696969,1401.37727272727,1448.73484848485,1479.69848484848,1303.38030303031,1343.92272727272,1268.2196969697,1194.05757575758,1192.4303030303,1421.40757575758,1133.18939393939,1367.70757575757,1480.05606060606,1401.10303030303,1220.42121212121,1410.85757575757,1461.85909090909,1372.1196969697,1197.68787878788,1366.8303030303,1272.44696969697,1328.12272727273,1495.16666666666,1439.54090909091,1398.48636363637,1456.03333333334,1514.27424242425,1371.94242424242,1152.16515151516,1383.40151515152,1413.71363636364,1414.14393939394,1175.50151515151,1282.86818181818,1364.45909090909,1509.46666666666,1281.35757575757,1316.17272727273,1519.58939393939,1417.8696969697,1341.89848484848,1241.00909090909,1363.64393939394,1168.61666666666,1218.36363636364,1452.58484848485,1329.71060606061,1405.24393939394,1504.86363636364,1413.50606060606,1511.6393939394,1463.57878787879,1331.24848484849,1439.0696969697,1533.06666666667,1461.46212121213,1489.2606060606,1525.99393939394,1491.20757575757,1417.82272727272,1179.0106060606,1265.94848484848,1181.92727272727,1146.32727272727,1419.45909090909,1271.88636363636,1423.85909090909,1486.25757575758,1385.06515151515,1168.86818181818,1531.82272727272,1450.69393939394,1318.34545454545,1448.51818181818,1389.76212121212,1347.78333333334,1327.06515151516,1428.10606060606,1477.69090909091,1238.04545454545,1359.89545454545,1425.76666666667,1260.43939393939,1339.93787878788,1395.31363636363,1477.94090909091,1431.0393939394,1494.0393939394,1543.67727272728,1432.9606060606,1407.77121212122,1437.27575757576,1429.58484848485,1453.97272727273,1385.59848484848,1390.62121212121,1353.46666666666,1284.15606060606,1350.45151515151,1376.45454545455,1236.13484848484,1228.86818181818,1365.64393939394,1225.06666666667,1301.89848484848,1380.3196969697,1395.75606060606,1223.60151515151,1438.72121212121,1456.8696969697,1379.43484848485
"361",902.05,932.03,817.31,1049.35,907.33,786.68,838.13,730.91,791.88,729.96,843.62,757.35,818.35,881.08,832.83,918.94,983.94,1032.73,728.29,1055.03,769.93,743.59,860.25,980.13,806.12,868.72,917.89,1002.17,934.08,924.32,907.09,756.37,821.6,796.61,750.16,798.04,796.62,1073.02,753.25,835.81,752.03,1038.48,889.29,891.54,718.725,895.73,861.55,820.01,776.43,885.94,944.33,787.85,1074.95,967.08,854.45,818.1,811.6,775.52,730.47,817,861.39,870.71,868.65,752.92,827.51,848.98,798.2,725.43,849.57,1014.1,954.21,995.23,1028.09,898.21,949.44,823.09,791.52,859.24,1016.35,756.7,725,854.58,802.67,829.59,922.52,931.69,796.5,778.68,940.34,840.3,755.94,922.5,795.75,771.47,847.07,752.97,826.45,784.52,812.88,870.69,745.37,843.59,773.59,893.39,781.94,804.05,945.02,825.39,876.67,971.02,1002.93,789.85,972.71,924.53,844.59,899.39,972.64,892.23,799.48,799.91
"362",622.733333333333,654.466666666667,541.2,771.766666666667,629.733333333333,516.766666666667,641.833333333333,453.3,513.966666666667,462.333333333333,569.3,479.766666666667,548.4,603.5,555.233333333333,641.366666666667,706.366666666667,755.166666666667,450.7,777.466666666667,492.333333333333,473.666666666667,585.433333333333,702.533333333333,536.333333333333,616.666666666667,643.166666666667,724.6,659.333333333333,646.733333333333,629.5,486.433333333333,522.866666666667,521.433333333333,465.4,542.666666666667,519.166666666667,795.433333333333,475.666666666667,559.133333333333,474.466666666667,760.9,611.7,616.266666666667,443.7,618.166666666667,583.966666666667,622.833333333333,498.833333333333,608.366666666667,666.766666666667,510.266666666667,797.4,689.5,579.666666666667,540.5,536.8,520.133333333333,452.9,561.6,618.4,594.033333333333,593.9,497.533333333333,542.766666666667,598.366666666667,587.1,449.6,573.166666666667,736.5,676.633333333333,717.666666666667,750.5,625.966666666667,671.866666666667,548.366666666667,536.166666666667,583.833333333333,738.766666666667,520.5,448.8,577,519.3,554.166666666667,648.166666666667,655.666666666667,498.866666666667,508.733333333333,662.766666666667,563.466666666667,477.833333333333,644.933333333333,518.166666666667,493.9,562.333333333333,475.4,580.766666666667,548.366666666667,514.133333333333,595.966666666667,469.166666666667,568.866666666667,503.666666666667,612.466666666667,504.366666666667,526.466666666667,667.433333333333,547.8,601.233333333333,693.433333333333,725.366666666667,512.266666666667,695.133333333333,646.933333333333,569.166666666667,624.633333333333,695.066666666667,620,529.533333333333,523.6
"363",828.911538461538,883.434615384615,760.292307692308,1000.76153846154,858.715384615384,684.026923076923,728.226923076923,682.296153846154,715.496153846153,626.715384615384,770.86923076923,708.753846153847,715.669230769231,832.461538461539,784.215384615384,870.35,935.361538461538,984.123076923076,679.68076923077,1006.41538461538,721.315384615385,640.93076923077,791.792307692308,931.515384615385,711.307692307692,761.56923076923,833.015384615385,953.561538461538,849.2,875.707692307692,858.469230769231,653.7,726.157692307693,731.315384615385,689.792307692308,688.157692307693,751.976923076923,1024.4,704.661538461538,756.534615384616,703.453846153847,989.861538461538,840.68076923077,827.06923076923,634.865384615385,847.15,812.961538461539,710.096153846154,727.811538461538,837.361538461538,895.734615384615,739.253846153847,1026.36153846154,918.461538461539,769.56923076923,769.476923076923,743.169230769231,665.611538461538,681.861538461538,707.076923076924,751.969230769231,818.715384615384,783.76923076923,643.011538461539,728.542307692308,739.06923076923,688.276923076924,666.06923076923,769.715384615384,965.476923076923,905.592307692307,946.615384615385,979.469230769231,809.611538461538,900.85,738.215384615384,681.615384615385,796.096153846154,967.753846153847,646.776923076924,668.86923076923,805.961538461539,703.36923076923,766.469230769231,849.957692307692,874.115384615385,700.76923076923,676.007692307692,891.742307692308,789.842307692307,716.86923076923,873.892307692307,747.161538461538,722.861538461538,748.096153846154,704.361538461538,716.542307692308,674.615384615385,717.407692307693,785.834615384616,689.26923076923,758.715384615384,670.93076923077,817.76923076923,733.361538461538,755.461538461539,896.407692307693,785.900000000001,813.515384615385,922.407692307693,954.315384615385,741.253846153847,924.092307692307,875.911538461538,781.461538461539,814.507692307692,924.042307692308,803.56923076923,696.815384615385,744.76923076923
"364",697.1,728.8,615.6,846.1375,704.1,591.1125,716.2,527.6875,588.325,536.7,643.65,554.1375,622.775,677.875,629.6,715.7125,780.725,829.5,525.1,851.8,566.7,548,659.8,776.9,610.7,691.0625,717.5,798.975,733.6875,721.1,703.8875,560.8,597.2125,595.8,539.775,617.0125,593.5,869.8,550.025,633.5,548.8125,835.275,686.1,690.6375,518.075,692.5125,658.3375,697.03125,573.2,682.725,741.1125,584.6375,871.775,763.875,654.0625,614.9,611.15,594.5,527.275,635.975,692.775,668.4,668.275,571.9,617.1125,672.725,658.8875,523.975,647.5,810.9,750.9875,792,824.8875,700.3,746.2125,622.7,610.5,658.1875,813.1375,592.3,523.175,651.375,593.65,628.525,722.5125,730.0125,573.225,583.1,737.1125,637.825,552.2,719.3,592.525,568.275,636.6875,549.775,655.1125,620.1125,588.5,670.3,543.525,643.2,578,686.825,578.725,600.825,741.8,622.1875,675.6,767.8,799.7,586.6375,769.4875,721.3,643.525,699,769.4125,694.375,603.9,597.975
"369",803.8,835.142857142857,721.517857142857,952.464285714286,810.435714285715,687.060714285714,783.133928571428,633.996428571429,694.448214285715,631.521428571428,747.721428571429,660.464285714286,718.707142857143,784.185714285715,735.935714285715,822.057142857142,887.069642857143,935.846428571429,631.403571428571,958.132142857143,673.039285714285,643.971428571429,764.360714285714,883.239285714286,709.589285714286,778.875,820.135714285714,905.282142857143,836.296428571428,827.410714285714,810.192857142858,656.725,707.321428571429,700.742857142857,650.767857142857,706.4,700.314285714285,976.114285714286,656.367857142857,738.725,655.153571428571,941.592857142857,792.403571428571,795.689285714285,621,798.857142857142,764.678571428572,768.360714285714,679.532142857143,789.069642857143,847.442857142858,690.964285714286,978.082142857142,870.185714285715,756.667857142858,721.203571428572,715.735714285714,683.864285714286,633.575,725.328571428571,782.492857142857,774.625,770.882142857143,661.271428571428,720.339285714286,760.567857142857,735.714285714286,629.617857142857,752.564285714285,917.203571428572,857.296428571428,898.335714285715,931.192857142858,801.607142857143,852.557142857142,725.339285714286,699.878571428571,763.382142857143,919.464285714286,674.578571428571,628.428571428572,757.685714285715,696.196428571429,733.753571428571,826.621428571429,835.8,682.782142857143,679.028571428571,843.453571428572,744.558928571429,660.282142857143,825.607142857143,698.867857142857,674.575,739.878571428571,656.085714285715,741.367857142857,702.428571428571,698.578571428571,772.939285714285,648.810714285715,745.839285714286,673.971428571429,793.3125,685.069642857143,707.166071428572,848.114285714286,728.489285714286,780.825,874.114285714286,906.039285714285,692.964285714286,875.796428571428,827.625,748.753571428571,801.614285714286,875.760714285714,795.632142857143,699.860714285714,704.125
"371",381.327777777778,417.438888888889,417.105555555555,564.383333333333,404.527777777778,383.383333333333,265.338888888889,464.772222222222,411.094444444444,340.316666666667,389.594444444444,423.05,309.383333333333,502.894444444445,451.238888888889,467.455555555556,509.594444444445,523.138888888889,454.683333333333,570.038888888889,479.927777777778,354.538888888889,396.705555555556,475.838888888889,397.416666666667,327.05,347.494444444445,531.294444444444,368.605555555555,513.627777777778,442.055555555556,351.383333333333,396.372222222222,399.027777777778,384.605555555555,291.138888888889,426.805555555555,579.916666666667,477.994444444445,385.338888888889,445.627777777778,540.105555555556,485.016666666667,402.794444444444,348.466666666667,540.038888888889,459.094444444444,240.083333333333,428.383333333333,424.627777777778,543.994444444445,458.294444444444,581.894444444444,512.194444444445,364.794444444444,474.316666666667,410.894444444445,305.905555555556,458.605555555555,277.016666666667,289.094444444444,425.127777777778,326.794444444444,338.172222222222,363.061111111111,263.233333333333,254.427777777778,379.65,379.427777777778,529.105555555556,448.916666666667,508.455555555556,543.105555555556,309.727777777778,508.005555555555,375.872222222222,311.916666666667,415.416666666667,531.383333333333,298.216666666667,406.05,479.994444444445,360.038888888889,397.083333333333,402.372222222222,395.027777777778,397.572222222222,333.783333333333,488.177777777777,427.555555555556,413.905555555556,488.816666666667,474.294444444444,445.494444444445,357.65,435.816666666667,282.7,263.25,354.261111111111,339.538888888889,424.394444444445,349.527777777778,363.95,370.183333333333,419.683333333333,448.583333333333,429.516666666667,448.605555555555,399.694444444445,470.727777777778,493.338888888889,477.894444444445,554.016666666667,438.794444444444,414.583333333333,335.416666666667,532.255555555555,303.694444444445,338.994444444445,415.994444444445
"372",396.7,453.66,435.85,600.59,429.93,360.57,273.36,435.55,392.05,303.27,388.38,388.41,298.67,533.75,483.74,494.42,545.79,559.36,421.26,606.26,482.46,317.47,395.52,512.06,387.86,317,383.69,567.5,404.85,540.6,467.46,330.26,364.09,407.95,366.36,272.3,429.32,616.15,457.9,384.14,448.15,576.32,483.83,418.13,311.42,561.18,457.88,252.74,411.07,439.99,580.2,460.79,618.09,548.41,342.91,476.84,419.78,287.07,424.71,266.34,297.1,440.49,330.33,319.57,338.36,278.19,243.74,342.6,378.24,565.35,485.14,544.67,579.32,345.95,542.28,374.65,293.07,414.23,567.59,269.23,370.2,507.61,341.21,395.87,417.72,431.26,377.3,314.96,522.41,426.36,393.4,515.8,476.79,447.99,334.36,409.47,272,240.96,343.56,353.86,393,348.34,347.47,385.53,422.19,451.09,465.75,463.19,415.04,506.95,529.56,480.39,590.25,466.78,413.37,371.65,568.48,339.91,320.17,421.74
"373",472.840909090909,542.931818181818,518.763636363637,689.85,508.059090909091,442.513636363636,349.159090909091,517.459090909091,473.959090909091,385.195454545454,460.404545454546,470.359090909091,380.613636363636,618.059090909091,570.204545454545,589.313636363637,635.05,648.631818181818,503.163636363636,695.522727272727,563.604545454545,399.413636363636,467.513636363636,601.331818181818,469.772727272727,398.95,472.968181818182,656.777272727272,494.077272727273,635.463636363636,545.568181818182,412.163636363636,446.013636363636,489.786363636363,448.263636363636,354.231818181818,510.459090909091,705.390909090909,539.831818181818,456.168181818182,529.263636363637,665.577272727273,555.813636363637,494.286363636363,393.336363636364,644.781818181818,529.904545454546,332.095454545454,492.990909090909,516.118181818182,669.477272727273,541.931818181818,707.368181818182,637.677272727273,424.85,557.959090909091,501.640909090909,369.013636363636,506.640909090909,348.259090909091,372.895454545455,516.618181818182,412.559090909091,401.490909090909,420.272727272727,355.786363636363,325.659090909091,424.559090909091,450.259090909091,654.581818181818,574.381818181818,633.940909090909,668.577272727273,435.204545454545,631.368181818182,446.668181818182,375.013636363636,486.218181818182,656.85,351.159090909091,452.122727272728,591.559090909091,423.15,467.895454545455,493.877272727272,520.531818181818,459.231818181818,396.872727272727,611.531818181818,498.368181818182,475.340909090909,610.65,557.931818181818,529.140909090909,416.263636363636,491.413636363636,353.922727272727,322.872727272727,425.463636363637,429.768181818182,474.940909090909,420.359090909091,429.413636363636,461.677272727272,503.331818181818,532.231818181818,554.981818181818,545.659090909091,491.213636363637,596.190909090909,618.831818181818,561.531818181818,679.477272727273,561.095454545454,485.395454545455,460.890909090909,657.740909090909,429.177272727272,402.104545454545,503.259090909091
"379",461.955714285715,514.689285714285,498.353571428572,660.512142857143,492.131428571429,451.245714285714,343.550714285715,521.808571428571,471.565714285714,413.37,458.185,483.458571428571,388.856428571429,590.486428571429,541.322142857143,562.673571428571,605.714285714286,619.287857142857,515.387142857143,666.182142857143,551.403571428571,426.402857142857,464.260714285714,571.979285714285,462.085714285714,398.715,445.505,627.423571428571,466.376428571429,608.695714285715,531.406428571428,427.274285714286,449.808571428571,474.516428571428,457.505714285714,367.938571428571,498.262142857143,676.060714285715,537.913571428571,453.655,517.08,636.239285714286,553.906428571428,483.327857142857,423.449285714286,621.432142857143,529.190714285715,334.165714285714,490.011428571429,506.501428571429,639.860714285714,529.735,678.027857142857,608.332142857143,423.517857142857,545.775,486.369285714286,382.945714285714,515.41,357.829285714286,366.969285714286,506.927142857142,401.987142857142,413.664285714286,423.896428571428,357.540714285715,335.815,450.155714285714,447.572142857143,625.247857142857,545.620714285714,604.602142857143,639.239285714286,408.599285714286,604.806428571429,444.412142857143,389.197142857143,484.749285714286,627.512142857143,375.964285714286,467.245714285714,565.797857142857,435.197142857143,465.923571428572,482.078571428571,491.706428571429,458.975714285714,410.35,584.750714285714,498.332142857143,475.451428571429,583.887857142857,545.735,516.949285714285,418.677857142857,496.652857142857,362.817857142857,340.613571428572,431.865714285714,419.42,485.312857142857,417.218571428572,438.381428571429,450.579285714286,491.139285714286,520.035,526.692857142857,527.530714285714,480.815,566.861428571429,589.479285714285,549.335,650.329285714286,534.717857142857,484.685,434.290714285715,628.515,402.560714285715,413.414285714286,489.537857142857
"380",1255.17547169811,1271.80566037736,1206.45660377358,1189.85660377358,1247.09433962264,1267.70566037736,1347.67547169811,1159.15660377358,1229.72641509434,1285.19056603774,1235.52830188679,1186.72641509434,1309.24150943396,1210.72075471698,1172.59433962264,1223.52641509434,1233.6641509434,1231.23396226415,1157.65660377358,1193.69245283019,1160.25094339623,1273.50377358491,1259.45471698113,1219.58679245283,1242.16603773585,1322.52830188679,1303.99245283019,1174.59245283019,1284.53962264151,1180.47924528302,1246.84905660377,1286.25660377359,1269.01698113208,1227.25660377358,1226.74150943396,1347.42452830189,1203.60566037736,1226.52830188679,1181.52075471698,1247.30566037736,1180.31509433962,1204.19528301887,1229.05471698113,1233.62264150943,1273.33962264151,1190.81698113208,1201.3358490566,1380.25660377359,1205.77547169811,1225.72641509434,1150.52075471698,1159.92452830189,1206.64528301887,1188.15283018868,1285.52830188679,1158.95471698113,1235.23773584906,1336.19056603774,1158.0320754717,1352.35849056604,1324.25094339623,1211.38679245283,1299.74150943396,1313.77547169811,1292.92075471698,1349.93018867925,1368.44339622642,1239.02830188679,1252.69056603774,1218.59245283019,1249.79433962264,1221.53396226415,1183.98113207547,1306.10566037736,1184.52641509434,1254.19056603774,1317.56603773585,1219.15660377358,1209.2641509434,1333.52075471698,1207.43773584906,1192.83962264151,1279.8358490566,1220.42452830189,1265.51698113208,1273.01698113208,1259.42452830189,1274.76226415094,1212.72641509434,1191.92452830189,1244.67547169811,1202.26603773585,1170.32641509434,1199.73773584906,1312.45471698113,1182.33962264151,1336.51698113208,1375.16603773585,1264.26226415094,1277.70566037736,1220.20566037736,1274.69056603774,1250.00377358491,1272.22641509434,1210.22641509434,1184.62264150943,1283.05471698113,1182.75094339623,1238.03962264151,1236.28113207547,1243.87924528302,1143.67547169811,1157.94339622642,1262.75660377359,1212.42452830189,1304.76226415094,1178.24150943396,1325.83962264151,1288.19056603774,1211.74150943396
"391",212.566666666667,247.366666666667,130.45,364.7,222.666666666667,122.516666666667,228.95,46.2333333333333,93.5,132.983333333333,156.266666666667,62.3333333333333,174.933333333333,196.4,148.166666666667,234.283333333333,299.3,348.083333333333,37.4666666666667,370.35,85.25,128.816666666667,173.2,295.45,117.3,200.7,230.25,317.5,246.433333333333,239.633333333333,222.433333333333,141.566666666667,140.433333333333,109.783333333333,83.1333333333333,188.05,112.083333333333,388.333333333333,68.6,146.916666666667,67.3833333333333,353.833333333333,204.633333333333,204.116666666667,115.016666666667,211.083333333333,176.9,258.15,82.7833333333333,201.3,259.683333333333,103.2,390.3,282.4,166.783333333333,133.433333333333,124.566666666667,176.625,39.65,209.666666666667,205.533333333333,186.95,181,164.441666666667,158.6,221.433333333333,231.2,94.35,160.916666666667,329.433333333333,269.533333333333,310.566666666667,343.433333333333,213.05,264.783333333333,135.45,163.933333333333,171.916666666667,331.7,184.191666666667,66.0833333333333,169.9,138.166666666667,142.266666666667,234.55,248.583333333333,117.766666666667,131.15,255.683333333333,153.9,90.2666666666667,237.833333333333,111.1,86.8,178.166666666667,62.15,202.2,215.8,129.966666666667,183.05,83.95,155.95,106.4,202.133333333333,97.2833333333333,119.383333333333,260.333333333333,140.7,189.333333333333,286.333333333333,318.266666666667,105.2,288.033333333333,239.833333333333,157.25,211.733333333333,287.983333333333,207.1,153.866666666667,113.166666666667
"392",428.023076923077,459.746153846154,346.484615384615,577.061538461538,435.030769230769,318.430769230769,442.984615384615,258.584615384615,313.453846153846,263.130769230769,374.561538461538,285.661538461538,350.053846153846,408.761538461538,360.530769230769,446.653846153846,511.661538461538,560.430769230769,256.584615384615,582.730769230769,297.623076923077,275.338461538462,390.692307692308,507.830769230769,338.976923076923,412.338461538462,448.430769230769,529.861538461538,464.592307692308,452,434.776923076923,288.084615384615,335.161538461538,326.692307692308,270.738461538462,333.919230769231,324.430769230769,600.715384615385,280.953846153846,364.423076923077,279.753846153846,566.176923076923,416.984615384615,421.561538461538,246.453846153846,423.446153846154,389.261538461538,417.565384615385,304.723076923077,413.661538461538,472.030769230769,315.561538461538,602.661538461538,494.761538461538,384.961538461538,345.792307692308,342.061538461538,311.388461538462,258.761538461538,352.834615384616,423.676923076923,399.330769230769,399.161538461538,288.788461538461,348.523076923077,389.626923076923,378.796153846154,252.353846153846,378.430769230769,541.784615384615,481.892307692308,522.930769230769,555.776923076923,431.246153846154,477.153846153846,353.623076923077,327.392307692308,389.084615384615,544.061538461538,310.757692307693,254.138461538462,382.261538461538,324.638461538462,359.453846153846,453.446153846154,460.946153846154,308.346153846154,310.392307692308,468.053846153846,368.761538461538,283.2,450.192307692308,323.453846153846,299.161538461538,368.053846153846,281.261538461538,372.007692307692,346.353846153847,323.930769230769,401.246153846154,274.538461538462,374.123076923077,305.330769230769,417.761538461538,309.661538461538,331.761538461538,472.715384615385,353.076923076923,406.530769230769,498.715384615385,530.623076923077,317.561538461538,500.392307692308,452.223076923077,374.453846153846,429.923076923077,500.346153846154,425.261538461538,331.223076923077,328.861538461538
"393",310.544117647059,346.635294117647,229.826470588236,463.947058823529,321.929411764706,194.723529411765,322.00294117647,145.476470588235,183.576470588235,141.973529411765,256.311764705882,159.317647058824,232.088235294118,295.652941176471,247.429411764706,333.535294117647,398.547058823529,447.335294117647,141.388235294118,469.614705882353,184.520588235294,157.947058823529,270.882352941176,394.720588235294,210.573529411764,288,324.905882352941,416.747058823529,341.05,338.885294117647,321.670588235294,170.691176470588,217.029411764706,209.414705882353,154.282352941176,217.911764705882,209.405882352941,487.585294117647,167.847058823529,244.979411764706,166.635294117647,453.070588235294,303.879411764706,303.923529411765,129.929411764706,310.347058823529,276.147058823529,309.597058823529,184.55,300.547058823529,358.929411764706,202.447058823529,489.547058823529,381.658823529412,261.423529411765,232.676470588235,222.258823529412,195.379411764706,143.564705882353,236.844117647059,300.147058823529,284.379411764706,275.635294117647,172.779411764706,235.211764705882,273.585294117647,263.744117647059,136.817647058824,258.958823529412,428.676470588235,368.779411764706,409.829411764706,442.670588235294,307.711764705882,364.035294117647,230.091176470588,210.238235294117,271.623529411765,430.947058823529,192.705882352941,137.670588235294,269.152941176471,206.676470588235,241.994117647059,335.9,346.764705882353,188.835294117647,190.167647058823,354.947058823529,252.952941176471,166.726470588235,337.070588235294,210.347058823529,186.047058823529,254.752941176471,165.064705882353,256.217647058824,245.6,208.979411764706,277.711764705882,158.064705882353,250.591176470588,181.629411764706,299.629411764706,194.9,218.647058823529,359.585294117647,239.964705882353,289.082352941176,385.585294117647,417.523529411765,204.447058823529,387.279411764706,339.108823529412,256.994117647059,306.361764705882,387.247058823529,301.735294117647,212.867647058824,212.464705882353
"394",262.114285714286,293.835714285714,180.6,412.121428571429,269.135714285714,185.457142857143,281.235714285714,92.7,152.278571428571,176.642857142858,208.65,118.078571428572,242.764285714286,242.878571428571,194.635714285714,280.735714285714,345.75,394.535714285714,89.0285714285714,417.621428571429,131.735714285714,188.928571428572,224.8,341.935714285714,175.7,256.05,282.535714285714,361.192857142857,298.7,283.792857142857,268.9,201.7,202.535714285714,160.8,144.228571428572,247.807142857143,158.535714285714,434.8,115.05,198.535714285714,113.835714285714,400.292857142857,251.1,255.635714285714,157.985714285714,257.407142857143,223.364285714286,313.8,137.15,247.735714285714,303.935714285714,149.635714285714,436.55,328.807142857143,219.064285714286,179.9,176.15,230.771428571428,91.1785714285714,270.864285714286,257.792857142857,233.435714285714,233.264285714286,208.178571428572,226.435714285714,283.464285714286,291.628571428571,156.571428571428,212.535714285714,375.9,316,357.035714285714,391.471428571429,265.335714285714,308.921428571428,187.735714285714,229.885714285714,223.2,378.15,227.9,127.628571428572,216.378571428571,199.9,193.55,287.535714285714,295.035714285714,179.485714285714,192.257142857143,302.135714285714,202.85,149.314285714286,284.3,157.55,133.264285714286,246,113.707142857143,270.035714285714,275.564285714286,197.807142857143,235.335714285714,143.3,208.235714285714,167.485714285714,251.85,143.75,165.85,306.8,187.185714285714,240.635714285714,332.8,364.735714285714,149.621428571429,332.3,286.328571428571,208.55,264.007142857143,332.235714285714,259.378571428571,221.735714285714,162.978571428572
"399",344.603333333333,384.632222222222,263.93,500.404444444444,359.921111111111,239.907777777777,351.683333333334,187.928888888889,224.606666666667,192.061111111111,287.426666666667,196.396666666667,276.791111111111,336.283333333334,288.394444444445,371.538888888889,435.908888888888,484.683333333334,181.316666666666,505.844444444444,226.956666666667,206.376666666667,305.057777777777,432.073333333333,246.684444444445,318.49,359.495555555555,448.551111111111,375.796666666667,374.558888888889,359.686666666666,219.151111111111,262.282222222222,242.151111111112,203.948888888889,265.88,246.111111111111,525.723333333334,210.288888888888,277.591111111112,207.845555555556,491.333333333333,341.897777777777,336.175555555555,180.456666666667,348.868888888888,314.396666666667,349.361111111111,219.824444444445,338.552222222223,394.72,244.263333333333,524.535555555556,416.56,296.033333333334,273.883333333334,256.42,243.605555555556,183.614444444445,286.614444444445,334.757777777778,318.601111111112,310.242222222222,220.626666666666,277.65,314.693333333333,312.998888888889,189.46,291.402222222222,466.054444444444,406.8,447.177777777777,479.463333333333,342.308888888889,398.005555555555,264.697777777778,258.647777777777,304.668888888888,468.306666666667,242.851111111111,187.403333333334,310.047777777777,253.175555555555,274.764444444445,367.658888888888,380.094444444445,239.095555555556,235.002222222222,392.937777777778,288.932222222223,212.82,375.095555555556,252.343333333334,227.952222222223,297.212222222223,200.69,298.225555555556,289.762222222222,255.242222222222,312.308888888889,205.332222222222,285.195555555556,223.525555555556,333.615555555555,231.163333333333,258.434444444444,397.603333333333,279.275555555556,322.124444444445,423.604444444445,454.877777777778,245.817777777778,423.096666666667,377.113333333333,289.764444444445,340.982222222223,421.403333333333,336.344444444444,257.115555555555,246.955555555556
