"FAFZone","AbbevilleCounty","AikenCounty","AllendaleCounty","AndersonCounty","BambergCounty","BarnwellCounty","BeaufortCounty","BerkeleyCounty","CalhounCounty","CharlestonCounty","CherokeeCounty","ChesterCounty","ChesterfieldCounty","ClarendonCounty","ColletonCounty","DarlingtonCounty","DillonCounty","DorchesterCounty","EdgefieldCounty","FairfieldCounty","FlorenceCounty","GeorgetownCounty","GreenvilleCounty","GreenwoodCounty","HamptonCounty","HorryCounty","JasperCounty","KershawCounty","LancasterCounty","LaurensCounty","LeeCounty","LexingtonCounty","McCormickCounty","MarionCounty","MarlboroCounty","NewberryCounty","OconeeCounty","OrangeburgCounty","PickensCounty","RichlandCounty","SaludaCounty","SpartanburgCounty","SumterCounty","UnionCounty","WilliamsburgCounty","YorkCounty"
"222",819.4,836.1,873.8,808.4,883.1,860.7,885.8,966.4,905.4,942,868.35,902.6,965,936.8,903.7,959.7,986.95,926.7,833.5,904.8,967.9,1005.5,823.7,820.75,870.95,1030.15,867.4,912.3,929,846.5,928.5,866.8,806,990.3,983.5,874.4,794.8,895.5,814,886,855.2,844.6,924.7,876.4,972,911.1
"223",630.07,648.42,686.12,619.12,695.4,673,697.23,778.68,717.73,756.49,679.07,713.32,777.29,749.13,716.85,772.01,799.25,738.98,645.78,715.46,780.23,817.77,634.42,632.485,685.67,842.45,678.77,724.62,739.7,657.23,740.77,679.12,618.29,802.62,795.77,685.07,605.5,707.78,624.75,698.27,667.51,655.32,736.98,687.08,784.29,721.84
"229",705.203488372093,732.987209302325,770.677906976744,694.247674418604,779.970930232558,757.573255813953,823.844186046512,863.260465116279,802.291860465117,854.529069767442,754.18488372093,788.45,861.873255813954,833.698837209302,808.120930232558,856.582558139535,883.803488372093,823.552325581396,730.363953488372,790.323255813953,864.791860465117,902.333720930233,709.55,713.58488372093,784.766279069768,927.009302325581,805.4,809.18488372093,814.840697674418,732.361627906977,825.333720930233,763.677906976744,702.873255813954,887.18488372093,880.333720930233,760.203488372093,680.639534883721,792.352325581395,699.866279069767,782.833720930233,752.082558139535,730.45,821.552325581396,762.219767441861,868.873255813954,796.95465116279
"230",1210.73125,1208.6875,1190.68125,1181.36875,1168.575,1218.375,1210.48125,1156.6875,1193.3875,1182.125,1108.50625,1110.7875,1045.48125,1102.6875,1163.86875,1067.975,1028.1,1162.5625,1218.8625,1130.00625,1072.08125,1107.4375,1153.775,1188.375,1196.621875,1069.1,1201.9375,1142.1875,1109.76875,1167.98125,1081.76875,1168.275,1214.08125,1048.48125,1035.7375,1160.625,1199.3625,1140.58125,1179.6875,1156.2375,1197.04375,1130.175,1102.85,1130.9375,1107.575,1090.38125
"241",580.278571428571,586.385714285714,593.285714285714,550.9,571.185714285714,582.985714285714,613.085714285714,559.3,545.014285714286,584.764285714286,478.028571428571,474.814285714286,448.085714285714,505.3,566.485714285714,470.585714285714,430.714285714286,565.185714285714,596.578571428571,494.042857142857,474.7,510.064285714286,523.3,552.414285714286,599.228571428572,471.714285714286,604.564285714285,508.7,473.807142857143,537.5,484.371428571429,545.985714285714,586.742857142857,451.085714285714,438.364285714286,524.692857142857,568.892857142857,543.2,549.2,530.792857142857,574.764285714286,499.7,505.464285714285,494.992857142857,510.185714285714,454.414285714286
"242",540.02,542.38,553.3,510.66,531.18,541.26,573.1,519.34,505.04,544.74,437.82,434.96,406.2,465.32,526.48,430.6,390.74,525.18,552.56,454.2,434.7,470.06,483.06,512.56,559.24,431.74,564.56,466.6,433.94,497.28,444.38,501.98,556.36,411.1,398.34,484.8,528.66,503.2,508.98,486.98,530.74,459.46,465.46,455.12,470.18,414.56
"249",591.745833333333,580.158333333334,592.245833333333,562.404166666667,573.441666666666,579.720833333333,621.779166666666,571.858333333334,544.983333333334,593.4,489.5375,487.029166666667,457.683333333334,517.375,575.141666666666,476.45,440.291666666667,573.833333333333,590.316666666666,506.929166666667,482.508333333333,518.791666666667,534.804166666667,567.554166666667,600.875,486.075,613.2,504.958333333333,481.079166666667,549.029166666667,489.683333333334,539.754166666666,597.854166666667,459.883333333333,437.358333333333,538.483333333334,578.779166666667,546.316666666666,559.4375,524.9,568.475,511.195833333333,513.583333333333,507.154166666667,517.975,466.616666666667
"251",1012.925,1010.8875,992.875,983.5625,970.7625,1020.5875,1012.675,958.9,995.5875,984.3125,910.7,912.9875,847.6875,904.9,966.0625,870.175,830.3125,964.75,1021.05,932.2,874.2875,909.625,955.9625,990.5875,998.8125,871.3125,1004.125,944.3875,911.95,970.175,883.95,970.4625,1016.275,850.6875,837.925,962.8125,1001.55,942.7875,981.8875,958.425,999.225,932.3625,905.025,933.125,909.7625,892.5875
"259",991.866666666667,989.85,979.666666666667,962.55,959.766666666667,999.55,998.1,944.3,974.55,969.716666666667,889.65,891.95,835.95,890.3,951.483333333333,855.6,815.7,950.183333333333,1000.03333333333,911.15,859.7,895.05,934.95,969.55,984.2,856.7,989.55,923.35,890.933333333333,949.15,869.383333333333,949.45,995.25,836.1,825.383333333333,941.766666666667,980.533333333333,932.35,960.85,937.4,978.2,911.333333333333,890.466666666667,912.1,895.2,871.55
"261",751.62,791.82,820.72,722.28,811.82,801.52,881.32,855.02,776.52,852.95,691.63,693.92,712.84,795.12,834.72,738.32,764.63,833.42,792.09,713.13,768.02,824.17,697.08,751.49,837.45,819.63,872.76,725.32,692.92,733.79,742.47,751.42,777.18,775.32,732.67,753.72,702.18,787.31,705.38,739.37,774.68,695.98,770.52,730.23,803.52,673.52
"262",819.175,882.3125,923.35,789.8,914.6875,904.15,984.1875,957.8875,879.4125,955.85,785.025,797.4875,816.425,907.425,937.5875,841.875,868.2,936.2875,859.6125,817,871.575,927.7625,764.6,819.0125,940.1,923.2,975.675,828.8875,796.475,801.3125,850.475,854.05,844.7,878.8875,836.2625,821.275,769.7,890.1875,772.9,844.9375,842.2,763.5,880.925,797.7875,909.975,777.075
"269",924.874615384615,970.726923076923,1007.70153846154,895.519230769231,998.954615384615,988.502307692308,1068.46538461539,1042.13769230769,963.673076923077,1040.10538461538,873.596153846154,884.225384615384,906.342307692307,987.653076923077,1021.85,933.137692307693,962.314615384616,1020.53615384616,965.335384615385,902.63,963.603846153846,1017.91769230769,870.325384615385,924.736923076924,1024.43923076923,1016.68384615385,1059.91769230769,919.946923076923,887.373076923077,907.036153846154,937.53923076923,938.402307692307,950.437692307692,972.994615384616,926.606923076923,926.976153846153,875.437692307692,974.426923076923,878.622307692307,927.751538461539,947.937692307692,869.225384615384,961.459230769231,903.486923076923,996.534615384616,865.854615384615
"271",1207.03684210526,1265.52105263158,1318.71578947368,1177.71052631579,1310.30526315789,1299.51578947368,1379.81578947368,1353.47368421053,1275.02105263158,1351.43684210526,1172.93157894737,1215.9,1281.23684210526,1323.93157894737,1333.21052631579,1323.91578947368,1351.13684210526,1331.87894736842,1247.51578947368,1230.33157894737,1332.12105263158,1375.04210526316,1152.50526315789,1206.91578947368,1335.43684210526,1394.33157894737,1371.25263157895,1276.52105263158,1249.07894736842,1189.21578947368,1292.64736842105,1249.41578947368,1232.61578947368,1354.52105263158,1306.84736842105,1209.13684210526,1157.61578947368,1285.76315789474,1160.80526315789,1250.14736842105,1230.11578947368,1151.4,1294.26315789474,1185.64736842105,1341.60526315789,1214.21578947368
"279",1306.13382352941,1363.93235294118,1416.44411764706,1276.77794117647,1409.37352941176,1398.58382352941,1478.88235294118,1452.56617647059,1374.09117647059,1450.53382352941,1272.01617647059,1314.975,1380.32352941176,1423.00294117647,1432.27794117647,1422.98088235294,1450.21029411765,1430.96911764706,1346.58382352941,1329.41323529412,1431.18970588235,1474.14852941176,1251.57941176471,1305.98088235294,1433.38970588235,1493.41323529412,1470.34705882353,1375.59117647059,1348.16470588235,1288.28529411765,1391.74852941176,1348.48088235294,1331.68529411765,1453.59117647059,1405.94411764706,1308.23676470588,1256.68529411765,1384.85588235294,1259.87352941176,1349.24852941176,1329.18529411765,1250.475,1393.35588235294,1284.74852941176,1440.67794117647,1313.28529411765
"280",515.457317073171,547.676829268293,585.365853658536,504.498780487805,594.65487804878,572.256097560975,650.341463414635,677.940243902439,616.976829268292,674.001219512195,564.609756097561,598.698780487804,676.174390243903,648.386585365854,623.484146341463,671.265853658537,698.49756097561,638.229268292682,545.042682926829,600.530487804878,679.476829268292,717.019512195121,519.801219512196,526.055487804878,604.729268292682,741.696951219512,631.895121951219,623.875609756097,625.089024390243,542.610975609756,640.019512195121,578.365853658536,516.678658536585,701.875609756097,695.019512195121,570.457317073171,490.889024390243,607.028048780488,510.118292682926,597.520731707318,566.767073170731,540.698780487804,636.229268292682,572.467073170732,683.552439024391,607.358536585366
"291",953.876923076923,998.438461538462,1036.12307692308,942.9,1045.40769230769,1022.99230769231,1119.21538461538,1122.88461538462,1044.43076923077,1120.86923076923,942.353846153846,985.3,1050.66153846154,1093.33846153846,1102.6,1093.30769230769,1120.55384615385,1101.28461538462,995.784615384615,999.738461538462,1101.53076923077,1144.48461538462,921.9,965.265384615385,1057.56153846154,1163.73846153846,1100.78461538462,1045.93076923077,1018.48461538462,958.623076923077,1062.07692307692,1018.81538461538,958.446153846154,1123.93076923077,1076.28461538462,978.576923076923,888.284615384615,1055.18461538462,930.192307692308,1019.57692307692,999.523076923077,920.8,1063.68461538462,955.076923076923,1111,983.623076923077
"292",710.3125,754.8625,792.5625,699.3375,801.8375,779.45,875.65,879.3375,800.8625,877.3125,698.775,741.75,807.075,849.7625,859.05,849.7625,876.975,857.7375,752.2375,756.1625,857.9625,900.925,678.3375,721.70625,814,920.1625,857.225,802.3625,774.925,715.0625,818.525,775.2625,714.89375,880.3625,832.725,735.0125,644.7375,811.625,686.6375,776.025,755.9625,677.25,820.125,711.525,867.45,740.0625
"299",810.853191489362,854.431914893617,892.123404255319,799.896808510638,901.412765957447,879.012765957447,971.944680851064,980.548936170213,902.267021276596,978.522340425532,800.139361702128,843.098936170213,908.447872340426,950.989361702128,955.96914893617,951.214893617021,978.444680851064,957.118085106383,851.803191489362,857.536170212766,959.425531914894,1002.3170212766,780.015957446809,822.256382978723,913.562765957447,1021.64361702128,953.503191489362,903.824468085106,876.291489361702,816.578723404255,919.973404255319,875.837234042553,815.332978723404,981.824468085106,934.067021276596,836.357446808511,746.331914893617,912.805319148936,788.123404255319,877.472340425532,857.105319148936,778.598936170213,921.525531914894,812.864893617021,968.847872340426,841.410638297872
"300",2106.53214285714,2157.7125,2202.87857142857,2078.91785714286,2209.14464285714,2188.98571428571,2278.87857142857,2254.85357142857,2176.38035714286,2252.82857142857,2074.30178571429,2117.26428571429,2182.61607142857,2225.29107142857,2234.56607142857,2225.27321428571,2252.50357142857,2233.25535714286,2147.3375,2131.7,2233.47678571429,2276.43214285714,2053.8625,2107.87857142858,2222.05178571429,2295.7,2263.75178571429,2177.88035714286,2150.45178571429,2090.57321428571,2194.03571428571,2150.77321428571,2123.25982142857,2255.87857142857,2208.23392857143,2110.52857142857,2056.21428571429,2187.14464285714,2062.16607142857,2151.53571428571,2131.47142857143,2052.76428571429,2195.64464285714,2087.03571428571,2242.96428571429,2115.57321428571
"311",1142.55,1187.11666666667,1224.81666666667,1131.56666666667,1234.06666666667,1211.66666666667,1307.9,1311.55,1233.11666666667,1309.55,1131.03333333333,1173.96666666667,1239.35,1282.03333333333,1291.25,1281.98333333333,1309.25,1289.95,1184.45,1188.45,1290.21666666667,1333.15,1110.56666666667,1153.94166666667,1246.25,1352.45,1289.45,1234.61666666667,1207.15,1147.31666666667,1250.75,1207.48333333333,1147.11666666667,1312.61666666667,1264.95,1167.25,1076.95,1243.85,1118.85,1208.25,1188.2,1109.46666666667,1252.35,1143.75,1299.66666666667,1172.31666666667
"319",1302.0275862069,1346.59425287356,1384.28275862069,1291.07011494253,1393.57011494253,1371.17011494253,1467.38275862069,1471.05632183908,1392.59425287356,1469.0275862069,1290.50459770115,1333.46666666667,1398.8183908046,1441.50114942529,1450.76666666667,1441.47931034483,1468.70804597701,1449.45862068966,1343.95862068966,1347.90459770115,1449.69425287356,1492.63333333333,1270.07011494253,1313.43103448276,1405.7183908046,1511.90459770115,1448.9367816092,1394.09425287356,1366.65747126437,1306.78275862069,1410.23448275862,1366.97931034483,1306.62011494253,1472.09425287356,1424.4367816092,1326.72528735632,1236.45862068966,1403.34942528736,1278.36436781609,1367.73448275862,1347.67931034483,1268.96666666667,1411.84942528736,1303.23448275862,1459.17011494253,1331.78275862069
"321",2241.3,2273.9,2311.6,2230.4,2320.9,2298.45,2384.2,2404.15,2343.2,2402.1,2274.45,2317.4,2382.75,2374.6,2350.45,2397.5,2424.7,2364.45,2271.25,2322.8,2405.7,2443.25,2243.55,2252.75,2333,2467.9,2365.75,2350.1,2350.6,2273.35,2366.25,2304.6,2243.8,2428.1,2408.4,2297.2,2216.75,2333.25,2236,2323.75,2293,2252.9,2362.45,2287.15,2409.8,2315.75
"329",2409.74666666667,2452.71333333333,2490.39333333333,2398.77333333333,2499.67333333333,2477.27333333333,2572.08,2577.93333333333,2501.82,2575.92,2405.86666666667,2448.8,2514.16666666667,2548.4,2553.19333333333,2551.42666666667,2578.66,2553.92666666667,2450.06666666667,2460.84666666667,2559.64666666667,2601.85333333333,2382.61333333333,2421.13666666666,2511.84666666667,2621.86,2553.64666666667,2504.04,2481.98666666667,2417.48666666667,2520.17333333333,2474.46666666667,2414.03666666667,2582.04,2539.77333333333,2438.48666666667,2349.63333333333,2509.79333333333,2388.52,2477.67333333333,2456.18666666667,2384.3,2521.05333333333,2418.57333333333,2568.38,2447.12
"331",1056.46,1054.44,1036.44,1027.12,1014.3,1064.12,1056.24,1002.44,1039.14,1027.84,954.24,956.54,891.24,948.44,1009.62,913.72,873.84,1008.3,1064.6,975.74,917.84,953.18,999.52,1034.12,1042.34,914.84,1047.68,987.94,955.5,1013.72,927.5,1014.02,1059.84,894.24,881.48,1006.34,1045.08,986.34,1025.44,1001.98,1042.78,975.92,948.58,976.68,953.3,936.14
"339",1069.46,1067.4,1077.54,1040.08,1044.02,1077.1,1085.94,1032.16,1052.1,1057.6,967.22,969.5,937.68,978.16,1039.32,943.44,903.58,1038.02,1077.58,988.72,947.56,982.92,1012.48,1047.1,1072.1,944.58,1077.42,1000.9,968.48,1026.7,957.22,1026.98,1072.78,923.94,911.22,1019.36,1058.08,1016.06,1038.4,1014.96,1055.76,988.88,978.32,989.68,983.02,949.1
"341",765.064285714286,756.292857142857,766.042857142857,735.714285714286,744,759.842857142857,783.814285714286,730.014285714286,727.278571428571,755.457142857143,662.85,664.678571428571,630.15,676.014285714286,737.2,641.314285714286,601.428571428571,735.9,766.464285714286,683.892857142857,645.414285714286,680.792857142857,708.114285714286,742.264285714286,769.928571428571,642.428571428571,775.292857142857,682.464285714286,663.65,722.335714285714,655.1,715.885714285714,767.971428571429,621.814285714286,608.292857142857,714.528571428571,753.707142857143,714.928571428571,734.042857142857,702.792857142857,744.65,684.521428571428,676.192857142857,684.842857142857,680.914285714286,644.264285714286
"342",681.9,692.2,698.685714285714,652.557142857143,676.557142857143,688.385714285714,718.485714285714,664.7,650.4,690.1,579.7,575.585714285714,553.5,610.7,671.871428571429,575.985714285714,536.1,670.528571428571,702.328571428571,594.8,580.085714285714,615.428571428571,624.971428571429,653.185714285714,704.6,577.1,709.928571428571,614.085714285714,574.528571428571,639.185714285714,589.742857142857,651.785714285714,678.885714285714,556.5,543.7,625.4,670.528571428571,648.585714285714,650.885714285714,636,680.5,601.371428571429,610.828571428571,595.7,615.557142857143,555.185714285714
"350",1544.16666666667,1576.72727272727,1614.41515151515,1533.2,1623.7,1601.29696969697,1687.01818181818,1706.98484848485,1646.03333333333,1704.9696969697,1590.84848484848,1631.16060606061,1700.41515151515,1677.44242424242,1653.29696969697,1700.31212121212,1727.55,1667.27878787879,1574.09090909091,1629.15151515152,1708.53333333333,1746.07575757576,1548.5,1555.56515151515,1635.86363636364,1770.75,1668.57575757576,1652.9303030303,1662.28787878788,1571.31212121212,1669.07575757576,1607.41515151515,1546.60303030303,1730.9303030303,1723.86060606061,1599.16666666667,1519.59090909091,1636.08181818182,1538.8303030303,1626.57575757576,1595.81212121212,1568.6303030303,1665.27878787879,1602.15303030303,1712.60303030303,1632.56666666667
"361",922.62,920.6,949.46,893.25,940.54,930.27,968.19,914.42,905.29,939.84,820.4,822.69,813.19,860.42,921.57,825.69,785.82,920.25,930.72,841.9,829.81,865.14,865.64,900.27,954.33,826.82,959.64,854.1,821.63,879.87,839.45,880.16,925.96,806.22,798.52,872.52,911.22,916.02,891.6,868.12,908.92,842.04,860.54,842.82,865.26,802.27
"362",805.033333333333,802.966666666667,831.866666666667,775.666666666667,822.966666666667,812.666666666667,892.466666666667,866.166666666667,787.666666666667,864.133333333333,702.8,705.1,709.3,799.066666666667,845.866666666667,733.266666666667,740.333333333333,844.566666666667,813.166666666667,724.3,770.766666666667,820,748.066666666667,782.666666666667,848.633333333333,781.333333333333,883.933333333333,736.466666666667,704.066666666667,762.266666666667,753.633333333333,762.566666666667,808.366666666667,767.766666666667,717.633333333333,754.933333333333,768.866666666667,798.466666666667,751.166666666667,750.533333333333,791.333333333333,724.466666666667,781.666666666667,725.233333333333,806.266666666667,684.666666666667
"363",812.707692307692,810.669230769231,818.357692307693,783.342307692307,792.361538461538,810.434615384615,833.442307692308,779.65,771.957692307692,805.088461538462,710.476923076923,712.76923076923,677.265384615385,725.65,786.826923076923,690.942307692308,651.057692307692,785.503846153846,820.834615384616,731.976923076923,695.05,730.388461538462,755.761538461539,790.36923076923,819.56923076923,692.057692307692,824.888461538462,728.773076923077,711.726923076923,769.961538461539,704.707692307692,770.26923076923,816.06923076923,671.45,657.403846153846,762.607692307693,801.334615384616,765.173076923077,781.669230769231,758.211538461539,799.011538461539,732.157692307693,725.796153846154,732.911538461538,730.530769230769,692.36923076923
"364",844.73125,842.6875,871.5625,815.35625,862.65625,852.36875,915.73125,865.275,827.39375,887.39375,742.51875,744.80625,745.96875,809.8125,869.11875,769.5375,731.1625,867.8125,852.85625,764.01875,777.33125,810.49375,787.75625,822.36875,890.63125,772.1625,907.2,776.1875,743.75,801.9625,780.91875,802.2625,848.0625,751.54375,736.0875,794.63125,823.4,838.14375,806.29375,790.2375,831.0375,764.15625,806.90625,764.9375,812.79375,724.36875
"369",878.514285714286,876.475,905.357142857143,849.15,896.453571428572,886.160714285714,937.071428571428,884.696428571428,861.175,908.717857142857,776.289285714285,778.578571428572,771.071428571428,829.548214285714,890.460714285715,793.303571428572,756.525,889.15,886.639285714286,797.789285714285,799.060714285714,835.151785714286,821.55,856.160714285714,919.994642857143,798.025,928.535714285714,809.971428571429,777.542857142858,835.760714285714,807.0625,836.060714285715,881.857142857143,776.564285714286,757.6125,828.410714285714,864.485714285714,871.932142857142,845.028571428571,824.025,864.832142857142,797.953571428572,829.1,798.721428571429,834.532142857143,758.160714285714
"371",162.083333333333,164.672222222223,195.461111111112,136.266666666666,186.533333333333,176.261111111111,253.305555555555,221.927777777777,150.238888888889,224.961111111112,63.3944444444444,69.8888888888889,82.3722222222222,162.25,206.688888888889,108.894444444445,132.205555555555,205.372222222222,167.694444444445,88.05,137.394444444445,193.805555555555,108.655555555556,139.127777777778,212.194444444445,188.205555555555,244.761111111111,96.9555555555556,66.6499999999999,119.905555555556,117.338888888889,126.15,164.827777777777,146.516666666667,103.338888888889,117.883333333333,154.227777777778,162.016666666667,134.594444444444,114.105555555555,147.361111111111,85.0555555555555,137.205555555555,82.8944444444444,173.455555555556,47.8277777777778
"372",237.82,231.3,260.19,208.45,251.28,240.99,310.58,273.26,215.99,282.23,135.61,133.39,130.29,212.41,263.97,159.68,161.76,262.65,241.46,152.63,182.15,231.49,180.86,210.99,277.12,216.61,302.04,163.54,132.28,195.07,169.01,190.89,236.69,173.41,131.59,183.24,226.44,226.35,206.78,178.85,219.64,157.25,195.35,153.55,217.64,112.99
"373",298.245454545454,278.540909090909,296.95,271.195454545454,276.095454545455,283.868181818181,318.004545454546,264.231818181818,245.495454545454,289.65909090909,198.331818181818,192.413636363636,143.104545454546,210.231818181818,271.404545454545,160.759090909091,136.15,270.095454545455,288.722727272728,211.004545454546,179.622727272728,215.486363636364,243.595454545455,271.013636363636,304.15,178.277272727273,309.477272727273,196.113636363636,181.75,259.095454545454,179.913636363636,238.140909090909,293.395454545455,156.522727272727,123.518181818182,242.536363636363,289.186363636363,248.113636363636,269.522727272727,224.068181818182,266.886363636364,219.995454545454,202.868181818181,214.004545454546,215.095454545455,172.795454545455
"379",274.870714285714,268.735,291.640714285714,261.814285714286,276.287857142857,277.646428571428,326.063571428571,276.219285714286,245.650714285715,288.7,207.855,211.006428571429,189.075,235.190714285714,281.470714285715,202.180714285714,190.055,276.697857142857,269.449285714285,222.827857142857,213.436428571429,243.097857142857,238.712142857143,262.723571428572,301.866428571429,226.275,319.430714285715,213.745,199.529285714285,251.515,208.399285714285,236.609285714286,273.550714285715,202.046428571429,181.373571428571,240.161428571429,273.213571428572,249.603571428572,256.404285714285,225.422142857143,250.540714285715,220.215,223.926428571429,221.156428571428,239.942142857143,198.192142857143
"380",1618.06603773585,1676.52830188679,1729.72641509434,1588.71509433962,1721.31698113208,1710.52075471698,1790.82641509434,1764.50377358491,1686.02830188679,1762.46226415094,1583.94339622642,1626.92075471698,1692.25660377359,1734.93773584906,1744.21509433962,1734.92452830189,1762.14905660377,1742.90566037736,1658.52075471698,1641.34905660377,1743.13396226415,1786.07358490566,1563.51698113208,1617.92452830189,1746.45471698113,1805.34905660377,1782.27547169811,1687.52830188679,1660.10566037736,1600.22641509434,1703.67547169811,1660.42452830189,1643.62264150943,1765.52830188679,1717.87547169811,1620.16603773585,1568.62264150943,1696.78679245283,1571.81698113208,1661.17547169811,1641.12264150943,1562.42075471698,1705.28679245283,1596.67547169811,1752.61509433962,1625.22641509434
"391",499.333333333333,557.8,606.1,469.966666666667,597.616666666667,586.916666666667,667.133333333333,640.816666666667,562.35,638.783333333333,465.233333333333,491.25,519.983333333333,601.35,620.516666666667,548.3,574.8,619.2,539.783333333333,509.9,579.416666666667,631.166666666667,444.766666666667,499.166666666667,622.866666666667,627.833333333333,658.6,532.416666666667,497.983333333333,481.483333333333,562.95,536.8,524.883333333333,584.266666666667,535.9,501.433333333333,449.883333333333,573.1,453.066666666667,533.583333333333,522.383333333333,443.666666666667,573.366666666667,477.95,615.916666666667,476.033333333333
"392",635.888461538462,640.434615384615,669.334615384616,606.523076923077,660.426923076923,650.130769230769,729.930769230769,703.611538461538,625.142307692308,701.580769230769,540.265384615384,542.542307692308,561.465384615384,643.742307692308,683.319230769231,586.930769230769,613.257692307692,682.011538461539,650.611538461538,561.757692307692,616.642307692308,672.796153846154,585.526923076923,620.130769230769,686.065384615385,668.257692307692,721.396153846154,573.934615384615,541.511538461539,599.73076923077,591.096153846154,600.030769230769,645.834615384616,623.934615384615,581.296153846154,592.380769230769,600.911538461538,635.896153846154,583.192307692308,587.988461538461,628.796153846154,561.926923076923,619.096153846154,562.688461538462,652.119230769231,522.130769230769
"393",531.447058823529,572.5,601.4,502.097058823529,592.497058823529,582.2,662,635.697058823529,557.2,633.64705882353,472.323529411765,474.6,493.529411764706,575.8,615.4,519,545.317647058823,614.091176470588,582.226470588236,493.817647058823,548.7,604.870588235294,484.923529411765,532.335294117647,618.135294117647,600.317647058823,653.464705882353,506,473.591176470588,515.144117647059,523.176470588235,532.1,558.035294117647,556,513.364705882353,525.141176470588,505.179411764706,567.979411764706,483.1,520.076470588235,560.658823529412,477.344117647059,551.179411764706,495.829411764706,584.2,454.2
"394",551.6,605.657142857143,647.957142857143,522.235714285714,639.328571428571,628.757142857143,708.828571428571,682.528571428571,604.057142857142,680.5,517.492857142857,518.828571428572,537.785714285714,639.985714285714,662.228571428572,563.228571428572,589.564285714285,660.928571428572,592.05,538.064285714285,592.942857142858,649.1,497.035714285714,551.45,664.714285714286,644.564285714285,700.3,550.242857142857,517.814285714285,533.75,567.4,578.657142857143,577.135714285714,600.242857142857,557.6,553.707142857143,502.15,614.828571428571,505.335714285714,567.814285714285,574.635714285714,495.935714285714,595.414285714285,530.235714285714,628.414285714285,498.428571428572
"399",575.293333333334,610.303333333334,644.251111111112,545.923333333334,635.438888888889,625.051111111111,704.944444444445,678.628888888888,600.162222222222,676.606666666667,511.723333333333,515.136666666667,533.727777777778,616.496666666666,658.334444444444,559.172222222222,585.513333333333,657.031111111111,608.557777777778,534.26,588.885555555555,645.041111111111,520.381111111112,568.471111111111,660.996666666666,640.511111111111,696.413333333334,547.185555555556,513.756666666667,550.008888888889,564.321111111111,574.951111111111,594.167777777778,596.183333333333,553.541111111111,558.728888888889,539.133333333333,610.926666666667,526.321111111111,560.343333333333,588.61,512.203333333333,591.738888888889,531.653333333333,625.074444444444,494.376666666667
"401",1015.49375,1048.0625,1085.7625,1004.55,1095.05,1072.65,1158.35,1178.35,1117.3625,1176.26875,1061.1625,1104.15,1169.4625,1148.7625,1124.65,1171.6625,1198.8625,1138.625,1045.425,1100.4625,1179.8625,1217.4,1019.85,1026.9,1107.1625,1242.0625,1139.9,1124.2625,1137.35,1042.6625,1140.4,1078.7625,1017.95,1202.2625,1195.1,1070.49375,990.925,1107.4,1010.1625,1097.9,1067.1625,1039.65,1136.625,1073.9,1183.95,1102.45
"402",941.33,973.89,1011.59,930.39,1020.89,998.49,1084.19,1104.18,1043.19,1102.13,981.16,1024.14,1089.48,1074.59,1050.49,1097.49,1124.7,1064.47,971.29,1022.27,1105.69,1143.24,945.69,952.74,1033.02,1167.91,1065.73,1050.09,1057.33,968.49,1066.23,1004.59,943.79,1128.09,1115.09,993.17,916.79,1033.26,935.99,1023.73,992.99,959.64,1062.47,993.88,1109.79,1022.44
"409",1035.96610169492,1068.94237288136,1106.62881355932,1025.01186440678,1115.9186440678,1093.51694915254,1179.40508474576,1198.78644067797,1136.93898305085,1196.7593220339,1077.3813559322,1120.27118644068,1185.89491525424,1169.23728813559,1146.45254237288,1190.95084745763,1218.17966101695,1159.90847457627,1066.29830508475,1118.6406779661,1199.16610169492,1236.97796610169,1038.14745762712,1047.37033898306,1128.06440677966,1261.37966101695,1160.95762711864,1143.56271186441,1152.99152542373,1061.66101694915,1159.70338983051,1099.27966101695,1038.48474576271,1221.56101694915,1211.3406779661,1089.10508474576,1008.98644067797,1128.03898305085,1029.37966101695,1117.20338983051,1086.99491525424,1056.21355932203,1156.18983050847,1090.30508474576,1203.51525423729,1118.72711864407
"411",2774.07222222222,2818.63888888889,2856.32777777777,2763.11666666666,2865.61666666666,2843.21666666666,2939.41666666667,2943.11666666666,2864.63888888889,2941.07222222222,2762.55555555555,2805.51666666667,2870.86111111111,2913.53888888889,2922.81666666666,2913.52777777778,2940.75555555556,2921.48333333333,2815.98333333333,2819.95555555556,2921.73888888888,2964.67222222223,2742.11666666666,2785.47222222222,2877.76111111112,2983.95555555556,2920.97222222222,2866.13888888889,2838.69444444444,2778.82777777777,2882.27222222223,2839.02777777778,2778.66666666667,2944.13888888889,2896.47222222222,2798.76111111112,2708.48333333333,2875.37222222222,2750.41666666667,2839.77222222223,2819.72777777777,2741.01666666667,2883.87222222222,2775.27222222223,2931.21666666666,2803.82777777777
